[[22, 14, 0], [19, 3, 12], [5, 16, 20], [15, 1, 2], [13, 11, 17], [4, 9, 8], [21, 10, 24, 18], [25, 7, 23, 6]]
[[22, 25, 15], [3, 4, 8], [24, 21, 18], [1, 23, 16], [19, 13, 7], [6, 5, 12], [2, 0, 17, 11], [10, 20, 9, 14]]
[[19, 14, 3], [11, 15, 17], [24, 10, 25], [16, 9, 12], [8, 6, 0], [18, 7, 23], [22, 20, 2, 1], [21, 13, 5, 4]]
[[17, 3, 10], [20, 6, 22], [1, 23, 25], [8, 5, 15], [13, 7, 9], [14, 18, 19], [12, 21, 2, 11], [24, 0, 4, 16]]
[[10, 15, 23], [1, 9, 14], [18, 4, 24], [12, 19, 22], [20, 5, 13], [2, 17, 16], [3, 7, 11, 0], [6, 25, 8, 21]]
[[0, 11, 10], [2, 13, 15], [21, 17, 24], [8, 12, 5], [7, 16, 14], [4, 6, 20], [22, 18, 23, 9], [19, 1, 25, 3]]
[[6, 5, 13], [19, 10, 24], [12, 18, 2], [8, 3, 20], [4, 0, 7], [22, 23, 14], [21, 1, 16, 17], [15, 11, 25, 9]]
[[8, 22, 21], [4, 23, 14], [3, 13, 24], [10, 2, 15], [11, 17, 18], [20, 25, 19], [7, 1, 16, 0], [6, 12, 5, 9]]
[[11, 8, 7], [10, 13, 17], [3, 15, 16], [5, 2, 0], [9, 23, 20], [6, 14, 22], [18, 1, 12, 25], [4, 21, 19, 24]]
[[9, 23, 8], [11, 24, 5], [10, 6, 1], [19, 13, 7], [20, 4, 16], [14, 0, 22], [21, 12, 15, 18], [17, 25, 2, 3]]
[[25, 9, 7], [6, 14, 23], [21, 8, 3], [15, 1, 0], [19, 5, 11], [24, 13, 10], [12, 2, 4, 22], [16, 17, 20, 18]]
[[12, 6, 14], [9, 1, 11], [10, 21, 22], [3, 0, 8], [13, 16, 15], [25, 5, 18], [4, 2, 19, 17], [7, 24, 20, 23]]
[[4, 1, 21], [16, 0, 12], [17, 22, 24], [8, 9, 19], [15, 2, 6], [25, 18, 5], [14, 3, 23, 11], [7, 13, 10, 20]]
[[2, 4, 20], [1, 3, 22], [12, 24, 10], [14, 23, 0], [11, 8, 15], [25, 6, 19], [18, 7, 13, 16], [21, 9, 17, 5]]
[[13, 2, 18], [15, 9, 1], [7, 5, 6], [19, 21, 0], [12, 3, 20], [11, 23, 24], [22, 16, 10, 25], [8, 4, 17, 14]]
[[2, 13, 15], [21, 23, 19], [16, 17, 5], [3, 7, 6], [25, 24, 8], [9, 20, 4], [0, 10, 1, 12], [18, 11, 22, 14]]
[[2, 21, 12], [10, 23, 17], [11, 13, 16], [5, 1, 22], [14, 9, 20], [6, 4, 15], [25, 19, 24, 0], [18, 8, 3, 7]]
[[12, 20, 9], [22, 8, 3], [24, 6, 4], [0, 1, 21], [17, 2, 11], [16, 5, 19], [23, 14, 15, 25], [7, 13, 18, 10]]
[[4, 9, 14], [24, 5, 19], [21, 6, 0], [20, 13, 1], [12, 25, 22], [16, 15, 17], [10, 2, 11, 7], [23, 18, 3, 8]]
[[4, 7, 19], [16, 8, 23], [22, 9, 2], [5, 0, 25], [15, 20, 17], [21, 24, 6], [11, 3, 14, 18], [10, 1, 12, 13]]
[[14, 0, 18], [3, 16, 20], [24, 15, 4], [21, 2, 22], [6, 25, 19], [7, 1, 13], [17, 23, 11, 5], [10, 9, 8, 12]]
[[13, 4, 20], [15, 25, 14], [19, 21, 1], [24, 5, 6], [2, 23, 3], [10, 22, 11], [9, 7, 8, 17], [0, 12, 18, 16]]
[[12, 25, 1], [11, 19, 10], [2, 21, 13], [0, 5, 16], [22, 15, 3], [20, 7, 8], [9, 14, 24, 6], [18, 4, 17, 23]]
[[23, 16, 14], [25, 21, 22], [4, 1, 9], [24, 12, 18], [3, 6, 0], [7, 20, 5], [19, 15, 10, 2], [8, 13, 17, 11]]
[[13, 6, 9], [3, 22, 1], [25, 0, 14], [24, 8, 16], [23, 2, 20], [12, 19, 10], [7, 11, 15, 21], [18, 17, 4, 5]]
[[8, 20, 22], [13, 4, 10], [9, 2, 24], [1, 3, 17], [25, 0, 15], [6, 14, 19], [7, 21, 23, 11], [12, 18, 16, 5]]
[[3, 4, 10], [22, 5, 24], [2, 19, 16], [18, 23, 15], [14, 8, 0], [21, 17, 9], [25, 7, 1, 13], [20, 11, 12, 6]]
[[0, 11, 25], [9, 10, 16], [13, 19, 4], [17, 18, 2], [22, 20, 6], [5, 1, 3], [12, 8, 7, 14], [15, 24, 21, 23]]
[[2, 18, 12], [22, 0, 25], [8, 7, 4], [9, 6, 14], [13, 1, 21], [5, 23, 19], [3, 20, 15, 16], [24, 17, 10, 11]]
[[5, 12, 1], [10, 0, 16], [6, 24, 19], [22, 20, 9], [4, 23, 14], [15, 8, 3], [25, 17, 2, 7], [11, 21, 13, 18]]
[[16, 21, 17], [12, 9, 7], [6, 3, 19], [2, 18, 23], [20, 8, 13], [14, 25, 15], [22, 0, 5, 24], [4, 11, 1, 10]]
[[21, 1, 17], [18, 6, 10], [8, 25, 24], [14, 15, 0], [2, 20, 19], [12, 7, 16], [4, 5, 3, 23], [11, 13, 9, 22]]
[[2, 19, 21], [10, 9, 15], [14, 13, 12], [16, 23, 11], [17, 4, 3], [7, 5, 8], [0, 6, 20, 22], [25, 1, 18, 24]]
[[19, 16, 13], [8, 15, 21], [1, 9, 10], [24, 17, 12], [5, 18, 14], [6, 0, 25], [2, 22, 11, 4], [3, 20, 23, 7]]
[[12, 17, 14], [24, 4, 8], [3, 6, 16], [0, 21, 2], [7, 9, 10], [5, 25, 13], [11, 23, 20, 18], [15, 22, 19, 1]]
[[4, 17, 5], [2, 1, 16], [24, 21, 3], [18, 7, 19], [9, 25, 0], [22, 23, 14], [11, 20, 12, 13], [8, 15, 10, 6]]
[[10, 23, 2], [18, 24, 12], [9, 20, 21], [16, 8, 5], [25, 1, 17], [14, 15, 3], [0, 7, 22, 6], [19, 4, 13, 11]]
[[22, 16, 8], [3, 23, 15], [14, 12, 0], [20, 21, 10], [17, 25, 9], [7, 18, 6], [24, 13, 11, 1], [19, 4, 5, 2]]
[[18, 8, 4], [9, 20, 6], [14, 3, 11], [19, 10, 12], [2, 5, 22], [24, 15, 17], [16, 23, 0, 21], [13, 1, 25, 7]]
[[9, 0, 2], [24, 7, 21], [18, 8, 1], [4, 22, 3], [19, 16, 6], [11, 23, 20], [5, 10, 17, 12], [13, 14, 25, 15]]
[[4, 2, 22], [5, 14, 12], [13, 9, 15], [11, 25, 21], [7, 20, 8], [24, 17, 18], [6, 10, 19, 0], [1, 3, 23, 16]]
[[19, 18, 17], [10, 21, 2], [6, 15, 8], [1, 5, 14], [4, 12, 9], [25, 3, 23], [24, 13, 11, 20], [7, 22, 0, 16]]
[[17, 11, 19], [5, 1, 22], [16, 18, 10], [20, 14, 3], [9, 15, 21], [24, 13, 2], [8, 12, 25, 6], [23, 4, 7, 0]]
[[5, 22, 17], [19, 11, 18], [10, 24, 15], [0, 1, 23], [25, 2, 9], [8, 16, 14], [13, 12, 20, 4], [7, 6, 21, 3]]
[[24, 23, 17], [9, 25, 3], [16, 13, 2], [10, 19, 1], [18, 4, 8], [14, 6, 20], [21, 5, 7, 11], [0, 15, 12, 22]]
[[10, 16, 9], [0, 24, 20], [17, 4, 6], [21, 22, 2], [15, 19, 13], [11, 12, 23], [18, 1, 14, 7], [3, 8, 25, 5]]
[[12, 13, 24], [8, 9, 11], [17, 5, 19], [22, 1, 23], [14, 6, 21], [10, 7, 18], [0, 4, 20, 3], [15, 2, 25, 16]]
[[12, 14, 10], [18, 4, 17], [3, 23, 21], [15, 20, 1], [19, 22, 8], [16, 0, 5], [11, 24, 13, 2], [9, 7, 25, 6]]
[[9, 22, 24], [14, 0, 21], [1, 25, 10], [20, 5, 2], [16, 6, 18], [12, 11, 3], [23, 15, 4, 19], [8, 13, 7, 17]]
[[7, 0, 4], [1, 20, 9], [18, 19, 6], [24, 15, 17], [25, 8, 11], [14, 2, 22], [5, 23, 12, 10], [16, 13, 21, 3]]
[[10, 19, 12], [8, 9, 7], [6, 23, 21], [11, 4, 18], [20, 0, 13], [17, 3, 1], [16, 14, 25, 5], [2, 15, 24, 22]]
[[18, 12, 2], [0, 22, 24], [13, 5, 10], [15, 7, 16], [9, 23, 19], [17, 11, 25], [21, 14, 3, 8], [1, 6, 20, 4]]
[[15, 4, 9], [6, 25, 17], [3, 23, 22], [12, 2, 13], [8, 0, 19], [5, 21, 14], [24, 16, 20, 11], [10, 18, 1, 7]]
[[25, 24, 14], [6, 3, 0], [20, 15, 21], [7, 5, 12], [22, 2, 23], [13, 1, 17], [9, 10, 19, 18], [8, 16, 11, 4]]
[[16, 1, 24], [9, 3, 14], [4, 6, 17], [11, 21, 5], [23, 7, 15], [25, 13, 18], [12, 2, 19, 8], [10, 22, 0, 20]]
[[9, 6, 13], [1, 5, 21], [16, 14, 3], [25, 10, 24], [0, 19, 4], [23, 8, 15], [7, 12, 11, 2], [17, 18, 20, 22]]
[[25, 20, 14], [2, 1, 9], [7, 22, 24], [8, 5, 18], [19, 10, 11], [16, 21, 13], [3, 17, 23, 0], [15, 6, 4, 12]]
[[22, 4, 18], [23, 1, 17], [0, 3, 10], [2, 21, 20], [15, 9, 14], [7, 8, 19], [12, 16, 13, 11], [6, 24, 25, 5]]
[[25, 14, 7], [20, 11, 5], [13, 6, 17], [24, 23, 9], [10, 8, 22], [21, 1, 16], [12, 19, 2, 18], [0, 3, 4, 15]]
[[24, 17, 3], [20, 6, 23], [22, 8, 14], [25, 19, 13], [12, 21, 18], [9, 11, 4], [5, 16, 2, 15], [1, 10, 7, 0]]
[[8, 20, 9], [21, 19, 5], [23, 13, 7], [4, 12, 0], [24, 1, 6], [22, 17, 10], [25, 15, 2, 18], [14, 16, 11, 3]]
[[2, 6, 4], [14, 17, 3], [22, 23, 25], [15, 9, 5], [19, 21, 18], [12, 7, 20], [1, 11, 24, 16], [8, 10, 0, 13]]
[[13, 5, 16], [23, 6, 24], [11, 8, 0], [3, 18, 20], [25, 9, 14], [2, 21, 12], [7, 22, 1, 19], [10, 17, 15, 4]]
[[19, 18, 2], [8, 14, 1], [25, 17, 5], [20, 7, 10], [3, 15, 12], [6, 0, 24], [21, 9, 23, 11], [16, 4, 13, 22]]
[[14, 18, 17], [1, 12, 15], [16, 13, 19], [9, 22, 3], [0, 8, 23], [21, 10, 4], [24, 11, 5, 7], [2, 20, 6, 25]]
[[1, 15, 0], [4, 7, 11], [10, 19, 17], [13, 14, 8], [20, 5, 12], [18, 2, 9], [22, 25, 21, 16], [23, 24, 6, 3]]
[[16, 11, 12], [14, 3, 13], [1, 21, 18], [5, 23, 8], [20, 25, 9], [0, 17, 22], [2, 7, 6, 19], [15, 24, 10, 4]]
[[25, 17, 18], [10, 12, 11], [4, 16, 8], [20, 21, 19], [23, 9, 24], [6, 5, 15], [22, 3, 2, 1], [0, 7, 14, 13]]
[[10, 3, 7], [14, 17, 8], [2, 24, 22], [21, 13, 11], [19, 23, 9], [12, 16, 5], [20, 4, 15, 6], [0, 1, 25, 18]]
[[4, 11, 13], [23, 17, 21], [14, 19, 25], [6, 20, 7], [12, 15, 16], [22, 0, 3], [9, 8, 2, 10], [5, 24, 18, 1]]
[[23, 10, 14], [11, 16, 1], [5, 4, 15], [0, 22, 3], [21, 6, 17], [13, 7, 25], [20, 18, 8, 24], [2, 9, 19, 12]]
[[24, 10, 20], [18, 5, 1], [19, 2, 6], [13, 15, 7], [11, 3, 9], [22, 16, 8], [21, 23, 4, 25], [0, 12, 14, 17]]
[[23, 6, 4], [16, 8, 18], [19, 21, 14], [0, 13, 9], [2, 7, 25], [20, 15, 3], [24, 5, 22, 10], [11, 1, 12, 17]]
[[7, 20, 2], [23, 0, 14], [21, 17, 4], [15, 24, 5], [18, 8, 13], [10, 16, 11], [3, 12, 22, 25], [9, 1, 6, 19]]
[[7, 11, 1], [22, 18, 0], [25, 23, 9], [24, 17, 19], [21, 15, 8], [16, 5, 6], [20, 3, 10, 14], [13, 12, 2, 4]]
