[[41, 5, 1], [29, 9, 26], [30, 22, 34], [38, 2, 15], [20, 31, 4], [33, 24, 8], [17, 32, 40], [27, 21, 19], [10, 14, 35], [12, 16, 11], [18, 37, 23], [36, 39, 25], [0, 28, 13], [7, 6, 3]]
[[11, 24, 32], [16, 25, 18], [20, 26, 37], [15, 27, 14], [7, 13, 23], [40, 35, 39], [38, 3, 8], [21, 9, 28], [41, 0, 10], [1, 29, 2], [4, 6, 5], [33, 30, 17], [31, 19, 34], [36, 22, 12]]
[[11, 0, 32], [26, 23, 29], [38, 34, 16], [1, 31, 30], [40, 10, 12], [18, 7, 37], [39, 2, 17], [35, 3, 9], [6, 5, 41], [13, 24, 27], [8, 36, 25], [19, 14, 33], [4, 20, 28], [15, 21, 22]]
[[16, 3, 2], [39, 24, 9], [25, 31, 23], [1, 26, 8], [21, 41, 12], [29, 40, 10], [6, 22, 28], [27, 33, 4], [0, 14, 38], [17, 20, 19], [5, 30, 37], [32, 13, 11], [34, 15, 18], [35, 36, 7]]
[[7, 32, 41], [21, 22, 34], [6, 17, 24], [16, 38, 25], [30, 2, 10], [18, 14, 36], [31, 20, 8], [26, 11, 12], [28, 29, 3], [5, 19, 9], [37, 23, 0], [13, 40, 35], [4, 1, 39], [33, 27, 15]]
[[0, 23, 38], [4, 6, 35], [33, 2, 16], [39, 12, 22], [29, 14, 34], [32, 10, 37], [3, 25, 7], [5, 1, 13], [24, 15, 27], [26, 8, 20], [11, 18, 19], [28, 36, 21], [17, 41, 30], [31, 9, 40]]
[[16, 0, 29], [18, 34, 25], [26, 9, 38], [31, 27, 12], [28, 39, 13], [15, 19, 41], [1, 8, 36], [17, 33, 14], [32, 7, 21], [24, 4, 40], [22, 37, 2], [23, 5, 20], [11, 6, 35], [3, 10, 30]]
[[25, 15, 9], [18, 30, 22], [37, 41, 13], [5, 19, 39], [36, 31, 12], [16, 17, 35], [24, 27, 26], [28, 34, 2], [8, 20, 6], [40, 23, 14], [33, 10, 1], [0, 32, 29], [3, 7, 38], [4, 21, 11]]
[[30, 6, 12], [25, 19, 39], [31, 13, 32], [28, 18, 14], [8, 3, 15], [4, 27, 22], [10, 36, 21], [7, 1, 37], [35, 5, 29], [26, 16, 9], [34, 2, 33], [17, 11, 38], [40, 41, 23], [24, 0, 20]]
[[23, 12, 37], [0, 14, 34], [28, 26, 10], [31, 3, 20], [30, 6, 27], [35, 39, 16], [29, 1, 18], [11, 8, 7], [13, 2, 41], [21, 15, 4], [36, 5, 33], [40, 25, 17], [19, 22, 9], [24, 32, 38]]
[[3, 20, 17], [33, 28, 32], [36, 29, 37], [18, 30, 26], [16, 21, 9], [40, 15, 34], [4, 7, 1], [10, 0, 38], [13, 12, 31], [27, 23, 19], [5, 25, 24], [22, 35, 6], [41, 8, 11], [2, 14, 39]]
[[1, 36, 32], [3, 0, 38], [6, 19, 28], [5, 8, 27], [13, 17, 7], [37, 16, 22], [41, 40, 21], [23, 2, 20], [14, 4, 26], [18, 35, 9], [29, 39, 10], [24, 15, 25], [30, 34, 31], [12, 33, 11]]
[[12, 36, 17], [27, 25, 40], [31, 16, 34], [41, 8, 5], [2, 15, 3], [9, 22, 24], [18, 39, 11], [37, 28, 13], [38, 21, 29], [10, 32, 19], [30, 20, 35], [33, 23, 14], [0, 1, 6], [4, 26, 7]]
[[24, 17, 33], [9, 1, 27], [20, 2, 18], [22, 40, 10], [25, 36, 41], [19, 38, 23], [7, 6, 5], [21, 13, 16], [0, 32, 37], [26, 3, 12], [35, 14, 39], [31, 11, 30], [34, 4, 8], [29, 15, 28]]
[[30, 19, 18], [8, 13, 24], [38, 0, 36], [20, 34, 17], [32, 5, 4], [6, 2, 39], [35, 28, 15], [31, 23, 37], [26, 16, 3], [12, 7, 25], [29, 22, 40], [41, 14, 11], [1, 33, 27], [9, 21, 10]]
[[21, 9, 22], [34, 1, 16], [36, 28, 27], [39, 33, 40], [19, 30, 24], [41, 15, 29], [2, 17, 7], [12, 35, 14], [23, 4, 8], [32, 11, 0], [6, 31, 18], [13, 38, 3], [25, 5, 37], [26, 10, 20]]
[[19, 27, 13], [5, 1, 41], [18, 30, 32], [2, 24, 26], [40, 35, 17], [21, 3, 16], [14, 11, 15], [34, 6, 28], [39, 37, 9], [12, 36, 33], [0, 20, 22], [7, 38, 4], [29, 25, 23], [10, 8, 31]]
[[22, 36, 13], [24, 26, 20], [11, 30, 40], [21, 38, 19], [23, 5, 41], [10, 33, 32], [12, 0, 8], [35, 29, 1], [14, 15, 34], [3, 7, 16], [37, 9, 6], [17, 27, 2], [31, 28, 25], [39, 4, 18]]
[[25, 4, 37], [24, 10, 12], [20, 9, 36], [34, 18, 1], [33, 41, 30], [19, 23, 31], [26, 15, 13], [39, 29, 27], [38, 2, 22], [3, 8, 7], [11, 0, 32], [14, 35, 21], [28, 16, 40], [17, 6, 5]]
[[38, 15, 31], [35, 7, 20], [8, 6, 33], [9, 25, 36], [29, 13, 0], [10, 2, 32], [4, 26, 5], [22, 12, 21], [3, 40, 27], [30, 23, 17], [24, 37, 28], [34, 41, 14], [1, 19, 18], [11, 39, 16]]
[[13, 21, 6], [2, 41, 1], [9, 37, 35], [11, 29, 16], [5, 36, 40], [20, 14, 27], [38, 28, 22], [0, 23, 4], [18, 39, 26], [30, 24, 32], [34, 31, 7], [15, 33, 19], [8, 3, 10], [17, 12, 25]]
[[21, 30, 6], [4, 10, 1], [24, 23, 27], [33, 26, 35], [12, 34, 11], [28, 13, 39], [9, 7, 37], [20, 17, 5], [38, 40, 8], [32, 29, 2], [22, 15, 14], [16, 18, 25], [19, 31, 36], [3, 0, 41]]
[[36, 9, 7], [35, 8, 23], [33, 0, 13], [31, 21, 3], [24, 4, 32], [25, 10, 34], [16, 15, 39], [19, 20, 6], [5, 12, 27], [28, 40, 37], [26, 2, 14], [11, 22, 29], [18, 17, 41], [1, 30, 38]]
[[35, 4, 5], [38, 40, 32], [10, 24, 22], [30, 21, 23], [9, 16, 37], [29, 2, 1], [31, 39, 11], [41, 12, 19], [20, 26, 15], [14, 28, 27], [17, 13, 18], [8, 34, 33], [0, 36, 6], [25, 3, 7]]
[[6, 2, 13], [41, 4, 21], [18, 33, 1], [3, 24, 5], [30, 26, 32], [38, 27, 0], [35, 14, 8], [23, 9, 17], [37, 15, 19], [7, 28, 39], [40, 10, 31], [12, 25, 16], [36, 29, 34], [11, 22, 20]]
[[41, 9, 26], [23, 0, 18], [24, 3, 14], [6, 29, 33], [32, 35, 4], [20, 21, 7], [28, 12, 38], [1, 40, 15], [8, 31, 34], [36, 25, 2], [11, 13, 16], [19, 27, 39], [17, 37, 22], [30, 10, 5]]
[[22, 26, 5], [3, 10, 7], [20, 25, 12], [11, 27, 4], [38, 29, 34], [24, 15, 1], [17, 31, 37], [40, 32, 8], [13, 35, 18], [16, 30, 33], [6, 28, 23], [41, 2, 14], [36, 19, 39], [9, 0, 21]]
[[9, 31, 20], [8, 36, 35], [1, 10, 12], [15, 7, 22], [5, 32, 37], [29, 27, 23], [2, 41, 33], [39, 3, 6], [18, 30, 38], [21, 28, 25], [14, 16, 13], [26, 0, 34], [11, 4, 24], [17, 19, 40]]
[[32, 1, 16], [34, 30, 25], [35, 4, 3], [17, 0, 39], [8, 10, 9], [37, 40, 6], [36, 5, 41], [20, 31, 12], [13, 24, 28], [11, 22, 21], [18, 7, 2], [15, 27, 26], [29, 19, 38], [14, 23, 33]]
[[30, 2, 19], [41, 18, 23], [17, 38, 32], [7, 27, 4], [33, 6, 35], [37, 25, 20], [3, 15, 9], [36, 34, 11], [5, 24, 14], [8, 22, 21], [1, 39, 12], [16, 0, 31], [29, 26, 10], [40, 13, 28]]
[[12, 21, 1], [23, 8, 27], [6, 24, 9], [29, 5, 33], [39, 11, 26], [7, 34, 35], [16, 40, 2], [18, 15, 37], [25, 38, 4], [41, 19, 0], [22, 30, 13], [36, 28, 3], [14, 31, 32], [20, 17, 10]]
[[20, 17, 16], [4, 32, 34], [19, 29, 14], [8, 24, 7], [2, 13, 40], [27, 33, 0], [15, 3, 12], [41, 31, 18], [30, 6, 39], [22, 36, 28], [11, 23, 5], [26, 21, 35], [1, 37, 38], [25, 10, 9]]
[[37, 31, 19], [14, 3, 17], [22, 21, 28], [34, 18, 7], [40, 36, 10], [39, 29, 33], [11, 38, 5], [20, 30, 0], [4, 12, 32], [23, 9, 27], [35, 6, 15], [16, 13, 41], [24, 25, 2], [26, 1, 8]]
[[23, 4, 25], [26, 40, 6], [14, 7, 29], [41, 28, 20], [21, 10, 5], [8, 2, 32], [27, 31, 18], [34, 19, 39], [33, 22, 35], [24, 13, 0], [38, 17, 11], [1, 9, 3], [15, 37, 16], [12, 30, 36]]
[[37, 11, 31], [26, 28, 29], [16, 34, 22], [20, 33, 15], [41, 40, 7], [4, 25, 0], [30, 21, 8], [1, 38, 12], [24, 3, 5], [14, 13, 39], [32, 10, 6], [27, 9, 36], [17, 23, 19], [2, 18, 35]]
[[4, 5, 25], [6, 7, 3], [15, 0, 22], [23, 21, 1], [14, 32, 28], [8, 31, 33], [27, 41, 13], [34, 18, 17], [2, 26, 11], [40, 36, 20], [16, 38, 24], [9, 12, 39], [35, 30, 10], [29, 37, 19]]
[[29, 36, 24], [41, 18, 1], [38, 17, 10], [35, 0, 11], [4, 15, 5], [16, 28, 22], [6, 33, 7], [2, 12, 32], [23, 9, 19], [8, 27, 13], [14, 3, 31], [37, 20, 26], [21, 40, 25], [30, 39, 34]]
[[27, 11, 31], [28, 25, 20], [30, 33, 18], [9, 22, 7], [21, 16, 36], [12, 37, 17], [23, 1, 2], [29, 34, 19], [38, 3, 10], [5, 24, 35], [4, 32, 41], [40, 13, 0], [26, 6, 14], [8, 39, 15]]
[[29, 7, 38], [21, 40, 14], [22, 39, 18], [35, 26, 8], [23, 34, 30], [24, 17, 5], [10, 33, 3], [0, 6, 31], [11, 28, 2], [13, 16, 12], [15, 19, 20], [32, 27, 36], [4, 37, 9], [25, 41, 1]]
[[22, 12, 34], [41, 25, 20], [3, 8, 18], [33, 10, 36], [23, 29, 9], [1, 31, 14], [32, 39, 28], [6, 24, 17], [19, 15, 35], [30, 37, 27], [21, 26, 2], [0, 40, 13], [11, 5, 7], [16, 4, 38]]
[[15, 24, 6], [2, 4, 23], [18, 16, 11], [17, 7, 8], [19, 35, 34], [22, 39, 20], [25, 1, 5], [29, 37, 0], [30, 26, 40], [28, 13, 33], [10, 31, 32], [3, 12, 27], [14, 9, 36], [41, 38, 21]]
[[2, 11, 10], [21, 28, 7], [19, 34, 4], [3, 24, 15], [6, 40, 29], [8, 36, 32], [14, 30, 0], [39, 12, 17], [18, 37, 16], [20, 13, 35], [41, 33, 26], [31, 23, 1], [38, 22, 25], [9, 27, 5]]
[[10, 38, 18], [15, 37, 35], [32, 22, 34], [31, 17, 5], [40, 16, 12], [33, 23, 26], [19, 30, 2], [27, 28, 1], [6, 7, 41], [11, 36, 25], [0, 3, 8], [21, 13, 4], [29, 9, 24], [14, 39, 20]]
[[1, 3, 22], [2, 14, 39], [19, 32, 35], [11, 25, 37], [13, 31, 7], [24, 38, 15], [20, 4, 9], [29, 10, 33], [16, 30, 28], [36, 41, 8], [12, 27, 40], [17, 21, 5], [18, 6, 34], [23, 26, 0]]
[[41, 21, 16], [20, 8, 34], [27, 31, 35], [37, 39, 22], [14, 29, 3], [23, 18, 11], [4, 32, 26], [30, 38, 40], [5, 28, 25], [6, 33, 0], [7, 2, 10], [24, 36, 17], [15, 19, 9], [13, 1, 12]]
[[9, 6, 27], [31, 35, 26], [19, 39, 8], [36, 0, 25], [38, 4, 16], [12, 40, 10], [34, 14, 20], [37, 3, 13], [30, 1, 23], [5, 15, 7], [24, 17, 29], [2, 32, 21], [18, 11, 28], [22, 33, 41]]
[[20, 4, 24], [28, 22, 32], [39, 12, 37], [33, 10, 8], [1, 30, 6], [15, 31, 3], [14, 16, 19], [29, 17, 25], [34, 38, 18], [0, 41, 7], [26, 27, 2], [13, 11, 35], [5, 40, 9], [36, 23, 21]]
[[3, 26, 18], [11, 0, 19], [7, 37, 27], [4, 22, 30], [36, 23, 2], [24, 28, 25], [16, 40, 13], [29, 32, 10], [34, 9, 35], [5, 39, 20], [21, 8, 17], [1, 12, 38], [33, 41, 6], [31, 15, 14]]
[[29, 0, 8], [31, 36, 27], [40, 10, 16], [1, 9, 12], [15, 41, 37], [34, 4, 11], [2, 26, 32], [14, 3, 33], [7, 22, 17], [39, 13, 5], [18, 25, 6], [35, 21, 28], [24, 38, 23], [20, 19, 30]]
[[18, 24, 10], [14, 25, 1], [12, 30, 2], [35, 34, 29], [37, 40, 9], [7, 5, 21], [20, 15, 38], [0, 23, 26], [28, 16, 27], [32, 11, 3], [39, 22, 8], [31, 36, 33], [6, 19, 41], [13, 4, 17]]
[[35, 31, 10], [14, 6, 17], [30, 38, 26], [8, 1, 24], [41, 12, 25], [5, 3, 23], [36, 28, 18], [13, 2, 21], [15, 37, 7], [34, 40, 33], [22, 29, 32], [39, 16, 0], [11, 9, 27], [19, 4, 20]]
[[25, 22, 15], [8, 21, 18], [13, 30, 26], [39, 35, 40], [41, 28, 3], [7, 23, 16], [14, 38, 17], [32, 1, 6], [10, 37, 20], [2, 33, 31], [19, 4, 9], [27, 24, 34], [12, 5, 36], [29, 0, 11]]
[[36, 3, 2], [23, 21, 29], [13, 26, 7], [38, 5, 6], [15, 31, 27], [4, 25, 10], [16, 30, 41], [37, 17, 28], [0, 32, 24], [34, 18, 39], [40, 14, 1], [20, 11, 12], [19, 33, 8], [9, 35, 22]]
[[19, 26, 8], [1, 31, 38], [4, 12, 13], [6, 41, 40], [33, 29, 39], [23, 14, 32], [11, 9, 3], [20, 0, 30], [28, 10, 5], [22, 17, 27], [2, 18, 7], [35, 16, 37], [34, 24, 36], [15, 21, 25]]
[[29, 19, 23], [0, 20, 26], [21, 16, 10], [37, 9, 30], [27, 36, 2], [13, 34, 18], [14, 8, 11], [22, 3, 6], [15, 24, 5], [1, 41, 40], [33, 7, 4], [39, 35, 17], [38, 25, 28], [32, 12, 31]]
[[25, 16, 1], [14, 3, 8], [15, 2, 34], [12, 28, 20], [18, 9, 35], [39, 13, 36], [23, 26, 4], [6, 41, 10], [24, 30, 21], [27, 31, 32], [0, 29, 5], [38, 7, 17], [40, 22, 19], [33, 37, 11]]
[[12, 28, 3], [25, 22, 16], [17, 5, 36], [2, 7, 33], [20, 10, 32], [38, 9, 27], [31, 29, 26], [39, 24, 37], [34, 1, 8], [35, 11, 15], [6, 4, 40], [30, 41, 0], [21, 14, 23], [18, 19, 13]]
[[24, 26, 32], [3, 34, 13], [12, 33, 15], [20, 25, 30], [27, 0, 10], [16, 39, 18], [5, 40, 4], [37, 29, 23], [17, 11, 22], [38, 8, 2], [1, 36, 28], [21, 19, 6], [9, 31, 14], [35, 41, 7]]
[[7, 16, 21], [18, 36, 39], [22, 35, 38], [30, 32, 0], [34, 24, 40], [33, 9, 29], [5, 13, 19], [37, 41, 14], [20, 25, 1], [8, 27, 15], [23, 11, 26], [3, 6, 17], [31, 10, 28], [12, 4, 2]]
[[29, 0, 11], [22, 1, 31], [25, 34, 26], [40, 2, 15], [23, 14, 7], [35, 13, 27], [5, 30, 39], [21, 19, 20], [4, 38, 28], [17, 37, 8], [3, 12, 41], [33, 36, 32], [10, 18, 9], [6, 24, 16]]
[[22, 18, 33], [13, 25, 0], [10, 28, 2], [35, 24, 1], [9, 27, 21], [38, 34, 8], [31, 15, 23], [26, 3, 29], [17, 36, 4], [30, 11, 16], [14, 6, 7], [39, 41, 40], [12, 20, 19], [37, 32, 5]]
[[20, 16, 10], [29, 32, 37], [39, 27, 2], [8, 38, 26], [14, 9, 4], [0, 11, 36], [41, 3, 22], [12, 28, 5], [15, 34, 13], [24, 25, 23], [6, 40, 35], [31, 21, 33], [17, 7, 1], [18, 19, 30]]
[[35, 10, 31], [16, 34, 13], [24, 38, 5], [2, 36, 14], [6, 28, 30], [15, 3, 9], [40, 26, 27], [17, 25, 20], [7, 22, 11], [23, 1, 0], [37, 41, 4], [19, 33, 32], [39, 21, 8], [12, 18, 29]]
[[22, 0, 38], [35, 6, 5], [9, 41, 3], [30, 4, 32], [12, 18, 33], [26, 21, 17], [20, 24, 40], [28, 27, 14], [8, 36, 31], [39, 23, 16], [7, 25, 13], [19, 1, 15], [37, 29, 10], [34, 2, 11]]
[[27, 8, 29], [13, 30, 2], [4, 3, 33], [21, 41, 24], [22, 5, 17], [14, 32, 40], [19, 15, 23], [16, 12, 38], [28, 6, 26], [37, 0, 34], [36, 18, 9], [25, 10, 39], [1, 7, 31], [20, 11, 35]]
[[17, 3, 27], [29, 10, 36], [23, 0, 15], [13, 25, 20], [19, 37, 34], [18, 2, 38], [16, 33, 4], [26, 1, 24], [32, 14, 28], [7, 21, 22], [30, 8, 41], [31, 12, 40], [11, 5, 35], [9, 6, 39]]
[[30, 2, 27], [25, 19, 9], [0, 7, 26], [31, 13, 24], [6, 1, 11], [41, 22, 8], [21, 33, 3], [37, 15, 36], [10, 5, 14], [23, 29, 40], [28, 18, 16], [34, 32, 12], [39, 35, 4], [20, 38, 17]]
[[11, 27, 25], [18, 13, 19], [4, 14, 33], [22, 2, 40], [9, 39, 23], [32, 20, 12], [15, 26, 36], [16, 38, 8], [41, 6, 21], [5, 17, 30], [10, 28, 24], [37, 35, 0], [29, 7, 34], [3, 31, 1]]
[[13, 39, 12], [17, 22, 0], [40, 7, 23], [41, 21, 9], [18, 2, 3], [33, 24, 8], [4, 31, 32], [20, 19, 28], [11, 14, 37], [35, 34, 1], [36, 6, 25], [29, 30, 5], [10, 15, 38], [26, 16, 27]]
[[7, 24, 36], [6, 9, 8], [40, 39, 33], [11, 23, 31], [30, 29, 19], [10, 14, 17], [32, 21, 16], [20, 0, 3], [13, 34, 26], [5, 15, 41], [12, 1, 28], [25, 22, 35], [27, 37, 38], [4, 2, 18]]
[[33, 13, 0], [37, 36, 24], [29, 14, 1], [21, 40, 38], [35, 9, 19], [30, 7, 31], [23, 4, 15], [32, 27, 34], [20, 18, 16], [10, 17, 12], [26, 11, 41], [25, 3, 39], [8, 6, 28], [22, 2, 5]]
[[33, 22, 16], [34, 11, 36], [37, 1, 9], [41, 13, 40], [32, 2, 35], [26, 10, 29], [24, 27, 23], [12, 6, 0], [25, 31, 21], [17, 20, 3], [38, 39, 4], [28, 8, 14], [15, 5, 7], [30, 19, 18]]
[[21, 22, 8], [28, 12, 33], [14, 41, 25], [17, 36, 2], [6, 13, 5], [11, 31, 24], [38, 39, 19], [34, 0, 26], [7, 16, 18], [30, 20, 29], [32, 35, 9], [27, 1, 40], [23, 37, 15], [10, 4, 3]]
[[2, 14, 21], [17, 5, 11], [27, 6, 3], [9, 34, 20], [0, 32, 24], [28, 36, 33], [23, 10, 22], [13, 25, 30], [16, 1, 39], [31, 12, 41], [4, 18, 15], [38, 19, 35], [7, 29, 8], [26, 40, 37]]
[[40, 4, 20], [37, 33, 15], [1, 41, 31], [28, 17, 12], [27, 6, 14], [38, 24, 36], [7, 32, 30], [11, 16, 10], [34, 21, 3], [25, 26, 5], [2, 18, 39], [8, 23, 0], [35, 19, 22], [9, 29, 13]]
[[38, 17, 22], [35, 6, 20], [29, 34, 10], [21, 0, 2], [36, 37, 15], [1, 27, 5], [40, 18, 23], [26, 41, 33], [9, 28, 13], [3, 30, 16], [7, 12, 14], [32, 25, 4], [39, 8, 19], [24, 31, 11]]
[[34, 40, 29], [11, 32, 7], [31, 21, 3], [27, 23, 37], [13, 5, 18], [6, 30, 25], [10, 36, 17], [26, 39, 4], [8, 41, 1], [35, 15, 14], [2, 20, 22], [33, 38, 19], [16, 12, 9], [24, 0, 28]]
[[41, 0, 27], [18, 26, 15], [19, 39, 1], [25, 36, 22], [34, 38, 8], [24, 29, 12], [6, 40, 23], [33, 11, 4], [16, 3, 35], [37, 14, 5], [31, 13, 10], [28, 32, 9], [30, 17, 21], [2, 20, 7]]
[[16, 31, 7], [14, 26, 24], [23, 39, 1], [32, 20, 21], [10, 27, 11], [5, 19, 2], [9, 15, 30], [40, 3, 41], [17, 25, 37], [13, 6, 28], [34, 36, 8], [12, 38, 4], [22, 35, 0], [29, 18, 33]]
[[33, 26, 16], [29, 9, 4], [2, 19, 18], [20, 13, 22], [17, 1, 11], [6, 0, 21], [15, 3, 31], [14, 27, 32], [10, 30, 40], [37, 35, 24], [38, 5, 41], [34, 36, 12], [8, 39, 23], [25, 7, 28]]
[[32, 22, 19], [37, 6, 2], [40, 16, 14], [31, 7, 26], [8, 3, 41], [9, 17, 10], [13, 12, 28], [20, 38, 23], [1, 34, 25], [29, 21, 30], [24, 35, 4], [18, 36, 15], [5, 27, 11], [0, 39, 33]]
[[27, 13, 16], [33, 7, 40], [9, 37, 6], [0, 3, 29], [17, 31, 39], [34, 41, 5], [20, 12, 25], [10, 38, 11], [2, 4, 30], [28, 1, 23], [15, 24, 32], [21, 18, 35], [22, 36, 14], [8, 19, 26]]
[[12, 0, 14], [19, 38, 41], [18, 33, 29], [34, 13, 32], [21, 15, 25], [40, 28, 8], [17, 30, 2], [26, 35, 9], [37, 20, 16], [24, 23, 39], [4, 6, 3], [5, 10, 1], [22, 7, 36], [27, 31, 11]]
[[37, 23, 18], [22, 2, 10], [19, 11, 15], [16, 5, 21], [17, 39, 34], [6, 29, 35], [36, 3, 13], [20, 24, 31], [27, 7, 41], [25, 33, 30], [4, 26, 14], [32, 38, 8], [12, 0, 40], [1, 28, 9]]
