[[5, 6, 36], [1, 33, 10], [42, 26, 39], [15, 7, 30], [8, 2, 41], [4, 22, 14], [25, 13, 23], [17, 45, 40], [11, 34, 29], [38, 44, 21], [24, 35, 20], [31, 12, 27], [28, 18, 43], [16, 0, 37], [3, 32, 19, 9]]
[[38, 6, 16], [12, 15, 39], [32, 41, 34], [31, 20, 5], [42, 27, 44], [37, 23, 26], [3, 10, 24], [0, 28, 45], [36, 30, 4], [19, 29, 22], [18, 14, 13], [21, 2, 7], [11, 25, 8], [17, 35, 1], [33, 9, 40, 43]]
[[28, 33, 44], [8, 20, 41], [31, 5, 13], [10, 12, 32], [39, 37, 2], [23, 34, 43], [26, 35, 25], [21, 7, 27], [19, 4, 9], [17, 18, 42], [22, 0, 45], [3, 11, 1], [14, 30, 29], [15, 36, 16], [24, 6, 38, 40]]
[[23, 42, 36], [39, 10, 15], [33, 16, 21], [24, 7, 11], [29, 41, 32], [26, 4, 18], [1, 8, 43], [37, 38, 34], [27, 20, 30], [45, 35, 6], [22, 17, 25], [2, 44, 31], [9, 19, 0], [13, 28, 14], [40, 3, 12, 5]]
[[36, 45, 6], [31, 37, 38], [22, 1, 30], [24, 34, 21], [15, 26, 42], [25, 19, 5], [12, 11, 29], [7, 8, 14], [17, 39, 35], [0, 28, 2], [44, 23, 32], [40, 10, 20], [41, 9, 27], [3, 33, 43], [16, 4, 18, 13]]
[[22, 16, 3], [28, 1, 14], [38, 20, 41], [4, 8, 35], [44, 11, 36], [18, 29, 15], [40, 9, 27], [45, 12, 0], [32, 39, 6], [7, 19, 42], [31, 23, 17], [25, 24, 5], [30, 43, 33], [26, 2, 21], [34, 10, 37, 13]]
[[27, 32, 1], [5, 0, 3], [31, 39, 8], [11, 20, 34], [15, 22, 36], [37, 4, 45], [26, 10, 16], [13, 18, 28], [30, 35, 2], [12, 14, 43], [29, 17, 24], [44, 41, 33], [42, 23, 6], [25, 38, 21], [9, 40, 7, 19]]
[[23, 38, 11], [37, 45, 20], [1, 31, 40], [42, 39, 9], [14, 8, 12], [27, 35, 18], [44, 29, 6], [22, 41, 24], [16, 25, 2], [7, 36, 32], [4, 33, 34], [10, 19, 0], [5, 26, 3], [43, 13, 28], [17, 30, 15, 21]]
[[8, 30, 5], [44, 0, 28], [41, 18, 32], [4, 22, 21], [19, 45, 11], [24, 6, 36], [35, 1, 17], [25, 37, 15], [7, 39, 3], [10, 2, 26], [16, 42, 38], [33, 14, 27], [34, 12, 31], [20, 13, 23], [29, 40, 43, 9]]
[[17, 36, 38], [16, 4, 25], [34, 18, 26], [43, 21, 13], [37, 28, 44], [41, 27, 23], [35, 8, 29], [9, 12, 31], [22, 20, 10], [0, 1, 19], [45, 11, 7], [15, 6, 30], [3, 42, 24], [14, 33, 39], [32, 40, 5, 2]]
[[35, 43, 39], [9, 13, 10], [26, 38, 1], [14, 42, 7], [12, 36, 22], [18, 45, 2], [21, 40, 8], [11, 0, 24], [20, 34, 15], [32, 16, 25], [33, 27, 19], [23, 31, 6], [37, 17, 28], [41, 30, 5], [3, 44, 4, 29]]
[[30, 42, 45], [29, 25, 26], [34, 31, 18], [37, 2, 44], [11, 40, 10], [39, 20, 7], [1, 33, 0], [21, 27, 43], [14, 17, 23], [36, 32, 4], [19, 3, 6], [38, 8, 5], [41, 15, 16], [9, 28, 12], [35, 24, 13, 22]]
[[5, 44, 6], [26, 7, 34], [4, 3, 25], [29, 41, 15], [22, 18, 37], [43, 17, 10], [2, 24, 33], [8, 19, 12], [23, 30, 35], [20, 39, 0], [14, 31, 40], [42, 21, 45], [13, 36, 11], [38, 1, 27], [32, 16, 9, 28]]
[[8, 32, 34], [45, 17, 10], [18, 22, 30], [9, 37, 38], [7, 39, 12], [24, 2, 20], [23, 42, 29], [26, 13, 11], [5, 40, 4], [41, 1, 16], [6, 27, 0], [43, 35, 28], [33, 31, 25], [36, 15, 3], [19, 21, 14, 44]]
[[44, 2, 29], [5, 36, 0], [7, 45, 39], [14, 22, 30], [27, 10, 8], [1, 28, 41], [21, 17, 4], [42, 32, 23], [16, 18, 26], [13, 20, 3], [11, 37, 38], [9, 12, 34], [31, 24, 19], [43, 6, 25], [33, 35, 40, 15]]
[[9, 15, 5], [3, 6, 11], [12, 35, 41], [33, 36, 14], [29, 34, 39], [0, 27, 16], [17, 4, 38], [1, 26, 30], [22, 40, 24], [18, 28, 8], [7, 13, 44], [43, 21, 19], [37, 20, 42], [23, 10, 32], [25, 45, 31, 2]]
[[19, 11, 16], [40, 31, 44], [36, 42, 12], [38, 2, 3], [21, 24, 25], [34, 45, 41], [4, 27, 8], [22, 14, 35], [23, 20, 15], [29, 6, 13], [9, 7, 5], [28, 18, 39], [37, 43, 17], [26, 0, 30], [33, 32, 1, 10]]
[[42, 38, 27], [3, 33, 45], [18, 43, 14], [37, 41, 29], [6, 21, 19], [25, 5, 36], [26, 9, 4], [7, 17, 44], [1, 23, 11], [2, 15, 35], [28, 39, 31], [0, 22, 20], [12, 34, 24], [13, 40, 16], [32, 8, 30, 10]]
[[30, 13, 11], [38, 4, 19], [9, 15, 27], [36, 41, 22], [5, 32, 35], [8, 18, 31], [45, 40, 6], [20, 44, 1], [33, 2, 24], [16, 12, 42], [28, 14, 7], [29, 23, 34], [43, 3, 26], [17, 10, 0], [37, 39, 21, 25]]
[[32, 31, 33], [35, 17, 13], [10, 26, 5], [20, 36, 30], [29, 2, 45], [19, 7, 39], [37, 15, 28], [41, 14, 9], [21, 8, 38], [6, 22, 34], [12, 43, 3], [42, 16, 4], [18, 0, 44], [27, 1, 25], [40, 24, 11, 23]]
[[30, 25, 34], [6, 16, 43], [21, 7, 11], [22, 37, 32], [19, 15, 29], [44, 12, 26], [45, 4, 0], [24, 20, 23], [36, 1, 33], [13, 28, 41], [38, 27, 3], [31, 10, 18], [17, 5, 40], [42, 14, 35], [2, 9, 8, 39]]
[[32, 35, 38], [7, 18, 43], [21, 14, 26], [29, 40, 22], [44, 2, 45], [1, 19, 12], [3, 24, 17], [25, 27, 20], [41, 37, 36], [31, 34, 15], [4, 33, 30], [10, 11, 9], [39, 0, 28], [6, 13, 5], [16, 23, 42, 8]]
[[43, 7, 25], [31, 30, 39], [10, 13, 41], [26, 34, 36], [14, 5, 20], [17, 6, 11], [4, 42, 45], [33, 22, 32], [12, 21, 8], [23, 27, 44], [1, 0, 15], [24, 35, 37], [18, 38, 16], [3, 9, 2], [40, 19, 29, 28]]
[[1, 36, 22], [15, 12, 6], [18, 13, 5], [14, 41, 24], [11, 3, 42], [45, 9, 44], [10, 30, 37], [34, 39, 25], [31, 17, 21], [28, 23, 27], [26, 29, 4], [20, 43, 7], [38, 32, 8], [0, 35, 33], [16, 19, 2, 40]]
[[33, 26, 27], [12, 3, 36], [13, 18, 4], [2, 11, 40], [6, 19, 37], [43, 45, 39], [17, 8, 34], [0, 25, 32], [29, 23, 9], [24, 44, 22], [14, 30, 10], [21, 31, 1], [7, 20, 5], [38, 15, 41], [42, 16, 28, 35]]
[[6, 29, 40], [25, 24, 35], [21, 19, 1], [10, 3, 38], [28, 45, 8], [37, 16, 11], [31, 4, 0], [41, 7, 5], [13, 33, 20], [23, 9, 12], [34, 39, 17], [14, 42, 26], [15, 2, 36], [44, 32, 43], [22, 18, 30, 27]]
[[40, 45, 10], [34, 8, 4], [18, 27, 2], [14, 43, 31], [39, 5, 29], [44, 6, 42], [23, 38, 3], [1, 28, 13], [30, 17, 20], [12, 24, 32], [16, 15, 21], [0, 33, 22], [11, 7, 26], [41, 37, 25], [35, 9, 19, 36]]
[[30, 33, 29], [43, 18, 20], [13, 38, 17], [24, 1, 26], [36, 10, 28], [5, 23, 4], [7, 27, 2], [41, 12, 35], [40, 3, 14], [45, 16, 42], [44, 21, 6], [32, 19, 0], [15, 37, 34], [9, 39, 22], [8, 25, 11, 31]]
[[12, 24, 43], [27, 9, 34], [4, 8, 26], [6, 17, 36], [41, 20, 32], [28, 7, 23], [22, 1, 14], [3, 18, 29], [10, 21, 31], [39, 0, 42], [30, 5, 45], [33, 37, 35], [15, 40, 38], [25, 19, 44], [2, 11, 13, 16]]
[[7, 18, 4], [35, 16, 3], [27, 1, 5], [36, 33, 12], [28, 8, 24], [20, 39, 26], [2, 42, 15], [14, 37, 44], [6, 29, 10], [32, 13, 17], [19, 11, 9], [30, 40, 0], [34, 41, 38], [22, 31, 43], [45, 25, 23, 21]]
[[4, 43, 45], [44, 15, 35], [24, 10, 11], [38, 40, 37], [23, 28, 16], [33, 30, 34], [0, 14, 13], [31, 42, 25], [41, 2, 26], [32, 36, 12], [39, 22, 1], [18, 6, 20], [7, 5, 19], [27, 21, 3], [8, 29, 9, 17]]
[[12, 42, 27], [17, 20, 7], [23, 1, 15], [30, 36, 16], [45, 13, 5], [38, 43, 39], [33, 4, 0], [9, 24, 41], [32, 2, 28], [10, 31, 29], [25, 8, 11], [44, 26, 18], [34, 21, 22], [3, 35, 37], [19, 14, 6, 40]]
[[28, 39, 32], [34, 23, 7], [33, 15, 4], [3, 44, 18], [25, 21, 37], [5, 9, 14], [31, 16, 26], [43, 22, 17], [40, 38, 24], [41, 8, 6], [19, 20, 45], [10, 36, 0], [13, 12, 29], [42, 27, 30], [11, 35, 1, 2]]
[[2, 36, 26], [13, 5, 34], [4, 32, 35], [16, 1, 37], [25, 15, 22], [24, 7, 18], [42, 30, 3], [10, 0, 9], [19, 40, 33], [14, 39, 12], [29, 17, 23], [8, 44, 43], [6, 21, 31], [11, 41, 20], [27, 28, 45, 38]]
[[41, 18, 3], [15, 4, 2], [21, 37, 17], [31, 9, 24], [45, 32, 29], [40, 20, 23], [11, 6, 34], [42, 22, 14], [0, 7, 25], [43, 35, 8], [28, 19, 33], [26, 36, 39], [44, 16, 1], [12, 30, 27], [38, 13, 5, 10]]
[[10, 3, 27], [19, 29, 11], [26, 37, 6], [41, 20, 33], [4, 16, 21], [23, 42, 13], [32, 34, 31], [25, 39, 2], [9, 28, 45], [36, 8, 18], [43, 30, 14], [38, 7, 12], [15, 22, 17], [24, 44, 0], [40, 1, 5, 35]]
[[38, 7, 33], [3, 39, 43], [45, 16, 13], [4, 24, 5], [18, 40, 19], [9, 17, 25], [2, 1, 21], [0, 35, 31], [42, 23, 12], [27, 26, 34], [6, 41, 15], [36, 8, 44], [20, 29, 11], [37, 10, 28], [30, 14, 32, 22]]
[[16, 32, 3], [35, 14, 13], [15, 31, 23], [39, 22, 36], [27, 26, 11], [10, 24, 28], [2, 20, 34], [9, 38, 5], [4, 45, 12], [29, 21, 19], [43, 17, 1], [18, 37, 42], [0, 33, 6], [44, 40, 30], [7, 25, 41, 8]]
[[0, 9, 17], [41, 15, 39], [31, 36, 43], [12, 11, 23], [5, 45, 42], [24, 7, 37], [2, 40, 38], [1, 44, 26], [4, 20, 10], [19, 8, 14], [28, 29, 16], [21, 13, 3], [18, 25, 6], [35, 30, 32], [34, 27, 22, 33]]
[[28, 26, 6], [22, 4, 43], [23, 14, 15], [12, 18, 27], [10, 29, 31], [3, 8, 16], [24, 7, 40], [35, 33, 34], [36, 13, 25], [45, 38, 11], [0, 1, 30], [42, 21, 2], [41, 19, 37], [17, 32, 44], [9, 5, 39, 20]]
[[24, 9, 27], [35, 4, 12], [17, 15, 29], [3, 37, 14], [13, 32, 23], [31, 10, 26], [8, 45, 11], [42, 36, 7], [21, 20, 38], [18, 16, 41], [1, 22, 40], [6, 43, 0], [5, 28, 30], [33, 39, 44], [2, 34, 25, 19]]
[[32, 14, 5], [12, 41, 13], [6, 27, 10], [29, 8, 42], [24, 20, 21], [44, 2, 28], [26, 36, 18], [31, 23, 43], [1, 40, 4], [22, 38, 17], [30, 35, 19], [34, 15, 0], [39, 37, 11], [33, 7, 9], [45, 25, 16, 3]]
[[45, 0, 15], [8, 5, 21], [29, 32, 35], [33, 9, 16], [22, 44, 23], [13, 25, 27], [28, 18, 1], [31, 36, 38], [34, 41, 10], [11, 42, 7], [17, 20, 39], [37, 24, 26], [3, 2, 43], [40, 14, 6], [12, 30, 4, 19]]
[[43, 27, 4], [24, 26, 37], [40, 14, 21], [41, 3, 45], [15, 20, 22], [30, 33, 11], [13, 38, 28], [7, 6, 16], [35, 42, 23], [9, 2, 1], [34, 0, 36], [25, 31, 5], [8, 44, 18], [17, 32, 39], [19, 29, 10, 12]]
[[11, 19, 8], [26, 41, 14], [6, 3, 2], [24, 17, 21], [27, 36, 32], [18, 22, 13], [45, 44, 30], [33, 42, 31], [37, 34, 40], [15, 35, 25], [12, 7, 10], [28, 29, 5], [39, 4, 9], [20, 43, 23], [0, 38, 1, 16]]
[[31, 3, 24], [6, 39, 8], [30, 9, 10], [27, 37, 36], [38, 12, 19], [7, 33, 34], [20, 44, 1], [23, 40, 29], [18, 42, 26], [28, 14, 13], [4, 22, 17], [25, 15, 43], [5, 45, 0], [41, 2, 21], [11, 32, 35, 16]]
[[17, 14, 34], [8, 44, 6], [35, 21, 33], [36, 27, 5], [26, 28, 12], [38, 2, 9], [15, 45, 37], [11, 29, 0], [1, 42, 16], [4, 25, 20], [24, 39, 7], [19, 3, 40], [10, 32, 31], [43, 22, 23], [30, 13, 18, 41]]
[[13, 33, 9], [6, 4, 16], [0, 31, 32], [24, 1, 21], [29, 11, 35], [3, 28, 20], [40, 34, 36], [44, 25, 12], [37, 27, 42], [5, 45, 23], [15, 8, 7], [18, 2, 39], [26, 41, 22], [43, 17, 38], [19, 30, 10, 14]]
[[21, 33, 36], [7, 18, 29], [0, 15, 28], [34, 16, 32], [8, 41, 37], [1, 12, 6], [2, 17, 23], [42, 9, 25], [11, 38, 13], [22, 26, 4], [3, 44, 10], [35, 20, 45], [30, 40, 39], [19, 31, 24], [5, 14, 43, 27]]
[[33, 35, 22], [44, 1, 20], [12, 41, 34], [39, 43, 10], [36, 25, 32], [17, 13, 40], [18, 28, 42], [6, 21, 15], [26, 37, 3], [23, 27, 24], [4, 2, 14], [31, 38, 45], [11, 29, 8], [7, 30, 9], [16, 0, 5, 19]]
[[33, 23, 41], [25, 28, 32], [38, 5, 10], [21, 2, 15], [8, 26, 9], [17, 42, 19], [0, 35, 12], [20, 27, 40], [6, 13, 29], [11, 7, 18], [39, 30, 14], [45, 31, 34], [16, 37, 3], [44, 1, 43], [22, 4, 24, 36]]
[[15, 0, 11], [37, 1, 35], [45, 9, 27], [12, 26, 41], [4, 33, 5], [21, 40, 19], [34, 32, 13], [24, 10, 29], [38, 44, 17], [7, 43, 36], [30, 20, 28], [16, 3, 18], [14, 39, 31], [22, 23, 6], [8, 2, 42, 25]]
[[40, 36, 6], [2, 43, 16], [31, 23, 25], [8, 30, 12], [20, 32, 11], [22, 33, 42], [7, 28, 13], [41, 0, 18], [26, 10, 34], [9, 4, 24], [38, 44, 45], [3, 29, 19], [14, 1, 27], [39, 15, 17], [5, 37, 21, 35]]
[[13, 45, 2], [17, 4, 19], [33, 12, 37], [8, 30, 39], [27, 26, 44], [1, 36, 31], [10, 43, 15], [6, 41, 21], [5, 14, 7], [32, 20, 25], [28, 42, 3], [16, 23, 22], [11, 29, 9], [34, 35, 18], [40, 24, 0, 38]]
[[9, 35, 20], [24, 7, 36], [30, 45, 27], [28, 29, 11], [40, 15, 23], [19, 18, 32], [33, 43, 34], [13, 17, 2], [12, 37, 14], [26, 4, 22], [1, 38, 10], [21, 44, 39], [0, 31, 41], [6, 42, 3], [16, 5, 25, 8]]
[[7, 20, 10], [23, 41, 43], [37, 31, 0], [40, 42, 33], [13, 36, 15], [29, 45, 16], [1, 39, 30], [11, 24, 5], [21, 17, 18], [44, 8, 3], [9, 27, 38], [14, 35, 34], [4, 19, 32], [12, 26, 6], [22, 28, 2, 25]]
[[38, 18, 29], [12, 41, 28], [27, 21, 6], [11, 35, 40], [1, 19, 45], [34, 15, 7], [14, 3, 42], [30, 5, 26], [43, 10, 23], [16, 22, 25], [17, 9, 8], [33, 24, 36], [44, 39, 32], [2, 37, 13], [20, 0, 4, 31]]
[[0, 26, 6], [44, 32, 15], [2, 9, 33], [1, 21, 27], [41, 24, 36], [11, 19, 31], [22, 23, 10], [38, 45, 40], [43, 13, 4], [12, 28, 37], [34, 16, 7], [42, 17, 8], [30, 3, 5], [18, 25, 29], [20, 35, 39, 14]]
[[16, 6, 20], [7, 23, 18], [13, 44, 37], [33, 34, 35], [19, 3, 42], [26, 41, 28], [4, 5, 9], [0, 39, 10], [11, 29, 2], [40, 24, 14], [25, 12, 31], [38, 32, 8], [17, 1, 27], [30, 15, 36], [22, 43, 21, 45]]
[[19, 33, 6], [15, 9, 31], [17, 30, 22], [41, 7, 16], [14, 25, 43], [1, 32, 23], [35, 24, 44], [39, 11, 10], [0, 27, 40], [4, 5, 34], [38, 3, 29], [21, 42, 36], [13, 37, 8], [28, 26, 45], [12, 18, 20, 2]]
[[1, 3, 25], [44, 22, 28], [33, 45, 18], [43, 16, 38], [36, 42, 9], [7, 37, 20], [39, 34, 4], [35, 11, 2], [12, 13, 17], [8, 31, 14], [10, 21, 29], [6, 27, 24], [15, 19, 23], [26, 30, 40], [0, 41, 5, 32]]
[[17, 23, 19], [3, 25, 43], [12, 41, 4], [39, 27, 29], [33, 35, 36], [34, 9, 18], [45, 2, 26], [13, 8, 44], [31, 5, 6], [21, 16, 42], [32, 30, 38], [11, 24, 7], [37, 14, 22], [28, 20, 40], [0, 10, 1, 15]]
[[28, 36, 37], [31, 10, 32], [42, 34, 33], [43, 30, 17], [11, 21, 18], [9, 15, 4], [1, 16, 40], [5, 41, 26], [6, 25, 2], [24, 23, 39], [44, 22, 8], [38, 14, 0], [35, 45, 29], [27, 7, 3], [12, 19, 20, 13]]
[[29, 17, 11], [23, 31, 44], [9, 41, 12], [22, 20, 5], [43, 21, 34], [7, 10, 38], [27, 42, 1], [36, 35, 14], [6, 40, 33], [4, 39, 0], [30, 2, 16], [45, 26, 25], [32, 13, 24], [18, 8, 28], [3, 37, 19, 15]]
[[5, 41, 22], [12, 1, 23], [35, 24, 26], [20, 27, 37], [30, 7, 42], [21, 2, 44], [25, 9, 4], [28, 40, 16], [11, 38, 36], [8, 18, 10], [39, 13, 32], [19, 43, 15], [33, 0, 3], [29, 31, 34], [14, 17, 6, 45]]
[[13, 35, 15], [41, 7, 42], [6, 25, 29], [0, 34, 16], [26, 9, 30], [44, 33, 38], [40, 11, 5], [32, 24, 31], [37, 4, 12], [21, 1, 22], [3, 14, 43], [36, 17, 8], [28, 2, 19], [39, 18, 10], [27, 20, 23, 45]]
[[25, 39, 29], [2, 33, 4], [7, 0, 26], [40, 41, 3], [18, 23, 35], [37, 28, 6], [32, 12, 22], [10, 5, 45], [42, 31, 16], [27, 38, 34], [13, 9, 17], [19, 24, 30], [44, 43, 1], [11, 36, 14], [20, 21, 8, 15]]
[[27, 39, 0], [17, 7, 38], [41, 9, 30], [40, 14, 12], [3, 33, 15], [36, 5, 16], [26, 37, 45], [8, 28, 22], [32, 44, 11], [1, 29, 34], [4, 10, 43], [42, 19, 21], [24, 2, 18], [6, 20, 25], [23, 31, 13, 35]]
[[42, 44, 18], [9, 34, 28], [40, 39, 3], [30, 41, 5], [21, 29, 17], [0, 16, 6], [20, 7, 11], [33, 1, 31], [24, 8, 35], [19, 27, 38], [14, 13, 45], [22, 43, 36], [26, 4, 10], [12, 37, 15], [25, 23, 32, 2]]
[[16, 11, 37], [0, 17, 24], [32, 6, 40], [21, 45, 27], [41, 34, 10], [43, 2, 19], [35, 9, 14], [25, 5, 7], [13, 22, 3], [20, 23, 39], [38, 29, 18], [8, 42, 30], [4, 44, 33], [12, 15, 36], [26, 28, 31, 1]]
[[8, 40, 4], [14, 42, 10], [0, 6, 35], [33, 12, 28], [16, 18, 45], [34, 36, 13], [23, 27, 5], [2, 19, 24], [1, 32, 38], [3, 29, 39], [25, 41, 21], [22, 9, 20], [31, 30, 26], [11, 43, 44], [37, 15, 7, 17]]
[[35, 27, 1], [3, 9, 28], [38, 44, 0], [34, 23, 30], [36, 8, 41], [4, 25, 39], [11, 21, 2], [31, 37, 16], [6, 42, 12], [13, 5, 18], [7, 15, 26], [17, 20, 43], [45, 32, 22], [14, 29, 10], [24, 40, 19, 33]]
[[3, 34, 38], [5, 25, 19], [2, 37, 29], [42, 10, 23], [8, 36, 45], [44, 12, 17], [9, 28, 43], [0, 7, 14], [1, 39, 26], [22, 32, 40], [18, 21, 30], [4, 33, 35], [13, 24, 15], [11, 6, 41], [16, 31, 27, 20]]
[[23, 34, 19], [29, 2, 25], [32, 36, 41], [12, 10, 20], [24, 9, 40], [7, 22, 8], [26, 13, 35], [17, 1, 31], [43, 18, 28], [38, 0, 33], [21, 4, 3], [39, 30, 27], [5, 16, 15], [14, 45, 6], [44, 11, 37, 42]]
[[15, 19, 21], [4, 3, 38], [45, 23, 1], [8, 10, 14], [12, 34, 16], [6, 37, 30], [32, 24, 41], [44, 7, 9], [43, 42, 31], [40, 0, 25], [26, 27, 5], [11, 28, 36], [39, 33, 29], [18, 35, 20], [2, 17, 13, 22]]
[[20, 35, 36], [21, 5, 1], [9, 31, 34], [40, 15, 23], [32, 33, 13], [3, 6, 14], [7, 12, 29], [8, 26, 30], [27, 43, 39], [22, 24, 17], [41, 44, 37], [2, 25, 38], [10, 4, 45], [19, 18, 42], [28, 0, 16, 11]]
[[42, 23, 6], [27, 40, 3], [9, 38, 39], [11, 35, 24], [19, 1, 37], [26, 17, 41], [44, 7, 8], [5, 28, 22], [14, 4, 0], [25, 30, 21], [34, 2, 33], [16, 32, 36], [29, 13, 45], [12, 15, 20], [43, 31, 18, 10]]
[[17, 12, 13], [24, 19, 35], [31, 28, 16], [14, 7, 18], [9, 43, 42], [36, 37, 40], [26, 8, 6], [21, 25, 23], [20, 15, 39], [44, 41, 4], [22, 2, 30], [38, 33, 45], [27, 34, 5], [32, 29, 0], [3, 10, 1, 11]]
[[45, 16, 24], [23, 40, 19], [17, 7, 14], [9, 20, 33], [5, 32, 43], [3, 29, 44], [41, 27, 42], [31, 2, 39], [36, 38, 1], [22, 34, 26], [30, 35, 6], [8, 28, 37], [21, 13, 0], [12, 10, 4], [25, 11, 15, 18]]
[[36, 30, 5], [7, 2, 38], [9, 18, 40], [45, 1, 0], [22, 19, 37], [6, 42, 13], [44, 16, 14], [4, 27, 41], [28, 39, 35], [23, 8, 31], [15, 3, 29], [10, 11, 26], [20, 33, 32], [43, 25, 17], [21, 12, 24, 34]]
