[[29, 12, 5], [2, 21, 22], [7, 24, 26], [31, 0, 1], [27, 13, 15], [17, 32, 28], [23, 8, 9], [6, 16, 14], [18, 30, 33], [11, 20, 3], [4, 19, 10, 25]]
[[6, 16, 15], [30, 3, 27], [28, 12, 23], [25, 33, 0], [19, 9, 22], [32, 24, 10], [4, 13, 26], [1, 21, 29], [8, 17, 5], [31, 11, 14], [20, 2, 18, 7]]
[[11, 7, 1], [23, 14, 2], [15, 5, 0], [10, 21, 3], [28, 29, 17], [27, 6, 18], [25, 30, 4], [32, 20, 33], [22, 13, 19], [24, 16, 26], [8, 12, 31, 9]]
[[27, 4, 8], [23, 6, 21], [25, 20, 14], [3, 32, 9], [28, 5, 2], [33, 26, 17], [31, 13, 10], [24, 11, 30], [18, 29, 12], [19, 15, 1], [22, 7, 0, 16]]
[[31, 5, 1], [12, 21, 24], [10, 29, 4], [25, 18, 30], [32, 3, 16], [28, 2, 11], [0, 6, 9], [13, 8, 15], [14, 22, 17], [26, 27, 20], [7, 33, 23, 19]]
[[22, 13, 15], [30, 6, 7], [31, 11, 14], [12, 16, 28], [32, 10, 27], [0, 29, 8], [20, 24, 19], [9, 3, 2], [5, 33, 18], [23, 1, 21], [17, 26, 25, 4]]
[[25, 20, 19], [0, 16, 26], [11, 21, 32], [30, 27, 14], [24, 29, 6], [9, 17, 15], [4, 22, 5], [28, 18, 10], [23, 3, 31], [13, 8, 7], [1, 33, 2, 12]]
[[20, 33, 4], [10, 7, 24], [5, 22, 6], [9, 0, 25], [3, 2, 30], [17, 12, 11], [29, 28, 15], [19, 26, 27], [16, 23, 14], [32, 1, 31], [18, 13, 8, 21]]
[[11, 21, 31], [18, 29, 16], [32, 10, 1], [0, 25, 26], [7, 9, 15], [30, 17, 5], [19, 2, 28], [23, 8, 13], [24, 4, 3], [22, 12, 27], [33, 14, 20, 6]]
[[14, 17, 15], [32, 25, 0], [20, 8, 19], [9, 33, 21], [26, 16, 30], [24, 10, 12], [31, 29, 1], [11, 7, 28], [22, 18, 6], [13, 23, 3], [4, 2, 5, 27]]
[[23, 31, 27], [33, 21, 32], [29, 28, 4], [1, 9, 6], [19, 22, 12], [5, 13, 25], [26, 0, 15], [17, 20, 30], [14, 7, 2], [3, 8, 10], [24, 16, 11, 18]]
[[30, 9, 28], [21, 14, 31], [19, 13, 22], [6, 27, 29], [12, 2, 0], [26, 10, 5], [3, 7, 16], [1, 25, 11], [15, 17, 20], [32, 23, 4], [18, 8, 24, 33]]
[[30, 27, 20], [8, 6, 10], [4, 31, 15], [12, 3, 5], [33, 22, 21], [28, 13, 24], [14, 7, 9], [25, 16, 19], [1, 17, 26], [29, 2, 32], [0, 11, 23, 18]]
[[17, 15, 3], [23, 4, 11], [13, 26, 16], [25, 31, 0], [6, 5, 19], [29, 7, 27], [30, 9, 18], [33, 22, 2], [1, 14, 21], [32, 12, 8], [10, 20, 28, 24]]
[[8, 13, 29], [11, 31, 0], [5, 16, 21], [6, 25, 24], [2, 22, 1], [23, 18, 3], [7, 4, 17], [32, 15, 12], [28, 27, 20], [14, 9, 10], [26, 30, 19, 33]]
[[8, 10, 2], [12, 13, 33], [3, 30, 18], [1, 11, 14], [0, 28, 16], [7, 31, 17], [19, 22, 29], [9, 26, 25], [32, 21, 27], [23, 20, 15], [24, 4, 6, 5]]
[[21, 0, 18], [19, 12, 6], [27, 10, 17], [28, 7, 8], [26, 4, 16], [24, 11, 5], [32, 23, 25], [30, 2, 15], [20, 13, 22], [33, 31, 29], [9, 1, 14, 3]]
[[26, 6, 30], [20, 21, 29], [3, 24, 16], [25, 4, 18], [15, 9, 12], [8, 13, 22], [32, 5, 23], [19, 27, 28], [11, 33, 2], [0, 1, 14], [7, 17, 31, 10]]
[[22, 5, 8], [26, 14, 31], [30, 27, 4], [3, 1, 0], [9, 18, 2], [15, 23, 32], [11, 24, 16], [12, 13, 6], [17, 33, 20], [7, 28, 10], [19, 29, 21, 25]]
[[26, 1, 20], [28, 9, 24], [15, 13, 17], [22, 32, 31], [7, 0, 23], [19, 29, 21], [2, 10, 11], [5, 27, 33], [18, 25, 6], [14, 16, 8], [12, 4, 30, 3]]
[[13, 31, 15], [3, 6, 32], [10, 12, 0], [22, 9, 11], [8, 27, 24], [29, 4, 1], [26, 18, 23], [25, 30, 2], [14, 17, 16], [7, 5, 33], [28, 21, 20, 19]]
[[14, 17, 24], [27, 21, 11], [32, 22, 31], [5, 15, 4], [33, 28, 10], [1, 8, 16], [30, 12, 7], [6, 23, 2], [0, 25, 20], [26, 29, 3], [13, 18, 19, 9]]
[[25, 3, 27], [32, 13, 2], [22, 28, 10], [17, 6, 30], [5, 0, 26], [20, 4, 24], [18, 23, 8], [31, 7, 29], [14, 19, 15], [33, 16, 12], [21, 9, 1, 11]]
[[12, 32, 7], [2, 0, 27], [23, 4, 18], [20, 29, 26], [11, 21, 6], [14, 24, 1], [17, 31, 25], [19, 13, 16], [9, 15, 10], [22, 5, 3], [30, 33, 8, 28]]
[[17, 1, 25], [28, 20, 32], [16, 0, 14], [18, 31, 29], [19, 5, 7], [10, 11, 30], [21, 15, 13], [8, 26, 4], [9, 27, 12], [33, 2, 3], [22, 23, 24, 6]]
[[32, 24, 9], [11, 3, 31], [28, 26, 18], [22, 23, 14], [30, 16, 21], [15, 2, 25], [12, 19, 4], [27, 20, 29], [7, 13, 6], [0, 1, 33], [8, 5, 10, 17]]
[[24, 27, 5], [28, 23, 18], [10, 26, 22], [11, 17, 30], [29, 31, 7], [2, 3, 25], [8, 32, 4], [14, 15, 16], [9, 12, 13], [21, 6, 19], [20, 0, 1, 33]]
[[31, 30, 17], [1, 29, 13], [9, 12, 5], [21, 27, 25], [20, 28, 18], [16, 3, 33], [22, 6, 2], [8, 32, 0], [15, 10, 19], [26, 14, 4], [23, 24, 11, 7]]
[[1, 10, 11], [32, 23, 19], [13, 24, 26], [7, 31, 2], [25, 28, 20], [15, 3, 12], [8, 0, 21], [14, 16, 5], [18, 17, 6], [4, 27, 29], [33, 9, 22, 30]]
[[14, 10, 2], [19, 20, 12], [5, 21, 32], [8, 9, 24], [11, 28, 7], [31, 1, 26], [30, 15, 0], [25, 6, 29], [13, 16, 4], [17, 18, 3], [27, 23, 33, 22]]
[[3, 17, 5], [0, 2, 24], [18, 1, 30], [25, 29, 22], [11, 32, 23], [16, 4, 9], [26, 31, 6], [19, 12, 33], [8, 27, 28], [15, 21, 20], [13, 10, 14, 7]]
[[12, 33, 15], [26, 18, 23], [5, 13, 22], [7, 1, 0], [29, 20, 2], [6, 31, 9], [25, 30, 4], [21, 19, 24], [14, 16, 28], [11, 27, 3], [10, 8, 17, 32]]
[[10, 8, 4], [14, 25, 29], [18, 23, 19], [15, 22, 1], [12, 11, 9], [20, 33, 7], [26, 3, 2], [6, 21, 13], [32, 0, 30], [31, 27, 28], [16, 5, 17, 24]]
[[11, 23, 33], [25, 15, 12], [13, 20, 1], [17, 30, 21], [22, 18, 19], [14, 28, 32], [5, 26, 29], [8, 2, 24], [4, 16, 10], [9, 0, 31], [3, 7, 6, 27]]
[[7, 8, 1], [26, 29, 0], [15, 11, 33], [24, 9, 23], [25, 21, 5], [28, 22, 3], [14, 32, 19], [13, 27, 4], [18, 30, 12], [16, 2, 31], [10, 20, 17, 6]]
[[2, 21, 24], [5, 30, 16], [32, 9, 18], [6, 1, 14], [0, 33, 13], [8, 15, 29], [17, 25, 7], [26, 3, 31], [10, 22, 19], [28, 12, 11], [27, 23, 20, 4]]
[[19, 9, 31], [21, 27, 24], [28, 29, 4], [2, 15, 26], [11, 20, 32], [25, 33, 30], [12, 13, 7], [10, 16, 14], [8, 17, 5], [22, 1, 18], [6, 23, 3, 0]]
[[9, 29, 14], [5, 19, 18], [32, 30, 4], [1, 26, 28], [24, 17, 3], [7, 2, 12], [20, 25, 13], [15, 33, 16], [23, 0, 22], [31, 10, 21], [6, 8, 27, 11]]
[[26, 4, 24], [11, 31, 18], [15, 2, 7], [32, 27, 6], [20, 12, 9], [21, 14, 17], [16, 22, 23], [19, 3, 33], [28, 30, 25], [1, 29, 13], [0, 8, 10, 5]]
[[9, 24, 13], [20, 30, 3], [27, 12, 29], [7, 26, 10], [15, 8, 23], [14, 5, 16], [28, 22, 4], [19, 31, 1], [2, 11, 0], [17, 32, 6], [33, 21, 25, 18]]
[[9, 29, 31], [16, 24, 21], [23, 19, 25], [26, 0, 28], [18, 32, 15], [14, 3, 11], [33, 2, 20], [1, 17, 27], [8, 7, 4], [10, 13, 12], [6, 22, 30, 5]]
[[21, 19, 16], [13, 24, 3], [11, 18, 23], [33, 10, 9], [6, 27, 31], [7, 26, 22], [25, 12, 29], [0, 2, 30], [8, 15, 17], [1, 20, 32], [5, 14, 4, 28]]
[[8, 2, 7], [19, 20, 27], [29, 32, 6], [24, 30, 16], [4, 23, 5], [25, 26, 3], [10, 15, 14], [0, 22, 13], [1, 9, 33], [18, 21, 11], [31, 28, 17, 12]]
[[33, 23, 10], [32, 28, 29], [15, 4, 21], [18, 22, 24], [1, 20, 11], [3, 31, 0], [30, 19, 8], [27, 2, 13], [12, 6, 9], [26, 7, 14], [5, 17, 16, 25]]
[[31, 6, 15], [32, 22, 25], [21, 28, 29], [8, 30, 16], [9, 17, 2], [10, 20, 5], [26, 33, 0], [13, 12, 11], [23, 4, 7], [1, 3, 24], [19, 27, 14, 18]]
[[27, 13, 22], [25, 31, 10], [0, 20, 16], [12, 1, 30], [32, 4, 7], [24, 6, 21], [3, 18, 8], [15, 19, 2], [5, 11, 26], [33, 17, 28], [9, 29, 23, 14]]
[[31, 17, 1], [20, 30, 13], [6, 4, 29], [16, 21, 33], [18, 32, 3], [15, 11, 0], [10, 14, 26], [23, 5, 12], [28, 27, 8], [25, 9, 24], [2, 7, 19, 22]]
[[24, 30, 13], [10, 2, 31], [14, 7, 9], [15, 11, 3], [1, 25, 27], [29, 23, 22], [21, 17, 6], [33, 5, 28], [0, 8, 26], [12, 18, 32], [20, 16, 4, 19]]
[[6, 16, 21], [33, 2, 11], [10, 31, 15], [8, 14, 12], [9, 32, 4], [0, 19, 27], [29, 3, 30], [20, 5, 23], [26, 17, 18], [22, 13, 25], [7, 28, 24, 1]]
[[26, 18, 1], [13, 33, 8], [14, 19, 15], [12, 2, 24], [29, 0, 30], [5, 16, 7], [27, 23, 28], [31, 25, 17], [6, 32, 4], [10, 9, 3], [21, 11, 20, 22]]
[[20, 9, 31], [5, 29, 14], [23, 19, 15], [16, 13, 12], [0, 17, 1], [27, 28, 22], [21, 18, 7], [3, 30, 10], [25, 11, 33], [4, 6, 24], [26, 32, 8, 2]]
[[0, 15, 14], [29, 28, 3], [33, 32, 17], [21, 20, 12], [6, 25, 19], [23, 22, 2], [27, 7, 11], [4, 10, 9], [5, 13, 1], [24, 18, 31], [16, 26, 8, 30]]
[[17, 7, 9], [10, 31, 24], [16, 29, 0], [18, 27, 5], [3, 22, 33], [15, 6, 8], [25, 23, 13], [4, 21, 26], [1, 28, 11], [20, 19, 2], [14, 30, 12, 32]]
[[23, 24, 11], [30, 15, 8], [1, 28, 4], [26, 9, 22], [33, 19, 14], [16, 7, 0], [29, 12, 13], [3, 6, 21], [32, 25, 2], [27, 17, 20], [18, 10, 31, 5]]
[[0, 29, 1], [19, 33, 20], [6, 27, 4], [26, 22, 18], [25, 7, 17], [15, 32, 9], [13, 10, 24], [11, 30, 14], [23, 16, 21], [2, 31, 12], [3, 5, 28, 8]]
[[6, 4, 29], [16, 30, 32], [26, 2, 8], [9, 5, 31], [20, 33, 21], [15, 7, 24], [19, 12, 17], [27, 0, 3], [10, 13, 18], [14, 22, 25], [28, 1, 11, 23]]
[[17, 20, 0], [18, 14, 15], [33, 32, 21], [8, 26, 27], [23, 24, 30], [28, 5, 16], [25, 7, 2], [22, 3, 10], [4, 19, 6], [1, 29, 31], [9, 12, 11, 13]]
[[19, 12, 21], [11, 3, 15], [31, 30, 9], [27, 14, 18], [1, 6, 29], [10, 0, 7], [4, 33, 22], [8, 26, 24], [5, 16, 20], [32, 23, 28], [25, 2, 17, 13]]
[[25, 33, 23], [27, 8, 11], [31, 24, 32], [0, 4, 18], [6, 12, 2], [19, 5, 28], [7, 3, 10], [29, 22, 17], [20, 1, 14], [16, 13, 30], [21, 9, 15, 26]]
[[27, 4, 22], [12, 0, 11], [32, 30, 2], [28, 10, 5], [1, 23, 24], [21, 31, 14], [20, 15, 3], [17, 6, 8], [18, 25, 19], [13, 16, 33], [9, 7, 26, 29]]
[[11, 2, 31], [23, 21, 29], [3, 5, 19], [32, 9, 6], [20, 24, 28], [26, 7, 22], [4, 30, 16], [10, 15, 18], [27, 25, 8], [33, 13, 17], [1, 14, 0, 12]]
[[31, 1, 11], [8, 9, 20], [30, 29, 21], [14, 12, 10], [5, 7, 13], [25, 22, 19], [17, 16, 28], [0, 3, 26], [33, 4, 15], [24, 6, 23], [2, 18, 32, 27]]
[[14, 3, 5], [28, 29, 9], [4, 33, 15], [22, 32, 30], [2, 31, 13], [7, 23, 26], [18, 19, 6], [12, 8, 16], [21, 10, 27], [11, 17, 0], [24, 25, 1, 20]]
[[28, 22, 5], [24, 32, 13], [2, 31, 11], [19, 25, 7], [29, 12, 18], [1, 14, 6], [16, 20, 4], [33, 26, 0], [15, 9, 10], [27, 8, 17], [21, 30, 3, 23]]
[[27, 25, 32], [26, 2, 0], [22, 5, 17], [28, 9, 21], [7, 18, 12], [20, 31, 8], [33, 10, 24], [19, 6, 3], [29, 16, 30], [11, 1, 14], [4, 13, 15, 23]]
[[2, 31, 26], [21, 23, 5], [11, 18, 30], [16, 24, 32], [13, 12, 8], [1, 9, 19], [10, 0, 28], [4, 3, 14], [15, 27, 6], [7, 29, 33], [20, 22, 17, 25]]
[[29, 6, 25], [16, 18, 8], [4, 11, 30], [21, 14, 28], [32, 20, 10], [3, 22, 12], [15, 19, 31], [27, 1, 2], [0, 5, 9], [23, 17, 13], [33, 7, 24, 26]]
[[6, 20, 25], [4, 33, 15], [0, 21, 8], [26, 9, 23], [16, 32, 27], [29, 14, 3], [18, 2, 12], [19, 28, 13], [7, 24, 10], [31, 30, 22], [1, 5, 11, 17]]
[[11, 15, 4], [33, 30, 32], [1, 18, 25], [16, 28, 31], [21, 6, 13], [20, 23, 8], [2, 10, 5], [14, 3, 12], [7, 24, 27], [0, 29, 9], [19, 26, 22, 17]]
[[32, 4, 29], [18, 8, 23], [22, 30, 0], [27, 33, 25], [15, 6, 16], [13, 21, 17], [1, 7, 31], [11, 9, 10], [12, 3, 28], [2, 26, 24], [19, 20, 5, 14]]
[[28, 4, 8], [9, 30, 14], [2, 33, 25], [29, 21, 26], [3, 16, 1], [27, 19, 32], [12, 23, 10], [22, 17, 24], [18, 20, 5], [7, 31, 0], [15, 6, 13, 11]]
[[0, 25, 4], [20, 27, 22], [10, 19, 14], [3, 11, 29], [31, 2, 26], [17, 21, 7], [16, 15, 28], [30, 1, 23], [24, 5, 8], [18, 9, 6], [33, 32, 12, 13]]
[[25, 21, 24], [23, 15, 33], [17, 32, 29], [28, 27, 31], [4, 8, 14], [13, 6, 20], [0, 18, 10], [26, 5, 7], [22, 30, 12], [1, 9, 16], [3, 19, 11, 2]]
[[6, 28, 17], [19, 30, 13], [32, 18, 20], [9, 4, 8], [16, 2, 3], [25, 11, 12], [26, 0, 24], [22, 1, 33], [31, 23, 7], [5, 15, 27], [10, 29, 21, 14]]
[[16, 10, 0], [5, 33, 6], [13, 24, 25], [15, 4, 19], [11, 2, 28], [14, 22, 29], [8, 20, 31], [1, 21, 18], [12, 27, 7], [32, 3, 17], [23, 30, 9, 26]]
[[13, 7, 21], [1, 5, 3], [22, 26, 28], [6, 33, 31], [18, 30, 15], [17, 29, 0], [14, 23, 10], [8, 11, 25], [19, 16, 27], [32, 20, 12], [2, 24, 9, 4]]
[[24, 5, 13], [26, 4, 7], [15, 12, 32], [28, 30, 2], [21, 18, 3], [33, 6, 22], [17, 1, 31], [9, 19, 8], [16, 29, 25], [23, 0, 11], [10, 27, 20, 14]]
[[24, 10, 26], [6, 13, 30], [0, 33, 18], [15, 20, 32], [5, 2, 27], [4, 1, 3], [31, 11, 22], [19, 12, 29], [21, 17, 25], [9, 23, 7], [14, 16, 28, 8]]
[[1, 32, 3], [20, 29, 27], [16, 21, 0], [25, 12, 8], [31, 28, 4], [26, 33, 9], [22, 14, 19], [15, 23, 17], [6, 2, 7], [13, 18, 5], [30, 11, 10, 24]]
[[15, 26, 27], [11, 33, 8], [24, 2, 32], [31, 7, 6], [25, 17, 16], [13, 20, 10], [14, 18, 19], [22, 4, 28], [9, 29, 23], [3, 5, 21], [1, 0, 12, 30]]
[[10, 23, 4], [1, 24, 0], [27, 8, 2], [16, 9, 3], [25, 17, 14], [32, 6, 5], [7, 12, 30], [29, 21, 31], [15, 33, 11], [26, 28, 19], [18, 20, 22, 13]]
[[17, 24, 25], [21, 30, 28], [4, 20, 9], [13, 2, 32], [18, 14, 16], [10, 6, 27], [23, 1, 22], [15, 11, 31], [33, 8, 7], [29, 19, 26], [5, 0, 3, 12]]
[[5, 28, 11], [25, 2, 7], [9, 1, 30], [14, 17, 27], [10, 22, 32], [26, 33, 20], [31, 6, 21], [19, 0, 13], [3, 4, 15], [18, 12, 16], [23, 29, 24, 8]]
[[29, 21, 3], [23, 13, 32], [4, 16, 26], [17, 6, 15], [25, 27, 10], [2, 33, 0], [19, 31, 18], [9, 11, 5], [12, 30, 20], [14, 24, 22], [1, 7, 28, 8]]
[[29, 10, 27], [33, 7, 15], [8, 9, 30], [19, 26, 28], [18, 21, 3], [25, 22, 16], [23, 1, 32], [13, 12, 0], [2, 4, 31], [24, 5, 14], [6, 17, 20, 11]]
[[25, 8, 32], [7, 31, 26], [10, 22, 9], [4, 16, 14], [18, 20, 5], [0, 28, 12], [33, 29, 17], [15, 21, 6], [11, 13, 30], [1, 24, 19], [2, 23, 27, 3]]
[[25, 20, 19], [5, 0, 30], [9, 24, 4], [18, 31, 10], [29, 13, 32], [27, 22, 3], [26, 8, 7], [14, 16, 28], [12, 17, 11], [33, 1, 15], [23, 21, 2, 6]]
[[7, 33, 32], [3, 5, 2], [29, 31, 22], [8, 16, 18], [20, 23, 26], [19, 13, 10], [6, 4, 17], [30, 25, 21], [1, 15, 11], [27, 12, 28], [9, 24, 0, 14]]
[[19, 16, 23], [10, 27, 18], [31, 17, 13], [6, 12, 0], [3, 11, 8], [28, 32, 30], [26, 14, 21], [1, 33, 22], [4, 20, 7], [5, 9, 24], [15, 29, 25, 2]]
[[12, 17, 11], [14, 29, 6], [5, 25, 2], [16, 27, 4], [0, 26, 19], [9, 33, 8], [15, 18, 10], [22, 24, 21], [31, 3, 13], [32, 1, 28], [30, 20, 23, 7]]
