[[10, 33, 16], [20, 35, 2], [27, 5, 22], [11, 38, 8], [1, 0, 9], [26, 34, 15], [29, 19, 21], [31, 24, 18], [7, 32, 6], [25, 28, 30], [14, 23, 13], [37, 36, 12], [3, 17, 4]]
[[17, 14, 11], [31, 13, 3], [36, 0, 1], [38, 22, 37], [27, 6, 26], [5, 18, 4], [28, 10, 12], [7, 16, 20], [32, 33, 24], [25, 30, 21], [8, 29, 2], [19, 9, 34], [35, 23, 15]]
[[17, 2, 6], [30, 10, 15], [32, 13, 22], [9, 11, 14], [19, 37, 4], [25, 20, 5], [24, 7, 31], [8, 23, 18], [1, 26, 0], [36, 16, 38], [34, 28, 3], [12, 27, 35], [29, 33, 21]]
[[34, 7, 10], [22, 25, 12], [19, 31, 20], [29, 13, 30], [28, 8, 32], [5, 18, 2], [36, 14, 35], [3, 0, 38], [4, 1, 15], [26, 24, 23], [6, 9, 17], [27, 11, 33], [16, 37, 21]]
[[25, 33, 21], [37, 6, 35], [13, 31, 1], [27, 23, 12], [18, 4, 14], [11, 26, 38], [24, 10, 16], [19, 7, 5], [2, 36, 9], [0, 8, 28], [20, 22, 30], [17, 15, 32], [34, 29, 3]]
[[34, 7, 3], [31, 23, 18], [5, 16, 22], [1, 2, 4], [30, 38, 20], [32, 15, 9], [35, 26, 17], [29, 12, 14], [28, 37, 27], [10, 13, 21], [25, 24, 33], [8, 0, 19], [11, 6, 36]]
[[34, 17, 13], [24, 6, 16], [18, 21, 9], [1, 31, 30], [3, 33, 10], [32, 37, 22], [11, 12, 26], [4, 15, 35], [38, 19, 8], [28, 29, 27], [5, 23, 25], [20, 7, 0], [36, 14, 2]]
[[38, 35, 27], [23, 18, 1], [17, 2, 26], [11, 24, 6], [20, 3, 5], [4, 29, 34], [7, 9, 12], [37, 21, 30], [22, 8, 14], [32, 13, 25], [15, 28, 31], [16, 0, 33], [19, 10, 36]]
[[2, 32, 36], [30, 26, 17], [16, 27, 11], [33, 3, 24], [35, 38, 1], [29, 37, 14], [28, 9, 13], [12, 10, 34], [5, 19, 25], [18, 0, 20], [8, 7, 4], [31, 22, 15], [21, 23, 6]]
[[21, 8, 36], [27, 7, 17], [31, 26, 12], [10, 16, 35], [32, 4, 24], [2, 34, 5], [25, 11, 6], [14, 33, 29], [22, 18, 9], [3, 13, 38], [30, 19, 37], [28, 23, 20], [1, 0, 15]]
[[13, 21, 10], [32, 22, 11], [5, 34, 30], [36, 31, 4], [18, 6, 3], [2, 20, 0], [9, 14, 35], [23, 7, 38], [19, 33, 24], [15, 29, 16], [1, 25, 12], [17, 8, 26], [27, 28, 37]]
[[38, 1, 32], [33, 27, 17], [19, 14, 24], [7, 25, 36], [11, 29, 26], [16, 18, 0], [37, 3, 2], [22, 15, 10], [6, 4, 21], [5, 9, 13], [20, 23, 34], [12, 8, 31], [35, 30, 28]]
[[9, 5, 18], [34, 24, 35], [38, 29, 27], [20, 21, 23], [31, 6, 28], [36, 7, 13], [12, 3, 26], [37, 14, 22], [17, 11, 25], [2, 10, 32], [30, 4, 19], [0, 15, 16], [8, 1, 33]]
[[11, 38, 31], [33, 17, 30], [5, 8, 12], [21, 34, 1], [18, 25, 36], [15, 10, 7], [22, 0, 24], [3, 32, 27], [14, 35, 20], [13, 6, 29], [26, 9, 4], [28, 37, 23], [16, 2, 19]]
[[19, 12, 16], [25, 5, 35], [15, 10, 28], [4, 23, 29], [22, 2, 38], [14, 13, 30], [24, 32, 26], [20, 17, 31], [18, 11, 6], [36, 9, 33], [3, 27, 1], [21, 8, 37], [0, 34, 7]]
[[21, 9, 30], [32, 8, 1], [26, 29, 12], [7, 34, 18], [2, 38, 10], [27, 16, 23], [15, 3, 13], [0, 28, 36], [35, 14, 19], [31, 4, 20], [6, 11, 17], [24, 22, 33], [5, 37, 25]]
[[21, 22, 36], [32, 1, 25], [10, 35, 6], [34, 37, 29], [14, 12, 8], [26, 16, 4], [18, 2, 11], [23, 28, 17], [20, 5, 30], [31, 0, 15], [13, 38, 19], [3, 7, 27], [33, 24, 9]]
[[3, 30, 31], [4, 18, 13], [15, 29, 10], [12, 26, 33], [38, 5, 16], [22, 11, 14], [20, 21, 23], [28, 35, 6], [2, 19, 17], [32, 1, 9], [36, 37, 7], [25, 27, 0], [24, 8, 34]]
[[38, 18, 27], [35, 0, 10], [33, 34, 15], [2, 3, 21], [4, 22, 24], [30, 31, 5], [17, 12, 13], [23, 1, 36], [8, 14, 32], [29, 19, 25], [7, 28, 37], [16, 9, 11], [6, 20, 26]]
[[36, 30, 17], [20, 10, 3], [16, 25, 21], [35, 19, 37], [5, 23, 28], [6, 7, 0], [24, 13, 38], [18, 33, 32], [14, 34, 31], [11, 8, 27], [15, 2, 12], [22, 9, 4], [1, 29, 26]]
[[13, 1, 24], [33, 36, 3], [26, 22, 16], [18, 15, 6], [34, 20, 17], [14, 5, 7], [23, 12, 0], [27, 10, 19], [28, 8, 31], [11, 21, 25], [37, 38, 2], [4, 30, 29], [35, 32, 9]]
[[3, 18, 33], [32, 24, 20], [28, 27, 29], [23, 36, 11], [35, 5, 0], [7, 13, 30], [38, 6, 15], [14, 10, 25], [9, 22, 19], [8, 37, 12], [1, 21, 26], [31, 34, 16], [2, 4, 17]]
[[4, 27, 6], [31, 17, 37], [1, 12, 33], [32, 21, 20], [10, 15, 19], [36, 26, 2], [29, 5, 22], [14, 35, 38], [8, 3, 18], [0, 34, 11], [30, 7, 24], [9, 28, 13], [25, 23, 16]]
[[18, 13, 0], [7, 23, 9], [5, 37, 38], [1, 25, 19], [28, 2, 20], [21, 29, 22], [35, 31, 10], [6, 3, 15], [27, 30, 33], [26, 12, 14], [17, 34, 36], [16, 11, 32], [4, 24, 8]]
[[37, 10, 12], [11, 29, 33], [17, 2, 38], [18, 13, 24], [5, 9, 21], [19, 36, 26], [7, 22, 0], [28, 31, 34], [35, 20, 6], [25, 4, 1], [16, 27, 23], [3, 8, 14], [32, 30, 15]]
[[11, 9, 24], [33, 36, 19], [6, 20, 8], [31, 30, 21], [12, 22, 25], [18, 13, 16], [28, 15, 5], [17, 2, 1], [34, 38, 27], [4, 35, 37], [7, 3, 26], [23, 14, 29], [10, 32, 0]]
[[0, 11, 20], [1, 28, 5], [19, 8, 33], [18, 30, 10], [31, 12, 36], [35, 16, 34], [21, 37, 6], [26, 15, 24], [2, 22, 27], [3, 17, 7], [29, 4, 23], [9, 13, 25], [32, 14, 38]]
[[17, 2, 37], [32, 3, 1], [25, 15, 7], [20, 31, 36], [35, 34, 13], [19, 16, 26], [12, 21, 11], [30, 6, 38], [27, 24, 10], [29, 33, 0], [28, 14, 4], [23, 8, 18], [22, 9, 5]]
[[22, 35, 14], [28, 30, 27], [23, 6, 1], [7, 25, 5], [19, 2, 12], [11, 24, 8], [16, 32, 26], [33, 29, 9], [4, 38, 34], [0, 17, 37], [20, 13, 31], [36, 18, 15], [3, 21, 10]]
[[7, 15, 12], [32, 23, 31], [19, 36, 24], [20, 37, 8], [17, 4, 21], [3, 30, 14], [35, 1, 22], [16, 28, 11], [6, 25, 26], [38, 10, 0], [18, 34, 13], [29, 2, 9], [33, 27, 5]]
[[37, 11, 38], [21, 13, 4], [6, 1, 16], [27, 3, 19], [31, 32, 29], [12, 18, 15], [36, 33, 9], [20, 17, 22], [2, 8, 25], [10, 24, 5], [26, 35, 14], [28, 23, 34], [7, 0, 30]]
[[13, 22, 12], [7, 4, 24], [35, 31, 20], [3, 21, 8], [30, 19, 17], [28, 2, 0], [36, 16, 33], [18, 9, 1], [38, 29, 26], [25, 14, 5], [27, 32, 15], [11, 6, 23], [10, 37, 34]]
[[0, 33, 27], [17, 22, 8], [23, 29, 24], [5, 15, 14], [32, 31, 28], [18, 21, 10], [20, 37, 3], [25, 4, 13], [26, 12, 34], [9, 1, 16], [30, 2, 38], [7, 36, 35], [11, 19, 6]]
[[26, 30, 2], [16, 19, 25], [22, 12, 15], [6, 17, 37], [13, 31, 10], [5, 18, 36], [14, 35, 11], [3, 23, 27], [9, 4, 24], [0, 32, 8], [1, 34, 21], [29, 7, 20], [28, 38, 33]]
[[18, 15, 13], [24, 19, 21], [31, 36, 38], [9, 28, 29], [14, 22, 2], [32, 30, 23], [1, 8, 12], [25, 11, 17], [16, 4, 27], [10, 6, 0], [34, 33, 7], [5, 20, 35], [26, 37, 3]]
[[21, 30, 16], [5, 20, 1], [37, 6, 35], [36, 0, 12], [14, 38, 7], [3, 2, 33], [18, 29, 17], [15, 24, 31], [19, 11, 23], [10, 34, 8], [4, 26, 13], [27, 28, 9], [25, 22, 32]]
[[37, 28, 23], [4, 13, 18], [2, 29, 27], [20, 5, 19], [3, 14, 26], [0, 11, 33], [38, 7, 25], [21, 17, 6], [30, 1, 24], [32, 31, 10], [15, 16, 36], [34, 9, 12], [22, 8, 35]]
[[22, 21, 37], [28, 11, 15], [1, 19, 3], [24, 31, 9], [12, 33, 17], [0, 16, 34], [27, 26, 5], [10, 14, 13], [8, 35, 20], [4, 7, 30], [23, 29, 36], [25, 6, 32], [38, 18, 2]]
[[20, 19, 38], [33, 3, 2], [23, 36, 29], [1, 5, 30], [22, 28, 31], [8, 9, 11], [14, 15, 24], [34, 4, 21], [0, 16, 6], [18, 32, 10], [7, 12, 13], [25, 17, 37], [26, 35, 27]]
[[35, 1, 36], [19, 22, 0], [10, 26, 15], [3, 34, 37], [6, 29, 9], [18, 24, 30], [20, 23, 28], [21, 38, 31], [14, 4, 2], [7, 32, 25], [17, 8, 13], [16, 5, 33], [11, 12, 27]]
[[20, 8, 31], [25, 6, 22], [7, 28, 10], [30, 12, 18], [33, 23, 29], [27, 13, 37], [0, 16, 36], [11, 24, 14], [21, 9, 19], [26, 15, 17], [1, 32, 4], [3, 5, 38], [34, 2, 35]]
[[19, 33, 7], [16, 34, 10], [0, 12, 17], [30, 35, 8], [5, 22, 38], [14, 31, 1], [26, 13, 3], [2, 24, 37], [11, 15, 9], [21, 36, 32], [18, 23, 29], [28, 27, 20], [25, 6, 4]]
[[25, 3, 13], [10, 7, 27], [37, 12, 5], [1, 6, 17], [38, 9, 16], [31, 29, 22], [11, 19, 34], [28, 23, 30], [33, 21, 0], [24, 8, 35], [26, 15, 18], [20, 36, 32], [2, 4, 14]]
[[11, 34, 8], [30, 33, 6], [3, 10, 2], [13, 27, 37], [17, 4, 35], [24, 20, 1], [21, 28, 12], [31, 29, 18], [38, 23, 32], [16, 15, 5], [25, 9, 14], [19, 36, 22], [26, 0, 7]]
[[3, 22, 17], [19, 28, 35], [36, 29, 30], [2, 7, 14], [13, 26, 32], [33, 27, 4], [10, 8, 37], [12, 25, 6], [23, 9, 20], [11, 1, 18], [31, 16, 5], [15, 0, 34], [24, 38, 21]]
[[5, 9, 10], [27, 2, 11], [23, 29, 14], [30, 34, 1], [31, 20, 15], [24, 13, 18], [16, 6, 12], [28, 17, 4], [0, 19, 22], [3, 33, 8], [37, 21, 36], [38, 25, 35], [32, 26, 7]]
[[19, 12, 6], [21, 20, 14], [18, 13, 23], [5, 27, 0], [32, 11, 1], [25, 38, 10], [29, 7, 16], [33, 34, 35], [24, 4, 37], [3, 17, 15], [8, 26, 30], [22, 9, 36], [31, 2, 28]]
[[12, 17, 16], [38, 25, 4], [11, 0, 10], [20, 32, 14], [15, 3, 23], [35, 22, 37], [5, 34, 36], [8, 1, 24], [26, 33, 21], [2, 27, 7], [31, 28, 13], [6, 9, 18], [29, 30, 19]]
[[2, 37, 34], [10, 26, 15], [23, 11, 6], [25, 13, 5], [32, 36, 24], [17, 8, 9], [7, 1, 27], [29, 16, 35], [31, 33, 20], [12, 18, 19], [3, 14, 21], [0, 4, 30], [28, 22, 38]]
[[14, 13, 12], [7, 38, 31], [37, 30, 0], [15, 16, 29], [2, 22, 21], [5, 17, 18], [4, 6, 8], [34, 19, 3], [35, 20, 11], [28, 36, 1], [25, 10, 32], [23, 33, 9], [26, 27, 24]]
[[17, 35, 2], [26, 34, 1], [8, 6, 33], [5, 32, 38], [37, 20, 19], [22, 23, 10], [0, 9, 7], [28, 4, 13], [12, 11, 14], [25, 24, 36], [16, 18, 30], [3, 31, 15], [29, 21, 27]]
[[35, 9, 28], [33, 26, 23], [1, 25, 29], [12, 15, 24], [31, 34, 3], [21, 20, 27], [5, 14, 38], [0, 4, 17], [19, 10, 6], [32, 18, 30], [11, 37, 7], [16, 22, 36], [8, 2, 13]]
[[15, 33, 1], [3, 14, 22], [20, 29, 9], [18, 6, 38], [12, 28, 10], [25, 32, 16], [30, 13, 36], [37, 2, 34], [4, 11, 17], [35, 24, 8], [27, 23, 5], [7, 26, 0], [31, 21, 19]]
[[13, 20, 23], [35, 37, 4], [8, 7, 3], [21, 38, 28], [26, 36, 31], [6, 14, 17], [0, 25, 12], [11, 15, 5], [33, 1, 30], [24, 19, 29], [16, 32, 9], [2, 18, 27], [34, 22, 10]]
[[38, 26, 10], [8, 28, 4], [21, 17, 16], [0, 13, 9], [15, 19, 34], [22, 27, 23], [7, 5, 33], [12, 37, 32], [18, 30, 35], [11, 25, 31], [3, 29, 1], [24, 6, 14], [2, 20, 36]]
[[8, 32, 34], [36, 16, 7], [1, 28, 5], [31, 38, 9], [10, 17, 13], [14, 35, 3], [29, 37, 22], [20, 24, 12], [25, 23, 2], [33, 27, 19], [15, 0, 11], [21, 4, 6], [18, 30, 26]]
[[18, 37, 1], [12, 21, 14], [19, 29, 17], [38, 30, 27], [36, 4, 2], [9, 33, 15], [0, 6, 31], [3, 7, 16], [32, 25, 11], [5, 23, 35], [8, 22, 20], [13, 28, 10], [26, 34, 24]]
[[31, 36, 30], [34, 9, 19], [33, 0, 11], [10, 7, 2], [22, 12, 35], [17, 3, 26], [29, 25, 38], [16, 6, 18], [37, 4, 5], [15, 13, 14], [32, 21, 23], [24, 8, 1], [28, 27, 20]]
[[20, 12, 9], [32, 33, 34], [5, 10, 22], [8, 27, 0], [35, 2, 18], [37, 25, 26], [28, 30, 7], [14, 29, 21], [36, 16, 17], [24, 13, 11], [1, 4, 3], [38, 19, 23], [15, 31, 6]]
[[36, 14, 9], [0, 19, 16], [38, 27, 31], [20, 32, 23], [24, 35, 29], [11, 22, 2], [7, 5, 30], [12, 18, 28], [26, 6, 8], [10, 3, 15], [33, 25, 34], [4, 37, 21], [13, 1, 17]]
[[33, 26, 10], [22, 19, 37], [32, 36, 27], [9, 25, 0], [2, 21, 5], [35, 24, 34], [1, 20, 18], [11, 6, 29], [13, 7, 17], [38, 16, 12], [4, 8, 3], [30, 14, 31], [23, 15, 28]]
[[4, 36, 3], [23, 9, 30], [21, 1, 24], [13, 34, 8], [5, 17, 18], [29, 33, 37], [28, 2, 10], [31, 0, 22], [14, 27, 19], [32, 25, 12], [7, 20, 11], [38, 35, 6], [15, 16, 26]]
[[37, 26, 20], [17, 38, 29], [32, 11, 22], [2, 27, 24], [21, 23, 7], [12, 1, 8], [14, 25, 31], [16, 6, 33], [4, 3, 9], [13, 36, 19], [15, 10, 30], [5, 0, 35], [28, 18, 34]]
[[9, 14, 36], [31, 18, 6], [12, 11, 5], [16, 15, 10], [33, 19, 34], [23, 28, 26], [13, 30, 35], [8, 38, 21], [22, 27, 25], [37, 7, 24], [1, 29, 2], [4, 3, 20], [0, 32, 17]]
[[29, 13, 26], [3, 38, 32], [27, 24, 18], [14, 23, 25], [34, 15, 9], [22, 28, 7], [19, 10, 0], [17, 4, 20], [37, 11, 8], [1, 6, 35], [2, 30, 33], [36, 31, 12], [21, 5, 16]]
[[20, 33, 30], [22, 15, 1], [19, 17, 6], [9, 12, 31], [0, 29, 13], [2, 11, 32], [28, 4, 23], [26, 3, 14], [10, 38, 7], [8, 5, 16], [25, 18, 36], [35, 37, 24], [21, 34, 27]]
[[12, 17, 4], [25, 10, 21], [6, 11, 5], [31, 37, 38], [32, 35, 33], [3, 22, 24], [27, 2, 34], [14, 8, 9], [20, 13, 26], [23, 18, 16], [19, 15, 30], [36, 0, 7], [1, 29, 28]]
[[21, 32, 29], [25, 0, 12], [6, 24, 3], [33, 30, 18], [28, 17, 20], [31, 34, 5], [1, 2, 22], [19, 38, 37], [35, 11, 7], [26, 10, 27], [14, 9, 4], [8, 15, 36], [16, 23, 13]]
