[[19, 15, 16], [8, 3, 20], [25, 33, 17], [28, 31, 9], [32, 29, 14], [36, 37, 7], [23, 2, 22], [10, 24, 0], [35, 18, 12], [1, 34, 21], [30, 13, 26, 5], [27, 11, 4, 6]]
[[1, 7, 25], [35, 29, 16], [5, 27, 3], [26, 2, 19], [11, 30, 9], [34, 6, 23], [12, 31, 4], [33, 18, 0], [21, 10, 22], [14, 36, 13], [28, 8, 17, 20], [37, 32, 15, 24]]
[[15, 2, 11], [35, 24, 6], [10, 33, 7], [21, 22, 25], [19, 18, 13], [0, 34, 23], [20, 17, 4], [36, 37, 14], [1, 8, 26], [16, 3, 29], [12, 32, 30, 27], [31, 28, 9, 5]]
[[31, 8, 13], [27, 0, 36], [16, 24, 1], [12, 30, 20], [32, 7, 3], [6, 22, 21], [15, 4, 29], [37, 35, 5], [26, 34, 10], [18, 33, 28], [25, 23, 17, 11], [9, 19, 14, 2]]
[[27, 18, 3], [16, 29, 9], [25, 28, 32], [1, 24, 31], [11, 15, 34], [17, 22, 30], [36, 8, 0], [37, 12, 6], [7, 19, 10], [35, 5, 13], [33, 21, 20, 2], [14, 26, 4, 23]]
[[2, 13, 9], [35, 5, 37], [15, 36, 16], [0, 20, 24], [18, 33, 8], [19, 4, 34], [11, 17, 29], [7, 6, 22], [23, 14, 25], [1, 12, 28], [10, 32, 27, 26], [21, 30, 31, 3]]
[[13, 32, 36], [27, 33, 2], [25, 31, 19], [1, 30, 5], [14, 24, 26], [10, 22, 37], [21, 35, 8], [6, 0, 29], [34, 16, 3], [15, 4, 12], [11, 23, 7, 20], [17, 28, 9, 18]]
[[27, 24, 4], [18, 1, 9], [21, 15, 32], [26, 16, 10], [8, 12, 31], [19, 11, 20], [23, 3, 2], [7, 6, 0], [13, 34, 36], [28, 37, 35], [17, 5, 22, 25], [29, 33, 14, 30]]
[[25, 18, 16], [1, 34, 31], [28, 24, 32], [15, 3, 21], [35, 33, 26], [7, 2, 12], [6, 5, 14], [9, 0, 10], [19, 13, 30], [23, 36, 20], [29, 37, 11, 4], [22, 8, 27, 17]]
[[15, 22, 33], [12, 35, 14], [18, 9, 19], [37, 28, 10], [34, 26, 6], [36, 5, 21], [7, 20, 4], [3, 13, 32], [2, 25, 16], [29, 24, 1], [23, 0, 30, 31], [17, 8, 11, 27]]
[[17, 16, 20], [15, 32, 37], [12, 22, 33], [29, 34, 19], [18, 25, 31], [7, 9, 10], [14, 3, 27], [21, 2, 35], [6, 11, 0], [4, 23, 24], [5, 8, 28, 1], [26, 30, 36, 13]]
[[34, 13, 35], [28, 36, 19], [8, 23, 20], [5, 27, 10], [33, 37, 16], [17, 11, 12], [9, 3, 29], [6, 31, 0], [21, 1, 2], [24, 4, 30], [26, 15, 32, 7], [14, 18, 25, 22]]
[[7, 19, 36], [10, 17, 26], [14, 1, 31], [8, 16, 15], [27, 6, 21], [4, 30, 33], [22, 0, 32], [12, 20, 9], [24, 35, 2], [11, 13, 34], [23, 25, 18, 5], [37, 3, 29, 28]]
[[18, 13, 1], [5, 6, 0], [19, 9, 4], [35, 23, 12], [25, 7, 11], [21, 26, 14], [24, 15, 22], [3, 10, 33], [29, 28, 34], [37, 2, 30], [36, 16, 32, 27], [8, 17, 31, 20]]
[[37, 35, 19], [36, 7, 11], [1, 23, 32], [26, 5, 29], [14, 15, 28], [18, 4, 6], [25, 22, 27], [30, 17, 10], [13, 24, 20], [9, 16, 31], [12, 0, 8, 33], [2, 34, 3, 21]]
[[29, 35, 4], [37, 17, 2], [33, 23, 8], [21, 20, 6], [36, 30, 11], [12, 31, 19], [26, 15, 5], [10, 28, 16], [25, 1, 9], [13, 32, 0], [34, 22, 7, 18], [14, 27, 3, 24]]
[[19, 5, 3], [1, 22, 26], [27, 8, 37], [0, 14, 17], [36, 31, 23], [29, 13, 10], [16, 7, 34], [4, 11, 24], [30, 33, 25], [35, 15, 9], [21, 28, 6, 20], [32, 2, 18, 12]]
[[19, 11, 23], [21, 12, 16], [20, 29, 10], [1, 2, 24], [33, 4, 26], [22, 18, 25], [5, 6, 9], [34, 32, 36], [17, 3, 0], [30, 35, 27], [7, 28, 13, 15], [31, 14, 8, 37]]
[[10, 3, 36], [31, 9, 37], [16, 12, 21], [0, 22, 17], [14, 32, 35], [23, 8, 7], [20, 18, 19], [29, 13, 2], [26, 24, 4], [34, 30, 27], [25, 5, 15, 28], [33, 1, 6, 11]]
[[0, 11, 12], [30, 8, 19], [23, 35, 17], [2, 22, 15], [3, 21, 1], [4, 24, 13], [18, 37, 14], [5, 31, 10], [26, 9, 32], [36, 25, 20], [34, 29, 27, 6], [16, 33, 28, 7]]
[[17, 13, 0], [6, 25, 3], [9, 37, 16], [24, 22, 2], [33, 19, 34], [20, 32, 21], [12, 4, 5], [7, 10, 36], [23, 8, 1], [15, 27, 11], [30, 28, 29, 14], [18, 31, 35, 26]]
[[30, 16, 36], [33, 12, 4], [37, 11, 14], [31, 0, 17], [27, 9, 19], [23, 32, 13], [10, 29, 6], [34, 15, 24], [8, 3, 5], [35, 26, 18], [2, 1, 28, 25], [20, 7, 21, 22]]
[[30, 22, 1], [4, 36, 32], [2, 9, 12], [31, 8, 24], [21, 11, 23], [10, 28, 6], [29, 19, 16], [5, 7, 35], [25, 3, 14], [15, 18, 13], [0, 20, 34, 17], [26, 27, 37, 33]]
[[4, 25, 30], [37, 32, 36], [10, 24, 29], [34, 14, 1], [18, 12, 8], [5, 27, 26], [16, 33, 7], [28, 0, 6], [11, 20, 2], [15, 21, 17], [31, 9, 19, 22], [13, 35, 23, 3]]
[[23, 4, 24], [11, 10, 3], [14, 6, 5], [17, 16, 27], [15, 35, 0], [34, 22, 9], [21, 33, 26], [18, 7, 2], [36, 25, 1], [31, 13, 28], [30, 8, 12, 20], [37, 29, 32, 19]]
[[8, 23, 5], [12, 16, 33], [35, 21, 26], [31, 32, 2], [15, 13, 37], [30, 27, 19], [36, 20, 22], [14, 25, 7], [17, 34, 3], [1, 11, 18], [10, 28, 9, 0], [29, 6, 4, 24]]
[[8, 30, 37], [18, 2, 14], [1, 26, 3], [36, 31, 0], [27, 34, 23], [35, 15, 28], [32, 33, 9], [12, 4, 13], [19, 24, 5], [11, 21, 10], [6, 25, 20, 29], [7, 22, 17, 16]]
[[20, 12, 35], [10, 14, 24], [36, 21, 30], [2, 9, 1], [0, 34, 18], [25, 29, 22], [31, 3, 4], [16, 26, 32], [33, 27, 6], [15, 23, 28], [7, 13, 11, 5], [17, 19, 8, 37]]
[[3, 7, 35], [0, 2, 1], [13, 8, 6], [30, 29, 14], [20, 26, 21], [5, 36, 19], [18, 17, 34], [12, 23, 28], [9, 24, 27], [10, 37, 22], [33, 31, 16, 4], [32, 25, 11, 15]]
[[27, 36, 3], [32, 15, 34], [11, 4, 16], [29, 25, 31], [13, 17, 20], [5, 24, 33], [1, 21, 12], [30, 8, 6], [35, 7, 2], [19, 28, 18], [14, 22, 23, 10], [0, 37, 9, 26]]
[[5, 14, 22], [21, 27, 20], [7, 29, 15], [13, 32, 1], [37, 24, 6], [19, 3, 34], [28, 16, 4], [36, 12, 26], [9, 30, 17], [33, 18, 0], [2, 8, 10, 11], [25, 31, 35, 23]]
[[20, 15, 8], [3, 26, 24], [32, 10, 31], [21, 14, 29], [18, 17, 13], [4, 35, 1], [30, 36, 19], [12, 5, 37], [25, 9, 16], [0, 7, 6], [34, 23, 28, 11], [27, 33, 2, 22]]
[[29, 21, 25], [2, 10, 35], [31, 1, 16], [28, 3, 4], [9, 24, 23], [14, 12, 8], [7, 20, 33], [37, 30, 11], [17, 19, 22], [36, 13, 5], [26, 18, 32, 0], [6, 15, 27, 34]]
[[9, 13, 12], [2, 29, 30], [37, 33, 19], [28, 25, 11], [23, 27, 22], [34, 5, 32], [10, 8, 35], [17, 16, 20], [4, 0, 3], [36, 7, 15], [14, 1, 26, 31], [18, 24, 21, 6]]
[[15, 0, 5], [14, 30, 1], [19, 11, 34], [32, 31, 33], [20, 18, 21], [22, 4, 9], [17, 2, 28], [16, 25, 7], [13, 29, 36], [12, 3, 35], [27, 24, 10, 26], [6, 37, 23, 8]]
[[29, 9, 20], [13, 8, 4], [11, 21, 22], [3, 23, 0], [24, 34, 12], [28, 6, 18], [5, 37, 10], [15, 35, 27], [19, 30, 2], [36, 31, 33], [17, 16, 7, 14], [1, 25, 26, 32]]
[[23, 9, 0], [35, 21, 11], [18, 25, 4], [24, 7, 28], [12, 33, 16], [36, 15, 30], [8, 13, 2], [14, 3, 5], [26, 1, 37], [32, 31, 10], [34, 6, 29, 27], [22, 19, 20, 17]]
[[20, 7, 13], [4, 36, 5], [23, 30, 29], [11, 12, 27], [10, 3, 16], [34, 21, 8], [18, 2, 1], [0, 32, 22], [37, 9, 6], [28, 19, 31], [15, 26, 33, 14], [25, 24, 17, 35]]
[[9, 27, 20], [16, 23, 33], [2, 13, 0], [12, 18, 15], [1, 37, 10], [14, 35, 17], [3, 34, 24], [4, 6, 22], [32, 29, 5], [21, 30, 26], [8, 7, 25, 28], [19, 31, 11, 36]]
[[37, 19, 21], [27, 23, 8], [20, 16, 2], [0, 11, 5], [31, 6, 35], [26, 32, 13], [12, 36, 28], [9, 10, 15], [1, 7, 17], [29, 25, 3], [34, 33, 30, 14], [24, 4, 22, 18]]
[[35, 2, 21], [11, 27, 13], [25, 5, 10], [6, 0, 22], [7, 31, 36], [19, 12, 34], [32, 9, 33], [30, 24, 23], [3, 28, 17], [16, 4, 18], [8, 29, 20, 1], [14, 26, 37, 15]]
[[8, 33, 37], [3, 14, 30], [17, 26, 34], [20, 2, 5], [0, 19, 21], [25, 24, 9], [27, 11, 29], [23, 31, 18], [10, 28, 7], [16, 32, 13], [4, 12, 1, 6], [22, 36, 35, 15]]
[[7, 21, 19], [29, 24, 5], [33, 37, 27], [16, 30, 25], [32, 17, 15], [1, 11, 3], [10, 4, 18], [36, 14, 9], [8, 31, 0], [6, 12, 28], [23, 26, 13, 2], [35, 22, 34, 20]]
[[14, 32, 34], [28, 17, 31], [30, 6, 2], [35, 26, 10], [7, 29, 8], [18, 37, 33], [1, 15, 19], [16, 4, 12], [24, 11, 5], [9, 22, 21], [27, 0, 3, 20], [36, 23, 25, 13]]
[[7, 35, 4], [12, 0, 34], [15, 11, 20], [3, 17, 27], [22, 19, 13], [18, 29, 24], [25, 31, 30], [14, 26, 6], [32, 21, 23], [33, 9, 5], [8, 16, 2, 28], [36, 10, 1, 37]]
[[21, 2, 12], [26, 16, 14], [9, 11, 19], [32, 35, 10], [3, 5, 24], [1, 22, 13], [18, 34, 7], [6, 25, 29], [23, 27, 20], [4, 30, 17], [0, 31, 36, 33], [37, 8, 28, 15]]
[[32, 29, 21], [19, 3, 6], [28, 17, 36], [34, 25, 1], [2, 37, 11], [8, 24, 15], [9, 22, 7], [0, 5, 30], [31, 4, 10], [26, 18, 27], [23, 13, 35, 14], [33, 16, 12, 20]]
[[15, 29, 22], [9, 0, 37], [4, 19, 16], [13, 34, 7], [21, 5, 35], [18, 8, 3], [25, 31, 1], [28, 17, 6], [26, 36, 10], [2, 23, 30], [11, 12, 14, 27], [33, 24, 32, 20]]
[[30, 8, 14], [32, 3, 37], [23, 33, 11], [21, 18, 25], [10, 22, 1], [29, 9, 6], [20, 7, 19], [17, 36, 2], [16, 26, 35], [12, 27, 28], [5, 24, 31, 13], [0, 34, 15, 4]]
[[4, 5, 1], [32, 7, 34], [9, 17, 12], [24, 8, 13], [27, 36, 18], [15, 3, 33], [21, 16, 29], [25, 22, 6], [23, 26, 37], [35, 14, 11], [0, 20, 31, 10], [2, 19, 30, 28]]
[[1, 24, 32], [21, 9, 35], [33, 25, 18], [14, 19, 13], [17, 10, 7], [26, 31, 6], [3, 12, 20], [23, 36, 15], [37, 22, 34], [0, 29, 27], [4, 2, 8, 11], [30, 28, 16, 5]]
[[0, 34, 5], [29, 10, 13], [35, 17, 4], [16, 31, 12], [24, 25, 32], [18, 20, 22], [8, 9, 36], [11, 7, 3], [1, 21, 30], [33, 26, 37], [28, 6, 27, 2], [15, 19, 23, 14]]
[[7, 27, 22], [29, 1, 17], [2, 0, 25], [16, 18, 32], [12, 37, 23], [28, 10, 19], [36, 15, 34], [4, 6, 31], [33, 9, 8], [14, 20, 3], [26, 21, 5, 13], [30, 24, 11, 35]]
[[13, 12, 7], [32, 1, 3], [20, 4, 8], [21, 16, 0], [27, 17, 35], [26, 5, 22], [25, 36, 24], [34, 23, 6], [37, 2, 9], [31, 14, 18], [19, 30, 33, 28], [10, 11, 29, 15]]
[[30, 35, 24], [18, 11, 2], [28, 31, 14], [12, 17, 8], [19, 29, 13], [5, 33, 6], [23, 22, 36], [32, 21, 37], [7, 27, 16], [26, 4, 34], [1, 0, 10, 15], [25, 3, 20, 9]]
[[23, 12, 36], [28, 10, 20], [34, 33, 17], [22, 37, 31], [14, 3, 30], [29, 9, 5], [6, 13, 19], [8, 15, 7], [32, 24, 27], [16, 0, 35], [25, 26, 18, 21], [1, 2, 4, 11]]
[[11, 22, 8], [24, 21, 18], [30, 7, 4], [19, 14, 0], [27, 2, 29], [3, 32, 16], [25, 34, 23], [9, 28, 10], [20, 13, 36], [35, 15, 33], [5, 37, 17, 31], [26, 1, 6, 12]]
[[29, 5, 14], [20, 17, 0], [30, 22, 37], [31, 6, 33], [35, 4, 2], [18, 16, 32], [8, 12, 26], [13, 28, 7], [15, 10, 1], [34, 11, 21], [24, 19, 3, 9], [23, 27, 36, 25]]
[[5, 16, 37], [18, 10, 20], [0, 4, 26], [1, 11, 30], [12, 9, 21], [6, 14, 31], [3, 28, 24], [15, 13, 34], [32, 19, 36], [33, 2, 22], [17, 8, 25, 27], [7, 29, 23, 35]]
[[21, 8, 25], [34, 13, 28], [20, 1, 18], [0, 14, 26], [31, 16, 30], [22, 2, 35], [37, 6, 27], [15, 33, 3], [32, 5, 7], [23, 4, 19], [12, 17, 10, 36], [11, 29, 24, 9]]
[[16, 0, 15], [29, 10, 23], [22, 7, 5], [26, 13, 19], [34, 28, 20], [18, 6, 30], [37, 17, 27], [4, 24, 11], [35, 1, 8], [12, 14, 3], [32, 21, 9, 36], [2, 31, 33, 25]]
[[13, 17, 37], [10, 4, 29], [9, 6, 2], [27, 25, 32], [28, 15, 35], [8, 31, 18], [30, 16, 26], [14, 20, 34], [24, 33, 21], [5, 3, 19], [11, 1, 12, 0], [7, 22, 36, 23]]
[[24, 33, 14], [4, 12, 19], [35, 25, 34], [6, 17, 29], [27, 0, 3], [8, 21, 23], [10, 7, 15], [16, 9, 30], [36, 20, 26], [31, 18, 1], [5, 37, 11, 2], [28, 22, 32, 13]]
[[13, 3, 0], [21, 37, 16], [17, 8, 1], [30, 22, 23], [33, 35, 9], [4, 7, 15], [25, 11, 28], [14, 12, 5], [24, 20, 10], [6, 36, 29], [26, 34, 19, 31], [2, 32, 18, 27]]
[[24, 34, 7], [10, 16, 12], [37, 9, 5], [20, 31, 11], [6, 35, 23], [4, 27, 0], [25, 13, 33], [3, 15, 1], [28, 26, 36], [2, 22, 21], [30, 14, 8, 19], [18, 17, 32, 29]]
