[[37, 31, 4], [18, 36, 44], [42, 5, 25], [45, 9, 35], [14, 16, 11], [28, 19, 23], [1, 34, 21], [46, 22, 0], [30, 26, 48], [32, 12, 17], [15, 33, 27], [47, 6, 8], [3, 2, 24], [13, 38, 41], [43, 39, 40], [7, 29, 20, 10]]
[[31, 46, 7], [37, 6, 40], [12, 4, 47], [38, 22, 17], [45, 8, 39], [0, 44, 29], [11, 23, 34], [30, 36, 32], [48, 43, 25], [33, 2, 15], [20, 3, 24], [19, 16, 21], [28, 5, 18], [13, 10, 41], [26, 9, 27], [14, 35, 42, 1]]
[[46, 12, 19], [25, 40, 38], [17, 27, 23], [14, 0, 24], [15, 7, 10], [16, 11, 35], [37, 47, 21], [30, 20, 5], [6, 45, 22], [13, 9, 2], [31, 28, 32], [26, 1, 44], [3, 4, 18], [8, 39, 42], [43, 33, 41], [34, 48, 36, 29]]
[[34, 10, 48], [21, 35, 5], [18, 36, 12], [37, 47, 6], [0, 39, 38], [1, 46, 45], [28, 41, 3], [33, 42, 16], [30, 11, 24], [31, 20, 22], [40, 44, 14], [23, 29, 7], [4, 15, 9], [27, 26, 19], [32, 17, 25], [13, 43, 2, 8]]
[[40, 27, 25], [28, 4, 6], [31, 20, 15], [34, 32, 12], [1, 35, 21], [19, 22, 43], [2, 13, 17], [42, 23, 41], [47, 45, 33], [3, 11, 7], [26, 48, 36], [5, 18, 14], [24, 39, 16], [46, 10, 30], [44, 9, 38], [8, 37, 29, 0]]
[[10, 21, 37], [12, 31, 4], [36, 6, 22], [39, 30, 16], [20, 8, 23], [25, 32, 19], [40, 34, 46], [35, 14, 45], [0, 1, 47], [42, 43, 18], [17, 38, 7], [5, 13, 2], [48, 26, 24], [29, 44, 27], [41, 33, 11], [28, 9, 3, 15]]
[[11, 37, 47], [24, 41, 1], [29, 33, 2], [18, 40, 22], [9, 3, 8], [31, 34, 0], [35, 38, 12], [43, 7, 27], [26, 6, 21], [39, 25, 23], [4, 45, 5], [30, 13, 17], [15, 36, 48], [20, 16, 14], [19, 10, 28], [44, 42, 32, 46]]
[[1, 34, 28], [10, 23, 21], [24, 48, 35], [30, 37, 31], [27, 19, 46], [29, 12, 13], [36, 14, 33], [15, 42, 9], [41, 16, 4], [25, 8, 47], [2, 39, 11], [18, 7, 45], [40, 6, 38], [5, 44, 22], [32, 43, 3], [17, 26, 0, 20]]
[[19, 32, 34], [29, 8, 5], [17, 18, 40], [47, 39, 24], [37, 46, 13], [12, 10, 45], [43, 14, 4], [21, 44, 41], [22, 42, 20], [11, 48, 0], [33, 35, 28], [15, 31, 9], [3, 30, 7], [6, 36, 2], [16, 25, 23], [38, 27, 1, 26]]
[[36, 26, 10], [41, 46, 5], [48, 39, 8], [29, 33, 20], [0, 42, 22], [47, 11, 4], [35, 44, 3], [43, 40, 9], [2, 31, 24], [19, 6, 30], [14, 27, 15], [21, 38, 32], [16, 12, 13], [18, 17, 23], [37, 7, 1], [28, 45, 34, 25]]
[[17, 31, 25], [21, 10, 34], [48, 30, 42], [33, 1, 6], [36, 41, 23], [38, 7, 24], [14, 20, 39], [32, 43, 5], [18, 19, 3], [46, 29, 15], [37, 35, 16], [4, 0, 26], [28, 22, 44], [27, 45, 8], [11, 47, 40], [12, 13, 9, 2]]
[[31, 35, 42], [24, 2, 18], [28, 5, 13], [30, 21, 39], [8, 48, 45], [14, 32, 29], [20, 44, 47], [9, 19, 33], [22, 17, 6], [23, 36, 46], [7, 3, 12], [1, 11, 34], [37, 40, 26], [0, 41, 4], [16, 15, 43], [10, 38, 27, 25]]
[[22, 6, 19], [35, 1, 16], [46, 37, 28], [5, 44, 39], [29, 17, 4], [27, 33, 42], [47, 10, 15], [48, 26, 45], [23, 43, 0], [20, 30, 36], [41, 11, 9], [13, 3, 7], [34, 2, 14], [18, 24, 31], [12, 40, 32], [25, 38, 8, 21]]
[[35, 0, 34], [45, 46, 6], [42, 36, 47], [17, 39, 23], [44, 33, 12], [38, 2, 28], [14, 19, 16], [29, 13, 40], [10, 22, 27], [43, 26, 20], [41, 31, 37], [11, 24, 1], [18, 4, 25], [7, 15, 9], [21, 48, 3], [32, 30, 5, 8]]
[[13, 33, 37], [36, 34, 44], [30, 41, 40], [25, 42, 22], [24, 23, 47], [5, 10, 3], [20, 9, 31], [45, 38, 0], [28, 35, 1], [8, 12, 14], [43, 17, 18], [11, 19, 2], [29, 32, 4], [39, 26, 27], [7, 15, 21], [48, 16, 46, 6]]
[[30, 26, 34], [36, 28, 48], [18, 10, 33], [47, 15, 8], [32, 4, 19], [27, 0, 16], [44, 25, 1], [5, 6, 38], [43, 41, 45], [21, 14, 24], [13, 46, 3], [7, 23, 22], [39, 17, 40], [11, 37, 2], [20, 31, 9], [42, 35, 12, 29]]
[[25, 44, 30], [28, 1, 11], [41, 22, 24], [0, 18, 31], [12, 38, 6], [3, 5, 33], [23, 4, 19], [39, 13, 15], [40, 36, 42], [32, 7, 47], [48, 35, 26], [21, 27, 45], [14, 29, 16], [10, 20, 9], [43, 8, 34], [17, 46, 37, 2]]
[[26, 47, 38], [39, 11, 46], [18, 8, 22], [41, 10, 48], [25, 30, 3], [9, 5, 23], [43, 31, 15], [42, 21, 13], [37, 34, 40], [7, 35, 27], [4, 32, 12], [24, 17, 45], [20, 1, 14], [33, 2, 29], [6, 36, 44], [0, 28, 19, 16]]
[[6, 13, 4], [12, 33, 41], [1, 29, 27], [24, 31, 42], [40, 17, 34], [25, 10, 26], [48, 37, 9], [44, 32, 38], [5, 43, 15], [8, 18, 20], [21, 45, 16], [30, 47, 11], [19, 0, 28], [14, 23, 22], [35, 7, 46], [36, 39, 2, 3]]
[[16, 23, 0], [33, 28, 3], [7, 21, 32], [2, 47, 45], [31, 11, 34], [8, 44, 9], [40, 38, 37], [48, 15, 30], [27, 42, 46], [17, 22, 13], [4, 35, 12], [43, 19, 5], [10, 18, 36], [1, 41, 25], [39, 6, 26], [20, 24, 29, 14]]
[[36, 20, 16], [24, 42, 23], [40, 18, 37], [45, 7, 25], [33, 34, 13], [22, 15, 10], [46, 32, 21], [19, 9, 38], [17, 26, 11], [1, 30, 29], [44, 12, 41], [47, 35, 3], [0, 6, 39], [28, 5, 48], [27, 2, 43], [31, 4, 14, 8]]
[[43, 11, 4], [47, 33, 25], [42, 7, 19], [41, 31, 15], [2, 0, 3], [46, 27, 29], [5, 35, 48], [24, 38, 36], [34, 28, 17], [44, 6, 16], [1, 9, 10], [39, 30, 23], [45, 18, 13], [8, 12, 37], [21, 32, 22], [40, 26, 14, 20]]
[[41, 2, 7], [22, 23, 5], [36, 11, 48], [1, 44, 43], [47, 21, 0], [25, 33, 8], [19, 27, 4], [20, 39, 24], [45, 15, 12], [35, 17, 28], [13, 46, 31], [16, 40, 29], [34, 6, 18], [37, 10, 14], [3, 26, 32], [9, 38, 30, 42]]
[[13, 48, 4], [40, 32, 1], [11, 43, 45], [6, 5, 26], [0, 36, 41], [2, 23, 44], [16, 17, 25], [3, 34, 31], [8, 37, 35], [20, 7, 38], [29, 15, 47], [33, 24, 46], [21, 27, 14], [30, 22, 18], [42, 12, 39], [19, 9, 28, 10]]
[[38, 8, 10], [26, 44, 36], [20, 35, 0], [46, 22, 2], [13, 21, 28], [12, 7, 41], [43, 40, 23], [11, 45, 4], [1, 30, 15], [3, 5, 34], [17, 29, 9], [37, 25, 33], [47, 16, 27], [42, 32, 18], [39, 31, 48], [6, 14, 19, 24]]
[[28, 5, 26], [17, 31, 24], [30, 12, 36], [35, 7, 10], [21, 20, 27], [13, 47, 29], [18, 48, 43], [4, 15, 2], [42, 37, 33], [1, 32, 3], [22, 11, 44], [6, 39, 23], [9, 19, 25], [38, 34, 8], [16, 14, 45], [0, 41, 46, 40]]
[[28, 2, 15], [11, 27, 7], [13, 25, 34], [17, 3, 18], [22, 12, 37], [38, 1, 45], [35, 42, 0], [40, 24, 8], [5, 10, 32], [19, 14, 9], [20, 43, 29], [23, 44, 6], [41, 36, 26], [30, 31, 47], [33, 16, 46], [4, 39, 21, 48]]
[[27, 25, 26], [46, 11, 34], [31, 13, 4], [48, 30, 28], [40, 19, 17], [29, 9, 5], [37, 20, 44], [39, 24, 12], [1, 45, 36], [2, 23, 43], [6, 38, 47], [7, 32, 33], [42, 14, 3], [0, 16, 41], [15, 22, 10], [35, 21, 18, 8]]
[[1, 21, 11], [13, 22, 45], [48, 40, 6], [41, 39, 30], [29, 16, 38], [19, 31, 18], [32, 14, 24], [35, 27, 42], [5, 23, 33], [36, 3, 4], [37, 47, 9], [43, 20, 34], [17, 44, 0], [7, 10, 26], [12, 8, 28], [25, 46, 2, 15]]
[[5, 28, 25], [38, 6, 11], [14, 37, 10], [42, 9, 36], [13, 26, 34], [1, 19, 46], [43, 22, 20], [40, 23, 44], [4, 31, 7], [30, 47, 29], [17, 35, 27], [45, 48, 8], [3, 24, 12], [21, 39, 0], [33, 16, 2], [15, 41, 18, 32]]
[[38, 21, 31], [16, 22, 23], [43, 35, 39], [7, 1, 14], [9, 15, 28], [44, 41, 24], [12, 3, 40], [11, 5, 27], [29, 32, 13], [36, 46, 37], [33, 42, 30], [25, 0, 4], [17, 20, 48], [6, 19, 2], [8, 10, 26], [34, 47, 45, 18]]
[[2, 34, 27], [7, 24, 15], [13, 39, 28], [45, 6, 18], [46, 26, 22], [20, 44, 4], [30, 0, 43], [33, 8, 42], [23, 40, 10], [35, 32, 3], [38, 16, 48], [11, 47, 37], [5, 17, 31], [14, 1, 12], [19, 9, 41], [25, 36, 29, 21]]
[[28, 31, 37], [10, 17, 19], [1, 11, 29], [7, 3, 38], [39, 21, 13], [15, 43, 9], [2, 42, 23], [5, 34, 26], [16, 24, 47], [25, 35, 18], [4, 30, 12], [8, 14, 6], [20, 22, 46], [27, 44, 36], [45, 33, 41], [32, 40, 48, 0]]
[[12, 9, 10], [41, 24, 31], [3, 39, 48], [23, 22, 15], [2, 47, 40], [18, 25, 11], [37, 1, 34], [8, 0, 7], [28, 43, 38], [4, 16, 36], [6, 30, 45], [19, 33, 21], [42, 20, 35], [29, 5, 27], [26, 32, 13], [44, 17, 14, 46]]
[[22, 14, 2], [44, 34, 15], [43, 33, 7], [29, 21, 31], [48, 37, 9], [6, 1, 11], [36, 25, 12], [42, 0, 28], [45, 3, 39], [30, 23, 47], [13, 24, 27], [35, 17, 40], [20, 46, 38], [32, 16, 8], [19, 10, 26], [41, 4, 5, 18]]
[[17, 14, 48], [19, 11, 23], [21, 25, 28], [18, 22, 6], [3, 26, 41], [16, 30, 5], [37, 20, 39], [24, 29, 12], [44, 15, 9], [33, 34, 2], [46, 42, 8], [38, 36, 43], [27, 47, 1], [35, 13, 10], [0, 4, 40], [31, 45, 32, 7]]
[[5, 10, 8], [27, 48, 42], [32, 11, 47], [23, 4, 36], [24, 39, 21], [43, 14, 17], [37, 28, 38], [22, 16, 20], [34, 33, 2], [45, 29, 0], [44, 9, 31], [15, 6, 3], [26, 40, 25], [1, 30, 35], [41, 12, 13], [7, 19, 18, 46]]
[[13, 21, 0], [26, 47, 3], [14, 1, 32], [38, 39, 34], [19, 27, 24], [9, 23, 2], [4, 10, 15], [16, 22, 48], [30, 5, 43], [45, 8, 42], [29, 18, 44], [28, 17, 36], [20, 40, 31], [46, 35, 6], [37, 41, 11], [12, 33, 25, 7]]
[[25, 11, 10], [44, 33, 1], [6, 34, 39], [46, 30, 16], [32, 41, 19], [14, 38, 12], [40, 29, 21], [31, 5, 28], [4, 8, 17], [9, 36, 26], [35, 2, 0], [37, 48, 42], [7, 3, 24], [47, 20, 18], [45, 43, 27], [13, 22, 23, 15]]
[[11, 45, 19], [21, 31, 43], [37, 5, 3], [48, 13, 15], [26, 42, 1], [24, 28, 39], [25, 38, 7], [30, 0, 34], [14, 35, 16], [40, 46, 18], [32, 12, 33], [8, 29, 23], [20, 36, 22], [9, 44, 10], [17, 4, 6], [47, 41, 27, 2]]
[[0, 46, 40], [31, 38, 14], [16, 44, 12], [26, 30, 27], [47, 39, 8], [23, 25, 13], [29, 20, 48], [42, 45, 21], [17, 34, 28], [32, 33, 18], [35, 24, 43], [15, 1, 19], [5, 4, 22], [11, 41, 2], [10, 3, 37], [36, 9, 7, 6]]
[[9, 40, 22], [43, 46, 28], [1, 27, 18], [30, 6, 36], [34, 44, 48], [11, 21, 41], [33, 12, 42], [39, 15, 24], [35, 45, 38], [3, 5, 19], [17, 13, 14], [47, 16, 10], [31, 23, 26], [2, 0, 20], [4, 37, 7], [32, 29, 25, 8]]
[[20, 48, 24], [28, 46, 32], [43, 12, 38], [19, 5, 17], [1, 14, 10], [47, 30, 15], [2, 13, 40], [3, 6, 44], [16, 42, 31], [35, 4, 9], [25, 45, 39], [36, 22, 21], [27, 11, 18], [0, 33, 41], [37, 23, 7], [29, 26, 8, 34]]
[[31, 2, 26], [11, 3, 37], [45, 22, 40], [38, 33, 34], [47, 1, 15], [25, 0, 28], [29, 42, 16], [14, 6, 5], [43, 17, 32], [44, 30, 21], [10, 8, 19], [35, 23, 4], [12, 39, 46], [48, 18, 36], [7, 41, 13], [27, 20, 9, 24]]
[[26, 18, 42], [13, 33, 8], [44, 36, 22], [15, 39, 0], [21, 37, 20], [38, 4, 28], [43, 2, 32], [27, 16, 31], [41, 24, 3], [45, 25, 29], [35, 1, 6], [9, 10, 5], [30, 7, 14], [23, 40, 11], [19, 47, 34], [17, 12, 48, 46]]
[[14, 11, 24], [21, 45, 42], [16, 22, 26], [7, 40, 6], [20, 1, 28], [5, 39, 2], [10, 29, 9], [38, 23, 18], [13, 19, 27], [35, 31, 37], [8, 32, 41], [48, 46, 33], [47, 30, 0], [17, 25, 15], [43, 3, 34], [36, 44, 4, 12]]
[[20, 0, 36], [13, 30, 47], [9, 27, 21], [19, 46, 40], [14, 39, 18], [35, 3, 32], [2, 7, 4], [48, 22, 12], [15, 34, 33], [29, 5, 45], [23, 10, 42], [6, 26, 11], [28, 1, 25], [44, 17, 31], [41, 38, 8], [16, 43, 37, 24]]
[[23, 33, 31], [13, 11, 4], [25, 35, 45], [9, 24, 2], [42, 3, 18], [48, 14, 41], [44, 46, 8], [43, 34, 1], [26, 12, 21], [27, 38, 19], [10, 36, 47], [20, 32, 28], [37, 15, 5], [0, 29, 7], [16, 17, 39], [40, 6, 30, 22]]
[[12, 28, 36], [4, 27, 23], [26, 2, 25], [16, 0, 6], [39, 40, 43], [19, 41, 47], [3, 29, 24], [34, 46, 14], [20, 32, 11], [15, 17, 45], [7, 21, 31], [10, 37, 8], [38, 42, 9], [30, 18, 33], [35, 1, 48], [5, 22, 13, 44]]
[[17, 36, 44], [27, 37, 32], [11, 0, 28], [47, 45, 48], [21, 41, 31], [40, 12, 39], [46, 8, 19], [5, 10, 29], [14, 43, 34], [9, 30, 42], [3, 4, 18], [26, 23, 25], [22, 2, 24], [16, 1, 6], [38, 7, 15], [33, 13, 20, 35]]
[[43, 13, 1], [20, 7, 45], [44, 3, 37], [34, 21, 12], [29, 15, 35], [11, 16, 8], [32, 22, 23], [10, 17, 27], [24, 2, 36], [42, 31, 26], [25, 33, 0], [9, 28, 30], [5, 19, 18], [47, 6, 46], [4, 14, 40], [39, 38, 41, 48]]
[[9, 25, 40], [41, 3, 2], [14, 34, 29], [1, 27, 37], [13, 47, 38], [23, 28, 32], [33, 15, 16], [17, 42, 18], [22, 44, 26], [45, 39, 10], [21, 35, 6], [30, 24, 7], [8, 48, 43], [19, 5, 46], [4, 0, 31], [20, 36, 12, 11]]
[[26, 38, 45], [7, 6, 1], [25, 21, 30], [11, 24, 36], [10, 44, 35], [3, 41, 48], [28, 0, 43], [2, 18, 32], [27, 8, 40], [17, 23, 33], [39, 29, 20], [14, 4, 47], [9, 31, 19], [15, 42, 5], [22, 46, 12], [16, 34, 37, 13]]
[[37, 39, 19], [20, 28, 22], [9, 40, 4], [45, 25, 5], [36, 0, 43], [17, 35, 1], [33, 2, 48], [12, 18, 30], [42, 3, 6], [8, 34, 23], [15, 7, 10], [13, 27, 16], [41, 26, 21], [24, 47, 31], [14, 44, 38], [46, 29, 11, 32]]
[[4, 22, 1], [32, 36, 17], [44, 29, 7], [26, 34, 13], [6, 23, 8], [11, 46, 30], [48, 2, 3], [41, 28, 16], [40, 43, 19], [0, 42, 47], [45, 33, 12], [15, 14, 21], [9, 25, 20], [38, 10, 37], [27, 18, 5], [35, 24, 39, 31]]
[[40, 13, 21], [23, 44, 29], [26, 6, 10], [22, 4, 30], [20, 16, 9], [27, 25, 31], [28, 33, 39], [34, 5, 45], [17, 11, 24], [47, 2, 1], [38, 48, 7], [36, 15, 32], [3, 8, 14], [0, 46, 41], [43, 12, 35], [37, 42, 18, 19]]
[[31, 7, 38], [29, 46, 35], [26, 41, 15], [40, 42, 13], [30, 44, 47], [33, 28, 22], [34, 25, 24], [6, 19, 11], [9, 8, 0], [48, 39, 18], [37, 17, 12], [1, 43, 36], [16, 27, 14], [20, 21, 23], [2, 10, 45], [32, 4, 5, 3]]
[[19, 5, 28], [21, 13, 20], [7, 37, 26], [34, 1, 8], [6, 35, 3], [23, 22, 16], [48, 29, 38], [40, 18, 30], [41, 42, 44], [9, 15, 31], [47, 14, 24], [2, 32, 10], [36, 43, 11], [45, 4, 12], [27, 46, 39], [17, 0, 33, 25]]
[[4, 36, 29], [15, 24, 37], [35, 10, 38], [26, 6, 3], [22, 40, 21], [46, 17, 18], [41, 30, 48], [8, 25, 19], [33, 1, 32], [44, 23, 7], [28, 12, 2], [47, 42, 20], [27, 14, 9], [31, 43, 5], [34, 16, 39], [0, 45, 13, 11]]
[[27, 48, 40], [24, 14, 31], [46, 21, 17], [43, 6, 44], [19, 35, 20], [36, 33, 26], [10, 29, 7], [13, 34, 8], [2, 41, 4], [3, 39, 15], [30, 32, 22], [37, 42, 47], [5, 12, 45], [16, 28, 18], [25, 1, 11], [9, 0, 23, 38]]
[[43, 7, 39], [32, 36, 25], [38, 26, 47], [12, 6, 27], [33, 16, 20], [19, 5, 17], [13, 48, 9], [21, 35, 18], [2, 24, 23], [40, 11, 15], [14, 45, 4], [37, 1, 34], [22, 3, 8], [42, 46, 30], [0, 28, 44], [29, 31, 41, 10]]
[[16, 17, 4], [21, 1, 5], [12, 27, 9], [26, 41, 18], [20, 3, 38], [35, 10, 29], [28, 47, 23], [2, 42, 19], [45, 43, 0], [13, 31, 36], [40, 6, 8], [25, 37, 32], [24, 15, 7], [33, 48, 30], [22, 46, 14], [11, 44, 34, 39]]
[[29, 9, 35], [47, 32, 16], [44, 40, 15], [26, 19, 45], [6, 27, 24], [5, 22, 48], [46, 2, 3], [23, 11, 42], [34, 39, 0], [17, 1, 33], [37, 8, 30], [7, 25, 10], [41, 20, 14], [38, 4, 21], [18, 31, 13], [28, 43, 36, 12]]
[[37, 18, 8], [35, 41, 0], [6, 12, 38], [25, 36, 23], [48, 28, 47], [16, 32, 46], [42, 24, 11], [13, 43, 27], [15, 7, 30], [1, 19, 2], [33, 26, 9], [17, 31, 3], [39, 14, 21], [44, 40, 4], [29, 22, 45], [5, 34, 20, 10]]
[[21, 6, 42], [40, 5, 13], [22, 12, 19], [46, 10, 25], [29, 30, 41], [18, 32, 16], [0, 8, 11], [4, 24, 3], [20, 38, 14], [28, 39, 2], [7, 31, 9], [15, 44, 43], [35, 48, 33], [36, 47, 45], [27, 37, 17], [23, 1, 26, 34]]
[[17, 29, 2], [33, 43, 1], [22, 32, 0], [24, 14, 45], [40, 6, 27], [15, 42, 10], [16, 21, 20], [38, 9, 26], [39, 36, 30], [37, 18, 25], [12, 19, 41], [48, 35, 13], [23, 47, 8], [46, 5, 28], [34, 44, 11], [3, 4, 7, 31]]
[[10, 16, 17], [18, 19, 22], [37, 14, 38], [31, 2, 0], [15, 25, 27], [41, 5, 24], [6, 34, 45], [11, 13, 48], [46, 32, 9], [3, 7, 40], [42, 21, 43], [28, 12, 35], [1, 4, 30], [44, 8, 47], [29, 33, 23], [39, 36, 26, 20]]
[[21, 27, 20], [11, 30, 24], [7, 38, 12], [25, 40, 6], [4, 15, 3], [5, 10, 14], [47, 13, 17], [36, 9, 34], [19, 23, 37], [48, 42, 43], [29, 26, 1], [0, 46, 31], [16, 39, 45], [44, 8, 22], [32, 35, 2], [41, 28, 33, 18]]
[[32, 12, 18], [47, 35, 48], [2, 11, 28], [27, 14, 38], [6, 43, 25], [34, 40, 0], [16, 19, 10], [23, 15, 42], [9, 13, 36], [39, 7, 5], [24, 44, 1], [30, 33, 31], [46, 45, 20], [21, 29, 22], [26, 8, 37], [41, 17, 3, 4]]
[[46, 48, 38], [5, 32, 29], [15, 45, 2], [30, 11, 18], [17, 14, 21], [1, 27, 42], [9, 37, 23], [34, 3, 41], [24, 39, 47], [26, 0, 33], [19, 8, 25], [7, 35, 36], [40, 44, 43], [16, 31, 13], [10, 4, 22], [28, 20, 6, 12]]
