[[0, 22, 25], [31, 27, 33], [21, 3, 10], [30, 8, 13], [19, 6, 2], [15, 18, 17], [34, 35, 14], [32, 7, 16], [28, 4, 26], [12, 11, 5], [20, 29, 24], [9, 1, 23]]
[[28, 33, 14], [35, 29, 30], [27, 1, 25], [2, 11, 13], [9, 21, 12], [5, 4, 10], [20, 8, 34], [18, 19, 17], [32, 3, 0], [6, 22, 26], [16, 24, 15], [23, 31, 7]]
[[4, 13, 24], [29, 0, 18], [2, 34, 5], [15, 26, 30], [25, 9, 1], [7, 33, 19], [8, 3, 16], [32, 31, 6], [20, 21, 23], [14, 27, 28], [35, 12, 10], [11, 22, 17]]
[[7, 33, 35], [11, 1, 12], [22, 20, 18], [24, 26, 28], [4, 32, 6], [23, 3, 21], [15, 30, 29], [25, 34, 0], [17, 14, 19], [2, 5, 9], [8, 16, 13], [10, 31, 27]]
[[34, 10, 5], [1, 2, 21], [3, 31, 23], [28, 14, 9], [8, 6, 20], [33, 0, 25], [16, 29, 15], [17, 12, 24], [27, 35, 32], [4, 13, 30], [18, 26, 22], [7, 11, 19]]
[[31, 16, 7], [17, 24, 28], [15, 14, 21], [10, 2, 12], [27, 26, 30], [19, 3, 22], [34, 8, 4], [18, 20, 35], [33, 32, 11], [25, 23, 0], [6, 13, 5], [1, 29, 9]]
[[21, 0, 8], [34, 15, 12], [16, 2, 1], [33, 27, 35], [26, 17, 13], [19, 25, 23], [20, 14, 18], [32, 3, 24], [5, 22, 7], [9, 28, 11], [31, 29, 4], [6, 10, 30]]
[[2, 34, 35], [10, 19, 3], [11, 6, 26], [25, 5, 14], [9, 8, 15], [24, 28, 18], [16, 31, 4], [30, 22, 23], [21, 33, 7], [0, 27, 20], [13, 17, 29], [32, 1, 12]]
[[0, 20, 18], [8, 16, 9], [17, 29, 26], [21, 2, 24], [32, 31, 5], [14, 15, 35], [13, 1, 19], [10, 30, 27], [11, 6, 25], [23, 7, 28], [3, 34, 22], [4, 12, 33]]
[[25, 20, 27], [5, 17, 16], [19, 26, 3], [23, 6, 10], [1, 31, 0], [11, 28, 18], [24, 34, 8], [21, 9, 30], [22, 32, 4], [29, 14, 35], [2, 33, 13], [15, 12, 7]]
[[23, 30, 17], [16, 8, 29], [32, 2, 0], [9, 35, 31], [14, 5, 13], [25, 27, 3], [11, 28, 1], [24, 22, 19], [20, 12, 4], [33, 10, 26], [6, 21, 34], [15, 7, 18]]
[[19, 34, 28], [13, 16, 7], [10, 29, 35], [24, 5, 26], [18, 17, 21], [0, 27, 33], [9, 22, 6], [32, 14, 12], [2, 23, 31], [15, 30, 11], [1, 20, 3], [25, 4, 8]]
[[2, 22, 28], [3, 26, 30], [9, 4, 32], [20, 34, 12], [19, 25, 18], [5, 11, 13], [31, 17, 24], [15, 14, 23], [27, 7, 1], [16, 0, 8], [35, 21, 6], [10, 29, 33]]
[[1, 34, 33], [3, 12, 18], [0, 27, 9], [19, 29, 20], [14, 11, 22], [32, 7, 17], [26, 15, 25], [5, 31, 4], [8, 30, 6], [24, 35, 13], [28, 16, 21], [23, 10, 2]]
[[18, 30, 26], [0, 27, 28], [33, 10, 7], [2, 34, 9], [14, 19, 32], [13, 35, 24], [1, 16, 23], [12, 25, 3], [15, 31, 29], [20, 8, 21], [5, 17, 22], [6, 11, 4]]
[[9, 7, 27], [29, 17, 31], [30, 35, 23], [25, 2, 18], [34, 24, 5], [12, 6, 20], [1, 10, 4], [33, 0, 32], [15, 26, 19], [21, 22, 28], [8, 11, 3], [13, 16, 14]]
[[4, 29, 0], [17, 11, 15], [20, 31, 19], [30, 13, 28], [5, 14, 26], [27, 25, 2], [6, 24, 16], [35, 34, 18], [33, 23, 10], [9, 22, 32], [12, 1, 21], [7, 8, 3]]
[[23, 12, 4], [25, 33, 6], [24, 8, 2], [3, 17, 27], [20, 31, 14], [13, 0, 1], [22, 11, 9], [29, 19, 15], [26, 16, 28], [5, 32, 7], [35, 21, 10], [30, 18, 34]]
[[28, 7, 21], [20, 35, 25], [34, 16, 26], [6, 31, 30], [11, 33, 8], [27, 22, 19], [3, 4, 32], [13, 17, 29], [12, 14, 1], [5, 23, 15], [18, 2, 9], [10, 0, 24]]
[[34, 18, 16], [15, 4, 0], [1, 12, 7], [13, 35, 33], [20, 11, 19], [5, 24, 32], [23, 6, 27], [31, 26, 25], [21, 17, 3], [9, 10, 30], [14, 8, 28], [2, 29, 22]]
[[12, 30, 4], [6, 3, 22], [20, 5, 21], [7, 15, 24], [31, 10, 9], [35, 17, 8], [34, 33, 29], [1, 14, 25], [27, 13, 0], [16, 18, 2], [11, 26, 32], [19, 23, 28]]
[[17, 5, 12], [19, 28, 14], [22, 1, 9], [27, 8, 29], [30, 16, 25], [31, 11, 24], [23, 3, 2], [34, 10, 7], [6, 18, 26], [33, 35, 0], [21, 20, 4], [32, 13, 15]]
[[35, 28, 0], [17, 26, 16], [31, 15, 27], [6, 18, 13], [10, 25, 22], [2, 7, 19], [20, 23, 29], [12, 11, 9], [32, 14, 5], [3, 30, 1], [8, 24, 33], [34, 4, 21]]
[[11, 17, 19], [23, 12, 32], [29, 16, 3], [7, 27, 2], [28, 4, 5], [26, 24, 10], [9, 21, 22], [8, 14, 30], [33, 31, 15], [25, 0, 1], [20, 34, 18], [13, 6, 35]]
[[1, 24, 5], [8, 29, 6], [23, 30, 25], [14, 0, 2], [9, 10, 28], [15, 26, 32], [27, 16, 17], [31, 3, 13], [11, 22, 33], [19, 21, 35], [4, 18, 7], [20, 12, 34]]
[[35, 17, 24], [20, 18, 13], [15, 27, 12], [29, 14, 33], [3, 1, 32], [23, 5, 19], [28, 4, 7], [8, 2, 11], [22, 16, 26], [21, 31, 34], [25, 10, 9], [0, 6, 30]]
[[9, 26, 16], [28, 31, 11], [1, 7, 2], [13, 15, 33], [35, 5, 12], [24, 8, 4], [17, 25, 0], [27, 10, 23], [34, 18, 32], [21, 19, 14], [20, 6, 30], [3, 29, 22]]
[[2, 34, 23], [5, 13, 15], [0, 14, 28], [10, 11, 27], [30, 32, 12], [25, 19, 24], [22, 1, 16], [35, 26, 6], [31, 9, 8], [7, 20, 29], [4, 21, 17], [18, 33, 3]]
[[19, 26, 18], [33, 14, 6], [2, 0, 7], [10, 35, 12], [9, 4, 20], [31, 22, 13], [32, 30, 21], [5, 25, 27], [17, 34, 24], [15, 23, 28], [1, 11, 3], [16, 29, 8]]
[[13, 22, 24], [27, 17, 10], [3, 25, 31], [21, 18, 4], [12, 30, 8], [32, 1, 0], [5, 9, 11], [23, 14, 7], [16, 2, 20], [35, 29, 19], [6, 34, 26], [15, 28, 33]]
[[15, 33, 18], [16, 22, 11], [7, 32, 12], [3, 34, 4], [35, 19, 9], [26, 25, 29], [24, 31, 1], [6, 21, 0], [5, 13, 8], [17, 23, 28], [20, 2, 14], [27, 10, 30]]
[[15, 7, 8], [24, 13, 31], [29, 16, 9], [23, 30, 5], [19, 21, 12], [20, 14, 27], [25, 17, 1], [28, 6, 0], [2, 22, 10], [18, 33, 34], [11, 4, 3], [26, 35, 32]]
[[29, 28, 10], [0, 7, 12], [30, 4, 31], [9, 27, 34], [16, 15, 21], [8, 13, 11], [24, 26, 3], [19, 17, 25], [5, 18, 6], [20, 23, 2], [14, 32, 35], [1, 22, 33]]
[[33, 3, 10], [7, 6, 13], [14, 31, 26], [30, 2, 27], [8, 0, 32], [18, 25, 34], [1, 20, 5], [22, 23, 24], [4, 28, 9], [29, 16, 21], [15, 17, 12], [11, 19, 35]]
[[27, 24, 6], [17, 34, 30], [16, 1, 3], [9, 29, 14], [2, 32, 13], [0, 8, 21], [5, 18, 22], [7, 25, 11], [31, 20, 23], [12, 19, 28], [26, 4, 10], [35, 15, 33]]
[[24, 9, 30], [26, 4, 15], [5, 20, 23], [2, 21, 18], [31, 6, 0], [17, 7, 33], [25, 3, 28], [32, 27, 16], [34, 22, 13], [19, 8, 14], [10, 1, 35], [11, 12, 29]]
[[30, 9, 1], [35, 16, 3], [5, 12, 7], [10, 24, 11], [27, 31, 29], [21, 8, 19], [13, 28, 34], [4, 6, 20], [22, 2, 0], [26, 32, 23], [18, 25, 33], [14, 15, 17]]
[[3, 22, 33], [0, 1, 35], [16, 24, 10], [14, 5, 28], [23, 25, 30], [26, 9, 27], [20, 31, 13], [12, 29, 17], [11, 18, 19], [4, 15, 32], [34, 21, 2], [8, 7, 6]]
[[2, 7, 35], [4, 28, 11], [16, 15, 19], [8, 3, 14], [26, 18, 34], [5, 13, 27], [24, 25, 20], [12, 30, 9], [6, 33, 22], [23, 10, 17], [21, 32, 29], [31, 1, 0]]
[[25, 24, 22], [26, 4, 32], [11, 35, 20], [16, 31, 8], [0, 2, 12], [33, 29, 17], [5, 9, 28], [10, 23, 19], [6, 30, 27], [14, 3, 13], [18, 21, 34], [7, 15, 1]]
[[11, 35, 26], [2, 27, 14], [22, 0, 6], [33, 19, 25], [28, 12, 24], [4, 10, 1], [9, 5, 23], [8, 13, 30], [34, 7, 20], [31, 32, 16], [17, 3, 29], [21, 18, 15]]
[[14, 29, 33], [4, 10, 30], [1, 3, 28], [9, 27, 23], [24, 32, 6], [19, 2, 17], [12, 34, 21], [26, 15, 25], [13, 35, 20], [22, 18, 7], [0, 31, 11], [16, 5, 8]]
[[22, 28, 4], [5, 23, 30], [8, 34, 14], [11, 13, 24], [20, 27, 29], [0, 18, 33], [3, 9, 15], [16, 17, 21], [19, 6, 10], [31, 35, 26], [32, 1, 25], [7, 12, 2]]
[[18, 15, 4], [25, 26, 35], [14, 3, 22], [10, 29, 21], [17, 16, 20], [11, 24, 34], [33, 0, 23], [5, 2, 19], [9, 1, 30], [7, 13, 32], [12, 31, 27], [28, 6, 8]]
[[33, 24, 21], [11, 19, 15], [7, 0, 1], [26, 30, 18], [28, 20, 13], [23, 14, 3], [27, 35, 6], [16, 17, 34], [9, 4, 32], [8, 25, 2], [29, 22, 5], [12, 31, 10]]
[[25, 26, 13], [1, 14, 23], [22, 28, 18], [6, 27, 3], [12, 32, 15], [17, 34, 31], [16, 24, 5], [20, 8, 7], [0, 10, 29], [19, 4, 11], [2, 21, 33], [30, 9, 35]]
[[4, 32, 8], [11, 12, 16], [6, 1, 15], [21, 34, 9], [10, 29, 23], [33, 28, 25], [7, 14, 31], [26, 2, 19], [3, 18, 13], [20, 22, 0], [35, 5, 24], [27, 17, 30]]
