[[27, 7, 16], [26, 1, 25], [20, 32, 30], [9, 24, 22], [2, 18, 37], [6, 3, 40], [29, 31, 0], [28, 23, 15], [34, 12, 14], [19, 8, 13], [38, 10, 39], [17, 36, 11, 33], [21, 5, 35, 4]]
[[4, 20, 8], [23, 39, 25], [15, 37, 33], [11, 9, 16], [24, 38, 14], [12, 28, 5], [0, 7, 22], [35, 29, 2], [3, 40, 6], [27, 19, 18], [31, 13, 30], [26, 17, 36, 1], [21, 10, 32, 34]]
[[33, 21, 22], [8, 28, 14], [6, 12, 18], [35, 1, 0], [11, 17, 9], [37, 3, 39], [34, 13, 10], [15, 32, 16], [29, 26, 23], [36, 31, 20], [2, 25, 5], [30, 24, 27, 38], [4, 7, 40, 19]]
[[37, 1, 23], [22, 0, 31], [13, 16, 36], [39, 29, 38], [14, 4, 8], [34, 7, 33], [2, 10, 35], [24, 27, 17], [5, 32, 28], [26, 11, 3], [21, 40, 30], [19, 12, 18, 25], [15, 20, 6, 9]]
[[9, 19, 28], [4, 31, 18], [39, 30, 26], [23, 36, 33], [40, 25, 21], [16, 35, 22], [8, 32, 17], [15, 10, 0], [6, 12, 24], [38, 13, 34], [27, 5, 2], [3, 29, 14, 1], [20, 7, 11, 37]]
[[5, 31, 27], [3, 35, 11], [32, 21, 37], [1, 33, 4], [0, 22, 19], [25, 39, 10], [13, 16, 12], [14, 9, 40], [15, 8, 17], [2, 36, 29], [26, 38, 30], [28, 34, 18, 23], [24, 6, 7, 20]]
[[27, 30, 38], [12, 15, 6], [28, 29, 26], [5, 16, 40], [37, 18, 31], [7, 13, 9], [14, 10, 3], [20, 39, 1], [19, 23, 4], [36, 32, 8], [34, 17, 11], [33, 24, 0, 2], [35, 25, 21, 22]]
[[32, 16, 25], [28, 24, 11], [30, 35, 6], [40, 39, 2], [9, 12, 3], [0, 4, 19], [21, 34, 23], [22, 17, 14], [29, 36, 7], [8, 20, 38], [33, 15, 13], [26, 1, 10, 27], [18, 37, 5, 31]]
[[26, 6, 10], [32, 5, 38], [15, 12, 9], [23, 24, 11], [21, 20, 35], [3, 13, 39], [16, 37, 4], [27, 30, 36], [7, 14, 22], [0, 40, 33], [29, 17, 8], [25, 18, 2, 19], [1, 31, 34, 28]]
[[4, 6, 21], [27, 17, 7], [23, 0, 15], [24, 19, 11], [40, 1, 9], [18, 13, 32], [30, 38, 10], [5, 37, 22], [26, 2, 33], [39, 3, 25], [36, 8, 20], [14, 16, 35, 12], [29, 28, 34, 31]]
[[25, 38, 12], [20, 21, 2], [19, 0, 4], [33, 10, 3], [30, 27, 37], [7, 16, 34], [29, 32, 39], [31, 9, 11], [24, 40, 18], [6, 14, 15], [35, 8, 28], [26, 1, 13, 17], [22, 5, 23, 36]]
[[36, 30, 24], [1, 7, 33], [27, 25, 32], [40, 4, 0], [39, 14, 21], [10, 2, 34], [13, 38, 17], [8, 37, 5], [6, 11, 35], [29, 3, 28], [9, 15, 23], [18, 31, 12, 20], [19, 26, 22, 16]]
[[24, 30, 37], [2, 22, 11], [25, 38, 3], [28, 0, 17], [27, 12, 18], [31, 16, 13], [20, 8, 1], [15, 19, 10], [35, 5, 9], [40, 36, 29], [39, 32, 33], [7, 6, 21, 34], [4, 14, 26, 23]]
[[30, 39, 31], [9, 29, 13], [0, 34, 33], [24, 25, 10], [1, 23, 20], [27, 38, 36], [7, 11, 17], [35, 37, 4], [15, 26, 16], [6, 21, 8], [2, 5, 32], [3, 28, 18, 22], [12, 19, 14, 40]]
[[7, 5, 4], [21, 2, 13], [31, 17, 34], [0, 27, 39], [26, 38, 23], [35, 29, 18], [3, 14, 1], [16, 9, 24], [20, 19, 37], [22, 25, 15], [36, 10, 28], [11, 32, 30, 6], [40, 12, 33, 8]]
[[22, 38, 18], [14, 15, 39], [7, 37, 36], [5, 20, 2], [11, 26, 13], [30, 40, 24], [31, 32, 4], [3, 21, 23], [25, 6, 16], [0, 34, 1], [35, 27, 12], [29, 9, 19, 28], [17, 33, 10, 8]]
[[12, 20, 4], [1, 28, 14], [31, 39, 10], [40, 36, 17], [19, 21, 33], [24, 15, 0], [34, 3, 2], [25, 5, 32], [35, 22, 16], [11, 13, 29], [6, 26, 23], [37, 9, 8, 18], [7, 38, 30, 27]]
[[40, 4, 26], [30, 18, 28], [8, 32, 2], [9, 33, 38], [3, 14, 12], [25, 17, 19], [15, 34, 36], [27, 1, 37], [16, 5, 35], [10, 6, 24], [0, 11, 39], [20, 7, 13, 22], [29, 21, 23, 31]]
[[38, 18, 1], [31, 36, 40], [28, 14, 13], [24, 19, 22], [15, 10, 34], [11, 7, 27], [17, 6, 9], [29, 30, 37], [3, 32, 23], [33, 21, 0], [26, 39, 12], [35, 5, 20, 8], [16, 25, 4, 2]]
[[32, 16, 6], [14, 3, 17], [4, 27, 38], [28, 23, 26], [25, 2, 12], [36, 7, 19], [30, 1, 18], [0, 21, 22], [11, 34, 33], [40, 35, 20], [10, 8, 9], [29, 15, 39, 31], [13, 5, 24, 37]]
[[1, 35, 11], [4, 20, 30], [28, 14, 39], [33, 37, 21], [31, 3, 8], [38, 16, 27], [19, 12, 15], [36, 18, 24], [22, 23, 7], [40, 9, 34], [32, 25, 10], [13, 17, 5, 0], [29, 2, 26, 6]]
[[4, 13, 22], [17, 9, 16], [32, 37, 28], [2, 11, 12], [7, 19, 26], [25, 1, 33], [18, 38, 0], [24, 40, 36], [29, 35, 8], [31, 15, 23], [14, 34, 21], [20, 6, 30, 3], [39, 5, 27, 10]]
[[17, 8, 0], [39, 33, 19], [35, 22, 3], [14, 29, 37], [15, 21, 24], [26, 28, 5], [34, 23, 9], [11, 10, 2], [30, 13, 38], [31, 32, 18], [6, 4, 16], [27, 12, 1, 20], [40, 25, 36, 7]]
[[13, 16, 28], [10, 20, 9], [14, 34, 30], [25, 6, 40], [33, 21, 15], [19, 27, 1], [11, 37, 31], [7, 29, 8], [35, 4, 5], [39, 17, 0], [22, 24, 23], [32, 18, 2, 3], [36, 12, 38, 26]]
[[31, 18, 15], [2, 28, 12], [5, 35, 10], [27, 25, 21], [3, 29, 26], [22, 7, 8], [17, 20, 19], [13, 30, 40], [11, 33, 23], [38, 6, 39], [16, 36, 14], [9, 4, 0, 24], [1, 32, 37, 34]]
[[2, 14, 7], [6, 34, 36], [38, 28, 26], [17, 37, 21], [13, 30, 15], [12, 31, 39], [40, 10, 29], [24, 23, 4], [9, 35, 3], [18, 16, 20], [33, 11, 0], [19, 5, 27, 22], [8, 25, 32, 1]]
[[40, 10, 30], [7, 29, 25], [31, 1, 34], [35, 24, 22], [13, 12, 20], [3, 32, 0], [8, 5, 23], [21, 39, 27], [37, 18, 9], [28, 19, 2], [4, 33, 14], [15, 17, 11, 26], [16, 38, 36, 6]]
[[33, 16, 0], [3, 15, 17], [10, 9, 36], [11, 25, 6], [14, 32, 1], [39, 27, 23], [31, 2, 26], [24, 34, 4], [28, 40, 37], [20, 38, 29], [22, 13, 7], [18, 21, 19, 35], [5, 30, 8, 12]]
[[7, 24, 19], [40, 29, 1], [6, 9, 36], [27, 17, 35], [26, 13, 34], [20, 38, 31], [5, 12, 37], [3, 28, 14], [11, 2, 39], [23, 30, 16], [25, 21, 33], [15, 0, 10, 8], [32, 4, 22, 18]]
[[36, 8, 28], [33, 31, 25], [12, 39, 9], [23, 29, 26], [0, 5, 32], [37, 14, 4], [19, 21, 35], [7, 1, 27], [2, 3, 34], [24, 10, 22], [38, 6, 11], [16, 17, 40, 20], [30, 15, 18, 13]]
[[34, 10, 39], [37, 1, 17], [6, 19, 29], [30, 27, 0], [2, 7, 31], [35, 32, 8], [40, 36, 33], [5, 16, 12], [4, 22, 25], [26, 15, 11], [3, 21, 28], [9, 23, 14, 13], [38, 20, 24, 18]]
[[27, 8, 5], [14, 0, 23], [40, 4, 31], [1, 35, 20], [13, 30, 17], [22, 26, 25], [16, 21, 24], [2, 9, 39], [38, 6, 37], [3, 19, 34], [33, 18, 10], [11, 15, 32, 12], [29, 7, 36, 28]]
[[37, 0, 32], [25, 26, 6], [2, 19, 40], [1, 18, 36], [35, 38, 13], [16, 14, 11], [4, 30, 3], [20, 27, 10], [12, 29, 24], [22, 21, 15], [9, 31, 5], [33, 39, 34, 8], [7, 28, 23, 17]]
[[20, 27, 40], [22, 23, 21], [4, 18, 7], [30, 15, 9], [39, 19, 5], [38, 11, 34], [28, 8, 1], [10, 13, 35], [3, 16, 6], [26, 32, 12], [31, 17, 33], [37, 14, 24, 0], [29, 2, 36, 25]]
[[37, 24, 29], [9, 10, 14], [1, 25, 19], [30, 27, 7], [36, 11, 12], [28, 17, 3], [26, 5, 0], [31, 38, 13], [39, 35, 18], [32, 6, 40], [16, 23, 4], [8, 34, 22, 2], [15, 20, 21, 33]]
[[21, 13, 37], [10, 24, 0], [9, 26, 22], [36, 7, 38], [27, 30, 34], [17, 6, 25], [1, 19, 31], [12, 18, 32], [33, 5, 35], [39, 23, 14], [15, 4, 40], [28, 11, 20, 3], [8, 29, 16, 2]]
[[9, 8, 37], [36, 20, 27], [22, 11, 4], [25, 34, 1], [31, 35, 16], [14, 32, 29], [21, 3, 28], [30, 39, 0], [17, 15, 38], [23, 13, 6], [26, 18, 5], [7, 12, 24, 10], [19, 40, 2, 33]]
[[5, 33, 3], [32, 17, 34], [27, 24, 9], [29, 4, 19], [26, 37, 7], [21, 35, 6], [22, 1, 15], [18, 10, 14], [8, 0, 39], [23, 28, 20], [25, 12, 30], [31, 40, 13, 38], [11, 16, 36, 2]]
[[24, 29, 32], [37, 15, 16], [39, 0, 6], [17, 10, 7], [21, 8, 23], [26, 3, 5], [30, 22, 28], [4, 25, 33], [40, 18, 38], [14, 34, 35], [31, 27, 13], [9, 36, 11, 12], [1, 19, 20, 2]]
[[24, 20, 28], [23, 9, 29], [31, 15, 6], [14, 12, 1], [35, 37, 33], [34, 10, 18], [4, 0, 30], [2, 19, 36], [3, 38, 8], [5, 27, 39], [17, 21, 26], [13, 11, 32, 7], [16, 22, 25, 40]]
[[20, 16, 40], [11, 3, 0], [10, 5, 26], [15, 31, 18], [34, 8, 14], [19, 38, 39], [24, 21, 23], [17, 35, 1], [22, 2, 7], [12, 13, 28], [27, 33, 4], [36, 32, 37, 6], [25, 30, 9, 29]]
[[19, 1, 9], [24, 15, 23], [35, 13, 6], [12, 37, 32], [20, 10, 25], [29, 33, 18], [8, 40, 5], [21, 36, 39], [4, 26, 38], [31, 14, 11], [16, 7, 0], [30, 34, 22, 17], [27, 3, 2, 28]]
[[4, 5, 2], [33, 20, 3], [19, 15, 16], [22, 31, 25], [32, 0, 28], [10, 37, 35], [39, 23, 21], [1, 12, 34], [7, 24, 27], [13, 9, 30], [8, 17, 11], [29, 14, 26, 38], [18, 40, 6, 36]]
[[28, 22, 21], [39, 35, 30], [6, 20, 24], [9, 33, 17], [16, 13, 34], [23, 0, 12], [3, 10, 37], [2, 1, 15], [36, 8, 5], [38, 4, 18], [11, 26, 25], [32, 14, 19, 40], [31, 7, 29, 27]]
[[5, 6, 1], [3, 10, 14], [13, 33, 28], [2, 8, 12], [38, 37, 40], [9, 34, 20], [22, 18, 11], [27, 32, 35], [7, 30, 26], [21, 23, 31], [4, 15, 29], [16, 36, 0, 25], [17, 39, 19, 24]]
[[2, 37, 35], [1, 9, 20], [16, 27, 30], [31, 10, 0], [8, 5, 28], [38, 12, 21], [36, 29, 19], [24, 34, 14], [11, 39, 40], [23, 15, 7], [26, 4, 25], [22, 33, 18, 17], [32, 3, 6, 13]]
[[4, 24, 6], [3, 17, 13], [16, 39, 38], [36, 11, 20], [5, 26, 37], [9, 8, 23], [0, 31, 29], [34, 21, 22], [19, 7, 15], [2, 1, 28], [35, 27, 30], [25, 12, 10, 18], [14, 32, 40, 33]]
[[25, 31, 26], [17, 27, 29], [37, 16, 22], [4, 32, 8], [14, 18, 35], [21, 40, 38], [33, 30, 24], [0, 28, 9], [2, 15, 36], [6, 39, 1], [3, 23, 11], [12, 20, 5, 13], [19, 10, 34, 7]]
[[9, 36, 26], [28, 25, 38], [14, 10, 31], [20, 33, 1], [2, 12, 24], [13, 8, 5], [29, 16, 40], [7, 22, 37], [0, 4, 39], [35, 15, 19], [6, 23, 32], [3, 18, 21, 27], [34, 30, 11, 17]]
[[28, 38, 12], [29, 14, 2], [32, 36, 17], [16, 3, 26], [22, 25, 8], [13, 5, 7], [23, 15, 33], [31, 24, 0], [10, 27, 6], [40, 4, 19], [9, 30, 39], [35, 21, 34, 37], [18, 1, 20, 11]]
[[40, 20, 28], [29, 34, 17], [7, 23, 12], [8, 33, 36], [14, 37, 21], [13, 6, 19], [16, 10, 22], [11, 27, 4], [32, 38, 2], [35, 18, 9], [30, 31, 15], [1, 26, 0, 25], [24, 3, 39, 5]]
[[1, 24, 8], [35, 3, 4], [22, 30, 25], [19, 16, 27], [18, 10, 7], [15, 32, 11], [0, 2, 40], [6, 31, 21], [28, 33, 17], [5, 23, 34], [26, 38, 13], [12, 39, 14, 37], [20, 36, 9, 29]]
[[28, 32, 26], [14, 8, 5], [16, 40, 34], [39, 36, 1], [18, 10, 20], [7, 30, 6], [12, 37, 25], [35, 21, 2], [13, 29, 3], [19, 33, 0], [22, 27, 15], [24, 11, 17, 4], [23, 38, 9, 31]]
[[18, 28, 24], [15, 7, 11], [22, 13, 33], [26, 4, 32], [19, 0, 8], [16, 35, 36], [6, 20, 12], [17, 21, 25], [14, 9, 3], [10, 29, 31], [37, 23, 40], [34, 1, 30, 38], [5, 27, 2, 39]]
[[38, 27, 21], [26, 14, 25], [9, 24, 7], [13, 20, 2], [1, 34, 29], [3, 10, 36], [6, 33, 37], [5, 30, 15], [4, 22, 8], [40, 35, 23], [32, 17, 28], [19, 11, 18, 12], [39, 16, 31, 0]]
[[30, 21, 9], [18, 10, 11], [1, 14, 24], [3, 5, 15], [20, 25, 35], [2, 12, 34], [6, 37, 31], [28, 23, 29], [19, 8, 22], [17, 27, 39], [26, 16, 33], [13, 36, 38, 40], [32, 7, 4, 0]]
[[27, 2, 22], [33, 32, 1], [17, 16, 8], [5, 19, 40], [24, 26, 18], [6, 39, 28], [9, 36, 14], [3, 23, 38], [4, 34, 20], [31, 12, 11], [7, 25, 29], [37, 0, 13, 21], [10, 30, 35, 15]]
[[35, 29, 25], [5, 17, 18], [16, 10, 31], [6, 7, 9], [24, 34, 21], [11, 37, 26], [20, 39, 38], [27, 4, 3], [40, 22, 19], [36, 0, 13], [8, 15, 33], [14, 1, 23, 12], [28, 2, 30, 32]]
