[[30, 13, 29], [23, 5, 17], [3, 27, 0], [24, 19, 16], [20, 9, 2], [22, 18, 14], [25, 4, 15], [26, 12, 28], [7, 10, 6], [8, 1, 11, 21]]
[[4, 29, 2], [15, 30, 16], [27, 0, 10], [19, 21, 23], [18, 28, 9], [20, 11, 12], [17, 14, 7], [25, 24, 6], [3, 22, 13], [5, 8, 1, 26]]
[[14, 16, 27], [24, 11, 13], [15, 30, 22], [4, 18, 10], [2, 17, 28], [9, 20, 0], [21, 12, 26], [29, 1, 6], [5, 23, 7], [3, 8, 19, 25]]
[[14, 11, 4], [8, 23, 1], [30, 21, 0], [10, 13, 7], [24, 25, 12], [5, 16, 17], [27, 9, 22], [15, 2, 28], [19, 26, 6], [20, 3, 29, 18]]
[[26, 22, 1], [13, 30, 17], [27, 28, 16], [29, 7, 24], [14, 20, 8], [25, 12, 18], [23, 0, 6], [4, 9, 2], [3, 5, 11], [15, 10, 19, 21]]
[[18, 10, 7], [19, 3, 14], [20, 27, 2], [28, 29, 25], [13, 1, 0], [16, 30, 23], [12, 22, 6], [4, 15, 24], [17, 11, 8], [9, 5, 21, 26]]
[[29, 27, 5], [28, 12, 3], [0, 26, 24], [22, 8, 25], [17, 1, 16], [4, 18, 9], [20, 30, 10], [23, 15, 13], [2, 19, 14], [21, 6, 7, 11]]
[[18, 21, 25], [14, 26, 16], [13, 1, 11], [2, 27, 22], [30, 5, 29], [15, 19, 4], [10, 9, 23], [24, 7, 0], [12, 28, 8], [20, 3, 6, 17]]
[[17, 6, 2], [1, 4, 5], [25, 23, 29], [26, 13, 30], [0, 10, 15], [9, 12, 8], [27, 16, 24], [28, 3, 11], [21, 14, 22], [20, 7, 19, 18]]
[[3, 24, 28], [29, 22, 5], [21, 30, 20], [1, 7, 8], [19, 11, 17], [25, 16, 13], [6, 9, 23], [10, 14, 15], [18, 0, 4], [2, 26, 27, 12]]
[[16, 15, 3], [21, 22, 4], [26, 5, 24], [30, 1, 18], [9, 0, 28], [29, 27, 19], [25, 14, 7], [6, 8, 13], [17, 20, 12], [23, 10, 2, 11]]
[[9, 8, 20], [0, 27, 16], [5, 19, 14], [18, 29, 10], [23, 13, 3], [28, 6, 17], [30, 22, 1], [4, 26, 25], [24, 11, 7], [2, 12, 21, 15]]
[[11, 2, 5], [9, 26, 4], [17, 25, 24], [18, 0, 8], [20, 29, 15], [21, 6, 19], [1, 13, 22], [28, 10, 3], [16, 27, 23], [12, 30, 14, 7]]
[[21, 17, 30], [23, 19, 29], [4, 11, 10], [1, 26, 6], [13, 20, 3], [24, 5, 22], [18, 2, 27], [8, 15, 25], [28, 12, 16], [7, 9, 14, 0]]
[[3, 14, 26], [10, 1, 18], [4, 19, 15], [6, 12, 25], [21, 16, 5], [22, 8, 9], [20, 27, 7], [28, 24, 29], [30, 0, 13], [23, 17, 11, 2]]
[[16, 5, 24], [7, 27, 15], [20, 19, 26], [17, 14, 9], [6, 0, 30], [4, 28, 21], [3, 12, 22], [10, 2, 23], [8, 13, 11], [25, 29, 1, 18]]
[[4, 9, 16], [29, 14, 27], [18, 20, 8], [0, 23, 24], [26, 6, 2], [15, 10, 25], [19, 1, 5], [30, 21, 13], [28, 17, 12], [7, 3, 11, 22]]
[[23, 10, 1], [30, 2, 27], [20, 14, 28], [3, 11, 24], [21, 19, 22], [15, 9, 12], [6, 17, 13], [8, 5, 0], [4, 7, 26], [16, 18, 29, 25]]
[[13, 3, 4], [12, 26, 0], [27, 19, 17], [7, 24, 21], [30, 15, 20], [28, 14, 1], [11, 22, 8], [29, 9, 18], [5, 2, 25], [6, 10, 16, 23]]
[[17, 4, 16], [1, 20, 21], [7, 18, 14], [30, 24, 6], [0, 19, 22], [25, 26, 9], [2, 15, 28], [29, 11, 12], [23, 27, 5], [10, 8, 13, 3]]
[[28, 10, 8], [17, 11, 22], [6, 13, 26], [5, 18, 29], [24, 16, 15], [4, 2, 1], [14, 3, 30], [7, 9, 0], [23, 21, 27], [12, 19, 20, 25]]
[[9, 3, 15], [18, 23, 5], [27, 0, 29], [14, 19, 8], [20, 21, 24], [12, 22, 26], [6, 4, 1], [11, 7, 17], [13, 30, 10], [25, 2, 28, 16]]
[[19, 21, 24], [2, 13, 0], [5, 14, 7], [17, 28, 30], [29, 11, 6], [10, 18, 8], [3, 25, 22], [12, 23, 1], [4, 20, 16], [9, 26, 27, 15]]
[[17, 15, 2], [22, 9, 29], [28, 23, 5], [8, 13, 0], [26, 27, 25], [18, 11, 16], [24, 30, 6], [14, 12, 20], [3, 1, 4], [10, 19, 21, 7]]
[[26, 6, 9], [21, 18, 7], [4, 11, 20], [8, 13, 30], [14, 2, 24], [22, 10, 19], [12, 0, 1], [29, 16, 3], [28, 15, 25], [17, 27, 5, 23]]
[[30, 8, 17], [0, 20, 12], [22, 7, 28], [10, 19, 4], [3, 2, 14], [9, 5, 11], [15, 13, 6], [16, 27, 24], [18, 23, 21], [1, 25, 26, 29]]
[[0, 23, 10], [29, 27, 21], [8, 5, 16], [13, 17, 19], [25, 30, 20], [2, 6, 18], [28, 9, 15], [3, 4, 1], [24, 14, 7], [12, 26, 11, 22]]
[[3, 0, 23], [27, 22, 20], [19, 4, 15], [28, 16, 13], [10, 29, 17], [14, 9, 7], [24, 12, 25], [1, 5, 18], [8, 2, 6], [30, 26, 11, 21]]
[[17, 10, 16], [0, 1, 14], [20, 27, 29], [13, 22, 25], [30, 9, 2], [8, 23, 21], [15, 6, 26], [3, 18, 11], [7, 24, 5], [12, 4, 19, 28]]
[[5, 26, 20], [4, 29, 25], [27, 23, 14], [21, 2, 17], [11, 3, 15], [24, 18, 13], [0, 6, 10], [30, 7, 19], [8, 12, 9], [22, 28, 16, 1]]
[[12, 22, 17], [13, 27, 14], [21, 8, 6], [2, 10, 25], [19, 26, 7], [20, 18, 11], [3, 29, 23], [9, 5, 16], [24, 4, 15], [1, 28, 30, 0]]
[[25, 14, 18], [2, 17, 24], [4, 19, 10], [3, 26, 5], [16, 9, 22], [27, 21, 30], [7, 11, 1], [0, 20, 12], [6, 28, 23], [29, 8, 15, 13]]
[[13, 5, 23], [10, 21, 29], [4, 3, 0], [18, 17, 30], [20, 26, 1], [6, 8, 19], [24, 15, 25], [16, 7, 12], [9, 27, 2], [22, 28, 14, 11]]
[[16, 21, 27], [9, 3, 23], [14, 24, 13], [17, 15, 20], [8, 22, 19], [10, 29, 7], [25, 18, 28], [12, 26, 4], [6, 0, 30], [5, 2, 1, 11]]
[[4, 29, 8], [28, 0, 27], [30, 22, 7], [11, 1, 18], [20, 5, 2], [16, 9, 10], [6, 3, 14], [13, 12, 17], [25, 19, 23], [21, 24, 26, 15]]
[[15, 9, 29], [1, 21, 3], [18, 4, 22], [2, 13, 8], [14, 23, 20], [28, 24, 7], [11, 26, 19], [5, 10, 6], [27, 30, 16], [17, 12, 0, 25]]
[[5, 23, 24], [14, 12, 3], [10, 29, 0], [19, 21, 28], [27, 6, 4], [15, 13, 11], [7, 22, 25], [26, 9, 8], [2, 18, 30], [17, 20, 1, 16]]
[[15, 3, 7], [20, 23, 21], [26, 4, 17], [2, 28, 16], [10, 0, 5], [11, 27, 13], [8, 30, 18], [14, 25, 24], [19, 22, 6], [9, 1, 29, 12]]
[[19, 20, 17], [8, 15, 27], [13, 9, 11], [24, 30, 28], [5, 3, 0], [18, 10, 26], [22, 29, 16], [2, 12, 1], [25, 14, 7], [21, 23, 6, 4]]
[[5, 24, 22], [27, 30, 21], [29, 10, 7], [11, 12, 14], [25, 18, 2], [16, 19, 28], [9, 1, 17], [4, 23, 15], [8, 3, 26], [0, 6, 20, 13]]
[[12, 20, 17], [4, 10, 21], [3, 27, 15], [26, 25, 9], [16, 24, 29], [13, 22, 14], [2, 6, 30], [23, 0, 8], [7, 5, 11], [18, 19, 28, 1]]
[[10, 7, 16], [1, 17, 23], [3, 15, 18], [14, 4, 27], [25, 30, 19], [29, 2, 9], [8, 6, 13], [5, 12, 28], [11, 21, 24], [26, 0, 22, 20]]
[[11, 7, 24], [10, 25, 15], [29, 3, 4], [20, 9, 22], [26, 13, 2], [1, 18, 27], [6, 5, 0], [21, 17, 16], [30, 14, 19], [23, 8, 28, 12]]
[[3, 29, 15], [27, 22, 26], [16, 13, 24], [10, 2, 6], [9, 17, 14], [20, 23, 5], [8, 1, 11], [19, 18, 4], [25, 30, 21], [7, 28, 12, 0]]
[[25, 23, 27], [4, 21, 13], [3, 5, 15], [29, 14, 24], [30, 18, 1], [12, 26, 19], [20, 9, 22], [0, 10, 17], [8, 2, 7], [16, 28, 6, 11]]
[[14, 27, 21], [20, 26, 9], [25, 4, 0], [17, 22, 7], [18, 29, 30], [16, 1, 6], [13, 19, 5], [15, 8, 28], [24, 10, 23], [12, 3, 11, 2]]
[[3, 8, 6], [24, 10, 19], [22, 17, 7], [13, 9, 29], [16, 18, 23], [27, 28, 2], [21, 1, 12], [0, 30, 25], [20, 15, 5], [4, 26, 11, 14]]
[[2, 15, 17], [23, 7, 20], [14, 6, 3], [10, 19, 25], [8, 26, 30], [13, 0, 4], [12, 16, 27], [24, 5, 22], [9, 21, 11], [29, 28, 18, 1]]
[[6, 22, 9], [8, 5, 11], [24, 19, 16], [13, 26, 10], [2, 7, 3], [27, 14, 20], [12, 17, 28], [15, 25, 0], [18, 21, 29], [30, 4, 23, 1]]
[[18, 26, 0], [29, 6, 17], [25, 5, 3], [15, 11, 10], [20, 2, 12], [23, 7, 1], [27, 21, 14], [30, 4, 22], [19, 16, 13], [24, 9, 8, 28]]
[[22, 28, 9], [4, 2, 10], [21, 11, 27], [23, 13, 25], [29, 24, 12], [7, 16, 15], [17, 14, 5], [1, 30, 0], [26, 6, 8], [18, 19, 3, 20]]
[[4, 18, 8], [27, 24, 22], [21, 3, 15], [9, 1, 2], [17, 5, 6], [20, 12, 25], [30, 26, 29], [11, 7, 14], [28, 16, 19], [13, 0, 23, 10]]
[[8, 17, 10], [21, 29, 28], [23, 1, 7], [24, 3, 0], [27, 11, 15], [12, 2, 26], [9, 16, 22], [30, 13, 14], [25, 6, 20], [4, 19, 18, 5]]
[[3, 2, 7], [16, 8, 10], [0, 18, 6], [15, 30, 23], [21, 11, 5], [22, 9, 4], [25, 29, 24], [26, 17, 20], [19, 27, 14], [13, 12, 28, 1]]
[[22, 14, 3], [11, 21, 16], [13, 4, 15], [18, 7, 26], [17, 30, 29], [6, 20, 27], [1, 0, 5], [12, 28, 8], [25, 10, 2], [24, 9, 19, 23]]
[[20, 2, 1], [14, 0, 16], [10, 29, 27], [24, 25, 28], [22, 5, 26], [9, 18, 4], [13, 11, 6], [12, 19, 17], [3, 15, 7], [30, 21, 8, 23]]
[[8, 10, 20], [3, 22, 15], [7, 19, 13], [2, 0, 28], [27, 21, 14], [18, 4, 12], [1, 24, 16], [6, 26, 29], [9, 11, 17], [25, 30, 23, 5]]
[[24, 18, 22], [6, 0, 19], [7, 25, 20], [23, 17, 13], [16, 15, 12], [26, 14, 4], [27, 5, 9], [8, 2, 11], [1, 3, 29], [30, 10, 28, 21]]
[[19, 10, 15], [6, 22, 18], [7, 17, 30], [3, 16, 26], [8, 23, 14], [5, 11, 0], [2, 4, 25], [20, 24, 9], [28, 13, 27], [1, 29, 21, 12]]
[[23, 15, 9], [26, 25, 0], [7, 10, 13], [4, 20, 24], [21, 18, 27], [30, 17, 5], [28, 12, 14], [6, 2, 1], [8, 16, 11], [19, 22, 29, 3]]
[[18, 15, 17], [16, 26, 10], [6, 22, 2], [24, 14, 9], [13, 25, 8], [7, 28, 0], [19, 11, 23], [29, 20, 1], [3, 12, 27], [30, 5, 21, 4]]
[[23, 20, 25], [16, 10, 3], [28, 7, 12], [22, 11, 26], [15, 1, 24], [4, 21, 6], [17, 18, 5], [19, 0, 14], [8, 29, 27], [30, 9, 13, 2]]
[[29, 30, 26], [8, 7, 24], [12, 4, 25], [20, 15, 22], [10, 5, 0], [11, 14, 23], [9, 17, 21], [18, 1, 28], [19, 13, 27], [16, 6, 2, 3]]
[[18, 12, 13], [9, 23, 3], [0, 11, 25], [16, 2, 15], [27, 22, 7], [17, 6, 21], [1, 5, 20], [30, 14, 28], [26, 29, 19], [24, 10, 4, 8]]
[[11, 7, 22], [2, 12, 9], [15, 24, 29], [18, 16, 3], [1, 13, 5], [8, 14, 10], [21, 20, 26], [6, 27, 17], [23, 19, 28], [25, 30, 0, 4]]
[[17, 27, 5], [18, 29, 8], [0, 15, 12], [26, 19, 1], [20, 7, 25], [9, 23, 22], [21, 10, 11], [6, 14, 28], [24, 3, 13], [2, 16, 30, 4]]
[[21, 18, 10], [7, 25, 24], [17, 16, 0], [4, 30, 6], [1, 14, 9], [5, 27, 8], [28, 13, 19], [20, 2, 29], [3, 26, 23], [11, 22, 15, 12]]
