[[9, 32, 23], [35, 2, 16], [11, 1, 24], [36, 3, 5], [13, 7, 15], [26, 8, 27], [34, 25, 19], [4, 17, 33], [10, 21, 6], [22, 31, 0], [29, 28, 30], [18, 12, 20, 14]]
[[29, 25, 13], [19, 16, 31], [26, 12, 7], [36, 18, 30], [15, 9, 27], [22, 0, 1], [10, 14, 24], [32, 28, 8], [17, 3, 5], [2, 4, 23], [35, 6, 33], [11, 20, 21, 34]]
[[27, 20, 30], [2, 6, 18], [7, 32, 12], [33, 31, 25], [21, 9, 35], [14, 36, 17], [4, 26, 10], [24, 3, 22], [16, 11, 29], [15, 34, 0], [28, 5, 23], [1, 13, 8, 19]]
[[31, 0, 29], [13, 14, 16], [9, 3, 7], [28, 32, 15], [21, 10, 24], [35, 34, 20], [17, 2, 8], [4, 1, 33], [12, 22, 6], [5, 36, 11], [30, 26, 25], [23, 18, 27, 19]]
[[23, 20, 9], [8, 1, 24], [7, 32, 27], [19, 17, 26], [34, 5, 16], [18, 14, 28], [31, 29, 15], [22, 6, 11], [25, 13, 4], [0, 2, 30], [3, 12, 10], [36, 21, 35, 33]]
[[19, 24, 27], [5, 11, 20], [16, 31, 23], [35, 33, 8], [36, 13, 3], [0, 25, 14], [12, 1, 22], [18, 7, 4], [21, 6, 9], [28, 10, 32], [15, 26, 17], [29, 30, 2, 34]]
[[29, 27, 19], [15, 30, 11], [17, 3, 18], [20, 6, 10], [33, 25, 21], [7, 28, 34], [1, 5, 8], [16, 32, 26], [0, 12, 35], [22, 36, 23], [2, 14, 4], [13, 24, 31, 9]]
[[9, 15, 4], [14, 7, 33], [22, 17, 24], [12, 6, 23], [1, 32, 16], [5, 27, 26], [2, 13, 29], [21, 34, 28], [19, 36, 31], [8, 10, 30], [11, 0, 18], [35, 25, 20, 3]]
[[21, 13, 22], [2, 19, 6], [32, 25, 11], [4, 35, 24], [18, 1, 30], [10, 27, 31], [12, 28, 17], [16, 7, 15], [0, 36, 23], [9, 14, 20], [3, 29, 26], [5, 34, 33, 8]]
[[27, 23, 3], [12, 9, 6], [25, 28, 14], [20, 34, 35], [31, 21, 11], [24, 2, 19], [1, 7, 8], [0, 26, 18], [36, 16, 4], [17, 13, 10], [33, 30, 15], [22, 32, 5, 29]]
[[27, 32, 35], [14, 25, 3], [11, 28, 5], [16, 29, 6], [13, 20, 33], [10, 9, 31], [30, 4, 22], [18, 36, 15], [2, 7, 8], [26, 1, 24], [21, 17, 0], [19, 34, 12, 23]]
[[16, 25, 18], [26, 6, 22], [12, 15, 34], [5, 7, 14], [35, 31, 8], [10, 32, 3], [0, 24, 29], [9, 30, 21], [11, 28, 19], [17, 36, 27], [2, 1, 33], [20, 13, 4, 23]]
[[27, 31, 28], [11, 5, 3], [22, 16, 7], [20, 19, 32], [18, 4, 21], [26, 30, 33], [35, 25, 10], [24, 36, 12], [6, 1, 15], [2, 23, 29], [34, 14, 17], [8, 13, 0, 9]]
[[2, 25, 13], [19, 12, 33], [11, 15, 36], [3, 1, 8], [4, 20, 16], [34, 7, 32], [27, 21, 26], [29, 35, 18], [14, 6, 23], [24, 0, 10], [9, 17, 22], [31, 28, 5, 30]]
[[24, 6, 35], [23, 21, 29], [26, 34, 2], [14, 19, 13], [7, 18, 31], [28, 4, 12], [25, 5, 16], [3, 9, 11], [33, 22, 27], [0, 1, 32], [20, 10, 36], [8, 17, 15, 30]]
[[14, 11, 5], [3, 15, 17], [34, 21, 29], [2, 31, 32], [27, 19, 22], [7, 12, 10], [35, 8, 0], [30, 16, 23], [6, 20, 13], [4, 33, 28], [25, 18, 24], [9, 26, 36, 1]]
[[29, 4, 11], [25, 18, 10], [8, 6, 9], [16, 35, 5], [21, 23, 1], [7, 26, 17], [15, 12, 2], [14, 20, 30], [31, 28, 33], [22, 27, 34], [24, 19, 0], [36, 32, 13, 3]]
[[8, 18, 14], [0, 28, 13], [23, 12, 5], [11, 1, 16], [6, 2, 24], [31, 25, 29], [10, 22, 20], [21, 33, 32], [36, 30, 15], [34, 35, 27], [3, 9, 17], [19, 4, 7, 26]]
[[28, 0, 22], [11, 23, 7], [16, 19, 18], [33, 9, 35], [3, 24, 26], [25, 14, 36], [31, 5, 27], [29, 10, 8], [12, 20, 15], [17, 30, 34], [32, 4, 6], [2, 1, 21, 13]]
[[5, 18, 26], [20, 2, 34], [27, 30, 9], [28, 31, 23], [3, 16, 19], [36, 25, 7], [35, 6, 11], [1, 21, 15], [29, 24, 0], [32, 10, 14], [22, 12, 8], [17, 13, 4, 33]]
[[2, 33, 32], [3, 30, 7], [8, 20, 24], [10, 22, 35], [5, 14, 12], [16, 25, 36], [27, 18, 15], [31, 26, 1], [4, 19, 0], [13, 21, 6], [28, 17, 11], [29, 34, 9, 23]]
[[36, 12, 6], [20, 31, 25], [22, 11, 33], [15, 17, 0], [24, 21, 2], [7, 8, 3], [4, 23, 28], [9, 26, 30], [16, 27, 32], [29, 5, 14], [35, 18, 10], [13, 34, 19, 1]]
[[29, 13, 2], [10, 8, 28], [24, 15, 19], [16, 17, 30], [7, 26, 1], [25, 0, 18], [22, 6, 12], [34, 35, 23], [9, 11, 33], [4, 27, 31], [21, 5, 3], [36, 32, 20, 14]]
[[34, 12, 21], [8, 19, 31], [1, 14, 2], [36, 29, 24], [22, 20, 23], [25, 18, 28], [35, 33, 5], [15, 16, 6], [7, 10, 11], [13, 4, 26], [0, 3, 27], [9, 17, 30, 32]]
[[10, 23, 32], [18, 35, 26], [5, 6, 22], [7, 33, 2], [8, 4, 14], [19, 25, 20], [31, 1, 34], [12, 30, 3], [13, 24, 0], [15, 21, 29], [17, 16, 28], [9, 27, 36, 11]]
[[12, 29, 18], [30, 14, 32], [7, 33, 34], [35, 17, 15], [22, 3, 31], [5, 10, 8], [2, 28, 21], [36, 20, 24], [26, 23, 1], [25, 0, 4], [6, 13, 9], [11, 27, 19, 16]]
[[26, 28, 9], [35, 25, 15], [16, 12, 33], [24, 17, 2], [7, 14, 20], [0, 31, 32], [36, 23, 3], [21, 13, 11], [6, 1, 29], [4, 18, 34], [5, 10, 19], [30, 22, 8, 27]]
[[13, 19, 3], [35, 10, 8], [23, 32, 14], [20, 11, 33], [25, 24, 31], [6, 7, 16], [28, 15, 18], [36, 22, 0], [9, 27, 12], [5, 26, 29], [2, 17, 30], [34, 21, 1, 4]]
[[36, 20, 2], [21, 1, 6], [24, 34, 25], [33, 4, 12], [10, 11, 28], [32, 13, 29], [35, 7, 17], [3, 0, 16], [30, 31, 18], [14, 27, 22], [8, 15, 26], [5, 19, 9, 23]]
[[16, 0, 21], [32, 23, 31], [13, 1, 8], [9, 33, 20], [14, 22, 4], [6, 12, 5], [30, 24, 19], [25, 36, 3], [17, 10, 26], [28, 27, 11], [7, 2, 35], [18, 34, 29, 15]]
[[15, 13, 5], [19, 32, 27], [30, 11, 31], [24, 35, 20], [36, 3, 17], [26, 16, 10], [18, 14, 9], [0, 23, 21], [6, 29, 1], [25, 7, 8], [34, 33, 12], [4, 2, 28, 22]]
[[36, 23, 20], [32, 18, 3], [16, 6, 7], [13, 34, 10], [24, 19, 9], [31, 5, 11], [0, 12, 15], [22, 17, 26], [21, 1, 29], [30, 4, 8], [14, 35, 28], [27, 33, 2, 25]]
[[8, 27, 17], [19, 13, 22], [18, 11, 3], [16, 34, 15], [32, 23, 28], [24, 9, 31], [12, 20, 29], [7, 10, 0], [30, 35, 6], [4, 21, 33], [25, 2, 26], [14, 36, 1, 5]]
[[19, 10, 29], [0, 30, 15], [36, 23, 16], [5, 8, 31], [6, 1, 21], [33, 13, 32], [9, 27, 12], [28, 4, 3], [26, 20, 2], [24, 11, 14], [35, 25, 18], [34, 22, 17, 7]]
[[27, 3, 28], [12, 34, 33], [4, 0, 36], [24, 25, 16], [13, 29, 20], [35, 31, 2], [30, 18, 15], [5, 8, 10], [19, 1, 21], [14, 22, 32], [7, 17, 11], [6, 23, 9, 26]]
[[16, 32, 13], [14, 36, 27], [31, 22, 2], [0, 12, 10], [35, 33, 9], [24, 20, 11], [29, 30, 3], [19, 28, 21], [1, 23, 25], [17, 34, 6], [8, 4, 5], [26, 15, 7, 18]]
[[19, 35, 20], [15, 3, 12], [6, 27, 5], [4, 31, 21], [28, 14, 36], [8, 33, 0], [25, 17, 10], [13, 11, 30], [34, 29, 22], [7, 23, 16], [1, 18, 2], [9, 26, 32, 24]]
[[31, 4, 18], [35, 30, 20], [13, 7, 26], [5, 23, 9], [2, 33, 28], [14, 15, 22], [19, 34, 11], [36, 12, 29], [1, 25, 24], [0, 10, 6], [17, 32, 8], [16, 3, 27, 21]]
[[5, 17, 23], [7, 26, 27], [25, 28, 35], [24, 19, 13], [4, 31, 2], [6, 15, 9], [30, 0, 12], [1, 3, 29], [14, 21, 36], [33, 22, 32], [16, 34, 10], [11, 20, 8, 18]]
[[10, 20, 28], [33, 5, 23], [19, 15, 21], [4, 1, 18], [24, 17, 22], [14, 6, 16], [9, 35, 12], [2, 29, 34], [3, 11, 27], [36, 7, 31], [0, 25, 8], [30, 13, 26, 32]]
[[26, 1, 21], [24, 18, 20], [19, 34, 2], [4, 35, 36], [11, 10, 5], [23, 3, 28], [22, 33, 30], [32, 15, 31], [0, 9, 29], [7, 17, 8], [27, 14, 16], [6, 13, 25, 12]]
[[0, 24, 1], [20, 28, 34], [29, 33, 17], [31, 14, 18], [16, 2, 12], [25, 26, 11], [13, 3, 19], [23, 32, 35], [36, 6, 15], [10, 5, 27], [22, 7, 8], [4, 21, 30, 9]]
[[27, 12, 8], [33, 20, 18], [28, 19, 3], [17, 35, 15], [23, 24, 29], [21, 4, 9], [7, 5, 25], [26, 1, 13], [2, 31, 22], [14, 32, 11], [16, 10, 0], [6, 36, 30, 34]]
[[21, 28, 6], [22, 35, 14], [8, 20, 30], [3, 32, 2], [19, 10, 27], [31, 15, 11], [17, 23, 12], [7, 18, 36], [29, 1, 26], [34, 16, 5], [0, 33, 13], [24, 9, 25, 4]]
[[27, 18, 11], [0, 2, 29], [26, 20, 7], [21, 36, 31], [22, 13, 35], [23, 17, 32], [33, 5, 28], [1, 25, 10], [12, 30, 8], [14, 24, 4], [19, 9, 3], [34, 15, 6, 16]]
[[27, 31, 11], [18, 30, 0], [19, 22, 23], [17, 35, 3], [6, 21, 1], [24, 8, 34], [25, 9, 20], [28, 16, 33], [29, 4, 15], [14, 32, 26], [10, 2, 7], [12, 36, 13, 5]]
[[28, 11, 0], [14, 20, 21], [15, 3, 1], [32, 29, 23], [33, 31, 7], [4, 5, 25], [8, 18, 10], [22, 30, 19], [2, 16, 17], [34, 26, 6], [12, 36, 35], [13, 24, 27, 9]]
[[26, 23, 17], [13, 32, 31], [20, 3, 0], [16, 6, 5], [14, 15, 11], [28, 33, 34], [21, 1, 10], [18, 4, 25], [24, 12, 36], [30, 22, 2], [29, 9, 19], [8, 35, 7, 27]]
[[7, 33, 36], [5, 14, 10], [31, 12, 29], [20, 25, 24], [13, 1, 32], [35, 34, 2], [16, 30, 18], [22, 21, 23], [0, 3, 9], [11, 19, 17], [27, 28, 15], [8, 26, 6, 4]]
[[1, 24, 9], [19, 17, 25], [35, 6, 29], [34, 36, 16], [31, 33, 13], [30, 26, 0], [15, 27, 20], [8, 14, 2], [18, 21, 4], [32, 7, 22], [23, 12, 11], [28, 5, 3, 10]]
[[33, 3, 15], [19, 5, 11], [7, 27, 2], [32, 26, 1], [6, 36, 28], [31, 23, 25], [16, 0, 14], [12, 34, 17], [29, 30, 10], [22, 8, 18], [35, 13, 21], [20, 4, 24, 9]]
[[27, 36, 5], [18, 31, 15], [20, 29, 19], [23, 14, 11], [6, 22, 26], [1, 2, 34], [35, 13, 16], [3, 17, 25], [32, 33, 8], [10, 24, 4], [0, 12, 30], [28, 21, 9, 7]]
[[4, 33, 5], [26, 18, 3], [27, 12, 34], [36, 17, 22], [30, 21, 15], [14, 20, 31], [35, 29, 13], [28, 9, 8], [19, 32, 0], [10, 23, 25], [6, 24, 11], [2, 7, 1, 16]]
[[30, 31, 10], [23, 4, 1], [14, 16, 27], [19, 21, 32], [0, 6, 8], [11, 36, 5], [22, 17, 20], [7, 12, 3], [9, 35, 25], [28, 33, 24], [26, 29, 34], [13, 18, 15, 2]]
[[30, 36, 8], [14, 12, 29], [26, 15, 21], [31, 34, 11], [35, 16, 13], [4, 33, 18], [19, 7, 10], [3, 22, 2], [20, 1, 32], [25, 23, 24], [27, 9, 6], [17, 0, 5, 28]]
[[4, 32, 26], [3, 17, 6], [11, 14, 7], [20, 13, 35], [19, 23, 34], [5, 25, 24], [30, 8, 12], [10, 28, 21], [36, 15, 29], [9, 2, 31], [16, 22, 27], [18, 0, 33, 1]]
[[1, 16, 7], [11, 35, 14], [13, 36, 27], [3, 21, 12], [28, 2, 22], [29, 0, 30], [33, 25, 26], [34, 6, 9], [32, 4, 23], [31, 17, 10], [18, 24, 8], [5, 20, 19, 15]]
[[16, 26, 4], [18, 31, 0], [1, 25, 9], [5, 21, 33], [12, 6, 2], [28, 13, 3], [29, 15, 30], [7, 36, 34], [10, 11, 20], [22, 32, 8], [17, 19, 24], [35, 23, 27, 14]]
[[26, 36, 31], [24, 11, 21], [4, 20, 30], [18, 2, 25], [1, 6, 35], [7, 12, 34], [28, 5, 0], [29, 22, 3], [19, 15, 17], [16, 9, 13], [23, 10, 32], [33, 14, 8, 27]]
[[26, 1, 5], [25, 29, 14], [30, 8, 3], [16, 35, 15], [11, 32, 20], [4, 17, 7], [22, 28, 31], [2, 12, 24], [18, 13, 19], [0, 21, 23], [10, 6, 33], [36, 27, 9, 34]]
[[26, 7, 31], [10, 34, 27], [17, 15, 2], [1, 3, 14], [23, 25, 28], [30, 13, 21], [16, 20, 12], [11, 4, 35], [18, 22, 19], [33, 29, 24], [36, 32, 9], [0, 6, 5, 8]]
[[25, 28, 12], [6, 22, 21], [30, 19, 29], [8, 1, 35], [10, 20, 4], [14, 9, 36], [15, 13, 11], [31, 33, 2], [5, 34, 26], [3, 27, 17], [18, 24, 16], [23, 0, 7, 32]]
[[8, 22, 23], [15, 11, 20], [27, 5, 28], [34, 30, 7], [12, 33, 32], [13, 3, 36], [9, 26, 6], [0, 21, 17], [31, 24, 16], [4, 10, 14], [35, 18, 2], [1, 19, 29, 25]]
[[23, 27, 12], [13, 33, 29], [3, 7, 35], [15, 20, 32], [16, 28, 25], [24, 22, 18], [6, 19, 31], [36, 9, 1], [34, 2, 5], [26, 11, 4], [21, 8, 14], [10, 17, 30, 0]]
[[31, 19, 26], [30, 8, 32], [18, 17, 35], [21, 25, 28], [10, 12, 2], [0, 6, 3], [14, 29, 23], [15, 9, 5], [34, 4, 27], [24, 22, 13], [1, 16, 36], [7, 33, 20, 11]]
[[6, 10, 20], [31, 16, 34], [23, 5, 14], [29, 7, 21], [36, 17, 27], [32, 30, 24], [19, 3, 33], [15, 8, 0], [18, 22, 4], [25, 26, 2], [12, 35, 13], [11, 9, 28, 1]]
[[0, 25, 29], [2, 33, 16], [1, 32, 36], [21, 15, 4], [23, 3, 14], [27, 19, 22], [30, 7, 20], [17, 6, 10], [35, 5, 13], [31, 28, 9], [12, 11, 34], [26, 8, 18, 24]]
[[26, 31, 28], [9, 18, 20], [24, 8, 35], [4, 34, 29], [23, 5, 3], [6, 16, 1], [32, 13, 11], [33, 7, 2], [21, 19, 36], [15, 27, 22], [14, 0, 10], [30, 25, 17, 12]]
[[3, 17, 30], [24, 33, 4], [15, 23, 26], [19, 35, 32], [2, 31, 1], [5, 21, 16], [8, 22, 20], [9, 28, 25], [10, 29, 13], [36, 6, 7], [27, 14, 18], [12, 0, 34, 11]]
[[10, 26, 23], [6, 2, 25], [29, 36, 22], [11, 18, 15], [1, 32, 28], [20, 24, 14], [35, 9, 19], [30, 34, 5], [7, 8, 31], [0, 4, 13], [27, 3, 17], [21, 16, 12, 33]]
[[22, 34, 7], [16, 0, 32], [8, 15, 33], [29, 19, 2], [25, 31, 27], [12, 14, 20], [30, 10, 24], [9, 6, 4], [35, 17, 3], [36, 11, 18], [23, 13, 1], [5, 28, 21, 26]]
[[30, 17, 15], [24, 8, 3], [19, 26, 25], [34, 28, 0], [9, 32, 11], [35, 2, 27], [33, 13, 5], [1, 7, 18], [20, 4, 31], [12, 22, 21], [14, 36, 6], [23, 29, 16, 10]]
[[3, 8, 31], [30, 7, 33], [11, 1, 6], [28, 16, 22], [12, 2, 32], [34, 13, 27], [29, 15, 18], [36, 10, 23], [24, 17, 0], [26, 19, 5], [25, 9, 20], [4, 21, 35, 14]]
[[36, 28, 21], [16, 31, 5], [24, 6, 14], [15, 18, 10], [23, 2, 0], [27, 13, 11], [30, 3, 22], [9, 20, 7], [29, 1, 35], [8, 25, 26], [12, 17, 34], [4, 32, 19, 33]]
[[32, 18, 23], [36, 17, 19], [26, 7, 0], [5, 12, 33], [35, 11, 10], [15, 8, 34], [24, 2, 27], [13, 31, 22], [1, 30, 9], [14, 20, 28], [25, 21, 3], [16, 6, 4, 29]]
[[0, 24, 35], [15, 25, 22], [34, 29, 2], [21, 18, 23], [11, 7, 28], [32, 4, 14], [6, 10, 17], [33, 36, 12], [30, 8, 5], [3, 13, 31], [20, 16, 9], [26, 1, 27, 19]]
[[25, 10, 32], [26, 16, 7], [36, 27, 0], [11, 5, 14], [17, 19, 1], [8, 28, 24], [34, 12, 4], [31, 3, 20], [35, 21, 30], [23, 18, 29], [13, 9, 6], [2, 33, 15, 22]]
[[15, 8, 18], [2, 9, 31], [32, 24, 33], [30, 10, 5], [19, 12, 22], [36, 27, 35], [7, 11, 25], [34, 3, 4], [17, 0, 13], [29, 28, 16], [20, 26, 1], [14, 23, 6, 21]]
[[18, 35, 22], [5, 3, 19], [10, 30, 1], [2, 23, 31], [7, 8, 17], [29, 32, 4], [9, 20, 28], [33, 25, 26], [36, 34, 15], [0, 14, 12], [21, 6, 13], [27, 24, 16, 11]]
[[26, 16, 4], [23, 5, 27], [30, 11, 14], [6, 32, 18], [2, 9, 34], [24, 12, 8], [3, 25, 19], [28, 10, 31], [20, 13, 35], [0, 7, 1], [17, 36, 33], [21, 29, 22, 15]]
[[23, 29, 28], [0, 1, 8], [33, 6, 35], [30, 26, 16], [17, 34, 12], [25, 5, 11], [24, 20, 18], [21, 13, 2], [4, 22, 19], [27, 7, 36], [14, 3, 9], [31, 10, 15, 32]]
[[21, 11, 13], [15, 29, 5], [16, 7, 12], [32, 33, 36], [17, 8, 26], [19, 35, 28], [3, 0, 25], [1, 10, 2], [6, 9, 4], [31, 24, 30], [22, 20, 18], [14, 23, 34, 27]]
[[28, 29, 34], [35, 23, 22], [8, 5, 2], [7, 24, 21], [4, 3, 26], [30, 17, 14], [16, 27, 15], [1, 19, 31], [6, 33, 9], [20, 0, 13], [25, 10, 12], [18, 36, 32, 11]]
[[27, 1, 6], [20, 36, 5], [10, 29, 31], [12, 11, 32], [24, 33, 34], [8, 22, 35], [17, 13, 4], [26, 23, 15], [3, 0, 16], [25, 30, 21], [9, 7, 2], [28, 18, 14, 19]]
[[16, 15, 10], [25, 5, 13], [9, 31, 30], [0, 7, 27], [21, 2, 29], [12, 18, 17], [8, 35, 11], [6, 32, 28], [3, 33, 23], [14, 19, 24], [22, 20, 4], [34, 36, 26, 1]]
[[34, 12, 36], [8, 19, 32], [5, 28, 2], [22, 3, 24], [20, 14, 18], [0, 15, 21], [29, 17, 1], [9, 6, 13], [27, 31, 7], [35, 4, 16], [25, 30, 26], [23, 10, 33, 11]]
[[6, 21, 15], [19, 34, 27], [32, 5, 3], [17, 24, 13], [14, 8, 35], [12, 2, 20], [4, 26, 1], [22, 33, 0], [23, 10, 9], [36, 31, 30], [28, 29, 25], [18, 7, 16, 11]]
[[35, 0, 11], [18, 14, 2], [33, 36, 22], [19, 9, 7], [10, 26, 21], [28, 12, 15], [16, 4, 23], [27, 34, 13], [17, 25, 30], [8, 1, 29], [6, 24, 20], [32, 5, 3, 31]]
[[36, 11, 21], [13, 34, 5], [8, 26, 20], [28, 2, 24], [9, 7, 1], [19, 6, 18], [12, 17, 31], [3, 35, 16], [29, 10, 15], [33, 32, 22], [0, 25, 14], [30, 27, 23, 4]]
[[9, 13, 29], [17, 28, 19], [22, 4, 2], [18, 26, 10], [21, 12, 23], [30, 36, 1], [0, 34, 32], [3, 31, 20], [35, 5, 24], [15, 7, 27], [16, 11, 14], [6, 25, 33, 8]]
