[[14, 13, 24], [6, 4, 1], [21, 26, 5], [2, 27, 17], [11, 22, 7], [12, 15, 18], [20, 0, 23], [10, 3, 16], [19, 25, 8, 9]]
[[7, 24, 12], [4, 11, 13], [25, 26, 18], [27, 21, 19], [17, 8, 5], [0, 9, 15], [20, 22, 16], [1, 10, 6], [2, 3, 23, 14]]
[[6, 20, 1], [13, 27, 25], [26, 22, 18], [4, 11, 21], [15, 16, 0], [9, 14, 5], [12, 23, 24], [8, 10, 3], [17, 7, 19, 2]]
[[17, 25, 22], [26, 14, 2], [12, 5, 7], [20, 27, 11], [10, 4, 13], [19, 24, 18], [15, 1, 8], [23, 9, 3], [0, 16, 6, 21]]
[[12, 21, 13], [19, 23, 22], [10, 5, 0], [15, 7, 8], [2, 20, 3], [14, 1, 11], [6, 25, 4], [16, 9, 17], [26, 24, 27, 18]]
[[24, 21, 10], [9, 12, 18], [6, 1, 15], [14, 0, 5], [16, 4, 22], [17, 23, 8], [20, 11, 26], [19, 2, 7], [27, 3, 25, 13]]
[[25, 20, 5], [23, 2, 1], [27, 15, 17], [22, 7, 13], [12, 16, 19], [3, 24, 9], [8, 6, 26], [11, 18, 14], [21, 10, 0, 4]]
[[20, 1, 12], [25, 19, 5], [7, 17, 4], [8, 11, 16], [9, 15, 13], [3, 24, 22], [27, 14, 23], [0, 10, 18], [26, 2, 6, 21]]
[[13, 1, 27], [18, 5, 15], [25, 4, 26], [6, 10, 12], [24, 14, 16], [19, 11, 7], [0, 3, 21], [8, 2, 17], [9, 20, 22, 23]]
[[18, 3, 0], [23, 24, 21], [27, 20, 14], [1, 7, 19], [5, 12, 9], [10, 4, 13], [6, 26, 8], [2, 11, 22], [17, 16, 15, 25]]
[[22, 0, 17], [15, 21, 8], [10, 6, 9], [18, 16, 7], [24, 20, 4], [19, 3, 5], [13, 23, 25], [2, 26, 27], [11, 12, 14, 1]]
[[6, 22, 14], [10, 12, 21], [11, 19, 5], [1, 0, 17], [20, 4, 2], [16, 3, 8], [26, 24, 15], [23, 7, 13], [27, 9, 25, 18]]
[[11, 15, 20], [1, 3, 2], [25, 22, 5], [12, 0, 23], [6, 13, 26], [4, 16, 18], [14, 27, 19], [9, 7, 8], [10, 17, 24, 21]]
[[20, 9, 23], [19, 24, 3], [0, 14, 27], [26, 2, 22], [17, 15, 25], [6, 16, 7], [1, 8, 5], [18, 12, 11], [21, 10, 4, 13]]
[[9, 1, 8], [3, 23, 22], [19, 2, 11], [20, 4, 24], [15, 0, 17], [12, 5, 7], [13, 21, 16], [25, 14, 10], [18, 27, 26, 6]]
[[14, 8, 15], [13, 19, 1], [4, 3, 9], [10, 21, 12], [5, 26, 6], [16, 20, 7], [17, 25, 27], [0, 24, 2], [11, 23, 22, 18]]
[[9, 6, 23], [20, 13, 1], [7, 21, 25], [10, 12, 0], [27, 26, 11], [8, 14, 22], [24, 3, 15], [16, 4, 17], [2, 18, 19, 5]]
[[1, 21, 25], [15, 22, 7], [9, 26, 0], [11, 5, 16], [17, 6, 20], [12, 19, 18], [23, 10, 3], [4, 27, 24], [13, 14, 8, 2]]
[[14, 2, 27], [21, 25, 17], [22, 7, 15], [5, 23, 20], [19, 6, 16], [1, 0, 4], [13, 3, 24], [8, 11, 9], [26, 18, 10, 12]]
[[19, 14, 20], [18, 4, 22], [17, 27, 24], [26, 16, 5], [10, 23, 15], [25, 3, 21], [1, 6, 9], [12, 13, 2], [7, 11, 8, 0]]
[[1, 7, 14], [17, 24, 10], [20, 13, 8], [23, 4, 11], [3, 19, 22], [21, 12, 9], [6, 2, 25], [5, 16, 27], [0, 15, 26, 18]]
[[11, 7, 13], [18, 8, 5], [27, 16, 24], [2, 21, 26], [15, 4, 22], [3, 12, 9], [23, 20, 6], [25, 0, 1], [19, 10, 14, 17]]
[[6, 23, 2], [9, 0, 25], [3, 10, 13], [5, 21, 12], [14, 18, 16], [1, 11, 15], [19, 24, 17], [27, 4, 22], [20, 7, 26, 8]]
[[25, 6, 7], [4, 27, 23], [24, 3, 15], [22, 14, 13], [11, 10, 0], [8, 21, 16], [17, 20, 1], [19, 9, 26], [5, 18, 12, 2]]
[[20, 27, 14], [11, 4, 25], [3, 24, 13], [1, 7, 10], [2, 16, 17], [15, 19, 23], [12, 18, 22], [21, 8, 0], [6, 26, 9, 5]]
[[9, 27, 5], [4, 14, 22], [11, 0, 12], [24, 16, 17], [18, 13, 1], [23, 26, 20], [8, 21, 2], [25, 3, 7], [19, 15, 6, 10]]
[[25, 10, 11], [3, 8, 2], [18, 5, 9], [6, 26, 12], [20, 14, 13], [16, 21, 27], [15, 23, 7], [1, 24, 19], [0, 22, 17, 4]]
[[25, 19, 9], [21, 0, 23], [2, 26, 6], [3, 11, 8], [22, 1, 24], [14, 27, 7], [5, 18, 16], [13, 4, 12], [15, 17, 20, 10]]
[[9, 7, 27], [3, 10, 18], [5, 15, 25], [4, 1, 8], [6, 26, 16], [14, 0, 11], [24, 13, 22], [17, 12, 21], [19, 2, 23, 20]]
[[26, 7, 5], [13, 23, 11], [14, 17, 8], [3, 9, 24], [21, 27, 10], [16, 4, 0], [12, 22, 18], [25, 15, 20], [2, 1, 6, 19]]
[[23, 6, 10], [3, 25, 0], [7, 8, 22], [27, 14, 5], [12, 16, 17], [13, 24, 21], [1, 4, 26], [19, 18, 2], [20, 15, 11, 9]]
[[10, 15, 4], [18, 5, 12], [22, 8, 23], [21, 26, 24], [3, 25, 16], [27, 6, 17], [1, 7, 0], [14, 20, 13], [19, 11, 9, 2]]
[[12, 18, 27], [16, 14, 10], [8, 0, 3], [5, 26, 7], [20, 11, 19], [23, 22, 13], [6, 24, 9], [17, 15, 21], [2, 1, 4, 25]]
[[6, 9, 22], [24, 18, 16], [26, 1, 0], [5, 14, 4], [3, 15, 27], [10, 12, 21], [2, 23, 20], [17, 8, 19], [11, 13, 25, 7]]
[[0, 11, 5], [14, 24, 2], [20, 9, 15], [23, 21, 13], [1, 6, 18], [27, 8, 26], [3, 19, 25], [16, 22, 17], [12, 4, 10, 7]]
[[21, 22, 4], [7, 11, 26], [17, 19, 10], [2, 13, 0], [5, 8, 20], [23, 12, 14], [24, 6, 1], [16, 3, 9], [15, 27, 25, 18]]
[[0, 9, 1], [21, 24, 15], [25, 13, 27], [8, 17, 23], [19, 20, 3], [11, 10, 14], [5, 18, 6], [26, 4, 2], [12, 7, 16, 22]]
[[26, 7, 2], [4, 8, 18], [16, 27, 21], [6, 20, 22], [13, 3, 9], [12, 11, 15], [25, 19, 5], [1, 17, 14], [23, 10, 24, 0]]
[[5, 25, 21], [27, 9, 11], [15, 14, 7], [18, 19, 20], [4, 1, 24], [2, 6, 26], [0, 22, 8], [12, 17, 3], [10, 23, 16, 13]]
[[7, 20, 25], [13, 3, 24], [5, 0, 11], [9, 15, 10], [8, 17, 1], [12, 18, 19], [16, 2, 23], [4, 14, 22], [26, 21, 27, 6]]
[[16, 13, 17], [24, 5, 3], [18, 6, 26], [11, 7, 14], [25, 12, 20], [19, 9, 23], [0, 1, 2], [10, 22, 15], [21, 4, 8, 27]]
[[27, 23, 14], [24, 26, 11], [7, 1, 10], [22, 3, 25], [2, 21, 6], [18, 15, 20], [13, 12, 4], [0, 9, 16], [17, 8, 19, 5]]
[[25, 20, 16], [12, 5, 6], [4, 22, 9], [1, 17, 14], [10, 8, 24], [19, 2, 26], [15, 0, 3], [23, 13, 11], [21, 18, 7, 27]]
[[25, 13, 6], [24, 16, 5], [7, 15, 23], [12, 14, 9], [18, 4, 11], [19, 27, 0], [26, 17, 22], [10, 8, 3], [2, 1, 20, 21]]
[[12, 9, 14], [8, 25, 13], [4, 10, 16], [22, 7, 1], [21, 27, 23], [15, 11, 19], [3, 2, 20], [24, 18, 5], [6, 26, 17, 0]]
[[24, 7, 2], [5, 12, 21], [1, 13, 3], [25, 22, 11], [23, 9, 4], [19, 20, 6], [26, 27, 0], [18, 10, 17], [16, 14, 15, 8]]
[[25, 21, 6], [8, 20, 24], [17, 23, 18], [15, 11, 10], [22, 7, 3], [9, 5, 19], [1, 14, 26], [16, 0, 12], [4, 27, 13, 2]]
[[26, 8, 2], [9, 20, 3], [19, 23, 27], [14, 1, 10], [13, 15, 16], [12, 6, 17], [11, 22, 5], [21, 0, 4], [24, 7, 25, 18]]
[[14, 9, 11], [13, 0, 3], [7, 25, 4], [15, 10, 26], [27, 19, 21], [22, 23, 8], [6, 5, 12], [17, 1, 24], [18, 2, 20, 16]]
[[16, 8, 5], [1, 24, 23], [11, 6, 15], [4, 10, 27], [18, 2, 12], [20, 14, 19], [25, 3, 7], [26, 22, 17], [21, 0, 13, 9]]
[[27, 8, 23], [12, 10, 24], [19, 13, 14], [22, 4, 20], [26, 16, 1], [15, 0, 17], [25, 2, 21], [9, 5, 11], [7, 18, 6, 3]]
[[18, 0, 1], [19, 11, 9], [8, 21, 10], [16, 24, 22], [26, 25, 14], [4, 20, 23], [2, 27, 15], [5, 17, 7], [13, 3, 12, 6]]
[[2, 26, 16], [24, 15, 1], [13, 19, 3], [0, 17, 11], [9, 21, 5], [10, 23, 25], [20, 7, 14], [27, 6, 8], [22, 12, 18, 4]]
[[24, 25, 14], [0, 7, 9], [22, 13, 8], [2, 20, 1], [6, 5, 10], [18, 26, 21], [3, 11, 17], [19, 23, 4], [15, 16, 12, 27]]
[[27, 18, 21], [5, 10, 13], [7, 1, 22], [16, 14, 6], [23, 20, 2], [8, 25, 24], [3, 12, 9], [11, 0, 26], [17, 19, 15, 4]]
[[19, 16, 23], [0, 26, 15], [9, 3, 22], [10, 25, 12], [21, 24, 17], [6, 13, 2], [18, 4, 7], [8, 20, 5], [1, 27, 11, 14]]
[[1, 22, 3], [6, 0, 8], [27, 16, 18], [24, 20, 21], [4, 12, 10], [19, 13, 5], [7, 2, 26], [17, 25, 23], [15, 14, 9, 11]]
[[11, 7, 20], [6, 26, 1], [19, 22, 17], [9, 12, 15], [16, 25, 23], [2, 21, 10], [14, 8, 27], [18, 13, 5], [4, 24, 0, 3]]
[[13, 16, 2], [15, 14, 0], [27, 6, 20], [22, 23, 24], [10, 25, 9], [8, 26, 12], [7, 11, 4], [5, 19, 17], [1, 3, 21, 18]]
[[3, 0, 22], [27, 5, 17], [9, 19, 26], [25, 13, 23], [6, 8, 15], [14, 21, 24], [12, 11, 2], [16, 7, 18], [10, 20, 4, 1]]
[[23, 4, 5], [11, 9, 7], [18, 20, 13], [14, 26, 17], [1, 12, 15], [6, 0, 22], [8, 25, 2], [21, 24, 3], [10, 16, 27, 19]]
[[23, 1, 14], [11, 22, 15], [27, 2, 18], [9, 19, 26], [5, 16, 8], [25, 6, 20], [12, 10, 3], [7, 21, 4], [17, 0, 13, 24]]
[[0, 20, 7], [24, 14, 2], [21, 5, 9], [16, 15, 8], [10, 3, 25], [19, 22, 12], [27, 11, 17], [26, 4, 18], [1, 23, 13, 6]]
[[1, 13, 2], [4, 17, 6], [12, 19, 20], [25, 21, 7], [23, 9, 16], [14, 11, 18], [26, 15, 0], [5, 24, 8], [27, 10, 22, 3]]
[[9, 26, 1], [11, 27, 20], [3, 2, 15], [19, 22, 21], [12, 24, 6], [8, 4, 7], [25, 17, 10], [0, 5, 23], [16, 18, 14, 13]]
[[0, 12, 2], [16, 13, 20], [10, 15, 7], [4, 3, 17], [19, 27, 11], [9, 25, 1], [22, 8, 5], [23, 18, 14], [6, 24, 21, 26]]
[[15, 23, 22], [16, 4, 18], [0, 12, 1], [24, 21, 17], [7, 8, 13], [6, 27, 14], [11, 19, 20], [25, 26, 5], [3, 9, 2, 10]]
[[12, 16, 7], [18, 26, 20], [3, 11, 19], [24, 8, 17], [0, 23, 22], [1, 2, 15], [14, 9, 25], [10, 21, 13], [6, 4, 27, 5]]
[[8, 25, 3], [2, 15, 22], [0, 16, 14], [10, 26, 9], [18, 21, 20], [19, 24, 7], [6, 27, 12], [17, 13, 4], [23, 11, 1, 5]]
[[21, 14, 22], [3, 20, 1], [2, 27, 23], [19, 12, 13], [9, 4, 15], [24, 25, 10], [6, 11, 26], [7, 8, 0], [18, 5, 17, 16]]
[[7, 9, 19], [27, 21, 12], [22, 10, 18], [24, 17, 20], [4, 6, 23], [16, 13, 1], [15, 26, 14], [5, 0, 2], [3, 11, 25, 8]]
[[0, 18, 10], [6, 3, 7], [19, 16, 5], [8, 15, 11], [13, 27, 23], [2, 20, 12], [17, 22, 26], [4, 14, 24], [9, 25, 21, 1]]
[[18, 1, 23], [10, 7, 11], [26, 12, 3], [19, 5, 25], [6, 24, 13], [17, 20, 22], [0, 9, 14], [21, 8, 4], [27, 2, 15, 16]]
[[12, 5, 6], [19, 13, 20], [0, 4, 8], [27, 1, 24], [10, 25, 14], [23, 21, 9], [17, 2, 7], [11, 16, 3], [15, 18, 26, 22]]
[[19, 23, 10], [20, 11, 22], [5, 16, 12], [25, 1, 3], [26, 9, 15], [8, 7, 14], [24, 6, 2], [17, 18, 21], [4, 0, 27, 13]]
[[18, 3, 15], [17, 23, 6], [10, 9, 16], [7, 24, 1], [22, 11, 13], [0, 27, 26], [12, 20, 2], [19, 8, 14], [5, 4, 25, 21]]
[[8, 17, 18], [9, 10, 6], [24, 21, 19], [5, 3, 4], [27, 13, 1], [22, 11, 15], [26, 7, 23], [12, 25, 16], [14, 20, 0, 2]]
[[1, 8, 10], [5, 22, 21], [23, 24, 15], [26, 17, 12], [14, 4, 19], [27, 13, 16], [7, 2, 25], [3, 20, 9], [11, 18, 6, 0]]
[[10, 8, 3], [5, 4, 27], [0, 7, 20], [19, 14, 22], [26, 24, 13], [23, 18, 12], [25, 1, 11], [9, 6, 17], [2, 16, 21, 15]]
[[18, 17, 13], [14, 21, 5], [19, 0, 15], [25, 8, 27], [22, 2, 23], [4, 10, 6], [7, 11, 12], [1, 26, 20], [24, 16, 9, 3]]
