[[8, 19, 26], [5, 18, 2], [3, 7, 20], [25, 28, 13], [24, 17, 1], [6, 27, 21], [12, 29, 14], [10, 23, 15], [4, 9, 0], [11, 22, 16]]
[[5, 25, 15], [20, 24, 4], [29, 1, 3], [19, 28, 17], [11, 27, 18], [12, 22, 21], [14, 6, 8], [13, 9, 26], [10, 7, 16], [2, 0, 23]]
[[6, 16, 22], [21, 27, 5], [25, 26, 9], [11, 17, 18], [14, 10, 20], [7, 19, 12], [0, 1, 28], [13, 23, 4], [8, 29, 24], [15, 2, 3]]
[[17, 3, 9], [21, 1, 10], [24, 29, 28], [25, 22, 2], [11, 23, 20], [0, 5, 12], [14, 6, 16], [13, 26, 19], [8, 4, 27], [18, 7, 15]]
[[3, 7, 15], [8, 10, 22], [6, 16, 9], [19, 20, 24], [0, 18, 12], [23, 27, 21], [28, 11, 29], [25, 26, 13], [5, 17, 1], [2, 4, 14]]
[[7, 25, 26], [9, 2, 18], [20, 16, 17], [29, 4, 3], [24, 1, 11], [21, 28, 5], [0, 23, 27], [19, 14, 13], [12, 8, 6], [22, 15, 10]]
[[23, 20, 3], [8, 21, 15], [11, 25, 9], [4, 6, 24], [29, 0, 2], [28, 16, 5], [14, 13, 12], [27, 22, 19], [7, 17, 26], [10, 18, 1]]
[[10, 12, 18], [7, 8, 24], [28, 1, 25], [14, 23, 2], [4, 20, 15], [6, 19, 16], [3, 9, 11], [27, 26, 29], [17, 0, 5], [21, 13, 22]]
[[15, 9, 23], [19, 4, 24], [1, 2, 28], [27, 10, 26], [29, 8, 17], [21, 0, 11], [14, 5, 6], [22, 12, 25], [16, 3, 13], [20, 7, 18]]
[[29, 6, 27], [19, 15, 13], [4, 0, 28], [2, 1, 25], [8, 14, 16], [22, 24, 26], [10, 20, 21], [17, 5, 7], [9, 12, 3], [11, 18, 23]]
[[11, 12, 20], [13, 3, 7], [22, 25, 16], [21, 10, 1], [23, 24, 2], [18, 29, 4], [17, 5, 8], [27, 9, 15], [19, 28, 14], [6, 26, 0]]
[[0, 5, 8], [6, 13, 26], [23, 9, 28], [11, 16, 22], [20, 3, 14], [10, 18, 1], [21, 29, 2], [17, 24, 12], [4, 7, 15], [25, 19, 27]]
[[2, 17, 24], [23, 18, 27], [19, 11, 0], [25, 1, 16], [10, 9, 6], [28, 26, 12], [5, 13, 29], [22, 15, 3], [14, 7, 20], [4, 21, 8]]
[[15, 21, 1], [25, 5, 27], [14, 9, 24], [23, 28, 17], [3, 6, 4], [0, 13, 16], [8, 2, 22], [29, 7, 11], [12, 18, 26], [20, 10, 19]]
[[15, 27, 22], [19, 12, 23], [1, 24, 8], [21, 17, 0], [26, 4, 29], [16, 2, 5], [6, 3, 20], [11, 7, 10], [28, 14, 18], [25, 13, 9]]
[[25, 4, 16], [29, 7, 11], [13, 20, 8], [23, 24, 3], [2, 14, 21], [15, 10, 17], [28, 22, 26], [0, 19, 18], [9, 5, 6], [27, 1, 12]]
[[11, 16, 13], [3, 10, 27], [18, 21, 4], [20, 1, 7], [29, 24, 19], [14, 28, 15], [6, 25, 17], [8, 5, 23], [9, 26, 2], [0, 22, 12]]
[[11, 13, 1], [25, 4, 8], [15, 7, 20], [26, 6, 5], [29, 23, 3], [10, 19, 22], [27, 28, 24], [21, 18, 14], [9, 2, 12], [16, 17, 0]]
[[2, 3, 21], [26, 22, 19], [27, 5, 20], [1, 4, 23], [15, 10, 0], [8, 17, 29], [18, 13, 14], [28, 24, 25], [7, 12, 6], [11, 16, 9]]
[[28, 14, 29], [8, 25, 24], [5, 10, 13], [15, 1, 18], [2, 27, 3], [6, 11, 21], [19, 16, 23], [22, 9, 0], [4, 17, 26], [20, 12, 7]]
[[24, 12, 0], [27, 18, 23], [9, 7, 20], [26, 16, 22], [17, 6, 1], [8, 2, 5], [3, 15, 21], [28, 14, 19], [10, 4, 25], [29, 13, 11]]
[[28, 4, 7], [26, 17, 3], [16, 20, 13], [8, 11, 1], [24, 2, 9], [23, 15, 21], [27, 5, 22], [25, 19, 6], [0, 12, 18], [10, 14, 29]]
[[17, 20, 10], [29, 25, 6], [13, 19, 7], [18, 23, 3], [0, 9, 5], [15, 22, 24], [2, 12, 4], [28, 11, 8], [27, 26, 14], [16, 1, 21]]
[[16, 24, 13], [4, 0, 26], [28, 12, 2], [22, 11, 5], [6, 17, 10], [14, 19, 29], [1, 21, 3], [23, 7, 27], [18, 15, 8], [20, 9, 25]]
[[18, 13, 27], [8, 24, 28], [20, 11, 17], [25, 14, 19], [7, 16, 10], [9, 0, 23], [12, 29, 4], [26, 21, 3], [1, 5, 2], [6, 22, 15]]
[[5, 28, 19], [16, 14, 27], [17, 29, 26], [7, 2, 0], [21, 9, 10], [8, 20, 15], [22, 18, 24], [25, 3, 13], [11, 12, 1], [4, 23, 6]]
[[14, 8, 2], [9, 7, 18], [19, 15, 6], [11, 20, 4], [24, 1, 13], [12, 10, 25], [16, 28, 3], [27, 26, 23], [5, 0, 22], [17, 21, 29]]
[[5, 9, 6], [7, 28, 14], [3, 19, 8], [16, 26, 18], [20, 12, 2], [25, 22, 24], [27, 17, 10], [15, 23, 13], [0, 4, 11], [29, 1, 21]]
[[13, 29, 25], [26, 17, 6], [14, 22, 27], [23, 20, 5], [16, 11, 12], [24, 18, 4], [28, 10, 15], [21, 19, 7], [2, 8, 9], [3, 0, 1]]
[[23, 26, 13], [0, 29, 22], [4, 9, 16], [14, 2, 27], [6, 20, 21], [18, 17, 28], [25, 7, 15], [11, 8, 5], [12, 1, 3], [24, 19, 10]]
[[25, 8, 2], [7, 21, 29], [4, 26, 6], [14, 5, 1], [16, 3, 12], [24, 13, 9], [15, 10, 20], [27, 11, 28], [22, 17, 23], [19, 0, 18]]
[[7, 15, 11], [2, 12, 22], [0, 14, 26], [27, 18, 10], [5, 9, 8], [16, 29, 1], [19, 17, 13], [24, 21, 6], [28, 20, 23], [4, 3, 25]]
[[22, 11, 3], [24, 25, 26], [13, 17, 19], [4, 12, 2], [23, 10, 27], [18, 8, 16], [14, 9, 15], [21, 20, 6], [1, 29, 5], [28, 7, 0]]
[[21, 23, 16], [19, 25, 4], [13, 2, 24], [6, 17, 28], [0, 12, 3], [14, 5, 27], [18, 26, 11], [29, 7, 10], [15, 8, 1], [22, 9, 20]]
[[2, 28, 17], [18, 3, 8], [1, 9, 10], [25, 21, 4], [20, 22, 23], [13, 19, 5], [7, 29, 26], [15, 14, 0], [12, 16, 11], [6, 27, 24]]
[[18, 24, 10], [14, 6, 12], [9, 16, 1], [8, 0, 17], [28, 19, 15], [7, 2, 27], [3, 26, 22], [11, 29, 20], [25, 5, 23], [4, 13, 21]]
[[29, 21, 17], [28, 10, 2], [9, 14, 6], [11, 5, 18], [12, 8, 15], [0, 26, 7], [27, 24, 20], [16, 22, 25], [13, 19, 4], [1, 3, 23]]
[[27, 0, 1], [7, 15, 21], [2, 4, 19], [20, 17, 8], [9, 11, 26], [14, 12, 23], [18, 29, 24], [10, 16, 28], [6, 5, 3], [22, 25, 13]]
[[25, 7, 9], [2, 8, 0], [4, 10, 13], [11, 6, 14], [26, 19, 28], [17, 15, 5], [22, 21, 16], [18, 1, 12], [23, 20, 27], [24, 3, 29]]
[[28, 25, 17], [21, 14, 29], [15, 26, 2], [3, 5, 1], [0, 12, 13], [16, 11, 27], [24, 7, 18], [20, 9, 19], [6, 22, 8], [4, 23, 10]]
[[21, 17, 9], [26, 20, 8], [14, 16, 5], [15, 0, 10], [27, 6, 28], [1, 29, 4], [23, 12, 18], [22, 19, 2], [7, 25, 11], [24, 13, 3]]
[[14, 3, 17], [15, 7, 12], [13, 20, 25], [16, 21, 8], [0, 22, 29], [6, 5, 26], [2, 9, 27], [10, 28, 23], [1, 19, 24], [4, 18, 11]]
[[20, 2, 4], [26, 21, 15], [18, 12, 0], [8, 7, 28], [24, 3, 11], [14, 22, 17], [29, 16, 5], [1, 6, 9], [27, 19, 23], [13, 10, 25]]
[[0, 14, 22], [3, 7, 13], [11, 26, 8], [1, 16, 28], [19, 18, 20], [21, 5, 9], [23, 25, 10], [4, 29, 12], [24, 6, 2], [15, 27, 17]]
[[26, 9, 7], [11, 28, 0], [25, 13, 3], [5, 17, 14], [1, 27, 10], [29, 15, 22], [16, 4, 18], [19, 2, 20], [12, 23, 24], [8, 6, 21]]
[[20, 10, 2], [1, 23, 8], [25, 7, 28], [17, 27, 4], [18, 13, 11], [5, 22, 9], [29, 6, 19], [12, 15, 3], [21, 0, 26], [14, 16, 24]]
[[3, 10, 18], [19, 15, 7], [23, 27, 2], [6, 20, 24], [9, 12, 8], [16, 13, 25], [17, 11, 21], [22, 5, 29], [1, 0, 26], [4, 14, 28]]
[[5, 7, 12], [29, 19, 4], [6, 27, 18], [8, 2, 25], [16, 24, 9], [23, 17, 28], [3, 10, 11], [20, 21, 13], [1, 0, 14], [15, 22, 26]]
[[24, 5, 7], [26, 16, 17], [15, 21, 4], [12, 27, 29], [0, 8, 11], [28, 23, 18], [10, 25, 22], [14, 20, 3], [19, 2, 1], [13, 6, 9]]
[[23, 5, 17], [0, 6, 26], [9, 27, 15], [7, 22, 29], [16, 4, 19], [20, 14, 21], [8, 1, 10], [18, 24, 28], [25, 3, 12], [11, 2, 13]]
[[16, 8, 18], [6, 15, 20], [2, 5, 7], [23, 27, 10], [3, 28, 29], [14, 25, 22], [17, 26, 9], [1, 21, 19], [11, 4, 13], [24, 0, 12]]
[[27, 1, 13], [17, 16, 26], [7, 3, 29], [9, 0, 8], [5, 22, 19], [28, 14, 25], [12, 4, 11], [6, 20, 18], [10, 2, 21], [24, 15, 23]]
[[14, 9, 1], [0, 25, 20], [23, 5, 2], [27, 17, 16], [3, 13, 21], [11, 8, 4], [19, 18, 10], [29, 28, 26], [22, 15, 12], [6, 24, 7]]
[[10, 7, 11], [21, 3, 18], [28, 23, 1], [14, 0, 16], [5, 13, 19], [4, 26, 22], [27, 9, 2], [6, 8, 20], [29, 25, 15], [17, 12, 24]]
[[3, 20, 6], [2, 18, 14], [0, 24, 5], [19, 1, 26], [21, 23, 16], [15, 25, 29], [8, 22, 11], [28, 12, 4], [17, 9, 7], [13, 27, 10]]
[[12, 14, 20], [11, 19, 22], [28, 9, 17], [25, 3, 4], [23, 15, 1], [8, 5, 7], [21, 27, 16], [0, 6, 26], [18, 13, 10], [24, 29, 2]]
