[[22, 25, 37], [29, 2, 3], [27, 36, 15], [1, 7, 10], [20, 30, 24], [34, 35, 18], [33, 41, 43], [38, 8, 14], [5, 42, 40], [26, 6, 39], [17, 11, 12], [32, 0, 28], [19, 13, 4, 16], [21, 23, 9, 31]]
[[36, 29, 23], [12, 10, 37], [15, 28, 41], [2, 9, 7], [43, 24, 16], [20, 42, 22], [8, 5, 38], [32, 4, 6], [31, 25, 26], [3, 19, 1], [40, 39, 14], [21, 27, 33], [30, 35, 11, 13], [34, 17, 0, 18]]
[[38, 18, 12], [9, 19, 28], [7, 34, 42], [31, 43, 5], [32, 16, 1], [15, 41, 27], [3, 22, 14], [33, 17, 10], [40, 37, 13], [25, 36, 6], [20, 24, 2], [39, 8, 23], [30, 26, 0, 11], [4, 35, 29, 21]]
[[27, 43, 15], [21, 23, 0], [25, 17, 38], [37, 7, 18], [8, 12, 26], [13, 11, 5], [34, 16, 22], [40, 24, 31], [36, 39, 19], [30, 10, 9], [32, 20, 1], [4, 33, 42], [35, 6, 3, 29], [28, 2, 14, 41]]
[[12, 10, 37], [20, 9, 27], [0, 7, 28], [35, 11, 5], [33, 14, 2], [22, 17, 43], [1, 34, 39], [18, 26, 3], [40, 21, 41], [8, 32, 42], [16, 38, 23], [29, 31, 24], [15, 25, 19, 13], [6, 4, 30, 36]]
[[32, 25, 18], [7, 23, 12], [8, 15, 43], [42, 36, 26], [41, 2, 35], [16, 3, 6], [38, 30, 9], [37, 5, 14], [10, 0, 19], [22, 4, 31], [29, 28, 33], [13, 24, 27], [1, 39, 21, 40], [20, 17, 11, 34]]
[[30, 2, 38], [23, 34, 18], [4, 21, 12], [7, 32, 0], [1, 10, 16], [11, 24, 15], [26, 22, 8], [42, 35, 14], [17, 27, 40], [31, 3, 43], [20, 28, 9], [29, 25, 41], [13, 5, 36, 33], [39, 6, 19, 37]]
[[4, 38, 0], [30, 26, 10], [16, 3, 20], [43, 31, 17], [21, 2, 27], [5, 11, 14], [8, 36, 9], [15, 12, 32], [35, 13, 24], [18, 22, 29], [25, 1, 41], [23, 19, 37], [39, 33, 40, 28], [7, 42, 34, 6]]
[[9, 42, 14], [15, 10, 29], [28, 1, 16], [37, 25, 19], [3, 20, 2], [31, 6, 43], [13, 7, 26], [34, 8, 22], [35, 30, 17], [24, 12, 39], [5, 27, 32], [4, 41, 21], [33, 38, 18, 36], [23, 40, 0, 11]]
[[7, 13, 35], [23, 20, 9], [39, 38, 1], [4, 32, 34], [28, 15, 41], [0, 33, 11], [8, 37, 36], [6, 5, 17], [21, 43, 3], [10, 40, 16], [30, 26, 12], [18, 14, 2], [24, 29, 25, 31], [19, 27, 22, 42]]
[[34, 2, 15], [11, 8, 28], [6, 3, 40], [33, 23, 12], [17, 36, 27], [32, 37, 25], [13, 26, 10], [18, 5, 16], [19, 42, 24], [35, 21, 43], [22, 20, 0], [38, 14, 29], [1, 4, 41, 9], [39, 7, 31, 30]]
[[24, 8, 40], [38, 7, 37], [9, 31, 16], [30, 18, 19], [34, 39, 10], [42, 26, 33], [14, 13, 20], [22, 32, 29], [25, 15, 2], [11, 17, 43], [41, 4, 12], [28, 23, 5], [21, 36, 3, 0], [35, 6, 1, 27]]
[[4, 43, 13], [12, 6, 18], [29, 7, 26], [35, 27, 30], [16, 39, 42], [28, 38, 15], [8, 5, 22], [10, 25, 2], [11, 37, 1], [31, 3, 9], [20, 33, 32], [17, 34, 0], [41, 21, 19, 23], [36, 40, 14, 24]]
[[1, 0, 43], [25, 10, 8], [26, 35, 24], [12, 40, 32], [15, 11, 4], [22, 16, 14], [7, 28, 3], [33, 19, 38], [29, 41, 2], [17, 13, 6], [9, 37, 36], [18, 27, 5], [21, 39, 31, 30], [20, 42, 23, 34]]
[[16, 36, 34], [29, 0, 4], [27, 33, 43], [37, 1, 42], [24, 31, 8], [41, 35, 32], [5, 30, 26], [38, 23, 6], [2, 21, 25], [7, 40, 9], [18, 11, 17], [10, 3, 28], [13, 39, 22, 12], [19, 15, 20, 14]]
[[1, 8, 6], [18, 29, 37], [41, 42, 31], [13, 20, 22], [19, 2, 23], [34, 10, 0], [28, 16, 5], [40, 39, 36], [26, 38, 3], [4, 11, 15], [30, 27, 17], [24, 14, 35], [25, 12, 33, 9], [7, 32, 21, 43]]
[[31, 13, 23], [3, 14, 1], [30, 27, 0], [28, 24, 20], [42, 6, 15], [25, 17, 35], [22, 40, 33], [39, 16, 21], [4, 5, 9], [43, 7, 38], [18, 2, 26], [11, 37, 8], [32, 10, 34, 36], [29, 41, 19, 12]]
[[29, 9, 19], [1, 0, 7], [25, 18, 20], [42, 15, 21], [12, 30, 5], [32, 13, 23], [4, 10, 40], [35, 43, 11], [41, 37, 17], [33, 3, 8], [38, 22, 16], [26, 6, 31], [34, 2, 28, 27], [24, 14, 36, 39]]
[[5, 27, 25], [40, 13, 35], [34, 17, 10], [32, 0, 3], [7, 4, 28], [23, 43, 24], [2, 42, 11], [15, 37, 22], [38, 9, 14], [8, 16, 18], [1, 31, 36], [30, 6, 26], [39, 33, 19, 41], [21, 12, 20, 29]]
[[32, 23, 15], [39, 30, 18], [26, 43, 17], [19, 16, 8], [20, 25, 37], [7, 11, 42], [4, 1, 24], [27, 38, 9], [3, 22, 29], [35, 31, 41], [5, 6, 0], [12, 14, 2], [10, 13, 40, 28], [34, 36, 33, 21]]
[[13, 24, 19], [0, 27, 10], [23, 34, 42], [14, 9, 39], [37, 11, 6], [21, 32, 40], [38, 16, 1], [35, 12, 4], [25, 29, 5], [17, 33, 8], [26, 30, 28], [43, 7, 20], [15, 22, 3, 31], [41, 36, 2, 18]]
[[35, 27, 9], [38, 41, 0], [42, 16, 28], [25, 17, 37], [24, 18, 36], [31, 3, 11], [5, 2, 14], [20, 19, 6], [1, 30, 10], [39, 32, 4], [8, 29, 21], [13, 7, 26], [34, 15, 40, 43], [12, 33, 22, 23]]
[[43, 0, 22], [19, 5, 29], [42, 15, 26], [6, 17, 9], [39, 4, 31], [38, 20, 2], [27, 37, 10], [41, 16, 14], [21, 3, 24], [40, 8, 23], [28, 7, 13], [33, 25, 36], [35, 11, 34, 30], [18, 32, 12, 1]]
[[0, 16, 37], [33, 39, 27], [36, 15, 24], [18, 17, 41], [19, 31, 42], [13, 6, 23], [30, 25, 34], [9, 35, 29], [8, 2, 7], [28, 20, 12], [22, 43, 26], [4, 5, 11], [40, 1, 21, 10], [32, 38, 3, 14]]
[[5, 37, 42], [43, 41, 22], [29, 27, 25], [19, 4, 31], [21, 38, 28], [8, 11, 26], [34, 20, 2], [16, 7, 23], [3, 30, 10], [32, 39, 17], [33, 15, 12], [9, 1, 18], [36, 6, 14, 13], [40, 24, 0, 35]]
[[12, 35, 37], [6, 28, 0], [22, 29, 7], [23, 19, 10], [21, 20, 26], [13, 11, 41], [17, 14, 1], [32, 9, 40], [16, 33, 4], [2, 43, 8], [31, 38, 5], [42, 39, 18], [34, 36, 3, 24], [30, 15, 27, 25]]
[[18, 22, 30], [34, 38, 5], [7, 26, 31], [39, 21, 8], [20, 23, 36], [2, 29, 15], [25, 28, 40], [42, 24, 12], [1, 10, 13], [17, 27, 3], [16, 6, 14], [32, 9, 35], [37, 0, 41, 19], [4, 33, 43, 11]]
[[37, 23, 20], [33, 28, 26], [16, 7, 19], [13, 24, 29], [38, 1, 34], [9, 3, 42], [15, 18, 10], [14, 8, 2], [22, 30, 5], [43, 17, 6], [12, 21, 40], [36, 25, 4], [35, 27, 41, 32], [0, 11, 39, 31]]
[[6, 15, 38], [16, 32, 20], [1, 24, 10], [36, 17, 8], [42, 21, 12], [30, 34, 3], [25, 40, 13], [35, 29, 4], [5, 14, 7], [33, 11, 28], [9, 19, 22], [23, 18, 41], [43, 2, 31, 37], [27, 39, 26, 0]]
[[43, 29, 39], [15, 42, 33], [10, 27, 17], [32, 34, 41], [9, 18, 12], [0, 23, 30], [21, 20, 1], [26, 37, 28], [5, 16, 25], [36, 7, 11], [6, 35, 40], [38, 31, 8], [2, 13, 14, 19], [24, 22, 3, 4]]
[[25, 7, 0], [18, 29, 37], [10, 27, 30], [20, 24, 6], [2, 36, 32], [41, 4, 23], [40, 33, 11], [31, 22, 5], [39, 16, 19], [42, 38, 21], [3, 9, 14], [13, 12, 15], [1, 8, 35, 17], [43, 34, 28, 26]]
[[32, 22, 2], [14, 35, 21], [36, 4, 25], [41, 29, 33], [17, 42, 18], [5, 38, 39], [23, 3, 9], [43, 20, 34], [27, 1, 6], [26, 30, 8], [7, 11, 12], [28, 15, 13], [24, 0, 10, 16], [19, 40, 37, 31]]
[[13, 36, 34], [5, 2, 10], [41, 33, 24], [35, 37, 3], [6, 40, 19], [23, 22, 25], [16, 20, 21], [8, 29, 28], [38, 14, 7], [18, 42, 26], [17, 12, 0], [43, 4, 27], [15, 1, 32, 31], [11, 30, 39, 9]]
[[13, 18, 40], [5, 19, 9], [4, 36, 30], [8, 21, 31], [24, 35, 25], [14, 34, 37], [38, 2, 42], [43, 33, 7], [1, 39, 23], [6, 28, 3], [29, 27, 11], [17, 22, 10], [12, 15, 32, 41], [0, 16, 20, 26]]
[[37, 20, 43], [0, 18, 39], [33, 26, 40], [1, 31, 2], [15, 35, 9], [24, 42, 13], [6, 11, 32], [29, 34, 5], [12, 23, 38], [16, 30, 25], [21, 17, 4], [19, 8, 3], [41, 36, 14, 10], [27, 28, 22, 7]]
[[1, 42, 10], [3, 32, 23], [38, 13, 8], [36, 21, 43], [11, 18, 41], [30, 2, 6], [4, 7, 26], [28, 27, 14], [25, 37, 39], [29, 20, 5], [12, 34, 9], [31, 24, 0], [22, 16, 19, 33], [15, 35, 40, 17]]
[[19, 31, 27], [17, 30, 23], [35, 22, 16], [38, 1, 41], [3, 21, 12], [24, 15, 36], [20, 25, 43], [37, 32, 8], [4, 5, 6], [39, 14, 18], [7, 2, 26], [13, 33, 42], [40, 0, 10, 9], [34, 11, 28, 29]]
[[25, 37, 36], [4, 20, 19], [24, 26, 7], [10, 21, 16], [41, 13, 9], [12, 30, 40], [39, 33, 1], [17, 14, 3], [15, 43, 32], [35, 31, 29], [42, 23, 27], [8, 6, 18], [5, 34, 0, 38], [22, 2, 11, 28]]
[[18, 0, 17], [6, 33, 3], [30, 32, 25], [16, 2, 1], [11, 34, 12], [19, 28, 40], [31, 10, 7], [23, 4, 9], [39, 24, 26], [29, 35, 37], [27, 43, 13], [20, 21, 14], [15, 22, 41, 38], [5, 36, 8, 42]]
[[18, 37, 33], [23, 26, 6], [20, 35, 7], [21, 38, 34], [10, 4, 29], [17, 13, 3], [32, 39, 30], [12, 9, 43], [31, 11, 1], [5, 41, 8], [25, 28, 14], [2, 19, 42], [36, 24, 0, 15], [16, 27, 40, 22]]
[[8, 10, 35], [1, 42, 23], [27, 3, 6], [14, 12, 37], [19, 40, 24], [25, 29, 38], [41, 7, 30], [22, 18, 21], [2, 16, 20], [31, 34, 15], [26, 36, 13], [17, 28, 33], [43, 39, 0, 5], [32, 11, 4, 9]]
[[3, 43, 27], [33, 40, 14], [10, 19, 36], [17, 1, 21], [39, 22, 34], [15, 42, 29], [12, 7, 28], [18, 13, 2], [23, 9, 41], [16, 24, 31], [37, 0, 26], [38, 11, 20], [5, 8, 35, 30], [4, 32, 6, 25]]
[[34, 16, 13], [22, 25, 17], [11, 14, 24], [40, 32, 9], [38, 15, 31], [12, 42, 4], [39, 29, 30], [3, 21, 0], [37, 43, 27], [28, 1, 33], [26, 7, 36], [5, 20, 2], [19, 23, 41, 6], [18, 8, 35, 10]]
[[3, 1, 0], [43, 33, 6], [22, 28, 16], [34, 36, 37], [9, 5, 35], [13, 31, 32], [17, 20, 15], [23, 21, 29], [38, 27, 18], [42, 12, 2], [40, 39, 24], [25, 41, 26], [7, 8, 10, 4], [30, 14, 19, 11]]
[[11, 9, 3], [24, 22, 14], [37, 42, 27], [34, 16, 0], [29, 35, 12], [1, 15, 43], [36, 18, 6], [2, 7, 8], [23, 41, 39], [38, 33, 30], [17, 28, 10], [25, 13, 31], [20, 4, 40, 21], [32, 26, 5, 19]]
[[33, 12, 42], [21, 17, 9], [43, 40, 29], [37, 32, 27], [7, 13, 35], [22, 16, 34], [14, 26, 2], [39, 19, 28], [31, 18, 1], [24, 23, 30], [15, 5, 0], [38, 25, 4], [3, 6, 11, 36], [8, 10, 41, 20]]
[[12, 22, 26], [14, 29, 4], [16, 0, 10], [40, 3, 36], [43, 8, 5], [11, 30, 13], [17, 6, 15], [1, 34, 21], [37, 9, 41], [27, 7, 23], [38, 24, 19], [18, 20, 42], [35, 32, 25, 28], [31, 2, 33, 39]]
[[35, 38, 37], [25, 36, 5], [7, 29, 2], [12, 13, 18], [31, 17, 30], [0, 1, 27], [11, 24, 19], [8, 14, 28], [23, 33, 34], [22, 39, 26], [16, 9, 41], [4, 3, 21], [32, 6, 42, 10], [20, 15, 40, 43]]
[[30, 10, 21], [5, 24, 27], [17, 20, 2], [19, 0, 33], [11, 34, 7], [4, 25, 29], [1, 37, 16], [26, 39, 13], [6, 41, 32], [28, 9, 35], [23, 14, 43], [38, 31, 36], [3, 22, 42, 8], [40, 15, 18, 12]]
[[12, 38, 32], [2, 22, 30], [11, 34, 40], [19, 4, 20], [28, 3, 31], [7, 25, 0], [24, 35, 43], [29, 10, 8], [15, 41, 1], [16, 6, 36], [37, 5, 23], [17, 14, 33], [27, 9, 42, 21], [26, 13, 18, 39]]
[[41, 1, 17], [25, 30, 12], [13, 43, 20], [28, 21, 32], [10, 37, 4], [3, 33, 34], [7, 0, 29], [24, 9, 39], [22, 27, 40], [35, 14, 15], [2, 42, 26], [36, 31, 38], [16, 11, 6, 18], [19, 8, 23, 5]]
[[22, 12, 26], [30, 6, 24], [16, 41, 28], [23, 10, 5], [9, 14, 18], [2, 8, 32], [40, 42, 36], [19, 39, 29], [3, 31, 13], [7, 27, 35], [34, 33, 38], [15, 25, 37], [21, 4, 0, 1], [20, 43, 17, 11]]
[[24, 7, 22], [1, 11, 8], [21, 3, 27], [17, 10, 14], [28, 18, 35], [26, 38, 15], [29, 13, 23], [31, 33, 37], [34, 40, 5], [2, 32, 30], [43, 36, 4], [9, 25, 41], [12, 39, 19, 20], [16, 0, 6, 42]]
[[5, 34, 6], [3, 2, 7], [24, 42, 0], [14, 19, 40], [35, 30, 4], [38, 32, 10], [33, 15, 11], [21, 1, 28], [25, 39, 37], [26, 17, 29], [12, 22, 8], [9, 27, 43], [20, 31, 36, 16], [23, 18, 41, 13]]
[[13, 43, 4], [9, 2, 37], [32, 35, 16], [21, 0, 18], [26, 41, 3], [40, 22, 17], [10, 27, 8], [23, 11, 15], [42, 30, 7], [5, 24, 31], [19, 12, 14], [36, 6, 25], [39, 20, 34, 38], [33, 29, 1, 28]]
[[33, 13, 41], [32, 12, 18], [36, 21, 25], [15, 35, 42], [8, 7, 30], [19, 5, 28], [11, 43, 22], [37, 6, 31], [2, 17, 4], [1, 14, 40], [39, 9, 27], [16, 20, 10], [26, 34, 23, 29], [24, 3, 0, 38]]
[[14, 29, 34], [6, 17, 3], [33, 18, 22], [8, 26, 43], [35, 13, 5], [30, 32, 7], [38, 39, 21], [9, 24, 19], [40, 41, 28], [25, 11, 15], [1, 20, 10], [2, 23, 12], [37, 4, 36, 27], [42, 0, 31, 16]]
[[20, 29, 38], [24, 35, 18], [22, 2, 36], [16, 37, 13], [26, 28, 11], [27, 21, 42], [1, 32, 4], [15, 43, 30], [6, 40, 5], [14, 31, 0], [10, 41, 8], [23, 12, 7], [34, 3, 17, 19], [9, 25, 33, 39]]
[[11, 23, 21], [34, 24, 7], [20, 39, 3], [18, 31, 19], [10, 38, 5], [35, 30, 28], [42, 8, 12], [1, 29, 22], [0, 16, 43], [33, 26, 15], [14, 27, 32], [9, 36, 40], [17, 13, 41, 2], [25, 37, 6, 4]]
[[17, 14, 34], [4, 33, 13], [37, 24, 35], [18, 2, 43], [40, 5, 22], [20, 19, 15], [1, 36, 8], [31, 12, 3], [25, 27, 7], [28, 9, 32], [23, 16, 11], [38, 42, 30], [0, 10, 21, 6], [26, 29, 39, 41]]
[[23, 21, 18], [40, 6, 10], [43, 0, 42], [28, 19, 31], [3, 30, 9], [15, 2, 39], [27, 13, 22], [34, 37, 26], [8, 36, 1], [7, 11, 17], [29, 32, 12], [35, 25, 5], [20, 38, 24, 41], [14, 33, 16, 4]]
[[11, 41, 16], [4, 38, 35], [27, 31, 21], [28, 25, 30], [3, 33, 10], [32, 19, 7], [24, 8, 26], [0, 9, 6], [42, 29, 23], [14, 36, 20], [5, 18, 2], [17, 15, 40], [1, 12, 13, 34], [39, 22, 37, 43]]
[[18, 2, 23], [24, 11, 33], [5, 8, 30], [27, 29, 16], [19, 36, 20], [28, 13, 39], [31, 40, 21], [14, 26, 15], [4, 38, 22], [12, 17, 43], [34, 37, 0], [3, 7, 41], [32, 6, 10, 1], [9, 42, 35, 25]]
[[19, 20, 7], [29, 21, 43], [16, 3, 12], [13, 8, 34], [10, 26, 23], [30, 40, 6], [18, 31, 42], [41, 11, 32], [38, 9, 37], [28, 1, 35], [17, 5, 2], [25, 39, 15], [4, 14, 36, 0], [33, 27, 24, 22]]
[[8, 30, 3], [21, 6, 4], [9, 1, 36], [11, 41, 24], [5, 0, 7], [43, 23, 28], [31, 15, 27], [40, 34, 16], [17, 18, 20], [13, 35, 26], [39, 2, 19], [14, 38, 25], [29, 32, 42, 10], [12, 22, 37, 33]]
[[26, 23, 38], [30, 13, 12], [11, 34, 8], [28, 6, 41], [0, 19, 16], [7, 43, 15], [2, 32, 20], [10, 18, 5], [14, 36, 35], [17, 24, 27], [4, 33, 9], [21, 1, 25], [3, 31, 37, 40], [39, 42, 29, 22]]
[[33, 41, 31], [7, 18, 42], [29, 13, 40], [19, 22, 10], [37, 21, 23], [34, 9, 11], [17, 25, 2], [39, 14, 24], [5, 26, 3], [28, 20, 16], [30, 8, 35], [38, 15, 27], [6, 36, 4, 1], [0, 43, 12, 32]]
[[3, 40, 27], [16, 0, 32], [37, 8, 24], [38, 10, 28], [23, 22, 33], [5, 14, 1], [30, 17, 2], [20, 36, 39], [31, 25, 41], [6, 9, 29], [42, 34, 19], [15, 13, 7], [43, 18, 35, 21], [4, 26, 12, 11]]
[[14, 12, 16], [36, 0, 30], [32, 7, 33], [10, 15, 41], [5, 38, 11], [20, 2, 42], [29, 35, 21], [43, 4, 18], [37, 23, 19], [25, 22, 8], [6, 9, 28], [3, 39, 34], [24, 31, 13, 40], [27, 17, 1, 26]]
[[40, 33, 9], [41, 6, 36], [38, 29, 26], [0, 24, 3], [14, 12, 32], [25, 27, 13], [17, 22, 39], [11, 28, 20], [18, 43, 15], [35, 34, 7], [1, 30, 42], [19, 8, 23], [5, 4, 10, 16], [31, 2, 37, 21]]
[[22, 11, 29], [43, 39, 33], [21, 40, 36], [37, 8, 23], [16, 26, 24], [32, 25, 15], [31, 10, 38], [34, 6, 13], [30, 27, 1], [2, 5, 14], [28, 3, 42], [7, 4, 0], [18, 19, 12, 17], [9, 20, 35, 41]]
[[27, 41, 10], [14, 40, 37], [32, 36, 9], [18, 12, 34], [13, 21, 7], [31, 4, 30], [25, 39, 17], [26, 5, 23], [22, 1, 28], [8, 33, 6], [35, 2, 0], [3, 15, 19], [43, 42, 11, 24], [38, 29, 20, 16]]
[[14, 40, 18], [6, 4, 15], [13, 11, 28], [25, 22, 29], [37, 38, 5], [39, 31, 8], [20, 3, 41], [21, 10, 0], [43, 12, 17], [34, 16, 26], [33, 1, 23], [9, 32, 19], [30, 24, 27, 35], [2, 36, 42, 7]]
[[22, 23, 14], [12, 4, 15], [24, 41, 16], [38, 36, 11], [13, 0, 8], [20, 27, 21], [3, 5, 35], [9, 18, 28], [7, 19, 6], [25, 10, 29], [37, 43, 1], [30, 26, 34], [39, 33, 2, 17], [40, 42, 32, 31]]
[[28, 41, 29], [1, 4, 38], [2, 18, 9], [30, 21, 24], [8, 7, 10], [5, 14, 17], [37, 39, 6], [20, 13, 15], [3, 43, 42], [25, 23, 12], [26, 16, 27], [0, 40, 31], [34, 33, 19, 11], [36, 22, 35, 32]]
[[25, 12, 38], [14, 7, 4], [0, 29, 34], [17, 26, 36], [39, 28, 33], [32, 19, 22], [11, 31, 10], [5, 8, 43], [15, 21, 30], [3, 1, 42], [16, 6, 41], [23, 13, 40], [37, 35, 27, 18], [20, 2, 24, 9]]
[[20, 14, 6], [4, 19, 8], [34, 37, 23], [13, 43, 12], [35, 29, 5], [22, 10, 33], [17, 15, 1], [25, 39, 16], [30, 27, 0], [18, 40, 41], [26, 32, 9], [24, 31, 7], [38, 2, 36, 11], [21, 28, 3, 42]]
[[18, 32, 16], [12, 3, 25], [29, 7, 21], [33, 2, 26], [8, 23, 19], [10, 39, 38], [31, 28, 15], [37, 35, 27], [17, 40, 42], [6, 14, 9], [1, 4, 0], [20, 34, 5], [30, 43, 13, 22], [11, 24, 36, 41]]
[[12, 30, 39], [31, 0, 28], [18, 23, 8], [14, 24, 2], [43, 19, 34], [33, 15, 27], [22, 29, 1], [26, 6, 41], [13, 21, 9], [37, 3, 42], [20, 35, 11], [38, 40, 10], [25, 36, 32, 5], [4, 16, 7, 17]]
[[41, 35, 10], [40, 20, 14], [39, 1, 12], [6, 34, 33], [5, 24, 17], [21, 2, 36], [19, 29, 11], [37, 30, 22], [15, 27, 3], [16, 26, 9], [18, 42, 7], [25, 23, 0], [13, 38, 4, 28], [8, 43, 31, 32]]
[[14, 24, 39], [0, 16, 3], [37, 21, 28], [15, 33, 17], [25, 19, 36], [10, 41, 11], [18, 31, 40], [26, 6, 13], [23, 2, 12], [34, 9, 43], [32, 38, 22], [35, 7, 4], [20, 42, 1, 27], [5, 29, 8, 30]]
[[23, 17, 2], [12, 1, 14], [28, 43, 38], [5, 0, 35], [36, 34, 41], [30, 27, 8], [33, 42, 20], [3, 13, 29], [24, 25, 11], [4, 10, 22], [16, 7, 15], [19, 32, 6], [9, 26, 21, 31], [18, 39, 40, 37]]
[[21, 3, 40], [1, 39, 37], [13, 4, 5], [31, 15, 33], [38, 26, 0], [25, 29, 28], [17, 36, 30], [42, 8, 18], [2, 24, 22], [35, 6, 23], [16, 11, 41], [34, 43, 14], [7, 27, 12, 20], [32, 10, 19, 9]]
[[16, 11, 5], [6, 26, 13], [29, 23, 36], [14, 20, 32], [27, 40, 2], [35, 3, 42], [39, 17, 43], [0, 34, 7], [1, 8, 25], [31, 19, 18], [37, 24, 10], [30, 41, 28], [9, 21, 12, 4], [38, 22, 33, 15]]
[[24, 2, 11], [1, 26, 38], [7, 16, 3], [15, 30, 13], [27, 32, 20], [40, 21, 14], [33, 10, 22], [4, 0, 8], [43, 5, 19], [28, 34, 37], [17, 42, 35], [39, 41, 9], [6, 31, 25, 36], [23, 29, 12, 18]]
[[7, 14, 41], [32, 28, 39], [1, 6, 10], [12, 43, 19], [5, 9, 4], [22, 29, 37], [27, 0, 30], [8, 3, 34], [25, 24, 35], [15, 23, 40], [16, 18, 13], [11, 31, 42], [26, 2, 33, 21], [36, 38, 17, 20]]
[[34, 23, 14], [4, 33, 12], [37, 18, 39], [11, 32, 17], [31, 3, 24], [30, 41, 16], [5, 20, 29], [40, 19, 25], [15, 42, 38], [35, 1, 0], [10, 22, 27], [28, 26, 36], [8, 2, 6, 43], [9, 7, 21, 13]]
[[42, 29, 35], [3, 27, 7], [26, 23, 1], [12, 8, 10], [22, 37, 32], [17, 31, 28], [21, 38, 19], [2, 33, 14], [24, 39, 13], [9, 30, 6], [40, 20, 0], [34, 5, 4], [36, 41, 25, 15], [18, 16, 11, 43]]
[[29, 30, 33], [38, 7, 40], [6, 8, 41], [13, 21, 11], [16, 20, 2], [25, 27, 35], [37, 24, 28], [5, 34, 22], [4, 17, 31], [1, 9, 12], [23, 18, 39], [14, 3, 36], [15, 19, 32, 0], [10, 42, 43, 26]]
[[42, 22, 15], [36, 28, 21], [4, 19, 16], [6, 7, 12], [29, 10, 37], [26, 41, 24], [1, 14, 23], [33, 9, 5], [3, 11, 38], [39, 0, 18], [13, 2, 31], [34, 43, 17], [32, 35, 40, 27], [30, 25, 20, 8]]
