[[2, 31, 23], [18, 21, 37], [7, 19, 12], [0, 14, 34], [4, 1, 24], [22, 29, 27], [28, 15, 25], [35, 6, 26], [5, 32, 39], [20, 8, 13], [36, 9, 41], [11, 10, 16], [42, 40, 3], [17, 33, 30, 38]]
[[16, 33, 27], [24, 28, 11], [13, 42, 15], [5, 9, 6], [0, 31, 36], [2, 32, 22], [40, 39, 34], [17, 30, 25], [12, 19, 8], [7, 26, 4], [38, 18, 37], [29, 1, 35], [21, 3, 10], [41, 14, 23, 20]]
[[9, 36, 38], [19, 39, 8], [41, 14, 2], [35, 3, 40], [37, 29, 7], [33, 28, 13], [0, 4, 16], [5, 23, 11], [32, 1, 31], [6, 30, 22], [12, 10, 42], [17, 26, 27], [24, 18, 15], [20, 25, 21, 34]]
[[40, 20, 30], [5, 4, 9], [31, 16, 19], [15, 23, 24], [8, 18, 41], [7, 33, 14], [10, 12, 13], [2, 0, 22], [29, 3, 28], [37, 32, 36], [21, 34, 27], [6, 38, 25], [39, 35, 11], [17, 1, 26, 42]]
[[35, 7, 36], [6, 31, 3], [33, 32, 0], [22, 13, 34], [25, 2, 16], [26, 10, 15], [20, 41, 37], [14, 18, 11], [40, 27, 39], [29, 30, 21], [9, 1, 28], [8, 4, 38], [23, 17, 24], [5, 19, 42, 12]]
[[24, 28, 11], [23, 34, 2], [36, 30, 7], [20, 42, 13], [5, 0, 14], [1, 18, 12], [9, 29, 3], [41, 40, 31], [33, 25, 6], [17, 26, 16], [35, 21, 22], [27, 15, 38], [32, 19, 8], [10, 4, 39, 37]]
[[41, 33, 16], [40, 38, 2], [0, 14, 42], [27, 31, 20], [3, 9, 35], [34, 13, 28], [5, 18, 8], [23, 19, 39], [30, 10, 24], [6, 7, 25], [26, 12, 21], [36, 11, 29], [4, 22, 32], [17, 1, 37, 15]]
[[0, 25, 14], [35, 30, 39], [38, 40, 13], [4, 41, 6], [1, 19, 42], [15, 18, 12], [20, 9, 5], [16, 37, 2], [31, 17, 36], [24, 29, 8], [26, 10, 7], [22, 3, 33], [32, 34, 11], [21, 27, 23, 28]]
[[22, 6, 16], [7, 9, 37], [23, 38, 19], [15, 10, 4], [27, 35, 14], [21, 11, 36], [3, 40, 13], [26, 30, 0], [39, 25, 18], [12, 42, 41], [24, 8, 2], [20, 29, 34], [32, 33, 31], [1, 28, 5, 17]]
[[23, 39, 5], [1, 33, 15], [34, 10, 14], [19, 28, 30], [17, 29, 20], [6, 26, 16], [18, 8, 32], [27, 9, 13], [36, 21, 7], [37, 35, 22], [25, 0, 2], [24, 11, 3], [12, 40, 41], [42, 38, 4, 31]]
[[13, 25, 12], [19, 3, 35], [23, 18, 28], [15, 7, 26], [41, 32, 27], [29, 11, 34], [0, 14, 24], [9, 37, 22], [30, 16, 21], [10, 17, 38], [33, 20, 6], [2, 39, 40], [31, 5, 8], [1, 36, 4, 42]]
[[27, 39, 31], [7, 2, 0], [30, 40, 21], [10, 41, 37], [17, 15, 34], [18, 12, 9], [42, 26, 28], [16, 23, 32], [35, 13, 19], [11, 36, 4], [8, 1, 6], [25, 33, 22], [24, 29, 3], [14, 5, 20, 38]]
[[8, 37, 21], [26, 31, 39], [5, 33, 12], [1, 16, 13], [11, 32, 10], [35, 14, 40], [34, 42, 15], [28, 22, 4], [41, 9, 38], [27, 36, 24], [18, 25, 30], [6, 7, 20], [3, 0, 19], [23, 17, 29, 2]]
[[2, 6, 25], [21, 14, 15], [7, 11, 34], [18, 20, 31], [32, 28, 1], [38, 40, 33], [5, 24, 35], [41, 23, 17], [26, 37, 13], [29, 12, 4], [27, 19, 39], [8, 36, 0], [16, 30, 22], [10, 42, 3, 9]]
[[24, 37, 38], [26, 5, 1], [16, 15, 21], [34, 27, 25], [18, 4, 17], [29, 0, 33], [7, 23, 13], [2, 22, 40], [10, 30, 9], [6, 28, 8], [31, 14, 3], [32, 39, 36], [41, 35, 11], [20, 12, 42, 19]]
[[39, 18, 30], [31, 4, 13], [11, 41, 12], [2, 9, 6], [5, 15, 25], [14, 20, 0], [22, 38, 37], [1, 32, 29], [42, 34, 40], [24, 10, 21], [16, 28, 26], [27, 17, 8], [33, 7, 23], [19, 3, 36, 35]]
[[33, 38, 28], [10, 0, 21], [12, 6, 14], [36, 42, 23], [39, 5, 37], [34, 13, 16], [22, 19, 7], [26, 35, 18], [32, 17, 40], [3, 2, 30], [25, 27, 4], [41, 20, 24], [29, 1, 31], [8, 11, 9, 15]]
[[16, 36, 37], [13, 32, 25], [40, 6, 26], [10, 35, 17], [21, 41, 14], [19, 1, 33], [18, 34, 0], [15, 23, 27], [3, 12, 2], [7, 30, 20], [31, 11, 22], [4, 5, 8], [42, 28, 24], [29, 38, 39, 9]]
[[19, 20, 23], [4, 25, 10], [16, 13, 38], [31, 32, 9], [14, 26, 18], [0, 8, 35], [27, 1, 17], [6, 24, 11], [37, 3, 28], [2, 5, 34], [36, 15, 22], [21, 40, 12], [33, 41, 30], [42, 7, 29, 39]]
[[39, 32, 38], [14, 2, 20], [16, 15, 28], [36, 12, 8], [10, 5, 3], [18, 35, 7], [41, 24, 34], [4, 40, 1], [26, 37, 25], [19, 23, 42], [31, 6, 21], [22, 29, 17], [30, 27, 33], [0, 9, 11, 13]]
[[11, 28, 33], [1, 37, 25], [41, 16, 4], [26, 5, 2], [31, 34, 0], [18, 32, 9], [30, 27, 13], [23, 35, 6], [10, 12, 17], [24, 3, 19], [39, 22, 15], [21, 38, 36], [42, 14, 29], [20, 40, 8, 7]]
[[13, 20, 32], [12, 37, 8], [27, 15, 38], [34, 26, 2], [7, 31, 21], [19, 30, 22], [17, 11, 10], [35, 6, 0], [25, 28, 29], [24, 9, 14], [4, 41, 18], [33, 42, 16], [1, 23, 39], [3, 5, 36, 40]]
[[34, 15, 19], [41, 35, 16], [39, 28, 17], [25, 23, 6], [33, 27, 20], [3, 12, 14], [31, 40, 1], [24, 29, 8], [32, 30, 38], [21, 2, 26], [4, 37, 5], [11, 0, 9], [36, 10, 42], [18, 22, 7, 13]]
[[6, 41, 4], [17, 15, 12], [9, 30, 8], [32, 16, 35], [39, 5, 33], [38, 18, 21], [36, 23, 20], [11, 40, 25], [28, 7, 19], [3, 13, 29], [26, 42, 22], [27, 14, 31], [0, 24, 1], [2, 37, 34, 10]]
[[11, 40, 0], [39, 30, 25], [38, 27, 14], [5, 24, 12], [10, 31, 15], [9, 33, 41], [19, 17, 1], [20, 6, 2], [28, 36, 32], [16, 3, 22], [26, 42, 21], [35, 8, 18], [37, 23, 7], [4, 29, 34, 13]]
[[38, 41, 9], [20, 16, 0], [31, 42, 11], [28, 34, 36], [12, 18, 32], [5, 22, 14], [6, 39, 23], [37, 4, 1], [30, 27, 24], [3, 40, 15], [17, 13, 35], [33, 26, 25], [7, 8, 21], [2, 29, 19, 10]]
[[32, 0, 8], [24, 2, 26], [11, 34, 20], [23, 38, 15], [40, 27, 4], [12, 33, 39], [17, 9, 5], [18, 25, 37], [29, 14, 28], [16, 22, 30], [7, 10, 19], [31, 21, 35], [6, 36, 3], [1, 41, 13, 42]]
[[14, 41, 18], [2, 15, 5], [31, 0, 11], [21, 22, 16], [9, 30, 13], [1, 4, 40], [28, 29, 36], [24, 23, 26], [37, 33, 12], [20, 34, 35], [10, 32, 27], [38, 19, 25], [17, 3, 8], [6, 7, 42, 39]]
[[10, 19, 40], [18, 35, 9], [8, 32, 5], [21, 39, 25], [22, 36, 0], [30, 38, 17], [27, 28, 14], [33, 37, 41], [6, 1, 3], [11, 16, 15], [7, 31, 24], [42, 13, 2], [34, 4, 12], [26, 29, 20, 23]]
[[36, 11, 35], [18, 15, 14], [17, 19, 9], [26, 24, 3], [30, 27, 37], [41, 20, 34], [21, 5, 4], [7, 25, 31], [42, 13, 39], [28, 2, 22], [0, 12, 10], [38, 23, 33], [32, 6, 8], [40, 29, 16, 1]]
[[12, 41, 42], [39, 29, 24], [15, 19, 30], [38, 32, 31], [7, 20, 14], [21, 11, 1], [0, 26, 8], [25, 13, 18], [37, 34, 10], [40, 3, 28], [5, 6, 35], [22, 16, 23], [9, 27, 2], [17, 4, 36, 33]]
[[21, 0, 38], [18, 33, 39], [15, 22, 2], [31, 6, 25], [12, 4, 5], [20, 7, 28], [42, 11, 17], [14, 29, 36], [32, 41, 37], [9, 23, 16], [10, 30, 24], [3, 13, 26], [8, 40, 1], [19, 35, 27, 34]]
[[25, 42, 16], [35, 30, 17], [38, 32, 6], [15, 41, 23], [21, 18, 8], [31, 29, 7], [10, 11, 26], [27, 19, 4], [36, 33, 22], [34, 28, 2], [9, 14, 3], [1, 13, 39], [5, 12, 0], [37, 24, 40, 20]]
[[8, 15, 10], [41, 32, 6], [23, 14, 28], [37, 19, 5], [4, 13, 29], [35, 9, 2], [1, 31, 42], [30, 25, 18], [26, 12, 20], [33, 0, 21], [17, 11, 24], [22, 36, 39], [27, 7, 40], [16, 38, 3, 34]]
[[14, 27, 33], [39, 0, 38], [2, 32, 26], [31, 10, 13], [3, 25, 28], [40, 18, 6], [21, 12, 41], [1, 20, 34], [37, 16, 4], [7, 35, 9], [42, 30, 5], [11, 36, 22], [24, 19, 15], [23, 8, 29, 17]]
[[28, 25, 32], [42, 26, 30], [5, 15, 31], [8, 21, 20], [4, 14, 23], [1, 18, 16], [22, 19, 27], [41, 39, 13], [11, 12, 33], [37, 36, 2], [34, 7, 17], [9, 38, 29], [0, 40, 24], [3, 35, 10, 6]]
[[24, 15, 25], [40, 37, 3], [42, 31, 7], [34, 1, 10], [2, 14, 17], [21, 41, 18], [20, 32, 19], [30, 13, 29], [26, 12, 39], [28, 11, 35], [33, 5, 6], [8, 0, 38], [27, 23, 22], [9, 4, 36, 16]]
[[14, 37, 13], [36, 3, 39], [12, 23, 25], [8, 24, 4], [30, 38, 31], [19, 9, 28], [35, 40, 18], [17, 16, 34], [22, 33, 41], [7, 11, 5], [42, 27, 29], [26, 10, 21], [20, 6, 0], [2, 32, 1, 15]]
[[19, 37, 29], [2, 11, 41], [39, 42, 17], [27, 18, 30], [14, 7, 21], [12, 35, 8], [40, 31, 10], [4, 16, 32], [26, 6, 23], [3, 22, 0], [15, 28, 36], [13, 5, 20], [9, 33, 38], [34, 25, 1, 24]]
[[29, 38, 1], [42, 31, 10], [27, 41, 6], [0, 11, 15], [19, 32, 36], [34, 24, 30], [17, 14, 33], [35, 7, 9], [23, 25, 28], [40, 5, 37], [21, 3, 16], [20, 4, 39], [2, 18, 26], [13, 8, 22, 12]]
[[6, 28, 31], [21, 16, 25], [18, 26, 20], [32, 42, 1], [34, 10, 22], [5, 15, 35], [24, 36, 4], [7, 40, 9], [3, 37, 13], [23, 17, 12], [27, 2, 38], [30, 14, 41], [33, 0, 11], [8, 39, 29, 19]]
[[5, 27, 35], [10, 32, 22], [16, 11, 9], [7, 6, 34], [37, 13, 24], [29, 15, 25], [33, 26, 30], [21, 3, 1], [41, 40, 20], [0, 36, 39], [8, 4, 18], [28, 14, 19], [17, 12, 2], [42, 23, 31, 38]]
[[2, 23, 1], [4, 20, 13], [37, 42, 36], [8, 28, 3], [9, 35, 40], [30, 26, 38], [12, 10, 41], [34, 6, 27], [29, 32, 22], [31, 16, 25], [19, 7, 11], [0, 33, 39], [17, 15, 18], [24, 21, 14, 5]]
[[18, 27, 30], [40, 24, 17], [3, 6, 12], [21, 41, 19], [9, 5, 35], [16, 10, 25], [39, 37, 28], [11, 34, 4], [26, 32, 15], [1, 29, 33], [22, 13, 23], [7, 8, 36], [38, 14, 0], [20, 31, 42, 2]]
[[4, 1, 27], [12, 34, 2], [22, 26, 24], [38, 0, 30], [32, 18, 5], [13, 3, 37], [39, 17, 29], [35, 15, 25], [11, 19, 14], [6, 41, 42], [31, 10, 8], [36, 16, 23], [20, 9, 40], [28, 33, 21, 7]]
[[1, 6, 22], [26, 19, 17], [2, 5, 11], [38, 41, 27], [24, 10, 34], [42, 15, 7], [20, 21, 39], [40, 16, 30], [28, 4, 25], [33, 14, 18], [36, 29, 23], [31, 37, 13], [9, 32, 12], [8, 3, 0, 35]]
[[7, 15, 36], [42, 40, 6], [12, 18, 27], [29, 30, 41], [33, 0, 1], [26, 24, 39], [35, 22, 14], [3, 16, 21], [9, 31, 20], [4, 19, 5], [17, 34, 13], [8, 23, 25], [32, 10, 37], [28, 38, 11, 2]]
[[3, 23, 40], [8, 11, 1], [6, 21, 15], [30, 10, 12], [13, 36, 42], [18, 9, 14], [39, 25, 7], [41, 5, 2], [28, 38, 26], [24, 37, 17], [29, 4, 32], [16, 33, 20], [22, 0, 31], [19, 35, 34, 27]]
[[10, 27, 9], [5, 1, 24], [6, 28, 2], [35, 13, 18], [21, 40, 32], [19, 39, 0], [33, 37, 26], [25, 42, 3], [36, 11, 14], [4, 8, 29], [20, 23, 16], [7, 17, 38], [34, 22, 31], [15, 41, 12, 30]]
[[27, 6, 39], [24, 17, 40], [21, 13, 22], [8, 15, 23], [26, 2, 7], [33, 20, 42], [11, 41, 34], [14, 32, 10], [35, 31, 37], [29, 12, 19], [1, 38, 0], [28, 4, 36], [18, 5, 16], [30, 25, 9, 3]]
[[17, 30, 38], [3, 0, 14], [35, 1, 9], [42, 8, 4], [34, 28, 23], [33, 31, 11], [13, 15, 26], [37, 18, 36], [12, 20, 5], [19, 16, 25], [2, 41, 27], [21, 24, 32], [7, 22, 29], [40, 39, 10, 6]]
[[20, 7, 23], [22, 39, 4], [8, 18, 42], [17, 11, 19], [40, 34, 1], [37, 15, 14], [16, 12, 24], [5, 25, 27], [33, 26, 21], [30, 36, 41], [28, 29, 38], [0, 32, 31], [2, 10, 3], [13, 35, 9, 6]]
[[8, 5, 6], [0, 42, 24], [36, 23, 2], [19, 26, 14], [13, 28, 35], [16, 37, 29], [32, 12, 41], [31, 9, 27], [34, 38, 3], [10, 4, 39], [17, 30, 33], [7, 22, 40], [25, 20, 15], [21, 1, 11, 18]]
[[20, 8, 0], [12, 40, 28], [13, 33, 6], [14, 2, 24], [17, 5, 11], [9, 39, 31], [7, 3, 16], [34, 35, 30], [4, 21, 10], [29, 1, 32], [18, 19, 36], [27, 15, 22], [25, 23, 26], [41, 37, 42, 38]]
[[37, 7, 14], [33, 0, 6], [32, 15, 29], [40, 12, 1], [26, 24, 18], [5, 35, 42], [2, 17, 21], [11, 39, 16], [28, 30, 13], [31, 8, 41], [20, 34, 10], [36, 27, 9], [4, 23, 19], [22, 25, 38, 3]]
[[26, 10, 38], [2, 35, 30], [13, 39, 6], [0, 36, 9], [5, 24, 20], [33, 12, 17], [40, 1, 15], [14, 29, 31], [21, 41, 22], [32, 18, 23], [4, 3, 42], [28, 11, 25], [27, 16, 37], [34, 8, 7, 19]]
[[38, 37, 1], [13, 33, 25], [30, 4, 5], [14, 17, 11], [41, 12, 9], [0, 27, 3], [36, 16, 32], [24, 31, 29], [15, 2, 39], [26, 35, 28], [20, 40, 10], [42, 6, 23], [34, 18, 8], [7, 21, 22, 19]]
[[19, 35, 32], [28, 8, 40], [12, 1, 30], [11, 17, 34], [6, 10, 27], [18, 15, 36], [29, 4, 3], [23, 0, 7], [16, 5, 41], [14, 13, 38], [37, 2, 26], [42, 39, 21], [31, 22, 25], [33, 9, 24, 20]]
[[6, 1, 42], [21, 25, 34], [22, 40, 18], [7, 2, 32], [14, 4, 13], [23, 30, 11], [29, 26, 20], [39, 35, 16], [31, 8, 19], [17, 36, 27], [37, 9, 33], [10, 5, 12], [38, 3, 15], [24, 41, 0, 28]]
[[32, 7, 25], [13, 29, 12], [15, 2, 35], [20, 1, 41], [31, 26, 21], [18, 5, 24], [30, 38, 42], [33, 3, 0], [19, 10, 17], [40, 14, 4], [37, 16, 8], [6, 9, 22], [39, 27, 23], [36, 11, 34, 28]]
[[39, 36, 7], [25, 30, 27], [28, 16, 18], [41, 5, 42], [10, 14, 13], [21, 15, 35], [37, 33, 3], [8, 9, 19], [34, 22, 2], [4, 17, 6], [40, 38, 29], [26, 32, 24], [0, 1, 12], [31, 23, 11, 20]]
