[[39, 19, 27], [12, 20, 43], [36, 32, 38], [33, 1, 13], [28, 10, 15], [44, 22, 31], [16, 3, 42], [37, 46, 21], [29, 0, 9], [30, 25, 5], [26, 6, 41], [40, 8, 7], [34, 2, 35], [23, 18, 4, 45], [14, 17, 24, 11]]
[[44, 38, 10], [32, 42, 0], [11, 14, 24], [45, 43, 39], [33, 34, 29], [37, 5, 31], [12, 2, 7], [17, 4, 20], [26, 1, 13], [28, 9, 8], [18, 15, 27], [23, 25, 40], [19, 36, 6], [3, 46, 35, 21], [41, 30, 22, 16]]
[[19, 27, 33], [29, 23, 18], [34, 15, 30], [25, 11, 1], [46, 0, 37], [3, 10, 41], [44, 17, 2], [39, 36, 20], [42, 16, 35], [13, 38, 24], [9, 31, 28], [43, 22, 6], [7, 5, 14], [26, 12, 32, 40], [8, 21, 4, 45]]
[[46, 17, 34], [21, 32, 44], [13, 36, 38], [19, 2, 27], [11, 10, 4], [39, 25, 24], [35, 26, 23], [6, 8, 22], [14, 30, 41], [9, 29, 40], [5, 12, 3], [7, 43, 45], [33, 15, 0], [1, 28, 20, 31], [18, 42, 16, 37]]
[[7, 10, 34], [15, 1, 37], [11, 24, 41], [43, 46, 25], [39, 21, 28], [20, 27, 31], [19, 35, 17], [2, 45, 38], [12, 8, 6], [42, 13, 5], [32, 33, 4], [26, 18, 23], [44, 30, 22], [3, 0, 40, 14], [36, 9, 16, 29]]
[[42, 9, 18], [27, 43, 15], [22, 39, 12], [21, 40, 0], [3, 17, 6], [33, 38, 14], [44, 46, 20], [8, 4, 34], [41, 25, 23], [26, 37, 24], [28, 1, 36], [30, 7, 10], [2, 31, 11], [5, 19, 45, 32], [29, 16, 35, 13]]
[[34, 35, 5], [45, 0, 38], [28, 39, 18], [8, 43, 16], [3, 30, 13], [44, 32, 10], [17, 27, 9], [12, 7, 29], [33, 31, 42], [2, 41, 23], [25, 26, 40], [36, 14, 4], [24, 6, 21], [1, 19, 22, 20], [11, 15, 37, 46]]
[[29, 20, 28], [31, 41, 23], [8, 45, 3], [25, 42, 26], [32, 30, 21], [7, 9, 44], [36, 40, 46], [1, 13, 2], [37, 16, 5], [39, 19, 34], [15, 14, 24], [12, 6, 18], [11, 35, 22], [27, 43, 0, 38], [10, 17, 33, 4]]
[[41, 18, 31], [33, 42, 4], [27, 9, 15], [21, 2, 46], [20, 3, 14], [22, 36, 16], [23, 17, 39], [13, 19, 30], [29, 35, 26], [34, 7, 8], [5, 1, 40], [24, 0, 28], [10, 37, 32], [45, 12, 43, 25], [44, 38, 6, 11]]
[[6, 30, 22], [40, 27, 16], [25, 29, 1], [39, 7, 12], [23, 17, 46], [13, 36, 42], [44, 11, 35], [5, 8, 28], [45, 14, 41], [0, 19, 20], [33, 24, 9], [31, 38, 34], [26, 3, 21], [2, 43, 10, 37], [18, 4, 15, 32]]
[[4, 34, 27], [33, 30, 36], [18, 2, 15], [9, 17, 42], [37, 31, 6], [5, 21, 40], [41, 22, 45], [32, 28, 25], [14, 44, 20], [26, 13, 23], [24, 8, 16], [38, 29, 1], [3, 46, 39], [19, 43, 10, 0], [7, 35, 12, 11]]
[[41, 3, 26], [37, 35, 4], [29, 40, 19], [8, 14, 10], [27, 15, 36], [5, 16, 7], [17, 6, 9], [31, 33, 38], [2, 24, 45], [42, 46, 25], [1, 20, 28], [22, 43, 44], [11, 32, 18], [39, 0, 23, 12], [13, 21, 30, 34]]
[[38, 9, 28], [6, 21, 4], [24, 31, 23], [17, 13, 1], [30, 26, 42], [15, 44, 43], [18, 32, 45], [29, 14, 33], [27, 16, 46], [39, 7, 40], [34, 5, 8], [22, 37, 25], [11, 2, 3], [19, 20, 0, 35], [36, 12, 41, 10]]
[[15, 10, 39], [11, 17, 16], [41, 19, 42], [6, 34, 13], [21, 45, 46], [43, 25, 5], [28, 20, 35], [0, 31, 12], [3, 22, 40], [18, 23, 24], [32, 8, 29], [37, 38, 27], [7, 14, 30], [26, 4, 44, 33], [1, 9, 2, 36]]
[[25, 0, 36], [18, 43, 23], [41, 34, 4], [10, 35, 42], [33, 28, 46], [7, 2, 6], [16, 27, 30], [45, 38, 37], [11, 21, 14], [31, 24, 15], [17, 5, 29], [12, 8, 20], [13, 26, 9], [19, 32, 39, 40], [1, 3, 44, 22]]
[[34, 6, 23], [15, 36, 10], [1, 18, 4], [5, 28, 0], [12, 25, 46], [19, 16, 26], [33, 20, 40], [42, 44, 11], [7, 35, 2], [31, 24, 32], [14, 37, 29], [45, 8, 21], [9, 30, 38], [3, 22, 13, 43], [39, 41, 27, 17]]
[[20, 11, 18], [38, 3, 15], [26, 28, 39], [35, 46, 36], [2, 19, 32], [40, 0, 42], [25, 8, 43], [13, 23, 44], [27, 22, 45], [14, 30, 7], [21, 34, 31], [29, 10, 4], [12, 37, 5], [9, 17, 1, 24], [6, 33, 41, 16]]
[[16, 36, 42], [20, 27, 38], [18, 19, 13], [43, 45, 12], [25, 21, 41], [32, 39, 23], [2, 26, 10], [22, 31, 5], [3, 15, 34], [29, 24, 40], [8, 30, 44], [4, 33, 11], [9, 0, 35], [17, 7, 28, 37], [1, 14, 6, 46]]
[[34, 28, 41], [25, 46, 23], [21, 31, 29], [18, 45, 3], [11, 12, 16], [7, 5, 30], [27, 43, 19], [35, 32, 14], [17, 10, 8], [15, 9, 13], [20, 44, 33], [6, 37, 42], [2, 26, 24], [22, 39, 40, 4], [1, 36, 0, 38]]
[[14, 30, 21], [26, 13, 32], [15, 24, 20], [7, 27, 9], [28, 22, 8], [6, 41, 18], [16, 0, 46], [33, 19, 3], [37, 42, 10], [1, 17, 29], [38, 36, 44], [35, 39, 34], [2, 45, 23], [5, 31, 40, 12], [25, 43, 11, 4]]
[[37, 1, 42], [3, 8, 22], [17, 16, 11], [24, 20, 9], [46, 7, 21], [34, 41, 26], [40, 32, 29], [0, 30, 4], [19, 38, 39], [25, 44, 43], [35, 36, 27], [10, 23, 14], [33, 6, 2], [5, 18, 12, 15], [28, 31, 13, 45]]
[[33, 40, 28], [32, 19, 14], [15, 43, 13], [42, 45, 41], [0, 23, 25], [18, 11, 12], [10, 27, 21], [46, 26, 6], [20, 37, 36], [31, 5, 8], [35, 39, 38], [7, 9, 30], [16, 1, 34], [17, 2, 29, 4], [44, 22, 3, 24]]
[[0, 29, 14], [1, 19, 26], [42, 11, 32], [25, 27, 16], [18, 12, 30], [28, 7, 8], [45, 6, 13], [10, 17, 41], [15, 46, 22], [40, 2, 44], [3, 24, 36], [9, 39, 38], [20, 34, 33], [5, 43, 35, 31], [23, 4, 21, 37]]
[[6, 39, 21], [15, 37, 43], [44, 24, 12], [36, 45, 29], [14, 5, 2], [26, 22, 38], [41, 17, 7], [8, 10, 27], [32, 13, 18], [40, 33, 1], [19, 31, 0], [30, 16, 9], [34, 28, 35], [46, 25, 3, 42], [23, 4, 20, 11]]
[[32, 30, 27], [33, 39, 0], [35, 43, 46], [15, 22, 5], [13, 7, 37], [21, 6, 40], [26, 24, 4], [10, 29, 19], [34, 44, 14], [1, 36, 25], [28, 8, 2], [3, 12, 42], [20, 11, 9], [18, 17, 41, 45], [23, 31, 16, 38]]
[[22, 32, 16], [15, 40, 37], [26, 39, 9], [33, 27, 29], [23, 13, 6], [5, 19, 31], [17, 12, 3], [20, 4, 18], [46, 1, 36], [35, 10, 38], [14, 34, 30], [24, 0, 21], [45, 2, 25], [28, 11, 42, 41], [44, 8, 43, 7]]
[[36, 27, 11], [0, 30, 14], [12, 23, 41], [18, 24, 13], [17, 34, 20], [25, 28, 4], [5, 8, 19], [7, 9, 1], [38, 2, 44], [15, 43, 33], [3, 10, 32], [16, 42, 22], [26, 35, 45], [46, 37, 40, 6], [39, 31, 29, 21]]
[[12, 21, 45], [31, 34, 44], [18, 13, 14], [36, 33, 25], [22, 0, 2], [41, 8, 19], [29, 27, 11], [43, 24, 42], [3, 30, 10], [9, 32, 16], [1, 26, 15], [46, 4, 6], [7, 38, 28], [17, 5, 35, 39], [23, 20, 40, 37]]
[[23, 8, 4], [38, 9, 33], [37, 29, 28], [1, 35, 19], [20, 43, 34], [44, 30, 17], [22, 40, 13], [12, 21, 11], [15, 10, 39], [26, 18, 7], [3, 0, 5], [31, 16, 2], [32, 42, 25], [24, 27, 45, 41], [14, 36, 6, 46]]
[[42, 35, 4], [36, 13, 23], [17, 39, 7], [10, 19, 37], [40, 6, 14], [5, 41, 33], [26, 34, 12], [18, 21, 15], [43, 38, 46], [45, 30, 8], [11, 9, 3], [28, 29, 24], [1, 2, 31], [27, 32, 25, 16], [44, 22, 20, 0]]
[[5, 42, 34], [22, 18, 28], [30, 40, 0], [3, 4, 25], [41, 10, 12], [36, 43, 15], [35, 26, 19], [24, 45, 31], [1, 13, 16], [23, 32, 14], [9, 11, 8], [20, 39, 7], [27, 17, 6], [33, 46, 38, 29], [44, 37, 21, 2]]
[[31, 7, 16], [28, 0, 32], [35, 38, 21], [1, 6, 11], [45, 14, 26], [15, 2, 37], [46, 18, 5], [3, 19, 30], [27, 17, 20], [43, 34, 44], [4, 41, 24], [22, 25, 29], [10, 39, 12], [23, 9, 40, 8], [33, 42, 13, 36]]
[[1, 34, 31], [4, 23, 39], [41, 6, 42], [10, 13, 44], [33, 37, 27], [17, 16, 14], [0, 24, 29], [45, 5, 35], [19, 28, 2], [25, 15, 36], [43, 3, 8], [9, 21, 18], [40, 32, 26], [38, 30, 12, 11], [46, 22, 7, 20]]
[[4, 43, 5], [10, 0, 8], [32, 41, 34], [35, 22, 27], [12, 11, 31], [37, 36, 21], [13, 28, 25], [45, 39, 3], [40, 24, 15], [1, 7, 18], [6, 33, 26], [19, 30, 38], [44, 16, 42], [23, 2, 20, 9], [29, 17, 14, 46]]
[[26, 40, 32], [13, 14, 42], [9, 10, 19], [12, 41, 7], [11, 28, 18], [5, 17, 27], [21, 16, 4], [1, 31, 6], [25, 38, 30], [20, 46, 39], [44, 29, 8], [43, 34, 36], [15, 33, 22], [3, 2, 0, 35], [24, 45, 37, 23]]
[[13, 24, 4], [21, 27, 23], [3, 14, 5], [18, 39, 36], [33, 45, 28], [15, 22, 29], [17, 20, 37], [43, 0, 32], [46, 34, 6], [25, 12, 11], [9, 38, 40], [35, 44, 1], [19, 2, 31], [42, 7, 26, 30], [8, 16, 10, 41]]
[[24, 29, 11], [25, 16, 46], [44, 45, 1], [36, 41, 21], [26, 4, 8], [22, 43, 18], [32, 42, 9], [5, 33, 17], [35, 23, 10], [39, 38, 20], [2, 19, 37], [27, 7, 15], [31, 3, 34], [40, 28, 6, 12], [14, 30, 13, 0]]
[[24, 32, 9], [37, 3, 19], [31, 7, 12], [46, 38, 29], [16, 21, 13], [11, 45, 27], [28, 0, 26], [14, 10, 6], [39, 42, 15], [34, 17, 22], [40, 20, 2], [8, 25, 36], [30, 35, 5], [4, 23, 43, 33], [1, 44, 41, 18]]
[[39, 24, 18], [37, 34, 41], [33, 25, 26], [7, 3, 29], [38, 0, 30], [6, 31, 43], [21, 46, 1], [36, 42, 15], [44, 2, 19], [32, 13, 28], [8, 12, 22], [16, 27, 23], [35, 20, 14], [17, 9, 45, 5], [11, 4, 40, 10]]
[[44, 34, 26], [45, 37, 8], [17, 25, 24], [5, 2, 15], [0, 13, 42], [10, 38, 20], [14, 18, 3], [12, 31, 27], [33, 28, 29], [39, 22, 9], [43, 36, 23], [7, 32, 40], [11, 30, 19], [21, 46, 41, 6], [16, 4, 1, 35]]
[[4, 33, 10], [35, 44, 2], [30, 31, 36], [5, 6, 18], [0, 7, 41], [29, 38, 20], [27, 11, 19], [13, 39, 37], [14, 34, 40], [28, 21, 12], [24, 8, 15], [43, 45, 3], [17, 42, 46], [9, 25, 16, 26], [32, 22, 1, 23]]
[[36, 17, 19], [1, 13, 14], [41, 21, 16], [30, 44, 46], [38, 29, 33], [11, 37, 7], [6, 9, 35], [12, 23, 20], [8, 27, 43], [15, 2, 25], [5, 0, 32], [31, 18, 40], [24, 26, 28], [34, 22, 42, 4], [45, 39, 10, 3]]
[[20, 35, 0], [17, 9, 37], [6, 33, 32], [42, 18, 31], [29, 43, 45], [7, 13, 10], [46, 23, 25], [11, 14, 16], [40, 21, 26], [27, 12, 19], [1, 22, 28], [36, 3, 4], [5, 24, 38], [30, 41, 34, 15], [2, 39, 8, 44]]
[[42, 13, 45], [37, 41, 40], [16, 46, 9], [43, 12, 19], [17, 23, 1], [22, 15, 14], [30, 31, 26], [32, 3, 25], [2, 7, 24], [33, 39, 38], [4, 35, 21], [29, 36, 20], [10, 44, 11], [6, 27, 28, 0], [5, 34, 8, 18]]
[[13, 42, 8], [24, 4, 37], [44, 41, 3], [45, 1, 32], [11, 20, 40], [19, 25, 29], [35, 26, 46], [0, 9, 38], [33, 21, 5], [17, 27, 28], [43, 23, 36], [18, 34, 7], [10, 15, 14], [31, 22, 16, 39], [12, 30, 6, 2]]
[[0, 4, 24], [35, 18, 43], [42, 8, 27], [19, 9, 25], [44, 17, 38], [41, 33, 46], [14, 5, 32], [45, 37, 23], [3, 28, 12], [31, 7, 21], [10, 40, 34], [22, 1, 39], [16, 13, 26], [11, 15, 2, 30], [29, 20, 36, 6]]
[[45, 17, 41], [46, 36, 34], [23, 1, 35], [27, 30, 26], [43, 31, 21], [42, 3, 11], [33, 4, 14], [5, 32, 44], [8, 18, 28], [25, 22, 39], [20, 24, 19], [7, 2, 13], [0, 15, 6], [12, 37, 29, 16], [40, 10, 9, 38]]
[[1, 41, 38], [42, 43, 27], [24, 26, 36], [44, 31, 20], [11, 23, 10], [29, 21, 15], [39, 28, 6], [19, 12, 2], [32, 18, 22], [37, 30, 5], [40, 46, 3], [9, 45, 33], [34, 13, 35], [25, 16, 14, 0], [4, 8, 17, 7]]
[[12, 22, 1], [46, 9, 41], [2, 33, 37], [40, 29, 15], [38, 28, 39], [20, 31, 42], [36, 7, 4], [32, 13, 26], [6, 21, 35], [25, 34, 10], [16, 24, 18], [3, 43, 27], [14, 11, 8], [44, 0, 19, 17], [23, 5, 45, 30]]
[[5, 4, 37], [25, 1, 9], [20, 23, 22], [45, 28, 6], [36, 46, 31], [3, 26, 21], [11, 44, 35], [33, 32, 16], [27, 14, 7], [30, 15, 8], [17, 29, 39], [0, 43, 2], [34, 42, 12], [24, 19, 18, 41], [40, 13, 38, 10]]
[[35, 18, 20], [37, 32, 41], [10, 7, 0], [44, 14, 4], [3, 8, 43], [12, 39, 29], [2, 46, 30], [25, 9, 31], [15, 34, 24], [21, 1, 38], [22, 28, 27], [17, 26, 23], [5, 33, 19], [36, 6, 13, 16], [42, 11, 40, 45]]
[[4, 6, 15], [28, 44, 40], [36, 12, 9], [43, 46, 38], [23, 24, 8], [20, 3, 34], [17, 11, 32], [45, 19, 5], [31, 26, 27], [30, 21, 25], [39, 33, 41], [37, 10, 0], [35, 1, 13], [29, 16, 2, 14], [7, 18, 42, 22]]
[[35, 15, 24], [21, 25, 37], [11, 29, 14], [42, 43, 10], [20, 18, 16], [44, 0, 46], [6, 34, 39], [3, 28, 30], [27, 33, 12], [4, 7, 17], [22, 45, 13], [5, 1, 2], [36, 31, 19], [8, 23, 40, 41], [9, 38, 26, 32]]
[[43, 9, 10], [25, 15, 17], [16, 40, 38], [18, 29, 5], [21, 14, 31], [24, 37, 8], [42, 44, 0], [45, 32, 1], [13, 11, 28], [23, 22, 27], [12, 20, 36], [4, 3, 33], [39, 7, 6], [34, 41, 19, 46], [26, 30, 35, 2]]
[[2, 36, 42], [25, 41, 11], [9, 34, 14], [6, 43, 16], [40, 7, 18], [4, 15, 0], [28, 19, 23], [20, 8, 45], [27, 5, 22], [33, 29, 26], [31, 12, 32], [46, 21, 39], [35, 17, 1], [3, 13, 44, 38], [24, 37, 30, 10]]
[[19, 11, 9], [2, 33, 44], [36, 23, 14], [29, 42, 20], [35, 27, 32], [25, 6, 0], [26, 1, 16], [37, 46, 30], [7, 22, 12], [4, 5, 3], [24, 8, 34], [17, 40, 13], [21, 31, 15], [10, 39, 18, 45], [38, 28, 41, 43]]
[[28, 27, 30], [40, 9, 25], [46, 29, 35], [20, 22, 10], [7, 23, 32], [2, 37, 19], [41, 39, 42], [38, 31, 8], [3, 1, 12], [14, 18, 33], [11, 6, 17], [43, 36, 4], [5, 15, 44], [0, 21, 16, 24], [34, 13, 26, 45]]
[[16, 45, 40], [28, 12, 32], [39, 35, 15], [4, 3, 24], [44, 46, 10], [34, 25, 0], [43, 33, 5], [22, 17, 18], [11, 19, 20], [38, 37, 6], [8, 27, 9], [13, 1, 7], [29, 26, 31], [23, 2, 41, 14], [36, 30, 21, 42]]
[[19, 13, 16], [1, 4, 22], [7, 12, 18], [2, 44, 41], [27, 32, 39], [38, 24, 0], [17, 42, 21], [45, 40, 33], [34, 8, 3], [25, 46, 43], [28, 31, 23], [26, 20, 30], [9, 6, 14], [11, 37, 35, 10], [36, 29, 5, 15]]
[[23, 10, 6], [24, 1, 46], [31, 25, 42], [14, 43, 19], [0, 44, 41], [45, 33, 39], [27, 34, 36], [13, 37, 11], [4, 30, 5], [28, 3, 7], [16, 35, 8], [20, 2, 21], [40, 22, 12], [18, 17, 29, 26], [9, 32, 38, 15]]
[[23, 6, 42], [14, 36, 11], [15, 27, 25], [9, 29, 10], [44, 12, 30], [21, 46, 20], [39, 34, 16], [19, 18, 35], [32, 0, 40], [24, 37, 22], [28, 2, 26], [4, 17, 8], [1, 33, 3], [5, 43, 31, 38], [45, 41, 13, 7]]
[[0, 43, 36], [29, 15, 40], [45, 23, 24], [17, 1, 5], [6, 33, 7], [3, 34, 25], [35, 26, 41], [2, 19, 28], [12, 39, 13], [9, 32, 11], [21, 30, 31], [8, 20, 14], [16, 42, 4], [37, 18, 44, 38], [46, 22, 10, 27]]
[[41, 37, 17], [0, 15, 22], [8, 35, 38], [31, 23, 42], [43, 33, 14], [3, 12, 45], [46, 44, 13], [26, 6, 16], [36, 21, 40], [30, 28, 34], [11, 20, 2], [27, 39, 5], [19, 10, 24], [7, 4, 32, 25], [29, 9, 18, 1]]
[[26, 4, 31], [20, 33, 42], [2, 30, 0], [43, 40, 38], [23, 7, 10], [8, 44, 18], [25, 16, 14], [39, 22, 17], [24, 34, 12], [27, 1, 35], [15, 46, 3], [36, 29, 19], [9, 5, 21], [37, 6, 13, 28], [11, 32, 45, 41]]
[[21, 19, 9], [32, 0, 11], [3, 23, 44], [33, 8, 29], [6, 45, 20], [38, 12, 46], [35, 34, 18], [1, 13, 25], [27, 24, 42], [15, 31, 41], [26, 7, 16], [10, 37, 43], [28, 40, 36], [22, 39, 17, 2], [14, 5, 30, 4]]
[[0, 29, 41], [13, 21, 35], [17, 11, 14], [44, 23, 22], [5, 1, 42], [18, 2, 33], [46, 27, 20], [4, 15, 37], [45, 34, 39], [32, 38, 3], [25, 31, 30], [6, 28, 19], [24, 7, 36], [9, 26, 43, 16], [40, 10, 12, 8]]
[[27, 8, 19], [35, 41, 30], [9, 39, 29], [28, 32, 14], [37, 21, 17], [18, 16, 45], [40, 44, 31], [1, 33, 24], [15, 22, 13], [5, 11, 34], [2, 20, 0], [43, 10, 36], [3, 25, 6], [4, 38, 26, 23], [12, 7, 46, 42]]
[[14, 5, 17], [26, 7, 2], [8, 13, 31], [15, 21, 23], [25, 9, 11], [36, 30, 41], [45, 3, 6], [32, 35, 42], [24, 22, 44], [0, 39, 46], [10, 34, 16], [12, 33, 4], [43, 38, 37], [29, 1, 19, 40], [28, 20, 18, 27]]
[[12, 17, 7], [41, 14, 23], [31, 6, 13], [5, 35, 19], [36, 42, 22], [27, 45, 21], [28, 34, 18], [30, 32, 25], [33, 46, 3], [8, 37, 10], [38, 20, 2], [29, 0, 40], [24, 15, 44], [4, 39, 1, 11], [9, 16, 26, 43]]
[[36, 45, 17], [31, 8, 1], [13, 18, 2], [24, 27, 23], [32, 16, 42], [30, 6, 20], [43, 35, 11], [28, 14, 19], [37, 7, 34], [29, 39, 10], [12, 46, 44], [33, 22, 26], [41, 15, 21], [0, 5, 9, 25], [40, 4, 38, 3]]
[[27, 24, 43], [23, 40, 35], [13, 37, 18], [21, 4, 14], [8, 25, 41], [22, 17, 39], [12, 45, 42], [11, 3, 34], [6, 38, 15], [16, 28, 33], [9, 10, 26], [19, 31, 29], [44, 32, 20], [7, 0, 36, 46], [5, 30, 1, 2]]
[[45, 28, 18], [24, 34, 15], [5, 25, 16], [30, 7, 23], [11, 2, 14], [19, 8, 36], [21, 32, 43], [1, 31, 35], [13, 20, 9], [0, 39, 29], [37, 46, 17], [6, 33, 40], [3, 10, 41], [27, 4, 38, 42], [44, 12, 26, 22]]
[[21, 3, 9], [16, 22, 23], [17, 5, 6], [46, 29, 44], [43, 33, 7], [40, 19, 24], [38, 1, 15], [39, 35, 2], [37, 8, 27], [25, 42, 13], [12, 18, 20], [41, 26, 36], [30, 31, 34], [10, 32, 14, 45], [4, 0, 28, 11]]
[[14, 43, 9], [12, 31, 10], [33, 45, 18], [24, 32, 8], [44, 39, 21], [41, 4, 15], [0, 6, 2], [1, 20, 28], [35, 29, 5], [22, 16, 17], [26, 23, 25], [11, 3, 19], [46, 37, 27], [30, 42, 40, 36], [13, 38, 34, 7]]
[[1, 8, 43], [15, 25, 17], [16, 28, 46], [22, 45, 12], [40, 7, 24], [38, 3, 41], [18, 42, 19], [21, 11, 30], [4, 26, 44], [27, 5, 14], [13, 32, 20], [37, 9, 10], [33, 34, 6], [31, 23, 29, 39], [35, 0, 2, 36]]
[[10, 26, 17], [46, 1, 23], [30, 14, 33], [20, 21, 32], [45, 28, 11], [40, 24, 37], [15, 12, 19], [13, 9, 7], [18, 0, 8], [42, 44, 6], [25, 5, 22], [38, 39, 34], [27, 2, 4], [36, 29, 35, 16], [3, 31, 41, 43]]
[[18, 24, 9], [11, 33, 38], [10, 25, 4], [41, 43, 27], [39, 29, 12], [28, 21, 5], [7, 46, 32], [6, 26, 37], [44, 3, 8], [1, 17, 0], [40, 13, 14], [2, 30, 35], [22, 15, 31], [45, 20, 16, 23], [19, 36, 34, 42]]
[[18, 8, 36], [30, 26, 21], [12, 20, 34], [16, 5, 44], [1, 17, 22], [28, 23, 40], [24, 7, 11], [46, 13, 39], [31, 2, 15], [29, 27, 4], [19, 35, 25], [45, 41, 33], [32, 9, 37], [10, 0, 43, 42], [3, 6, 38, 14]]
[[36, 8, 21], [39, 33, 10], [2, 42, 37], [38, 44, 11], [26, 35, 45], [5, 46, 18], [25, 24, 32], [16, 1, 30], [13, 41, 9], [40, 6, 31], [34, 7, 23], [19, 14, 28], [17, 3, 15], [29, 27, 12, 43], [20, 4, 0, 22]]
[[42, 3, 41], [46, 32, 12], [31, 20, 11], [1, 40, 33], [8, 39, 21], [19, 22, 30], [38, 29, 43], [9, 10, 14], [15, 23, 27], [7, 5, 24], [28, 16, 26], [0, 4, 37], [17, 2, 36], [13, 44, 25, 45], [34, 6, 35, 18]]
[[18, 32, 36], [19, 33, 5], [9, 30, 13], [26, 3, 41], [42, 21, 45], [1, 8, 39], [27, 10, 4], [14, 46, 44], [29, 25, 20], [40, 23, 22], [43, 38, 6], [37, 7, 35], [16, 11, 12], [24, 31, 28, 2], [34, 17, 0, 15]]
[[39, 25, 33], [9, 45, 29], [20, 40, 7], [18, 12, 46], [44, 0, 10], [34, 11, 15], [8, 16, 23], [22, 17, 38], [6, 19, 42], [36, 32, 14], [35, 21, 31], [26, 1, 4], [5, 43, 30], [3, 27, 28, 37], [2, 13, 41, 24]]
[[20, 8, 41], [5, 6, 13], [45, 17, 42], [35, 33, 37], [39, 28, 30], [7, 44, 16], [43, 9, 23], [14, 22, 38], [32, 10, 3], [11, 31, 19], [24, 36, 21], [2, 25, 15], [12, 29, 46], [0, 40, 1, 26], [27, 18, 34, 4]]
[[41, 20, 23], [17, 37, 44], [24, 35, 7], [4, 6, 19], [1, 36, 42], [39, 9, 43], [25, 32, 11], [33, 31, 28], [22, 12, 0], [16, 15, 27], [21, 40, 46], [18, 2, 13], [34, 14, 30], [26, 29, 3, 10], [5, 8, 38, 45]]
[[34, 2, 0], [26, 46, 3], [12, 43, 38], [29, 7, 25], [41, 36, 4], [27, 1, 21], [24, 35, 10], [28, 44, 40], [31, 19, 11], [6, 30, 14], [8, 33, 22], [5, 15, 17], [16, 23, 18], [13, 20, 42, 9], [45, 37, 32, 39]]
[[46, 24, 19], [26, 11, 0], [9, 32, 27], [36, 10, 4], [2, 13, 6], [17, 44, 20], [30, 12, 41], [18, 1, 38], [34, 8, 40], [5, 7, 21], [45, 14, 16], [31, 43, 39], [42, 3, 33], [35, 37, 23, 29], [15, 22, 28, 25]]
