[[16, 19, 8], [15, 32, 27], [30, 17, 0], [1, 28, 24], [2, 25, 9], [6, 20, 5], [11, 7, 29], [33, 4, 12], [21, 18, 10], [31, 13, 3], [14, 22, 26, 23]]
[[3, 26, 21], [33, 29, 25], [13, 5, 0], [17, 7, 12], [14, 10, 8], [20, 31, 27], [16, 2, 4], [6, 24, 9], [1, 30, 32], [18, 19, 11], [23, 15, 22, 28]]
[[8, 30, 33], [12, 14, 25], [2, 13, 22], [19, 11, 6], [31, 0, 9], [32, 5, 4], [23, 21, 26], [15, 7, 10], [29, 27, 28], [1, 18, 17], [24, 20, 16, 3]]
[[19, 15, 13], [25, 7, 14], [3, 33, 18], [0, 4, 16], [20, 24, 29], [23, 28, 10], [21, 27, 2], [32, 30, 26], [31, 9, 22], [11, 8, 6], [5, 17, 12, 1]]
[[2, 10, 0], [19, 15, 25], [13, 22, 14], [17, 1, 3], [18, 4, 23], [8, 30, 16], [20, 11, 26], [12, 9, 32], [24, 27, 7], [5, 31, 21], [33, 29, 6, 28]]
[[19, 13, 26], [7, 16, 32], [29, 5, 0], [10, 20, 18], [33, 28, 3], [30, 6, 11], [25, 4, 12], [22, 23, 27], [15, 2, 24], [21, 14, 17], [31, 1, 8, 9]]
[[14, 28, 11], [20, 29, 13], [18, 7, 0], [24, 23, 17], [30, 16, 33], [10, 4, 3], [32, 21, 25], [9, 8, 19], [1, 12, 6], [26, 27, 22], [5, 31, 15, 2]]
[[0, 18, 21], [17, 19, 26], [4, 28, 33], [29, 10, 8], [24, 9, 15], [32, 22, 23], [30, 31, 11], [14, 3, 16], [6, 7, 13], [5, 27, 2], [25, 1, 12, 20]]
[[13, 30, 18], [22, 17, 14], [0, 12, 33], [9, 5, 8], [16, 32, 27], [3, 28, 26], [20, 15, 23], [1, 19, 10], [21, 4, 2], [29, 11, 7], [24, 31, 6, 25]]
[[32, 7, 28], [6, 31, 26], [2, 27, 22], [25, 4, 29], [24, 19, 16], [18, 0, 1], [21, 20, 13], [14, 17, 30], [11, 12, 8], [23, 9, 3], [15, 10, 5, 33]]
[[16, 12, 11], [6, 1, 22], [18, 0, 24], [5, 15, 3], [28, 8, 4], [14, 7, 32], [33, 31, 19], [23, 27, 10], [25, 2, 9], [20, 29, 13], [26, 21, 17, 30]]
[[12, 6, 25], [13, 21, 27], [30, 9, 23], [2, 20, 3], [18, 33, 10], [17, 8, 4], [14, 24, 28], [16, 15, 0], [32, 11, 31], [5, 1, 7], [19, 22, 26, 29]]
[[32, 9, 25], [10, 4, 14], [22, 6, 21], [17, 23, 26], [19, 29, 11], [1, 5, 13], [28, 0, 2], [31, 7, 27], [16, 24, 33], [30, 8, 18], [15, 12, 20, 3]]
[[8, 26, 32], [1, 0, 20], [33, 28, 5], [29, 19, 9], [17, 3, 18], [15, 7, 21], [13, 4, 12], [23, 14, 11], [31, 30, 10], [24, 16, 27], [25, 6, 22, 2]]
[[1, 18, 32], [31, 30, 3], [22, 11, 0], [19, 7, 8], [2, 12, 33], [16, 9, 27], [25, 14, 4], [20, 21, 10], [29, 26, 6], [5, 17, 23], [13, 24, 28, 15]]
[[10, 19, 23], [6, 27, 12], [24, 30, 20], [2, 28, 7], [26, 14, 3], [31, 17, 4], [22, 33, 15], [21, 9, 32], [11, 16, 25], [13, 0, 18], [8, 5, 29, 1]]
[[11, 3, 20], [32, 8, 21], [22, 27, 25], [33, 4, 10], [16, 26, 24], [18, 30, 5], [19, 23, 9], [28, 17, 12], [31, 2, 7], [15, 14, 13], [0, 1, 29, 6]]
[[9, 6, 23], [16, 3, 19], [1, 26, 28], [14, 4, 25], [13, 2, 22], [33, 21, 31], [7, 12, 30], [15, 0, 24], [8, 5, 17], [11, 29, 27], [18, 20, 32, 10]]
[[4, 16, 5], [14, 23, 28], [33, 30, 0], [17, 21, 12], [31, 22, 1], [13, 7, 25], [27, 3, 9], [6, 11, 24], [29, 15, 32], [26, 19, 18], [10, 20, 8, 2]]
[[3, 33, 22], [5, 15, 4], [9, 18, 8], [0, 12, 7], [2, 30, 16], [11, 31, 32], [20, 23, 25], [29, 24, 26], [27, 19, 6], [13, 1, 14], [21, 17, 10, 28]]
[[30, 12, 3], [6, 16, 26], [23, 5, 0], [32, 20, 7], [4, 24, 22], [18, 11, 33], [29, 15, 28], [9, 19, 21], [25, 10, 13], [17, 31, 2], [14, 8, 1, 27]]
[[22, 20, 10], [24, 32, 26], [17, 13, 18], [2, 28, 14], [0, 1, 12], [30, 8, 23], [15, 7, 21], [31, 29, 9], [16, 27, 5], [19, 3, 11], [6, 25, 4, 33]]
[[32, 12, 3], [17, 16, 5], [23, 6, 7], [27, 20, 0], [14, 8, 15], [28, 31, 13], [22, 11, 10], [9, 18, 21], [1, 2, 19], [33, 26, 25], [24, 30, 29, 4]]
[[16, 24, 9], [23, 33, 19], [20, 1, 22], [31, 12, 2], [29, 13, 21], [17, 3, 10], [30, 11, 5], [18, 25, 27], [7, 6, 26], [32, 8, 0], [15, 28, 14, 4]]
[[19, 18, 1], [17, 11, 16], [29, 12, 2], [4, 33, 10], [21, 31, 28], [32, 8, 22], [26, 27, 24], [30, 6, 23], [14, 13, 9], [0, 15, 7], [20, 25, 3, 5]]
[[3, 32, 8], [9, 15, 29], [17, 20, 22], [23, 7, 5], [13, 4, 28], [12, 10, 11], [21, 31, 24], [2, 18, 0], [26, 16, 30], [14, 27, 19], [6, 33, 25, 1]]
[[28, 21, 18], [30, 16, 0], [29, 3, 8], [27, 26, 19], [24, 15, 5], [14, 22, 9], [10, 31, 1], [4, 13, 17], [33, 25, 23], [6, 2, 12], [11, 32, 20, 7]]
[[27, 9, 13], [16, 0, 1], [19, 14, 6], [29, 20, 11], [30, 3, 17], [22, 10, 24], [12, 31, 21], [18, 15, 32], [7, 25, 8], [33, 26, 5], [28, 23, 4, 2]]
[[12, 26, 6], [28, 0, 4], [29, 27, 20], [18, 25, 9], [32, 30, 2], [3, 8, 15], [7, 10, 16], [5, 33, 1], [22, 24, 21], [13, 17, 23], [11, 19, 31, 14]]
[[3, 0, 1], [14, 13, 26], [19, 12, 28], [17, 10, 22], [15, 20, 21], [11, 29, 5], [23, 18, 31], [7, 6, 2], [32, 33, 25], [16, 24, 4], [27, 9, 30, 8]]
[[31, 25, 33], [10, 9, 17], [27, 15, 14], [16, 2, 4], [1, 5, 8], [18, 3, 30], [23, 19, 13], [22, 20, 24], [21, 11, 29], [32, 28, 12], [6, 0, 7, 26]]
[[17, 2, 22], [14, 6, 28], [10, 19, 24], [25, 3, 15], [33, 1, 21], [23, 31, 32], [29, 9, 11], [16, 30, 20], [18, 5, 27], [0, 4, 7], [8, 13, 12, 26]]
[[30, 14, 1], [24, 27, 29], [16, 28, 0], [11, 12, 32], [17, 13, 6], [9, 4, 10], [21, 7, 19], [3, 8, 23], [22, 26, 33], [20, 15, 5], [25, 31, 2, 18]]
[[19, 8, 9], [20, 4, 0], [23, 29, 25], [5, 13, 2], [30, 27, 17], [22, 28, 11], [31, 1, 7], [21, 6, 12], [14, 24, 10], [18, 33, 16], [32, 3, 26, 15]]
[[9, 10, 25], [13, 2, 28], [17, 1, 24], [30, 32, 14], [8, 16, 19], [15, 33, 20], [31, 23, 18], [21, 5, 12], [3, 26, 0], [22, 6, 4], [7, 27, 11, 29]]
[[16, 32, 11], [30, 1, 20], [15, 18, 0], [19, 6, 13], [25, 3, 14], [17, 33, 29], [5, 2, 31], [4, 26, 7], [9, 21, 23], [12, 22, 8], [28, 10, 24, 27]]
[[8, 31, 1], [2, 3, 9], [23, 25, 30], [26, 12, 17], [28, 33, 32], [21, 4, 22], [13, 7, 16], [0, 6, 15], [11, 27, 18], [20, 29, 24], [14, 19, 5, 10]]
[[14, 6, 15], [9, 27, 21], [4, 12, 31], [24, 29, 22], [32, 13, 1], [30, 18, 23], [5, 16, 8], [28, 10, 3], [7, 0, 11], [20, 2, 17], [19, 33, 26, 25]]
[[8, 17, 1], [31, 9, 3], [23, 20, 27], [30, 18, 4], [7, 32, 5], [28, 26, 25], [15, 10, 22], [6, 33, 12], [16, 13, 29], [19, 11, 2], [21, 24, 14, 0]]
[[25, 4, 31], [10, 30, 7], [8, 22, 1], [0, 21, 29], [26, 11, 9], [16, 19, 6], [15, 28, 2], [14, 23, 12], [32, 27, 5], [13, 20, 24], [33, 3, 17, 18]]
[[23, 29, 19], [27, 18, 33], [17, 7, 2], [20, 26, 12], [16, 31, 11], [5, 22, 21], [14, 28, 1], [8, 30, 4], [24, 6, 25], [10, 9, 15], [13, 32, 0, 3]]
[[25, 17, 6], [32, 14, 15], [23, 12, 33], [0, 2, 18], [28, 16, 10], [29, 21, 3], [11, 8, 27], [22, 5, 13], [20, 24, 19], [26, 31, 1], [7, 9, 4, 30]]
[[0, 13, 26], [27, 30, 21], [32, 15, 7], [8, 25, 23], [4, 14, 12], [16, 1, 33], [24, 20, 10], [28, 17, 31], [19, 29, 6], [5, 3, 2], [11, 9, 22, 18]]
[[13, 3, 5], [8, 10, 9], [27, 24, 26], [33, 14, 12], [7, 29, 30], [11, 21, 1], [31, 22, 32], [4, 6, 20], [28, 15, 0], [2, 16, 23], [17, 25, 19, 18]]
[[11, 20, 29], [18, 3, 2], [28, 6, 33], [7, 13, 8], [4, 27, 22], [19, 21, 16], [15, 1, 5], [31, 32, 14], [30, 23, 26], [25, 9, 0], [10, 24, 17, 12]]
[[15, 9, 30], [4, 17, 26], [23, 22, 1], [28, 13, 19], [16, 7, 5], [18, 12, 24], [20, 21, 31], [32, 2, 11], [0, 25, 27], [6, 3, 33], [10, 8, 14, 29]]
[[30, 17, 5], [25, 21, 19], [7, 28, 23], [0, 13, 18], [33, 15, 22], [26, 31, 6], [32, 4, 29], [16, 11, 12], [9, 24, 2], [3, 1, 14], [10, 20, 27, 8]]
[[13, 17, 16], [0, 33, 4], [11, 22, 2], [30, 32, 21], [8, 25, 9], [19, 20, 12], [1, 6, 24], [15, 27, 28], [5, 14, 29], [26, 23, 31], [10, 7, 18, 3]]
[[10, 2, 33], [29, 14, 21], [15, 22, 5], [23, 12, 32], [3, 20, 28], [1, 6, 18], [26, 24, 31], [0, 16, 17], [4, 11, 13], [19, 8, 9], [7, 25, 27, 30]]
[[31, 19, 30], [18, 7, 16], [2, 1, 14], [6, 28, 9], [0, 8, 23], [5, 21, 24], [12, 33, 20], [17, 26, 22], [27, 3, 29], [10, 25, 15], [13, 4, 32, 11]]
[[28, 24, 33], [1, 11, 32], [14, 2, 9], [12, 22, 30], [20, 5, 23], [3, 26, 10], [17, 21, 29], [4, 18, 0], [15, 19, 13], [8, 6, 7], [25, 31, 27, 16]]
[[3, 2, 24], [14, 16, 27], [31, 12, 33], [1, 8, 10], [32, 28, 7], [25, 26, 17], [20, 22, 13], [15, 30, 6], [11, 0, 21], [9, 29, 4], [23, 5, 19, 18]]
[[13, 23, 20], [31, 17, 8], [2, 21, 25], [27, 10, 0], [19, 26, 9], [4, 29, 7], [22, 16, 28], [11, 12, 24], [1, 14, 6], [30, 5, 18], [15, 32, 3, 33]]
[[26, 27, 24], [21, 12, 28], [13, 32, 18], [29, 16, 0], [3, 6, 25], [33, 31, 19], [30, 2, 23], [22, 9, 7], [10, 8, 15], [17, 5, 4], [11, 14, 1, 20]]
[[22, 16, 7], [2, 24, 6], [13, 20, 11], [5, 25, 4], [1, 33, 15], [18, 28, 17], [27, 26, 19], [30, 21, 29], [31, 23, 8], [14, 10, 32], [12, 9, 0, 3]]
[[3, 2, 1], [9, 14, 28], [27, 19, 7], [26, 22, 11], [25, 4, 12], [8, 23, 18], [10, 30, 6], [21, 15, 13], [5, 31, 17], [0, 33, 20], [16, 24, 32, 29]]
[[11, 33, 6], [19, 14, 5], [1, 25, 2], [30, 8, 10], [32, 12, 21], [22, 18, 7], [15, 26, 28], [31, 3, 27], [17, 4, 0], [20, 16, 23], [24, 13, 29, 9]]
[[5, 6, 26], [32, 0, 21], [25, 4, 29], [7, 18, 14], [33, 9, 28], [2, 17, 13], [10, 30, 22], [16, 24, 23], [1, 27, 20], [3, 12, 15], [31, 11, 19, 8]]
[[7, 0, 18], [17, 14, 20], [16, 9, 21], [23, 1, 26], [27, 11, 10], [12, 8, 32], [19, 2, 4], [24, 3, 25], [28, 6, 22], [13, 29, 33], [30, 5, 31, 15]]
[[27, 23, 22], [32, 29, 7], [10, 14, 11], [25, 16, 17], [4, 3, 8], [12, 5, 20], [13, 9, 28], [21, 31, 2], [24, 19, 15], [26, 18, 6], [33, 0, 30, 1]]
[[4, 22, 23], [5, 33, 9], [13, 0, 19], [27, 3, 16], [7, 20, 8], [21, 6, 10], [1, 12, 24], [15, 28, 26], [11, 31, 2], [14, 18, 29], [32, 30, 25, 17]]
[[23, 9, 24], [0, 32, 30], [16, 20, 29], [5, 8, 1], [25, 31, 10], [11, 13, 27], [18, 19, 14], [21, 7, 33], [3, 26, 15], [4, 22, 28], [6, 17, 12, 2]]
[[17, 16, 19], [0, 31, 24], [30, 4, 20], [28, 1, 25], [3, 14, 21], [22, 10, 8], [29, 12, 5], [15, 26, 23], [2, 11, 6], [18, 7, 13], [9, 32, 27, 33]]
[[17, 7, 13], [33, 6, 1], [27, 29, 2], [22, 9, 3], [14, 20, 28], [30, 16, 24], [18, 19, 31], [23, 11, 21], [25, 15, 12], [0, 8, 32], [4, 10, 26, 5]]
[[12, 14, 2], [9, 18, 5], [21, 26, 22], [8, 27, 31], [1, 32, 7], [30, 33, 28], [23, 24, 19], [6, 25, 3], [13, 11, 4], [20, 10, 15], [0, 29, 17, 16]]
[[11, 1, 13], [29, 8, 19], [4, 5, 21], [33, 24, 12], [20, 7, 23], [32, 22, 10], [2, 16, 31], [17, 3, 30], [28, 0, 6], [26, 18, 25], [9, 15, 14, 27]]
[[6, 4, 16], [30, 24, 27], [23, 33, 22], [9, 19, 0], [15, 18, 26], [32, 7, 8], [21, 5, 25], [10, 28, 3], [31, 1, 11], [12, 13, 14], [2, 29, 20, 17]]
[[20, 8, 1], [29, 21, 17], [12, 6, 28], [5, 15, 31], [24, 23, 14], [30, 3, 4], [33, 13, 10], [32, 0, 18], [7, 9, 26], [11, 25, 22], [16, 2, 27, 19]]
[[4, 5, 26], [22, 29, 11], [8, 20, 0], [31, 24, 6], [12, 7, 14], [30, 1, 2], [18, 23, 33], [3, 16, 15], [10, 17, 28], [19, 32, 27], [9, 13, 21, 25]]
[[10, 2, 16], [12, 1, 15], [20, 19, 24], [17, 33, 4], [31, 8, 3], [28, 32, 22], [11, 26, 25], [5, 0, 14], [7, 6, 30], [27, 18, 9], [23, 29, 13, 21]]
[[0, 18, 13], [7, 23, 33], [25, 28, 32], [24, 19, 10], [4, 3, 11], [21, 15, 1], [16, 2, 12], [5, 27, 26], [30, 8, 6], [31, 22, 9], [20, 17, 14, 29]]
[[28, 5, 0], [31, 1, 25], [8, 11, 14], [15, 19, 16], [13, 22, 2], [29, 4, 32], [24, 21, 6], [17, 27, 33], [20, 30, 18], [23, 3, 26], [12, 9, 10, 7]]
[[31, 12, 13], [25, 19, 28], [15, 30, 14], [21, 32, 33], [8, 3, 0], [10, 26, 6], [24, 20, 16], [29, 11, 17], [9, 1, 27], [18, 7, 2], [22, 23, 4, 5]]
[[7, 20, 8], [1, 18, 9], [19, 22, 29], [13, 23, 31], [12, 14, 10], [30, 15, 6], [2, 3, 21], [26, 33, 0], [24, 25, 27], [28, 16, 5], [32, 11, 17, 4]]
[[30, 19, 6], [3, 33, 32], [18, 22, 8], [5, 28, 9], [23, 4, 15], [17, 11, 20], [25, 27, 10], [21, 14, 12], [16, 2, 0], [29, 26, 24], [31, 13, 1, 7]]
[[15, 18, 6], [11, 32, 23], [7, 26, 30], [22, 21, 4], [24, 25, 31], [1, 13, 5], [29, 27, 17], [8, 2, 10], [16, 19, 0], [28, 33, 14], [12, 20, 3, 9]]
[[28, 9, 32], [10, 29, 21], [2, 16, 18], [27, 14, 12], [19, 33, 17], [7, 15, 1], [26, 30, 6], [25, 23, 22], [13, 4, 0], [31, 24, 20], [3, 8, 11, 5]]
[[18, 10, 30], [29, 19, 13], [1, 14, 25], [16, 21, 15], [2, 6, 3], [32, 5, 20], [9, 22, 8], [23, 12, 11], [31, 0, 24], [7, 4, 26], [28, 27, 33, 17]]
[[7, 25, 5], [3, 9, 8], [15, 12, 23], [26, 1, 31], [10, 32, 20], [30, 28, 2], [13, 4, 29], [16, 22, 11], [18, 33, 27], [6, 0, 17], [24, 19, 14, 21]]
[[9, 11, 15], [32, 1, 10], [31, 25, 6], [24, 0, 5], [4, 8, 22], [27, 26, 3], [2, 18, 28], [29, 19, 16], [21, 33, 23], [13, 20, 17], [14, 12, 7, 30]]
[[8, 29, 30], [6, 9, 28], [22, 25, 7], [32, 27, 13], [14, 23, 1], [18, 11, 21], [16, 17, 20], [19, 24, 33], [15, 31, 12], [3, 26, 5], [4, 2, 10, 0]]
[[10, 26, 20], [13, 3, 12], [9, 29, 6], [16, 2, 24], [30, 14, 4], [31, 7, 25], [0, 11, 23], [21, 27, 19], [33, 18, 32], [17, 28, 5], [15, 22, 1, 8]]
[[12, 20, 11], [2, 24, 21], [3, 5, 26], [29, 17, 13], [19, 9, 16], [27, 33, 18], [22, 8, 1], [4, 32, 30], [31, 14, 6], [7, 10, 0], [23, 15, 28, 25]]
[[21, 19, 12], [5, 2, 6], [30, 1, 18], [28, 8, 25], [22, 24, 7], [9, 10, 23], [4, 33, 15], [27, 29, 3], [17, 14, 13], [0, 11, 32], [20, 26, 31, 16]]
[[28, 1, 22], [3, 33, 5], [0, 11, 13], [21, 18, 24], [7, 17, 14], [30, 2, 9], [29, 31, 15], [23, 32, 20], [10, 4, 27], [19, 16, 8], [6, 25, 26, 12]]
[[19, 11, 28], [2, 21, 14], [26, 7, 30], [25, 18, 13], [32, 24, 27], [3, 29, 6], [16, 5, 20], [33, 15, 31], [10, 4, 0], [23, 8, 22], [12, 17, 9, 1]]
