[[14, 17, 31], [29, 10, 23], [27, 20, 15], [9, 5, 16], [8, 13, 0], [28, 22, 19], [24, 11, 4], [26, 21, 2], [1, 30, 7, 3], [12, 6, 18, 25]]
[[28, 13, 29], [18, 6, 26], [8, 7, 22], [0, 20, 24], [16, 3, 5], [9, 4, 2], [15, 21, 25], [23, 12, 17], [19, 27, 30, 10], [11, 1, 31, 14]]
[[20, 15, 14], [2, 18, 17], [1, 0, 31], [11, 25, 26], [23, 27, 22], [7, 16, 8], [28, 12, 9], [21, 30, 5], [13, 19, 6, 4], [10, 29, 24, 3]]
[[8, 12, 28], [16, 22, 15], [29, 5, 14], [20, 27, 24], [4, 10, 11], [0, 30, 2], [17, 6, 21], [31, 3, 13], [7, 19, 25, 9], [23, 26, 18, 1]]
[[24, 30, 6], [11, 26, 19], [0, 8, 2], [16, 15, 10], [23, 14, 27], [28, 4, 25], [29, 31, 21], [13, 7, 1], [12, 20, 22, 17], [9, 3, 18, 5]]
[[18, 16, 14], [5, 29, 23], [3, 12, 2], [17, 20, 8], [27, 15, 6], [30, 4, 1], [7, 31, 0], [11, 9, 22], [13, 26, 21, 19], [28, 24, 25, 10]]
[[14, 28, 10], [5, 25, 8], [22, 26, 18], [27, 13, 7], [2, 0, 31], [24, 21, 29], [15, 1, 6], [20, 19, 11], [12, 30, 23, 3], [9, 17, 16, 4]]
[[14, 4, 6], [2, 12, 28], [23, 8, 26], [21, 30, 31], [27, 25, 10], [29, 18, 3], [9, 17, 0], [22, 1, 7], [20, 5, 15, 13], [16, 24, 11, 19]]
[[25, 5, 8], [28, 23, 24], [2, 11, 3], [29, 0, 19], [30, 20, 15], [1, 22, 12], [10, 26, 18], [13, 9, 27], [6, 31, 7, 16], [17, 4, 21, 14]]
[[7, 2, 9], [20, 30, 27], [29, 6, 10], [15, 31, 23], [5, 17, 12], [18, 14, 19], [4, 22, 0], [21, 26, 13], [11, 24, 16, 3], [25, 8, 1, 28]]
[[8, 31, 2], [21, 30, 13], [17, 22, 4], [18, 7, 10], [27, 29, 26], [5, 9, 28], [1, 3, 16], [23, 15, 12], [6, 20, 25, 24], [14, 19, 11, 0]]
[[9, 0, 8], [24, 1, 6], [30, 7, 27], [14, 13, 19], [3, 31, 4], [20, 18, 23], [17, 29, 15], [5, 25, 10], [11, 21, 12, 26], [2, 28, 16, 22]]
[[26, 22, 5], [25, 27, 8], [29, 0, 11], [17, 18, 7], [24, 15, 13], [14, 4, 12], [23, 30, 10], [20, 3, 6], [1, 2, 9, 19], [21, 16, 28, 31]]
[[27, 9, 29], [2, 13, 4], [18, 30, 17], [12, 14, 10], [6, 5, 1], [16, 8, 11], [22, 0, 3], [28, 26, 25], [20, 23, 24, 19], [21, 7, 15, 31]]
[[23, 29, 25], [31, 20, 22], [12, 21, 0], [7, 11, 30], [15, 17, 19], [9, 2, 26], [27, 4, 14], [6, 1, 18], [10, 24, 5, 16], [13, 8, 3, 28]]
[[17, 3, 8], [5, 6, 23], [24, 10, 31], [26, 14, 4], [0, 2, 19], [25, 28, 16], [12, 11, 9], [13, 30, 1], [27, 15, 21, 29], [20, 18, 22, 7]]
[[29, 2, 21], [5, 20, 28], [22, 10, 3], [7, 4, 9], [23, 19, 26], [13, 1, 27], [12, 17, 15], [0, 31, 11], [30, 25, 8, 16], [24, 14, 6, 18]]
[[13, 12, 29], [9, 17, 21], [6, 3, 30], [4, 11, 20], [16, 24, 14], [1, 31, 15], [22, 8, 10], [19, 5, 28], [27, 25, 7, 26], [0, 23, 2, 18]]
[[16, 4, 25], [19, 17, 28], [29, 2, 26], [31, 18, 21], [3, 14, 13], [23, 22, 7], [30, 10, 24], [9, 15, 1], [5, 8, 27, 20], [6, 0, 12, 11]]
[[8, 22, 12], [15, 5, 18], [11, 21, 14], [1, 16, 0], [31, 17, 2], [3, 25, 9], [10, 4, 7], [6, 28, 26], [20, 30, 13, 19], [29, 24, 23, 27]]
[[6, 14, 7], [31, 15, 23], [29, 24, 0], [21, 30, 13], [3, 9, 25], [10, 11, 8], [26, 5, 17], [4, 16, 18], [1, 12, 2, 27], [28, 19, 22, 20]]
[[8, 5, 13], [0, 25, 23], [27, 7, 3], [18, 17, 24], [15, 21, 6], [20, 1, 4], [22, 2, 29], [19, 9, 11], [28, 30, 10, 31], [26, 12, 16, 14]]
[[22, 17, 25], [20, 12, 3], [30, 10, 21], [11, 2, 1], [14, 4, 16], [9, 31, 29], [19, 5, 28], [26, 23, 8], [18, 7, 27, 24], [15, 6, 13, 0]]
[[2, 14, 12], [16, 20, 1], [26, 28, 21], [29, 3, 13], [31, 10, 8], [7, 18, 30], [22, 23, 11], [5, 17, 9], [27, 15, 25, 24], [19, 6, 0, 4]]
[[8, 9, 26], [19, 23, 22], [16, 14, 29], [20, 2, 12], [4, 18, 30], [28, 31, 15], [0, 27, 6], [24, 7, 25], [13, 11, 1, 17], [3, 5, 10, 21]]
[[26, 14, 18], [30, 23, 5], [15, 25, 24], [16, 22, 0], [17, 31, 10], [9, 19, 7], [21, 1, 4], [28, 6, 27], [3, 11, 12, 29], [2, 13, 20, 8]]
[[24, 5, 25], [28, 9, 31], [29, 11, 26], [17, 20, 13], [23, 19, 6], [8, 7, 1], [27, 18, 2], [30, 4, 0], [3, 22, 14, 10], [12, 21, 16, 15]]
[[20, 10, 1], [26, 6, 4], [24, 9, 12], [5, 30, 22], [28, 11, 16], [8, 2, 17], [14, 21, 23], [19, 3, 25], [31, 15, 29, 18], [27, 13, 7, 0]]
[[28, 2, 21], [6, 23, 20], [22, 16, 3], [17, 14, 15], [8, 29, 5], [27, 1, 26], [31, 19, 11], [30, 7, 12], [9, 0, 10, 25], [18, 4, 24, 13]]
[[1, 29, 22], [31, 11, 27], [17, 8, 10], [14, 24, 13], [12, 21, 3], [4, 23, 18], [6, 0, 28], [16, 19, 25], [20, 9, 7, 15], [2, 26, 5, 30]]
[[4, 3, 6], [9, 8, 26], [20, 24, 28], [17, 31, 21], [27, 18, 7], [2, 22, 19], [15, 14, 10], [25, 11, 5], [30, 29, 1, 0], [13, 12, 23, 16]]
[[28, 0, 11], [30, 15, 18], [19, 12, 23], [17, 3, 13], [24, 5, 20], [26, 27, 2], [16, 25, 9], [31, 10, 6], [7, 14, 21, 29], [4, 8, 1, 22]]
[[20, 22, 2], [16, 25, 27], [30, 15, 18], [31, 8, 6], [17, 1, 7], [19, 11, 24], [0, 21, 23], [29, 13, 10], [5, 26, 9, 12], [14, 28, 4, 3]]
[[12, 18, 30], [20, 31, 1], [4, 27, 26], [3, 8, 14], [23, 0, 11], [6, 7, 22], [24, 19, 15], [5, 10, 16], [9, 28, 2, 17], [25, 29, 13, 21]]
[[15, 30, 4], [22, 7, 27], [2, 18, 19], [23, 16, 11], [1, 20, 0], [31, 9, 29], [28, 26, 25], [17, 5, 14], [12, 24, 13, 10], [6, 3, 21, 8]]
[[16, 3, 21], [12, 25, 20], [29, 31, 13], [1, 14, 0], [26, 15, 18], [9, 30, 27], [4, 17, 7], [22, 23, 10], [11, 6, 2, 19], [28, 5, 8, 24]]
[[25, 20, 2], [0, 7, 30], [16, 31, 4], [11, 19, 28], [26, 15, 29], [21, 9, 1], [6, 12, 24], [17, 8, 27], [13, 23, 22, 5], [14, 3, 10, 18]]
[[28, 20, 13], [26, 16, 4], [25, 5, 30], [19, 15, 11], [23, 8, 18], [9, 2, 0], [24, 29, 22], [3, 10, 31], [7, 1, 12, 17], [14, 21, 6, 27]]
[[7, 4, 16], [18, 31, 25], [10, 15, 6], [17, 28, 13], [0, 8, 30], [19, 21, 5], [22, 9, 23], [2, 20, 1], [14, 26, 29, 3], [24, 27, 11, 12]]
[[2, 29, 0], [7, 10, 26], [22, 14, 15], [11, 23, 13], [20, 9, 8], [5, 25, 31], [19, 18, 1], [21, 24, 4], [28, 27, 30, 3], [12, 16, 17, 6]]
[[8, 28, 3], [5, 30, 20], [2, 14, 11], [26, 9, 25], [16, 23, 12], [22, 31, 7], [0, 24, 27], [1, 19, 13], [17, 6, 4, 18], [15, 21, 29, 10]]
[[3, 20, 4], [28, 16, 17], [13, 19, 30], [22, 23, 8], [5, 10, 6], [27, 0, 14], [29, 24, 12], [25, 21, 7], [31, 26, 9, 15], [18, 11, 2, 1]]
[[22, 30, 2], [24, 19, 15], [4, 13, 23], [14, 20, 27], [18, 7, 5], [11, 31, 3], [28, 29, 21], [12, 6, 10], [17, 25, 0, 16], [8, 1, 26, 9]]
[[18, 11, 27], [20, 31, 16], [2, 28, 13], [15, 9, 29], [5, 23, 22], [21, 1, 30], [26, 8, 14], [0, 19, 17], [25, 7, 10, 4], [24, 6, 3, 12]]
[[20, 28, 15], [0, 5, 13], [2, 18, 16], [26, 21, 30], [9, 29, 6], [24, 11, 25], [19, 7, 12], [10, 23, 3], [8, 22, 1, 17], [31, 27, 4, 14]]
[[27, 13, 23], [26, 15, 12], [29, 18, 17], [8, 6, 4], [24, 14, 16], [28, 9, 25], [20, 3, 5], [0, 31, 21], [2, 11, 1, 10], [7, 30, 22, 19]]
[[6, 2, 25], [5, 13, 27], [0, 10, 14], [1, 29, 18], [21, 16, 20], [24, 31, 17], [12, 11, 15], [9, 3, 19], [7, 22, 4, 8], [30, 23, 26, 28]]
[[31, 15, 30], [16, 11, 27], [26, 18, 24], [9, 10, 19], [0, 3, 22], [6, 17, 29], [2, 14, 25], [4, 21, 8], [28, 23, 5, 12], [13, 1, 7, 20]]
[[9, 7, 10], [27, 24, 17], [15, 28, 11], [1, 19, 14], [26, 3, 20], [16, 0, 13], [4, 22, 8], [12, 5, 25], [30, 31, 6, 23], [18, 21, 29, 2]]
[[22, 25, 28], [27, 2, 21], [17, 4, 18], [7, 6, 24], [11, 1, 14], [16, 5, 12], [23, 31, 9], [20, 26, 10], [29, 30, 13, 3], [15, 19, 0, 8]]
[[15, 12, 6], [10, 18, 27], [14, 3, 17], [29, 19, 8], [11, 21, 2], [5, 0, 20], [26, 13, 30], [23, 25, 1], [31, 4, 7, 16], [9, 28, 24, 22]]
[[7, 3, 9], [18, 21, 5], [2, 1, 24], [22, 0, 26], [30, 23, 4], [27, 14, 11], [28, 16, 29], [31, 8, 20], [13, 6, 19, 12], [10, 25, 17, 15]]
[[22, 6, 3], [7, 17, 0], [19, 28, 29], [13, 8, 2], [26, 30, 4], [24, 15, 12], [23, 14, 16], [31, 20, 9], [27, 5, 25, 11], [1, 21, 10, 18]]
[[18, 5, 19], [6, 10, 26], [22, 1, 9], [15, 14, 29], [3, 21, 13], [2, 4, 12], [25, 24, 20], [27, 11, 8], [7, 17, 31, 23], [0, 28, 30, 16]]
[[21, 10, 13], [29, 2, 22], [14, 20, 4], [26, 11, 15], [18, 25, 12], [28, 3, 24], [1, 5, 31], [23, 27, 30], [6, 17, 8, 7], [9, 19, 16, 0]]
[[2, 26, 18], [21, 9, 16], [1, 15, 4], [3, 31, 10], [17, 27, 5], [6, 30, 23], [24, 7, 0], [8, 29, 13], [19, 11, 12, 14], [20, 25, 22, 28]]
[[14, 3, 18], [30, 26, 31], [13, 8, 0], [4, 16, 1], [28, 10, 25], [5, 11, 15], [19, 20, 22], [27, 17, 24], [21, 29, 2, 6], [7, 12, 23, 9]]
[[9, 31, 18], [25, 17, 13], [1, 29, 14], [2, 10, 16], [26, 8, 22], [3, 20, 12], [21, 0, 7], [28, 30, 15], [11, 4, 5, 6], [19, 23, 27, 24]]
[[24, 2, 10], [27, 5, 30], [20, 19, 16], [4, 22, 3], [7, 6, 18], [15, 25, 29], [14, 11, 17], [8, 26, 21], [31, 12, 28, 0], [13, 1, 23, 9]]
[[24, 22, 5], [6, 13, 18], [11, 8, 30], [4, 21, 23], [12, 3, 20], [0, 19, 16], [10, 27, 15], [1, 28, 14], [17, 26, 31, 7], [2, 9, 25, 29]]
[[2, 9, 26], [6, 16, 28], [12, 14, 15], [18, 25, 30], [29, 1, 19], [13, 17, 22], [10, 24, 27], [5, 11, 3], [4, 8, 23, 20], [31, 0, 7, 21]]
[[4, 22, 15], [23, 16, 28], [27, 30, 31], [20, 5, 13], [10, 0, 29], [25, 18, 1], [2, 12, 9], [11, 6, 21], [19, 7, 26, 14], [17, 8, 3, 24]]
[[5, 11, 27], [1, 2, 19], [28, 0, 13], [22, 30, 4], [24, 10, 3], [9, 23, 31], [21, 12, 17], [16, 7, 15], [26, 14, 8, 20], [25, 6, 29, 18]]
[[9, 28, 20], [2, 18, 23], [30, 24, 17], [8, 10, 19], [14, 29, 12], [6, 4, 16], [11, 1, 27], [0, 15, 25], [31, 5, 3, 21], [7, 26, 22, 13]]
[[0, 19, 12], [2, 18, 11], [16, 7, 23], [9, 8, 5], [29, 21, 14], [28, 4, 25], [26, 1, 30], [20, 6, 31], [24, 17, 15, 13], [22, 27, 3, 10]]
[[19, 9, 13], [26, 10, 4], [1, 17, 14], [11, 22, 25], [23, 27, 15], [24, 12, 0], [6, 30, 8], [28, 18, 31], [20, 3, 21, 16], [2, 5, 29, 7]]
[[24, 1, 11], [25, 19, 23], [26, 13, 12], [30, 16, 8], [20, 3, 22], [15, 4, 17], [0, 28, 9], [14, 29, 2], [10, 5, 21, 31], [7, 6, 27, 18]]
[[16, 15, 21], [7, 11, 14], [23, 9, 13], [30, 26, 20], [28, 8, 19], [25, 18, 12], [31, 24, 2], [17, 0, 22], [10, 5, 29, 27], [6, 1, 4, 3]]
[[15, 2, 21], [20, 28, 18], [4, 17, 9], [5, 31, 13], [0, 27, 1], [11, 6, 12], [7, 23, 30], [19, 26, 3], [8, 14, 16, 10], [24, 25, 29, 22]]
[[24, 20, 17], [18, 26, 15], [4, 9, 30], [8, 6, 27], [10, 14, 22], [21, 2, 3], [25, 5, 28], [19, 13, 11], [23, 12, 31, 0], [1, 29, 16, 7]]
[[22, 27, 10], [5, 24, 17], [15, 2, 3], [13, 9, 29], [26, 31, 12], [0, 19, 6], [28, 1, 16], [4, 11, 30], [7, 20, 25, 8], [23, 14, 18, 21]]
[[30, 21, 17], [19, 18, 26], [29, 9, 8], [0, 28, 27], [31, 14, 3], [24, 4, 2], [20, 22, 5], [6, 7, 12], [25, 11, 23, 15], [1, 13, 16, 10]]
[[18, 7, 4], [12, 1, 19], [11, 9, 14], [24, 30, 26], [15, 6, 27], [10, 8, 22], [13, 29, 2], [3, 5, 23], [17, 28, 20, 25], [21, 0, 31, 16]]
[[2, 6, 4], [13, 9, 14], [17, 20, 16], [8, 27, 26], [10, 23, 11], [1, 25, 19], [3, 31, 24], [12, 21, 30], [15, 7, 0, 5], [29, 28, 18, 22]]
[[15, 1, 23], [18, 30, 21], [13, 31, 4], [7, 14, 16], [25, 29, 22], [26, 28, 6], [12, 0, 11], [27, 24, 2], [5, 19, 17, 8], [20, 9, 3, 10]]
[[7, 1, 29], [0, 21, 24], [10, 26, 4], [11, 3, 30], [20, 9, 19], [17, 16, 13], [27, 2, 31], [23, 6, 12], [15, 18, 28, 25], [14, 5, 22, 8]]
[[2, 4, 10], [28, 5, 24], [3, 1, 17], [29, 27, 9], [8, 22, 6], [15, 7, 26], [20, 11, 25], [31, 13, 21], [19, 14, 12, 23], [0, 16, 18, 30]]
[[10, 24, 12], [27, 16, 15], [13, 23, 1], [3, 8, 29], [0, 17, 14], [30, 6, 25], [11, 9, 20], [22, 7, 31], [4, 21, 5, 18], [2, 28, 26, 19]]
[[22, 11, 10], [1, 2, 26], [5, 4, 8], [16, 28, 23], [9, 6, 18], [17, 0, 13], [29, 12, 3], [24, 7, 14], [19, 27, 20, 31], [25, 15, 30, 21]]
[[20, 21, 22], [26, 17, 1], [3, 7, 8], [25, 28, 12], [2, 14, 4], [13, 6, 11], [19, 24, 18], [27, 16, 10], [23, 31, 29, 0], [9, 30, 5, 15]]
