[[17, 8, 7], [4, 12, 16], [15, 22, 0], [26, 24, 35], [34, 6, 1], [21, 5, 30], [19, 10, 20], [25, 9, 31], [13, 18, 29], [27, 11, 33], [14, 2, 3], [32, 23, 28]]
[[35, 3, 18], [12, 2, 34], [8, 19, 24], [16, 20, 27], [23, 21, 0], [28, 26, 33], [10, 30, 14], [25, 9, 17], [32, 11, 4], [6, 7, 5], [13, 22, 31], [15, 29, 1]]
[[6, 20, 30], [28, 11, 27], [17, 31, 10], [29, 8, 16], [23, 9, 32], [2, 1, 7], [24, 13, 35], [15, 21, 5], [12, 25, 0], [22, 34, 33], [3, 4, 14], [18, 19, 26]]
[[16, 7, 6], [12, 35, 4], [23, 3, 5], [30, 15, 34], [9, 14, 8], [28, 31, 19], [20, 21, 10], [0, 13, 29], [2, 33, 24], [27, 1, 18], [17, 22, 25], [11, 32, 26]]
[[4, 34, 19], [9, 26, 22], [27, 21, 0], [30, 5, 14], [35, 31, 32], [1, 29, 12], [17, 25, 33], [13, 15, 18], [16, 24, 10], [2, 8, 11], [28, 7, 23], [6, 3, 20]]
[[1, 21, 3], [5, 26, 16], [33, 17, 29], [8, 23, 12], [13, 4, 11], [19, 18, 9], [27, 20, 14], [24, 35, 10], [0, 31, 25], [15, 32, 34], [2, 6, 28], [22, 30, 7]]
[[18, 3, 35], [1, 13, 31], [33, 4, 26], [2, 29, 11], [34, 14, 30], [27, 8, 12], [21, 22, 7], [5, 9, 24], [16, 19, 28], [6, 23, 17], [32, 15, 25], [0, 10, 20]]
[[10, 8, 13], [32, 15, 11], [18, 3, 21], [6, 30, 2], [9, 12, 27], [28, 26, 20], [33, 25, 24], [22, 1, 16], [0, 34, 35], [19, 23, 17], [7, 31, 5], [14, 4, 29]]
[[20, 12, 2], [24, 1, 21], [11, 29, 22], [25, 6, 14], [32, 4, 13], [23, 28, 33], [0, 35, 7], [9, 31, 8], [30, 34, 10], [17, 27, 19], [3, 5, 26], [16, 18, 15]]
[[27, 13, 30], [15, 20, 26], [19, 25, 8], [21, 35, 12], [1, 18, 7], [23, 5, 28], [17, 32, 9], [14, 34, 3], [16, 33, 10], [29, 0, 31], [24, 4, 11], [22, 2, 6]]
[[5, 35, 27], [12, 11, 23], [22, 2, 30], [7, 34, 9], [33, 1, 28], [19, 21, 6], [3, 26, 10], [8, 13, 24], [31, 4, 25], [15, 0, 18], [14, 29, 16], [17, 32, 20]]
[[4, 10, 27], [29, 20, 11], [26, 9, 7], [34, 25, 18], [15, 12, 30], [0, 31, 21], [13, 22, 24], [14, 5, 28], [8, 33, 19], [1, 16, 32], [6, 17, 23], [35, 2, 3]]
[[1, 34, 2], [21, 20, 25], [30, 10, 13], [19, 18, 16], [23, 5, 17], [33, 11, 31], [8, 9, 35], [0, 27, 28], [22, 29, 6], [7, 26, 4], [32, 15, 12], [14, 24, 3]]
[[28, 25, 20], [17, 7, 12], [26, 24, 16], [0, 6, 22], [11, 32, 33], [35, 2, 34], [13, 29, 31], [9, 5, 10], [15, 3, 1], [14, 8, 23], [30, 19, 18], [21, 4, 27]]
[[33, 4, 7], [24, 3, 11], [21, 18, 14], [27, 6, 16], [29, 2, 35], [12, 31, 5], [8, 32, 26], [28, 25, 0], [30, 9, 19], [17, 10, 13], [1, 22, 23], [20, 15, 34]]
[[30, 18, 25], [8, 19, 10], [35, 14, 3], [26, 22, 20], [6, 13, 28], [4, 9, 34], [29, 11, 17], [15, 2, 16], [7, 21, 33], [24, 27, 32], [1, 5, 31], [12, 23, 0]]
[[13, 31, 25], [16, 27, 8], [33, 12, 9], [2, 0, 35], [1, 4, 29], [3, 21, 15], [17, 30, 20], [28, 34, 14], [22, 10, 11], [7, 26, 18], [19, 24, 32], [23, 6, 5]]
[[14, 35, 27], [0, 18, 6], [8, 33, 31], [9, 34, 22], [1, 19, 21], [28, 26, 25], [7, 12, 17], [3, 32, 29], [10, 13, 5], [16, 30, 23], [2, 20, 15], [24, 4, 11]]
[[4, 12, 24], [11, 25, 16], [27, 23, 2], [19, 29, 17], [6, 1, 13], [0, 8, 7], [26, 31, 35], [3, 28, 32], [18, 9, 30], [15, 33, 20], [34, 10, 14], [22, 21, 5]]
[[21, 17, 14], [26, 24, 3], [5, 28, 15], [19, 11, 12], [0, 2, 31], [18, 23, 34], [25, 29, 8], [30, 35, 33], [13, 10, 22], [32, 16, 4], [27, 7, 20], [6, 1, 9]]
[[20, 34, 8], [15, 0, 14], [2, 21, 25], [3, 19, 7], [1, 12, 33], [29, 4, 28], [13, 10, 6], [30, 23, 5], [11, 18, 17], [24, 22, 16], [27, 32, 26], [31, 9, 35]]
[[9, 30, 13], [6, 11, 22], [29, 18, 4], [32, 7, 26], [10, 12, 27], [5, 25, 8], [33, 0, 21], [3, 24, 17], [14, 16, 23], [34, 19, 2], [35, 15, 31], [28, 1, 20]]
[[28, 34, 4], [8, 17, 23], [14, 35, 16], [12, 15, 7], [5, 20, 33], [3, 10, 19], [31, 22, 27], [24, 21, 13], [30, 9, 11], [25, 18, 29], [6, 2, 0], [32, 1, 26]]
[[19, 1, 27], [30, 28, 26], [23, 4, 12], [20, 29, 17], [11, 25, 13], [9, 8, 31], [24, 34, 15], [18, 2, 33], [6, 16, 5], [10, 0, 14], [21, 35, 3], [32, 22, 7]]
[[8, 33, 22], [10, 1, 5], [13, 24, 26], [16, 28, 0], [14, 34, 31], [2, 27, 23], [6, 11, 4], [19, 18, 21], [20, 7, 3], [30, 29, 12], [35, 15, 32], [9, 17, 25]]
[[5, 30, 29], [20, 28, 24], [10, 3, 26], [9, 34, 22], [0, 18, 12], [14, 31, 16], [7, 23, 25], [19, 35, 4], [33, 17, 13], [21, 15, 32], [6, 8, 1], [27, 11, 2]]
[[1, 18, 34], [16, 28, 22], [15, 29, 3], [6, 25, 33], [13, 14, 12], [31, 32, 20], [23, 0, 7], [35, 10, 17], [9, 26, 27], [5, 19, 30], [8, 11, 21], [4, 24, 2]]
[[24, 8, 26], [10, 16, 7], [12, 34, 32], [11, 29, 25], [30, 19, 5], [0, 27, 31], [35, 17, 15], [20, 14, 3], [13, 21, 22], [28, 1, 33], [23, 6, 2], [4, 18, 9]]
[[2, 32, 7], [22, 21, 5], [24, 23, 15], [16, 30, 28], [34, 4, 9], [10, 20, 19], [35, 17, 8], [12, 18, 31], [25, 6, 27], [13, 26, 33], [14, 1, 11], [29, 3, 0]]
