[[37, 10, 23], [3, 13, 27], [32, 6, 5], [4, 38, 19], [24, 2, 21], [28, 9, 16], [15, 26, 18], [12, 31, 29], [17, 35, 8], [22, 30, 36], [34, 25, 14], [11, 20, 0], [1, 33, 7]]
[[38, 11, 28], [21, 30, 24], [16, 17, 6], [31, 37, 29], [12, 33, 20], [8, 22, 5], [14, 27, 3], [23, 32, 35], [15, 13, 36], [19, 10, 2], [25, 7, 18], [1, 34, 9], [0, 26, 4]]
[[18, 19, 33], [37, 15, 11], [17, 29, 36], [14, 7, 22], [31, 12, 21], [2, 28, 35], [27, 38, 13], [0, 32, 5], [30, 24, 10], [1, 4, 25], [26, 23, 16], [9, 34, 6], [3, 20, 8]]
[[7, 3, 36], [26, 32, 25], [6, 20, 30], [15, 8, 9], [29, 18, 22], [35, 14, 24], [34, 17, 23], [11, 4, 31], [37, 33, 27], [5, 28, 2], [19, 1, 0], [16, 10, 12], [38, 21, 13]]
[[22, 6, 0], [14, 37, 16], [10, 33, 12], [32, 2, 38], [19, 18, 35], [13, 9, 3], [5, 26, 1], [8, 17, 27], [21, 25, 28], [34, 11, 31], [24, 30, 36], [23, 4, 29], [7, 15, 20]]
[[20, 38, 33], [34, 32, 6], [12, 2, 37], [1, 8, 35], [19, 21, 14], [5, 11, 7], [4, 18, 31], [17, 27, 36], [23, 29, 24], [25, 10, 15], [0, 22, 9], [16, 13, 28], [26, 3, 30]]
[[1, 20, 9], [10, 21, 5], [6, 12, 0], [36, 38, 17], [26, 4, 29], [3, 7, 24], [37, 30, 23], [18, 16, 11], [13, 32, 14], [2, 28, 33], [8, 15, 19], [25, 35, 31], [34, 22, 27]]
[[11, 13, 21], [5, 27, 35], [2, 17, 16], [1, 28, 9], [20, 25, 8], [30, 14, 4], [19, 29, 22], [0, 18, 38], [26, 10, 3], [15, 36, 32], [6, 31, 33], [23, 24, 37], [34, 7, 12]]
[[8, 24, 27], [14, 33, 17], [32, 37, 15], [20, 7, 0], [31, 23, 10], [21, 6, 2], [9, 11, 35], [19, 5, 22], [1, 4, 18], [38, 25, 28], [13, 26, 29], [36, 12, 3], [34, 16, 30]]
[[13, 15, 36], [7, 18, 38], [3, 32, 28], [33, 23, 17], [27, 34, 30], [2, 1, 21], [24, 9, 35], [8, 5, 12], [26, 25, 31], [14, 11, 6], [22, 20, 0], [16, 37, 29], [4, 19, 10]]
[[15, 5, 25], [6, 9, 34], [24, 22, 11], [37, 29, 36], [16, 28, 4], [21, 20, 35], [27, 1, 26], [3, 33, 13], [0, 8, 38], [18, 17, 31], [23, 7, 14], [2, 19, 10], [30, 32, 12]]
[[33, 3, 38], [18, 13, 24], [35, 27, 29], [32, 16, 2], [37, 31, 25], [10, 36, 21], [23, 5, 0], [34, 11, 14], [28, 22, 19], [12, 17, 7], [30, 15, 9], [26, 20, 4], [8, 1, 6]]
[[21, 14, 24], [31, 17, 7], [18, 3, 20], [13, 19, 8], [38, 32, 11], [10, 28, 33], [4, 22, 25], [29, 5, 15], [36, 26, 6], [12, 35, 34], [23, 0, 2], [16, 37, 30], [9, 1, 27]]
[[14, 24, 18], [22, 27, 37], [4, 20, 32], [15, 21, 29], [6, 7, 3], [0, 34, 2], [5, 13, 19], [12, 33, 38], [11, 35, 26], [36, 23, 8], [9, 31, 25], [16, 10, 28], [1, 17, 30]]
[[26, 2, 7], [12, 20, 27], [10, 33, 9], [6, 25, 0], [15, 17, 22], [21, 31, 29], [30, 32, 4], [36, 3, 34], [23, 24, 35], [19, 38, 16], [11, 14, 18], [8, 13, 28], [1, 37, 5]]
[[26, 1, 28], [19, 3, 32], [15, 7, 34], [20, 10, 21], [16, 6, 22], [23, 25, 29], [36, 27, 33], [4, 8, 2], [13, 37, 17], [14, 31, 12], [5, 18, 0], [24, 35, 9], [30, 38, 11]]
[[4, 25, 28], [2, 31, 36], [1, 9, 10], [26, 3, 6], [13, 17, 11], [38, 18, 30], [0, 19, 29], [32, 24, 23], [15, 37, 35], [16, 33, 34], [5, 20, 12], [14, 21, 8], [7, 22, 27]]
[[25, 2, 4], [19, 23, 11], [26, 8, 33], [6, 20, 27], [16, 36, 37], [0, 34, 24], [9, 30, 3], [38, 12, 21], [22, 32, 1], [13, 7, 17], [5, 28, 35], [18, 29, 15], [31, 10, 14]]
[[29, 25, 3], [38, 32, 8], [11, 1, 37], [15, 26, 21], [19, 14, 20], [18, 31, 7], [23, 28, 16], [5, 36, 0], [4, 30, 13], [35, 12, 6], [24, 9, 22], [17, 34, 2], [33, 27, 10]]
[[32, 13, 23], [27, 21, 15], [31, 16, 1], [3, 28, 29], [24, 26, 37], [4, 20, 22], [2, 14, 8], [12, 10, 7], [17, 11, 33], [0, 6, 5], [30, 19, 18], [34, 9, 36], [38, 35, 25]]
[[33, 5, 2], [11, 34, 3], [25, 29, 4], [12, 18, 30], [8, 10, 20], [22, 38, 14], [0, 37, 36], [32, 6, 9], [19, 35, 21], [15, 27, 31], [23, 28, 24], [16, 26, 1], [17, 13, 7]]
[[33, 34, 31], [0, 20, 37], [19, 35, 27], [32, 26, 8], [16, 11, 17], [13, 3, 15], [12, 28, 4], [18, 24, 10], [14, 21, 9], [1, 36, 38], [7, 22, 30], [6, 25, 23], [5, 29, 2]]
[[9, 18, 19], [0, 14, 25], [28, 4, 32], [30, 16, 27], [31, 26, 20], [23, 24, 8], [2, 10, 11], [21, 6, 34], [36, 38, 15], [13, 22, 1], [17, 12, 37], [35, 3, 29], [7, 33, 5]]
[[2, 26, 5], [8, 31, 30], [21, 33, 0], [29, 10, 3], [22, 27, 16], [11, 25, 35], [23, 19, 13], [32, 38, 20], [12, 37, 34], [9, 18, 36], [24, 28, 17], [14, 1, 6], [15, 4, 7]]
[[0, 34, 25], [14, 7, 36], [20, 4, 24], [10, 9, 35], [27, 22, 8], [29, 19, 1], [15, 5, 28], [30, 16, 17], [32, 33, 6], [26, 23, 38], [18, 11, 3], [12, 2, 21], [31, 37, 13]]
[[13, 24, 28], [12, 20, 35], [29, 10, 21], [19, 33, 31], [25, 23, 30], [2, 0, 8], [5, 7, 18], [38, 11, 34], [17, 1, 37], [3, 22, 9], [6, 36, 27], [15, 16, 32], [26, 14, 4]]
[[24, 4, 27], [19, 5, 1], [18, 31, 32], [29, 28, 8], [0, 35, 6], [36, 22, 25], [7, 12, 20], [33, 30, 11], [15, 21, 34], [14, 10, 37], [9, 23, 38], [2, 3, 13], [17, 16, 26]]
[[32, 27, 28], [13, 33, 2], [0, 22, 10], [37, 14, 34], [6, 12, 30], [25, 9, 5], [36, 24, 8], [7, 29, 21], [11, 17, 38], [35, 4, 16], [18, 15, 1], [19, 26, 31], [23, 3, 20]]
[[23, 25, 21], [15, 32, 28], [36, 13, 5], [27, 19, 35], [4, 12, 14], [18, 31, 11], [38, 9, 34], [8, 33, 26], [3, 1, 6], [17, 16, 30], [22, 0, 24], [7, 20, 2], [10, 37, 29]]
[[21, 37, 11], [12, 2, 8], [35, 1, 27], [0, 3, 29], [36, 33, 15], [30, 19, 14], [17, 25, 38], [23, 28, 18], [31, 20, 24], [4, 5, 22], [6, 10, 16], [7, 13, 26], [32, 9, 34]]
[[26, 17, 9], [3, 14, 18], [1, 5, 0], [23, 10, 37], [6, 34, 21], [12, 29, 13], [33, 4, 31], [32, 7, 8], [16, 35, 25], [28, 24, 11], [30, 27, 19], [20, 38, 22], [36, 15, 2]]
[[20, 18, 37], [36, 0, 7], [19, 28, 1], [32, 12, 25], [3, 33, 17], [31, 4, 38], [24, 15, 5], [14, 8, 10], [11, 16, 21], [29, 23, 13], [22, 2, 35], [9, 26, 6], [30, 34, 27]]
[[8, 22, 0], [21, 9, 30], [1, 6, 33], [27, 23, 20], [35, 7, 36], [28, 31, 13], [10, 16, 15], [38, 32, 12], [37, 24, 5], [18, 2, 14], [4, 11, 34], [26, 29, 19], [25, 17, 3]]
[[31, 0, 22], [19, 27, 20], [10, 13, 15], [5, 29, 21], [36, 35, 33], [6, 23, 11], [8, 18, 9], [25, 4, 14], [26, 30, 7], [38, 16, 34], [17, 24, 1], [28, 12, 3], [32, 37, 2]]
[[14, 5, 30], [0, 2, 20], [27, 10, 24], [21, 29, 12], [1, 28, 16], [34, 9, 11], [3, 6, 17], [13, 31, 4], [35, 7, 25], [32, 22, 23], [15, 8, 33], [18, 37, 26], [36, 19, 38]]
[[12, 18, 9], [37, 20, 29], [38, 11, 22], [33, 5, 10], [0, 7, 3], [28, 31, 26], [19, 32, 15], [16, 35, 13], [8, 4, 17], [14, 27, 1], [6, 23, 21], [34, 36, 25], [2, 24, 30]]
[[2, 11, 25], [6, 24, 26], [7, 38, 35], [13, 18, 34], [4, 3, 8], [9, 15, 21], [0, 19, 32], [10, 36, 28], [16, 27, 14], [33, 29, 37], [5, 31, 23], [17, 30, 20], [1, 12, 22]]
[[16, 34, 9], [19, 22, 29], [2, 35, 0], [5, 6, 21], [37, 26, 15], [23, 28, 18], [7, 33, 24], [4, 36, 12], [8, 11, 31], [13, 25, 20], [30, 14, 32], [38, 10, 1], [27, 17, 3]]
[[14, 6, 31], [5, 18, 9], [21, 1, 37], [19, 15, 12], [11, 25, 24], [30, 17, 16], [35, 38, 23], [22, 27, 32], [2, 8, 4], [13, 33, 3], [0, 36, 20], [29, 26, 34], [7, 28, 10]]
[[37, 1, 5], [14, 21, 27], [8, 20, 36], [6, 17, 16], [18, 24, 3], [35, 4, 19], [9, 31, 11], [15, 38, 34], [7, 12, 25], [32, 10, 29], [23, 2, 33], [0, 26, 28], [22, 13, 30]]
[[15, 7, 11], [24, 5, 8], [33, 27, 18], [28, 10, 19], [22, 0, 21], [34, 26, 36], [1, 2, 13], [14, 25, 20], [29, 4, 12], [31, 37, 35], [17, 16, 30], [3, 38, 32], [6, 23, 9]]
[[1, 10, 35], [37, 20, 31], [19, 26, 0], [11, 14, 3], [28, 34, 36], [15, 38, 23], [12, 24, 22], [29, 32, 8], [6, 7, 16], [9, 27, 25], [13, 4, 17], [21, 18, 5], [33, 30, 2]]
[[37, 16, 13], [34, 10, 7], [20, 14, 33], [28, 11, 25], [23, 0, 1], [22, 21, 31], [29, 3, 18], [35, 17, 24], [19, 30, 6], [12, 27, 4], [38, 26, 2], [32, 8, 9], [36, 5, 15]]
[[5, 36, 17], [28, 23, 11], [1, 18, 14], [12, 7, 4], [38, 29, 31], [20, 8, 37], [22, 13, 2], [35, 6, 10], [21, 33, 25], [26, 24, 16], [3, 32, 9], [0, 19, 34], [15, 27, 30]]
[[23, 10, 9], [13, 5, 15], [24, 29, 14], [37, 25, 18], [34, 22, 16], [31, 30, 2], [27, 26, 17], [11, 19, 21], [38, 0, 7], [4, 8, 32], [36, 35, 12], [1, 20, 6], [3, 28, 33]]
[[22, 23, 26], [4, 18, 30], [2, 28, 5], [14, 9, 13], [15, 3, 7], [1, 21, 33], [10, 17, 37], [31, 25, 16], [34, 6, 32], [27, 11, 8], [35, 12, 24], [36, 0, 19], [20, 38, 29]]
[[32, 13, 24], [21, 36, 28], [14, 3, 4], [5, 23, 18], [31, 11, 8], [10, 19, 17], [33, 38, 9], [20, 7, 12], [35, 27, 22], [6, 26, 34], [0, 1, 37], [16, 30, 15], [25, 29, 2]]
[[18, 36, 24], [19, 25, 35], [21, 20, 11], [12, 1, 9], [32, 30, 29], [13, 33, 26], [15, 31, 4], [28, 38, 16], [22, 23, 2], [10, 3, 34], [17, 14, 6], [7, 37, 8], [27, 5, 0]]
[[18, 19, 32], [24, 31, 4], [20, 25, 23], [29, 6, 36], [5, 35, 8], [7, 22, 9], [38, 33, 27], [28, 30, 15], [37, 2, 21], [12, 3, 13], [34, 10, 16], [11, 14, 17], [1, 0, 26]]
[[35, 9, 14], [37, 27, 24], [28, 15, 10], [3, 11, 25], [4, 33, 7], [6, 32, 0], [21, 19, 29], [20, 36, 8], [22, 30, 34], [18, 13, 1], [12, 17, 38], [16, 31, 23], [2, 5, 26]]
[[0, 23, 8], [3, 17, 9], [16, 33, 18], [26, 10, 24], [32, 29, 36], [5, 7, 27], [34, 11, 13], [21, 31, 14], [37, 28, 25], [35, 38, 19], [15, 30, 4], [20, 1, 22], [6, 2, 12]]
[[14, 3, 32], [33, 25, 8], [37, 19, 10], [26, 5, 30], [20, 35, 17], [31, 1, 16], [36, 6, 11], [29, 22, 7], [38, 9, 2], [18, 15, 28], [34, 27, 21], [4, 0, 12], [24, 23, 13]]
[[8, 25, 38], [7, 33, 12], [10, 4, 18], [3, 22, 21], [29, 30, 9], [15, 17, 16], [1, 23, 35], [37, 0, 2], [32, 13, 5], [20, 34, 11], [19, 31, 24], [28, 14, 6], [26, 27, 36]]
[[10, 12, 29], [8, 35, 2], [36, 32, 22], [38, 33, 31], [14, 25, 37], [1, 11, 20], [13, 18, 24], [21, 9, 6], [16, 23, 3], [5, 34, 27], [4, 7, 0], [30, 28, 19], [15, 26, 17]]
[[16, 20, 17], [13, 37, 23], [2, 25, 22], [6, 26, 30], [12, 3, 14], [35, 36, 15], [7, 5, 19], [34, 11, 38], [18, 32, 28], [29, 21, 24], [0, 33, 9], [8, 27, 31], [1, 10, 4]]
[[30, 13, 12], [4, 3, 28], [7, 23, 25], [32, 34, 5], [0, 9, 14], [2, 21, 19], [20, 15, 22], [18, 11, 37], [31, 10, 24], [29, 35, 1], [33, 17, 26], [27, 38, 36], [16, 6, 8]]
[[1, 0, 15], [3, 14, 30], [37, 29, 10], [34, 6, 24], [20, 17, 28], [11, 9, 4], [38, 32, 25], [36, 13, 8], [22, 33, 7], [26, 18, 21], [23, 35, 31], [5, 2, 19], [12, 27, 16]]
[[19, 2, 6], [27, 33, 24], [0, 26, 5], [37, 8, 9], [12, 17, 7], [23, 10, 29], [28, 31, 32], [11, 22, 34], [25, 14, 16], [21, 38, 3], [4, 18, 20], [1, 13, 15], [30, 36, 35]]
[[35, 6, 25], [31, 32, 14], [10, 12, 28], [23, 37, 8], [7, 29, 19], [22, 33, 20], [27, 24, 17], [21, 30, 5], [13, 16, 4], [36, 34, 11], [3, 2, 1], [26, 15, 38], [9, 18, 0]]
[[36, 17, 23], [3, 5, 19], [21, 37, 32], [11, 16, 38], [33, 10, 27], [8, 9, 29], [20, 7, 35], [24, 6, 34], [22, 15, 25], [4, 28, 13], [18, 14, 0], [1, 12, 26], [30, 31, 2]]
[[5, 34, 18], [11, 23, 24], [19, 36, 27], [33, 9, 25], [16, 8, 17], [10, 35, 12], [26, 29, 13], [4, 38, 37], [32, 30, 31], [1, 22, 3], [2, 14, 0], [20, 7, 6], [28, 21, 15]]
[[21, 17, 29], [10, 5, 32], [6, 24, 28], [27, 14, 35], [23, 30, 3], [15, 11, 26], [9, 31, 8], [33, 16, 37], [36, 19, 34], [0, 4, 25], [2, 38, 1], [18, 12, 7], [22, 13, 20]]
[[2, 5, 15], [17, 31, 35], [24, 21, 22], [34, 13, 16], [30, 32, 33], [7, 3, 37], [6, 25, 36], [20, 29, 38], [28, 18, 11], [14, 8, 19], [10, 26, 9], [23, 4, 12], [0, 27, 1]]
[[38, 30, 16], [5, 17, 1], [36, 12, 9], [8, 14, 23], [27, 33, 31], [6, 19, 34], [32, 0, 10], [7, 18, 35], [3, 22, 21], [37, 29, 28], [20, 13, 2], [15, 25, 4], [26, 24, 11]]
