[[27, 44, 12], [8, 32, 3], [10, 19, 36], [5, 24, 18], [6, 29, 26], [4, 0, 20], [22, 45, 2], [7, 25, 31], [38, 42, 21], [28, 41, 47], [39, 15, 48], [23, 14, 40], [13, 16, 34], [46, 33, 35], [1, 17, 30], [43, 11, 37, 9]]
[[28, 26, 33], [46, 9, 17], [13, 44, 6], [8, 32, 21], [20, 24, 14], [18, 38, 43], [10, 47, 15], [7, 29, 19], [3, 31, 37], [45, 11, 48], [27, 22, 23], [2, 25, 0], [12, 35, 4], [36, 41, 16], [39, 5, 34], [30, 40, 42, 1]]
[[34, 21, 11], [16, 2, 39], [6, 32, 10], [8, 47, 9], [4, 17, 13], [0, 41, 43], [27, 20, 48], [1, 45, 30], [36, 37, 38], [3, 33, 19], [46, 40, 28], [26, 18, 42], [31, 29, 24], [12, 22, 5], [23, 35, 7], [44, 25, 14, 15]]
[[39, 10, 19], [6, 32, 0], [34, 26, 38], [18, 17, 48], [16, 1, 24], [43, 9, 21], [41, 35, 8], [3, 11, 4], [31, 2, 44], [47, 45, 30], [42, 28, 46], [14, 29, 36], [40, 23, 27], [15, 13, 7], [33, 12, 5], [37, 20, 22, 25]]
[[8, 16, 10], [7, 40, 35], [34, 41, 25], [9, 23, 6], [38, 45, 4], [19, 26, 17], [12, 11, 1], [18, 43, 46], [22, 2, 48], [20, 30, 39], [29, 27, 15], [24, 42, 13], [44, 32, 31], [3, 37, 36], [5, 47, 0], [14, 33, 28, 21]]
[[1, 10, 6], [13, 41, 36], [8, 34, 0], [18, 32, 45], [23, 19, 4], [29, 2, 21], [12, 38, 17], [22, 16, 11], [43, 37, 7], [27, 30, 14], [44, 40, 28], [48, 35, 33], [26, 20, 42], [31, 25, 47], [46, 15, 5], [9, 3, 39, 24]]
[[11, 46, 3], [6, 23, 9], [24, 15, 16], [33, 27, 1], [13, 28, 40], [32, 44, 0], [14, 5, 17], [2, 12, 47], [48, 38, 20], [4, 21, 42], [39, 36, 41], [18, 19, 8], [31, 22, 37], [25, 30, 45], [43, 34, 29], [26, 7, 35, 10]]
[[44, 46, 11], [27, 31, 1], [36, 0, 15], [10, 25, 5], [33, 18, 7], [22, 29, 19], [9, 40, 2], [37, 4, 12], [26, 48, 13], [38, 39, 35], [45, 47, 14], [8, 6, 30], [43, 34, 17], [24, 16, 23], [32, 42, 3], [21, 20, 28, 41]]
[[17, 45, 26], [13, 31, 14], [15, 7, 4], [22, 3, 21], [18, 30, 28], [36, 37, 38], [33, 2, 47], [0, 6, 43], [9, 20, 35], [10, 5, 23], [39, 41, 1], [25, 29, 24], [46, 48, 40], [34, 12, 11], [16, 27, 32], [44, 8, 42, 19]]
[[15, 35, 4], [10, 6, 27], [11, 2, 43], [0, 46, 30], [26, 12, 19], [36, 29, 33], [32, 7, 28], [5, 47, 38], [9, 48, 34], [37, 45, 13], [41, 39, 21], [16, 40, 1], [24, 20, 14], [8, 42, 22], [17, 44, 31], [25, 23, 18, 3]]
[[48, 25, 1], [29, 46, 4], [27, 42, 12], [9, 37, 2], [31, 34, 23], [20, 21, 13], [16, 35, 28], [3, 15, 39], [11, 8, 22], [33, 24, 26], [17, 0, 40], [18, 36, 47], [44, 32, 41], [30, 5, 10], [6, 38, 14], [45, 19, 43, 7]]
[[13, 15, 31], [16, 4, 47], [9, 22, 6], [34, 46, 7], [8, 21, 28], [20, 3, 33], [23, 48, 44], [24, 38, 30], [19, 0, 27], [39, 18, 14], [29, 26, 36], [11, 41, 1], [45, 40, 35], [32, 2, 12], [17, 37, 5], [43, 10, 25, 42]]
[[41, 26, 32], [40, 34, 44], [46, 47, 16], [48, 6, 24], [33, 28, 22], [20, 35, 29], [15, 7, 31], [10, 30, 21], [43, 8, 39], [14, 18, 12], [1, 27, 0], [19, 11, 23], [36, 2, 25], [42, 38, 9], [3, 4, 13], [5, 37, 45, 17]]
[[20, 30, 8], [9, 7, 46], [37, 45, 28], [41, 15, 1], [2, 21, 48], [22, 44, 42], [26, 36, 14], [25, 10, 12], [35, 43, 13], [18, 3, 47], [11, 29, 34], [23, 27, 0], [19, 40, 39], [5, 16, 4], [6, 24, 31], [33, 38, 32, 17]]
[[16, 11, 15], [1, 41, 9], [37, 27, 33], [8, 38, 23], [35, 30, 22], [43, 20, 24], [45, 4, 0], [28, 46, 10], [19, 42, 40], [25, 7, 32], [2, 17, 29], [3, 39, 26], [31, 14, 5], [34, 12, 13], [18, 47, 6], [48, 44, 21, 36]]
[[37, 36, 22], [34, 18, 10], [26, 19, 8], [29, 45, 41], [32, 11, 5], [42, 9, 35], [25, 38, 3], [31, 28, 43], [27, 21, 7], [44, 46, 2], [39, 1, 17], [6, 16, 0], [47, 23, 48], [40, 13, 12], [30, 4, 20], [15, 14, 24, 33]]
[[42, 8, 30], [44, 3, 16], [35, 41, 13], [28, 29, 18], [17, 27, 48], [20, 39, 2], [36, 1, 25], [37, 31, 23], [10, 6, 40], [33, 26, 12], [19, 45, 22], [9, 21, 24], [5, 47, 14], [46, 11, 0], [15, 7, 43], [38, 4, 32, 34]]
[[37, 10, 24], [19, 8, 21], [35, 13, 16], [43, 12, 45], [30, 4, 23], [18, 6, 41], [40, 17, 44], [11, 32, 9], [31, 36, 27], [42, 39, 48], [29, 2, 1], [47, 3, 0], [26, 34, 5], [25, 38, 20], [46, 33, 22], [15, 28, 14, 7]]
[[18, 1, 41], [43, 22, 28], [42, 20, 40], [16, 11, 29], [44, 10, 27], [23, 8, 0], [30, 26, 12], [33, 32, 6], [47, 21, 45], [19, 37, 17], [46, 34, 31], [36, 3, 5], [4, 35, 9], [7, 39, 38], [15, 2, 48], [24, 13, 14, 25]]
[[36, 5, 46], [30, 14, 41], [20, 18, 6], [8, 23, 34], [15, 31, 28], [38, 0, 2], [24, 16, 17], [22, 39, 19], [48, 13, 42], [47, 44, 37], [1, 43, 12], [4, 9, 25], [11, 27, 26], [45, 21, 10], [3, 35, 29], [7, 33, 32, 40]]
[[16, 38, 33], [48, 10, 45], [18, 9, 41], [46, 19, 30], [11, 32, 13], [39, 34, 8], [28, 31, 27], [3, 37, 20], [47, 23, 22], [24, 15, 2], [42, 43, 6], [35, 29, 17], [26, 4, 0], [25, 40, 36], [1, 5, 14], [7, 12, 21, 44]]
[[3, 8, 42], [4, 48, 33], [16, 14, 26], [31, 32, 27], [28, 24, 44], [25, 10, 38], [7, 39, 43], [40, 11, 30], [41, 45, 17], [0, 21, 22], [15, 18, 13], [29, 2, 12], [34, 20, 6], [23, 1, 46], [37, 47, 19], [35, 36, 5, 9]]
[[7, 6, 43], [27, 18, 46], [40, 33, 20], [19, 39, 34], [3, 2, 41], [10, 44, 47], [38, 22, 29], [48, 11, 32], [12, 9, 25], [45, 15, 4], [28, 13, 31], [8, 24, 30], [14, 42, 36], [0, 26, 17], [23, 16, 21], [1, 5, 37, 35]]
[[3, 12, 0], [15, 30, 22], [7, 8, 26], [41, 2, 16], [6, 25, 18], [48, 28, 37], [31, 38, 20], [11, 10, 1], [29, 45, 36], [27, 23, 34], [43, 14, 5], [9, 13, 17], [32, 4, 40], [35, 39, 42], [19, 44, 46], [33, 47, 24, 21]]
[[40, 15, 22], [3, 10, 33], [32, 35, 26], [9, 31, 13], [41, 0, 23], [46, 21, 48], [17, 1, 42], [14, 39, 25], [24, 43, 36], [18, 30, 19], [5, 7, 20], [28, 8, 34], [45, 2, 4], [27, 38, 12], [16, 47, 11], [29, 6, 37, 44]]
[[30, 48, 19], [40, 20, 25], [12, 15, 42], [11, 4, 22], [24, 28, 36], [26, 39, 35], [1, 41, 27], [9, 38, 6], [10, 43, 16], [14, 5, 46], [23, 34, 13], [17, 32, 2], [3, 44, 47], [37, 29, 45], [31, 21, 7], [33, 18, 8, 0]]
[[6, 37, 1], [40, 47, 21], [22, 25, 10], [28, 48, 31], [11, 24, 16], [36, 8, 34], [13, 17, 29], [20, 42, 45], [3, 41, 43], [26, 35, 44], [18, 14, 19], [12, 7, 27], [46, 2, 39], [33, 9, 5], [23, 38, 32], [30, 15, 4, 0]]
[[46, 24, 7], [19, 14, 17], [16, 32, 31], [20, 3, 4], [2, 38, 18], [5, 45, 12], [28, 30, 15], [8, 33, 40], [22, 47, 36], [0, 9, 39], [29, 23, 48], [10, 41, 26], [43, 21, 42], [44, 25, 1], [27, 6, 35], [34, 13, 37, 11]]
[[17, 7, 23], [13, 28, 25], [38, 11, 47], [8, 2, 43], [4, 14, 27], [24, 46, 40], [10, 6, 0], [29, 15, 35], [20, 1, 36], [26, 41, 18], [12, 30, 3], [5, 45, 34], [21, 33, 19], [37, 48, 9], [32, 22, 31], [39, 16, 42, 44]]
[[38, 9, 41], [1, 6, 31], [5, 36, 47], [28, 21, 8], [10, 4, 24], [42, 20, 40], [32, 17, 34], [37, 2, 3], [15, 46, 33], [39, 35, 18], [25, 12, 16], [29, 19, 23], [0, 44, 43], [11, 26, 48], [30, 13, 22], [7, 14, 27, 45]]
[[5, 11, 47], [18, 26, 31], [40, 35, 20], [48, 4, 37], [6, 39, 2], [28, 15, 7], [45, 29, 0], [10, 17, 43], [24, 32, 8], [33, 14, 3], [41, 1, 38], [12, 21, 16], [23, 34, 42], [25, 46, 22], [19, 44, 9], [30, 13, 27, 36]]
[[33, 35, 47], [16, 20, 34], [40, 18, 11], [48, 0, 28], [27, 22, 26], [2, 19, 6], [36, 37, 15], [13, 23, 3], [9, 42, 12], [41, 29, 43], [5, 32, 25], [46, 39, 45], [30, 14, 31], [7, 17, 4], [1, 38, 8], [44, 10, 21, 24]]
[[5, 11, 4], [19, 38, 35], [16, 48, 9], [7, 39, 34], [20, 36, 40], [23, 41, 12], [30, 29, 15], [27, 21, 22], [31, 33, 10], [46, 2, 32], [28, 24, 8], [43, 47, 37], [14, 18, 13], [25, 45, 0], [1, 42, 44], [26, 3, 6, 17]]
[[26, 27, 33], [39, 15, 46], [29, 9, 31], [34, 20, 30], [42, 25, 14], [11, 48, 4], [37, 36, 41], [19, 40, 0], [1, 10, 16], [23, 22, 32], [8, 38, 28], [7, 43, 17], [35, 12, 13], [21, 2, 24], [47, 45, 3], [6, 5, 44, 18]]
[[30, 38, 32], [18, 17, 15], [9, 14, 19], [7, 42, 11], [8, 33, 21], [41, 2, 29], [45, 13, 40], [4, 16, 5], [39, 25, 3], [23, 24, 28], [35, 43, 10], [36, 48, 46], [20, 1, 22], [26, 31, 37], [44, 47, 12], [0, 6, 27, 34]]
[[27, 24, 18], [43, 16, 44], [4, 38, 20], [19, 13, 7], [35, 6, 29], [39, 22, 47], [1, 5, 21], [41, 10, 45], [26, 12, 14], [23, 46, 0], [37, 28, 48], [2, 33, 3], [25, 40, 34], [31, 42, 15], [8, 36, 9], [30, 11, 32, 17]]
[[38, 36, 5], [3, 18, 19], [1, 45, 9], [29, 2, 42], [37, 25, 15], [13, 21, 16], [31, 32, 24], [48, 40, 11], [12, 8, 14], [22, 39, 28], [34, 7, 30], [4, 0, 44], [10, 43, 17], [33, 46, 35], [41, 23, 26], [6, 20, 47, 27]]
[[0, 17, 33], [14, 24, 46], [22, 28, 43], [30, 42, 31], [10, 1, 19], [41, 39, 32], [16, 35, 9], [20, 5, 27], [37, 48, 3], [15, 23, 38], [4, 18, 6], [26, 8, 34], [25, 21, 13], [45, 7, 40], [44, 2, 36], [11, 12, 29, 47]]
[[28, 23, 40], [26, 27, 15], [36, 20, 37], [9, 22, 25], [4, 43, 29], [18, 17, 46], [30, 47, 42], [24, 35, 19], [1, 38, 44], [5, 31, 45], [33, 7, 16], [13, 2, 39], [34, 8, 41], [21, 3, 11], [12, 48, 32], [6, 0, 10, 14]]
[[39, 34, 24], [2, 1, 17], [7, 27, 14], [8, 22, 9], [26, 20, 44], [45, 3, 30], [5, 46, 23], [25, 40, 19], [38, 37, 35], [36, 11, 16], [18, 47, 12], [21, 29, 48], [15, 6, 31], [28, 43, 0], [13, 42, 10], [32, 33, 4, 41]]
[[9, 24, 30], [31, 27, 5], [1, 44, 26], [10, 38, 33], [22, 20, 36], [47, 41, 40], [3, 15, 8], [37, 34, 45], [6, 35, 4], [11, 17, 7], [23, 42, 21], [13, 32, 19], [48, 14, 43], [46, 18, 16], [2, 28, 12], [29, 25, 0, 39]]
[[3, 4, 25], [20, 42, 2], [46, 33, 44], [45, 15, 27], [13, 8, 23], [14, 28, 29], [26, 16, 7], [35, 43, 39], [17, 32, 0], [47, 21, 31], [37, 24, 48], [19, 12, 18], [5, 30, 9], [6, 10, 40], [36, 41, 1], [11, 34, 38, 22]]
[[20, 42, 22], [12, 4, 3], [17, 43, 8], [36, 13, 32], [44, 11, 7], [21, 41, 33], [29, 34, 10], [6, 2, 25], [9, 35, 48], [15, 26, 45], [0, 30, 37], [14, 18, 1], [23, 31, 47], [19, 27, 16], [40, 46, 24], [28, 38, 5, 39]]
[[25, 6, 5], [22, 37, 32], [35, 1, 46], [40, 38, 16], [3, 19, 26], [14, 45, 33], [2, 13, 27], [43, 42, 4], [30, 48, 31], [17, 29, 47], [44, 34, 15], [18, 21, 41], [23, 20, 11], [36, 0, 7], [24, 9, 8], [28, 10, 12, 39]]
[[25, 23, 4], [13, 1, 31], [39, 11, 27], [48, 32, 17], [10, 15, 0], [24, 21, 35], [43, 14, 7], [12, 16, 42], [45, 30, 22], [20, 29, 36], [46, 47, 26], [41, 6, 34], [40, 9, 44], [2, 8, 38], [3, 28, 37], [33, 19, 18, 5]]
[[44, 30, 15], [38, 18, 3], [48, 17, 1], [7, 16, 45], [21, 4, 10], [23, 32, 36], [25, 43, 29], [6, 11, 13], [46, 31, 26], [28, 14, 39], [24, 27, 8], [9, 47, 5], [37, 40, 2], [0, 20, 22], [35, 34, 12], [42, 41, 19, 33]]
[[39, 16, 23], [28, 40, 38], [5, 42, 8], [32, 13, 29], [7, 19, 34], [35, 0, 15], [3, 37, 9], [1, 17, 10], [44, 33, 31], [24, 46, 27], [2, 30, 48], [25, 21, 47], [41, 11, 36], [14, 45, 4], [18, 26, 12], [43, 20, 22, 6]]
[[42, 35, 40], [9, 17, 47], [21, 33, 37], [15, 32, 5], [10, 44, 31], [30, 4, 28], [11, 34, 43], [36, 0, 8], [2, 3, 20], [12, 7, 48], [16, 38, 29], [46, 39, 19], [24, 18, 1], [41, 23, 25], [26, 22, 13], [6, 14, 45, 27]]
[[28, 4, 36], [33, 17, 38], [7, 26, 1], [37, 6, 25], [40, 13, 15], [20, 8, 45], [2, 16, 42], [3, 21, 31], [27, 10, 35], [11, 47, 43], [34, 9, 24], [23, 48, 14], [12, 41, 5], [22, 46, 30], [18, 32, 19], [44, 39, 0, 29]]
[[40, 32, 44], [3, 4, 15], [23, 20, 8], [45, 18, 0], [31, 39, 43], [47, 33, 41], [12, 25, 19], [36, 14, 11], [27, 17, 48], [42, 34, 10], [38, 37, 35], [5, 1, 30], [6, 46, 2], [16, 13, 24], [22, 26, 29], [9, 7, 28, 21]]
[[0, 12, 9], [44, 2, 42], [19, 18, 40], [23, 26, 15], [1, 16, 25], [6, 13, 21], [20, 34, 30], [45, 48, 37], [46, 7, 4], [22, 43, 31], [29, 8, 32], [17, 14, 3], [11, 47, 28], [33, 5, 36], [24, 39, 38], [35, 41, 27, 10]]
[[1, 0, 25], [26, 12, 31], [38, 19, 27], [7, 15, 28], [9, 3, 32], [33, 20, 30], [23, 45, 13], [14, 6, 39], [46, 48, 44], [5, 36, 18], [47, 37, 29], [4, 24, 43], [35, 42, 22], [40, 8, 34], [21, 10, 11], [16, 2, 41, 17]]
[[12, 6, 33], [37, 41, 19], [45, 24, 22], [17, 8, 4], [16, 23, 40], [21, 42, 30], [7, 31, 0], [20, 25, 48], [14, 28, 46], [3, 36, 35], [10, 34, 9], [26, 29, 15], [39, 2, 27], [47, 13, 43], [44, 38, 11], [32, 5, 1, 18]]
[[11, 45, 46], [8, 26, 21], [27, 9, 41], [47, 40, 4], [0, 5, 10], [23, 44, 35], [17, 3, 16], [31, 48, 33], [25, 15, 29], [37, 13, 12], [20, 6, 18], [2, 34, 36], [43, 32, 22], [38, 39, 1], [42, 14, 30], [7, 24, 28, 19]]
[[7, 43, 29], [44, 36, 28], [42, 26, 15], [33, 46, 3], [40, 38, 37], [21, 9, 34], [23, 45, 4], [22, 17, 30], [35, 48, 24], [41, 47, 20], [2, 5, 18], [25, 1, 12], [8, 32, 19], [39, 31, 16], [14, 0, 27], [11, 13, 10, 6]]
[[19, 31, 9], [28, 35, 30], [24, 33, 44], [47, 42, 39], [6, 43, 26], [23, 0, 25], [32, 21, 37], [45, 20, 11], [7, 46, 22], [29, 40, 36], [5, 17, 34], [41, 12, 3], [4, 2, 8], [10, 27, 13], [38, 15, 48], [1, 16, 14, 18]]
[[17, 18, 16], [20, 12, 7], [37, 4, 41], [25, 23, 2], [1, 21, 40], [19, 36, 15], [33, 3, 32], [22, 43, 24], [48, 8, 35], [46, 38, 0], [10, 11, 30], [6, 39, 14], [13, 44, 9], [5, 47, 28], [27, 45, 26], [31, 42, 29, 34]]
[[15, 29, 48], [45, 10, 33], [24, 18, 46], [14, 44, 13], [5, 22, 21], [8, 12, 31], [17, 26, 4], [28, 3, 40], [16, 42, 19], [27, 43, 25], [2, 20, 32], [9, 37, 0], [23, 47, 39], [11, 35, 38], [30, 7, 41], [1, 34, 36, 6]]
[[27, 24, 9], [32, 10, 16], [20, 5, 45], [28, 18, 48], [34, 43, 38], [15, 25, 4], [11, 35, 7], [42, 1, 40], [26, 31, 39], [14, 30, 13], [17, 44, 37], [36, 23, 6], [3, 33, 29], [0, 21, 8], [47, 41, 46], [22, 2, 12, 19]]
[[25, 48, 36], [26, 8, 16], [17, 10, 38], [30, 20, 45], [39, 3, 19], [12, 37, 24], [11, 15, 4], [7, 1, 27], [33, 34, 5], [40, 2, 9], [42, 32, 18], [35, 31, 21], [14, 13, 22], [47, 44, 6], [46, 29, 23], [28, 41, 43, 0]]
[[30, 29, 44], [42, 21, 32], [0, 33, 14], [18, 13, 11], [43, 41, 3], [2, 20, 4], [39, 24, 34], [45, 5, 37], [36, 6, 23], [15, 12, 19], [8, 26, 25], [1, 35, 9], [7, 48, 27], [38, 40, 28], [17, 16, 22], [31, 47, 46, 10]]
[[4, 9, 42], [48, 32, 12], [0, 25, 10], [15, 11, 6], [46, 35, 14], [47, 33, 8], [5, 20, 45], [38, 43, 24], [44, 36, 39], [16, 37, 19], [27, 26, 22], [40, 7, 3], [23, 31, 41], [2, 18, 21], [17, 29, 34], [30, 13, 1, 28]]
[[6, 39, 26], [48, 15, 31], [0, 7, 5], [47, 14, 43], [20, 21, 10], [45, 24, 40], [12, 23, 41], [1, 27, 13], [28, 32, 18], [35, 42, 22], [8, 29, 9], [4, 38, 34], [33, 16, 3], [46, 11, 25], [36, 19, 2], [44, 37, 17, 30]]
[[2, 46, 1], [20, 31, 9], [37, 11, 48], [4, 26, 43], [30, 7, 38], [24, 45, 12], [35, 29, 44], [32, 13, 0], [47, 22, 10], [17, 34, 18], [5, 14, 27], [28, 16, 19], [39, 25, 42], [15, 41, 36], [40, 8, 21], [6, 23, 33, 3]]
[[9, 40, 37], [25, 23, 21], [44, 14, 20], [0, 33, 26], [15, 22, 10], [31, 39, 13], [16, 29, 19], [30, 11, 8], [4, 46, 24], [2, 42, 48], [47, 38, 28], [6, 43, 17], [1, 7, 41], [5, 45, 3], [18, 35, 36], [32, 12, 34, 27]]
[[5, 28, 20], [30, 39, 22], [17, 21, 38], [26, 7, 29], [27, 3, 40], [8, 15, 43], [19, 23, 37], [44, 10, 33], [32, 35, 45], [11, 14, 47], [9, 2, 13], [46, 1, 18], [24, 48, 41], [16, 34, 31], [25, 4, 6], [42, 12, 0, 36]]
[[41, 11, 39], [15, 35, 8], [45, 23, 24], [42, 26, 3], [38, 29, 33], [17, 32, 4], [9, 14, 25], [2, 16, 48], [21, 34, 7], [12, 10, 1], [40, 27, 28], [43, 22, 5], [37, 0, 46], [44, 13, 20], [18, 19, 36], [6, 47, 31, 30]]
[[42, 7, 38], [23, 0, 20], [46, 27, 13], [39, 34, 44], [22, 6, 48], [11, 45, 35], [19, 41, 12], [14, 10, 40], [47, 24, 16], [3, 18, 33], [2, 43, 31], [1, 25, 30], [15, 29, 5], [28, 37, 36], [21, 9, 4], [26, 8, 17, 32]]
[[10, 19, 17], [25, 37, 26], [14, 1, 35], [5, 36, 48], [42, 6, 28], [34, 27, 15], [38, 32, 30], [22, 9, 16], [29, 45, 41], [8, 20, 43], [0, 18, 4], [31, 33, 3], [13, 7, 11], [47, 12, 24], [23, 39, 40], [46, 44, 2, 21]]
[[33, 5, 45], [1, 26, 17], [40, 46, 11], [34, 32, 9], [7, 29, 37], [6, 15, 47], [48, 22, 35], [30, 38, 12], [16, 21, 13], [18, 31, 39], [44, 10, 4], [27, 41, 43], [25, 0, 23], [19, 20, 8], [2, 14, 3], [24, 28, 42, 36]]
[[25, 3, 12], [18, 26, 13], [36, 22, 20], [6, 38, 40], [44, 7, 0], [46, 41, 42], [33, 16, 10], [2, 32, 5], [43, 23, 47], [11, 24, 17], [19, 34, 30], [29, 14, 48], [8, 28, 4], [39, 35, 1], [21, 37, 31], [9, 45, 27, 15]]
[[21, 14, 34], [40, 3, 13], [43, 39, 19], [37, 11, 26], [1, 47, 48], [44, 38, 18], [22, 46, 33], [41, 32, 31], [9, 8, 24], [35, 5, 12], [0, 6, 23], [29, 45, 28], [27, 17, 25], [20, 7, 16], [42, 4, 10], [30, 2, 15, 36]]
[[7, 45, 40], [48, 2, 1], [4, 25, 18], [8, 46, 14], [16, 29, 27], [22, 5, 6], [19, 43, 32], [20, 9, 35], [24, 26, 21], [0, 42, 47], [23, 17, 10], [41, 15, 39], [12, 44, 34], [28, 31, 36], [13, 38, 30], [3, 11, 33, 37]]
[[37, 32, 17], [24, 16, 1], [7, 28, 13], [0, 31, 18], [20, 42, 22], [41, 12, 3], [21, 27, 6], [34, 43, 48], [23, 30, 40], [47, 33, 44], [39, 10, 38], [19, 5, 15], [4, 25, 14], [36, 29, 45], [46, 35, 9], [2, 8, 11, 26]]
[[15, 30, 16], [10, 23, 46], [39, 26, 41], [44, 13, 24], [45, 27, 40], [8, 29, 36], [19, 1, 43], [32, 4, 37], [42, 6, 28], [21, 22, 47], [17, 20, 11], [12, 31, 25], [14, 34, 33], [0, 38, 5], [9, 18, 7], [3, 35, 2, 48]]
[[47, 12, 20], [37, 14, 22], [6, 46, 25], [16, 48, 44], [34, 19, 39], [10, 36, 32], [43, 33, 3], [11, 27, 24], [21, 29, 40], [13, 17, 30], [23, 35, 41], [45, 0, 26], [5, 2, 8], [15, 7, 31], [1, 18, 28], [4, 9, 42, 38]]
[[30, 32, 7], [20, 19, 35], [42, 40, 46], [38, 41, 17], [27, 1, 15], [31, 36, 48], [2, 21, 6], [3, 45, 43], [29, 39, 28], [12, 8, 5], [33, 24, 4], [47, 23, 18], [44, 25, 37], [11, 13, 0], [14, 9, 22], [10, 16, 26, 34]]
