[[23, 28, 13], [39, 14, 4], [21, 3, 36], [29, 7, 33], [20, 19, 35], [24, 32, 34], [27, 30, 0], [17, 9, 16], [38, 12, 25], [11, 26, 10], [15, 41, 31], [18, 8, 5], [37, 40, 2], [1, 6, 22]]
[[40, 10, 1], [24, 5, 15], [27, 32, 28], [33, 7, 25], [34, 17, 18], [29, 3, 22], [23, 21, 19], [2, 30, 39], [35, 8, 41], [20, 26, 0], [37, 12, 38], [36, 4, 14], [16, 6, 11], [9, 13, 31]]
[[10, 31, 19], [40, 22, 41], [27, 13, 24], [18, 2, 26], [36, 1, 39], [6, 35, 30], [8, 33, 16], [3, 12, 32], [9, 25, 28], [15, 21, 4], [7, 17, 5], [37, 20, 14], [29, 11, 34], [23, 0, 38]]
[[4, 33, 40], [41, 26, 29], [25, 12, 37], [6, 17, 35], [14, 31, 38], [32, 19, 1], [34, 28, 3], [16, 15, 36], [39, 9, 10], [21, 11, 24], [8, 2, 13], [20, 18, 5], [7, 27, 23], [0, 22, 30]]
[[4, 33, 36], [14, 1, 22], [24, 7, 16], [3, 32, 37], [29, 11, 15], [41, 27, 9], [10, 39, 30], [26, 23, 38], [6, 21, 12], [13, 34, 19], [31, 20, 17], [28, 8, 18], [35, 5, 40], [2, 0, 25]]
[[34, 30, 17], [20, 11, 0], [16, 38, 25], [33, 32, 10], [40, 31, 9], [4, 8, 13], [21, 36, 23], [39, 22, 6], [35, 24, 12], [37, 5, 3], [41, 2, 27], [28, 7, 1], [18, 29, 26], [15, 19, 14]]
[[35, 5, 10], [40, 1, 23], [33, 38, 9], [15, 14, 3], [12, 11, 31], [21, 28, 24], [8, 13, 26], [25, 2, 32], [19, 22, 4], [17, 0, 18], [27, 29, 7], [41, 37, 39], [34, 6, 30], [36, 16, 20]]
[[36, 3, 7], [41, 23, 13], [19, 21, 6], [35, 11, 40], [2, 15, 29], [9, 30, 24], [20, 33, 27], [25, 1, 0], [38, 32, 16], [26, 31, 39], [12, 4, 10], [17, 14, 34], [28, 5, 22], [37, 18, 8]]
[[33, 37, 40], [8, 29, 31], [5, 23, 13], [20, 39, 30], [3, 16, 12], [7, 0, 14], [36, 24, 17], [38, 27, 22], [25, 19, 4], [2, 1, 26], [41, 11, 18], [35, 9, 10], [34, 32, 21], [6, 28, 15]]
[[38, 8, 11], [41, 19, 4], [28, 40, 13], [39, 9, 15], [3, 37, 34], [17, 29, 18], [22, 20, 35], [30, 32, 6], [12, 26, 0], [25, 24, 23], [27, 31, 16], [36, 21, 1], [7, 2, 14], [33, 10, 5]]
[[32, 22, 41], [21, 4, 37], [17, 30, 36], [40, 33, 26], [25, 29, 1], [19, 2, 31], [24, 5, 12], [0, 15, 9], [3, 10, 27], [34, 35, 18], [28, 13, 7], [11, 14, 39], [23, 16, 8], [20, 6, 38]]
[[28, 37, 30], [10, 18, 5], [14, 39, 0], [4, 3, 23], [17, 25, 41], [35, 34, 11], [38, 20, 31], [22, 12, 13], [36, 33, 27], [7, 29, 24], [2, 26, 1], [19, 32, 8], [40, 9, 15], [21, 6, 16]]
[[21, 15, 3], [37, 31, 12], [19, 14, 30], [0, 32, 9], [22, 2, 7], [8, 5, 28], [4, 16, 20], [23, 18, 1], [29, 13, 38], [36, 41, 11], [39, 27, 40], [17, 24, 26], [6, 10, 25], [35, 34, 33]]
[[7, 1, 6], [41, 11, 35], [20, 27, 37], [0, 21, 32], [25, 15, 12], [40, 22, 30], [16, 8, 23], [26, 10, 29], [9, 17, 38], [33, 5, 28], [39, 13, 18], [19, 31, 3], [34, 24, 4], [14, 2, 36]]
[[41, 34, 3], [25, 21, 32], [15, 14, 19], [31, 12, 22], [38, 13, 4], [0, 20, 11], [24, 35, 23], [29, 7, 16], [5, 40, 36], [2, 39, 37], [18, 26, 27], [33, 1, 10], [8, 28, 9], [6, 17, 30]]
[[32, 4, 20], [10, 36, 0], [37, 25, 41], [9, 23, 2], [40, 29, 7], [8, 38, 39], [33, 15, 31], [35, 28, 5], [13, 16, 19], [27, 26, 34], [22, 24, 1], [17, 11, 21], [12, 30, 6], [14, 3, 18]]
[[37, 17, 11], [14, 13, 27], [24, 10, 2], [32, 29, 1], [4, 0, 9], [21, 35, 19], [23, 15, 20], [3, 40, 39], [22, 31, 33], [41, 36, 28], [6, 38, 5], [30, 34, 16], [12, 26, 25], [7, 18, 8]]
[[41, 5, 28], [24, 1, 34], [33, 22, 26], [15, 20, 27], [29, 13, 14], [10, 36, 31], [4, 19, 39], [40, 23, 35], [38, 0, 25], [3, 7, 11], [32, 17, 16], [21, 12, 9], [8, 2, 37], [30, 18, 6]]
[[12, 10, 37], [39, 16, 33], [2, 20, 28], [26, 22, 0], [9, 32, 34], [15, 14, 19], [11, 35, 41], [29, 3, 7], [27, 30, 40], [1, 38, 13], [18, 36, 31], [21, 17, 25], [24, 8, 4], [23, 6, 5]]
[[38, 6, 11], [0, 39, 37], [3, 15, 17], [2, 18, 24], [8, 22, 1], [7, 33, 9], [23, 26, 32], [5, 19, 13], [31, 25, 4], [35, 34, 10], [14, 40, 28], [36, 21, 16], [27, 12, 20], [29, 30, 41]]
[[0, 40, 22], [23, 36, 38], [11, 24, 35], [33, 19, 17], [29, 8, 14], [30, 5, 18], [10, 1, 39], [34, 26, 41], [25, 27, 37], [9, 4, 16], [2, 15, 28], [3, 20, 31], [21, 7, 32], [6, 12, 13]]
[[12, 23, 22], [17, 24, 26], [33, 36, 5], [20, 15, 34], [18, 13, 11], [4, 2, 30], [14, 40, 27], [28, 35, 39], [41, 3, 38], [0, 31, 25], [7, 1, 8], [21, 16, 6], [10, 19, 32], [9, 37, 29]]
[[22, 14, 5], [34, 37, 29], [23, 4, 38], [21, 28, 41], [26, 12, 27], [7, 33, 13], [3, 10, 16], [19, 39, 8], [31, 0, 40], [2, 17, 32], [24, 30, 20], [18, 11, 36], [15, 6, 35], [9, 1, 25]]
[[19, 23, 6], [18, 20, 41], [16, 26, 24], [32, 22, 21], [1, 7, 10], [31, 27, 37], [33, 5, 13], [14, 25, 39], [15, 28, 4], [17, 11, 38], [29, 3, 34], [8, 2, 35], [12, 30, 36], [9, 0, 40]]
[[19, 1, 39], [15, 40, 23], [22, 20, 24], [31, 10, 28], [7, 36, 8], [13, 32, 41], [33, 2, 27], [38, 25, 26], [12, 0, 37], [34, 17, 14], [4, 9, 5], [30, 35, 16], [29, 18, 6], [3, 21, 11]]
[[3, 27, 13], [41, 15, 12], [16, 37, 40], [29, 0, 19], [9, 18, 28], [34, 14, 35], [23, 20, 33], [36, 38, 25], [8, 6, 10], [26, 11, 4], [22, 39, 2], [5, 32, 30], [17, 31, 24], [21, 1, 7]]
[[29, 23, 30], [13, 0, 31], [33, 21, 2], [27, 26, 16], [3, 11, 35], [18, 25, 38], [10, 5, 40], [14, 1, 41], [20, 9, 4], [22, 15, 19], [6, 36, 39], [34, 8, 37], [7, 28, 17], [32, 12, 24]]
[[17, 29, 33], [32, 38, 18], [37, 13, 14], [1, 22, 21], [19, 20, 26], [24, 12, 34], [4, 36, 10], [25, 28, 11], [2, 16, 31], [0, 27, 9], [35, 15, 40], [30, 39, 41], [8, 23, 6], [3, 7, 5]]
[[21, 31, 37], [1, 12, 19], [0, 13, 16], [30, 2, 11], [23, 35, 26], [25, 27, 20], [15, 22, 36], [14, 3, 4], [41, 6, 38], [34, 39, 40], [18, 24, 29], [17, 9, 8], [32, 10, 28], [33, 5, 7]]
[[7, 5, 24], [15, 29, 8], [34, 25, 19], [12, 21, 0], [6, 1, 36], [17, 37, 14], [30, 40, 20], [33, 16, 39], [26, 23, 10], [31, 11, 18], [22, 27, 41], [4, 9, 35], [32, 28, 2], [38, 3, 13]]
[[6, 20, 33], [14, 0, 38], [35, 24, 1], [31, 10, 4], [41, 23, 5], [9, 40, 8], [26, 19, 29], [12, 39, 11], [25, 30, 16], [21, 34, 7], [37, 36, 17], [22, 28, 13], [32, 18, 2], [27, 15, 3]]
[[3, 25, 19], [11, 9, 39], [21, 16, 23], [4, 26, 38], [36, 5, 31], [27, 40, 28], [34, 35, 33], [8, 30, 18], [0, 13, 41], [14, 37, 32], [6, 7, 22], [12, 20, 17], [24, 1, 29], [2, 10, 15]]
[[14, 35, 18], [38, 12, 33], [19, 37, 3], [27, 32, 28], [6, 13, 39], [25, 7, 26], [22, 10, 5], [15, 24, 2], [8, 1, 17], [11, 21, 41], [40, 4, 23], [34, 16, 20], [36, 30, 0], [31, 29, 9]]
[[12, 15, 22], [41, 11, 36], [16, 40, 20], [33, 1, 13], [38, 17, 14], [0, 18, 9], [10, 27, 8], [30, 4, 5], [28, 26, 19], [23, 21, 35], [29, 7, 37], [3, 25, 6], [2, 31, 24], [32, 39, 34]]
[[7, 11, 10], [32, 20, 22], [31, 14, 4], [41, 26, 35], [6, 27, 9], [5, 2, 36], [18, 13, 39], [0, 23, 33], [17, 19, 16], [8, 21, 28], [24, 12, 38], [37, 34, 25], [40, 15, 1], [29, 3, 30]]
[[25, 18, 41], [10, 36, 40], [27, 21, 29], [28, 33, 3], [20, 19, 12], [7, 38, 9], [17, 16, 32], [6, 31, 1], [39, 5, 2], [30, 13, 0], [22, 35, 15], [4, 14, 37], [11, 23, 8], [26, 24, 34]]
[[16, 13, 7], [35, 0, 15], [3, 22, 4], [18, 36, 31], [20, 14, 37], [29, 27, 25], [41, 6, 12], [17, 5, 30], [1, 33, 32], [9, 28, 21], [8, 24, 38], [26, 2, 11], [34, 40, 19], [23, 39, 10]]
[[40, 23, 38], [41, 7, 25], [18, 19, 6], [20, 30, 17], [8, 13, 29], [4, 14, 16], [34, 28, 9], [0, 21, 12], [22, 35, 5], [32, 33, 39], [11, 27, 31], [2, 10, 15], [37, 24, 36], [1, 26, 3]]
[[15, 33, 22], [24, 3, 14], [1, 37, 19], [38, 16, 5], [18, 13, 8], [39, 26, 41], [32, 10, 21], [20, 31, 28], [0, 2, 23], [36, 40, 11], [30, 35, 29], [7, 17, 6], [25, 4, 27], [9, 12, 34]]
[[34, 0, 21], [41, 16, 8], [40, 38, 10], [33, 23, 1], [31, 11, 29], [28, 19, 26], [14, 32, 25], [27, 22, 35], [12, 5, 9], [20, 36, 7], [4, 15, 24], [17, 39, 2], [13, 37, 6], [30, 3, 18]]
[[23, 41, 28], [12, 38, 1], [14, 7, 3], [20, 21, 5], [31, 26, 0], [8, 18, 30], [29, 15, 24], [22, 17, 16], [37, 2, 10], [33, 27, 19], [36, 40, 25], [13, 39, 35], [34, 9, 32], [6, 11, 4]]
[[28, 15, 18], [22, 2, 25], [7, 29, 11], [8, 37, 24], [21, 0, 3], [4, 12, 34], [6, 9, 5], [32, 23, 40], [17, 20, 30], [19, 33, 39], [1, 27, 31], [16, 41, 35], [36, 14, 26], [38, 10, 13]]
[[2, 9, 16], [25, 14, 29], [5, 1, 27], [19, 22, 40], [13, 18, 23], [36, 26, 24], [15, 6, 39], [31, 37, 41], [20, 8, 12], [10, 35, 38], [34, 28, 11], [33, 0, 32], [30, 4, 7], [21, 3, 17]]
[[26, 29, 12], [2, 10, 16], [18, 11, 37], [20, 6, 40], [19, 38, 33], [39, 22, 27], [1, 32, 9], [3, 14, 7], [28, 24, 21], [13, 5, 8], [4, 15, 23], [31, 41, 34], [25, 36, 30], [17, 0, 35]]
[[24, 40, 4], [18, 19, 17], [15, 34, 26], [20, 13, 31], [0, 3, 10], [7, 28, 12], [36, 6, 23], [11, 1, 30], [9, 29, 33], [16, 38, 41], [35, 37, 25], [8, 21, 5], [39, 27, 14], [2, 22, 32]]
[[20, 36, 31], [1, 3, 34], [41, 24, 2], [40, 17, 27], [7, 33, 26], [14, 0, 11], [32, 23, 28], [9, 25, 12], [29, 30, 39], [38, 13, 37], [16, 21, 8], [15, 19, 22], [5, 6, 35], [10, 18, 4]]
[[32, 17, 23], [13, 9, 36], [31, 10, 26], [22, 34, 7], [38, 35, 12], [2, 14, 27], [19, 3, 8], [1, 37, 0], [18, 4, 29], [39, 20, 25], [5, 6, 16], [11, 33, 28], [40, 15, 41], [21, 24, 30]]
[[32, 22, 24], [15, 39, 14], [17, 30, 20], [33, 0, 35], [5, 31, 8], [27, 9, 25], [1, 34, 16], [21, 28, 6], [3, 36, 38], [19, 12, 4], [40, 18, 10], [23, 37, 26], [41, 29, 11], [13, 7, 2]]
[[26, 8, 39], [24, 25, 22], [28, 4, 0], [16, 3, 33], [6, 23, 34], [19, 36, 18], [7, 21, 30], [27, 10, 11], [14, 5, 40], [9, 38, 37], [17, 32, 29], [41, 2, 15], [12, 13, 31], [1, 20, 35]]
