[[29, 11, 28], [18, 25, 23], [12, 26, 3], [10, 1, 16], [17, 4, 9], [6, 7, 19], [20, 27, 5], [15, 22, 2], [0, 13, 8], [14, 24, 21]]
[[27, 12, 1], [10, 21, 13], [18, 16, 19], [3, 26, 8], [14, 29, 4], [20, 24, 7], [5, 2, 15], [11, 9, 6], [23, 17, 0], [22, 28, 25]]
[[7, 22, 25], [17, 29, 19], [1, 6, 5], [23, 2, 0], [4, 3, 12], [9, 20, 24], [10, 21, 27], [26, 14, 16], [13, 28, 15], [18, 8, 11]]
[[26, 23, 0], [4, 9, 7], [15, 19, 28], [13, 22, 18], [16, 17, 1], [3, 25, 2], [6, 14, 27], [24, 20, 11], [12, 10, 21], [29, 5, 8]]
[[29, 9, 28], [2, 7, 23], [11, 26, 24], [10, 6, 17], [16, 19, 18], [27, 14, 22], [5, 20, 21], [3, 4, 1], [0, 12, 15], [25, 8, 13]]
[[14, 21, 24], [2, 19, 12], [0, 18, 23], [20, 26, 5], [27, 28, 6], [29, 16, 9], [11, 25, 3], [15, 13, 8], [7, 10, 4], [17, 1, 22]]
[[12, 11, 15], [25, 20, 5], [3, 16, 27], [22, 24, 1], [18, 17, 0], [23, 8, 2], [10, 29, 4], [14, 21, 26], [9, 19, 6], [7, 13, 28]]
[[20, 18, 7], [26, 24, 25], [1, 16, 19], [10, 0, 2], [6, 28, 22], [5, 3, 29], [17, 4, 23], [15, 12, 9], [13, 8, 21], [14, 11, 27]]
[[4, 5, 19], [7, 9, 22], [28, 21, 16], [18, 12, 15], [6, 13, 29], [23, 14, 10], [0, 25, 2], [8, 1, 26], [17, 11, 3], [20, 24, 27]]
[[4, 29, 27], [3, 5, 25], [2, 20, 16], [1, 19, 21], [0, 26, 18], [6, 13, 12], [15, 28, 9], [14, 8, 11], [7, 23, 10], [22, 24, 17]]
[[6, 16, 0], [21, 26, 17], [4, 20, 5], [18, 14, 1], [2, 12, 22], [8, 13, 25], [9, 15, 23], [7, 10, 24], [11, 28, 29], [27, 19, 3]]
[[4, 5, 13], [25, 6, 23], [26, 2, 22], [15, 7, 9], [3, 21, 0], [16, 10, 29], [17, 18, 27], [12, 20, 14], [11, 24, 28], [19, 1, 8]]
[[21, 23, 10], [16, 25, 14], [11, 4, 24], [17, 13, 8], [29, 22, 1], [2, 26, 19], [7, 12, 18], [28, 5, 6], [15, 3, 27], [0, 20, 9]]
[[14, 7, 4], [19, 23, 0], [1, 5, 20], [13, 25, 21], [27, 9, 24], [17, 29, 8], [6, 16, 15], [3, 12, 10], [11, 22, 2], [26, 18, 28]]
[[18, 22, 29], [1, 15, 0], [24, 21, 14], [9, 3, 27], [2, 17, 12], [25, 28, 13], [20, 4, 5], [6, 23, 26], [7, 16, 10], [8, 11, 19]]
[[17, 22, 16], [15, 21, 11], [12, 0, 6], [14, 13, 25], [7, 3, 2], [26, 19, 27], [9, 23, 18], [24, 5, 10], [4, 28, 1], [20, 8, 29]]
[[24, 20, 0], [4, 14, 27], [12, 3, 19], [8, 16, 10], [17, 22, 13], [25, 26, 9], [2, 21, 7], [23, 6, 1], [15, 29, 5], [28, 18, 11]]
[[2, 11, 6], [20, 14, 13], [17, 1, 18], [22, 21, 16], [7, 25, 5], [26, 8, 24], [28, 27, 23], [4, 0, 19], [29, 9, 10], [3, 15, 12]]
[[4, 28, 16], [21, 11, 8], [24, 29, 22], [17, 20, 27], [14, 18, 6], [12, 3, 23], [5, 1, 7], [19, 26, 0], [2, 13, 25], [10, 15, 9]]
[[11, 19, 7], [14, 8, 4], [25, 10, 16], [0, 24, 9], [1, 20, 29], [23, 28, 2], [22, 12, 15], [6, 13, 17], [18, 3, 26], [5, 21, 27]]
[[24, 4, 7], [21, 6, 12], [14, 9, 26], [23, 5, 27], [29, 8, 15], [25, 20, 0], [3, 22, 28], [19, 17, 13], [16, 11, 18], [10, 2, 1]]
[[12, 21, 29], [7, 28, 1], [17, 13, 14], [24, 5, 22], [9, 15, 27], [25, 26, 0], [23, 18, 16], [3, 8, 19], [4, 2, 10], [20, 6, 11]]
[[27, 12, 20], [2, 13, 18], [21, 3, 14], [5, 10, 16], [26, 8, 15], [11, 7, 0], [19, 9, 29], [24, 25, 4], [1, 22, 17], [28, 23, 6]]
[[0, 12, 22], [6, 13, 26], [27, 15, 7], [17, 16, 9], [14, 1, 28], [10, 23, 8], [29, 19, 20], [5, 3, 11], [25, 2, 18], [24, 4, 21]]
[[22, 29, 14], [18, 10, 6], [27, 19, 9], [24, 0, 4], [3, 12, 21], [5, 11, 8], [20, 2, 26], [1, 7, 16], [17, 15, 25], [23, 13, 28]]
[[16, 0, 11], [12, 10, 22], [20, 8, 9], [21, 24, 27], [2, 17, 19], [14, 4, 25], [29, 3, 26], [23, 1, 28], [5, 6, 18], [15, 7, 13]]
[[27, 6, 21], [10, 8, 28], [29, 13, 22], [2, 23, 0], [4, 12, 26], [7, 18, 1], [11, 14, 25], [15, 16, 24], [19, 5, 17], [3, 9, 20]]
[[29, 5, 28], [21, 22, 23], [14, 2, 25], [16, 24, 20], [6, 15, 11], [10, 19, 18], [1, 4, 9], [0, 8, 7], [27, 3, 17], [12, 26, 13]]
[[16, 6, 29], [23, 13, 27], [19, 21, 26], [15, 8, 5], [17, 11, 28], [7, 18, 2], [24, 1, 3], [14, 10, 0], [22, 9, 4], [20, 12, 25]]
[[19, 7, 8], [17, 24, 5], [11, 12, 16], [15, 26, 18], [21, 27, 23], [3, 2, 1], [9, 25, 20], [4, 14, 0], [13, 22, 29], [28, 10, 6]]
[[23, 5, 9], [7, 26, 14], [27, 13, 22], [11, 6, 3], [1, 16, 10], [25, 20, 19], [18, 21, 2], [29, 24, 15], [17, 4, 12], [28, 0, 8]]
[[14, 1, 4], [13, 3, 26], [27, 24, 7], [9, 19, 16], [29, 18, 11], [5, 28, 12], [0, 22, 20], [25, 17, 6], [15, 8, 21], [2, 23, 10]]
[[5, 1, 22], [26, 15, 10], [20, 14, 12], [6, 21, 18], [0, 16, 25], [11, 4, 29], [28, 7, 13], [17, 8, 19], [23, 27, 9], [2, 3, 24]]
[[29, 6, 5], [23, 17, 26], [1, 27, 2], [20, 24, 18], [0, 16, 4], [25, 8, 21], [14, 3, 11], [22, 19, 12], [10, 13, 7], [9, 28, 15]]
[[2, 3, 19], [10, 4, 28], [13, 6, 0], [18, 20, 22], [5, 9, 12], [15, 16, 27], [26, 25, 17], [7, 23, 11], [1, 29, 8], [21, 24, 14]]
[[6, 28, 7], [22, 14, 8], [1, 12, 5], [24, 21, 16], [11, 18, 15], [29, 25, 13], [4, 9, 27], [10, 20, 17], [26, 3, 2], [19, 0, 23]]
[[0, 23, 22], [27, 13, 7], [5, 19, 16], [21, 17, 14], [24, 6, 1], [2, 25, 26], [9, 28, 20], [12, 3, 4], [18, 8, 10], [11, 29, 15]]
[[2, 0, 10], [9, 4, 29], [12, 18, 8], [25, 13, 6], [16, 14, 21], [11, 28, 7], [19, 1, 15], [17, 24, 22], [3, 27, 20], [26, 23, 5]]
[[4, 27, 22], [8, 10, 12], [5, 11, 20], [28, 26, 9], [18, 23, 29], [7, 19, 16], [21, 15, 6], [13, 0, 17], [14, 24, 3], [25, 1, 2]]
[[3, 0, 10], [1, 16, 9], [7, 8, 24], [12, 23, 28], [11, 6, 22], [29, 19, 13], [15, 2, 14], [26, 27, 20], [21, 18, 25], [4, 5, 17]]
[[1, 25, 11], [23, 14, 3], [8, 4, 28], [17, 16, 2], [29, 22, 24], [27, 10, 18], [5, 26, 20], [21, 9, 6], [0, 12, 15], [7, 19, 13]]
[[11, 1, 7], [5, 24, 19], [21, 8, 12], [25, 6, 15], [29, 26, 14], [4, 16, 9], [20, 17, 13], [27, 28, 0], [2, 3, 22], [23, 18, 10]]
[[4, 0, 26], [25, 23, 8], [16, 20, 19], [24, 14, 10], [2, 18, 29], [11, 13, 21], [17, 5, 1], [3, 9, 28], [22, 12, 27], [7, 15, 6]]
[[7, 20, 17], [8, 28, 25], [18, 26, 10], [15, 14, 13], [3, 23, 6], [4, 12, 5], [29, 16, 27], [22, 21, 1], [0, 24, 11], [19, 9, 2]]
[[8, 15, 22], [17, 26, 23], [2, 18, 5], [0, 13, 9], [14, 19, 25], [3, 16, 24], [10, 1, 7], [11, 4, 29], [28, 27, 20], [6, 12, 21]]
[[28, 3, 23], [17, 2, 0], [25, 11, 24], [5, 26, 29], [22, 8, 27], [4, 10, 7], [14, 9, 21], [1, 18, 16], [20, 19, 13], [12, 6, 15]]
[[16, 7, 18], [15, 27, 4], [9, 19, 5], [26, 3, 20], [8, 11, 24], [10, 29, 13], [28, 25, 1], [17, 21, 14], [12, 0, 2], [22, 23, 6]]
[[28, 13, 24], [15, 5, 9], [18, 10, 12], [20, 25, 19], [14, 0, 16], [23, 7, 27], [1, 4, 29], [22, 6, 8], [21, 26, 17], [11, 2, 3]]
[[2, 21, 6], [4, 0, 19], [10, 25, 27], [17, 1, 9], [20, 18, 24], [8, 22, 12], [5, 29, 7], [26, 13, 15], [23, 16, 11], [3, 14, 28]]
[[12, 0, 23], [14, 18, 25], [22, 13, 26], [29, 21, 17], [16, 1, 8], [10, 7, 19], [24, 9, 3], [2, 20, 11], [15, 28, 4], [27, 6, 5]]
[[9, 29, 28], [2, 4, 19], [20, 1, 21], [25, 27, 10], [8, 24, 11], [17, 12, 15], [3, 5, 22], [13, 26, 16], [18, 23, 0], [14, 7, 6]]
[[6, 3, 21], [20, 7, 2], [28, 4, 16], [15, 12, 25], [22, 19, 5], [17, 24, 26], [18, 27, 10], [14, 9, 23], [11, 29, 13], [1, 8, 0]]
[[25, 28, 13], [6, 22, 29], [24, 23, 3], [17, 10, 0], [2, 21, 15], [9, 1, 18], [11, 16, 20], [4, 12, 19], [7, 26, 27], [8, 5, 14]]
[[1, 26, 19], [14, 6, 20], [11, 16, 12], [25, 10, 24], [17, 29, 13], [7, 23, 4], [28, 2, 18], [5, 22, 3], [8, 0, 9], [15, 27, 21]]
[[2, 1, 8], [0, 4, 19], [27, 7, 14], [3, 13, 26], [29, 28, 21], [17, 20, 12], [23, 10, 24], [6, 11, 22], [18, 5, 25], [9, 16, 15]]
[[10, 6, 18], [24, 14, 22], [2, 26, 20], [25, 27, 5], [4, 3, 13], [12, 0, 8], [11, 9, 21], [23, 17, 28], [29, 15, 7], [16, 1, 19]]
[[15, 3, 19], [8, 1, 4], [23, 16, 24], [9, 26, 20], [21, 22, 5], [0, 17, 2], [25, 14, 29], [7, 27, 18], [11, 6, 28], [12, 10, 13]]
[[5, 23, 18], [27, 12, 24], [15, 7, 17], [14, 21, 26], [4, 20, 28], [25, 22, 16], [10, 2, 1], [13, 11, 8], [9, 19, 6], [0, 3, 29]]
[[4, 10, 11], [2, 17, 13], [20, 12, 1], [25, 29, 3], [8, 21, 6], [18, 24, 5], [22, 26, 27], [15, 0, 14], [23, 28, 7], [16, 9, 19]]
[[3, 24, 17], [13, 10, 20], [4, 9, 1], [8, 19, 25], [28, 7, 21], [2, 22, 23], [27, 0, 18], [16, 26, 15], [5, 14, 29], [6, 12, 11]]
[[13, 18, 4], [22, 14, 10], [1, 24, 19], [2, 5, 12], [0, 9, 16], [29, 7, 6], [15, 27, 17], [11, 20, 3], [8, 21, 28], [25, 23, 26]]
[[16, 4, 24], [0, 17, 18], [21, 11, 23], [5, 25, 6], [8, 15, 28], [10, 29, 27], [26, 12, 19], [22, 13, 7], [14, 20, 9], [1, 2, 3]]
[[3, 8, 26], [5, 0, 13], [1, 10, 12], [28, 18, 2], [24, 19, 20], [17, 15, 16], [11, 29, 6], [14, 27, 7], [25, 4, 23], [21, 9, 22]]
[[2, 5, 12], [29, 20, 19], [11, 26, 16], [22, 25, 6], [23, 3, 27], [9, 4, 1], [0, 10, 18], [17, 28, 15], [24, 8, 21], [14, 13, 7]]
[[23, 2, 14], [27, 29, 5], [7, 20, 25], [3, 0, 13], [28, 8, 10], [17, 15, 26], [18, 19, 12], [16, 9, 21], [24, 11, 22], [1, 6, 4]]
[[10, 26, 15], [5, 24, 6], [22, 2, 27], [19, 21, 9], [13, 1, 28], [18, 11, 23], [8, 4, 0], [25, 16, 12], [20, 29, 7], [3, 17, 14]]
[[19, 28, 15], [1, 22, 16], [13, 29, 24], [17, 5, 11], [21, 14, 18], [23, 10, 25], [3, 4, 26], [27, 6, 12], [20, 8, 9], [0, 7, 2]]
[[17, 10, 2], [29, 24, 18], [23, 16, 13], [1, 11, 19], [27, 6, 25], [15, 0, 21], [20, 28, 26], [8, 22, 7], [5, 12, 9], [4, 14, 3]]
[[5, 2, 29], [21, 19, 14], [16, 26, 9], [0, 17, 12], [13, 1, 3], [4, 15, 24], [8, 7, 27], [22, 10, 25], [6, 20, 18], [23, 28, 11]]
[[2, 28, 24], [9, 15, 1], [21, 18, 19], [22, 27, 8], [7, 29, 13], [10, 6, 5], [23, 0, 17], [4, 20, 14], [26, 25, 3], [16, 11, 12]]
[[18, 5, 2], [17, 3, 29], [12, 7, 19], [26, 10, 23], [28, 25, 16], [24, 4, 27], [13, 6, 21], [20, 11, 1], [9, 22, 0], [14, 8, 15]]
[[10, 28, 0], [23, 24, 17], [14, 5, 21], [18, 22, 12], [3, 27, 16], [1, 2, 13], [9, 6, 26], [11, 7, 29], [4, 25, 15], [8, 20, 19]]
[[19, 6, 26], [2, 22, 27], [9, 10, 0], [21, 23, 5], [12, 25, 20], [17, 8, 24], [14, 13, 18], [15, 16, 1], [3, 29, 28], [4, 7, 11]]
[[29, 5, 19], [23, 27, 13], [3, 24, 4], [17, 28, 1], [18, 21, 2], [15, 20, 9], [26, 11, 12], [25, 8, 16], [22, 7, 10], [0, 14, 6]]
[[20, 23, 4], [12, 28, 22], [0, 3, 21], [14, 1, 8], [6, 5, 26], [15, 25, 10], [9, 17, 13], [16, 7, 18], [19, 24, 29], [2, 11, 27]]
[[28, 4, 14], [26, 22, 27], [18, 9, 8], [5, 11, 6], [0, 7, 19], [17, 21, 3], [25, 23, 20], [2, 24, 10], [15, 13, 16], [1, 29, 12]]
[[3, 11, 8], [17, 23, 13], [10, 29, 14], [4, 16, 6], [26, 2, 7], [12, 0, 25], [22, 20, 5], [24, 18, 28], [9, 27, 15], [21, 1, 19]]
[[28, 26, 20], [23, 24, 14], [11, 29, 3], [12, 16, 13], [1, 21, 19], [7, 8, 4], [10, 27, 9], [2, 0, 15], [17, 6, 18], [5, 25, 22]]
[[22, 16, 17], [1, 19, 3], [23, 0, 6], [5, 9, 2], [25, 24, 7], [21, 12, 11], [8, 10, 4], [27, 15, 18], [26, 13, 28], [14, 20, 29]]
[[14, 20, 8], [13, 3, 29], [21, 7, 9], [1, 10, 28], [15, 24, 4], [2, 26, 19], [23, 12, 11], [16, 5, 17], [18, 0, 22], [6, 25, 27]]
[[4, 17, 14], [12, 6, 25], [16, 24, 0], [29, 11, 26], [19, 20, 18], [5, 3, 22], [7, 1, 15], [9, 21, 28], [10, 27, 13], [23, 2, 8]]
[[5, 13, 6], [26, 15, 29], [22, 1, 19], [9, 24, 17], [23, 7, 12], [4, 10, 20], [21, 3, 25], [8, 16, 28], [18, 27, 11], [0, 2, 14]]
[[14, 1, 28], [20, 16, 2], [26, 21, 3], [13, 0, 27], [5, 8, 29], [6, 4, 17], [25, 22, 11], [9, 24, 7], [12, 10, 23], [15, 19, 18]]
[[20, 16, 10], [22, 23, 1], [0, 25, 3], [27, 13, 8], [24, 29, 17], [26, 5, 2], [7, 11, 6], [18, 21, 19], [28, 12, 14], [4, 15, 9]]
[[3, 11, 13], [20, 6, 8], [18, 0, 23], [1, 25, 27], [22, 16, 19], [26, 17, 12], [15, 2, 14], [29, 10, 5], [24, 21, 4], [28, 7, 9]]
[[18, 24, 26], [20, 27, 15], [22, 14, 5], [2, 29, 3], [16, 17, 1], [8, 0, 10], [7, 28, 19], [25, 13, 9], [4, 11, 23], [21, 6, 12]]
[[3, 11, 1], [21, 18, 9], [13, 17, 10], [12, 24, 29], [20, 14, 0], [6, 26, 22], [25, 4, 19], [5, 8, 15], [7, 16, 23], [28, 27, 2]]
[[5, 22, 14], [28, 25, 6], [4, 2, 27], [0, 16, 21], [24, 7, 12], [17, 18, 20], [9, 13, 3], [1, 10, 23], [29, 26, 19], [8, 15, 11]]
