[[4, 22, 15], [17, 18, 8], [6, 9, 5], [0, 14, 23], [3, 21, 19], [10, 1, 25], [7, 24, 28], [27, 20, 31], [26, 29, 16], [11, 2, 13], [12, 32, 30]]
[[4, 17, 21], [3, 27, 30], [25, 18, 16], [13, 24, 10], [20, 9, 7], [5, 2, 32], [28, 31, 12], [26, 23, 15], [22, 14, 19], [6, 11, 1], [0, 29, 8]]
[[17, 32, 2], [12, 30, 3], [26, 23, 9], [19, 15, 11], [10, 7, 1], [18, 25, 29], [4, 5, 24], [16, 6, 13], [22, 27, 28], [20, 31, 14], [21, 8, 0]]
[[7, 1, 8], [22, 26, 13], [21, 23, 27], [4, 18, 17], [6, 24, 15], [28, 16, 14], [5, 11, 19], [30, 29, 9], [20, 2, 31], [10, 25, 32], [12, 0, 3]]
[[4, 21, 16], [9, 6, 22], [27, 31, 24], [12, 25, 2], [7, 32, 19], [18, 17, 14], [28, 5, 29], [0, 15, 8], [30, 3, 26], [13, 10, 23], [20, 11, 1]]
[[19, 9, 31], [32, 13, 21], [1, 23, 27], [15, 10, 25], [16, 29, 3], [4, 28, 6], [2, 14, 30], [24, 18, 26], [22, 0, 5], [11, 20, 8], [7, 17, 12]]
[[9, 30, 24], [31, 20, 25], [27, 19, 21], [28, 3, 1], [4, 5, 11], [13, 15, 26], [14, 6, 10], [0, 32, 8], [16, 18, 2], [22, 7, 12], [23, 17, 29]]
[[32, 10, 20], [1, 19, 22], [27, 2, 3], [23, 14, 0], [21, 13, 24], [12, 7, 4], [26, 25, 5], [28, 17, 31], [6, 30, 18], [8, 29, 11], [16, 9, 15]]
[[32, 22, 19], [31, 9, 5], [21, 25, 6], [29, 23, 8], [30, 10, 13], [0, 7, 16], [27, 14, 1], [15, 4, 11], [2, 3, 24], [20, 26, 17], [28, 18, 12]]
[[30, 24, 14], [27, 6, 8], [4, 15, 29], [21, 12, 9], [22, 20, 13], [7, 16, 19], [1, 18, 26], [23, 5, 0], [10, 31, 28], [17, 2, 3], [11, 32, 25]]
[[18, 8, 28], [5, 13, 25], [7, 12, 14], [26, 17, 15], [4, 11, 9], [20, 10, 29], [21, 1, 30], [22, 31, 32], [24, 27, 19], [3, 2, 0], [23, 16, 6]]
[[30, 1, 19], [18, 15, 25], [17, 5, 9], [27, 3, 20], [29, 28, 32], [21, 8, 22], [2, 13, 24], [0, 10, 26], [31, 23, 12], [6, 7, 16], [14, 11, 4]]
[[2, 16, 6], [30, 24, 15], [9, 3, 14], [22, 0, 23], [28, 8, 10], [7, 19, 12], [32, 5, 25], [17, 4, 11], [18, 20, 1], [31, 13, 27], [26, 21, 29]]
[[21, 5, 25], [2, 24, 19], [10, 1, 16], [26, 11, 6], [9, 28, 3], [8, 23, 20], [22, 27, 30], [13, 18, 15], [12, 31, 14], [29, 17, 32], [0, 4, 7]]
[[22, 15, 9], [1, 8, 6], [13, 2, 10], [24, 23, 30], [3, 16, 19], [28, 12, 17], [5, 27, 31], [29, 7, 18], [11, 21, 4], [14, 32, 26], [0, 20, 25]]
[[13, 1, 22], [26, 30, 15], [25, 20, 10], [19, 12, 17], [27, 24, 6], [31, 0, 4], [21, 28, 5], [32, 23, 16], [8, 14, 7], [11, 3, 18], [2, 29, 9]]
[[28, 13, 17], [10, 3, 6], [14, 19, 29], [11, 20, 27], [26, 9, 15], [24, 5, 1], [16, 21, 25], [30, 31, 4], [12, 18, 7], [8, 0, 22], [2, 23, 32]]
[[27, 30, 20], [3, 18, 29], [5, 13, 0], [31, 12, 19], [14, 16, 9], [6, 25, 8], [26, 21, 24], [22, 15, 2], [4, 1, 23], [28, 17, 10], [7, 32, 11]]
[[7, 21, 31], [8, 11, 24], [14, 1, 25], [4, 22, 19], [2, 12, 13], [0, 15, 17], [20, 29, 26], [18, 27, 16], [28, 10, 23], [5, 9, 30], [32, 3, 6]]
[[9, 27, 18], [32, 7, 3], [25, 28, 24], [16, 15, 17], [20, 0, 26], [21, 23, 29], [11, 5, 4], [14, 6, 10], [12, 2, 22], [1, 31, 13], [30, 19, 8]]
[[18, 21, 24], [6, 0, 30], [23, 10, 2], [4, 31, 19], [16, 5, 17], [15, 14, 7], [3, 29, 13], [9, 25, 32], [26, 20, 11], [28, 1, 22], [8, 27, 12]]
[[17, 14, 15], [6, 0, 1], [8, 30, 12], [7, 19, 26], [9, 2, 16], [23, 4, 11], [20, 27, 32], [13, 29, 25], [31, 10, 3], [28, 5, 18], [22, 24, 21]]
[[15, 6, 18], [23, 16, 1], [9, 25, 24], [21, 17, 22], [8, 29, 32], [31, 13, 7], [5, 10, 4], [27, 28, 30], [11, 14, 12], [20, 3, 2], [26, 0, 19]]
[[32, 0, 22], [12, 31, 3], [2, 21, 14], [28, 16, 18], [27, 6, 23], [29, 1, 9], [30, 11, 17], [4, 20, 24], [15, 8, 10], [5, 13, 7], [25, 26, 19]]
[[14, 1, 28], [4, 7, 17], [2, 27, 30], [8, 23, 11], [26, 10, 5], [6, 12, 9], [18, 0, 29], [25, 32, 20], [15, 31, 21], [16, 3, 13], [24, 22, 19]]
[[7, 19, 8], [31, 17, 22], [16, 2, 9], [6, 32, 12], [10, 18, 13], [14, 5, 30], [29, 3, 24], [23, 11, 25], [27, 4, 21], [15, 26, 0], [20, 28, 1]]
[[24, 12, 32], [2, 25, 3], [18, 11, 8], [28, 20, 16], [5, 9, 1], [29, 6, 4], [21, 14, 19], [31, 10, 27], [13, 0, 30], [17, 26, 15], [7, 22, 23]]
[[21, 27, 20], [28, 30, 18], [17, 1, 12], [25, 19, 22], [4, 9, 8], [15, 0, 3], [24, 6, 26], [5, 29, 14], [2, 31, 23], [16, 7, 11], [32, 13, 10]]
[[3, 8, 28], [22, 18, 5], [24, 9, 6], [17, 10, 7], [4, 29, 14], [0, 11, 23], [1, 32, 15], [27, 20, 30], [31, 19, 16], [21, 26, 12], [2, 25, 13]]
[[25, 1, 0], [31, 32, 15], [14, 24, 19], [27, 22, 23], [9, 5, 29], [26, 28, 11], [10, 12, 20], [6, 21, 4], [18, 2, 3], [13, 30, 8], [16, 17, 7]]
[[23, 8, 7], [4, 16, 26], [15, 29, 18], [17, 32, 0], [11, 12, 3], [1, 14, 21], [20, 27, 5], [6, 25, 28], [31, 9, 24], [19, 13, 2], [30, 10, 22]]
[[15, 7, 29], [17, 22, 8], [10, 21, 16], [2, 5, 31], [1, 24, 26], [9, 25, 13], [11, 19, 3], [12, 32, 28], [0, 4, 23], [14, 6, 18], [27, 20, 30]]
[[7, 8, 3], [20, 23, 24], [5, 12, 15], [27, 14, 21], [22, 17, 1], [13, 32, 10], [11, 18, 9], [0, 25, 19], [29, 2, 26], [16, 6, 28], [31, 30, 4]]
[[11, 3, 10], [29, 18, 26], [6, 5, 14], [20, 2, 15], [8, 31, 4], [19, 16, 28], [13, 27, 32], [25, 21, 23], [17, 24, 22], [7, 9, 30], [1, 0, 12]]
[[25, 28, 3], [32, 8, 12], [0, 16, 9], [23, 2, 14], [24, 7, 17], [10, 22, 13], [31, 11, 1], [6, 19, 26], [18, 4, 29], [5, 30, 15], [21, 27, 20]]
[[31, 12, 15], [27, 26, 8], [20, 9, 30], [5, 3, 23], [18, 24, 7], [19, 11, 17], [1, 29, 2], [28, 16, 0], [21, 32, 6], [14, 22, 13], [10, 4, 25]]
[[18, 8, 20], [19, 4, 26], [21, 32, 28], [31, 3, 11], [17, 1, 22], [10, 15, 25], [14, 13, 0], [16, 5, 9], [29, 27, 23], [12, 2, 7], [30, 24, 6]]
[[18, 24, 20], [12, 28, 16], [5, 23, 3], [25, 10, 2], [0, 26, 6], [7, 31, 9], [11, 27, 30], [1, 14, 22], [8, 13, 19], [21, 29, 32], [4, 17, 15]]
[[9, 24, 26], [6, 23, 2], [8, 20, 1], [3, 7, 4], [0, 28, 5], [22, 17, 16], [11, 25, 31], [14, 12, 13], [27, 30, 21], [15, 32, 10], [19, 29, 18]]
[[4, 29, 25], [22, 5, 15], [8, 26, 19], [28, 18, 0], [27, 1, 10], [14, 32, 2], [23, 30, 12], [3, 17, 31], [24, 6, 16], [7, 13, 11], [21, 9, 20]]
[[30, 9, 22], [26, 15, 14], [16, 31, 0], [19, 10, 3], [17, 29, 23], [27, 7, 32], [1, 18, 28], [6, 12, 21], [24, 11, 4], [8, 2, 5], [20, 13, 25]]
[[10, 22, 16], [3, 26, 5], [23, 17, 19], [12, 27, 7], [6, 8, 29], [11, 28, 4], [21, 20, 2], [31, 30, 32], [1, 13, 25], [0, 14, 24], [15, 18, 9]]
[[27, 16, 2], [3, 25, 4], [30, 7, 20], [6, 5, 21], [28, 10, 11], [14, 1, 26], [17, 12, 13], [0, 15, 9], [22, 18, 19], [8, 24, 31], [29, 32, 23]]
[[19, 24, 25], [3, 31, 21], [14, 26, 12], [10, 16, 13], [1, 15, 7], [28, 22, 18], [29, 4, 30], [0, 23, 27], [9, 20, 5], [11, 6, 2], [32, 8, 17]]
[[12, 8, 5], [20, 4, 29], [31, 17, 23], [11, 18, 19], [25, 0, 28], [30, 15, 27], [22, 9, 2], [21, 3, 10], [13, 32, 26], [24, 1, 6], [16, 14, 7]]
[[22, 9, 18], [2, 26, 28], [30, 15, 32], [7, 10, 11], [19, 8, 25], [14, 13, 6], [23, 1, 0], [17, 21, 5], [20, 12, 16], [24, 4, 27], [29, 31, 3]]
[[16, 1, 10], [25, 17, 24], [31, 32, 19], [29, 12, 4], [23, 27, 3], [28, 26, 0], [11, 30, 9], [20, 21, 18], [15, 7, 13], [14, 2, 5], [8, 6, 22]]
[[21, 20, 14], [31, 17, 19], [13, 15, 18], [30, 23, 2], [12, 16, 32], [8, 26, 9], [3, 29, 0], [24, 11, 27], [22, 25, 6], [10, 1, 7], [4, 28, 5]]
[[7, 17, 16], [12, 8, 1], [5, 13, 11], [27, 22, 2], [26, 24, 32], [14, 9, 19], [3, 4, 20], [23, 15, 0], [28, 21, 25], [10, 31, 6], [29, 30, 18]]
[[15, 9, 8], [23, 30, 29], [20, 28, 14], [7, 31, 10], [19, 26, 18], [5, 13, 17], [11, 12, 24], [32, 1, 25], [6, 21, 3], [22, 0, 2], [4, 27, 16]]
[[29, 5, 17], [23, 1, 7], [14, 26, 21], [30, 16, 9], [20, 31, 8], [12, 19, 0], [6, 28, 32], [3, 27, 4], [22, 24, 15], [13, 25, 2], [18, 11, 10]]
[[13, 18, 16], [0, 23, 10], [27, 15, 3], [11, 7, 26], [9, 25, 4], [20, 5, 31], [29, 21, 2], [28, 30, 1], [24, 6, 14], [22, 19, 17], [12, 32, 8]]
[[2, 13, 27], [24, 21, 12], [9, 20, 14], [4, 23, 11], [6, 26, 8], [19, 32, 17], [7, 10, 25], [22, 16, 30], [31, 18, 1], [5, 15, 29], [28, 0, 3]]
[[5, 1, 14], [30, 9, 3], [19, 17, 12], [22, 11, 18], [15, 20, 0], [21, 31, 32], [4, 26, 2], [13, 10, 24], [8, 7, 29], [25, 6, 16], [27, 28, 23]]
[[31, 7, 21], [25, 8, 15], [2, 29, 26], [19, 13, 24], [6, 1, 28], [23, 17, 9], [0, 22, 27], [30, 32, 3], [14, 20, 11], [16, 10, 4], [5, 12, 18]]
[[32, 22, 25], [16, 1, 12], [5, 7, 11], [0, 3, 27], [4, 28, 13], [18, 2, 26], [29, 14, 24], [6, 10, 15], [31, 30, 20], [17, 19, 8], [9, 23, 21]]
[[28, 13, 3], [25, 2, 31], [30, 27, 29], [24, 6, 1], [17, 26, 18], [11, 22, 21], [9, 12, 5], [8, 7, 16], [23, 20, 14], [32, 0, 10], [4, 19, 15]]
[[31, 11, 28], [21, 19, 32], [9, 4, 15], [26, 23, 14], [29, 3, 1], [13, 12, 20], [16, 2, 30], [27, 17, 0], [18, 8, 10], [25, 6, 22], [5, 7, 24]]
[[5, 6, 27], [19, 31, 32], [13, 11, 7], [16, 18, 24], [14, 21, 8], [30, 3, 12], [20, 22, 4], [0, 9, 2], [1, 17, 29], [28, 25, 23], [26, 10, 15]]
[[9, 5, 20], [28, 29, 15], [27, 21, 14], [31, 19, 26], [2, 17, 32], [13, 18, 24], [12, 23, 7], [1, 25, 30], [11, 4, 0], [22, 16, 3], [6, 10, 8]]
[[2, 7, 12], [20, 28, 9], [0, 31, 14], [6, 19, 27], [22, 13, 4], [15, 29, 25], [10, 23, 1], [5, 32, 30], [11, 8, 17], [3, 21, 18], [26, 16, 24]]
[[24, 18, 7], [10, 31, 12], [4, 14, 27], [11, 2, 26], [3, 16, 22], [30, 1, 29], [8, 5, 15], [32, 20, 13], [23, 0, 25], [28, 17, 19], [9, 21, 6]]
[[6, 8, 15], [29, 32, 28], [21, 10, 30], [5, 20, 31], [11, 12, 3], [14, 2, 4], [22, 16, 26], [1, 17, 9], [23, 0, 7], [25, 27, 18], [24, 19, 13]]
[[2, 11, 22], [1, 18, 16], [29, 24, 0], [15, 7, 32], [30, 4, 20], [14, 8, 17], [3, 21, 9], [5, 25, 26], [28, 6, 23], [10, 13, 31], [19, 12, 27]]
[[11, 1, 21], [27, 24, 31], [30, 17, 25], [18, 10, 7], [22, 8, 3], [32, 4, 13], [16, 28, 14], [0, 20, 6], [29, 23, 26], [19, 5, 12], [9, 2, 15]]
[[11, 19, 29], [28, 7, 9], [15, 6, 32], [13, 5, 22], [10, 17, 0], [26, 2, 24], [4, 30, 31], [14, 16, 8], [25, 1, 18], [3, 23, 20], [21, 12, 27]]
[[12, 16, 14], [1, 25, 8], [10, 3, 4], [28, 20, 30], [0, 19, 9], [13, 5, 2], [23, 31, 24], [22, 26, 11], [15, 29, 18], [21, 27, 32], [7, 6, 17]]
[[10, 15, 21], [0, 6, 31], [28, 22, 29], [20, 16, 4], [24, 32, 11], [13, 9, 27], [5, 2, 18], [26, 23, 17], [12, 7, 3], [14, 25, 1], [19, 30, 8]]
[[3, 20, 1], [16, 11, 26], [24, 2, 21], [12, 23, 31], [6, 0, 19], [5, 32, 18], [30, 14, 4], [25, 28, 13], [15, 27, 17], [22, 8, 9], [7, 29, 10]]
[[24, 1, 11], [23, 8, 30], [7, 18, 26], [3, 25, 20], [5, 22, 16], [14, 2, 9], [0, 17, 29], [28, 13, 6], [32, 19, 27], [15, 4, 10], [31, 12, 21]]
[[0, 26, 10], [11, 6, 13], [20, 16, 1], [30, 15, 7], [4, 31, 19], [22, 3, 25], [21, 24, 32], [17, 27, 12], [23, 8, 29], [18, 28, 14], [9, 2, 5]]
[[32, 1, 31], [24, 9, 17], [21, 29, 30], [27, 2, 10], [28, 12, 13], [8, 4, 15], [14, 23, 7], [0, 22, 26], [16, 18, 6], [20, 5, 3], [11, 25, 19]]
[[26, 19, 11], [12, 23, 21], [31, 3, 32], [28, 14, 7], [6, 17, 10], [5, 29, 15], [13, 24, 4], [20, 25, 16], [1, 8, 30], [2, 27, 0], [18, 9, 22]]
[[4, 25, 15], [12, 16, 17], [2, 26, 19], [14, 22, 5], [27, 21, 20], [23, 0, 7], [24, 1, 6], [10, 30, 13], [29, 28, 31], [32, 18, 8], [9, 11, 3]]
[[22, 10, 30], [16, 18, 14], [5, 1, 4], [25, 7, 23], [13, 29, 32], [19, 8, 9], [6, 21, 2], [27, 12, 0], [28, 31, 11], [20, 24, 17], [15, 26, 3]]
[[24, 17, 22], [3, 5, 7], [0, 8, 32], [4, 23, 25], [26, 15, 31], [21, 30, 20], [12, 18, 28], [16, 19, 1], [29, 13, 9], [14, 2, 11], [27, 10, 6]]
[[12, 22, 19], [16, 4, 23], [6, 28, 20], [25, 32, 29], [17, 26, 7], [9, 8, 0], [15, 11, 1], [18, 14, 10], [31, 13, 24], [3, 30, 21], [2, 5, 27]]
[[1, 12, 14], [25, 3, 24], [4, 28, 26], [0, 29, 2], [17, 13, 9], [19, 8, 18], [5, 32, 30], [20, 27, 6], [10, 16, 22], [23, 7, 11], [31, 15, 21]]
[[28, 16, 22], [15, 8, 26], [9, 10, 1], [13, 30, 21], [32, 7, 11], [23, 24, 31], [20, 2, 18], [27, 6, 19], [4, 3, 0], [14, 17, 12], [25, 29, 5]]
[[10, 32, 31], [7, 30, 15], [21, 3, 1], [24, 12, 18], [22, 9, 11], [2, 26, 27], [6, 16, 8], [23, 17, 20], [4, 14, 5], [29, 25, 19], [0, 13, 28]]
[[13, 20, 8], [11, 26, 22], [18, 17, 28], [30, 10, 1], [19, 31, 16], [27, 15, 7], [5, 25, 3], [0, 14, 12], [24, 29, 21], [32, 2, 9], [23, 4, 6]]
[[25, 18, 5], [30, 29, 1], [16, 26, 7], [3, 21, 13], [24, 31, 9], [2, 4, 23], [20, 32, 6], [10, 27, 8], [14, 11, 12], [22, 28, 17], [15, 0, 19]]
[[30, 27, 3], [8, 17, 16], [7, 1, 23], [10, 0, 25], [24, 15, 9], [19, 29, 31], [13, 32, 6], [21, 4, 18], [26, 28, 11], [5, 14, 12], [20, 2, 22]]
[[10, 15, 18], [4, 22, 25], [16, 6, 28], [19, 17, 8], [7, 1, 11], [26, 5, 29], [14, 24, 0], [32, 13, 21], [9, 12, 2], [23, 31, 3], [30, 20, 27]]
[[28, 17, 4], [3, 32, 15], [23, 6, 5], [7, 30, 1], [24, 14, 10], [12, 31, 21], [20, 11, 19], [26, 22, 25], [0, 16, 29], [9, 27, 13], [18, 8, 2]]
[[26, 19, 30], [31, 13, 10], [21, 15, 24], [28, 27, 23], [32, 29, 14], [25, 6, 1], [4, 7, 11], [18, 3, 16], [17, 2, 9], [20, 12, 22], [8, 5, 0]]
[[13, 28, 26], [4, 31, 18], [20, 32, 10], [8, 29, 22], [25, 12, 15], [24, 0, 23], [14, 30, 11], [6, 19, 9], [7, 3, 27], [16, 17, 21], [5, 2, 1]]
[[3, 18, 25], [9, 1, 16], [7, 5, 28], [31, 10, 19], [11, 29, 0], [8, 32, 12], [6, 17, 24], [23, 22, 4], [20, 2, 27], [21, 13, 30], [26, 14, 15]]
[[5, 27, 24], [14, 26, 19], [17, 1, 28], [32, 13, 6], [12, 9, 23], [22, 15, 4], [8, 30, 18], [16, 3, 10], [20, 21, 25], [2, 29, 0], [11, 31, 7]]
