[[5, 20, 29], [44, 2, 43], [25, 38, 1], [31, 42, 39], [21, 34, 4], [28, 6, 22], [11, 36, 41], [9, 15, 3], [23, 40, 7], [14, 33, 26], [27, 12, 17], [35, 30, 37], [32, 47, 45], [19, 8, 24], [10, 16, 46], [13, 18, 0]]
[[29, 39, 18], [3, 22, 9], [43, 46, 30], [12, 15, 8], [44, 31, 37], [47, 42, 33], [28, 25, 20], [36, 26, 19], [17, 16, 38], [21, 40, 7], [14, 27, 4], [45, 5, 24], [1, 35, 13], [2, 41, 0], [23, 34, 6], [11, 32, 10]]
[[22, 2, 23], [47, 44, 0], [27, 42, 15], [24, 14, 7], [8, 13, 26], [43, 38, 6], [17, 30, 10], [5, 39, 32], [3, 4, 33], [21, 40, 45], [18, 35, 9], [19, 11, 25], [37, 12, 31], [36, 1, 16], [34, 28, 20], [46, 29, 41]]
[[33, 38, 42], [7, 3, 25], [26, 5, 16], [23, 1, 19], [36, 28, 37], [43, 14, 15], [20, 22, 39], [12, 47, 11], [29, 35, 34], [21, 6, 32], [46, 45, 30], [24, 40, 13], [41, 0, 44], [2, 27, 17], [31, 10, 4], [9, 18, 8]]
[[14, 43, 32], [22, 8, 37], [21, 40, 31], [26, 15, 27], [11, 42, 45], [44, 30, 36], [19, 33, 34], [29, 17, 10], [13, 9, 41], [28, 39, 6], [35, 7, 47], [18, 24, 25], [5, 4, 0], [1, 46, 20], [3, 23, 2], [38, 12, 16]]
[[17, 39, 34], [20, 9, 36], [24, 0, 2], [32, 10, 11], [46, 30, 31], [47, 42, 18], [28, 4, 37], [43, 35, 27], [12, 22, 38], [33, 21, 1], [5, 14, 41], [8, 40, 23], [19, 44, 3], [6, 15, 26], [25, 7, 29], [16, 45, 13]]
[[34, 33, 20], [9, 28, 13], [22, 39, 24], [37, 30, 18], [35, 0, 4], [12, 43, 19], [21, 31, 46], [47, 42, 15], [5, 40, 11], [8, 17, 16], [3, 32, 14], [41, 2, 44], [26, 27, 29], [7, 38, 36], [6, 25, 10], [23, 45, 1]]
[[27, 8, 23], [37, 25, 42], [24, 5, 12], [47, 39, 7], [13, 31, 30], [26, 15, 44], [14, 1, 19], [17, 34, 18], [43, 40, 22], [3, 36, 32], [38, 29, 16], [46, 28, 9], [20, 10, 21], [35, 4, 11], [41, 2, 6], [0, 45, 33]]
[[24, 19, 33], [30, 34, 15], [36, 6, 35], [41, 2, 37], [20, 28, 25], [1, 45, 14], [42, 26, 11], [8, 38, 29], [12, 40, 44], [0, 46, 16], [43, 13, 21], [31, 3, 7], [23, 4, 9], [22, 47, 5], [10, 18, 27], [39, 17, 32]]
[[7, 6, 5], [44, 8, 42], [19, 24, 34], [47, 14, 35], [27, 16, 38], [21, 31, 10], [20, 1, 37], [23, 13, 36], [4, 3, 26], [25, 15, 45], [43, 12, 22], [17, 39, 41], [33, 18, 30], [46, 11, 28], [40, 9, 29], [32, 0, 2]]
[[24, 33, 23], [39, 40, 4], [44, 41, 47], [21, 18, 25], [20, 42, 9], [5, 15, 13], [35, 45, 27], [38, 0, 17], [31, 46, 2], [16, 7, 3], [30, 34, 32], [1, 11, 6], [19, 22, 8], [37, 28, 14], [12, 29, 36], [10, 43, 26]]
[[17, 10, 12], [34, 36, 41], [24, 13, 40], [35, 2, 11], [18, 38, 21], [26, 5, 46], [1, 20, 33], [47, 23, 44], [28, 32, 31], [8, 14, 39], [9, 42, 19], [7, 15, 45], [22, 16, 3], [4, 37, 25], [0, 43, 6], [29, 30, 27]]
[[24, 36, 9], [23, 21, 11], [26, 43, 0], [22, 15, 18], [40, 45, 25], [38, 8, 30], [46, 7, 3], [35, 29, 1], [39, 14, 2], [27, 42, 32], [17, 13, 33], [12, 16, 41], [34, 4, 31], [20, 19, 28], [44, 5, 37], [10, 47, 6]]
[[24, 27, 32], [13, 26, 9], [4, 28, 46], [30, 8, 44], [39, 33, 40], [1, 11, 18], [37, 22, 38], [2, 10, 31], [0, 34, 25], [43, 17, 16], [19, 42, 23], [35, 41, 21], [45, 6, 14], [7, 12, 3], [29, 5, 47], [36, 20, 15]]
[[47, 29, 5], [34, 3, 1], [35, 7, 42], [28, 27, 20], [14, 24, 15], [18, 12, 13], [21, 45, 0], [41, 11, 30], [25, 31, 2], [46, 33, 4], [32, 10, 36], [6, 38, 40], [19, 9, 44], [26, 23, 8], [17, 39, 22], [16, 37, 43]]
[[38, 11, 21], [22, 20, 7], [25, 6, 10], [5, 3, 28], [31, 15, 45], [17, 18, 41], [36, 46, 43], [34, 14, 47], [13, 9, 12], [44, 26, 2], [35, 42, 30], [33, 4, 8], [39, 40, 0], [32, 29, 37], [19, 24, 23], [16, 27, 1]]
[[1, 43, 23], [26, 7, 44], [6, 16, 9], [25, 5, 47], [34, 24, 28], [0, 42, 12], [36, 39, 31], [20, 14, 22], [35, 40, 41], [30, 18, 11], [4, 15, 29], [19, 2, 8], [21, 33, 32], [46, 13, 37], [27, 17, 45], [3, 38, 10]]
[[24, 47, 30], [10, 0, 21], [23, 27, 18], [5, 46, 40], [28, 42, 36], [3, 25, 9], [19, 44, 22], [4, 45, 29], [35, 39, 41], [1, 38, 26], [14, 31, 33], [37, 13, 2], [11, 17, 20], [34, 16, 15], [32, 12, 6], [8, 43, 7]]
[[11, 25, 24], [19, 6, 38], [3, 42, 27], [44, 23, 15], [30, 12, 34], [41, 36, 13], [37, 1, 8], [21, 26, 35], [31, 4, 22], [9, 14, 10], [28, 43, 39], [29, 7, 46], [16, 18, 2], [0, 20, 33], [17, 47, 32], [40, 45, 5]]
[[6, 5, 16], [7, 0, 39], [23, 42, 37], [15, 36, 13], [40, 33, 17], [31, 26, 46], [9, 27, 20], [29, 22, 8], [4, 11, 18], [14, 45, 35], [32, 12, 24], [2, 41, 10], [1, 30, 44], [38, 34, 21], [43, 28, 3], [19, 25, 47]]
[[16, 34, 32], [37, 15, 36], [41, 9, 38], [23, 14, 35], [26, 10, 30], [2, 25, 13], [21, 5, 42], [39, 43, 45], [27, 19, 12], [0, 6, 47], [4, 7, 31], [33, 1, 28], [29, 22, 44], [46, 18, 11], [3, 8, 24], [17, 40, 20]]
[[6, 20, 0], [17, 39, 46], [11, 32, 30], [43, 45, 12], [28, 41, 22], [18, 34, 35], [33, 24, 36], [42, 19, 40], [10, 38, 29], [21, 14, 4], [44, 8, 25], [2, 27, 31], [9, 26, 13], [37, 23, 3], [5, 16, 15], [7, 47, 1]]
[[24, 25, 23], [22, 16, 4], [46, 6, 14], [26, 44, 32], [11, 30, 2], [19, 31, 1], [27, 20, 17], [37, 39, 5], [13, 21, 41], [15, 12, 33], [18, 9, 7], [45, 42, 43], [8, 34, 0], [10, 28, 35], [38, 40, 29], [3, 47, 36]]
[[37, 32, 11], [18, 33, 35], [12, 19, 6], [34, 38, 30], [10, 40, 9], [15, 13, 41], [24, 20, 5], [8, 16, 44], [1, 3, 28], [7, 2, 23], [17, 22, 42], [25, 21, 26], [4, 31, 36], [43, 14, 29], [46, 39, 47], [27, 45, 0]]
[[5, 42, 26], [41, 0, 14], [47, 29, 34], [16, 4, 46], [17, 44, 19], [33, 22, 3], [35, 43, 8], [31, 6, 28], [27, 7, 10], [30, 2, 11], [32, 15, 45], [23, 38, 25], [20, 40, 37], [12, 18, 39], [36, 24, 1], [9, 21, 13]]
[[35, 5, 46], [45, 28, 10], [16, 22, 9], [29, 33, 38], [17, 12, 15], [23, 44, 2], [6, 24, 26], [31, 37, 47], [25, 0, 11], [42, 27, 20], [34, 41, 30], [36, 32, 43], [21, 40, 13], [39, 4, 8], [19, 1, 14], [18, 7, 3]]
[[3, 31, 29], [17, 40, 14], [46, 0, 6], [15, 30, 16], [41, 13, 5], [45, 26, 38], [10, 44, 33], [11, 37, 35], [4, 47, 24], [22, 43, 9], [8, 32, 34], [21, 7, 36], [1, 19, 18], [12, 25, 28], [20, 27, 23], [2, 42, 39]]
[[9, 27, 26], [19, 18, 17], [33, 35, 28], [43, 25, 2], [32, 15, 21], [4, 23, 8], [29, 13, 3], [37, 36, 41], [5, 46, 30], [22, 20, 14], [39, 38, 40], [31, 44, 45], [10, 16, 6], [47, 11, 42], [1, 12, 0], [7, 24, 34]]
[[5, 38, 34], [37, 41, 32], [46, 17, 35], [9, 40, 30], [47, 24, 19], [12, 1, 15], [43, 7, 14], [33, 6, 45], [39, 22, 0], [44, 29, 10], [26, 23, 25], [20, 31, 2], [11, 21, 28], [4, 18, 13], [8, 27, 16], [42, 3, 36]]
[[39, 38, 45], [21, 40, 43], [17, 34, 23], [1, 7, 47], [16, 20, 6], [27, 13, 31], [28, 26, 41], [46, 15, 36], [2, 35, 37], [11, 33, 3], [44, 9, 24], [8, 42, 14], [18, 5, 29], [12, 25, 0], [32, 4, 19], [22, 10, 30]]
[[26, 8, 46], [43, 25, 18], [16, 3, 41], [29, 2, 11], [38, 22, 33], [4, 20, 12], [19, 23, 5], [9, 6, 34], [47, 45, 21], [30, 39, 37], [15, 10, 27], [44, 28, 32], [31, 17, 42], [1, 7, 0], [36, 35, 14], [24, 40, 13]]
[[46, 31, 34], [2, 44, 10], [43, 5, 24], [20, 14, 37], [4, 29, 22], [28, 42, 9], [8, 36, 25], [15, 39, 1], [6, 30, 11], [7, 47, 35], [26, 13, 16], [0, 32, 38], [21, 41, 33], [12, 40, 19], [17, 27, 23], [18, 45, 3]]
[[14, 26, 17], [28, 18, 12], [38, 37, 20], [29, 32, 11], [36, 4, 7], [23, 6, 33], [2, 5, 8], [13, 39, 41], [40, 10, 34], [1, 16, 9], [44, 19, 15], [24, 31, 45], [21, 46, 30], [42, 3, 27], [0, 43, 47], [25, 35, 22]]
[[27, 19, 26], [40, 5, 2], [42, 14, 0], [45, 18, 9], [6, 29, 28], [15, 44, 36], [22, 46, 4], [1, 7, 21], [32, 37, 31], [11, 13, 20], [3, 34, 43], [16, 39, 25], [38, 10, 12], [8, 30, 17], [24, 23, 47], [41, 35, 33]]
[[15, 33, 8], [17, 7, 29], [41, 16, 3], [21, 31, 13], [20, 6, 46], [18, 30, 10], [4, 5, 19], [26, 12, 2], [44, 9, 27], [39, 22, 24], [37, 34, 14], [38, 43, 28], [47, 25, 0], [42, 1, 36], [32, 23, 45], [40, 11, 35]]
[[32, 20, 25], [44, 17, 45], [27, 23, 1], [18, 42, 15], [46, 41, 28], [47, 6, 29], [8, 5, 14], [19, 12, 21], [36, 3, 7], [22, 35, 40], [4, 38, 13], [39, 31, 16], [34, 43, 30], [0, 24, 2], [26, 10, 37], [9, 33, 11]]
[[25, 0, 27], [9, 5, 35], [34, 16, 46], [20, 1, 37], [3, 19, 15], [45, 38, 40], [7, 26, 36], [30, 44, 33], [23, 12, 42], [10, 47, 31], [8, 24, 11], [4, 17, 18], [6, 43, 29], [13, 14, 22], [32, 21, 2], [41, 28, 39]]
[[40, 12, 7], [9, 18, 15], [20, 16, 36], [43, 0, 37], [41, 27, 2], [17, 10, 32], [4, 22, 19], [45, 24, 5], [30, 8, 38], [3, 39, 28], [31, 1, 13], [33, 23, 42], [29, 21, 46], [14, 6, 35], [34, 26, 47], [25, 11, 44]]
[[17, 29, 43], [4, 45, 42], [10, 41, 23], [40, 32, 21], [30, 37, 2], [8, 35, 44], [24, 6, 15], [22, 46, 26], [3, 18, 9], [12, 36, 7], [19, 0, 20], [28, 25, 1], [33, 13, 34], [16, 31, 39], [47, 38, 27], [11, 14, 5]]
[[7, 36, 13], [17, 21, 47], [46, 43, 15], [10, 39, 29], [14, 16, 18], [27, 42, 22], [9, 23, 11], [25, 45, 30], [1, 34, 33], [0, 12, 31], [44, 3, 40], [20, 35, 24], [28, 37, 8], [32, 6, 4], [2, 38, 5], [41, 26, 19]]
[[1, 39, 3], [15, 43, 47], [6, 20, 4], [21, 25, 34], [26, 36, 14], [8, 2, 37], [42, 5, 44], [27, 31, 41], [18, 29, 46], [35, 13, 28], [23, 38, 40], [33, 10, 7], [16, 32, 24], [11, 30, 12], [17, 19, 0], [9, 22, 45]]
[[4, 13, 10], [38, 21, 23], [43, 19, 41], [6, 29, 28], [44, 12, 18], [3, 17, 37], [24, 8, 27], [33, 32, 16], [40, 35, 47], [1, 15, 36], [9, 7, 45], [34, 20, 5], [30, 0, 46], [25, 11, 22], [14, 31, 2], [39, 26, 42]]
[[7, 30, 26], [46, 45, 44], [21, 18, 17], [24, 6, 15], [25, 20, 12], [14, 4, 9], [2, 40, 11], [29, 42, 28], [0, 23, 43], [37, 19, 27], [38, 13, 3], [35, 32, 47], [1, 10, 16], [33, 8, 5], [39, 41, 22], [36, 34, 31]]
[[29, 14, 17], [35, 39, 7], [26, 25, 1], [33, 34, 10], [44, 2, 8], [41, 23, 0], [18, 46, 42], [38, 11, 6], [37, 3, 36], [22, 31, 16], [12, 15, 45], [21, 19, 32], [43, 4, 40], [47, 27, 30], [24, 9, 5], [20, 13, 28]]
[[21, 7, 9], [37, 32, 4], [40, 25, 38], [33, 27, 43], [6, 17, 19], [11, 16, 14], [3, 28, 18], [39, 24, 1], [2, 30, 22], [15, 47, 41], [35, 20, 12], [46, 29, 10], [42, 31, 44], [23, 5, 26], [36, 0, 45], [13, 34, 8]]
[[12, 29, 11], [39, 45, 10], [16, 25, 21], [24, 7, 37], [20, 23, 41], [32, 4, 17], [43, 46, 28], [34, 47, 31], [8, 19, 27], [26, 3, 42], [6, 35, 36], [15, 14, 33], [22, 9, 2], [38, 5, 13], [40, 0, 30], [1, 44, 18]]
[[15, 10, 47], [39, 44, 12], [35, 14, 8], [16, 38, 20], [43, 9, 36], [17, 34, 5], [40, 2, 45], [1, 27, 32], [25, 30, 3], [0, 41, 7], [18, 33, 28], [46, 4, 23], [24, 26, 6], [42, 31, 19], [11, 13, 21], [37, 22, 29]]
[[35, 42, 30], [11, 31, 0], [13, 1, 47], [5, 2, 39], [24, 20, 27], [45, 28, 43], [23, 29, 26], [9, 17, 32], [33, 19, 14], [41, 12, 25], [10, 22, 46], [6, 37, 3], [38, 7, 44], [40, 15, 36], [21, 18, 16], [4, 8, 34]]
[[22, 41, 2], [3, 16, 11], [23, 5, 8], [47, 26, 35], [44, 46, 12], [9, 24, 29], [20, 38, 18], [6, 30, 34], [40, 0, 45], [17, 4, 42], [33, 39, 36], [37, 25, 43], [1, 10, 31], [32, 21, 15], [19, 7, 13], [27, 14, 28]]
[[11, 6, 45], [17, 8, 43], [10, 16, 23], [25, 39, 2], [30, 19, 0], [42, 28, 5], [20, 41, 15], [12, 33, 46], [4, 29, 34], [24, 32, 36], [44, 9, 27], [37, 40, 1], [26, 47, 31], [38, 3, 22], [21, 18, 7], [14, 13, 35]]
[[15, 24, 14], [5, 17, 30], [28, 45, 9], [47, 27, 6], [8, 37, 41], [23, 7, 46], [4, 1, 16], [44, 3, 32], [18, 12, 10], [11, 38, 35], [29, 42, 33], [26, 21, 31], [43, 19, 36], [2, 40, 25], [13, 20, 34], [0, 22, 39]]
[[43, 39, 20], [6, 0, 45], [1, 32, 7], [30, 15, 2], [34, 38, 8], [18, 42, 41], [14, 25, 28], [37, 29, 16], [40, 12, 13], [35, 4, 44], [3, 17, 33], [23, 36, 46], [9, 11, 22], [31, 5, 19], [21, 24, 26], [27, 10, 47]]
[[22, 42, 14], [33, 15, 38], [12, 10, 40], [5, 8, 4], [47, 2, 23], [26, 28, 43], [31, 46, 35], [30, 44, 9], [34, 11, 36], [21, 18, 37], [0, 20, 13], [45, 1, 27], [16, 6, 24], [7, 39, 17], [32, 3, 29], [19, 41, 25]]
[[41, 31, 4], [12, 2, 27], [44, 15, 46], [28, 18, 25], [20, 6, 43], [5, 19, 30], [24, 26, 33], [7, 3, 8], [45, 13, 37], [11, 16, 39], [14, 32, 17], [10, 29, 36], [35, 38, 1], [34, 42, 22], [21, 47, 0], [23, 9, 40]]
[[12, 29, 24], [9, 10, 42], [43, 47, 11], [1, 6, 27], [32, 38, 16], [23, 40, 30], [17, 4, 39], [25, 37, 8], [41, 36, 7], [34, 20, 18], [3, 0, 44], [28, 33, 31], [46, 26, 19], [35, 45, 5], [15, 21, 22], [14, 2, 13]]
[[9, 13, 28], [2, 37, 3], [27, 40, 19], [5, 42, 32], [43, 16, 29], [34, 20, 4], [39, 24, 21], [36, 26, 10], [33, 6, 46], [11, 47, 14], [0, 1, 12], [22, 23, 45], [7, 41, 35], [38, 17, 18], [8, 15, 30], [31, 25, 44]]
[[21, 11, 7], [22, 26, 0], [42, 12, 32], [8, 39, 37], [47, 2, 34], [18, 17, 16], [46, 35, 23], [33, 41, 31], [28, 24, 19], [20, 3, 40], [27, 9, 25], [44, 4, 30], [36, 10, 45], [13, 29, 6], [1, 38, 43], [5, 14, 15]]
[[35, 47, 18], [43, 16, 23], [29, 10, 40], [36, 19, 32], [38, 7, 44], [6, 1, 22], [11, 12, 13], [25, 2, 15], [5, 27, 20], [3, 4, 28], [34, 0, 8], [30, 37, 45], [46, 17, 31], [21, 39, 33], [14, 9, 42], [24, 41, 26]]
[[36, 16, 4], [8, 35, 20], [44, 38, 47], [25, 24, 40], [29, 5, 23], [10, 6, 33], [9, 1, 37], [30, 32, 12], [34, 18, 14], [42, 31, 2], [15, 21, 39], [27, 41, 3], [7, 26, 19], [0, 17, 22], [13, 43, 45], [11, 46, 28]]
[[44, 35, 7], [43, 23, 20], [19, 24, 40], [22, 41, 17], [8, 29, 30], [6, 2, 39], [46, 47, 36], [18, 32, 3], [33, 15, 26], [34, 14, 10], [27, 28, 11], [4, 13, 45], [38, 12, 1], [25, 16, 0], [31, 21, 42], [9, 5, 37]]
[[44, 20, 23], [0, 3, 21], [34, 37, 1], [18, 6, 10], [29, 2, 24], [39, 26, 46], [19, 42, 15], [35, 41, 8], [7, 5, 27], [13, 30, 40], [12, 43, 17], [31, 14, 28], [11, 22, 25], [33, 16, 38], [4, 36, 47], [9, 45, 32]]
[[9, 10, 20], [44, 25, 21], [30, 26, 8], [46, 27, 37], [7, 33, 32], [15, 40, 36], [13, 17, 22], [6, 47, 28], [16, 23, 14], [35, 12, 39], [38, 11, 29], [24, 19, 18], [31, 4, 45], [0, 41, 43], [42, 2, 1], [5, 3, 34]]
