[[26, 8, 4], [16, 35, 36], [29, 32, 33], [18, 27, 0], [9, 5, 2], [3, 21, 37], [22, 14, 19], [13, 6, 7], [25, 23, 11], [24, 20, 34], [10, 12, 31, 17], [30, 1, 28, 15]]
[[22, 19, 13], [10, 5, 7], [29, 18, 28], [27, 20, 11], [32, 15, 12], [30, 6, 14], [24, 9, 26], [4, 23, 21], [31, 2, 33], [36, 25, 37], [17, 1, 35, 34], [0, 3, 8, 16]]
[[8, 34, 17], [9, 25, 24], [21, 11, 31], [19, 10, 6], [1, 26, 22], [0, 33, 27], [20, 2, 32], [5, 30, 13], [12, 15, 37], [29, 18, 4], [3, 35, 36, 28], [16, 23, 7, 14]]
[[29, 25, 19], [15, 31, 16], [8, 11, 7], [35, 32, 28], [17, 27, 21], [24, 9, 14], [33, 6, 5], [37, 22, 4], [13, 1, 30], [10, 20, 3], [0, 12, 34, 2], [26, 18, 36, 23]]
[[35, 16, 1], [31, 29, 28], [12, 0, 23], [24, 37, 13], [26, 2, 15], [25, 14, 18], [8, 17, 7], [20, 6, 9], [32, 10, 21], [5, 4, 11], [27, 22, 34, 19], [30, 3, 33, 36]]
[[29, 24, 34], [16, 36, 14], [32, 4, 26], [12, 17, 33], [20, 27, 8], [0, 22, 35], [1, 13, 15], [11, 37, 2], [23, 5, 31], [3, 21, 19], [6, 9, 7, 18], [25, 30, 28, 10]]
[[5, 22, 24], [14, 21, 23], [26, 34, 6], [15, 12, 4], [8, 18, 10], [35, 27, 25], [36, 31, 28], [19, 32, 1], [7, 2, 29], [16, 30, 20], [0, 3, 33, 9], [11, 17, 37, 13]]
[[22, 4, 0], [14, 7, 33], [32, 25, 8], [13, 30, 21], [10, 24, 26], [23, 28, 34], [3, 37, 31], [2, 29, 36], [15, 19, 12], [11, 27, 35], [1, 20, 18, 6], [5, 9, 17, 16]]
[[28, 3, 11], [16, 10, 12], [36, 25, 15], [18, 22, 19], [20, 13, 31], [35, 37, 6], [30, 4, 5], [2, 17, 9], [32, 34, 1], [26, 7, 23], [29, 27, 33, 8], [21, 24, 14, 0]]
[[7, 3, 17], [6, 9, 36], [19, 25, 18], [27, 28, 21], [22, 1, 26], [32, 5, 34], [33, 16, 4], [12, 13, 29], [30, 35, 14], [37, 31, 8], [0, 15, 10, 23], [11, 24, 20, 2]]
[[9, 19, 1], [7, 25, 31], [2, 15, 6], [3, 35, 28], [10, 27, 26], [30, 0, 11], [37, 8, 36], [12, 24, 23], [22, 21, 34], [13, 32, 33], [14, 5, 4, 18], [29, 20, 16, 17]]
[[21, 22, 14], [20, 31, 6], [26, 10, 33], [30, 29, 16], [19, 27, 11], [12, 17, 9], [8, 37, 3], [5, 25, 4], [36, 2, 34], [32, 1, 7], [13, 15, 23, 0], [24, 35, 18, 28]]
[[14, 0, 3], [26, 32, 30], [10, 4, 17], [27, 1, 22], [2, 5, 37], [19, 13, 28], [35, 11, 34], [12, 7, 6], [29, 8, 24], [16, 21, 15], [23, 33, 20, 18], [9, 31, 25, 36]]
[[32, 2, 17], [33, 12, 23], [21, 31, 29], [9, 30, 13], [22, 24, 25], [7, 20, 15], [14, 34, 19], [6, 16, 28], [26, 11, 3], [4, 37, 0], [10, 18, 35, 36], [8, 5, 1, 27]]
[[17, 30, 20], [14, 18, 35], [36, 21, 29], [2, 32, 4], [19, 25, 7], [26, 9, 28], [11, 22, 16], [33, 1, 27], [5, 15, 3], [0, 13, 37], [23, 12, 31, 10], [6, 24, 8, 34]]
[[14, 13, 23], [8, 35, 32], [27, 21, 12], [29, 16, 10], [33, 2, 36], [11, 19, 31], [9, 5, 1], [28, 22, 20], [15, 7, 34], [24, 17, 25], [18, 0, 4, 37], [30, 3, 26, 6]]
[[29, 12, 37], [14, 7, 19], [22, 5, 2], [26, 27, 36], [21, 13, 1], [23, 4, 9], [3, 35, 8], [0, 15, 31], [24, 34, 30], [11, 28, 25], [20, 16, 18, 6], [32, 10, 17, 33]]
[[14, 4, 22], [31, 1, 5], [36, 30, 9], [19, 21, 16], [15, 6, 27], [28, 26, 2], [32, 29, 23], [12, 33, 35], [18, 0, 7], [11, 24, 34], [10, 8, 20, 17], [13, 37, 25, 3]]
[[0, 24, 13], [8, 1, 11], [15, 26, 28], [2, 21, 31], [4, 9, 29], [25, 32, 36], [14, 10, 17], [35, 20, 18], [22, 16, 23], [6, 33, 5], [7, 19, 37, 30], [27, 34, 12, 3]]
[[2, 20, 13], [17, 12, 31], [33, 0, 28], [21, 36, 8], [30, 37, 34], [6, 35, 29], [22, 9, 5], [10, 27, 4], [24, 23, 16], [3, 26, 18], [32, 7, 25, 14], [1, 19, 15, 11]]
[[1, 25, 11], [6, 0, 16], [26, 31, 2], [12, 22, 17], [10, 3, 33], [21, 27, 7], [29, 19, 15], [18, 30, 32], [13, 20, 36], [4, 9, 35], [37, 34, 14, 23], [24, 28, 8, 5]]
[[30, 9, 25], [18, 10, 3], [12, 17, 36], [35, 13, 1], [20, 16, 0], [22, 37, 2], [5, 8, 27], [21, 28, 6], [34, 29, 23], [26, 32, 24], [11, 31, 14, 19], [4, 7, 33, 15]]
[[28, 30, 27], [19, 31, 18], [20, 5, 25], [16, 7, 35], [24, 17, 9], [2, 1, 0], [14, 33, 6], [10, 13, 4], [26, 29, 22], [32, 23, 12], [11, 3, 21, 8], [37, 34, 36, 15]]
[[29, 30, 28], [25, 22, 13], [36, 9, 35], [37, 2, 19], [33, 27, 20], [5, 18, 34], [8, 4, 24], [26, 16, 21], [12, 14, 7], [17, 1, 15], [3, 31, 0, 32], [11, 10, 23, 6]]
[[19, 37, 28], [17, 14, 5], [13, 36, 26], [15, 0, 16], [10, 22, 20], [30, 32, 18], [33, 25, 31], [1, 6, 11], [8, 29, 12], [24, 2, 4], [35, 27, 21, 7], [23, 9, 34, 3]]
[[13, 22, 15], [8, 26, 34], [37, 30, 21], [35, 14, 33], [28, 25, 2], [9, 17, 1], [23, 18, 31], [6, 7, 0], [29, 20, 32], [11, 27, 19], [10, 16, 12, 4], [24, 36, 5, 3]]
[[22, 20, 11], [26, 15, 14], [34, 16, 2], [7, 30, 0], [28, 9, 8], [12, 1, 24], [36, 18, 17], [29, 35, 19], [23, 5, 6], [25, 13, 10], [21, 37, 27, 4], [3, 31, 33, 32]]
[[34, 4, 37], [1, 31, 3], [14, 35, 24], [32, 5, 26], [21, 2, 30], [15, 22, 25], [16, 12, 7], [23, 29, 0], [6, 27, 13], [19, 10, 9], [36, 28, 20, 8], [11, 17, 33, 18]]
[[17, 5, 7], [8, 25, 1], [21, 4, 35], [27, 13, 9], [33, 6, 2], [34, 0, 36], [15, 16, 31], [11, 23, 24], [30, 28, 10], [37, 22, 32], [26, 12, 18, 20], [14, 19, 29, 3]]
[[2, 15, 11], [28, 34, 27], [13, 18, 1], [7, 20, 8], [9, 35, 14], [0, 23, 3], [19, 12, 29], [5, 30, 37], [17, 31, 25], [16, 26, 10], [6, 32, 22, 24], [36, 4, 21, 33]]
[[33, 29, 26], [25, 19, 30], [3, 17, 32], [6, 24, 35], [22, 34, 15], [7, 23, 2], [18, 37, 36], [13, 27, 10], [28, 14, 16], [8, 4, 11], [31, 12, 9, 21], [20, 5, 0, 1]]
[[2, 18, 6], [15, 22, 36], [3, 7, 5], [14, 35, 0], [9, 1, 21], [33, 30, 34], [11, 24, 37], [23, 10, 4], [8, 27, 17], [13, 19, 28], [29, 31, 20, 25], [16, 32, 26, 12]]
[[17, 33, 32], [0, 15, 36], [5, 1, 22], [9, 28, 14], [35, 13, 6], [21, 37, 29], [7, 20, 34], [8, 27, 26], [11, 23, 16], [4, 2, 3], [12, 19, 10, 24], [18, 31, 25, 30]]
[[32, 3, 1], [20, 6, 14], [12, 5, 11], [21, 19, 22], [4, 28, 15], [36, 10, 26], [27, 0, 37], [18, 8, 35], [7, 25, 24], [30, 16, 17], [13, 33, 9, 34], [2, 29, 23, 31]]
[[11, 37, 22], [12, 29, 27], [4, 30, 35], [1, 13, 7], [17, 5, 34], [19, 16, 3], [31, 6, 23], [20, 33, 21], [24, 15, 18], [0, 9, 2], [32, 26, 36, 10], [28, 25, 14, 8]]
[[31, 9, 34], [37, 1, 18], [23, 10, 20], [17, 14, 5], [29, 6, 32], [30, 8, 36], [33, 15, 22], [19, 27, 7], [0, 25, 12], [11, 21, 28], [3, 26, 13, 16], [24, 35, 2, 4]]
[[6, 5, 29], [25, 35, 32], [13, 8, 31], [30, 9, 11], [28, 4, 33], [15, 16, 14], [21, 19, 2], [18, 17, 27], [24, 23, 34], [0, 1, 3], [36, 22, 20, 37], [7, 12, 26, 10]]
[[29, 13, 24], [20, 28, 23], [27, 4, 37], [31, 1, 34], [36, 19, 7], [11, 14, 0], [18, 8, 21], [26, 30, 32], [12, 25, 16], [33, 22, 6], [10, 35, 17, 9], [15, 5, 3, 2]]
[[0, 17, 24], [21, 35, 14], [23, 2, 36], [28, 1, 16], [30, 11, 13], [10, 37, 34], [33, 22, 9], [25, 4, 12], [27, 8, 32], [20, 29, 3], [26, 15, 7, 19], [18, 6, 5, 31]]
[[25, 14, 26], [8, 11, 27], [36, 4, 35], [16, 13, 24], [37, 22, 21], [5, 15, 1], [23, 0, 20], [3, 18, 6], [31, 28, 2], [30, 9, 7], [32, 17, 10, 12], [19, 29, 34, 33]]
[[12, 28, 6], [8, 36, 3], [24, 23, 13], [1, 30, 27], [9, 11, 22], [32, 35, 18], [4, 29, 21], [31, 19, 17], [33, 5, 34], [14, 0, 10], [16, 2, 25, 37], [7, 15, 26, 20]]
[[26, 2, 13], [20, 27, 16], [9, 22, 19], [3, 0, 34], [24, 29, 17], [4, 14, 7], [33, 11, 5], [32, 6, 12], [35, 31, 36], [8, 10, 28], [1, 37, 15, 23], [25, 18, 30, 21]]
[[10, 26, 37], [34, 24, 35], [16, 7, 25], [12, 32, 1], [11, 21, 6], [23, 30, 36], [28, 13, 18], [8, 3, 4], [17, 15, 22], [31, 27, 20], [9, 5, 14, 0], [2, 33, 19, 29]]
[[13, 10, 5], [26, 22, 25], [33, 20, 21], [16, 7, 2], [30, 12, 27], [11, 29, 17], [31, 8, 3], [19, 36, 32], [15, 14, 24], [0, 35, 37], [28, 6, 4, 34], [18, 23, 9, 1]]
[[20, 14, 36], [7, 32, 27], [17, 22, 9], [21, 30, 11], [1, 4, 10], [26, 0, 8], [18, 3, 33], [29, 25, 13], [35, 15, 19], [2, 5, 34], [12, 37, 23, 28], [6, 24, 31, 16]]
[[2, 18, 30], [24, 25, 13], [4, 37, 3], [1, 11, 32], [0, 12, 31], [5, 10, 14], [8, 17, 21], [23, 6, 33], [36, 16, 35], [28, 29, 27], [20, 9, 26, 7], [19, 15, 22, 34]]
[[25, 31, 11], [36, 0, 2], [28, 13, 6], [4, 18, 34], [16, 33, 35], [21, 37, 8], [29, 1, 20], [27, 9, 19], [23, 24, 5], [22, 7, 14], [3, 12, 26, 32], [17, 30, 10, 15]]
[[0, 11, 28], [35, 1, 32], [4, 16, 7], [34, 17, 23], [36, 25, 21], [9, 10, 37], [19, 13, 6], [15, 18, 14], [2, 5, 24], [30, 26, 27], [31, 29, 8, 33], [3, 12, 22, 20]]
[[27, 1, 18], [32, 16, 24], [28, 30, 4], [20, 19, 3], [21, 7, 22], [29, 33, 23], [9, 15, 10], [25, 11, 12], [26, 37, 13], [31, 2, 36], [8, 0, 14, 34], [35, 6, 17, 5]]
[[37, 35, 36], [7, 33, 3], [13, 32, 16], [1, 12, 29], [20, 0, 8], [22, 11, 26], [30, 4, 19], [9, 6, 21], [15, 2, 24], [5, 34, 17], [14, 28, 23, 10], [27, 18, 31, 25]]
[[24, 20, 8], [33, 32, 14], [1, 15, 12], [29, 31, 28], [2, 35, 13], [10, 9, 25], [3, 26, 19], [7, 37, 18], [11, 6, 21], [22, 27, 5], [16, 34, 0, 4], [30, 17, 23, 36]]
[[33, 7, 29], [1, 4, 32], [10, 18, 28], [8, 2, 31], [15, 11, 27], [34, 23, 25], [30, 19, 24], [16, 26, 14], [21, 35, 0], [5, 22, 17], [3, 13, 12, 37], [9, 20, 36, 6]]
[[2, 3, 22], [1, 12, 26], [27, 16, 24], [35, 31, 6], [32, 17, 23], [28, 18, 15], [9, 7, 5], [0, 10, 36], [11, 37, 30], [8, 34, 14], [4, 20, 25, 21], [19, 29, 13, 33]]
[[10, 5, 18], [3, 2, 13], [24, 26, 7], [37, 25, 14], [34, 15, 0], [28, 21, 32], [1, 4, 20], [27, 22, 33], [12, 6, 11], [19, 36, 30], [29, 17, 9, 8], [35, 16, 31, 23]]
[[37, 26, 9], [25, 11, 12], [34, 1, 2], [3, 19, 10], [13, 31, 22], [28, 0, 16], [33, 27, 14], [5, 30, 20], [35, 23, 32], [4, 15, 36], [6, 8, 29, 17], [18, 7, 24, 21]]
[[18, 7, 27], [35, 31, 33], [0, 1, 30], [34, 22, 16], [36, 26, 28], [14, 17, 5], [13, 20, 24], [11, 37, 23], [4, 12, 19], [6, 15, 29], [2, 10, 25, 32], [9, 8, 21, 3]]
[[29, 1, 14], [18, 11, 23], [33, 34, 2], [16, 37, 26], [7, 31, 13], [12, 10, 35], [24, 3, 4], [15, 25, 19], [8, 27, 28], [20, 9, 6], [5, 36, 0, 21], [30, 32, 17, 22]]
[[28, 12, 14], [29, 11, 13], [34, 27, 2], [26, 9, 24], [22, 36, 7], [17, 10, 35], [18, 32, 20], [31, 6, 3], [8, 30, 5], [25, 33, 37], [19, 21, 0, 15], [4, 1, 23, 16]]
[[29, 21, 16], [10, 1, 24], [19, 14, 5], [33, 12, 28], [2, 34, 37], [15, 6, 20], [26, 22, 36], [30, 35, 27], [25, 4, 31], [9, 13, 11], [23, 32, 0, 8], [3, 17, 18, 7]]
[[26, 3, 22], [24, 1, 9], [28, 27, 31], [0, 2, 4], [30, 29, 34], [8, 13, 10], [6, 17, 35], [12, 36, 16], [7, 21, 23], [15, 25, 20], [11, 32, 19, 37], [5, 18, 14, 33]]
[[35, 33, 14], [5, 9, 3], [28, 0, 16], [11, 26, 37], [20, 31, 2], [17, 15, 21], [22, 25, 29], [32, 18, 6], [4, 10, 36], [19, 27, 1], [12, 8, 24, 30], [23, 7, 34, 13]]
[[2, 8, 1], [19, 21, 25], [5, 33, 12], [32, 26, 13], [27, 17, 15], [36, 18, 7], [20, 16, 24], [3, 9, 10], [30, 6, 31], [4, 11, 37], [29, 22, 34, 14], [23, 0, 35, 28]]
[[37, 22, 14], [23, 34, 30], [3, 26, 13], [9, 1, 28], [4, 31, 8], [17, 15, 20], [25, 10, 27], [29, 35, 21], [36, 2, 11], [32, 24, 0], [12, 5, 18, 7], [6, 16, 19, 33]]
[[30, 28, 3], [17, 15, 27], [9, 7, 18], [24, 2, 32], [29, 20, 37], [5, 1, 34], [0, 36, 33], [35, 6, 23], [11, 14, 22], [26, 13, 21], [4, 8, 31, 16], [19, 25, 12, 10]]
[[6, 32, 29], [5, 0, 17], [9, 21, 16], [1, 34, 14], [3, 36, 12], [10, 25, 24], [30, 7, 13], [35, 15, 11], [22, 2, 26], [31, 27, 8], [37, 18, 33, 28], [20, 19, 4, 23]]
[[6, 15, 32], [9, 30, 29], [23, 1, 13], [0, 8, 3], [18, 24, 37], [31, 21, 10], [7, 11, 20], [25, 27, 33], [14, 36, 5], [19, 12, 16], [26, 28, 22, 2], [34, 35, 4, 17]]
[[22, 23, 21], [4, 2, 19], [13, 16, 0], [11, 7, 18], [25, 37, 28], [29, 3, 8], [17, 15, 30], [1, 20, 34], [24, 33, 12], [32, 27, 6], [35, 10, 9, 36], [26, 14, 31, 5]]
[[23, 9, 25], [1, 19, 29], [16, 34, 33], [10, 5, 2], [27, 30, 37], [28, 6, 3], [13, 12, 14], [26, 7, 24], [11, 0, 8], [21, 17, 22], [35, 4, 20, 36], [31, 18, 32, 15]]
[[27, 28, 24], [3, 1, 0], [29, 18, 32], [11, 34, 13], [2, 15, 33], [12, 16, 10], [8, 19, 21], [37, 31, 26], [14, 6, 9], [5, 25, 22], [4, 36, 7, 30], [23, 20, 35, 17]]
[[25, 10, 16], [31, 29, 6], [5, 35, 27], [34, 22, 14], [17, 8, 23], [19, 18, 26], [20, 33, 15], [11, 13, 2], [30, 24, 36], [9, 28, 7], [3, 21, 4, 12], [32, 1, 0, 37]]
[[24, 2, 11], [37, 1, 30], [31, 33, 18], [20, 15, 22], [3, 23, 34], [12, 25, 36], [16, 8, 13], [0, 7, 10], [35, 14, 26], [6, 29, 19], [32, 5, 27, 4], [9, 21, 17, 28]]
[[35, 34, 0], [14, 27, 3], [30, 9, 4], [32, 37, 13], [2, 5, 29], [24, 33, 23], [19, 18, 17], [10, 20, 12], [8, 26, 31], [36, 15, 7], [28, 1, 22, 25], [21, 16, 11, 6]]
[[35, 21, 22], [30, 11, 33], [9, 25, 24], [27, 20, 19], [18, 0, 32], [5, 16, 2], [8, 23, 12], [1, 10, 34], [6, 15, 13], [17, 31, 4], [3, 29, 36, 14], [28, 37, 26, 7]]
[[2, 9, 8], [13, 25, 27], [28, 18, 22], [15, 30, 3], [10, 31, 11], [35, 4, 14], [0, 37, 17], [19, 26, 16], [6, 29, 33], [12, 36, 7], [32, 21, 5, 24], [23, 20, 34, 1]]
[[24, 36, 28], [18, 17, 2], [4, 21, 27], [20, 14, 0], [16, 12, 25], [5, 34, 10], [23, 7, 35], [15, 37, 6], [13, 9, 30], [3, 8, 19], [11, 26, 31, 22], [29, 1, 33, 32]]
[[36, 33, 4], [24, 25, 18], [30, 3, 10], [17, 20, 22], [1, 12, 5], [23, 34, 2], [0, 31, 32], [14, 15, 13], [21, 11, 8], [16, 7, 26], [37, 35, 9, 27], [28, 29, 6, 19]]
[[36, 9, 16], [18, 35, 22], [4, 25, 37], [21, 3, 19], [31, 11, 13], [33, 17, 10], [12, 28, 5], [29, 8, 6], [14, 32, 7], [27, 2, 34], [15, 26, 23, 0], [30, 24, 20, 1]]
[[3, 23, 20], [0, 37, 19], [31, 22, 32], [27, 5, 16], [24, 36, 7], [8, 2, 15], [10, 29, 34], [26, 18, 12], [33, 25, 4], [17, 13, 6], [14, 9, 21, 1], [28, 30, 11, 35]]
[[35, 21, 3], [27, 11, 32], [12, 26, 8], [31, 28, 34], [30, 23, 7], [10, 37, 25], [1, 6, 17], [15, 33, 36], [22, 16, 18], [13, 14, 0], [5, 9, 2, 4], [24, 20, 19, 29]]
[[11, 25, 18], [22, 13, 23], [17, 24, 27], [20, 6, 5], [12, 32, 29], [8, 35, 21], [14, 7, 34], [2, 31, 10], [0, 19, 1], [36, 3, 16], [26, 37, 9, 33], [28, 4, 15, 30]]
[[0, 36, 12], [18, 3, 26], [4, 30, 28], [29, 34, 35], [15, 19, 25], [10, 9, 8], [21, 13, 24], [22, 14, 17], [33, 20, 7], [32, 16, 31], [6, 5, 2, 23], [37, 11, 1, 27]]
[[20, 21, 36], [15, 28, 29], [25, 24, 22], [34, 18, 9], [33, 19, 0], [6, 13, 12], [5, 30, 4], [11, 8, 16], [37, 35, 1], [23, 26, 31], [14, 2, 27, 10], [17, 32, 3, 7]]
[[10, 29, 13], [26, 9, 15], [30, 24, 3], [16, 11, 5], [6, 32, 27], [28, 8, 34], [31, 20, 25], [18, 17, 4], [33, 0, 2], [12, 35, 19], [37, 1, 22, 14], [7, 21, 23, 36]]
[[3, 26, 32], [37, 15, 18], [28, 11, 27], [2, 19, 17], [13, 7, 4], [31, 35, 22], [33, 25, 21], [9, 29, 34], [10, 0, 12], [1, 16, 5], [30, 23, 14, 24], [6, 36, 20, 8]]
[[32, 27, 30], [28, 29, 23], [18, 11, 5], [2, 7, 3], [19, 6, 31], [16, 37, 0], [26, 8, 15], [13, 22, 4], [33, 21, 34], [35, 24, 9], [10, 1, 12, 14], [25, 20, 17, 36]]
[[25, 12, 22], [27, 7, 19], [31, 36, 34], [15, 11, 29], [33, 37, 23], [1, 8, 28], [5, 18, 17], [21, 2, 9], [3, 32, 26], [6, 0, 10], [24, 14, 35, 16], [20, 30, 4, 13]]
[[3, 35, 34], [29, 6, 28], [36, 19, 24], [0, 20, 22], [31, 25, 16], [4, 37, 26], [13, 23, 12], [9, 30, 27], [18, 14, 10], [8, 7, 1], [2, 11, 5, 21], [17, 33, 32, 15]]
[[28, 2, 18], [8, 17, 24], [11, 21, 36], [10, 16, 5], [23, 32, 31], [12, 0, 22], [3, 29, 25], [4, 30, 15], [7, 33, 35], [20, 19, 6], [26, 37, 27, 1], [34, 9, 13, 14]]
[[37, 33, 32], [26, 29, 30], [23, 19, 16], [20, 13, 10], [22, 24, 6], [17, 21, 14], [1, 25, 35], [7, 36, 4], [8, 2, 31], [3, 18, 34], [28, 5, 9, 27], [0, 12, 11, 15]]
