[[20, 21, 2], [25, 16, 29], [26, 22, 9], [18, 3, 35], [15, 23, 0], [10, 28, 27], [1, 30, 11], [19, 6, 24], [33, 32, 8], [7, 31, 17], [5, 36, 12], [34, 14, 4, 13]]
[[34, 31, 33], [17, 12, 2], [29, 9, 3], [27, 5, 25], [35, 8, 6], [23, 11, 1], [16, 4, 28], [7, 36, 32], [0, 19, 24], [13, 18, 22], [10, 20, 14], [26, 21, 15, 30]]
[[7, 5, 22], [16, 13, 4], [34, 36, 14], [6, 3, 30], [27, 9, 17], [15, 2, 1], [23, 25, 19], [8, 0, 33], [35, 11, 29], [32, 24, 28], [18, 31, 21], [26, 12, 10, 20]]
[[21, 25, 28], [10, 8, 32], [33, 36, 27], [18, 24, 7], [0, 12, 23], [4, 11, 19], [34, 15, 14], [2, 35, 13], [5, 30, 9], [31, 3, 17], [22, 16, 6], [29, 1, 26, 20]]
[[9, 27, 13], [28, 2, 19], [10, 8, 3], [1, 26, 25], [21, 35, 14], [32, 16, 33], [23, 31, 17], [5, 7, 0], [29, 6, 4], [15, 11, 24], [36, 18, 20], [30, 22, 34, 12]]
[[3, 4, 36], [23, 10, 28], [12, 29, 1], [5, 15, 6], [22, 30, 32], [8, 19, 31], [9, 25, 34], [14, 27, 18], [35, 17, 16], [7, 0, 2], [11, 13, 33], [24, 21, 20, 26]]
[[30, 5, 1], [12, 29, 32], [35, 3, 7], [24, 33, 26], [18, 8, 17], [10, 15, 9], [0, 16, 22], [11, 34, 23], [2, 6, 31], [14, 36, 19], [13, 20, 28], [27, 21, 25, 4]]
[[13, 10, 32], [35, 8, 12], [16, 7, 28], [18, 36, 19], [3, 23, 27], [29, 25, 1], [22, 34, 6], [24, 30, 11], [5, 15, 26], [20, 4, 17], [33, 21, 31], [2, 0, 14, 9]]
[[26, 30, 32], [10, 2, 24], [4, 17, 0], [16, 31, 21], [7, 6, 27], [15, 23, 36], [3, 22, 1], [13, 25, 9], [28, 14, 5], [18, 8, 29], [33, 34, 12], [11, 35, 20, 19]]
[[31, 34, 1], [3, 14, 30], [18, 15, 21], [12, 27, 28], [22, 11, 32], [19, 35, 20], [23, 26, 0], [4, 25, 36], [29, 13, 24], [5, 33, 8], [16, 9, 2], [17, 10, 6, 7]]
[[9, 13, 31], [15, 1, 3], [0, 2, 7], [16, 25, 23], [32, 27, 35], [4, 18, 36], [5, 17, 22], [8, 10, 19], [14, 30, 24], [29, 6, 26], [33, 34, 28], [21, 12, 20, 11]]
[[30, 34, 22], [20, 36, 14], [13, 15, 33], [0, 9, 23], [25, 7, 11], [4, 12, 19], [26, 24, 5], [16, 2, 6], [29, 10, 3], [1, 28, 8], [21, 17, 35], [27, 18, 32, 31]]
[[33, 23, 17], [2, 31, 15], [18, 27, 20], [12, 30, 22], [35, 7, 21], [34, 14, 26], [1, 32, 28], [8, 3, 11], [9, 36, 0], [19, 16, 6], [10, 25, 4], [13, 5, 29, 24]]
[[20, 25, 5], [30, 28, 19], [0, 4, 27], [26, 6, 8], [24, 2, 7], [1, 33, 14], [32, 36, 13], [11, 9, 22], [21, 15, 12], [10, 29, 23], [31, 17, 34], [3, 16, 35, 18]]
[[12, 14, 20], [30, 27, 33], [13, 7, 17], [18, 26, 25], [31, 3, 19], [4, 32, 9], [5, 1, 2], [22, 34, 29], [6, 35, 8], [0, 28, 24], [11, 36, 21], [15, 23, 10, 16]]
[[30, 32, 31], [25, 19, 34], [15, 11, 16], [8, 22, 20], [10, 23, 13], [5, 12, 9], [4, 35, 18], [24, 14, 29], [36, 28, 7], [3, 17, 27], [33, 6, 1], [21, 26, 0, 2]]
[[1, 8, 7], [6, 2, 25], [10, 35, 13], [20, 34, 33], [18, 4, 14], [27, 21, 36], [15, 17, 26], [12, 0, 32], [11, 30, 28], [22, 9, 31], [29, 23, 5], [3, 24, 19, 16]]
[[30, 1, 12], [23, 10, 6], [16, 31, 13], [0, 22, 27], [19, 29, 25], [18, 9, 7], [34, 26, 5], [20, 28, 14], [36, 21, 17], [8, 35, 33], [2, 3, 4], [11, 24, 15, 32]]
[[1, 6, 20], [18, 23, 10], [34, 14, 36], [5, 29, 31], [33, 27, 19], [35, 4, 12], [22, 25, 21], [7, 8, 9], [2, 24, 28], [3, 17, 13], [11, 16, 30], [15, 26, 0, 32]]
[[21, 26, 16], [36, 24, 5], [25, 35, 4], [10, 19, 14], [31, 0, 30], [6, 34, 3], [8, 11, 2], [20, 17, 13], [29, 23, 9], [7, 28, 15], [22, 18, 27], [33, 32, 12, 1]]
[[29, 36, 33], [20, 35, 24], [27, 19, 21], [13, 8, 31], [4, 10, 15], [9, 11, 5], [14, 32, 3], [23, 12, 2], [34, 7, 0], [1, 16, 30], [22, 17, 28], [6, 18, 25, 26]]
[[5, 8, 25], [34, 3, 29], [4, 20, 11], [33, 27, 22], [2, 17, 0], [7, 26, 35], [28, 14, 30], [19, 13, 12], [24, 18, 9], [1, 23, 10], [36, 32, 21], [16, 31, 15, 6]]
[[4, 5, 12], [13, 0, 26], [6, 16, 30], [25, 27, 24], [28, 34, 21], [33, 31, 17], [29, 7, 35], [19, 15, 11], [23, 22, 9], [2, 1, 3], [18, 10, 32], [8, 20, 14, 36]]
[[32, 6, 34], [26, 9, 14], [17, 30, 1], [21, 33, 16], [11, 27, 15], [23, 22, 0], [29, 5, 28], [20, 12, 31], [19, 10, 24], [35, 36, 13], [2, 25, 8], [7, 18, 3, 4]]
[[13, 1, 19], [31, 32, 4], [23, 35, 6], [2, 24, 34], [12, 8, 9], [22, 29, 27], [20, 14, 15], [11, 0, 17], [5, 28, 21], [10, 18, 25], [3, 36, 16], [30, 33, 26, 7]]
[[31, 29, 3], [10, 8, 22], [25, 24, 11], [18, 21, 34], [28, 15, 17], [2, 20, 7], [9, 30, 0], [13, 6, 35], [23, 27, 12], [19, 26, 33], [32, 36, 4], [16, 1, 5, 14]]
[[24, 35, 33], [4, 14, 18], [29, 3, 12], [23, 36, 31], [1, 2, 7], [0, 15, 26], [27, 6, 22], [8, 5, 10], [25, 16, 11], [19, 9, 20], [34, 17, 13], [32, 21, 30, 28]]
[[9, 26, 12], [15, 35, 20], [28, 10, 14], [36, 5, 19], [4, 17, 2], [18, 8, 3], [1, 33, 30], [32, 29, 21], [34, 11, 24], [27, 25, 31], [23, 7, 16], [0, 22, 6, 13]]
[[26, 1, 7], [0, 30, 31], [28, 36, 21], [10, 34, 25], [8, 4, 29], [32, 17, 2], [3, 5, 35], [6, 22, 24], [14, 16, 11], [12, 19, 23], [15, 18, 20], [33, 13, 27, 9]]
[[16, 32, 2], [1, 22, 20], [11, 5, 25], [4, 13, 17], [15, 27, 29], [19, 8, 18], [28, 12, 21], [33, 23, 14], [10, 0, 6], [7, 35, 30], [24, 31, 3], [26, 36, 9, 34]]
[[6, 34, 0], [27, 24, 11], [3, 5, 9], [1, 19, 13], [32, 17, 18], [31, 16, 22], [33, 7, 15], [30, 20, 23], [14, 28, 10], [25, 2, 21], [4, 36, 26], [12, 35, 29, 8]]
[[6, 32, 13], [36, 8, 26], [35, 11, 29], [9, 5, 30], [15, 12, 19], [23, 22, 31], [10, 33, 4], [27, 18, 16], [1, 25, 14], [7, 34, 24], [3, 0, 17], [21, 28, 2, 20]]
[[0, 30, 17], [15, 35, 19], [21, 27, 7], [33, 31, 18], [1, 14, 10], [24, 9, 12], [8, 26, 13], [29, 36, 11], [6, 32, 16], [34, 20, 3], [5, 25, 28], [4, 23, 22, 2]]
[[20, 24, 32], [9, 11, 36], [1, 21, 19], [8, 3, 28], [15, 12, 30], [33, 14, 29], [2, 18, 17], [7, 6, 26], [35, 34, 4], [5, 10, 22], [0, 27, 16], [13, 31, 25, 23]]
[[14, 22, 7], [4, 33, 8], [29, 3, 19], [15, 6, 32], [0, 11, 17], [12, 20, 18], [13, 36, 31], [1, 26, 35], [10, 25, 30], [9, 5, 27], [2, 28, 34], [23, 21, 16, 24]]
[[19, 3, 21], [30, 25, 20], [34, 14, 22], [13, 32, 11], [28, 15, 23], [17, 4, 12], [35, 8, 31], [9, 26, 27], [24, 2, 7], [33, 1, 5], [10, 16, 0], [29, 6, 36, 18]]
[[28, 13, 19], [0, 7, 12], [10, 22, 9], [3, 34, 17], [15, 20, 2], [30, 32, 24], [31, 8, 5], [6, 35, 4], [14, 16, 21], [26, 29, 1], [18, 11, 23], [36, 33, 27, 25]]
[[21, 14, 19], [20, 31, 11], [1, 34, 2], [9, 23, 17], [28, 27, 13], [12, 8, 29], [16, 25, 24], [10, 36, 3], [32, 18, 30], [33, 0, 15], [7, 22, 6], [35, 26, 4, 5]]
