[[22, 26, 29], [10, 3, 5], [20, 40, 37], [23, 11, 18], [14, 0, 13], [39, 21, 16], [30, 17, 38], [34, 41, 15], [24, 36, 4], [43, 31, 42], [1, 33, 25], [9, 44, 27], [8, 19, 2], [6, 12, 35], [32, 28, 7]]
[[15, 27, 12], [10, 43, 3], [34, 28, 23], [39, 26, 41], [14, 2, 37], [16, 6, 19], [25, 40, 33], [18, 24, 44], [32, 11, 7], [38, 4, 42], [31, 9, 13], [30, 29, 17], [35, 22, 20], [5, 36, 1], [8, 0, 21]]
[[41, 28, 43], [36, 35, 8], [22, 23, 32], [16, 10, 27], [25, 9, 7], [39, 42, 20], [30, 12, 0], [21, 2, 4], [33, 18, 6], [3, 1, 14], [38, 40, 26], [15, 34, 31], [29, 13, 24], [11, 5, 37], [44, 17, 19]]
[[21, 33, 37], [13, 25, 0], [29, 44, 6], [1, 20, 35], [41, 39, 19], [8, 31, 22], [23, 5, 40], [3, 42, 17], [15, 30, 14], [11, 34, 9], [24, 26, 16], [28, 38, 27], [32, 36, 4], [2, 43, 10], [18, 7, 12]]
[[2, 15, 24], [17, 5, 9], [39, 35, 29], [26, 42, 10], [23, 37, 21], [28, 13, 12], [14, 43, 7], [3, 8, 1], [32, 33, 40], [16, 25, 30], [6, 44, 34], [27, 22, 41], [4, 31, 0], [18, 38, 19], [11, 20, 36]]
[[13, 27, 5], [14, 40, 30], [17, 37, 11], [16, 22, 8], [41, 15, 21], [23, 7, 43], [28, 34, 18], [4, 25, 42], [19, 10, 26], [0, 39, 32], [33, 12, 2], [20, 6, 29], [31, 36, 24], [44, 38, 35], [1, 9, 3]]
[[25, 23, 4], [38, 9, 41], [35, 39, 28], [31, 1, 37], [30, 5, 14], [10, 43, 12], [32, 8, 40], [21, 16, 13], [27, 33, 34], [11, 7, 36], [22, 24, 44], [19, 42, 2], [0, 15, 17], [20, 18, 26], [3, 6, 29]]
[[13, 39, 23], [16, 15, 30], [29, 36, 41], [33, 24, 17], [19, 21, 0], [11, 20, 1], [9, 14, 7], [44, 2, 38], [18, 28, 3], [31, 40, 10], [27, 12, 32], [22, 37, 4], [35, 43, 8], [5, 6, 42], [26, 34, 25]]
[[21, 44, 4], [0, 34, 14], [8, 20, 23], [24, 43, 32], [13, 40, 35], [36, 19, 5], [26, 30, 12], [39, 29, 38], [2, 3, 6], [42, 1, 11], [31, 33, 15], [10, 16, 22], [27, 17, 28], [7, 41, 18], [9, 37, 25]]
[[31, 3, 7], [39, 42, 20], [12, 1, 9], [4, 32, 29], [24, 18, 0], [30, 10, 11], [6, 35, 22], [34, 23, 5], [33, 38, 16], [36, 28, 43], [15, 21, 41], [40, 37, 13], [26, 27, 19], [14, 44, 8], [2, 17, 25]]
[[40, 15, 21], [38, 8, 5], [0, 32, 24], [11, 43, 35], [42, 29, 34], [10, 22, 23], [39, 31, 2], [4, 33, 17], [27, 9, 19], [7, 3, 36], [44, 26, 14], [25, 12, 18], [20, 6, 30], [13, 1, 41], [37, 16, 28]]
[[36, 6, 42], [19, 12, 16], [35, 22, 14], [37, 38, 5], [7, 4, 41], [33, 28, 34], [9, 23, 0], [8, 32, 44], [26, 27, 2], [21, 25, 1], [13, 39, 30], [29, 40, 24], [3, 10, 17], [20, 11, 43], [15, 18, 31]]
[[16, 27, 29], [17, 7, 43], [33, 14, 42], [31, 15, 2], [28, 35, 37], [44, 21, 34], [19, 20, 0], [24, 38, 23], [10, 40, 36], [12, 5, 30], [13, 41, 1], [4, 11, 32], [9, 39, 3], [18, 22, 8], [25, 26, 6]]
[[2, 31, 11], [13, 5, 20], [40, 14, 26], [9, 44, 29], [38, 10, 8], [33, 36, 3], [0, 17, 39], [43, 37, 35], [7, 25, 42], [18, 27, 23], [22, 21, 16], [28, 41, 34], [12, 30, 32], [6, 4, 15], [19, 24, 1]]
[[37, 18, 1], [31, 36, 14], [4, 28, 3], [24, 10, 22], [12, 5, 15], [19, 43, 7], [21, 34, 33], [2, 16, 17], [35, 26, 44], [32, 30, 13], [29, 11, 38], [27, 25, 8], [40, 42, 23], [39, 0, 6], [41, 9, 20]]
[[37, 28, 25], [31, 12, 22], [5, 39, 21], [42, 35, 1], [38, 30, 8], [9, 27, 0], [6, 16, 24], [17, 11, 43], [36, 3, 18], [19, 44, 40], [15, 34, 2], [29, 32, 13], [4, 26, 10], [20, 14, 7], [23, 41, 33]]
[[21, 33, 14], [8, 18, 34], [28, 38, 10], [25, 32, 5], [41, 3, 9], [37, 23, 12], [17, 27, 2], [43, 22, 0], [35, 40, 29], [30, 7, 24], [39, 4, 42], [31, 19, 11], [1, 36, 6], [13, 15, 16], [26, 20, 44]]
[[31, 24, 1], [44, 15, 16], [40, 41, 9], [14, 13, 32], [42, 27, 36], [21, 18, 4], [22, 10, 25], [17, 20, 28], [6, 7, 23], [11, 2, 12], [29, 26, 39], [34, 33, 30], [37, 38, 8], [35, 0, 43], [5, 3, 19]]
[[40, 16, 23], [1, 0, 38], [24, 30, 18], [29, 28, 19], [6, 20, 43], [3, 39, 12], [2, 34, 11], [27, 15, 41], [36, 37, 22], [32, 10, 35], [42, 25, 8], [4, 17, 14], [5, 44, 13], [26, 7, 33], [21, 31, 9]]
[[19, 15, 10], [40, 18, 30], [22, 5, 25], [11, 16, 1], [31, 44, 41], [20, 4, 17], [27, 2, 14], [36, 39, 35], [3, 26, 8], [24, 12, 33], [6, 7, 23], [42, 0, 29], [32, 13, 28], [34, 38, 21], [9, 37, 43]]
[[39, 25, 17], [8, 27, 38], [24, 15, 0], [9, 19, 12], [20, 43, 36], [16, 44, 4], [10, 14, 7], [13, 42, 26], [40, 23, 37], [6, 22, 5], [18, 33, 41], [2, 29, 1], [35, 21, 32], [11, 30, 3], [31, 34, 28]]
[[6, 14, 20], [30, 35, 28], [12, 42, 22], [38, 40, 15], [29, 23, 18], [31, 39, 1], [19, 36, 16], [26, 34, 11], [27, 32, 44], [43, 17, 24], [25, 9, 13], [4, 21, 0], [2, 5, 7], [3, 41, 37], [33, 8, 10]]
[[16, 10, 32], [4, 28, 33], [38, 3, 13], [23, 20, 12], [44, 18, 9], [22, 43, 39], [7, 35, 6], [31, 34, 14], [26, 37, 0], [15, 8, 36], [19, 1, 27], [30, 21, 2], [24, 29, 11], [42, 25, 17], [5, 40, 41]]
[[32, 15, 38], [3, 35, 12], [31, 16, 43], [40, 10, 22], [41, 2, 19], [20, 25, 4], [42, 27, 9], [26, 39, 1], [23, 28, 21], [13, 29, 36], [11, 24, 5], [34, 44, 18], [8, 14, 37], [7, 33, 0], [6, 30, 17]]
[[24, 4, 14], [10, 9, 19], [5, 41, 6], [30, 28, 42], [13, 36, 15], [27, 12, 22], [1, 40, 38], [44, 7, 23], [29, 34, 25], [2, 32, 21], [3, 8, 39], [18, 11, 31], [33, 16, 35], [17, 37, 43], [26, 20, 0]]
[[20, 11, 7], [35, 23, 6], [24, 42, 3], [32, 17, 34], [27, 8, 13], [0, 38, 19], [26, 18, 41], [21, 9, 10], [14, 22, 44], [40, 2, 30], [28, 1, 15], [39, 31, 16], [43, 33, 5], [36, 25, 37], [29, 4, 12]]
[[37, 39, 40], [31, 41, 14], [17, 20, 9], [42, 28, 27], [25, 12, 1], [8, 11, 44], [3, 0, 38], [43, 19, 24], [13, 35, 33], [22, 29, 32], [16, 36, 5], [18, 4, 26], [23, 2, 34], [6, 10, 30], [15, 7, 21]]
[[31, 41, 23], [27, 20, 22], [25, 17, 9], [21, 13, 29], [6, 44, 28], [11, 30, 18], [4, 19, 43], [40, 14, 12], [0, 39, 7], [36, 2, 15], [26, 38, 32], [24, 1, 16], [8, 33, 34], [3, 35, 5], [10, 37, 42]]
[[30, 32, 10], [33, 21, 31], [20, 42, 43], [9, 27, 24], [14, 3, 40], [29, 39, 16], [4, 6, 11], [15, 35, 2], [13, 12, 41], [0, 28, 8], [38, 34, 17], [5, 36, 23], [19, 7, 22], [1, 25, 37], [44, 18, 26]]
[[1, 38, 32], [6, 13, 34], [43, 7, 41], [25, 16, 0], [40, 23, 8], [4, 10, 15], [29, 33, 35], [44, 24, 19], [31, 11, 42], [22, 26, 27], [3, 2, 18], [37, 12, 14], [5, 28, 30], [9, 39, 21], [17, 20, 36]]
[[39, 29, 44], [31, 5, 38], [19, 15, 36], [8, 27, 34], [11, 12, 25], [10, 35, 24], [28, 30, 16], [20, 18, 13], [17, 40, 14], [6, 42, 33], [43, 2, 32], [0, 9, 26], [21, 23, 3], [41, 22, 37], [1, 4, 7]]
[[19, 10, 42], [27, 18, 2], [4, 39, 34], [44, 23, 35], [0, 1, 32], [16, 7, 43], [3, 12, 33], [8, 28, 26], [24, 37, 21], [30, 5, 41], [9, 15, 17], [13, 40, 20], [11, 25, 31], [36, 6, 22], [14, 29, 38]]
[[4, 13, 3], [44, 14, 36], [40, 22, 12], [11, 41, 20], [24, 5, 42], [43, 37, 17], [28, 39, 9], [31, 23, 30], [38, 34, 0], [32, 2, 26], [8, 1, 35], [21, 29, 18], [33, 19, 25], [6, 15, 16], [27, 10, 7]]
[[14, 20, 27], [0, 6, 8], [10, 15, 29], [9, 21, 41], [16, 1, 39], [22, 18, 7], [4, 30, 40], [37, 36, 33], [26, 42, 3], [13, 25, 31], [23, 11, 28], [12, 38, 5], [44, 34, 2], [35, 24, 43], [17, 32, 19]]
[[11, 1, 10], [27, 35, 8], [24, 28, 26], [31, 37, 17], [9, 38, 44], [21, 25, 29], [4, 6, 12], [39, 42, 20], [5, 18, 13], [0, 15, 16], [2, 3, 41], [19, 32, 30], [34, 14, 36], [33, 22, 7], [43, 23, 40]]
[[36, 30, 19], [6, 25, 38], [35, 0, 11], [17, 12, 16], [44, 32, 31], [13, 27, 15], [33, 18, 4], [1, 8, 24], [20, 41, 7], [42, 34, 28], [29, 40, 23], [21, 43, 26], [22, 14, 9], [5, 39, 3], [2, 37, 10]]
[[12, 16, 25], [32, 11, 3], [6, 33, 2], [30, 31, 14], [22, 21, 43], [28, 29, 24], [8, 18, 35], [34, 7, 36], [15, 19, 39], [0, 41, 44], [9, 20, 1], [5, 4, 17], [40, 38, 13], [42, 23, 27], [37, 26, 10]]
[[6, 5, 29], [23, 4, 44], [36, 32, 11], [20, 16, 28], [13, 31, 25], [33, 18, 7], [37, 38, 10], [22, 17, 8], [0, 15, 14], [34, 2, 3], [9, 30, 42], [12, 19, 39], [24, 43, 21], [27, 35, 41], [40, 26, 1]]
[[28, 8, 30], [15, 21, 42], [35, 6, 14], [16, 18, 22], [0, 23, 25], [7, 32, 9], [20, 34, 43], [4, 2, 39], [33, 11, 26], [12, 13, 29], [17, 41, 1], [37, 38, 36], [27, 40, 24], [10, 31, 19], [44, 3, 5]]
[[17, 1, 25], [27, 29, 38], [16, 4, 22], [2, 41, 6], [32, 23, 34], [7, 19, 44], [21, 43, 33], [9, 15, 40], [3, 30, 14], [39, 12, 31], [42, 13, 28], [0, 11, 5], [26, 24, 37], [36, 20, 35], [8, 10, 18]]
[[4, 33, 24], [43, 21, 30], [17, 40, 37], [3, 16, 11], [6, 42, 34], [19, 26, 25], [32, 1, 5], [18, 38, 35], [0, 27, 41], [39, 7, 29], [9, 31, 44], [22, 20, 12], [23, 2, 14], [8, 13, 15], [28, 36, 10]]
[[1, 20, 18], [10, 34, 42], [0, 11, 23], [41, 15, 19], [35, 38, 2], [9, 12, 30], [22, 32, 37], [6, 40, 24], [16, 8, 27], [3, 4, 36], [29, 21, 43], [31, 44, 7], [39, 33, 25], [26, 14, 28], [5, 13, 17]]
[[39, 24, 30], [6, 4, 35], [21, 2, 43], [25, 36, 0], [34, 7, 33], [20, 28, 3], [8, 31, 27], [18, 26, 19], [14, 41, 23], [16, 15, 12], [5, 29, 32], [40, 42, 37], [10, 17, 1], [44, 38, 22], [9, 13, 11]]
[[22, 39, 1], [23, 43, 37], [32, 9, 17], [44, 33, 11], [5, 18, 41], [3, 13, 38], [30, 16, 20], [19, 2, 0], [36, 31, 21], [10, 40, 6], [35, 15, 24], [26, 29, 8], [4, 25, 12], [28, 7, 34], [14, 27, 42]]
[[9, 15, 23], [20, 30, 39], [8, 11, 43], [6, 13, 0], [14, 28, 32], [5, 27, 19], [21, 10, 36], [3, 16, 22], [25, 34, 7], [37, 1, 40], [4, 17, 24], [2, 12, 42], [18, 26, 38], [35, 41, 31], [33, 29, 44]]
[[3, 25, 15], [14, 6, 26], [29, 1, 10], [40, 31, 22], [33, 23, 24], [12, 11, 38], [42, 32, 2], [5, 21, 41], [27, 17, 37], [34, 7, 8], [43, 30, 35], [39, 13, 16], [28, 4, 18], [0, 9, 20], [19, 44, 36]]
[[1, 32, 7], [18, 28, 44], [24, 41, 22], [33, 34, 29], [0, 20, 42], [11, 31, 36], [19, 37, 8], [38, 3, 2], [43, 27, 39], [9, 12, 26], [6, 14, 4], [30, 15, 35], [16, 23, 13], [40, 5, 17], [25, 21, 10]]
[[11, 34, 18], [29, 37, 20], [15, 43, 35], [30, 3, 12], [5, 38, 24], [28, 23, 1], [21, 42, 16], [40, 8, 4], [32, 36, 26], [19, 10, 31], [14, 41, 22], [27, 9, 39], [25, 44, 13], [2, 7, 33], [0, 6, 17]]
[[7, 15, 41], [32, 10, 16], [2, 35, 19], [43, 40, 42], [17, 44, 26], [27, 5, 1], [9, 14, 6], [8, 22, 21], [23, 28, 12], [20, 30, 36], [31, 29, 3], [38, 34, 33], [18, 24, 0], [4, 13, 39], [37, 11, 25]]
[[11, 14, 18], [27, 41, 31], [35, 42, 32], [5, 23, 3], [43, 25, 22], [7, 4, 10], [0, 44, 20], [8, 2, 21], [40, 28, 26], [34, 1, 19], [17, 37, 12], [6, 9, 13], [29, 39, 16], [24, 38, 36], [33, 15, 30]]
[[2, 33, 43], [34, 28, 19], [29, 37, 32], [38, 12, 8], [23, 36, 40], [16, 42, 30], [41, 3, 44], [15, 17, 31], [11, 6, 5], [0, 21, 9], [7, 24, 1], [20, 26, 27], [25, 18, 14], [35, 22, 10], [39, 13, 4]]
[[14, 13, 44], [31, 39, 29], [8, 42, 26], [21, 30, 11], [20, 35, 12], [3, 25, 7], [34, 10, 9], [41, 22, 4], [43, 0, 38], [27, 18, 16], [6, 1, 28], [37, 5, 17], [19, 33, 2], [32, 15, 36], [24, 23, 40]]
[[0, 29, 3], [41, 38, 44], [18, 23, 19], [32, 31, 36], [24, 26, 2], [15, 9, 14], [17, 43, 33], [10, 25, 34], [4, 13, 22], [6, 37, 39], [35, 42, 30], [8, 40, 21], [7, 5, 12], [1, 28, 27], [20, 11, 16]]
[[22, 30, 7], [15, 8, 35], [5, 24, 12], [11, 6, 32], [29, 44, 39], [0, 31, 9], [16, 23, 13], [38, 14, 2], [43, 3, 21], [25, 19, 4], [34, 10, 17], [33, 20, 26], [28, 1, 41], [36, 42, 37], [18, 27, 40]]
[[12, 11, 41], [30, 33, 14], [19, 37, 3], [1, 5, 39], [23, 25, 32], [31, 20, 34], [38, 29, 44], [42, 4, 36], [13, 7, 8], [24, 21, 9], [35, 43, 22], [2, 10, 40], [17, 0, 27], [28, 16, 15], [26, 18, 6]]
[[7, 18, 36], [4, 44, 1], [5, 6, 17], [40, 30, 16], [9, 32, 20], [34, 35, 8], [37, 41, 21], [3, 38, 39], [23, 11, 28], [15, 27, 26], [22, 19, 10], [29, 0, 2], [12, 24, 33], [13, 14, 31], [25, 43, 42]]
[[30, 29, 42], [39, 20, 17], [22, 18, 1], [13, 31, 3], [14, 28, 35], [15, 36, 7], [2, 27, 34], [5, 26, 10], [6, 38, 25], [11, 24, 32], [41, 37, 16], [12, 0, 43], [44, 19, 40], [9, 4, 21], [33, 23, 8]]
[[31, 22, 42], [24, 9, 23], [3, 38, 34], [1, 11, 27], [25, 44, 16], [21, 5, 40], [17, 28, 20], [36, 12, 39], [37, 29, 19], [32, 7, 10], [43, 8, 15], [18, 30, 14], [0, 4, 2], [26, 35, 6], [33, 13, 41]]
[[19, 24, 1], [40, 23, 22], [32, 35, 4], [34, 13, 42], [36, 28, 8], [31, 14, 43], [15, 33, 18], [12, 20, 9], [17, 7, 3], [2, 26, 38], [5, 6, 0], [27, 16, 39], [10, 29, 30], [11, 25, 21], [41, 37, 44]]
[[37, 13, 38], [2, 34, 7], [29, 30, 25], [18, 12, 32], [19, 40, 15], [16, 39, 26], [31, 44, 20], [35, 22, 17], [4, 36, 23], [14, 5, 24], [41, 28, 8], [1, 27, 43], [42, 6, 11], [21, 9, 10], [3, 33, 0]]
[[13, 17, 29], [27, 19, 31], [2, 12, 3], [14, 24, 8], [34, 21, 7], [1, 41, 38], [23, 43, 36], [44, 22, 39], [25, 33, 9], [35, 42, 11], [5, 37, 30], [40, 20, 6], [18, 10, 16], [32, 26, 15], [4, 28, 0]]
[[37, 1, 42], [14, 7, 18], [3, 12, 20], [44, 41, 35], [13, 32, 26], [17, 2, 28], [11, 27, 19], [4, 0, 8], [23, 30, 29], [25, 36, 31], [39, 16, 40], [33, 22, 21], [9, 6, 24], [43, 34, 38], [15, 10, 5]]
[[17, 35, 14], [32, 37, 42], [30, 22, 8], [7, 39, 0], [44, 26, 9], [1, 5, 20], [21, 36, 10], [43, 15, 12], [16, 40, 38], [2, 29, 34], [13, 24, 18], [25, 33, 4], [3, 11, 6], [23, 28, 19], [27, 41, 31]]
[[30, 9, 29], [38, 7, 40], [16, 0, 21], [24, 28, 39], [35, 12, 6], [5, 43, 18], [31, 20, 11], [33, 4, 34], [26, 27, 36], [19, 2, 15], [14, 17, 37], [32, 3, 13], [25, 23, 22], [42, 44, 10], [41, 8, 1]]
[[40, 42, 10], [14, 9, 2], [24, 43, 3], [38, 36, 1], [33, 17, 27], [8, 32, 6], [25, 15, 11], [30, 13, 4], [29, 21, 41], [19, 16, 0], [34, 37, 20], [12, 23, 26], [7, 35, 44], [22, 39, 31], [28, 18, 5]]
[[19, 34, 42], [1, 10, 31], [20, 6, 27], [13, 24, 7], [17, 22, 40], [4, 32, 18], [30, 0, 39], [3, 36, 25], [23, 37, 11], [8, 28, 16], [44, 2, 15], [14, 12, 35], [33, 41, 5], [29, 43, 9], [38, 26, 21]]
[[33, 42, 11], [8, 18, 30], [14, 25, 13], [10, 32, 28], [29, 43, 22], [23, 27, 40], [4, 17, 36], [44, 19, 34], [12, 21, 35], [9, 15, 7], [24, 5, 20], [31, 0, 1], [41, 38, 16], [3, 6, 37], [2, 26, 39]]
[[18, 17, 30], [15, 3, 32], [36, 41, 5], [29, 12, 28], [0, 26, 21], [24, 10, 39], [31, 40, 8], [13, 11, 23], [6, 19, 9], [2, 1, 7], [20, 27, 34], [35, 14, 33], [44, 38, 22], [16, 37, 4], [43, 42, 25]]
[[4, 43, 27], [15, 20, 9], [40, 28, 7], [29, 2, 13], [23, 11, 42], [10, 0, 3], [25, 24, 19], [14, 26, 39], [1, 6, 36], [30, 12, 44], [16, 5, 18], [31, 21, 22], [38, 34, 17], [37, 32, 8], [35, 33, 41]]
[[1, 5, 3], [12, 18, 24], [9, 32, 42], [30, 13, 8], [43, 17, 20], [4, 10, 41], [35, 33, 31], [11, 40, 23], [19, 39, 29], [37, 36, 38], [16, 14, 28], [25, 34, 26], [22, 44, 27], [6, 0, 21], [15, 7, 2]]
[[31, 19, 2], [15, 23, 18], [25, 30, 41], [3, 34, 37], [0, 42, 21], [33, 9, 27], [43, 29, 12], [11, 10, 32], [35, 4, 44], [22, 6, 13], [16, 40, 1], [39, 28, 36], [7, 14, 26], [20, 8, 5], [24, 17, 38]]
[[34, 39, 19], [40, 43, 18], [29, 35, 31], [12, 21, 9], [5, 17, 27], [20, 10, 23], [14, 41, 3], [2, 37, 7], [36, 38, 8], [44, 15, 26], [24, 33, 28], [4, 0, 30], [1, 16, 32], [42, 13, 6], [22, 25, 11]]
[[3, 8, 40], [33, 37, 42], [1, 24, 12], [29, 23, 34], [35, 9, 19], [17, 43, 31], [0, 36, 38], [22, 21, 10], [28, 26, 2], [11, 6, 15], [13, 20, 30], [39, 7, 44], [4, 5, 14], [27, 25, 32], [16, 41, 18]]
[[3, 35, 11], [39, 8, 5], [1, 18, 44], [42, 2, 22], [21, 28, 27], [10, 14, 43], [33, 9, 30], [17, 0, 7], [23, 26, 4], [36, 34, 19], [40, 41, 37], [25, 31, 15], [12, 20, 6], [38, 32, 24], [13, 29, 16]]
[[13, 0, 8], [23, 21, 20], [17, 37, 2], [39, 12, 28], [5, 1, 10], [29, 40, 18], [19, 35, 43], [31, 24, 26], [3, 15, 7], [6, 25, 9], [16, 27, 42], [4, 33, 44], [22, 32, 36], [38, 41, 30], [11, 34, 14]]
[[4, 22, 21], [12, 41, 39], [42, 40, 24], [10, 20, 43], [38, 18, 11], [32, 19, 3], [35, 13, 7], [14, 26, 44], [25, 16, 37], [23, 27, 28], [15, 29, 6], [33, 30, 17], [5, 1, 31], [9, 36, 8], [2, 0, 34]]
[[44, 41, 20], [21, 15, 12], [0, 26, 34], [13, 24, 22], [31, 23, 8], [38, 33, 35], [40, 43, 14], [18, 42, 32], [11, 4, 3], [29, 37, 27], [30, 25, 9], [2, 10, 39], [6, 5, 7], [28, 16, 36], [19, 1, 17]]
[[34, 20, 22], [43, 28, 5], [6, 0, 3], [11, 19, 36], [23, 16, 32], [26, 27, 24], [1, 21, 2], [25, 9, 33], [10, 12, 41], [31, 8, 14], [29, 30, 38], [18, 7, 13], [17, 37, 15], [39, 35, 44], [40, 42, 4]]
[[3, 1, 20], [28, 0, 15], [41, 43, 26], [12, 35, 37], [25, 16, 5], [6, 34, 19], [42, 8, 30], [23, 2, 29], [13, 33, 27], [31, 14, 32], [9, 44, 7], [10, 4, 36], [38, 11, 40], [21, 22, 24], [18, 17, 39]]
[[23, 35, 43], [32, 19, 24], [42, 40, 16], [25, 17, 5], [12, 39, 10], [34, 33, 27], [0, 15, 11], [28, 29, 36], [20, 26, 18], [22, 7, 1], [13, 37, 41], [21, 38, 6], [3, 2, 30], [44, 31, 8], [4, 14, 9]]
[[6, 9, 43], [41, 33, 34], [16, 1, 7], [38, 4, 28], [18, 35, 11], [3, 15, 40], [10, 19, 39], [32, 27, 44], [30, 42, 36], [31, 5, 2], [23, 13, 24], [0, 17, 14], [25, 37, 20], [22, 12, 21], [29, 26, 8]]
[[13, 37, 0], [41, 2, 16], [6, 26, 27], [22, 23, 7], [4, 12, 19], [18, 34, 14], [3, 33, 39], [20, 11, 32], [21, 15, 10], [9, 30, 31], [25, 40, 42], [28, 1, 35], [24, 5, 38], [17, 36, 8], [29, 44, 43]]
[[37, 30, 25], [8, 24, 14], [10, 42, 22], [26, 13, 41], [11, 7, 5], [29, 39, 18], [16, 34, 20], [44, 21, 35], [6, 43, 19], [28, 23, 12], [4, 27, 40], [31, 17, 33], [9, 36, 38], [15, 0, 2], [1, 32, 3]]
[[33, 10, 7], [13, 14, 38], [24, 12, 23], [27, 11, 42], [43, 35, 44], [9, 21, 26], [1, 19, 34], [36, 20, 31], [28, 15, 5], [6, 8, 4], [16, 25, 0], [37, 17, 3], [30, 22, 32], [39, 2, 40], [18, 41, 29]]
[[11, 32, 37], [6, 16, 39], [28, 8, 12], [22, 25, 13], [29, 5, 19], [30, 17, 7], [41, 2, 24], [23, 14, 34], [38, 26, 21], [42, 0, 9], [40, 27, 1], [4, 31, 20], [15, 33, 44], [10, 36, 18], [3, 35, 43]]
[[29, 39, 24], [17, 5, 13], [33, 10, 3], [32, 1, 22], [42, 27, 26], [34, 11, 35], [4, 37, 23], [6, 18, 41], [16, 8, 2], [38, 9, 36], [19, 31, 7], [44, 14, 30], [20, 0, 40], [21, 43, 28], [15, 12, 25]]
[[5, 10, 12], [22, 44, 42], [31, 7, 13], [9, 4, 38], [16, 28, 32], [8, 15, 24], [30, 27, 1], [0, 20, 34], [26, 6, 2], [17, 40, 36], [19, 23, 35], [33, 11, 3], [37, 18, 25], [39, 21, 29], [14, 41, 43]]
[[13, 24, 39], [22, 10, 19], [25, 43, 36], [16, 6, 8], [0, 33, 11], [44, 17, 40], [32, 26, 7], [12, 15, 35], [3, 30, 23], [5, 34, 9], [31, 18, 4], [1, 21, 38], [2, 20, 14], [42, 29, 28], [27, 37, 41]]
[[5, 16, 44], [20, 11, 9], [12, 22, 36], [4, 42, 14], [18, 6, 7], [32, 31, 40], [24, 35, 15], [2, 19, 8], [34, 1, 43], [30, 27, 41], [23, 28, 39], [17, 25, 29], [13, 21, 37], [3, 0, 26], [33, 38, 10]]
[[43, 8, 2], [26, 35, 39], [0, 6, 31], [12, 32, 14], [3, 33, 20], [41, 25, 9], [4, 36, 40], [23, 10, 42], [38, 5, 27], [30, 19, 22], [13, 7, 15], [44, 16, 1], [28, 29, 18], [24, 17, 34], [11, 21, 37]]
