[[26, 35, 9], [43, 29, 24], [3, 11, 14], [32, 1, 23], [7, 42, 8], [36, 31, 22], [34, 10, 5], [37, 0, 44], [39, 46, 2], [33, 17, 40], [41, 12, 15], [19, 18, 6], [45, 21, 27], [13, 38, 25, 16], [20, 28, 4, 30]]
[[4, 21, 12], [31, 23, 13], [36, 25, 15], [46, 34, 45], [24, 40, 26], [7, 43, 35], [8, 3, 10], [42, 41, 38], [39, 32, 16], [17, 2, 30], [5, 9, 11], [28, 27, 44], [1, 6, 22], [14, 33, 29, 0], [20, 18, 37, 19]]
[[34, 14, 33], [45, 8, 46], [11, 7, 32], [0, 22, 20], [17, 21, 30], [24, 43, 38], [29, 36, 19], [2, 41, 42], [35, 18, 10], [31, 1, 6], [5, 37, 23], [15, 27, 44], [26, 4, 12], [3, 9, 40, 13], [28, 16, 25, 39]]
[[20, 44, 3], [43, 19, 33], [22, 45, 24], [10, 31, 40], [6, 30, 13], [42, 36, 23], [17, 15, 2], [29, 21, 1], [9, 35, 18], [11, 34, 27], [12, 41, 39], [32, 14, 25], [4, 7, 8], [26, 28, 0, 38], [5, 46, 16, 37]]
[[34, 11, 28], [43, 29, 46], [18, 10, 23], [26, 8, 36], [41, 22, 42], [4, 31, 15], [14, 40, 24], [0, 33, 5], [45, 44, 9], [19, 20, 13], [3, 38, 39], [16, 6, 17], [32, 37, 1], [27, 21, 12, 2], [30, 35, 7, 25]]
[[25, 11, 12], [9, 14, 44], [27, 19, 35], [18, 28, 21], [31, 42, 13], [6, 16, 32], [8, 38, 43], [7, 33, 29], [15, 4, 41], [26, 39, 20], [0, 2, 37], [30, 3, 45], [22, 40, 1], [36, 17, 10, 24], [5, 46, 34, 23]]
[[5, 29, 10], [45, 7, 20], [15, 17, 2], [23, 0, 8], [46, 27, 16], [40, 33, 9], [37, 19, 31], [22, 38, 42], [13, 32, 36], [43, 26, 34], [6, 35, 4], [25, 24, 21], [41, 11, 39], [28, 30, 3, 12], [1, 14, 18, 44]]
[[21, 0, 4], [34, 2, 12], [32, 20, 46], [33, 25, 7], [16, 37, 14], [45, 11, 29], [13, 36, 3], [40, 26, 28], [27, 18, 42], [19, 35, 9], [38, 44, 17], [8, 39, 22], [43, 24, 5], [10, 15, 1, 31], [6, 23, 41, 30]]
[[45, 28, 5], [17, 36, 40], [46, 35, 33], [7, 8, 42], [15, 26, 44], [27, 10, 30], [29, 9, 20], [25, 11, 21], [39, 41, 43], [31, 14, 19], [1, 13, 16], [22, 18, 3], [2, 34, 4], [6, 0, 32, 24], [38, 12, 23, 37]]
[[38, 20, 15], [28, 41, 23], [24, 12, 29], [14, 13, 11], [27, 32, 17], [0, 42, 26], [44, 2, 25], [45, 18, 1], [30, 36, 9], [37, 4, 19], [5, 16, 7], [46, 10, 21], [39, 22, 35], [34, 3, 31, 33], [43, 8, 40, 6]]
[[30, 26, 32], [14, 2, 41], [17, 16, 34], [46, 38, 42], [7, 0, 4], [22, 40, 28], [9, 11, 37], [20, 15, 8], [36, 23, 3], [21, 25, 45], [6, 1, 35], [33, 18, 24], [10, 12, 29], [44, 27, 43, 13], [5, 31, 39, 19]]
[[45, 24, 32], [12, 3, 27], [5, 29, 10], [1, 44, 36], [39, 43, 4], [7, 38, 14], [15, 26, 8], [34, 22, 37], [35, 46, 2], [42, 40, 28], [33, 25, 31], [6, 30, 18], [0, 11, 23], [41, 9, 20, 21], [13, 19, 17, 16]]
[[36, 10, 5], [41, 22, 27], [15, 45, 0], [31, 4, 23], [40, 28, 6], [42, 18, 32], [14, 7, 34], [17, 43, 20], [19, 16, 12], [8, 37, 1], [44, 33, 30], [3, 13, 21], [25, 29, 46], [9, 26, 2, 38], [39, 35, 24, 11]]
[[21, 41, 34], [16, 43, 27], [17, 8, 29], [13, 28, 22], [3, 24, 46], [20, 33, 1], [11, 44, 5], [4, 9, 6], [19, 25, 30], [32, 26, 36], [10, 2, 38], [39, 7, 14], [40, 37, 12], [18, 45, 23, 15], [31, 35, 0, 42]]
[[32, 20, 21], [34, 29, 14], [3, 42, 8], [40, 26, 16], [30, 12, 2], [35, 10, 41], [38, 27, 23], [37, 25, 9], [22, 46, 44], [17, 11, 0], [24, 31, 39], [7, 5, 18], [6, 43, 45], [33, 1, 15, 19], [4, 36, 13, 28]]
[[31, 36, 40], [15, 13, 30], [45, 26, 7], [2, 43, 10], [8, 34, 42], [44, 39, 25], [14, 9, 5], [12, 0, 19], [16, 32, 38], [23, 35, 1], [3, 22, 4], [21, 37, 17], [33, 46, 11], [6, 29, 28, 20], [24, 41, 18, 27]]
[[19, 14, 2], [11, 29, 22], [31, 4, 9], [37, 5, 30], [45, 6, 41], [8, 34, 1], [16, 20, 18], [0, 23, 44], [33, 7, 42], [43, 24, 3], [27, 26, 10], [35, 15, 12], [28, 39, 38], [25, 32, 13, 46], [21, 17, 36, 40]]
[[3, 41, 42], [15, 40, 38], [34, 29, 32], [17, 19, 39], [21, 12, 36], [5, 8, 23], [45, 37, 30], [10, 26, 0], [14, 44, 13], [1, 31, 43], [4, 16, 33], [6, 18, 27], [46, 25, 7], [22, 9, 11, 35], [2, 28, 20, 24]]
[[25, 26, 28], [29, 6, 44], [3, 39, 7], [40, 11, 18], [22, 17, 20], [8, 35, 4], [27, 14, 31], [19, 21, 5], [12, 38, 30], [1, 2, 0], [33, 16, 34], [45, 32, 13], [23, 15, 36], [46, 41, 24, 43], [37, 10, 42, 9]]
[[24, 43, 14], [8, 45, 17], [39, 28, 0], [11, 26, 6], [21, 16, 32], [20, 22, 1], [41, 3, 5], [13, 29, 34], [10, 37, 35], [18, 25, 23], [42, 15, 31], [30, 27, 44], [4, 33, 7], [12, 38, 2, 36], [9, 40, 19, 46]]
[[45, 7, 3], [20, 24, 5], [44, 38, 4], [40, 17, 42], [12, 28, 27], [43, 15, 46], [16, 0, 19], [30, 14, 37], [33, 34, 31], [21, 18, 26], [35, 1, 13], [41, 11, 9], [32, 29, 10], [25, 39, 2, 22], [23, 8, 6, 36]]
[[42, 22, 44], [34, 1, 17], [16, 3, 19], [15, 36, 8], [20, 12, 0], [24, 9, 11], [28, 29, 18], [21, 37, 38], [6, 27, 33], [23, 7, 46], [2, 13, 30], [10, 4, 5], [43, 25, 26], [35, 32, 14, 31], [45, 41, 40, 39]]
[[35, 25, 18], [20, 8, 17], [12, 34, 14], [15, 7, 1], [2, 33, 31], [19, 39, 24], [4, 10, 13], [41, 42, 6], [5, 22, 11], [32, 43, 29], [3, 28, 46], [37, 40, 0], [23, 27, 26], [36, 16, 38, 21], [9, 44, 45, 30]]
[[43, 33, 4], [25, 14, 31], [11, 35, 5], [39, 12, 7], [22, 2, 45], [21, 32, 26], [37, 15, 16], [13, 36, 24], [34, 40, 9], [42, 20, 38], [30, 27, 28], [23, 46, 6], [0, 29, 19], [8, 44, 1, 41], [17, 3, 18, 10]]
[[13, 35, 37], [9, 28, 24], [34, 14, 5], [4, 44, 22], [8, 21, 29], [3, 38, 42], [12, 15, 32], [23, 20, 41], [46, 39, 11], [19, 27, 40], [1, 6, 36], [0, 31, 26], [17, 16, 45], [2, 25, 18, 7], [43, 10, 30, 33]]
[[30, 29, 42], [46, 6, 24], [0, 2, 16], [4, 18, 39], [27, 38, 14], [17, 36, 15], [32, 10, 20], [12, 37, 31], [3, 9, 28], [43, 26, 35], [7, 40, 22], [25, 45, 21], [34, 13, 11], [41, 23, 33, 5], [1, 19, 44, 8]]
[[35, 7, 32], [37, 41, 28], [26, 39, 44], [14, 19, 29], [38, 23, 17], [9, 31, 6], [1, 25, 42], [15, 21, 16], [36, 30, 4], [46, 0, 12], [11, 2, 22], [45, 3, 18], [13, 43, 33], [34, 27, 20, 5], [24, 8, 40, 10]]
[[16, 24, 22], [1, 36, 43], [2, 38, 0], [3, 32, 23], [26, 42, 9], [10, 33, 41], [21, 17, 25], [12, 40, 19], [14, 31, 29], [8, 13, 37], [46, 45, 28], [44, 20, 15], [35, 7, 6], [30, 34, 39, 18], [4, 11, 27, 5]]
[[33, 24, 30], [22, 34, 12], [35, 25, 14], [21, 29, 39], [32, 26, 13], [40, 2, 38], [28, 5, 20], [6, 19, 0], [9, 15, 43], [45, 36, 3], [37, 1, 11], [42, 27, 44], [23, 18, 16], [17, 7, 46, 10], [8, 41, 4, 31]]
[[35, 7, 2], [12, 42, 10], [29, 15, 38], [14, 33, 23], [30, 8, 27], [46, 9, 19], [43, 5, 18], [28, 25, 31], [0, 41, 44], [45, 40, 21], [3, 20, 34], [17, 1, 6], [36, 39, 16], [26, 37, 4, 11], [22, 24, 32, 13]]
[[46, 38, 28], [37, 21, 19], [36, 25, 13], [22, 17, 24], [0, 10, 20], [5, 43, 14], [7, 32, 4], [31, 15, 44], [9, 23, 29], [16, 8, 12], [2, 3, 45], [1, 26, 39], [33, 11, 27], [42, 30, 41, 6], [40, 35, 18, 34]]
[[32, 2, 15], [23, 0, 41], [9, 39, 4], [11, 45, 44], [1, 20, 40], [6, 10, 14], [26, 19, 25], [12, 38, 27], [16, 18, 5], [30, 17, 29], [31, 43, 8], [46, 33, 22], [36, 37, 3], [21, 34, 28, 7], [35, 42, 24, 13]]
[[39, 4, 17], [5, 8, 19], [9, 22, 12], [25, 20, 10], [34, 30, 11], [38, 18, 13], [7, 27, 26], [40, 21, 29], [32, 33, 37], [42, 36, 0], [6, 14, 1], [44, 16, 3], [31, 15, 45], [41, 46, 24, 28], [23, 35, 2, 43]]
[[24, 28, 43], [7, 13, 36], [33, 9, 10], [17, 2, 6], [12, 38, 3], [11, 20, 26], [46, 30, 23], [42, 44, 15], [32, 39, 18], [34, 37, 31], [16, 4, 0], [25, 45, 19], [40, 21, 5], [22, 8, 1, 35], [29, 41, 27, 14]]
[[45, 40, 10], [2, 9, 44], [38, 13, 36], [30, 4, 6], [14, 15, 27], [7, 42, 23], [29, 0, 17], [28, 3, 25], [43, 41, 46], [11, 22, 35], [5, 18, 31], [33, 20, 24], [8, 34, 26], [39, 16, 12, 32], [21, 37, 1, 19]]
[[8, 6, 33], [4, 0, 29], [20, 42, 39], [38, 30, 44], [22, 37, 16], [13, 32, 26], [18, 11, 7], [27, 10, 36], [14, 43, 46], [23, 40, 31], [9, 17, 25], [19, 1, 5], [41, 45, 15], [28, 35, 2, 12], [34, 24, 21, 3]]
[[43, 18, 8], [22, 33, 32], [11, 16, 30], [44, 0, 13], [9, 25, 38], [20, 31, 19], [29, 42, 10], [34, 4, 37], [7, 36, 3], [45, 6, 41], [12, 35, 21], [1, 17, 23], [40, 39, 27], [28, 26, 24, 14], [2, 15, 46, 5]]
[[46, 24, 31], [1, 34, 0], [21, 18, 17], [26, 8, 40], [13, 5, 43], [44, 30, 19], [20, 38, 15], [33, 11, 16], [28, 27, 42], [4, 37, 10], [22, 3, 36], [2, 7, 29], [12, 41, 25], [39, 32, 23, 45], [9, 6, 35, 14]]
[[4, 8, 35], [18, 42, 19], [31, 44, 37], [6, 14, 13], [46, 21, 10], [39, 24, 26], [41, 40, 36], [5, 28, 7], [15, 27, 16], [0, 32, 11], [3, 22, 38], [2, 9, 33], [29, 23, 17], [25, 20, 1, 34], [30, 45, 43, 12]]
[[9, 4, 0], [31, 12, 22], [43, 35, 19], [15, 24, 25], [8, 17, 37], [20, 29, 30], [40, 28, 42], [41, 2, 13], [46, 11, 3], [10, 5, 45], [26, 21, 39], [34, 27, 44], [32, 36, 23], [18, 7, 16, 1], [6, 14, 33, 38]]
[[44, 36, 32], [13, 29, 41], [19, 31, 46], [8, 24, 25], [40, 3, 37], [15, 33, 7], [21, 10, 42], [27, 17, 38], [26, 30, 22], [14, 16, 39], [34, 12, 20], [6, 35, 0], [28, 18, 4], [5, 2, 1, 23], [43, 45, 11, 9]]
[[28, 13, 10], [35, 7, 37], [3, 11, 0], [25, 27, 43], [32, 23, 46], [1, 26, 34], [17, 45, 19], [20, 38, 29], [36, 16, 40], [5, 42, 2], [30, 41, 12], [22, 33, 6], [44, 15, 18], [24, 14, 39, 9], [21, 31, 8, 4]]
[[19, 28, 43], [25, 13, 40], [31, 4, 38], [33, 24, 32], [14, 11, 37], [6, 2, 35], [39, 17, 46], [45, 36, 20], [42, 3, 5], [34, 0, 9], [8, 12, 30], [22, 26, 44], [7, 18, 29], [10, 23, 1, 15], [27, 41, 21, 16]]
[[42, 45, 25], [27, 11, 7], [34, 23, 22], [20, 16, 13], [15, 6, 32], [17, 18, 1], [44, 36, 19], [12, 31, 3], [0, 14, 46], [33, 43, 29], [10, 40, 26], [2, 4, 9], [5, 37, 39], [41, 24, 35, 8], [28, 30, 21, 38]]
[[40, 6, 32], [46, 28, 30], [26, 21, 16], [8, 36, 3], [0, 41, 42], [1, 14, 43], [10, 19, 2], [18, 39, 15], [9, 33, 37], [7, 4, 24], [35, 5, 38], [29, 22, 44], [23, 31, 27], [12, 13, 25, 20], [34, 45, 11, 17]]
[[0, 20, 16], [2, 28, 17], [7, 5, 45], [46, 37, 21], [26, 18, 8], [38, 6, 23], [39, 13, 43], [10, 1, 25], [29, 42, 4], [12, 15, 36], [33, 35, 11], [27, 22, 41], [24, 3, 32], [9, 34, 40, 31], [30, 14, 19, 44]]
[[30, 4, 28], [16, 20, 43], [22, 45, 14], [10, 19, 37], [3, 25, 35], [42, 13, 11], [29, 39, 24], [36, 41, 31], [15, 46, 6], [17, 34, 44], [0, 33, 9], [8, 5, 38], [12, 7, 1], [21, 23, 27, 18], [32, 40, 2, 26]]
[[11, 24, 43], [33, 17, 8], [6, 42, 10], [41, 29, 16], [1, 13, 37], [4, 34, 46], [27, 30, 18], [19, 39, 44], [12, 3, 9], [14, 31, 23], [25, 32, 20], [38, 22, 0], [2, 28, 26], [7, 40, 15, 35], [45, 21, 5, 36]]
[[34, 20, 41], [14, 36, 21], [7, 9, 29], [32, 37, 3], [28, 22, 45], [30, 1, 46], [16, 18, 4], [13, 23, 27], [19, 12, 2], [24, 33, 0], [35, 31, 26], [8, 10, 17], [40, 25, 5], [38, 6, 42, 44], [39, 11, 43, 15]]
[[2, 11, 9], [46, 37, 17], [44, 4, 43], [35, 27, 21], [29, 20, 3], [0, 34, 31], [14, 10, 38], [15, 28, 40], [25, 36, 18], [1, 24, 32], [26, 42, 5], [45, 41, 16], [30, 13, 6], [23, 39, 19, 8], [12, 33, 7, 22]]
[[46, 5, 45], [18, 32, 38], [36, 19, 33], [11, 7, 13], [25, 17, 3], [41, 2, 22], [31, 43, 30], [37, 12, 24], [8, 27, 6], [21, 29, 28], [16, 42, 1], [35, 10, 4], [14, 44, 34], [20, 39, 40, 23], [9, 26, 15, 0]]
[[43, 25, 46], [11, 37, 32], [13, 14, 39], [28, 7, 26], [2, 35, 34], [8, 21, 16], [38, 23, 10], [19, 42, 40], [6, 33, 30], [18, 29, 44], [17, 9, 1], [36, 4, 27], [22, 41, 12], [5, 24, 0, 20], [15, 3, 45, 31]]
[[3, 24, 15], [17, 32, 39], [9, 5, 43], [41, 42, 6], [33, 26, 28], [7, 16, 0], [25, 37, 20], [46, 11, 36], [12, 27, 21], [45, 13, 14], [31, 4, 30], [18, 8, 44], [1, 23, 10], [40, 38, 35, 29], [34, 2, 22, 19]]
[[13, 9, 6], [29, 46, 27], [10, 43, 21], [31, 22, 37], [2, 25, 39], [4, 3, 8], [26, 44, 12], [33, 41, 18], [30, 32, 38], [17, 15, 0], [34, 11, 16], [40, 36, 24], [14, 19, 7], [35, 42, 28, 20], [45, 23, 1, 5]]
[[3, 26, 34], [16, 31, 44], [1, 35, 41], [7, 32, 13], [11, 2, 4], [28, 43, 15], [42, 9, 8], [18, 10, 36], [37, 19, 0], [39, 29, 40], [38, 33, 45], [5, 30, 20], [21, 12, 24], [14, 17, 25, 46], [23, 27, 22, 6]]
[[22, 16, 9], [33, 28, 17], [29, 40, 21], [15, 39, 34], [42, 43, 13], [35, 10, 25], [37, 31, 14], [3, 44, 32], [20, 5, 24], [2, 19, 4], [30, 18, 8], [12, 0, 36], [7, 23, 46], [26, 6, 41, 11], [45, 27, 1, 38]]
[[30, 6, 23], [37, 11, 7], [46, 35, 10], [39, 5, 2], [13, 18, 26], [14, 32, 27], [31, 19, 43], [3, 22, 36], [38, 9, 40], [25, 29, 45], [41, 4, 16], [20, 17, 24], [8, 44, 42], [34, 28, 33, 15], [0, 12, 1, 21]]
[[26, 6, 12], [42, 44, 33], [31, 25, 38], [17, 11, 16], [3, 15, 23], [14, 21, 29], [9, 2, 32], [22, 24, 20], [28, 7, 18], [45, 8, 0], [27, 19, 39], [1, 37, 35], [30, 4, 10], [41, 5, 34, 46], [40, 36, 43, 13]]
[[13, 10, 32], [7, 45, 26], [29, 15, 19], [23, 38, 11], [35, 25, 12], [18, 46, 34], [20, 22, 30], [41, 4, 14], [0, 1, 42], [6, 17, 5], [3, 8, 37], [44, 40, 24], [33, 9, 31], [43, 21, 27, 36], [16, 39, 2, 28]]
[[44, 2, 15], [25, 24, 11], [22, 26, 23], [41, 16, 13], [42, 20, 1], [33, 29, 19], [43, 21, 32], [38, 18, 17], [39, 46, 31], [5, 28, 14], [27, 10, 12], [0, 45, 4], [7, 30, 34], [8, 40, 36, 6], [35, 9, 3, 37]]
[[43, 11, 17], [24, 25, 8], [22, 7, 4], [28, 0, 9], [19, 41, 26], [10, 6, 39], [37, 5, 44], [35, 27, 23], [14, 38, 13], [1, 12, 32], [29, 31, 33], [36, 34, 16], [2, 42, 45], [46, 15, 30, 3], [21, 40, 18, 20]]
[[29, 16, 25], [18, 0, 30], [15, 17, 27], [35, 41, 23], [8, 28, 37], [39, 34, 7], [1, 33, 12], [6, 2, 40], [3, 22, 11], [24, 14, 44], [21, 20, 43], [9, 31, 45], [36, 13, 38], [32, 5, 10, 46], [4, 42, 19, 26]]
[[26, 42, 38], [22, 31, 14], [10, 45, 0], [1, 36, 13], [2, 34, 44], [43, 25, 19], [3, 18, 20], [15, 4, 35], [29, 21, 40], [17, 6, 11], [33, 30, 41], [24, 8, 16], [12, 23, 9], [46, 37, 27, 28], [7, 32, 39, 5]]
[[40, 36, 1], [30, 10, 35], [22, 32, 7], [8, 18, 19], [24, 34, 16], [15, 4, 26], [20, 2, 9], [14, 17, 45], [23, 28, 33], [38, 5, 41], [42, 29, 37], [39, 25, 31], [12, 46, 6], [13, 3, 27, 44], [43, 21, 0, 11]]
[[6, 21, 20], [4, 31, 1], [7, 22, 8], [35, 12, 13], [38, 36, 42], [23, 5, 2], [39, 41, 16], [40, 25, 26], [3, 34, 17], [46, 9, 32], [28, 43, 15], [18, 44, 10], [45, 27, 0], [24, 37, 33, 14], [30, 19, 11, 29]]
[[35, 44, 36], [10, 24, 13], [23, 3, 17], [40, 6, 37], [34, 39, 12], [8, 30, 5], [33, 18, 38], [1, 43, 4], [2, 22, 15], [28, 45, 20], [0, 25, 31], [11, 9, 29], [27, 21, 7], [14, 41, 16, 19], [26, 46, 32, 42]]
[[10, 2, 12], [14, 46, 43], [19, 28, 23], [13, 37, 35], [31, 7, 40], [21, 24, 16], [44, 9, 17], [27, 36, 3], [32, 39, 41], [22, 42, 8], [5, 18, 0], [1, 20, 33], [26, 25, 34], [30, 4, 11, 15], [38, 45, 6, 29]]
[[42, 33, 19], [0, 28, 39], [2, 5, 46], [7, 27, 8], [34, 31, 36], [32, 21, 26], [14, 13, 44], [20, 3, 6], [15, 25, 16], [38, 23, 24], [17, 40, 11], [12, 18, 43], [9, 29, 45], [41, 1, 30, 4], [37, 10, 22, 35]]
[[24, 11, 39], [41, 43, 32], [42, 4, 31], [23, 37, 5], [16, 34, 33], [2, 21, 22], [26, 0, 45], [30, 7, 13], [40, 3, 14], [28, 6, 29], [1, 19, 36], [17, 44, 25], [10, 38, 12], [8, 20, 9, 35], [15, 46, 18, 27]]
[[5, 32, 35], [39, 29, 9], [12, 17, 27], [42, 21, 28], [13, 16, 31], [6, 38, 36], [20, 30, 19], [1, 23, 24], [22, 10, 15], [3, 8, 25], [4, 33, 45], [37, 46, 41], [43, 14, 2], [26, 34, 0, 11], [7, 44, 40, 18]]
[[43, 21, 25], [26, 9, 14], [18, 6, 39], [31, 15, 38], [19, 23, 33], [46, 17, 12], [8, 24, 13], [3, 2, 35], [29, 11, 27], [32, 36, 7], [22, 10, 42], [44, 30, 1], [40, 16, 41], [34, 45, 28, 37], [20, 5, 4, 0]]
[[31, 2, 46], [19, 28, 30], [42, 35, 36], [11, 8, 38], [20, 16, 45], [22, 32, 18], [1, 40, 21], [5, 27, 0], [15, 24, 17], [7, 3, 44], [33, 13, 9], [34, 25, 10], [41, 12, 23], [39, 14, 4, 43], [26, 29, 37, 6]]
[[26, 27, 5], [41, 29, 36], [40, 10, 19], [1, 3, 15], [12, 30, 32], [43, 16, 6], [28, 13, 8], [39, 2, 18], [14, 46, 20], [45, 34, 25], [11, 42, 4], [23, 44, 37], [31, 21, 38], [33, 9, 17, 35], [0, 7, 22, 24]]
[[21, 45, 39], [27, 12, 42], [7, 38, 36], [23, 1, 26], [15, 20, 3], [46, 33, 24], [43, 4, 37], [2, 6, 18], [5, 35, 34], [25, 14, 32], [17, 8, 9], [11, 29, 28], [41, 40, 22], [31, 16, 44, 10], [13, 30, 19, 0]]
[[35, 25, 32], [41, 19, 16], [44, 38, 42], [5, 45, 12], [39, 24, 9], [21, 20, 22], [28, 46, 13], [15, 6, 3], [43, 0, 27], [18, 8, 36], [17, 11, 4], [37, 23, 40], [33, 31, 1], [2, 7, 30, 26], [10, 14, 29, 34]]
[[26, 33, 12], [17, 46, 19], [39, 9, 10], [8, 2, 40], [3, 14, 36], [4, 29, 13], [42, 44, 1], [28, 43, 11], [7, 41, 30], [15, 16, 21], [35, 24, 23], [0, 5, 6], [31, 38, 45], [25, 20, 32, 37], [27, 34, 18, 22]]
[[17, 31, 27], [13, 36, 42], [45, 26, 5], [34, 16, 46], [20, 37, 29], [4, 43, 23], [38, 18, 2], [8, 39, 12], [32, 44, 35], [15, 25, 40], [0, 28, 24], [41, 19, 33], [14, 1, 21], [3, 7, 22, 6], [30, 9, 10, 11]]
[[34, 38, 31], [12, 30, 41], [26, 39, 21], [35, 32, 36], [6, 5, 17], [19, 20, 10], [1, 8, 40], [18, 33, 46], [24, 45, 23], [16, 0, 14], [22, 13, 3], [43, 27, 25], [44, 2, 29], [42, 7, 37, 15], [4, 11, 28, 9]]
[[15, 5, 36], [22, 25, 2], [29, 13, 42], [31, 24, 33], [32, 41, 9], [35, 38, 4], [1, 18, 0], [6, 20, 19], [8, 43, 39], [23, 34, 40], [7, 44, 17], [27, 3, 12], [10, 16, 37], [14, 45, 11, 46], [26, 28, 21, 30]]
[[5, 2, 0], [25, 23, 28], [14, 34, 21], [30, 27, 9], [46, 7, 6], [45, 3, 40], [20, 22, 13], [10, 43, 8], [12, 17, 44], [37, 24, 42], [11, 41, 18], [15, 36, 4], [38, 29, 19], [35, 31, 16, 39], [33, 1, 26, 32]]
[[33, 44, 31], [7, 5, 0], [3, 10, 18], [14, 6, 28], [22, 29, 25], [15, 24, 26], [12, 2, 8], [4, 38, 11], [13, 27, 36], [1, 34, 9], [19, 35, 39], [23, 21, 46], [43, 32, 45], [42, 40, 41, 16], [37, 30, 17, 20]]
[[43, 14, 38], [10, 3, 40], [36, 34, 25], [17, 8, 1], [26, 22, 5], [44, 4, 2], [7, 29, 39], [21, 32, 31], [20, 35, 33], [45, 11, 23], [16, 24, 12], [19, 6, 30], [9, 46, 37], [42, 28, 41, 15], [18, 27, 0, 13]]
[[7, 9, 33], [42, 31, 28], [1, 29, 27], [13, 36, 0], [24, 3, 21], [11, 26, 32], [19, 12, 25], [8, 17, 39], [41, 5, 37], [40, 46, 22], [20, 44, 34], [16, 38, 2], [45, 23, 15], [35, 30, 10, 14], [18, 4, 6, 43]]
[[16, 3, 15], [10, 0, 42], [7, 2, 1], [14, 37, 17], [46, 31, 22], [26, 9, 13], [30, 43, 18], [11, 35, 24], [40, 44, 20], [27, 45, 38], [23, 21, 28], [5, 41, 32], [34, 29, 4], [19, 6, 12, 25], [39, 36, 8, 33]]
[[10, 5, 0], [1, 32, 4], [24, 31, 2], [39, 13, 40], [25, 29, 9], [17, 22, 6], [11, 43, 18], [7, 16, 23], [3, 34, 27], [14, 38, 12], [21, 45, 41], [42, 15, 19], [26, 36, 20], [28, 37, 44, 35], [30, 8, 46, 33]]
[[7, 35, 27], [32, 15, 39], [11, 43, 44], [13, 30, 38], [12, 10, 14], [20, 16, 3], [31, 4, 33], [41, 37, 34], [2, 5, 1], [21, 26, 9], [46, 42, 40], [17, 23, 6], [36, 25, 45], [28, 22, 19, 8], [24, 0, 18, 29]]
