[[30, 26, 19], [23, 25, 32], [1, 29, 31], [27, 22, 33], [39, 37, 28], [6, 8, 18], [17, 2, 14], [24, 16, 12], [38, 5, 34], [35, 0, 13], [4, 20, 11], [21, 3, 9], [7, 15, 10, 36]]
[[6, 16, 12], [19, 5, 30], [27, 10, 18], [26, 14, 2], [4, 37, 13], [35, 28, 22], [25, 33, 7], [32, 38, 24], [3, 9, 20], [11, 15, 39], [21, 34, 1], [0, 31, 8], [36, 23, 29, 17]]
[[11, 17, 31], [32, 12, 6], [29, 18, 24], [34, 16, 7], [28, 21, 13], [26, 37, 23], [2, 4, 36], [14, 38, 27], [25, 0, 15], [1, 5, 19], [35, 30, 3], [10, 8, 22], [39, 9, 20, 33]]
[[38, 27, 34], [36, 17, 11], [19, 13, 25], [31, 32, 5], [37, 7, 8], [9, 28, 33], [10, 1, 35], [18, 29, 22], [4, 16, 20], [14, 2, 0], [23, 39, 3], [24, 6, 21], [30, 15, 26, 12]]
[[18, 29, 31], [20, 7, 30], [35, 11, 15], [27, 33, 26], [1, 24, 25], [10, 8, 28], [19, 36, 39], [38, 23, 22], [13, 0, 3], [16, 32, 17], [21, 6, 14], [2, 12, 37], [5, 4, 9, 34]]
[[4, 7, 11], [35, 8, 26], [27, 39, 30], [22, 36, 29], [38, 3, 23], [5, 28, 9], [33, 1, 10], [31, 13, 0], [19, 24, 18], [21, 2, 17], [25, 37, 16], [12, 14, 20], [32, 15, 6, 34]]
[[20, 3, 24], [34, 5, 33], [22, 8, 27], [37, 39, 23], [26, 12, 18], [17, 19, 9], [15, 29, 13], [21, 7, 32], [28, 36, 0], [16, 30, 4], [25, 31, 2], [10, 6, 11], [35, 14, 38, 1]]
[[29, 32, 33], [22, 1, 16], [36, 37, 7], [34, 28, 3], [0, 19, 14], [8, 15, 27], [17, 26, 20], [11, 6, 21], [13, 12, 39], [18, 23, 9], [4, 10, 2], [31, 30, 38], [35, 5, 25, 24]]
[[18, 7, 11], [33, 28, 8], [38, 27, 15], [31, 6, 29], [13, 36, 30], [35, 25, 19], [5, 37, 20], [22, 2, 24], [17, 26, 10], [14, 3, 1], [4, 0, 9], [21, 16, 32], [23, 34, 39, 12]]
[[34, 19, 10], [20, 4, 29], [24, 7, 35], [25, 6, 32], [31, 3, 21], [9, 16, 36], [5, 26, 13], [14, 39, 0], [18, 27, 11], [15, 12, 30], [38, 2, 33], [1, 22, 37], [8, 23, 28, 17]]
[[17, 14, 30], [23, 27, 13], [33, 1, 20], [28, 34, 4], [36, 8, 6], [31, 12, 38], [11, 9, 19], [24, 35, 10], [26, 32, 25], [22, 21, 0], [15, 2, 39], [16, 18, 5], [3, 7, 37, 29]]
[[18, 29, 15], [27, 20, 19], [31, 32, 22], [3, 23, 37], [24, 7, 2], [5, 9, 26], [8, 10, 12], [28, 30, 1], [21, 35, 36], [39, 33, 13], [4, 14, 34], [38, 16, 25], [11, 0, 17, 6]]
[[5, 24, 31], [11, 9, 27], [21, 37, 38], [35, 4, 14], [33, 28, 10], [25, 13, 8], [18, 26, 6], [12, 34, 29], [20, 15, 3], [30, 1, 19], [23, 32, 39], [7, 2, 22], [16, 36, 17, 0]]
[[32, 30, 27], [34, 11, 35], [25, 8, 33], [23, 14, 4], [28, 38, 7], [10, 12, 18], [36, 31, 17], [15, 1, 19], [29, 37, 5], [20, 21, 9], [0, 3, 16], [26, 24, 6], [22, 2, 39, 13]]
[[6, 27, 36], [29, 0, 15], [35, 22, 33], [18, 25, 5], [34, 9, 10], [30, 28, 20], [23, 4, 39], [21, 26, 1], [16, 7, 37], [32, 19, 24], [31, 17, 13], [38, 11, 8], [12, 14, 3, 2]]
[[34, 4, 35], [19, 7, 21], [26, 23, 1], [16, 5, 39], [28, 36, 14], [22, 37, 8], [18, 11, 38], [24, 31, 20], [9, 12, 32], [27, 29, 30], [3, 25, 6], [15, 13, 17], [2, 0, 10, 33]]
[[8, 19, 39], [10, 7, 29], [33, 34, 0], [36, 6, 32], [37, 12, 25], [9, 1, 21], [5, 22, 16], [14, 23, 18], [3, 31, 20], [30, 2, 27], [13, 26, 4], [24, 11, 17], [38, 15, 28, 35]]
[[6, 24, 10], [8, 38, 18], [21, 30, 17], [27, 9, 26], [2, 15, 32], [31, 12, 19], [0, 14, 4], [16, 22, 29], [13, 36, 37], [20, 23, 11], [7, 39, 28], [35, 1, 3], [34, 33, 25, 5]]
[[23, 29, 9], [16, 15, 36], [34, 1, 0], [24, 6, 30], [26, 31, 21], [14, 20, 12], [2, 25, 35], [32, 11, 27], [18, 13, 4], [33, 37, 8], [10, 38, 28], [3, 7, 19], [5, 39, 17, 22]]
[[29, 8, 4], [21, 16, 3], [18, 2, 13], [33, 12, 30], [25, 36, 19], [14, 27, 38], [22, 39, 24], [26, 11, 9], [23, 34, 1], [6, 20, 7], [37, 17, 5], [15, 0, 10], [32, 35, 31, 28]]
[[27, 38, 29], [16, 17, 14], [20, 19, 31], [30, 35, 13], [2, 26, 33], [0, 37, 23], [5, 39, 6], [21, 7, 18], [32, 8, 34], [24, 15, 36], [11, 10, 9], [1, 4, 28], [22, 12, 3, 25]]
[[29, 21, 32], [38, 34, 37], [18, 26, 24], [6, 14, 23], [39, 5, 7], [36, 19, 16], [10, 2, 22], [11, 13, 4], [8, 0, 33], [35, 1, 9], [30, 27, 3], [25, 31, 28], [12, 20, 17, 15]]
[[7, 14, 29], [36, 19, 21], [28, 30, 38], [39, 23, 15], [9, 37, 10], [4, 26, 34], [5, 24, 27], [1, 20, 22], [33, 35, 8], [0, 31, 17], [3, 25, 11], [6, 2, 18], [12, 32, 16, 13]]
[[25, 5, 3], [30, 24, 22], [12, 31, 27], [17, 29, 16], [32, 36, 1], [6, 9, 0], [20, 35, 14], [11, 18, 7], [8, 26, 34], [19, 2, 10], [37, 39, 33], [28, 38, 23], [21, 13, 4, 15]]
[[13, 12, 2], [20, 18, 33], [32, 22, 28], [16, 39, 3], [15, 36, 7], [11, 14, 5], [27, 10, 37], [31, 25, 19], [30, 1, 8], [4, 26, 38], [24, 29, 17], [21, 0, 9], [6, 23, 34, 35]]
[[15, 19, 12], [20, 4, 17], [28, 0, 29], [3, 37, 1], [31, 18, 22], [38, 25, 34], [9, 14, 33], [10, 26, 16], [24, 21, 30], [36, 35, 11], [23, 8, 32], [27, 39, 7], [5, 2, 6, 13]]
[[11, 12, 22], [33, 28, 2], [16, 4, 10], [21, 27, 20], [31, 39, 8], [30, 29, 1], [3, 38, 24], [25, 34, 5], [26, 17, 6], [0, 36, 15], [13, 7, 9], [18, 32, 23], [35, 14, 19, 37]]
[[6, 9, 38], [16, 15, 3], [19, 36, 39], [29, 18, 26], [30, 2, 27], [37, 20, 25], [33, 35, 12], [4, 23, 5], [24, 34, 17], [21, 22, 10], [11, 13, 28], [7, 31, 8], [0, 14, 1, 32]]
[[38, 20, 33], [3, 11, 9], [28, 16, 31], [10, 30, 8], [39, 4, 0], [13, 34, 1], [19, 26, 21], [14, 6, 32], [2, 22, 35], [12, 18, 5], [24, 27, 36], [25, 17, 7], [37, 29, 15, 23]]
[[32, 10, 12], [24, 4, 15], [7, 36, 16], [3, 14, 22], [5, 33, 20], [35, 39, 8], [13, 38, 27], [6, 29, 2], [18, 28, 0], [30, 19, 31], [23, 9, 1], [21, 37, 17], [11, 26, 25, 34]]
[[19, 17, 5], [22, 21, 15], [7, 1, 13], [27, 9, 16], [14, 30, 20], [32, 23, 8], [29, 3, 24], [11, 18, 0], [12, 4, 26], [38, 39, 10], [2, 36, 35], [33, 25, 31], [6, 34, 28, 37]]
[[29, 27, 25], [13, 2, 20], [6, 19, 17], [28, 23, 32], [11, 21, 31], [39, 14, 36], [9, 0, 30], [37, 3, 15], [1, 33, 16], [8, 7, 35], [26, 24, 34], [12, 22, 38], [10, 4, 18, 5]]
[[19, 20, 34], [21, 5, 30], [10, 36, 13], [35, 17, 39], [8, 29, 1], [7, 18, 33], [16, 6, 38], [23, 0, 26], [37, 11, 22], [25, 2, 28], [15, 31, 3], [9, 32, 24], [4, 14, 12, 27]]
[[9, 14, 18], [27, 1, 8], [19, 37, 15], [12, 28, 16], [25, 34, 13], [33, 3, 35], [0, 39, 31], [23, 6, 38], [22, 32, 36], [30, 7, 21], [29, 17, 10], [4, 2, 26], [24, 20, 5, 11]]
[[39, 31, 3], [37, 10, 33], [9, 1, 26], [23, 29, 7], [12, 36, 30], [28, 21, 15], [6, 8, 22], [14, 17, 5], [2, 18, 20], [19, 35, 25], [24, 27, 38], [16, 34, 4], [11, 0, 13, 32]]
[[16, 31, 35], [1, 37, 33], [17, 6, 8], [5, 14, 24], [22, 32, 10], [7, 9, 0], [25, 28, 26], [21, 20, 4], [15, 19, 30], [36, 12, 2], [34, 23, 11], [27, 38, 18], [39, 13, 29, 3]]
[[30, 17, 24], [12, 25, 1], [16, 4, 14], [20, 11, 37], [3, 38, 5], [7, 6, 29], [0, 10, 19], [23, 21, 8], [35, 2, 26], [15, 27, 18], [32, 39, 31], [33, 36, 13], [9, 28, 34, 22]]
[[3, 25, 1], [10, 29, 32], [21, 8, 12], [28, 38, 15], [6, 30, 2], [5, 7, 18], [24, 33, 11], [17, 36, 14], [4, 26, 35], [13, 22, 0], [27, 37, 31], [9, 16, 34], [39, 20, 23, 19]]
[[39, 11, 4], [15, 25, 13], [37, 19, 3], [32, 38, 22], [1, 6, 29], [18, 2, 21], [7, 34, 33], [16, 17, 0], [20, 8, 26], [14, 23, 31], [9, 12, 10], [30, 36, 35], [27, 5, 24, 28]]
[[3, 16, 18], [31, 11, 5], [13, 26, 12], [27, 0, 20], [24, 1, 36], [28, 17, 4], [14, 32, 15], [8, 10, 39], [21, 7, 2], [29, 6, 33], [19, 9, 37], [22, 23, 35], [34, 25, 30, 38]]
[[1, 26, 22], [11, 27, 9], [24, 0, 4], [2, 25, 18], [13, 34, 28], [14, 36, 16], [20, 32, 35], [29, 38, 5], [8, 33, 10], [37, 30, 15], [23, 6, 7], [39, 17, 19], [3, 21, 12, 31]]
[[34, 20, 14], [39, 30, 38], [6, 3, 18], [0, 7, 29], [22, 11, 13], [28, 32, 5], [37, 15, 1], [2, 35, 19], [24, 21, 17], [9, 36, 12], [33, 4, 26], [31, 8, 25], [23, 27, 16, 10]]
[[30, 36, 8], [2, 32, 17], [15, 23, 11], [12, 31, 25], [21, 37, 1], [35, 19, 28], [16, 39, 38], [26, 20, 34], [22, 18, 4], [14, 5, 0], [13, 33, 29], [6, 27, 24], [7, 10, 9, 3]]
[[24, 37, 34], [16, 17, 11], [25, 4, 26], [1, 15, 20], [27, 3, 35], [2, 8, 10], [38, 36, 13], [22, 23, 31], [30, 5, 14], [12, 7, 33], [19, 6, 29], [21, 32, 18], [9, 39, 28, 0]]
[[7, 4, 33], [1, 16, 35], [29, 12, 31], [15, 13, 28], [14, 10, 37], [5, 8, 17], [0, 11, 25], [9, 19, 27], [24, 30, 20], [2, 36, 39], [21, 32, 26], [22, 6, 18], [34, 38, 3, 23]]
[[26, 31, 37], [15, 22, 19], [21, 30, 2], [4, 5, 39], [6, 16, 17], [8, 18, 20], [32, 33, 25], [36, 24, 3], [9, 27, 7], [11, 34, 14], [10, 1, 12], [23, 29, 28], [38, 35, 0, 13]]
[[5, 15, 2], [10, 35, 14], [39, 22, 29], [34, 38, 21], [24, 16, 28], [37, 1, 36], [6, 23, 32], [9, 0, 7], [27, 20, 30], [13, 3, 8], [31, 12, 26], [19, 4, 18], [17, 11, 33, 25]]
[[32, 33, 35], [16, 0, 14], [21, 36, 10], [37, 31, 9], [20, 26, 39], [5, 30, 2], [27, 13, 7], [12, 22, 4], [11, 29, 17], [8, 19, 1], [23, 3, 18], [15, 24, 6], [34, 38, 25, 28]]
[[22, 17, 2], [15, 26, 35], [32, 31, 4], [11, 1, 16], [24, 13, 21], [10, 28, 8], [34, 23, 25], [12, 20, 29], [3, 9, 30], [5, 0, 33], [39, 36, 18], [27, 38, 37], [7, 14, 19, 6]]
[[20, 27, 31], [26, 0, 32], [15, 38, 39], [1, 7, 33], [9, 5, 28], [10, 6, 21], [12, 29, 16], [23, 37, 34], [14, 11, 2], [17, 4, 22], [13, 3, 36], [25, 19, 18], [35, 30, 8, 24]]
[[38, 28, 32], [35, 15, 19], [37, 9, 8], [7, 5, 39], [22, 4, 2], [10, 18, 23], [34, 16, 27], [1, 36, 11], [3, 20, 17], [30, 33, 12], [29, 31, 0], [14, 21, 26], [13, 6, 24, 25]]
[[35, 23, 27], [4, 2, 0], [7, 10, 33], [16, 30, 28], [26, 37, 32], [38, 11, 3], [1, 15, 14], [25, 18, 31], [34, 29, 13], [24, 9, 5], [6, 39, 12], [8, 17, 21], [22, 36, 20, 19]]
[[8, 15, 28], [27, 16, 20], [0, 1, 23], [33, 5, 32], [17, 29, 35], [39, 13, 24], [21, 30, 3], [31, 25, 11], [12, 6, 38], [37, 4, 26], [19, 36, 34], [10, 9, 2], [22, 7, 18, 14]]
[[18, 12, 33], [17, 28, 38], [9, 32, 39], [14, 2, 35], [7, 10, 26], [19, 31, 0], [24, 25, 16], [27, 20, 8], [5, 1, 30], [13, 22, 11], [6, 29, 34], [15, 21, 3], [36, 37, 23, 4]]
[[31, 23, 15], [0, 32, 3], [34, 8, 37], [25, 14, 5], [9, 30, 22], [27, 33, 39], [2, 21, 10], [13, 17, 36], [12, 16, 29], [19, 11, 4], [6, 18, 20], [38, 7, 24], [1, 26, 28, 35]]
[[7, 29, 17], [6, 13, 0], [15, 21, 31], [4, 14, 22], [11, 26, 28], [20, 36, 18], [12, 25, 2], [35, 39, 24], [3, 10, 23], [1, 5, 16], [8, 38, 19], [34, 37, 32], [27, 33, 30, 9]]
[[21, 23, 4], [1, 37, 24], [17, 34, 29], [32, 11, 7], [0, 30, 27], [13, 19, 26], [20, 10, 25], [39, 2, 5], [3, 38, 12], [15, 8, 6], [9, 31, 22], [28, 16, 35], [33, 14, 36, 18]]
[[3, 16, 6], [39, 27, 0], [7, 12, 8], [34, 23, 18], [36, 1, 35], [24, 26, 19], [29, 28, 33], [10, 15, 21], [11, 30, 37], [31, 22, 4], [13, 20, 14], [9, 17, 38], [25, 2, 5, 32]]
[[29, 1, 5], [17, 3, 37], [4, 16, 6], [9, 32, 36], [13, 28, 12], [38, 10, 14], [30, 8, 21], [23, 26, 20], [2, 22, 27], [25, 19, 15], [18, 39, 34], [24, 7, 0], [11, 31, 35, 33]]
[[37, 30, 18], [25, 32, 8], [28, 38, 23], [31, 15, 12], [16, 9, 13], [3, 33, 17], [14, 19, 1], [7, 29, 39], [20, 6, 34], [35, 27, 21], [26, 0, 10], [5, 24, 36], [2, 22, 11, 4]]
[[23, 24, 26], [34, 35, 27], [3, 11, 39], [33, 21, 4], [31, 8, 0], [36, 15, 13], [12, 17, 10], [19, 32, 38], [1, 28, 14], [20, 22, 29], [6, 25, 16], [18, 9, 30], [2, 7, 37, 5]]
[[5, 19, 36], [0, 24, 6], [32, 26, 34], [27, 11, 20], [30, 21, 22], [12, 14, 39], [1, 4, 17], [37, 8, 16], [3, 35, 9], [28, 7, 29], [10, 31, 2], [13, 38, 33], [25, 23, 18, 15]]
[[5, 12, 17], [9, 7, 28], [3, 1, 20], [36, 22, 11], [21, 10, 37], [13, 14, 27], [31, 25, 19], [29, 0, 33], [15, 39, 26], [30, 35, 4], [32, 18, 8], [23, 16, 2], [34, 24, 38, 6]]
[[20, 9, 22], [24, 1, 33], [6, 26, 25], [8, 11, 13], [31, 4, 17], [10, 14, 23], [29, 27, 39], [15, 35, 36], [12, 30, 2], [19, 21, 16], [38, 0, 5], [7, 18, 32], [37, 34, 3, 28]]
[[34, 12, 6], [37, 26, 22], [19, 33, 15], [3, 18, 0], [11, 29, 36], [8, 32, 27], [2, 24, 7], [35, 4, 13], [30, 28, 16], [39, 21, 1], [5, 17, 25], [20, 38, 23], [10, 31, 14, 9]]
[[2, 0, 15], [12, 33, 28], [1, 22, 6], [38, 4, 26], [17, 19, 30], [39, 37, 35], [23, 29, 13], [3, 20, 27], [31, 14, 10], [24, 8, 5], [34, 7, 36], [21, 16, 9], [18, 11, 32, 25]]
[[14, 29, 22], [8, 7, 27], [19, 32, 0], [33, 28, 35], [6, 26, 13], [18, 31, 10], [11, 34, 39], [38, 4, 17], [12, 16, 23], [3, 37, 24], [9, 1, 2], [25, 36, 20], [30, 5, 15, 21]]
[[27, 12, 10], [31, 26, 13], [1, 11, 6], [8, 9, 7], [36, 17, 34], [15, 29, 3], [2, 19, 0], [35, 20, 28], [37, 33, 5], [16, 23, 4], [18, 25, 22], [24, 30, 32], [21, 14, 38, 39]]
[[10, 16, 17], [37, 28, 34], [2, 24, 13], [8, 25, 30], [38, 33, 39], [20, 0, 7], [18, 3, 14], [12, 23, 6], [32, 21, 4], [15, 1, 27], [9, 36, 31], [29, 26, 22], [35, 19, 11, 5]]
[[25, 8, 20], [12, 36, 16], [14, 30, 10], [3, 23, 9], [2, 4, 1], [21, 5, 38], [37, 28, 6], [33, 34, 29], [18, 13, 32], [39, 24, 11], [35, 31, 15], [7, 22, 19], [26, 27, 17, 0]]
[[7, 14, 17], [19, 33, 4], [9, 27, 30], [1, 24, 39], [35, 10, 8], [3, 25, 28], [29, 12, 26], [18, 22, 6], [5, 13, 36], [11, 32, 31], [23, 15, 0], [34, 21, 37], [20, 38, 16, 2]]
[[10, 31, 25], [11, 35, 0], [17, 19, 21], [28, 29, 6], [22, 18, 26], [12, 14, 20], [38, 16, 13], [33, 7, 23], [32, 37, 8], [24, 15, 1], [5, 34, 36], [30, 2, 9], [27, 3, 4, 39]]
[[17, 33, 34], [16, 18, 2], [36, 28, 12], [6, 11, 22], [23, 3, 14], [31, 9, 24], [35, 39, 19], [37, 15, 8], [32, 0, 30], [10, 1, 21], [13, 5, 20], [7, 38, 25], [26, 29, 27, 4]]
[[18, 7, 39], [10, 22, 0], [29, 36, 6], [2, 24, 20], [33, 3, 19], [9, 4, 11], [38, 1, 8], [12, 16, 23], [14, 26, 27], [5, 13, 25], [15, 17, 30], [32, 31, 28], [34, 21, 35, 37]]
[[31, 25, 38], [20, 39, 1], [16, 6, 0], [28, 34, 15], [9, 27, 4], [19, 10, 11], [30, 8, 26], [14, 37, 32], [17, 13, 5], [29, 35, 23], [22, 24, 18], [12, 7, 2], [3, 21, 33, 36]]
[[25, 3, 14], [18, 8, 2], [36, 32, 34], [37, 16, 19], [29, 6, 21], [22, 0, 20], [11, 1, 24], [27, 38, 4], [12, 13, 31], [15, 28, 17], [33, 9, 39], [35, 7, 26], [23, 30, 5, 10]]
[[12, 8, 25], [14, 4, 24], [20, 35, 31], [18, 6, 33], [1, 15, 7], [26, 5, 32], [10, 3, 11], [16, 21, 17], [29, 38, 2], [23, 27, 34], [13, 22, 39], [0, 28, 30], [19, 37, 36, 9]]
[[18, 38, 23], [37, 31, 21], [9, 34, 1], [27, 5, 13], [7, 4, 17], [2, 22, 10], [16, 15, 36], [3, 32, 20], [28, 29, 19], [14, 0, 12], [33, 11, 25], [24, 35, 6], [30, 39, 26, 8]]
[[24, 29, 32], [12, 22, 8], [21, 39, 3], [34, 20, 37], [9, 18, 33], [1, 13, 5], [30, 4, 2], [11, 31, 28], [10, 23, 17], [7, 38, 19], [25, 14, 16], [26, 6, 0], [15, 35, 36, 27]]
[[3, 34, 18], [21, 32, 12], [38, 16, 14], [28, 0, 24], [36, 30, 11], [23, 1, 27], [33, 10, 13], [8, 5, 22], [25, 26, 6], [29, 37, 4], [39, 7, 35], [15, 9, 19], [17, 2, 20, 31]]
[[38, 9, 24], [18, 14, 12], [29, 11, 26], [31, 13, 4], [34, 20, 36], [1, 27, 0], [21, 28, 25], [23, 5, 15], [6, 16, 10], [7, 32, 33], [39, 30, 2], [19, 22, 35], [8, 17, 3, 37]]
[[15, 24, 9], [39, 2, 33], [32, 22, 31], [7, 30, 16], [3, 20, 6], [27, 23, 17], [29, 10, 37], [36, 11, 35], [8, 34, 14], [26, 21, 19], [13, 1, 4], [0, 12, 5], [25, 28, 38, 18]]
[[14, 31, 16], [32, 12, 3], [36, 27, 2], [21, 23, 37], [35, 5, 6], [1, 7, 29], [24, 17, 18], [28, 4, 10], [9, 8, 15], [39, 33, 20], [0, 22, 11], [30, 13, 38], [25, 19, 34, 26]]
[[23, 8, 35], [32, 37, 3], [15, 28, 0], [14, 20, 33], [16, 4, 7], [13, 22, 36], [34, 12, 11], [9, 39, 2], [31, 21, 27], [29, 24, 19], [17, 25, 6], [26, 5, 1], [38, 18, 10, 30]]
[[2, 34, 15], [12, 26, 17], [20, 32, 38], [23, 35, 33], [36, 19, 3], [21, 31, 25], [5, 27, 1], [9, 16, 28], [8, 29, 4], [0, 7, 10], [39, 22, 6], [18, 24, 11], [30, 13, 14, 37]]
[[9, 0, 24], [36, 20, 14], [18, 22, 23], [30, 16, 13], [12, 15, 2], [19, 8, 27], [21, 33, 38], [5, 3, 32], [35, 4, 25], [6, 34, 1], [10, 28, 39], [17, 31, 26], [7, 11, 37, 29]]
[[33, 20, 24], [0, 2, 5], [31, 3, 28], [25, 26, 34], [32, 35, 6], [38, 27, 9], [22, 4, 17], [21, 23, 14], [39, 30, 10], [13, 12, 16], [11, 8, 1], [7, 36, 18], [19, 37, 15, 29]]
[[33, 5, 4], [15, 9, 18], [26, 28, 21], [12, 20, 13], [14, 1, 27], [16, 2, 3], [36, 19, 31], [0, 38, 39], [34, 6, 23], [35, 37, 25], [11, 29, 22], [8, 30, 24], [17, 10, 7, 32]]
[[22, 15, 5], [25, 12, 37], [36, 18, 34], [38, 9, 1], [26, 39, 23], [0, 24, 8], [35, 11, 13], [14, 32, 20], [27, 29, 7], [4, 2, 31], [16, 17, 30], [6, 19, 3], [33, 10, 21, 28]]
[[39, 34, 18], [1, 14, 9], [11, 30, 28], [32, 20, 13], [22, 27, 19], [29, 6, 2], [23, 5, 37], [7, 38, 25], [24, 36, 0], [33, 31, 4], [16, 3, 12], [35, 8, 21], [10, 17, 26, 15]]
[[3, 18, 22], [0, 7, 11], [15, 16, 26], [27, 24, 37], [10, 17, 35], [13, 2, 39], [32, 14, 19], [23, 20, 4], [28, 34, 1], [25, 38, 36], [31, 33, 21], [8, 5, 29], [12, 30, 6, 9]]
[[35, 23, 31], [1, 17, 16], [24, 15, 14], [9, 5, 32], [26, 38, 29], [0, 11, 36], [10, 6, 39], [8, 2, 28], [22, 37, 13], [3, 18, 20], [19, 34, 30], [25, 27, 33], [12, 7, 21, 4]]
[[22, 19, 26], [1, 5, 27], [39, 33, 18], [30, 31, 21], [36, 35, 20], [17, 34, 23], [37, 15, 8], [14, 7, 28], [24, 2, 0], [6, 10, 38], [16, 9, 11], [4, 29, 32], [13, 12, 25, 3]]
[[12, 29, 7], [1, 31, 16], [8, 15, 10], [18, 37, 28], [9, 4, 27], [26, 11, 2], [5, 21, 24], [32, 13, 39], [0, 6, 33], [19, 25, 30], [3, 22, 38], [23, 14, 35], [17, 36, 34, 20]]
