[[15, 25, 39], [4, 12, 10], [0, 27, 22], [7, 6, 28], [38, 11, 3], [9, 16, 33], [21, 23, 40], [29, 26, 5], [37, 1, 19], [14, 13, 24], [17, 31, 18], [36, 35, 20, 32], [8, 30, 2, 34]]
[[40, 19, 29], [14, 28, 32], [4, 17, 23], [20, 37, 39], [5, 21, 22], [1, 12, 13], [3, 11, 8], [16, 7, 10], [25, 36, 33], [9, 26, 6], [15, 27, 30], [24, 0, 35, 18], [31, 38, 2, 34]]
[[23, 2, 11], [35, 17, 31], [19, 9, 7], [12, 34, 6], [10, 26, 8], [1, 4, 36], [21, 30, 25], [13, 0, 33], [38, 27, 32], [37, 24, 14], [28, 5, 40], [16, 3, 29, 15], [18, 22, 39, 20]]
[[31, 24, 0], [6, 37, 22], [25, 8, 29], [36, 20, 10], [40, 30, 11], [19, 5, 2], [14, 12, 34], [28, 15, 21], [26, 38, 4], [7, 18, 1], [33, 23, 13], [27, 3, 32, 9], [16, 35, 17, 39]]
[[4, 35, 33], [8, 16, 10], [13, 18, 22], [2, 6, 29], [3, 23, 37], [28, 15, 38], [24, 40, 26], [32, 39, 19], [34, 30, 7], [17, 9, 20], [27, 21, 12], [31, 36, 5, 14], [25, 1, 11, 0]]
[[32, 3, 22], [39, 7, 31], [24, 17, 30], [15, 6, 9], [26, 13, 5], [37, 4, 18], [33, 35, 16], [11, 19, 14], [34, 2, 0], [36, 27, 40], [25, 8, 29], [12, 1, 21, 38], [20, 10, 23, 28]]
[[39, 35, 5], [11, 28, 18], [15, 21, 6], [29, 9, 4], [23, 32, 38], [8, 20, 22], [7, 14, 33], [10, 24, 40], [0, 26, 31], [2, 13, 25], [19, 27, 1], [30, 37, 34, 17], [16, 3, 36, 12]]
[[38, 0, 14], [23, 19, 1], [32, 3, 33], [15, 17, 27], [10, 30, 5], [6, 37, 4], [24, 35, 11], [39, 9, 25], [8, 13, 36], [40, 31, 16], [2, 21, 28], [20, 7, 26, 12], [29, 34, 22, 18]]
[[25, 17, 4], [13, 6, 19], [23, 27, 12], [21, 0, 1], [29, 39, 2], [8, 31, 7], [26, 20, 38], [28, 10, 15], [40, 3, 24], [30, 14, 16], [37, 32, 34], [22, 5, 36, 35], [11, 9, 18, 33]]
[[16, 1, 21], [36, 33, 14], [30, 27, 9], [25, 12, 26], [29, 23, 19], [28, 20, 13], [40, 10, 22], [18, 8, 32], [2, 3, 38], [15, 37, 39], [11, 4, 5], [6, 17, 24, 31], [34, 0, 35, 7]]
[[31, 29, 12], [2, 24, 11], [22, 37, 14], [19, 27, 15], [25, 16, 32], [0, 23, 18], [36, 4, 1], [10, 6, 40], [20, 7, 33], [26, 8, 3], [39, 38, 17], [13, 21, 35, 9], [34, 30, 28, 5]]
[[33, 35, 39], [34, 1, 17], [13, 4, 12], [10, 22, 27], [20, 9, 23], [26, 32, 11], [0, 31, 37], [8, 18, 24], [28, 5, 2], [21, 7, 30], [40, 29, 3], [19, 36, 14, 6], [25, 16, 38, 15]]
[[19, 35, 33], [12, 16, 37], [32, 14, 8], [0, 40, 7], [26, 30, 5], [21, 22, 23], [17, 29, 36], [9, 31, 3], [10, 28, 18], [2, 15, 38], [4, 20, 25], [6, 39, 11, 34], [27, 1, 24, 13]]
[[5, 33, 34], [31, 14, 19], [2, 4, 0], [12, 40, 10], [6, 30, 9], [3, 26, 35], [13, 38, 8], [1, 29, 16], [17, 36, 15], [22, 28, 39], [27, 32, 21], [20, 23, 7, 11], [25, 24, 37, 18]]
[[29, 15, 40], [38, 1, 3], [33, 30, 23], [27, 34, 14], [36, 8, 28], [22, 7, 35], [24, 32, 13], [6, 12, 18], [31, 21, 20], [37, 9, 2], [39, 11, 26], [19, 4, 10, 5], [0, 25, 16, 17]]
[[30, 25, 11], [23, 31, 8], [3, 14, 7], [4, 19, 22], [26, 33, 38], [16, 0, 27], [34, 29, 13], [10, 15, 9], [18, 36, 2], [28, 6, 12], [1, 24, 39], [5, 35, 21, 40], [32, 17, 37, 20]]
[[1, 28, 35], [18, 40, 5], [25, 36, 19], [17, 24, 10], [22, 38, 27], [4, 26, 34], [3, 33, 31], [9, 15, 2], [13, 8, 16], [37, 6, 32], [21, 14, 11], [39, 29, 0, 20], [30, 7, 23, 12]]
[[32, 40, 6], [28, 34, 38], [36, 8, 1], [2, 33, 30], [23, 15, 17], [16, 22, 21], [5, 3, 39], [31, 13, 7], [10, 29, 12], [11, 37, 9], [14, 18, 0], [26, 20, 19, 4], [25, 27, 24, 35]]
[[31, 26, 15], [12, 38, 11], [28, 5, 16], [20, 18, 4], [33, 22, 9], [6, 24, 40], [29, 2, 17], [27, 14, 13], [35, 25, 0], [34, 32, 10], [36, 8, 37], [23, 19, 30, 3], [21, 7, 1, 39]]
[[15, 22, 28], [7, 32, 36], [24, 2, 1], [23, 4, 38], [5, 25, 17], [21, 12, 40], [33, 29, 34], [31, 20, 11], [30, 27, 16], [37, 8, 9], [18, 0, 6], [10, 14, 26, 13], [19, 39, 35, 3]]
[[18, 0, 10], [5, 35, 7], [11, 3, 34], [20, 13, 19], [28, 31, 1], [23, 27, 40], [24, 8, 36], [22, 30, 17], [9, 25, 4], [39, 16, 29], [14, 15, 38], [6, 26, 2, 33], [37, 32, 12, 21]]
[[12, 5, 35], [31, 23, 0], [9, 37, 20], [8, 7, 22], [4, 14, 30], [27, 33, 17], [21, 38, 10], [19, 32, 11], [25, 24, 29], [13, 34, 18], [16, 40, 28], [3, 1, 6, 15], [26, 2, 39, 36]]
[[5, 26, 32], [17, 36, 12], [39, 13, 21], [14, 16, 33], [1, 34, 9], [25, 37, 29], [35, 6, 2], [27, 38, 40], [30, 19, 7], [20, 22, 15], [10, 0, 4], [28, 3, 18, 11], [24, 23, 8, 31]]
[[19, 11, 26], [27, 23, 24], [9, 0, 40], [12, 5, 18], [21, 28, 8], [22, 14, 17], [34, 32, 16], [30, 13, 37], [39, 29, 33], [20, 35, 10], [1, 2, 31], [25, 15, 3, 36], [7, 38, 4, 6]]
[[40, 22, 4], [31, 39, 7], [23, 36, 3], [12, 17, 18], [25, 16, 15], [33, 37, 10], [21, 34, 11], [0, 14, 32], [6, 24, 29], [2, 1, 38], [19, 8, 9], [28, 13, 30, 5], [20, 26, 27, 35]]
[[19, 16, 15], [8, 0, 30], [23, 18, 36], [11, 13, 35], [7, 9, 17], [37, 24, 3], [4, 34, 31], [5, 6, 27], [12, 21, 40], [29, 14, 32], [22, 25, 1], [26, 20, 33, 2], [39, 28, 10, 38]]
[[12, 7, 1], [32, 11, 20], [23, 18, 34], [16, 10, 39], [4, 38, 21], [28, 13, 6], [19, 25, 15], [30, 35, 2], [29, 8, 17], [33, 0, 36], [22, 14, 26], [5, 31, 9, 3], [37, 40, 27, 24]]
[[16, 27, 17], [20, 12, 40], [1, 25, 4], [5, 29, 13], [6, 21, 0], [38, 37, 31], [35, 9, 33], [10, 24, 3], [39, 22, 23], [28, 19, 32], [7, 8, 34], [26, 11, 36, 18], [30, 14, 2, 15]]
[[37, 19, 39], [3, 18, 5], [22, 21, 20], [34, 9, 16], [2, 15, 13], [26, 4, 30], [1, 32, 23], [6, 8, 11], [38, 25, 36], [31, 27, 24], [28, 14, 17], [7, 40, 35, 10], [29, 12, 0, 33]]
[[10, 33, 23], [17, 38, 7], [26, 2, 4], [21, 15, 27], [16, 9, 34], [3, 39, 35], [37, 30, 22], [5, 8, 32], [13, 14, 36], [18, 28, 20], [1, 11, 19], [12, 6, 24, 29], [31, 40, 0, 25]]
[[10, 24, 31], [0, 26, 32], [35, 11, 28], [17, 5, 30], [27, 9, 3], [38, 1, 33], [29, 39, 7], [36, 20, 8], [37, 2, 25], [6, 13, 19], [22, 34, 4], [15, 40, 12, 23], [18, 21, 14, 16]]
[[40, 14, 34], [29, 37, 4], [30, 20, 16], [19, 32, 0], [9, 21, 36], [23, 17, 38], [2, 25, 31], [15, 3, 6], [33, 28, 12], [26, 5, 13], [1, 10, 18], [35, 24, 11, 27], [7, 22, 39, 8]]
[[13, 12, 14], [36, 8, 26], [27, 3, 5], [17, 25, 4], [21, 32, 39], [18, 22, 23], [40, 30, 15], [29, 16, 0], [28, 11, 35], [6, 37, 31], [2, 24, 9], [34, 10, 19, 1], [20, 33, 38, 7]]
[[37, 25, 6], [15, 33, 3], [5, 10, 32], [38, 26, 34], [16, 14, 39], [31, 7, 2], [9, 4, 1], [19, 8, 35], [30, 21, 29], [11, 0, 23], [22, 18, 24], [27, 28, 12, 13], [36, 20, 40, 17]]
[[39, 13, 8], [16, 36, 38], [17, 23, 0], [26, 32, 34], [4, 21, 2], [22, 1, 31], [37, 24, 7], [19, 3, 30], [20, 11, 6], [40, 28, 12], [9, 14, 5], [10, 33, 18, 29], [27, 35, 15, 25]]
[[15, 25, 13], [14, 27, 24], [12, 5, 19], [35, 9, 18], [4, 38, 22], [10, 16, 30], [6, 26, 40], [0, 23, 20], [21, 31, 36], [7, 39, 37], [28, 1, 3], [17, 32, 34, 2], [29, 33, 8, 11]]
[[15, 31, 33], [22, 23, 9], [14, 39, 11], [10, 28, 3], [32, 20, 13], [7, 19, 12], [25, 36, 18], [2, 21, 0], [4, 24, 34], [35, 8, 5], [17, 16, 37], [1, 26, 6, 40], [27, 38, 29, 30]]
[[14, 1, 12], [21, 5, 23], [27, 29, 36], [2, 16, 33], [38, 17, 35], [25, 18, 34], [19, 31, 6], [22, 0, 15], [8, 20, 10], [26, 32, 3], [30, 28, 13], [4, 11, 24, 37], [9, 40, 7, 39]]
[[38, 9, 2], [33, 32, 12], [39, 40, 21], [7, 11, 36], [1, 26, 0], [3, 20, 30], [15, 14, 23], [31, 22, 25], [28, 24, 35], [4, 17, 29], [8, 5, 6], [27, 10, 16, 19], [34, 37, 18, 13]]
[[39, 19, 14], [11, 30, 29], [37, 15, 17], [16, 26, 6], [28, 0, 31], [23, 10, 9], [13, 12, 18], [22, 24, 1], [5, 33, 20], [38, 35, 36], [7, 4, 34], [25, 8, 2, 27], [21, 40, 32, 3]]
[[22, 28, 37], [4, 2, 20], [16, 31, 13], [21, 32, 0], [30, 26, 36], [25, 12, 9], [14, 5, 23], [38, 33, 7], [10, 3, 39], [27, 35, 40], [15, 17, 19], [8, 29, 34, 18], [1, 11, 6, 24]]
[[23, 16, 38], [39, 4, 0], [13, 2, 12], [28, 7, 40], [33, 14, 11], [36, 21, 19], [5, 18, 6], [20, 25, 15], [9, 30, 35], [31, 1, 10], [3, 22, 37], [8, 17, 29, 34], [27, 26, 24, 32]]
[[22, 38, 12], [34, 26, 2], [29, 1, 5], [10, 36, 35], [14, 6, 15], [39, 21, 25], [20, 11, 19], [7, 24, 31], [40, 30, 3], [13, 23, 27], [0, 16, 33], [28, 8, 18, 4], [32, 9, 37, 17]]
[[38, 20, 31], [27, 22, 13], [3, 11, 19], [7, 12, 0], [16, 14, 21], [24, 1, 28], [25, 23, 40], [6, 17, 2], [36, 35, 5], [30, 34, 26], [18, 39, 32], [33, 4, 10, 8], [37, 29, 15, 9]]
[[3, 33, 27], [35, 13, 37], [19, 11, 28], [20, 16, 36], [0, 29, 21], [1, 24, 38], [26, 40, 23], [30, 25, 2], [6, 15, 17], [14, 18, 22], [8, 12, 39], [10, 5, 32, 7], [34, 31, 4, 9]]
[[11, 26, 25], [16, 40, 17], [28, 10, 13], [32, 4, 33], [18, 34, 24], [3, 12, 20], [19, 5, 0], [36, 39, 7], [23, 9, 6], [21, 29, 30], [31, 15, 37], [27, 1, 38, 8], [14, 22, 35, 2]]
[[11, 10, 27], [4, 12, 21], [33, 1, 31], [8, 13, 2], [16, 23, 20], [14, 25, 0], [40, 3, 29], [17, 30, 34], [35, 26, 36], [7, 22, 28], [5, 9, 32], [18, 6, 15, 39], [24, 19, 37, 38]]
[[9, 18, 1], [29, 4, 14], [20, 16, 7], [35, 31, 12], [32, 13, 33], [3, 11, 10], [21, 38, 30], [22, 36, 2], [24, 25, 8], [0, 6, 34], [15, 17, 26], [23, 28, 39, 40], [5, 27, 19, 37]]
[[8, 36, 35], [9, 28, 3], [4, 38, 39], [11, 10, 14], [15, 12, 21], [25, 26, 20], [33, 24, 23], [16, 32, 19], [37, 27, 30], [31, 5, 40], [0, 29, 2], [34, 13, 17, 6], [18, 1, 7, 22]]
[[36, 2, 5], [39, 40, 10], [7, 29, 1], [22, 9, 25], [17, 37, 24], [31, 13, 27], [0, 20, 4], [23, 32, 16], [15, 28, 21], [18, 35, 38], [33, 34, 6], [26, 19, 3, 12], [8, 30, 14, 11]]
[[27, 30, 3], [22, 9, 29], [35, 18, 32], [5, 36, 26], [2, 11, 21], [24, 0, 1], [33, 7, 13], [38, 37, 10], [23, 40, 31], [14, 34, 4], [25, 8, 39], [28, 15, 17, 16], [12, 6, 19, 20]]
[[5, 2, 3], [39, 11, 13], [18, 8, 25], [27, 22, 15], [10, 21, 34], [38, 35, 37], [36, 12, 32], [14, 9, 31], [0, 33, 29], [23, 19, 24], [4, 1, 30], [26, 20, 17, 40], [7, 28, 16, 6]]
[[7, 36, 13], [22, 27, 37], [16, 3, 19], [9, 14, 38], [24, 32, 17], [25, 18, 21], [11, 20, 39], [35, 29, 2], [0, 34, 31], [4, 10, 23], [5, 6, 1], [30, 33, 40, 26], [28, 8, 12, 15]]
[[11, 10, 13], [35, 15, 5], [24, 33, 16], [17, 37, 25], [2, 12, 31], [27, 1, 3], [23, 6, 39], [29, 34, 28], [26, 9, 8], [19, 30, 14], [21, 40, 32], [7, 20, 18, 38], [22, 0, 4, 36]]
[[6, 29, 10], [39, 34, 22], [19, 7, 21], [4, 1, 14], [33, 3, 37], [15, 8, 38], [11, 5, 32], [2, 35, 24], [17, 18, 25], [13, 20, 0], [28, 36, 26], [27, 9, 23, 12], [30, 16, 40, 31]]
[[33, 12, 27], [32, 9, 0], [3, 7, 38], [37, 8, 30], [23, 24, 2], [16, 10, 1], [14, 20, 34], [19, 6, 35], [26, 36, 13], [5, 21, 39], [22, 28, 25], [40, 15, 17, 18], [29, 11, 4, 31]]
[[32, 11, 0], [7, 6, 23], [28, 17, 21], [27, 10, 31], [20, 38, 8], [9, 39, 13], [24, 22, 14], [12, 18, 2], [15, 1, 34], [33, 37, 16], [40, 26, 35], [29, 25, 30, 5], [4, 36, 3, 19]]
[[21, 1, 3], [17, 19, 14], [36, 16, 32], [25, 15, 30], [26, 10, 2], [24, 12, 22], [6, 28, 33], [20, 0, 39], [40, 5, 9], [34, 29, 27], [31, 11, 23], [35, 13, 18, 37], [8, 7, 4, 38]]
[[22, 11, 37], [2, 33, 32], [16, 29, 20], [17, 4, 23], [26, 21, 0], [12, 19, 3], [14, 24, 30], [8, 6, 36], [1, 34, 28], [31, 10, 15], [35, 9, 25], [40, 5, 13, 18], [38, 39, 27, 7]]
[[13, 23, 33], [8, 29, 19], [34, 14, 1], [5, 25, 31], [27, 0, 18], [36, 24, 40], [3, 37, 4], [10, 20, 22], [30, 9, 39], [6, 7, 17], [38, 16, 2], [26, 12, 32, 11], [28, 21, 15, 35]]
[[1, 16, 26], [8, 11, 2], [28, 33, 29], [6, 18, 17], [30, 27, 20], [23, 39, 10], [37, 38, 0], [7, 14, 3], [25, 4, 5], [40, 19, 36], [34, 13, 15], [24, 12, 22, 32], [35, 9, 21, 31]]
[[24, 30, 23], [9, 34, 38], [8, 21, 16], [7, 22, 39], [27, 33, 1], [36, 19, 13], [26, 3, 20], [18, 17, 31], [6, 10, 35], [12, 4, 2], [37, 40, 15], [5, 25, 0, 28], [29, 14, 32, 11]]
[[17, 5, 40], [7, 38, 15], [6, 0, 31], [22, 24, 32], [27, 19, 3], [37, 12, 26], [34, 9, 30], [13, 18, 10], [11, 4, 2], [8, 36, 39], [16, 20, 21], [1, 35, 14, 23], [25, 29, 33, 28]]
[[39, 19, 30], [32, 35, 38], [28, 0, 20], [1, 27, 8], [21, 11, 17], [23, 7, 22], [31, 3, 16], [18, 10, 13], [4, 12, 26], [25, 34, 2], [40, 24, 15], [29, 36, 14, 33], [5, 6, 37, 9]]
[[39, 29, 17], [32, 38, 30], [21, 3, 15], [19, 16, 36], [27, 8, 0], [10, 18, 4], [9, 31, 37], [12, 34, 26], [6, 23, 35], [11, 13, 25], [22, 28, 2], [33, 1, 24, 5], [14, 40, 20, 7]]
[[0, 39, 28], [24, 36, 10], [34, 29, 8], [4, 12, 31], [40, 35, 13], [5, 1, 18], [19, 33, 20], [38, 15, 9], [6, 22, 3], [2, 23, 27], [14, 25, 32], [30, 21, 16, 7], [17, 37, 11, 26]]
[[0, 4, 11], [19, 36, 32], [17, 35, 24], [28, 31, 20], [34, 14, 16], [33, 1, 39], [38, 22, 10], [37, 29, 9], [40, 30, 3], [18, 7, 13], [26, 15, 8], [23, 27, 25, 21], [2, 6, 12, 5]]
[[22, 7, 21], [16, 25, 20], [0, 5, 31], [1, 36, 32], [33, 3, 23], [17, 4, 6], [9, 18, 8], [19, 15, 14], [37, 30, 2], [24, 38, 13], [11, 34, 39], [27, 35, 29, 12], [26, 40, 28, 10]]
[[8, 31, 3], [32, 40, 9], [10, 33, 2], [39, 4, 38], [6, 18, 22], [27, 14, 12], [17, 11, 36], [34, 7, 28], [24, 1, 0], [30, 25, 20], [15, 16, 23], [26, 13, 21, 37], [5, 29, 19, 35]]
[[15, 4, 21], [23, 36, 27], [8, 7, 6], [38, 5, 39], [40, 16, 11], [22, 30, 3], [26, 25, 33], [32, 37, 2], [29, 34, 0], [10, 31, 19], [12, 9, 18], [17, 20, 14, 28], [35, 24, 1, 13]]
[[4, 2, 9], [26, 17, 32], [34, 28, 25], [38, 18, 10], [23, 35, 6], [8, 21, 20], [27, 37, 36], [3, 29, 0], [11, 14, 22], [40, 24, 39], [33, 13, 16], [15, 19, 1, 31], [5, 7, 30, 12]]
[[19, 4, 39], [8, 26, 21], [29, 16, 38], [40, 28, 10], [35, 9, 37], [13, 14, 7], [1, 23, 2], [3, 31, 12], [30, 27, 5], [20, 6, 33], [25, 36, 11], [15, 0, 22, 24], [32, 17, 18, 34]]
[[34, 40, 1], [6, 31, 21], [27, 20, 33], [19, 5, 38], [10, 23, 28], [14, 2, 29], [13, 12, 16], [25, 7, 37], [18, 36, 39], [9, 15, 30], [8, 24, 3], [26, 0, 17, 32], [11, 4, 35, 22]]
[[35, 27, 16], [36, 3, 1], [18, 7, 39], [6, 32, 15], [20, 9, 19], [40, 13, 22], [30, 0, 37], [21, 34, 23], [2, 5, 4], [25, 28, 29], [14, 11, 12], [26, 10, 17, 24], [31, 38, 8, 33]]
[[11, 7, 21], [16, 22, 31], [13, 0, 34], [32, 26, 14], [20, 6, 35], [25, 29, 1], [2, 39, 27], [15, 17, 3], [37, 33, 40], [30, 5, 9], [19, 23, 18], [8, 12, 4, 10], [28, 24, 36, 38]]
[[13, 5, 3], [6, 1, 31], [16, 34, 14], [10, 36, 32], [27, 18, 9], [38, 24, 22], [19, 33, 40], [30, 23, 2], [28, 25, 12], [4, 37, 29], [7, 11, 0], [39, 15, 35, 17], [8, 21, 20, 26]]
[[12, 30, 1], [23, 11, 0], [34, 18, 8], [31, 17, 22], [5, 38, 10], [27, 35, 25], [20, 32, 2], [37, 4, 6], [26, 36, 19], [15, 21, 9], [13, 16, 40], [29, 39, 3, 14], [28, 24, 33, 7]]
[[4, 10, 20], [6, 38, 0], [13, 35, 27], [7, 32, 21], [9, 33, 25], [29, 36, 24], [28, 3, 31], [14, 2, 8], [17, 22, 15], [37, 1, 18], [26, 30, 39], [12, 11, 5, 23], [16, 34, 40, 19]]
[[34, 40, 19], [31, 30, 7], [27, 15, 33], [1, 0, 17], [6, 36, 8], [23, 35, 2], [12, 3, 5], [4, 13, 20], [16, 9, 14], [38, 32, 26], [21, 25, 10], [39, 29, 18, 11], [22, 28, 24, 37]]
[[38, 5, 16], [33, 34, 14], [15, 6, 23], [3, 22, 9], [31, 25, 24], [35, 32, 7], [39, 1, 10], [37, 18, 19], [13, 0, 27], [36, 28, 2], [26, 4, 29], [11, 12, 30, 21], [20, 8, 40, 17]]
[[35, 26, 21], [10, 9, 31], [32, 6, 13], [25, 30, 38], [2, 36, 20], [27, 24, 22], [1, 12, 37], [11, 14, 39], [17, 34, 28], [23, 40, 0], [3, 18, 16], [15, 7, 19, 29], [5, 8, 4, 33]]
