[[7, 14, 27], [18, 33, 2], [34, 40, 31], [25, 11, 38], [17, 12, 19], [47, 35, 46], [30, 26, 24], [0, 41, 37], [15, 23, 20], [48, 39, 49], [1, 28, 3], [10, 4, 36], [45, 29, 44], [16, 43, 6], [22, 13, 21, 42], [9, 32, 8, 5]]
[[10, 44, 45], [41, 27, 38], [25, 12, 17], [19, 23, 49], [5, 43, 30], [34, 32, 36], [14, 26, 46], [11, 9, 40], [35, 21, 6], [37, 1, 15], [31, 24, 13], [29, 16, 42], [7, 28, 4], [39, 18, 0], [22, 48, 8, 2], [3, 47, 33, 20]]
[[43, 33, 32], [3, 40, 27], [10, 29, 38], [15, 0, 49], [35, 37, 7], [21, 11, 2], [41, 6, 22], [8, 13, 46], [12, 39, 34], [1, 14, 26], [42, 44, 20], [17, 9, 48], [24, 45, 25], [18, 19, 4], [5, 47, 36, 31], [23, 30, 28, 16]]
[[17, 0, 6], [25, 11, 31], [34, 47, 37], [30, 29, 5], [12, 40, 38], [49, 24, 33], [45, 35, 21], [22, 39, 26], [46, 23, 28], [7, 41, 10], [44, 2, 32], [15, 19, 14], [16, 42, 18], [48, 9, 43], [4, 27, 3, 8], [36, 20, 13, 1]]
[[18, 46, 39], [34, 49, 0], [32, 35, 33], [19, 6, 20], [15, 26, 28], [44, 45, 3], [41, 40, 29], [25, 48, 24], [27, 17, 4], [47, 38, 16], [37, 12, 43], [13, 42, 9], [14, 31, 11], [2, 36, 10], [22, 5, 21, 7], [1, 23, 8, 30]]
[[10, 14, 42], [46, 8, 49], [41, 0, 39], [21, 28, 7], [29, 5, 35], [34, 9, 1], [22, 37, 3], [4, 25, 43], [15, 48, 20], [18, 44, 17], [47, 12, 6], [24, 26, 19], [2, 16, 11], [38, 23, 30], [33, 31, 13, 32], [40, 27, 45, 36]]
[[47, 30, 15], [35, 16, 29], [18, 8, 43], [32, 45, 31], [12, 40, 4], [13, 20, 26], [0, 34, 7], [1, 37, 9], [28, 6, 11], [38, 48, 36], [17, 21, 39], [25, 41, 14], [2, 24, 27], [44, 23, 49], [46, 5, 10, 42], [22, 33, 3, 19]]
[[16, 42, 13], [36, 10, 17], [7, 31, 24], [44, 6, 4], [35, 28, 11], [20, 25, 41], [26, 29, 14], [12, 48, 47], [27, 22, 43], [33, 49, 0], [9, 18, 34], [15, 8, 21], [40, 37, 45], [19, 23, 32], [46, 3, 5, 30], [1, 39, 2, 38]]
[[15, 3, 11], [14, 0, 10], [8, 12, 36], [13, 37, 35], [42, 4, 33], [49, 46, 40], [21, 27, 17], [7, 6, 38], [31, 16, 43], [28, 25, 20], [5, 19, 32], [47, 48, 34], [23, 24, 18], [9, 29, 26], [1, 44, 22, 45], [30, 41, 2, 39]]
[[10, 29, 6], [49, 17, 40], [36, 12, 9], [15, 13, 24], [8, 45, 22], [11, 5, 20], [37, 48, 30], [32, 23, 44], [38, 34, 28], [18, 4, 16], [33, 7, 27], [39, 42, 26], [19, 43, 2], [25, 46, 31], [14, 41, 47, 0], [35, 21, 1, 3]]
[[27, 12, 49], [34, 45, 36], [35, 33, 38], [13, 19, 18], [37, 6, 47], [20, 24, 29], [17, 21, 0], [16, 5, 9], [4, 48, 1], [39, 15, 40], [31, 8, 25], [41, 23, 11], [43, 14, 32], [44, 26, 42], [10, 30, 3, 28], [7, 22, 2, 46]]
[[12, 21, 30], [44, 2, 37], [38, 49, 35], [46, 17, 47], [8, 22, 4], [43, 40, 20], [32, 18, 9], [24, 1, 41], [45, 3, 10], [36, 5, 0], [26, 42, 28], [19, 29, 7], [13, 27, 34], [31, 14, 15], [25, 23, 11, 48], [16, 6, 33, 39]]
[[45, 7, 13], [20, 16, 23], [11, 18, 49], [38, 37, 27], [28, 35, 26], [4, 34, 22], [31, 5, 41], [1, 0, 29], [12, 43, 14], [15, 25, 17], [47, 39, 32], [8, 9, 24], [46, 42, 48], [6, 19, 10], [36, 21, 30, 3], [40, 33, 44, 2]]
[[22, 6, 24], [39, 34, 20], [35, 27, 13], [46, 3, 49], [31, 0, 14], [48, 12, 38], [17, 10, 42], [2, 44, 40], [25, 32, 8], [45, 1, 28], [29, 36, 5], [26, 37, 33], [47, 21, 30], [41, 9, 7], [43, 19, 15, 4], [16, 18, 11, 23]]
[[2, 3, 20], [37, 5, 10], [1, 16, 24], [35, 43, 33], [42, 44, 25], [31, 45, 29], [15, 14, 17], [7, 34, 40], [38, 0, 46], [22, 13, 36], [23, 18, 28], [47, 11, 21], [4, 48, 12], [27, 49, 19], [26, 9, 41, 32], [6, 30, 8, 39]]
[[36, 13, 25], [48, 14, 44], [21, 19, 37], [39, 28, 47], [9, 32, 23], [6, 17, 16], [8, 18, 40], [34, 11, 26], [15, 31, 20], [49, 33, 4], [38, 1, 42], [3, 41, 0], [29, 22, 2], [43, 35, 12], [7, 10, 24, 46], [5, 30, 45, 27]]
[[4, 37, 14], [10, 46, 17], [38, 25, 2], [22, 42, 19], [29, 16, 13], [1, 49, 27], [33, 31, 43], [15, 21, 5], [0, 32, 41], [12, 24, 47], [35, 11, 34], [36, 39, 7], [6, 18, 30], [40, 44, 3], [48, 45, 20, 28], [23, 26, 9, 8]]
[[14, 2, 29], [0, 1, 41], [13, 6, 7], [11, 36, 42], [17, 35, 18], [15, 16, 19], [32, 39, 34], [45, 31, 5], [22, 23, 44], [27, 10, 46], [30, 9, 8], [21, 49, 24], [3, 20, 28], [33, 37, 12], [26, 4, 48, 43], [40, 47, 25, 38]]
[[6, 27, 21], [4, 41, 11], [44, 23, 3], [22, 45, 10], [1, 40, 47], [25, 9, 14], [34, 43, 18], [20, 5, 38], [0, 46, 19], [39, 33, 29], [7, 8, 17], [30, 16, 15], [49, 26, 37], [24, 2, 28], [12, 42, 13, 35], [32, 48, 31, 36]]
[[10, 48, 45], [40, 42, 9], [31, 39, 1], [34, 47, 38], [25, 21, 19], [30, 11, 12], [15, 26, 17], [41, 0, 6], [22, 33, 32], [4, 8, 35], [24, 3, 27], [16, 13, 43], [7, 29, 28], [2, 20, 14], [23, 44, 37, 36], [18, 49, 5, 46]]
[[34, 44, 23], [39, 36, 22], [27, 38, 17], [10, 35, 45], [5, 0, 4], [40, 7, 24], [16, 49, 42], [33, 32, 18], [37, 28, 29], [26, 47, 21], [48, 19, 8], [6, 14, 13], [2, 9, 41], [20, 31, 46], [1, 3, 15, 11], [12, 25, 43, 30]]
[[20, 49, 40], [47, 42, 12], [30, 7, 44], [18, 32, 41], [9, 11, 22], [2, 38, 28], [45, 0, 21], [33, 19, 15], [36, 14, 39], [17, 48, 4], [37, 10, 46], [29, 25, 1], [3, 24, 8], [23, 26, 31], [6, 35, 13, 34], [43, 5, 27, 16]]
[[42, 29, 15], [12, 19, 21], [18, 9, 33], [14, 6, 24], [5, 4, 36], [11, 13, 35], [46, 28, 49], [39, 1, 40], [17, 27, 16], [25, 2, 10], [32, 34, 23], [31, 8, 30], [22, 0, 7], [47, 48, 26], [45, 3, 41, 20], [37, 43, 44, 38]]
[[11, 12, 19], [24, 47, 29], [28, 36, 6], [37, 10, 31], [8, 16, 3], [9, 42, 41], [40, 14, 48], [22, 5, 21], [2, 18, 33], [13, 45, 46], [7, 49, 26], [30, 0, 1], [43, 17, 39], [23, 25, 44], [35, 38, 4, 20], [15, 34, 32, 27]]
[[19, 27, 40], [15, 6, 23], [1, 25, 49], [5, 42, 31], [0, 16, 29], [48, 47, 43], [8, 11, 39], [4, 35, 38], [36, 13, 44], [20, 45, 46], [22, 3, 18], [28, 34, 2], [21, 37, 7], [32, 9, 14], [41, 24, 26, 30], [33, 12, 10, 17]]
[[6, 45, 29], [17, 38, 11], [14, 19, 46], [5, 47, 10], [23, 35, 9], [4, 1, 32], [3, 30, 25], [48, 20, 13], [18, 41, 33], [27, 28, 31], [37, 44, 8], [40, 16, 24], [12, 36, 7], [34, 22, 26], [39, 2, 42, 43], [49, 15, 21, 0]]
[[28, 30, 22], [8, 29, 42], [20, 25, 21], [17, 11, 32], [13, 6, 47], [10, 24, 49], [14, 39, 16], [34, 43, 18], [45, 48, 7], [41, 36, 44], [4, 19, 27], [40, 23, 2], [38, 35, 31], [26, 5, 9], [12, 15, 46, 33], [0, 3, 1, 37]]
[[11, 19, 44], [21, 38, 1], [13, 42, 30], [0, 28, 18], [33, 15, 5], [10, 35, 46], [27, 31, 25], [49, 23, 36], [6, 32, 43], [47, 9, 20], [48, 14, 7], [3, 40, 22], [2, 17, 45], [12, 37, 29], [39, 4, 34, 8], [24, 41, 26, 16]]
[[20, 19, 23], [15, 17, 4], [40, 5, 21], [2, 8, 35], [1, 28, 49], [45, 42, 34], [47, 18, 43], [0, 41, 14], [11, 22, 26], [16, 10, 38], [39, 13, 46], [7, 31, 27], [6, 30, 24], [9, 25, 36], [48, 37, 33, 29], [3, 12, 32, 44]]
[[49, 28, 12], [25, 13, 1], [14, 7, 16], [40, 41, 19], [22, 32, 31], [6, 48, 0], [37, 30, 9], [44, 17, 38], [11, 45, 20], [29, 4, 24], [21, 10, 3], [23, 8, 47], [43, 26, 39], [2, 36, 34], [35, 18, 27, 33], [5, 15, 42, 46]]
[[12, 9, 32], [24, 28, 43], [16, 41, 20], [5, 31, 35], [19, 18, 3], [15, 7, 46], [39, 21, 27], [29, 34, 6], [30, 33, 36], [10, 47, 8], [37, 17, 13], [0, 2, 11], [40, 4, 44], [1, 26, 48], [25, 22, 49, 23], [42, 38, 14, 45]]
[[28, 13, 0], [42, 37, 17], [10, 16, 45], [14, 46, 38], [44, 49, 22], [25, 36, 47], [1, 23, 19], [27, 34, 40], [29, 39, 35], [24, 15, 20], [41, 48, 18], [31, 7, 6], [12, 9, 26], [30, 2, 11], [4, 8, 5, 21], [33, 43, 3, 32]]
[[20, 45, 28], [26, 0, 27], [9, 14, 31], [37, 41, 5], [18, 35, 2], [17, 29, 16], [36, 13, 43], [4, 42, 38], [33, 48, 22], [7, 19, 47], [46, 39, 24], [15, 34, 8], [23, 12, 10], [6, 25, 49], [44, 11, 3, 21], [30, 40, 32, 1]]
[[10, 28, 2], [25, 16, 49], [33, 20, 4], [32, 12, 40], [24, 21, 22], [39, 7, 6], [23, 34, 31], [38, 41, 43], [9, 35, 44], [0, 17, 14], [48, 37, 3], [30, 27, 8], [46, 5, 19], [36, 11, 18], [26, 29, 13, 45], [47, 15, 42, 1]]
[[17, 29, 31], [15, 40, 25], [16, 11, 49], [18, 44, 38], [47, 21, 26], [24, 22, 48], [33, 35, 36], [12, 28, 14], [4, 42, 0], [41, 30, 7], [34, 1, 37], [3, 27, 45], [5, 46, 6], [20, 32, 13], [39, 8, 23, 43], [2, 19, 10, 9]]
[[7, 29, 42], [9, 27, 20], [30, 40, 43], [11, 46, 8], [34, 25, 39], [17, 6, 5], [19, 16, 1], [45, 0, 21], [38, 33, 12], [2, 49, 10], [28, 36, 14], [31, 4, 24], [35, 13, 26], [18, 3, 41], [22, 37, 15, 23], [32, 47, 48, 44]]
[[21, 45, 40], [22, 27, 48], [49, 35, 44], [41, 5, 18], [7, 2, 43], [25, 6, 3], [26, 34, 37], [14, 29, 13], [1, 16, 12], [15, 20, 10], [28, 31, 24], [9, 42, 8], [32, 38, 11], [19, 47, 23], [0, 4, 30, 36], [46, 39, 17, 33]]
[[32, 17, 4], [44, 11, 15], [35, 20, 18], [30, 9, 49], [23, 33, 6], [3, 0, 47], [2, 24, 5], [8, 10, 46], [13, 38, 12], [39, 7, 42], [36, 43, 48], [27, 14, 26], [25, 41, 1], [22, 40, 31], [21, 34, 16, 45], [29, 37, 28, 19]]
[[19, 30, 37], [32, 18, 21], [26, 44, 29], [33, 0, 36], [1, 4, 49], [38, 15, 13], [43, 6, 11], [5, 39, 27], [31, 42, 10], [34, 7, 28], [45, 47, 20], [35, 16, 8], [2, 3, 46], [24, 9, 14], [48, 23, 25, 40], [12, 22, 41, 17]]
[[39, 29, 30], [48, 25, 27], [22, 47, 40], [49, 2, 26], [9, 34, 0], [41, 46, 24], [37, 45, 5], [17, 42, 38], [43, 18, 35], [32, 15, 1], [33, 6, 36], [19, 23, 12], [3, 14, 44], [10, 16, 11], [13, 31, 4, 28], [7, 21, 8, 20]]
[[16, 29, 17], [26, 18, 35], [15, 37, 19], [40, 13, 14], [47, 10, 49], [9, 5, 39], [22, 1, 3], [31, 12, 24], [28, 36, 33], [41, 27, 20], [4, 23, 7], [8, 25, 44], [46, 32, 21], [45, 42, 34], [30, 38, 43, 0], [6, 11, 2, 48]]
[[12, 4, 39], [18, 24, 1], [28, 31, 20], [10, 40, 33], [16, 32, 42], [11, 14, 44], [19, 38, 36], [9, 6, 25], [47, 0, 29], [15, 43, 23], [21, 48, 46], [5, 8, 3], [22, 13, 34], [27, 45, 30], [17, 7, 49, 26], [37, 35, 2, 41]]
[[7, 5, 8], [38, 20, 43], [22, 36, 14], [24, 37, 46], [31, 15, 27], [1, 4, 26], [11, 42, 2], [0, 25, 9], [3, 49, 35], [12, 45, 29], [44, 10, 19], [28, 47, 32], [33, 23, 34], [17, 41, 40], [6, 16, 21, 39], [18, 13, 48, 30]]
[[2, 6, 45], [28, 43, 3], [18, 47, 10], [16, 7, 27], [42, 29, 44], [0, 9, 22], [25, 39, 20], [11, 34, 26], [37, 8, 21], [35, 17, 46], [12, 31, 5], [23, 30, 33], [4, 13, 40], [49, 38, 41], [24, 19, 32, 36], [1, 14, 15, 48]]
[[10, 45, 34], [25, 26, 2], [20, 22, 21], [31, 43, 35], [13, 12, 46], [42, 7, 17], [27, 9, 29], [0, 41, 44], [47, 4, 36], [23, 11, 5], [14, 40, 39], [49, 28, 24], [18, 32, 16], [8, 1, 15], [3, 30, 6, 48], [33, 38, 37, 19]]
[[3, 44, 49], [40, 29, 1], [21, 5, 28], [20, 14, 36], [39, 9, 8], [0, 17, 32], [25, 35, 42], [45, 19, 13], [37, 2, 22], [24, 10, 15], [43, 31, 48], [16, 33, 46], [6, 18, 4], [38, 26, 34], [23, 27, 11, 47], [41, 7, 30, 12]]
[[10, 49, 31], [20, 13, 44], [46, 24, 15], [19, 8, 34], [38, 39, 12], [23, 11, 33], [7, 0, 14], [22, 26, 5], [2, 45, 30], [18, 37, 28], [42, 3, 16], [36, 32, 6], [40, 48, 47], [21, 4, 27], [1, 25, 43, 17], [9, 35, 41, 29]]
[[19, 30, 0], [47, 9, 15], [38, 43, 42], [12, 4, 31], [17, 40, 20], [35, 34, 37], [8, 33, 1], [32, 23, 11], [10, 44, 21], [3, 13, 24], [2, 48, 16], [25, 7, 28], [27, 5, 29], [45, 6, 22], [49, 26, 36, 39], [18, 14, 41, 46]]
[[18, 49, 35], [45, 22, 26], [2, 41, 46], [19, 36, 11], [7, 4, 24], [37, 20, 3], [31, 13, 43], [32, 25, 1], [10, 8, 21], [40, 42, 47], [12, 34, 30], [15, 28, 5], [0, 6, 14], [27, 16, 29], [17, 9, 38, 44], [39, 23, 33, 48]]
[[42, 24, 16], [19, 44, 1], [7, 15, 18], [11, 5, 9], [32, 4, 40], [22, 47, 26], [12, 48, 36], [30, 3, 21], [8, 35, 17], [34, 41, 43], [20, 6, 45], [29, 39, 33], [25, 0, 49], [13, 10, 31], [14, 27, 2, 28], [38, 46, 37, 23]]
[[30, 32, 8], [42, 43, 34], [12, 38, 5], [20, 18, 14], [25, 40, 41], [27, 39, 13], [2, 22, 10], [21, 35, 37], [1, 23, 45], [4, 9, 48], [19, 7, 3], [33, 28, 6], [47, 11, 17], [26, 24, 36], [29, 0, 31, 46], [15, 16, 44, 49]]
[[19, 32, 21], [28, 27, 1], [7, 20, 29], [8, 17, 39], [46, 34, 36], [49, 18, 22], [2, 11, 23], [5, 15, 47], [0, 41, 25], [3, 31, 16], [12, 42, 24], [37, 48, 35], [13, 9, 6], [33, 10, 26], [38, 30, 4, 43], [45, 14, 44, 40]]
[[42, 5, 18], [20, 6, 30], [35, 33, 4], [11, 17, 23], [16, 24, 28], [3, 7, 14], [49, 12, 34], [22, 1, 10], [26, 15, 25], [8, 19, 27], [13, 40, 46], [43, 37, 41], [39, 29, 2], [9, 44, 0], [38, 32, 36, 21], [45, 31, 47, 48]]
[[38, 48, 37], [1, 2, 39], [19, 42, 5], [33, 44, 34], [11, 26, 30], [49, 13, 36], [0, 14, 28], [7, 6, 35], [17, 18, 10], [43, 23, 31], [46, 3, 12], [22, 29, 8], [20, 32, 21], [15, 47, 16], [40, 25, 45, 4], [41, 24, 27, 9]]
[[17, 48, 1], [16, 29, 21], [15, 4, 43], [30, 47, 18], [22, 28, 39], [38, 3, 5], [41, 44, 9], [11, 14, 40], [24, 46, 49], [32, 8, 26], [19, 23, 31], [27, 12, 34], [37, 7, 10], [36, 42, 33], [2, 45, 25, 13], [6, 0, 35, 20]]
[[29, 39, 22], [36, 38, 28], [9, 26, 16], [8, 42, 46], [27, 34, 43], [12, 23, 6], [37, 30, 0], [2, 48, 3], [45, 49, 31], [21, 10, 4], [5, 32, 47], [35, 13, 17], [15, 7, 1], [44, 14, 24], [20, 19, 18, 25], [40, 41, 33, 11]]
[[31, 13, 2], [22, 33, 34], [14, 38, 28], [48, 35, 10], [15, 32, 21], [1, 12, 9], [45, 7, 18], [44, 11, 47], [23, 4, 0], [6, 17, 42], [5, 30, 26], [39, 29, 20], [49, 40, 24], [19, 8, 27], [36, 43, 41, 3], [46, 25, 37, 16]]
[[32, 20, 12], [25, 36, 39], [6, 28, 30], [19, 27, 47], [40, 1, 14], [11, 16, 5], [26, 17, 33], [15, 45, 37], [22, 8, 46], [21, 35, 43], [44, 0, 23], [7, 41, 24], [3, 29, 9], [18, 4, 13], [10, 49, 2, 48], [42, 38, 34, 31]]
[[11, 3, 29], [33, 21, 37], [26, 0, 32], [48, 22, 16], [19, 13, 39], [10, 24, 15], [45, 27, 23], [7, 47, 5], [6, 38, 12], [42, 25, 40], [43, 9, 49], [2, 36, 14], [35, 31, 17], [30, 8, 28], [34, 1, 18, 46], [44, 41, 4, 20]]
[[5, 9, 15], [47, 48, 35], [44, 45, 20], [31, 18, 1], [28, 38, 32], [40, 41, 25], [0, 39, 36], [19, 49, 8], [3, 30, 21], [37, 43, 27], [14, 42, 10], [22, 23, 12], [26, 33, 16], [11, 46, 7], [4, 2, 34, 17], [13, 24, 6, 29]]
[[20, 32, 29], [14, 4, 6], [34, 49, 9], [19, 3, 24], [28, 8, 36], [0, 38, 46], [37, 41, 33], [44, 48, 7], [26, 40, 22], [5, 43, 11], [31, 15, 35], [13, 17, 30], [10, 45, 23], [42, 25, 18], [1, 16, 21, 12], [39, 2, 27, 47]]
[[24, 8, 43], [30, 28, 37], [39, 31, 44], [19, 48, 22], [27, 32, 35], [23, 2, 49], [6, 25, 29], [41, 36, 11], [38, 16, 47], [5, 14, 4], [46, 10, 3], [17, 26, 0], [7, 45, 18], [20, 34, 15], [13, 42, 12, 40], [21, 1, 9, 33]]
[[47, 46, 37], [34, 19, 7], [11, 42, 12], [15, 24, 21], [4, 29, 23], [8, 13, 41], [0, 33, 5], [1, 3, 16], [28, 49, 40], [38, 35, 39], [17, 9, 6], [31, 14, 22], [43, 10, 36], [18, 26, 2], [25, 44, 32, 45], [48, 30, 27, 20]]
[[26, 0, 12], [25, 6, 37], [20, 44, 47], [11, 1, 42], [34, 14, 4], [40, 35, 27], [8, 17, 7], [43, 46, 22], [33, 5, 21], [36, 10, 41], [19, 45, 13], [15, 18, 2], [29, 48, 31], [30, 38, 49], [28, 39, 9, 32], [16, 24, 3, 23]]
[[39, 41, 35], [36, 10, 5], [13, 4, 40], [29, 3, 45], [47, 31, 14], [1, 42, 20], [6, 34, 24], [43, 2, 27], [0, 8, 22], [7, 9, 23], [32, 46, 11], [26, 16, 28], [44, 21, 17], [19, 48, 37], [18, 33, 30, 49], [38, 25, 12, 15]]
[[42, 17, 10], [38, 49, 32], [15, 22, 24], [43, 40, 3], [48, 47, 20], [34, 12, 23], [5, 18, 45], [30, 1, 31], [25, 28, 36], [2, 37, 9], [19, 4, 6], [35, 16, 21], [8, 39, 26], [41, 44, 33], [13, 46, 27, 7], [29, 11, 14, 0]]
[[27, 6, 0], [11, 43, 21], [45, 7, 4], [16, 29, 34], [19, 47, 15], [17, 10, 18], [22, 14, 31], [46, 42, 38], [40, 9, 32], [49, 33, 5], [20, 26, 39], [48, 41, 1], [2, 35, 12], [25, 23, 3], [28, 37, 36, 8], [13, 44, 24, 30]]
[[10, 11, 41], [14, 23, 43], [3, 20, 9], [31, 0, 1], [32, 42, 22], [18, 39, 49], [35, 33, 24], [12, 16, 7], [2, 29, 26], [19, 15, 25], [27, 40, 34], [46, 21, 37], [17, 4, 48], [5, 30, 8], [13, 45, 6, 44], [36, 38, 47, 28]]
[[9, 42, 0], [49, 39, 20], [2, 47, 18], [32, 29, 10], [36, 17, 35], [3, 14, 12], [11, 19, 34], [48, 8, 30], [37, 43, 13], [44, 40, 23], [25, 24, 5], [31, 16, 28], [6, 4, 7], [15, 27, 45], [1, 26, 38, 33], [21, 22, 46, 41]]
[[1, 40, 14], [4, 42, 16], [48, 37, 43], [5, 17, 12], [27, 0, 9], [15, 26, 25], [41, 7, 35], [22, 44, 29], [47, 20, 8], [19, 3, 31], [6, 28, 21], [36, 32, 10], [49, 46, 34], [13, 18, 30], [2, 23, 11, 39], [38, 45, 24, 33]]
[[33, 40, 30], [42, 38, 7], [49, 10, 11], [5, 18, 44], [28, 12, 35], [23, 3, 31], [26, 27, 25], [32, 15, 48], [13, 0, 4], [22, 8, 39], [16, 20, 41], [47, 46, 24], [21, 1, 9], [34, 29, 6], [17, 43, 37, 2], [45, 14, 36, 19]]
[[11, 6, 39], [8, 28, 32], [14, 22, 16], [12, 21, 10], [0, 45, 1], [17, 33, 9], [15, 26, 36], [48, 24, 20], [43, 34, 42], [2, 46, 40], [23, 47, 37], [3, 27, 41], [7, 29, 25], [31, 30, 44], [19, 5, 4, 49], [35, 38, 18, 13]]
[[18, 36, 12], [20, 29, 27], [22, 31, 11], [10, 33, 38], [24, 45, 6], [4, 35, 21], [0, 16, 28], [47, 48, 25], [37, 32, 49], [34, 15, 8], [7, 14, 42], [39, 17, 13], [2, 46, 19], [5, 40, 3], [23, 44, 30, 41], [1, 43, 9, 26]]
[[0, 14, 17], [26, 3, 2], [16, 19, 6], [32, 21, 30], [44, 36, 43], [27, 40, 24], [8, 13, 31], [5, 47, 4], [45, 22, 41], [15, 48, 18], [33, 39, 38], [11, 37, 35], [34, 1, 10], [42, 46, 23], [9, 12, 28, 7], [20, 25, 29, 49]]
[[45, 41, 29], [34, 4, 14], [6, 12, 20], [32, 31, 18], [37, 39, 0], [13, 15, 28], [7, 11, 48], [19, 24, 1], [38, 30, 8], [3, 40, 42], [23, 27, 43], [26, 21, 33], [47, 10, 49], [44, 17, 16], [35, 46, 9, 5], [36, 25, 2, 22]]
[[7, 12, 32], [4, 29, 8], [39, 37, 19], [14, 46, 17], [16, 0, 43], [3, 10, 25], [26, 5, 15], [28, 47, 20], [42, 22, 33], [18, 1, 44], [2, 31, 49], [45, 13, 35], [30, 40, 6], [36, 27, 23], [9, 34, 11, 21], [41, 38, 48, 24]]
[[24, 0, 8], [29, 21, 12], [5, 47, 17], [32, 49, 23], [6, 25, 45], [37, 2, 44], [10, 43, 42], [35, 18, 38], [46, 16, 11], [27, 26, 39], [31, 30, 19], [28, 48, 3], [7, 20, 22], [13, 33, 15], [36, 34, 9, 41], [1, 40, 4, 14]]
[[43, 39, 14], [21, 40, 20], [32, 18, 29], [48, 37, 12], [31, 1, 30], [4, 49, 13], [46, 22, 15], [26, 2, 11], [44, 5, 24], [17, 33, 34], [47, 41, 0], [7, 42, 16], [27, 6, 36], [8, 10, 45], [19, 23, 35, 28], [38, 9, 3, 25]]
[[19, 3, 39], [31, 5, 47], [0, 1, 23], [46, 33, 37], [29, 30, 26], [27, 2, 12], [25, 10, 9], [49, 44, 34], [8, 11, 21], [13, 41, 18], [42, 20, 7], [48, 22, 16], [28, 45, 4], [32, 35, 6], [43, 17, 15, 14], [40, 38, 36, 24]]
[[36, 39, 18], [38, 35, 15], [4, 49, 40], [25, 22, 2], [47, 5, 16], [14, 8, 17], [29, 9, 43], [44, 30, 1], [37, 12, 10], [33, 41, 13], [11, 24, 32], [31, 20, 26], [46, 48, 3], [27, 42, 45], [7, 34, 21, 6], [23, 28, 0, 19]]
