[[17, 19, 3], [9, 30, 31], [27, 28, 23], [1, 37, 15], [39, 4, 35], [16, 10, 25], [13, 38, 12], [24, 21, 14], [0, 29, 8], [18, 5, 22], [32, 34, 20], [6, 7, 33], [36, 26, 2, 11]]
[[20, 0, 37], [15, 25, 33], [36, 30, 38], [11, 34, 7], [32, 26, 4], [1, 14, 31], [35, 21, 19], [12, 28, 13], [39, 23, 17], [2, 9, 3], [18, 5, 29], [8, 22, 27], [16, 24, 10, 6]]
[[31, 19, 25], [6, 24, 10], [23, 34, 18], [36, 27, 21], [14, 5, 15], [35, 9, 32], [0, 30, 17], [22, 16, 38], [28, 7, 8], [13, 3, 4], [1, 12, 20], [11, 29, 37], [39, 2, 33, 26]]
[[18, 28, 21], [1, 39, 25], [3, 5, 32], [0, 34, 29], [35, 26, 16], [8, 2, 19], [6, 14, 31], [22, 38, 4], [12, 23, 27], [9, 17, 36], [37, 7, 30], [15, 11, 20], [13, 24, 33, 10]]
[[30, 21, 18], [1, 24, 38], [16, 11, 8], [14, 35, 25], [29, 4, 22], [7, 3, 27], [2, 5, 10], [37, 32, 20], [31, 28, 17], [34, 23, 13], [19, 0, 39], [36, 6, 33], [26, 9, 12, 15]]
[[17, 6, 20], [23, 19, 11], [34, 39, 37], [10, 7, 30], [36, 18, 13], [8, 21, 25], [28, 16, 27], [32, 26, 15], [33, 3, 12], [5, 38, 14], [29, 24, 4], [22, 0, 1], [35, 9, 31, 2]]
[[10, 36, 28], [25, 22, 27], [3, 32, 14], [2, 5, 24], [19, 34, 39], [11, 12, 7], [35, 0, 30], [17, 15, 37], [21, 4, 38], [31, 20, 16], [26, 6, 9], [29, 18, 33], [1, 13, 8, 23]]
[[28, 12, 7], [4, 13, 18], [24, 2, 17], [38, 3, 14], [39, 36, 10], [20, 32, 5], [6, 35, 11], [26, 1, 25], [29, 22, 8], [33, 30, 21], [9, 23, 16], [37, 31, 27], [15, 0, 34, 19]]
[[7, 3, 31], [21, 29, 0], [16, 35, 26], [4, 10, 36], [30, 18, 33], [20, 17, 12], [8, 25, 32], [38, 14, 37], [11, 27, 13], [39, 34, 5], [6, 22, 19], [2, 15, 24], [23, 9, 1, 28]]
[[36, 13, 17], [34, 19, 32], [16, 26, 0], [21, 39, 6], [11, 4, 30], [25, 29, 7], [2, 3, 15], [38, 35, 18], [10, 22, 23], [8, 14, 33], [27, 9, 24], [31, 20, 28], [5, 37, 1, 12]]
[[21, 28, 35], [17, 26, 19], [10, 15, 38], [0, 29, 1], [20, 34, 27], [37, 8, 2], [12, 14, 25], [24, 31, 7], [6, 9, 22], [11, 4, 30], [5, 18, 33], [23, 39, 32], [13, 16, 36, 3]]
[[8, 38, 22], [29, 32, 27], [26, 6, 12], [28, 7, 16], [13, 2, 36], [0, 34, 39], [15, 33, 24], [35, 5, 10], [21, 20, 31], [23, 30, 1], [18, 19, 17], [9, 37, 11], [4, 3, 25, 14]]
[[9, 16, 14], [7, 10, 4], [30, 15, 23], [32, 6, 8], [26, 0, 2], [17, 36, 20], [22, 38, 24], [35, 3, 13], [29, 5, 31], [25, 33, 12], [34, 1, 28], [19, 18, 21], [11, 39, 27, 37]]
[[25, 14, 24], [5, 37, 23], [27, 22, 16], [8, 32, 26], [12, 17, 31], [0, 28, 38], [20, 2, 15], [6, 18, 1], [36, 13, 33], [19, 29, 4], [21, 30, 34], [11, 7, 10], [9, 39, 35, 3]]
[[23, 11, 1], [2, 18, 27], [9, 21, 32], [29, 37, 10], [36, 8, 15], [25, 20, 6], [4, 7, 33], [19, 24, 13], [12, 17, 22], [39, 28, 16], [30, 35, 14], [0, 5, 31], [3, 34, 26, 38]]
[[7, 2, 18], [11, 24, 37], [27, 0, 33], [3, 5, 20], [10, 22, 23], [30, 9, 31], [16, 35, 15], [29, 1, 28], [17, 6, 39], [32, 25, 13], [34, 12, 36], [19, 4, 38], [8, 26, 21, 14]]
[[11, 25, 3], [21, 17, 33], [15, 30, 24], [22, 36, 38], [23, 34, 12], [1, 10, 27], [31, 20, 39], [9, 26, 29], [2, 16, 5], [37, 18, 13], [6, 28, 14], [32, 8, 35], [4, 7, 19, 0]]
[[30, 15, 4], [31, 18, 17], [7, 23, 29], [32, 21, 27], [5, 11, 28], [12, 1, 38], [10, 37, 6], [35, 8, 24], [13, 39, 36], [22, 20, 3], [2, 26, 14], [9, 25, 0], [16, 19, 34, 33]]
[[10, 13, 7], [4, 27, 34], [38, 3, 28], [14, 2, 15], [11, 37, 31], [30, 8, 1], [0, 36, 24], [21, 19, 32], [6, 39, 17], [18, 16, 35], [9, 26, 33], [12, 22, 20], [29, 5, 23, 25]]
[[37, 19, 9], [7, 28, 10], [39, 38, 30], [1, 17, 34], [26, 22, 25], [11, 33, 35], [5, 29, 6], [12, 13, 0], [14, 31, 8], [36, 3, 15], [23, 18, 24], [16, 32, 20], [4, 21, 27, 2]]
[[32, 11, 23], [36, 1, 28], [30, 38, 22], [39, 10, 18], [4, 29, 17], [33, 14, 24], [2, 0, 26], [13, 3, 21], [37, 20, 27], [7, 35, 6], [16, 15, 31], [9, 25, 5], [12, 19, 8, 34]]
[[35, 28, 2], [12, 36, 27], [16, 21, 3], [37, 4, 20], [34, 9, 5], [17, 6, 33], [30, 15, 19], [7, 8, 23], [38, 0, 14], [29, 26, 11], [25, 18, 13], [32, 22, 10], [24, 1, 39, 31]]
[[12, 34, 7], [37, 28, 29], [13, 10, 22], [24, 38, 32], [18, 27, 33], [21, 31, 6], [16, 0, 3], [5, 19, 25], [26, 36, 1], [4, 35, 17], [39, 15, 30], [8, 11, 2], [14, 23, 9, 20]]
[[36, 9, 1], [38, 32, 21], [10, 15, 14], [28, 0, 34], [20, 39, 8], [4, 35, 31], [12, 6, 23], [5, 11, 16], [33, 30, 26], [3, 7, 25], [13, 37, 17], [22, 19, 29], [18, 2, 27, 24]]
[[0, 23, 9], [7, 26, 24], [20, 3, 11], [35, 19, 15], [36, 14, 2], [39, 6, 25], [34, 12, 29], [32, 4, 17], [28, 37, 38], [22, 31, 27], [1, 5, 10], [18, 16, 30], [8, 21, 13, 33]]
[[37, 14, 31], [6, 7, 18], [32, 3, 19], [21, 33, 17], [15, 26, 24], [8, 30, 4], [28, 13, 0], [2, 29, 11], [10, 34, 36], [9, 5, 35], [12, 23, 39], [22, 20, 16], [25, 38, 27, 1]]
[[14, 31, 36], [25, 11, 28], [39, 6, 38], [27, 7, 37], [32, 4, 1], [35, 23, 17], [3, 22, 20], [34, 8, 9], [18, 29, 26], [10, 21, 33], [12, 2, 5], [16, 24, 0], [19, 15, 13, 30]]
[[37, 16, 23], [26, 34, 14], [17, 25, 8], [1, 6, 15], [18, 2, 4], [9, 10, 22], [27, 12, 19], [20, 39, 7], [36, 24, 31], [3, 13, 11], [29, 5, 21], [30, 28, 32], [0, 33, 38, 35]]
[[35, 27, 3], [33, 37, 12], [38, 32, 7], [8, 9, 20], [11, 24, 13], [39, 15, 23], [17, 22, 29], [14, 0, 26], [36, 2, 1], [16, 5, 28], [6, 31, 18], [25, 10, 34], [21, 19, 30, 4]]
[[28, 17, 4], [10, 37, 11], [15, 9, 25], [24, 13, 18], [20, 33, 5], [39, 16, 22], [35, 26, 27], [36, 32, 6], [7, 0, 1], [31, 12, 23], [8, 30, 3], [38, 34, 14], [21, 19, 2, 29]]
[[28, 24, 3], [26, 14, 12], [21, 20, 10], [34, 29, 39], [37, 31, 36], [22, 2, 16], [18, 27, 15], [8, 9, 7], [19, 23, 11], [6, 1, 33], [13, 5, 35], [4, 17, 32], [0, 30, 25, 38]]
[[34, 0, 20], [4, 26, 11], [1, 32, 16], [19, 39, 27], [35, 9, 22], [6, 13, 28], [38, 2, 36], [3, 33, 7], [18, 21, 37], [10, 24, 25], [31, 12, 15], [5, 29, 14], [17, 8, 23, 30]]
[[30, 24, 27], [25, 21, 5], [10, 4, 14], [1, 11, 22], [31, 37, 6], [9, 20, 33], [29, 3, 0], [35, 8, 19], [12, 15, 36], [17, 7, 38], [18, 23, 26], [39, 2, 34], [28, 13, 32, 16]]
[[15, 0, 16], [38, 27, 30], [33, 13, 4], [39, 34, 6], [26, 9, 2], [18, 29, 12], [5, 14, 7], [20, 10, 19], [3, 37, 35], [1, 31, 32], [11, 21, 23], [28, 25, 17], [8, 22, 24, 36]]
[[27, 5, 29], [38, 35, 0], [20, 18, 39], [31, 4, 21], [11, 3, 1], [24, 22, 17], [7, 15, 34], [28, 32, 6], [36, 26, 9], [12, 2, 8], [37, 16, 30], [23, 25, 14], [13, 19, 10, 33]]
[[14, 39, 26], [34, 24, 15], [1, 21, 0], [20, 37, 33], [17, 22, 7], [16, 5, 12], [32, 10, 11], [36, 38, 3], [25, 28, 18], [27, 29, 8], [31, 6, 13], [19, 9, 23], [35, 4, 30, 2]]
[[26, 15, 10], [34, 19, 14], [37, 35, 3], [33, 11, 39], [12, 23, 7], [25, 18, 4], [30, 8, 31], [36, 24, 6], [22, 0, 21], [16, 17, 32], [27, 9, 1], [20, 2, 28], [5, 38, 13, 29]]
[[30, 7, 9], [36, 2, 21], [32, 38, 20], [24, 23, 15], [17, 3, 16], [11, 22, 25], [10, 37, 18], [35, 27, 14], [5, 26, 39], [31, 34, 29], [19, 28, 8], [1, 6, 12], [13, 4, 33, 0]]
[[19, 11, 31], [16, 35, 26], [4, 6, 29], [32, 13, 8], [33, 38, 24], [12, 30, 1], [36, 21, 34], [2, 28, 15], [39, 25, 0], [20, 22, 5], [3, 10, 17], [37, 23, 9], [18, 7, 27, 14]]
[[17, 38, 2], [20, 9, 26], [13, 23, 11], [7, 16, 0], [34, 1, 35], [15, 25, 32], [14, 4, 33], [22, 28, 12], [30, 37, 6], [19, 21, 5], [36, 24, 29], [3, 39, 31], [8, 18, 27, 10]]
[[8, 0, 31], [35, 16, 18], [25, 14, 30], [12, 6, 22], [27, 3, 13], [39, 37, 36], [28, 26, 15], [20, 11, 4], [33, 10, 19], [2, 9, 23], [1, 7, 32], [21, 24, 29], [38, 17, 34, 5]]
[[29, 10, 22], [2, 36, 14], [13, 17, 15], [32, 6, 11], [21, 25, 31], [23, 20, 16], [1, 39, 26], [30, 38, 5], [7, 0, 35], [27, 3, 8], [28, 24, 12], [19, 18, 37], [33, 4, 34, 9]]
[[31, 25, 23], [36, 22, 38], [21, 37, 10], [13, 20, 14], [16, 11, 3], [0, 12, 39], [4, 18, 28], [24, 35, 2], [17, 1, 8], [26, 34, 9], [6, 32, 30], [29, 27, 5], [7, 15, 19, 33]]
[[12, 21, 28], [29, 38, 26], [30, 22, 15], [32, 36, 33], [13, 35, 23], [31, 2, 6], [20, 25, 1], [17, 5, 3], [7, 0, 39], [8, 9, 10], [37, 19, 16], [14, 4, 24], [27, 11, 34, 18]]
[[25, 38, 31], [29, 3, 32], [8, 30, 39], [19, 27, 34], [15, 7, 16], [6, 4, 28], [0, 1, 36], [21, 14, 18], [33, 2, 26], [17, 35, 5], [12, 11, 20], [23, 13, 37], [10, 22, 24, 9]]
[[10, 21, 17], [23, 2, 8], [5, 30, 34], [0, 12, 37], [29, 20, 22], [26, 31, 4], [28, 27, 19], [13, 11, 18], [32, 1, 15], [6, 16, 25], [38, 24, 7], [33, 14, 36], [3, 39, 35, 9]]
[[10, 6, 8], [15, 33, 37], [28, 3, 21], [27, 18, 17], [7, 16, 24], [11, 22, 13], [25, 12, 34], [1, 4, 31], [35, 5, 23], [30, 39, 9], [14, 0, 26], [36, 20, 29], [32, 38, 2, 19]]
[[20, 29, 28], [34, 3, 7], [27, 6, 10], [31, 24, 19], [22, 11, 17], [36, 25, 26], [2, 30, 16], [33, 32, 14], [4, 0, 9], [15, 35, 13], [18, 12, 38], [37, 1, 21], [23, 39, 5, 8]]
[[35, 12, 28], [11, 21, 25], [39, 29, 0], [19, 9, 30], [10, 7, 31], [5, 15, 13], [2, 8, 16], [37, 23, 27], [38, 4, 36], [17, 6, 1], [18, 20, 32], [33, 3, 24], [22, 34, 14, 26]]
[[33, 37, 38], [17, 20, 1], [2, 27, 23], [24, 35, 16], [25, 39, 12], [0, 34, 21], [22, 5, 29], [10, 6, 18], [19, 31, 8], [26, 14, 15], [13, 32, 9], [11, 30, 4], [28, 3, 7, 36]]
[[7, 27, 10], [25, 34, 23], [22, 8, 39], [2, 5, 0], [30, 1, 35], [21, 31, 29], [37, 13, 15], [33, 14, 12], [24, 20, 36], [28, 32, 6], [18, 16, 4], [3, 17, 11], [26, 38, 9, 19]]
[[8, 34, 30], [18, 26, 15], [6, 20, 0], [24, 36, 1], [37, 4, 14], [33, 3, 2], [19, 29, 13], [5, 32, 25], [38, 28, 11], [7, 39, 21], [10, 12, 31], [17, 22, 35], [9, 27, 16, 23]]
[[38, 13, 16], [5, 9, 19], [8, 20, 33], [3, 27, 25], [12, 10, 24], [1, 35, 29], [30, 4, 23], [11, 26, 37], [28, 22, 15], [21, 32, 14], [6, 39, 36], [0, 7, 34], [31, 18, 2, 17]]
[[28, 17, 16], [8, 13, 11], [7, 35, 34], [10, 0, 21], [19, 30, 9], [22, 37, 12], [3, 15, 20], [5, 2, 26], [6, 18, 38], [33, 1, 36], [29, 23, 24], [14, 31, 32], [4, 27, 25, 39]]
[[13, 37, 21], [35, 2, 28], [11, 31, 3], [10, 7, 0], [39, 29, 9], [19, 8, 23], [14, 27, 4], [26, 1, 16], [22, 24, 12], [15, 36, 38], [34, 6, 20], [5, 32, 18], [30, 33, 17, 25]]
[[3, 8, 17], [23, 37, 16], [39, 32, 14], [36, 0, 33], [24, 28, 18], [12, 19, 1], [35, 20, 29], [25, 30, 34], [15, 10, 4], [21, 26, 13], [31, 9, 27], [11, 2, 5], [6, 38, 22, 7]]
[[0, 20, 35], [25, 30, 16], [29, 36, 37], [27, 13, 12], [6, 39, 15], [38, 28, 19], [24, 2, 26], [17, 34, 18], [9, 22, 23], [8, 32, 1], [11, 5, 3], [4, 31, 10], [33, 21, 7, 14]]
[[24, 21, 16], [25, 22, 2], [37, 32, 30], [39, 34, 3], [18, 11, 20], [36, 15, 4], [17, 7, 1], [35, 5, 26], [0, 33, 27], [38, 28, 13], [23, 14, 19], [6, 8, 31], [12, 29, 9, 10]]
[[34, 8, 24], [25, 33, 26], [28, 14, 36], [0, 23, 5], [32, 6, 29], [37, 16, 19], [18, 38, 4], [15, 2, 35], [11, 39, 21], [20, 10, 30], [12, 7, 31], [1, 22, 17], [27, 3, 9, 13]]
[[29, 13, 2], [20, 7, 22], [37, 12, 15], [14, 1, 10], [21, 26, 16], [6, 23, 4], [17, 33, 3], [31, 0, 30], [19, 39, 18], [32, 11, 9], [24, 8, 25], [5, 38, 36], [28, 35, 34, 27]]
[[14, 12, 2], [25, 37, 19], [4, 17, 0], [35, 3, 10], [6, 39, 33], [36, 8, 24], [28, 11, 13], [32, 20, 15], [22, 5, 30], [1, 38, 26], [16, 9, 7], [29, 23, 18], [34, 21, 31, 27]]
[[5, 9, 8], [30, 38, 21], [32, 35, 4], [25, 23, 19], [33, 28, 11], [12, 6, 20], [0, 36, 27], [29, 37, 16], [17, 24, 15], [18, 3, 1], [39, 22, 34], [14, 7, 2], [26, 31, 10, 13]]
[[13, 20, 1], [34, 37, 10], [30, 8, 2], [24, 6, 15], [5, 28, 12], [27, 19, 14], [23, 31, 7], [39, 18, 9], [4, 11, 17], [33, 25, 36], [0, 3, 22], [21, 38, 16], [29, 35, 32, 26]]
[[8, 28, 12], [10, 14, 30], [25, 29, 36], [24, 33, 4], [16, 26, 31], [19, 2, 1], [6, 13, 15], [0, 34, 32], [27, 20, 35], [17, 5, 3], [22, 21, 37], [18, 7, 11], [23, 39, 9, 38]]
[[2, 4, 16], [34, 25, 18], [0, 31, 21], [7, 33, 24], [35, 29, 6], [10, 30, 19], [32, 27, 20], [17, 13, 15], [22, 9, 36], [3, 39, 1], [12, 8, 38], [14, 26, 37], [5, 28, 23, 11]]
[[11, 24, 3], [28, 21, 7], [15, 35, 34], [32, 23, 39], [36, 31, 27], [0, 38, 2], [19, 9, 4], [26, 1, 37], [10, 20, 14], [18, 29, 12], [25, 6, 22], [8, 13, 33], [16, 5, 30, 17]]
[[26, 31, 23], [28, 12, 34], [36, 33, 6], [37, 29, 22], [24, 4, 0], [19, 9, 20], [30, 39, 14], [2, 13, 7], [35, 10, 21], [5, 16, 32], [17, 27, 11], [3, 38, 25], [18, 8, 15, 1]]
[[29, 27, 2], [8, 7, 1], [26, 33, 24], [36, 15, 22], [38, 18, 0], [31, 21, 23], [14, 11, 17], [16, 20, 9], [10, 32, 5], [37, 12, 35], [39, 28, 6], [19, 30, 34], [3, 25, 13, 4]]
[[10, 27, 3], [12, 0, 18], [22, 9, 28], [15, 4, 25], [1, 5, 34], [20, 35, 30], [17, 19, 31], [21, 16, 8], [33, 11, 2], [6, 39, 36], [37, 32, 13], [23, 29, 7], [14, 24, 38, 26]]
[[26, 4, 39], [21, 28, 6], [3, 23, 8], [22, 14, 17], [15, 35, 33], [13, 36, 1], [27, 5, 38], [12, 7, 31], [11, 20, 16], [29, 0, 25], [34, 9, 19], [18, 37, 2], [30, 24, 10, 32]]
[[27, 23, 13], [10, 35, 6], [39, 3, 19], [4, 12, 37], [33, 2, 25], [0, 31, 22], [11, 21, 32], [36, 5, 26], [29, 16, 30], [15, 28, 24], [18, 14, 7], [20, 17, 8], [1, 38, 34, 9]]
[[24, 16, 5], [21, 3, 10], [1, 11, 29], [0, 39, 37], [20, 6, 14], [13, 33, 2], [22, 8, 31], [15, 18, 30], [12, 35, 23], [17, 27, 19], [26, 38, 32], [25, 34, 28], [36, 4, 7, 9]]
[[13, 6, 7], [24, 15, 39], [19, 3, 4], [2, 10, 14], [11, 16, 36], [25, 32, 23], [1, 26, 20], [8, 5, 30], [27, 12, 37], [34, 18, 9], [35, 0, 38], [31, 29, 33], [21, 17, 28, 22]]
[[1, 25, 32], [27, 11, 29], [15, 24, 34], [0, 8, 9], [39, 5, 12], [37, 28, 20], [2, 21, 31], [33, 30, 14], [13, 4, 26], [3, 19, 23], [36, 38, 16], [6, 10, 17], [35, 22, 7, 18]]
[[17, 21, 26], [18, 38, 16], [20, 1, 4], [25, 14, 28], [8, 33, 31], [23, 9, 37], [3, 34, 24], [7, 35, 15], [11, 5, 10], [39, 27, 32], [13, 30, 0], [29, 6, 22], [19, 12, 2, 36]]
[[15, 19, 25], [16, 32, 36], [23, 39, 14], [6, 31, 18], [1, 37, 2], [0, 30, 28], [3, 22, 33], [27, 29, 7], [38, 21, 34], [24, 20, 13], [35, 17, 9], [8, 5, 4], [11, 10, 12, 26]]
[[26, 6, 8], [5, 33, 32], [14, 16, 20], [35, 2, 23], [11, 30, 10], [9, 17, 36], [25, 38, 19], [24, 13, 12], [31, 29, 15], [18, 4, 34], [7, 0, 21], [39, 28, 37], [1, 27, 22, 3]]
[[14, 29, 12], [5, 6, 9], [38, 34, 2], [4, 7, 28], [16, 11, 27], [1, 37, 10], [24, 15, 3], [36, 35, 33], [19, 39, 20], [30, 0, 32], [8, 22, 26], [18, 31, 23], [17, 21, 25, 13]]
[[39, 32, 31], [18, 30, 19], [34, 7, 25], [8, 29, 11], [4, 33, 28], [23, 36, 16], [27, 26, 17], [14, 38, 9], [22, 3, 6], [1, 24, 37], [20, 0, 12], [5, 13, 2], [21, 15, 10, 35]]
[[37, 35, 15], [2, 12, 30], [13, 22, 4], [5, 26, 36], [25, 11, 27], [20, 9, 10], [18, 33, 39], [34, 24, 0], [32, 3, 7], [8, 21, 17], [38, 31, 29], [16, 1, 19], [14, 23, 28, 6]]
[[32, 11, 13], [37, 23, 22], [35, 3, 36], [29, 33, 21], [18, 31, 39], [7, 9, 26], [10, 25, 16], [24, 17, 38], [5, 8, 28], [34, 6, 27], [14, 2, 0], [12, 1, 4], [19, 20, 30, 15]]
[[19, 37, 7], [30, 5, 17], [39, 16, 10], [32, 1, 4], [22, 9, 13], [28, 2, 12], [29, 34, 33], [21, 38, 23], [26, 31, 11], [15, 27, 8], [24, 6, 36], [25, 35, 0], [14, 20, 18, 3]]
[[25, 13, 26], [16, 18, 23], [15, 39, 22], [38, 5, 36], [7, 11, 17], [14, 2, 34], [28, 37, 20], [10, 27, 3], [31, 4, 30], [12, 35, 21], [33, 19, 6], [1, 24, 8], [32, 29, 9, 0]]
[[14, 8, 4], [21, 29, 30], [1, 3, 2], [6, 18, 22], [38, 15, 28], [34, 9, 24], [5, 17, 36], [39, 27, 0], [35, 25, 10], [23, 19, 33], [12, 13, 26], [31, 11, 32], [37, 7, 20, 16]]
[[33, 8, 37], [2, 19, 13], [9, 0, 20], [15, 5, 22], [17, 18, 38], [1, 24, 36], [32, 23, 21], [10, 31, 26], [6, 27, 39], [16, 12, 30], [29, 14, 3], [28, 4, 34], [7, 25, 11, 35]]
[[30, 18, 37], [7, 15, 22], [19, 5, 20], [31, 36, 4], [21, 14, 8], [16, 11, 10], [34, 32, 2], [3, 25, 29], [6, 12, 35], [23, 26, 0], [27, 28, 33], [1, 39, 17], [13, 9, 24, 38]]
[[19, 6, 37], [38, 0, 29], [11, 18, 26], [30, 14, 12], [20, 16, 31], [25, 10, 9], [24, 34, 23], [27, 36, 1], [5, 2, 13], [39, 3, 7], [33, 35, 21], [17, 15, 28], [8, 4, 22, 32]]
[[11, 34, 16], [23, 26, 21], [14, 18, 38], [17, 2, 8], [36, 19, 4], [24, 12, 29], [15, 9, 28], [31, 5, 22], [20, 10, 30], [3, 6, 0], [13, 1, 33], [35, 27, 32], [25, 37, 7, 39]]
[[30, 32, 14], [2, 37, 3], [17, 24, 9], [15, 22, 6], [12, 29, 26], [34, 16, 31], [39, 1, 8], [5, 38, 33], [27, 18, 36], [21, 23, 0], [19, 25, 7], [20, 28, 4], [10, 35, 13, 11]]
[[5, 2, 4], [34, 21, 24], [35, 19, 3], [38, 15, 20], [9, 12, 27], [18, 36, 25], [11, 6, 30], [37, 28, 14], [1, 0, 16], [17, 8, 13], [22, 26, 31], [32, 10, 29], [7, 23, 39, 33]]
[[16, 15, 19], [35, 14, 33], [7, 30, 3], [17, 34, 4], [27, 11, 31], [20, 24, 18], [39, 13, 8], [32, 22, 2], [10, 36, 38], [25, 21, 1], [37, 5, 29], [6, 26, 9], [12, 28, 0, 23]]
[[26, 19, 8], [9, 31, 28], [7, 24, 23], [30, 39, 4], [27, 21, 32], [15, 10, 37], [14, 33, 0], [16, 20, 17], [35, 12, 6], [38, 13, 25], [1, 18, 36], [22, 34, 29], [2, 5, 11, 3]]
[[26, 21, 8], [3, 24, 13], [11, 39, 29], [37, 22, 33], [15, 12, 0], [4, 35, 1], [9, 16, 23], [25, 2, 20], [6, 14, 30], [7, 38, 31], [32, 27, 19], [28, 34, 17], [18, 5, 10, 36]]
[[23, 15, 13], [31, 10, 12], [34, 1, 0], [24, 28, 5], [27, 14, 21], [25, 19, 29], [16, 7, 26], [35, 20, 6], [38, 39, 3], [32, 18, 33], [37, 36, 22], [4, 9, 8], [11, 17, 30, 2]]
[[15, 26, 23], [29, 7, 20], [9, 2, 33], [4, 17, 3], [37, 32, 8], [6, 18, 14], [38, 24, 35], [1, 36, 22], [34, 25, 10], [31, 30, 11], [5, 27, 0], [16, 19, 13], [12, 28, 21, 39]]
[[17, 38, 20], [8, 30, 27], [28, 37, 1], [7, 2, 13], [9, 21, 34], [4, 5, 33], [35, 11, 10], [14, 26, 19], [18, 22, 23], [15, 16, 29], [39, 31, 25], [0, 24, 6], [32, 36, 12, 3]]
[[19, 22, 1], [35, 11, 18], [6, 36, 37], [0, 13, 24], [28, 2, 31], [3, 34, 30], [15, 27, 9], [20, 21, 4], [38, 16, 23], [32, 10, 26], [12, 17, 25], [5, 39, 29], [33, 14, 7, 8]]
[[19, 29, 3], [11, 23, 20], [12, 9, 15], [5, 24, 21], [38, 6, 7], [17, 22, 0], [1, 31, 18], [25, 33, 39], [4, 16, 8], [34, 13, 14], [37, 36, 27], [2, 32, 30], [35, 10, 26, 28]]
[[5, 11, 22], [38, 16, 32], [20, 1, 26], [35, 34, 6], [23, 0, 10], [8, 30, 12], [15, 27, 39], [37, 17, 3], [36, 25, 31], [33, 24, 7], [28, 13, 29], [4, 21, 18], [9, 14, 19, 2]]
[[9, 6, 34], [11, 21, 10], [13, 32, 16], [18, 24, 28], [38, 17, 25], [29, 15, 23], [8, 37, 39], [26, 12, 22], [36, 2, 31], [1, 20, 27], [35, 33, 7], [14, 19, 30], [0, 5, 4, 3]]
[[27, 3, 7], [36, 37, 22], [33, 11, 14], [8, 15, 17], [20, 13, 31], [18, 38, 0], [1, 35, 9], [25, 30, 26], [29, 16, 24], [21, 19, 12], [28, 10, 5], [23, 4, 2], [32, 6, 34, 39]]
[[13, 0, 17], [31, 25, 1], [9, 8, 15], [39, 29, 20], [12, 6, 26], [18, 22, 27], [3, 37, 19], [16, 35, 23], [33, 32, 28], [34, 5, 21], [7, 11, 4], [2, 24, 30], [10, 36, 14, 38]]
