[[2, 29, 8], [9, 23, 4], [32, 16, 25], [35, 37, 31], [42, 40, 1], [27, 20, 13], [0, 46, 34], [26, 15, 19], [7, 17, 10], [24, 45, 44], [39, 12, 22], [41, 30, 36], [3, 21, 43], [6, 11, 18], [28, 47, 33], [14, 38, 5]]
[[21, 37, 9], [38, 15, 29], [24, 3, 41], [28, 0, 46], [26, 27, 1], [43, 33, 42], [8, 23, 2], [31, 4, 47], [16, 32, 35], [45, 34, 30], [44, 20, 25], [11, 22, 7], [5, 36, 17], [10, 13, 39], [40, 6, 18], [12, 19, 14]]
[[0, 34, 18], [35, 8, 1], [27, 26, 32], [33, 38, 2], [43, 9, 25], [22, 30, 47], [6, 37, 19], [7, 31, 29], [14, 36, 4], [28, 12, 42], [17, 10, 46], [3, 5, 45], [13, 20, 40], [41, 16, 11], [44, 15, 24], [21, 23, 39]]
[[7, 30, 20], [47, 12, 46], [32, 1, 13], [31, 5, 44], [4, 24, 26], [23, 28, 41], [42, 25, 43], [15, 39, 22], [0, 35, 40], [21, 14, 6], [8, 27, 29], [3, 11, 34], [33, 38, 16], [37, 17, 45], [36, 9, 10], [19, 18, 2]]
[[42, 34, 19], [41, 0, 4], [24, 44, 17], [27, 7, 38], [5, 31, 22], [13, 43, 35], [33, 20, 18], [25, 28, 37], [11, 39, 30], [6, 2, 12], [45, 15, 1], [47, 29, 40], [26, 14, 32], [36, 9, 8], [21, 3, 23], [10, 16, 46]]
[[31, 25, 22], [46, 24, 37], [19, 20, 44], [3, 43, 32], [23, 33, 5], [16, 4, 27], [38, 17, 26], [29, 15, 11], [39, 8, 12], [18, 40, 13], [28, 2, 36], [14, 0, 10], [41, 42, 9], [45, 35, 34], [21, 47, 30], [6, 7, 1]]
[[5, 17, 26], [10, 0, 4], [9, 13, 22], [25, 40, 21], [24, 12, 27], [33, 20, 14], [42, 16, 41], [45, 44, 35], [30, 46, 19], [3, 6, 23], [37, 2, 43], [18, 36, 11], [38, 29, 1], [31, 32, 28], [47, 7, 8], [15, 39, 34]]
[[24, 32, 2], [43, 8, 10], [4, 3, 13], [9, 16, 46], [21, 27, 44], [6, 47, 19], [35, 22, 29], [12, 11, 0], [1, 37, 39], [26, 33, 34], [28, 30, 18], [45, 42, 40], [7, 17, 20], [36, 41, 5], [14, 31, 23], [15, 25, 38]]
[[0, 35, 12], [31, 46, 36], [18, 32, 19], [39, 4, 29], [16, 47, 11], [34, 8, 44], [2, 1, 28], [10, 17, 37], [30, 27, 38], [25, 43, 23], [14, 26, 15], [21, 20, 13], [5, 41, 45], [3, 42, 24], [22, 9, 40], [7, 33, 6]]
[[28, 37, 12], [22, 39, 9], [5, 42, 10], [44, 47, 33], [25, 35, 38], [32, 31, 26], [45, 43, 11], [6, 40, 3], [30, 24, 1], [7, 8, 18], [0, 4, 19], [36, 46, 16], [29, 2, 20], [21, 15, 34], [17, 13, 41], [14, 27, 23]]
[[38, 20, 0], [30, 22, 43], [5, 8, 45], [42, 39, 27], [15, 24, 37], [47, 19, 16], [35, 32, 44], [14, 18, 36], [33, 41, 23], [1, 7, 28], [46, 21, 25], [11, 26, 9], [12, 34, 40], [17, 10, 2], [3, 6, 29], [4, 31, 13]]
[[44, 14, 3], [33, 1, 20], [13, 34, 45], [17, 41, 39], [5, 25, 10], [29, 7, 4], [42, 2, 37], [46, 16, 31], [35, 21, 40], [8, 23, 18], [22, 19, 27], [47, 24, 12], [32, 0, 30], [26, 9, 36], [15, 43, 6], [28, 11, 38]]
[[20, 33, 34], [23, 21, 38], [42, 36, 41], [18, 19, 14], [25, 40, 0], [28, 5, 31], [24, 26, 10], [16, 17, 29], [13, 8, 35], [39, 9, 7], [46, 22, 44], [11, 3, 45], [6, 2, 47], [43, 15, 37], [4, 30, 12], [1, 32, 27]]
[[24, 36, 37], [27, 0, 8], [47, 15, 10], [31, 3, 1], [29, 18, 22], [11, 26, 23], [35, 4, 16], [6, 21, 44], [32, 13, 28], [39, 12, 46], [19, 30, 38], [7, 41, 14], [45, 20, 5], [33, 43, 2], [40, 42, 17], [25, 34, 9]]
[[17, 23, 46], [27, 2, 40], [32, 36, 4], [14, 45, 11], [34, 22, 41], [16, 7, 5], [13, 38, 10], [24, 1, 0], [25, 42, 44], [31, 39, 43], [29, 6, 18], [47, 26, 30], [15, 12, 3], [19, 8, 35], [28, 20, 33], [9, 37, 21]]
[[44, 6, 23], [3, 34, 17], [47, 30, 36], [22, 28, 37], [0, 24, 27], [38, 4, 42], [8, 9, 13], [10, 1, 20], [7, 40, 32], [14, 11, 18], [33, 25, 43], [2, 26, 29], [35, 46, 19], [39, 12, 16], [15, 5, 21], [45, 41, 31]]
[[24, 30, 2], [4, 8, 27], [38, 37, 6], [11, 39, 12], [0, 26, 35], [23, 43, 44], [33, 32, 21], [1, 40, 29], [9, 10, 42], [36, 13, 17], [25, 16, 22], [45, 46, 20], [15, 3, 18], [47, 41, 28], [5, 31, 19], [14, 34, 7]]
[[17, 14, 11], [32, 37, 19], [2, 9, 21], [6, 42, 25], [3, 33, 22], [23, 12, 20], [34, 31, 26], [24, 0, 27], [28, 8, 45], [46, 10, 4], [5, 30, 13], [18, 16, 47], [38, 7, 43], [36, 40, 44], [29, 41, 1], [39, 15, 35]]
[[35, 9, 21], [34, 40, 44], [16, 20, 45], [47, 15, 11], [8, 37, 46], [17, 3, 7], [38, 25, 19], [24, 4, 12], [14, 1, 33], [28, 27, 43], [22, 10, 42], [0, 18, 31], [36, 41, 32], [30, 26, 6], [13, 29, 23], [39, 2, 5]]
[[6, 40, 14], [46, 15, 32], [28, 9, 8], [18, 17, 10], [47, 43, 38], [41, 24, 23], [19, 4, 1], [37, 0, 22], [27, 44, 12], [29, 13, 2], [31, 45, 42], [34, 3, 39], [11, 33, 35], [7, 36, 5], [26, 16, 30], [25, 20, 21]]
[[28, 35, 19], [2, 1, 25], [33, 32, 22], [44, 18, 27], [42, 21, 37], [10, 39, 23], [38, 13, 15], [9, 14, 3], [16, 12, 11], [29, 40, 6], [8, 7, 47], [17, 36, 0], [26, 4, 43], [5, 41, 30], [31, 20, 34], [45, 24, 46]]
[[31, 28, 13], [7, 20, 40], [22, 6, 30], [5, 4, 39], [16, 3, 43], [10, 47, 23], [14, 42, 45], [21, 46, 0], [26, 18, 17], [1, 8, 35], [12, 9, 33], [11, 15, 37], [44, 24, 2], [19, 36, 41], [25, 34, 29], [32, 38, 27]]
[[33, 7, 35], [47, 16, 8], [2, 25, 40], [38, 10, 41], [5, 36, 27], [24, 34, 12], [30, 13, 26], [1, 28, 3], [39, 4, 19], [45, 44, 11], [43, 23, 29], [22, 46, 21], [0, 20, 42], [14, 31, 9], [18, 37, 32], [17, 6, 15]]
[[30, 28, 43], [5, 38, 9], [45, 8, 2], [20, 29, 34], [31, 15, 42], [19, 39, 11], [44, 36, 18], [26, 22, 7], [10, 47, 23], [12, 14, 24], [0, 37, 35], [33, 41, 4], [27, 16, 40], [6, 1, 17], [21, 46, 3], [25, 32, 13]]
[[47, 20, 15], [25, 31, 11], [2, 38, 30], [9, 22, 44], [45, 4, 26], [23, 17, 6], [33, 36, 16], [3, 37, 24], [7, 40, 32], [14, 21, 27], [8, 34, 18], [5, 42, 0], [28, 43, 1], [46, 29, 35], [10, 19, 39], [12, 13, 41]]
[[47, 45, 29], [20, 41, 4], [2, 8, 28], [11, 10, 34], [9, 39, 24], [19, 17, 6], [38, 35, 30], [3, 31, 40], [25, 7, 12], [27, 46, 18], [21, 15, 36], [23, 14, 5], [16, 33, 32], [13, 42, 44], [43, 1, 37], [22, 26, 0]]
[[24, 44, 19], [4, 31, 14], [10, 39, 43], [22, 47, 41], [42, 29, 7], [9, 8, 33], [32, 21, 25], [40, 11, 38], [45, 46, 2], [6, 30, 3], [27, 16, 34], [5, 12, 0], [26, 37, 18], [36, 13, 35], [28, 20, 15], [23, 17, 1]]
[[17, 13, 1], [15, 30, 16], [7, 3, 34], [45, 10, 24], [22, 25, 5], [9, 41, 12], [40, 44, 32], [33, 29, 39], [46, 11, 0], [43, 27, 42], [19, 6, 20], [23, 35, 31], [8, 38, 18], [47, 21, 2], [4, 37, 28], [36, 14, 26]]
[[13, 30, 15], [10, 41, 37], [43, 33, 34], [21, 29, 9], [8, 0, 17], [46, 22, 32], [16, 12, 2], [24, 45, 36], [25, 47, 1], [26, 35, 6], [27, 11, 20], [39, 19, 3], [44, 23, 14], [7, 18, 4], [40, 42, 38], [28, 31, 5]]
[[9, 1, 15], [20, 47, 31], [23, 21, 11], [40, 32, 27], [36, 30, 29], [46, 6, 38], [5, 37, 45], [42, 43, 2], [3, 24, 14], [25, 28, 8], [10, 7, 34], [41, 26, 44], [12, 19, 0], [17, 35, 4], [39, 33, 22], [13, 16, 18]]
[[40, 29, 25], [24, 34, 10], [0, 41, 4], [46, 3, 47], [39, 23, 36], [12, 26, 42], [43, 22, 17], [2, 38, 1], [11, 13, 32], [27, 5, 31], [35, 9, 28], [33, 30, 37], [15, 16, 6], [18, 21, 14], [45, 44, 8], [19, 7, 20]]
[[8, 9, 41], [11, 7, 16], [13, 40, 24], [4, 28, 31], [2, 27, 21], [18, 29, 45], [20, 32, 3], [0, 35, 17], [12, 42, 34], [47, 14, 33], [6, 38, 22], [39, 30, 37], [23, 26, 46], [10, 15, 43], [19, 1, 25], [5, 44, 36]]
[[24, 22, 29], [36, 30, 11], [16, 18, 13], [14, 23, 39], [3, 45, 31], [6, 38, 40], [5, 0, 41], [12, 25, 28], [46, 4, 43], [35, 47, 33], [19, 44, 37], [42, 20, 21], [27, 26, 1], [7, 9, 8], [2, 32, 17], [10, 34, 15]]
[[21, 22, 46], [34, 18, 29], [44, 24, 17], [41, 25, 16], [45, 38, 19], [1, 27, 31], [33, 0, 26], [4, 30, 23], [8, 3, 47], [5, 32, 28], [12, 6, 9], [15, 13, 7], [43, 14, 42], [20, 35, 36], [40, 11, 37], [39, 10, 2]]
[[17, 16, 14], [23, 8, 12], [43, 31, 20], [15, 5, 39], [35, 34, 1], [6, 36, 22], [11, 38, 9], [41, 32, 29], [28, 21, 25], [47, 42, 7], [13, 4, 46], [18, 37, 45], [19, 0, 33], [40, 26, 30], [24, 10, 2], [44, 3, 27]]
[[37, 21, 4], [14, 2, 1], [33, 3, 11], [5, 15, 13], [30, 25, 20], [9, 8, 35], [32, 7, 24], [31, 41, 39], [22, 19, 46], [26, 27, 18], [28, 29, 44], [0, 10, 47], [36, 40, 43], [34, 38, 42], [6, 17, 45], [16, 23, 12]]
[[20, 25, 22], [46, 16, 32], [4, 11, 24], [33, 19, 29], [0, 13, 1], [21, 28, 42], [10, 14, 37], [38, 18, 6], [3, 41, 7], [26, 17, 12], [45, 40, 30], [36, 39, 35], [23, 15, 8], [31, 47, 27], [2, 44, 43], [34, 9, 5]]
[[40, 6, 30], [47, 3, 28], [21, 27, 29], [16, 2, 20], [45, 35, 37], [17, 0, 13], [38, 4, 1], [34, 24, 14], [7, 36, 10], [23, 26, 19], [39, 12, 32], [18, 31, 46], [43, 8, 33], [11, 5, 25], [15, 22, 41], [44, 9, 42]]
[[40, 30, 25], [29, 28, 16], [41, 6, 15], [13, 8, 18], [20, 21, 3], [31, 22, 35], [36, 17, 24], [46, 19, 10], [42, 43, 23], [39, 1, 37], [44, 45, 0], [47, 26, 9], [2, 33, 32], [11, 34, 5], [14, 38, 4], [7, 27, 12]]
[[14, 9, 32], [44, 11, 41], [18, 37, 16], [15, 45, 23], [47, 22, 26], [7, 10, 42], [36, 2, 46], [1, 24, 43], [40, 6, 35], [21, 25, 4], [13, 5, 20], [12, 29, 33], [19, 34, 17], [38, 31, 0], [27, 3, 28], [39, 30, 8]]
[[44, 29, 14], [23, 35, 43], [21, 12, 41], [28, 33, 26], [37, 5, 13], [7, 20, 34], [36, 9, 45], [38, 24, 8], [0, 30, 32], [4, 17, 19], [47, 18, 40], [22, 39, 2], [15, 31, 6], [46, 1, 10], [25, 42, 27], [3, 16, 11]]
[[22, 42, 43], [23, 1, 3], [5, 21, 32], [40, 6, 20], [46, 30, 12], [36, 18, 16], [10, 26, 45], [7, 4, 38], [11, 17, 25], [14, 33, 24], [28, 8, 34], [15, 44, 31], [2, 0, 47], [13, 37, 9], [41, 39, 35], [29, 19, 27]]
[[8, 18, 20], [21, 14, 24], [27, 13, 43], [46, 42, 30], [15, 40, 10], [41, 34, 29], [5, 45, 16], [33, 39, 11], [28, 35, 3], [38, 36, 12], [1, 4, 6], [37, 32, 47], [9, 17, 7], [2, 25, 31], [0, 26, 22], [23, 44, 19]]
[[14, 8, 15], [37, 38, 29], [35, 21, 17], [39, 12, 40], [2, 19, 45], [32, 44, 47], [4, 36, 10], [33, 20, 23], [27, 3, 1], [24, 9, 46], [43, 30, 11], [34, 6, 5], [26, 41, 7], [13, 16, 31], [28, 25, 18], [0, 22, 42]]
[[11, 14, 13], [18, 44, 34], [33, 42, 47], [5, 41, 32], [12, 29, 23], [28, 15, 39], [38, 7, 24], [30, 4, 36], [10, 31, 21], [6, 16, 9], [19, 40, 46], [45, 35, 25], [1, 3, 2], [26, 22, 17], [43, 37, 0], [8, 27, 20]]
[[32, 14, 17], [20, 43, 31], [24, 1, 2], [26, 18, 30], [33, 11, 29], [3, 4, 22], [40, 37, 19], [9, 41, 39], [5, 7, 34], [45, 35, 10], [6, 15, 8], [47, 23, 46], [27, 0, 42], [25, 16, 21], [36, 38, 13], [12, 44, 28]]
[[43, 30, 31], [14, 15, 45], [20, 27, 10], [22, 47, 3], [2, 11, 12], [26, 44, 36], [23, 33, 40], [37, 24, 17], [41, 0, 19], [29, 18, 38], [13, 4, 32], [34, 21, 35], [1, 42, 39], [7, 9, 25], [28, 5, 6], [8, 46, 16]]
[[23, 43, 1], [44, 25, 2], [36, 5, 38], [42, 29, 14], [8, 15, 16], [4, 41, 7], [6, 34, 28], [24, 3, 17], [45, 40, 27], [21, 10, 33], [31, 47, 22], [0, 13, 30], [32, 12, 37], [46, 39, 11], [26, 19, 20], [9, 35, 18]]
[[46, 11, 33], [37, 15, 29], [22, 8, 34], [0, 18, 2], [32, 36, 42], [23, 6, 24], [38, 30, 31], [41, 14, 25], [43, 44, 21], [20, 39, 12], [47, 45, 40], [35, 4, 5], [10, 16, 17], [19, 3, 1], [26, 27, 13], [7, 28, 9]]
[[40, 36, 5], [3, 10, 19], [23, 22, 7], [37, 44, 1], [28, 18, 39], [16, 26, 34], [43, 35, 13], [24, 32, 20], [33, 8, 47], [30, 38, 4], [21, 0, 15], [31, 29, 45], [25, 12, 42], [9, 2, 6], [27, 41, 14], [17, 11, 46]]
[[32, 8, 23], [10, 6, 22], [41, 30, 47], [0, 24, 4], [19, 42, 40], [33, 39, 12], [17, 14, 1], [21, 44, 2], [31, 43, 3], [46, 29, 38], [16, 45, 13], [9, 7, 28], [34, 27, 37], [25, 5, 15], [18, 26, 35], [36, 11, 20]]
[[27, 40, 39], [29, 6, 45], [42, 0, 30], [47, 3, 38], [11, 20, 15], [1, 46, 4], [8, 44, 28], [24, 10, 17], [9, 19, 36], [32, 22, 14], [5, 37, 13], [23, 26, 2], [34, 41, 16], [25, 7, 12], [33, 35, 31], [18, 21, 43]]
[[18, 25, 40], [39, 3, 0], [35, 32, 22], [42, 24, 2], [20, 19, 6], [38, 21, 8], [46, 10, 29], [28, 17, 30], [43, 23, 4], [45, 26, 1], [34, 36, 27], [44, 9, 37], [41, 11, 31], [33, 7, 16], [13, 5, 47], [14, 15, 12]]
[[31, 22, 3], [20, 6, 30], [41, 18, 25], [43, 42, 13], [28, 33, 10], [1, 5, 24], [2, 45, 29], [40, 34, 9], [32, 21, 46], [15, 17, 7], [38, 47, 19], [39, 23, 8], [12, 4, 0], [27, 14, 11], [26, 35, 16], [44, 37, 36]]
[[43, 17, 15], [8, 9, 46], [47, 4, 1], [41, 10, 34], [11, 29, 22], [27, 24, 18], [26, 14, 42], [19, 40, 13], [5, 44, 23], [6, 16, 3], [20, 35, 32], [12, 7, 30], [25, 2, 39], [37, 0, 45], [28, 36, 38], [33, 21, 31]]
[[0, 32, 37], [36, 9, 26], [11, 25, 43], [21, 4, 35], [42, 40, 16], [45, 1, 2], [12, 6, 3], [13, 14, 19], [38, 41, 39], [28, 30, 17], [34, 20, 7], [44, 23, 22], [5, 10, 24], [47, 46, 29], [33, 31, 8], [27, 18, 15]]
[[24, 33, 31], [15, 0, 1], [46, 19, 45], [47, 27, 32], [10, 39, 25], [9, 30, 11], [7, 5, 43], [38, 20, 29], [18, 6, 37], [21, 13, 8], [42, 35, 16], [3, 28, 44], [34, 2, 22], [36, 17, 41], [23, 12, 40], [4, 14, 26]]
[[45, 27, 40], [21, 1, 35], [38, 4, 47], [5, 29, 26], [20, 14, 17], [43, 36, 11], [28, 9, 37], [18, 13, 30], [31, 22, 44], [0, 34, 12], [8, 25, 41], [2, 19, 33], [23, 15, 10], [7, 6, 32], [24, 46, 3], [39, 42, 16]]
[[36, 8, 5], [16, 26, 46], [38, 30, 3], [32, 44, 1], [4, 27, 11], [21, 39, 14], [12, 15, 47], [35, 29, 0], [23, 7, 13], [19, 33, 25], [40, 6, 41], [2, 37, 45], [18, 42, 20], [24, 10, 22], [31, 9, 43], [28, 17, 34]]
[[44, 18, 34], [11, 39, 40], [17, 8, 0], [13, 21, 6], [29, 16, 36], [7, 42, 46], [43, 2, 41], [1, 47, 5], [22, 19, 30], [9, 33, 32], [23, 4, 20], [24, 10, 14], [45, 3, 27], [31, 28, 37], [35, 15, 38], [12, 25, 26]]
[[36, 25, 34], [9, 37, 42], [44, 19, 28], [26, 39, 8], [6, 33, 4], [47, 23, 10], [20, 40, 3], [43, 5, 7], [45, 41, 35], [12, 15, 30], [16, 29, 13], [38, 2, 32], [24, 0, 21], [11, 22, 14], [1, 31, 46], [18, 27, 17]]
[[8, 0, 23], [32, 3, 25], [33, 6, 17], [43, 5, 4], [16, 45, 27], [11, 46, 9], [34, 30, 14], [36, 15, 19], [29, 31, 44], [47, 35, 20], [40, 10, 39], [13, 21, 38], [18, 41, 37], [22, 28, 24], [7, 2, 12], [26, 42, 1]]
[[40, 6, 41], [27, 38, 30], [23, 0, 2], [20, 17, 13], [42, 19, 18], [34, 4, 15], [43, 21, 47], [8, 35, 26], [45, 24, 5], [39, 36, 22], [28, 31, 11], [16, 44, 25], [33, 32, 7], [37, 9, 1], [10, 46, 12], [29, 3, 14]]
[[16, 3, 19], [7, 41, 17], [46, 6, 34], [31, 5, 2], [15, 40, 36], [0, 35, 44], [22, 45, 28], [9, 43, 24], [20, 38, 11], [12, 30, 42], [39, 27, 21], [47, 18, 1], [29, 26, 37], [8, 33, 13], [4, 32, 25], [23, 10, 14]]
[[25, 37, 24], [3, 7, 21], [9, 2, 10], [13, 39, 33], [40, 1, 8], [27, 16, 31], [6, 22, 11], [26, 32, 18], [23, 20, 47], [41, 36, 30], [29, 42, 17], [35, 44, 34], [46, 45, 12], [14, 28, 15], [38, 0, 19], [43, 5, 4]]
[[15, 21, 16], [42, 26, 19], [23, 46, 11], [41, 22, 7], [13, 35, 30], [12, 8, 39], [9, 31, 6], [40, 0, 38], [32, 14, 37], [20, 29, 28], [17, 18, 2], [4, 3, 1], [27, 25, 10], [43, 34, 47], [44, 5, 24], [45, 36, 33]]
[[33, 18, 14], [6, 25, 13], [21, 41, 11], [23, 36, 8], [12, 42, 17], [24, 27, 9], [7, 32, 5], [0, 37, 15], [28, 40, 2], [19, 44, 47], [20, 16, 10], [34, 1, 22], [31, 38, 45], [46, 26, 3], [35, 30, 39], [29, 4, 43]]
[[39, 44, 9], [23, 41, 2], [13, 31, 32], [6, 20, 43], [38, 18, 10], [40, 19, 22], [7, 15, 4], [0, 8, 3], [25, 47, 36], [28, 5, 35], [30, 17, 11], [46, 24, 16], [29, 21, 33], [1, 37, 42], [27, 12, 26], [45, 14, 34]]
[[20, 32, 10], [15, 36, 33], [44, 7, 34], [12, 0, 43], [26, 16, 18], [45, 28, 1], [42, 6, 40], [31, 21, 27], [13, 23, 5], [4, 39, 41], [17, 35, 25], [47, 37, 22], [3, 24, 14], [29, 46, 9], [30, 2, 8], [19, 38, 11]]
[[40, 20, 2], [36, 45, 27], [47, 18, 0], [13, 42, 21], [6, 31, 37], [24, 10, 11], [7, 35, 22], [34, 12, 33], [14, 25, 3], [1, 29, 28], [39, 23, 9], [46, 5, 17], [8, 19, 4], [26, 41, 32], [16, 38, 43], [30, 15, 44]]
[[20, 12, 9], [44, 11, 21], [17, 5, 28], [43, 6, 0], [3, 13, 29], [14, 40, 34], [19, 30, 31], [37, 16, 45], [46, 47, 1], [7, 24, 8], [15, 32, 18], [23, 10, 41], [33, 36, 4], [2, 38, 27], [42, 22, 35], [26, 25, 39]]
[[37, 16, 7], [29, 45, 5], [11, 2, 12], [0, 43, 35], [42, 21, 39], [40, 30, 10], [1, 9, 4], [32, 34, 6], [15, 14, 36], [25, 18, 44], [22, 13, 19], [8, 20, 24], [23, 46, 31], [38, 47, 3], [33, 27, 28], [41, 26, 17]]
[[11, 6, 40], [37, 34, 46], [3, 47, 42], [15, 2, 29], [28, 31, 32], [9, 33, 45], [26, 16, 10], [13, 25, 27], [7, 8, 20], [12, 43, 14], [23, 5, 0], [24, 22, 36], [41, 35, 44], [1, 39, 19], [30, 21, 4], [38, 17, 18]]
[[30, 47, 21], [41, 28, 23], [25, 32, 10], [31, 5, 17], [14, 2, 37], [6, 45, 24], [39, 1, 27], [36, 40, 4], [20, 38, 22], [3, 44, 34], [11, 35, 43], [0, 46, 7], [16, 18, 8], [12, 42, 15], [33, 13, 9], [19, 29, 26]]
[[27, 33, 45], [11, 25, 4], [5, 19, 2], [6, 22, 14], [17, 32, 7], [39, 12, 0], [16, 3, 20], [42, 8, 24], [47, 34, 43], [38, 35, 36], [46, 13, 1], [41, 30, 29], [28, 10, 40], [21, 31, 18], [26, 44, 23], [9, 15, 37]]
[[5, 43, 29], [6, 42, 18], [45, 13, 0], [17, 4, 41], [16, 46, 9], [25, 44, 19], [3, 23, 37], [31, 1, 11], [7, 10, 24], [15, 34, 39], [28, 38, 20], [12, 40, 8], [27, 2, 26], [21, 30, 22], [14, 32, 47], [35, 33, 36]]
