[[19, 2, 15], [29, 10, 5], [37, 33, 34], [32, 20, 22], [14, 9, 8], [12, 27, 18], [28, 26, 1], [11, 30, 21], [36, 16, 6], [0, 35, 13], [17, 3, 24, 4], [23, 31, 7, 25]]
[[29, 9, 15], [28, 16, 3], [10, 23, 31], [26, 11, 33], [24, 4, 20], [14, 19, 17], [36, 13, 35], [7, 18, 30], [25, 21, 32], [12, 37, 0], [6, 1, 34, 2], [8, 27, 5, 22]]
[[33, 5, 20], [1, 0, 12], [10, 25, 16], [31, 19, 32], [6, 2, 9], [36, 4, 22], [17, 30, 14], [27, 37, 24], [11, 35, 7], [34, 21, 28], [23, 29, 26, 3], [8, 13, 18, 15]]
[[13, 12, 26], [22, 9, 7], [18, 20, 8], [1, 28, 36], [15, 29, 33], [23, 25, 21], [4, 6, 3], [0, 17, 31], [11, 2, 37], [5, 10, 32], [24, 35, 30, 27], [16, 14, 34, 19]]
[[2, 8, 28], [10, 36, 35], [5, 13, 24], [27, 20, 11], [34, 37, 16], [12, 17, 19], [21, 14, 30], [9, 1, 33], [22, 7, 25], [15, 18, 23], [26, 29, 32, 4], [0, 6, 31, 3]]
[[29, 15, 33], [18, 14, 0], [4, 36, 28], [31, 30, 27], [32, 7, 23], [11, 25, 13], [35, 21, 3], [20, 34, 2], [16, 5, 1], [26, 37, 12], [19, 9, 17, 10], [24, 8, 6, 22]]
[[18, 10, 8], [2, 31, 4], [7, 34, 27], [30, 25, 29], [37, 35, 14], [11, 24, 23], [26, 0, 3], [32, 28, 16], [22, 33, 17], [1, 12, 6], [15, 5, 21, 19], [20, 9, 13, 36]]
[[33, 2, 11], [28, 26, 3], [20, 9, 8], [12, 19, 1], [30, 14, 16], [15, 7, 10], [22, 25, 13], [0, 18, 23], [27, 21, 5], [36, 6, 37], [17, 31, 4, 35], [34, 32, 24, 29]]
[[28, 9, 20], [7, 32, 27], [23, 6, 13], [8, 33, 5], [15, 1, 24], [37, 31, 10], [34, 17, 22], [29, 4, 21], [26, 35, 2], [19, 12, 11], [14, 3, 25, 16], [30, 0, 36, 18]]
[[29, 2, 10], [5, 27, 7], [28, 9, 35], [3, 24, 16], [22, 34, 32], [20, 37, 26], [13, 18, 21], [4, 33, 31], [8, 36, 15], [0, 25, 6], [17, 1, 23, 30], [19, 11, 14, 12]]
[[30, 14, 5], [28, 32, 12], [18, 27, 11], [8, 22, 36], [19, 37, 29], [23, 16, 3], [4, 15, 25], [6, 10, 2], [20, 13, 1], [33, 17, 34], [26, 35, 9, 7], [24, 0, 31, 21]]
[[0, 10, 17], [33, 18, 3], [5, 27, 14], [1, 22, 7], [25, 11, 13], [15, 35, 28], [26, 29, 20], [6, 19, 37], [2, 9, 24], [30, 31, 23], [21, 32, 36, 12], [4, 16, 34, 8]]
[[19, 11, 24], [23, 13, 14], [12, 9, 32], [17, 31, 22], [5, 4, 34], [36, 15, 8], [27, 2, 10], [30, 3, 7], [21, 20, 18], [35, 37, 1], [28, 6, 33, 25], [29, 26, 16, 0]]
[[16, 4, 24], [12, 37, 28], [6, 21, 3], [26, 15, 29], [18, 5, 32], [2, 25, 14], [33, 34, 20], [22, 0, 27], [11, 9, 17], [8, 10, 23], [35, 13, 1, 36], [30, 31, 7, 19]]
[[6, 5, 18], [8, 11, 10], [0, 16, 31], [3, 15, 17], [19, 27, 29], [2, 9, 20], [22, 28, 25], [35, 36, 30], [26, 34, 23], [33, 13, 1], [37, 4, 12, 21], [14, 24, 32, 7]]
[[33, 6, 11], [15, 8, 23], [14, 34, 1], [20, 29, 5], [9, 37, 18], [35, 28, 13], [31, 21, 0], [16, 30, 17], [7, 12, 36], [19, 24, 10], [25, 22, 32, 27], [2, 4, 3, 26]]
[[23, 14, 15], [35, 12, 29], [30, 27, 1], [6, 16, 37], [34, 21, 8], [4, 10, 17], [24, 11, 13], [28, 0, 3], [2, 25, 7], [5, 31, 22], [9, 19, 36, 26], [18, 20, 32, 33]]
[[24, 3, 14], [26, 1, 2], [8, 22, 36], [28, 4, 9], [27, 15, 7], [35, 12, 10], [37, 34, 30], [25, 6, 31], [33, 21, 32], [11, 0, 17], [19, 29, 16, 5], [23, 20, 13, 18]]
[[16, 0, 11], [31, 6, 9], [13, 19, 1], [35, 33, 26], [12, 32, 15], [21, 5, 18], [14, 23, 30], [36, 3, 2], [28, 8, 34], [37, 24, 4], [20, 22, 29, 27], [10, 7, 25, 17]]
[[24, 20, 27], [17, 35, 9], [15, 30, 22], [10, 16, 14], [1, 8, 26], [5, 2, 11], [23, 34, 3], [31, 37, 18], [6, 21, 4], [0, 33, 29], [19, 28, 12, 25], [36, 13, 7, 32]]
[[18, 16, 3], [19, 30, 33], [36, 24, 14], [22, 34, 0], [1, 28, 25], [17, 6, 15], [20, 7, 9], [26, 21, 37], [12, 10, 35], [8, 31, 23], [11, 4, 13, 27], [32, 2, 29, 5]]
[[8, 14, 32], [37, 5, 15], [3, 9, 26], [35, 18, 20], [16, 36, 4], [25, 21, 1], [0, 31, 7], [10, 11, 30], [2, 28, 12], [19, 34, 24], [17, 22, 27, 6], [13, 23, 29, 33]]
[[30, 1, 14], [25, 10, 0], [37, 16, 32], [23, 24, 27], [13, 17, 15], [12, 29, 20], [18, 19, 35], [31, 36, 9], [2, 26, 3], [22, 11, 5], [7, 8, 28, 21], [33, 34, 4, 6]]
[[37, 0, 5], [22, 35, 17], [19, 10, 27], [7, 26, 34], [9, 31, 29], [8, 23, 33], [11, 20, 24], [6, 4, 13], [32, 25, 12], [36, 2, 30], [18, 28, 21, 15], [3, 14, 16, 1]]
[[21, 36, 12], [30, 9, 18], [32, 5, 35], [27, 8, 31], [1, 33, 2], [23, 25, 15], [3, 19, 22], [34, 37, 4], [14, 0, 6], [20, 24, 13], [28, 17, 7, 11], [26, 10, 16, 29]]
[[25, 0, 21], [22, 13, 10], [23, 36, 20], [17, 12, 16], [9, 28, 7], [11, 27, 26], [18, 24, 4], [3, 6, 35], [19, 32, 1], [33, 34, 14], [5, 29, 30, 15], [8, 31, 37, 2]]
[[30, 0, 35], [24, 34, 4], [9, 23, 8], [33, 36, 22], [10, 21, 14], [12, 11, 26], [17, 16, 20], [13, 37, 31], [2, 1, 28], [15, 18, 29], [25, 3, 7, 32], [27, 5, 6, 19]]
[[2, 27, 10], [34, 28, 24], [1, 14, 35], [36, 15, 18], [17, 21, 23], [25, 26, 8], [9, 30, 22], [4, 37, 5], [32, 6, 16], [20, 33, 12], [7, 19, 0, 3], [13, 31, 29, 11]]
[[2, 9, 20], [16, 35, 5], [13, 12, 6], [21, 18, 11], [7, 19, 4], [15, 34, 1], [29, 37, 26], [10, 32, 28], [23, 33, 17], [36, 8, 31], [27, 14, 3, 30], [25, 0, 24, 22]]
[[1, 4, 27], [28, 34, 32], [31, 22, 36], [21, 30, 23], [7, 35, 19], [20, 8, 0], [6, 17, 15], [5, 12, 24], [18, 11, 3], [9, 26, 16], [10, 14, 2, 29], [33, 13, 37, 25]]
[[15, 12, 35], [36, 28, 32], [33, 25, 6], [1, 2, 0], [16, 34, 10], [11, 37, 7], [24, 30, 9], [5, 22, 31], [29, 21, 4], [23, 18, 19], [8, 14, 13, 17], [27, 20, 26, 3]]
[[11, 30, 9], [26, 0, 27], [7, 19, 15], [34, 14, 25], [37, 24, 32], [33, 12, 17], [1, 8, 13], [35, 4, 21], [29, 18, 20], [5, 36, 10], [23, 31, 3, 6], [28, 22, 16, 2]]
[[1, 19, 0], [29, 30, 23], [11, 21, 20], [16, 27, 2], [36, 35, 4], [25, 18, 3], [10, 24, 12], [34, 8, 32], [37, 26, 22], [7, 31, 15], [17, 28, 14, 6], [13, 9, 33, 5]]
[[24, 17, 35], [28, 14, 15], [21, 9, 32], [25, 7, 6], [23, 13, 8], [22, 33, 12], [19, 10, 27], [30, 4, 1], [16, 26, 31], [36, 0, 11], [37, 3, 2, 18], [29, 5, 34, 20]]
[[3, 25, 8], [18, 29, 10], [6, 21, 15], [14, 30, 32], [5, 11, 36], [33, 34, 16], [22, 23, 17], [20, 27, 0], [35, 31, 26], [37, 7, 9], [1, 24, 28, 2], [13, 4, 12, 19]]
[[34, 7, 26], [23, 21, 18], [9, 16, 10], [31, 35, 0], [30, 33, 19], [12, 24, 8], [4, 1, 15], [3, 22, 17], [13, 11, 29], [27, 2, 20], [37, 36, 6, 5], [25, 28, 14, 32]]
[[34, 35, 3], [22, 8, 27], [17, 7, 16], [29, 20, 0], [36, 28, 4], [18, 10, 24], [33, 19, 26], [30, 21, 9], [23, 11, 1], [31, 13, 37], [2, 5, 32, 25], [15, 6, 14, 12]]
[[5, 37, 34], [10, 16, 19], [24, 6, 20], [28, 2, 32], [23, 4, 36], [29, 14, 0], [15, 11, 1], [21, 13, 30], [9, 8, 12], [26, 17, 35], [3, 27, 33, 31], [22, 7, 25, 18]]
[[28, 3, 11], [34, 16, 9], [35, 24, 31], [36, 5, 8], [22, 25, 19], [33, 14, 18], [30, 1, 29], [15, 7, 2], [37, 12, 10], [0, 6, 20], [32, 4, 17, 21], [13, 26, 23, 27]]
[[34, 21, 16], [7, 35, 15], [31, 11, 30], [6, 27, 9], [5, 3, 2], [8, 12, 23], [13, 20, 29], [14, 33, 0], [10, 28, 4], [26, 25, 24], [32, 37, 1, 18], [36, 22, 17, 19]]
[[2, 23, 0], [7, 22, 21], [15, 20, 19], [37, 36, 29], [8, 1, 9], [14, 13, 28], [31, 12, 33], [24, 32, 18], [11, 25, 16], [5, 6, 35], [4, 17, 27, 26], [10, 34, 30, 3]]
[[32, 2, 33], [34, 5, 22], [30, 27, 26], [0, 29, 4], [18, 17, 35], [21, 1, 7], [15, 12, 13], [31, 11, 23], [14, 10, 28], [37, 36, 6], [3, 20, 25, 9], [16, 19, 24, 8]]
[[20, 16, 10], [5, 17, 34], [6, 0, 12], [26, 21, 15], [2, 32, 27], [22, 8, 24], [11, 19, 28], [36, 33, 4], [23, 31, 9], [37, 30, 25], [29, 7, 13, 18], [14, 35, 3, 1]]
[[6, 28, 26], [21, 29, 15], [24, 32, 17], [25, 8, 9], [7, 16, 0], [30, 33, 2], [31, 19, 5], [34, 10, 27], [14, 35, 20], [12, 11, 37], [4, 22, 36, 18], [3, 23, 13, 1]]
[[2, 30, 15], [28, 20, 22], [0, 19, 12], [3, 25, 31], [16, 14, 29], [34, 36, 9], [13, 6, 32], [21, 33, 4], [10, 11, 24], [23, 37, 17], [26, 27, 7, 5], [1, 18, 8, 35]]
[[36, 24, 18], [27, 16, 15], [37, 12, 29], [9, 13, 20], [31, 19, 3], [2, 32, 17], [22, 25, 5], [35, 14, 33], [8, 11, 28], [21, 26, 34], [1, 6, 7, 4], [0, 30, 23, 10]]
[[26, 13, 4], [28, 32, 5], [30, 0, 11], [24, 14, 6], [27, 15, 21], [25, 20, 29], [3, 22, 10], [36, 2, 33], [23, 16, 12], [8, 9, 18], [31, 19, 34, 1], [35, 37, 17, 7]]
[[5, 16, 34], [23, 10, 6], [4, 22, 26], [37, 20, 19], [12, 11, 13], [18, 33, 17], [21, 27, 15], [3, 32, 24], [30, 1, 36], [25, 0, 35], [2, 28, 29, 31], [7, 14, 9, 8]]
[[1, 9, 7], [34, 28, 37], [31, 11, 0], [27, 14, 15], [12, 5, 4], [13, 19, 24], [20, 2, 21], [33, 30, 29], [23, 26, 10], [22, 36, 32], [25, 8, 35, 17], [16, 18, 6, 3]]
[[36, 6, 0], [14, 1, 24], [35, 18, 31], [11, 27, 19], [5, 37, 12], [9, 15, 22], [29, 17, 16], [21, 7, 4], [13, 34, 25], [10, 8, 33], [30, 2, 32, 26], [3, 20, 28, 23]]
[[17, 4, 15], [18, 33, 34], [23, 20, 22], [37, 27, 5], [24, 8, 26], [2, 28, 29], [32, 1, 0], [13, 7, 19], [3, 14, 36], [12, 11, 31], [35, 21, 9, 6], [10, 25, 16, 30]]
[[11, 19, 8], [29, 21, 14], [24, 37, 28], [23, 2, 30], [10, 5, 35], [13, 25, 33], [32, 17, 22], [12, 31, 1], [16, 3, 7], [0, 34, 6], [36, 4, 15, 9], [20, 18, 27, 26]]
[[14, 29, 18], [10, 0, 16], [33, 25, 8], [21, 5, 28], [17, 36, 20], [35, 12, 19], [11, 30, 24], [23, 2, 9], [31, 22, 6], [32, 15, 1], [27, 37, 26, 34], [3, 7, 13, 4]]
[[1, 16, 26], [3, 8, 4], [27, 30, 19], [35, 24, 10], [20, 23, 5], [7, 11, 15], [0, 21, 18], [12, 29, 2], [33, 6, 28], [17, 37, 32], [25, 13, 22, 34], [9, 36, 14, 31]]
[[27, 10, 31], [12, 24, 23], [16, 36, 1], [17, 29, 3], [6, 22, 20], [21, 2, 7], [15, 30, 4], [19, 33, 8], [28, 26, 13], [35, 14, 37], [11, 34, 5, 25], [9, 0, 18, 32]]
[[0, 6, 33], [4, 9, 32], [30, 27, 29], [8, 7, 34], [18, 1, 35], [5, 13, 24], [12, 10, 14], [25, 11, 26], [19, 20, 37], [3, 21, 2], [15, 31, 23, 16], [22, 28, 36, 17]]
[[12, 20, 8], [9, 32, 28], [2, 13, 14], [31, 21, 5], [7, 33, 27], [23, 36, 22], [11, 4, 25], [16, 3, 37], [18, 26, 34], [15, 30, 19], [24, 17, 6, 35], [0, 29, 1, 10]]
[[35, 4, 21], [15, 13, 12], [10, 22, 33], [29, 30, 1], [0, 9, 18], [37, 11, 2], [23, 19, 5], [7, 25, 17], [6, 16, 26], [36, 24, 3], [28, 20, 27, 32], [31, 14, 34, 8]]
[[16, 0, 9], [22, 31, 13], [12, 7, 33], [28, 10, 11], [27, 4, 14], [25, 37, 34], [15, 21, 29], [32, 8, 35], [5, 3, 26], [24, 19, 1], [23, 20, 36, 17], [30, 2, 18, 6]]
[[7, 0, 15], [35, 23, 18], [13, 9, 5], [8, 6, 11], [1, 20, 12], [27, 34, 17], [22, 31, 30], [19, 3, 32], [28, 25, 14], [10, 37, 4], [36, 2, 29, 33], [24, 26, 16, 21]]
[[5, 20, 16], [33, 17, 25], [7, 8, 24], [37, 23, 36], [29, 3, 14], [19, 11, 34], [12, 6, 28], [2, 21, 9], [18, 22, 35], [15, 30, 10], [26, 0, 32, 4], [1, 27, 13, 31]]
[[37, 9, 34], [26, 8, 3], [28, 1, 7], [19, 31, 25], [33, 30, 32], [0, 23, 11], [10, 35, 12], [18, 6, 13], [15, 22, 29], [2, 21, 36], [5, 27, 20, 16], [24, 17, 4, 14]]
[[12, 31, 34], [11, 1, 10], [19, 15, 30], [16, 21, 6], [13, 3, 23], [35, 0, 8], [24, 22, 18], [29, 26, 28], [33, 2, 5], [32, 27, 4], [17, 20, 36, 25], [37, 7, 9, 14]]
[[18, 15, 27], [3, 31, 8], [23, 10, 21], [33, 26, 35], [25, 0, 9], [19, 11, 20], [4, 1, 12], [30, 34, 2], [29, 7, 37], [28, 17, 32], [24, 6, 14, 36], [16, 22, 13, 5]]
[[33, 19, 31], [5, 12, 1], [9, 17, 22], [11, 13, 28], [27, 16, 34], [21, 18, 4], [25, 8, 23], [10, 0, 14], [29, 30, 26], [3, 2, 37], [24, 7, 35, 32], [6, 36, 15, 20]]
[[20, 1, 12], [14, 35, 15], [7, 27, 16], [2, 11, 23], [36, 6, 33], [29, 34, 19], [24, 13, 31], [22, 5, 21], [0, 30, 32], [8, 25, 4], [37, 10, 9, 26], [17, 28, 3, 18]]
[[33, 20, 6], [11, 32, 25], [28, 4, 35], [27, 15, 34], [16, 0, 17], [36, 37, 5], [13, 31, 26], [1, 14, 30], [7, 9, 18], [23, 8, 19], [3, 2, 29, 24], [21, 22, 10, 12]]
[[12, 3, 7], [10, 17, 8], [0, 6, 35], [4, 23, 13], [14, 31, 2], [20, 25, 18], [36, 27, 26], [5, 30, 9], [29, 1, 19], [16, 32, 21], [24, 33, 34, 37], [11, 28, 15, 22]]
[[31, 26, 14], [10, 30, 32], [15, 18, 29], [21, 34, 12], [13, 28, 27], [19, 0, 6], [24, 3, 23], [25, 11, 20], [16, 37, 22], [7, 17, 5], [9, 4, 36, 33], [1, 35, 8, 2]]
[[20, 10, 16], [18, 8, 33], [1, 13, 15], [22, 37, 21], [31, 32, 4], [9, 14, 2], [19, 28, 23], [0, 11, 5], [30, 17, 12], [36, 29, 24], [25, 34, 3, 7], [35, 27, 26, 6]]
[[27, 7, 23], [18, 35, 29], [15, 37, 25], [10, 0, 21], [32, 11, 30], [22, 16, 5], [17, 24, 13], [26, 6, 8], [1, 36, 9], [33, 28, 34], [31, 4, 19, 3], [12, 14, 20, 2]]
[[30, 8, 16], [7, 33, 19], [31, 14, 20], [27, 10, 17], [6, 26, 37], [34, 23, 18], [5, 3, 24], [9, 36, 1], [29, 13, 2], [35, 0, 15], [22, 25, 21, 11], [28, 32, 4, 12]]
[[0, 11, 33], [32, 8, 15], [36, 25, 2], [13, 30, 19], [29, 10, 16], [35, 21, 1], [14, 31, 3], [22, 20, 9], [4, 5, 27], [34, 37, 23], [17, 24, 7, 6], [12, 28, 26, 18]]
[[30, 6, 0], [21, 15, 26], [5, 35, 10], [18, 23, 24], [29, 14, 33], [31, 28, 12], [4, 37, 11], [19, 36, 34], [27, 25, 13], [8, 17, 2], [9, 22, 16, 1], [20, 32, 7, 3]]
[[16, 21, 31], [25, 3, 11], [22, 8, 32], [15, 17, 7], [5, 1, 2], [36, 10, 19], [33, 0, 28], [29, 12, 35], [37, 34, 27], [23, 30, 14], [9, 20, 4, 13], [26, 24, 6, 18]]
[[15, 23, 31], [29, 4, 1], [9, 7, 27], [3, 16, 20], [17, 34, 33], [2, 26, 21], [8, 19, 6], [36, 18, 32], [25, 37, 28], [13, 22, 0], [35, 5, 14, 24], [11, 30, 10, 12]]
[[28, 26, 4], [2, 18, 21], [27, 33, 17], [36, 10, 37], [8, 7, 1], [30, 19, 35], [11, 34, 16], [24, 15, 29], [3, 22, 5], [12, 14, 6], [25, 23, 13, 20], [31, 32, 0, 9]]
[[28, 32, 22], [16, 34, 36], [14, 2, 37], [25, 31, 3], [23, 7, 33], [35, 0, 24], [13, 4, 10], [12, 5, 29], [15, 8, 19], [11, 9, 26], [18, 1, 21, 20], [6, 30, 27, 17]]
[[23, 25, 16], [28, 9, 12], [0, 35, 7], [27, 11, 33], [20, 5, 13], [18, 26, 2], [37, 14, 30], [3, 32, 24], [21, 36, 10], [34, 19, 1], [17, 8, 4, 22], [29, 6, 15, 31]]
[[0, 36, 3], [7, 37, 19], [4, 27, 1], [21, 13, 10], [8, 26, 16], [15, 6, 28], [29, 12, 17], [11, 24, 18], [20, 33, 5], [31, 2, 34], [32, 14, 22, 25], [23, 30, 9, 35]]
[[17, 34, 2], [22, 29, 6], [0, 12, 23], [19, 25, 20], [16, 5, 10], [1, 32, 13], [27, 35, 9], [14, 18, 30], [4, 8, 36], [7, 24, 15], [21, 11, 31, 3], [28, 33, 37, 26]]
[[33, 8, 6], [26, 27, 16], [21, 25, 12], [23, 19, 34], [32, 3, 24], [20, 30, 36], [2, 9, 0], [18, 11, 35], [4, 31, 15], [7, 29, 37], [17, 14, 5, 10], [28, 22, 13, 1]]
[[37, 3, 32], [23, 36, 9], [19, 27, 18], [15, 24, 7], [29, 10, 25], [21, 11, 12], [2, 20, 4], [33, 16, 0], [30, 13, 5], [34, 6, 17], [26, 1, 14, 28], [35, 8, 22, 31]]
[[11, 15, 25], [24, 16, 26], [28, 1, 30], [19, 33, 29], [18, 17, 23], [14, 0, 12], [21, 3, 9], [34, 22, 13], [5, 4, 2], [31, 6, 8], [37, 35, 32, 10], [36, 20, 27, 7]]
