[[19, 2, 7], [24, 11, 22], [4, 14, 36], [28, 30, 40], [27, 25, 35], [39, 31, 29], [23, 16, 34], [33, 9, 3], [18, 21, 32], [41, 6, 42], [5, 10, 15], [37, 13, 38], [43, 12, 26, 17], [1, 0, 20, 8]]
[[11, 23, 38], [2, 30, 0], [12, 20, 19], [43, 29, 8], [36, 6, 15], [40, 5, 32], [4, 14, 17], [25, 39, 9], [22, 31, 16], [27, 7, 18], [42, 26, 34], [3, 28, 33], [21, 24, 13, 10], [37, 41, 1, 35]]
[[20, 26, 0], [28, 21, 14], [30, 38, 22], [6, 29, 5], [27, 18, 9], [37, 23, 16], [7, 32, 19], [31, 43, 4], [15, 42, 33], [11, 1, 12], [10, 8, 41], [3, 24, 17], [2, 40, 35, 25], [36, 13, 39, 34]]
[[9, 12, 6], [10, 15, 13], [29, 43, 0], [34, 3, 19], [28, 24, 41], [33, 17, 8], [31, 35, 32], [30, 22, 36], [40, 11, 38], [14, 16, 18], [21, 4, 39], [7, 23, 20], [25, 37, 5, 2], [26, 1, 27, 42]]
[[41, 42, 21], [4, 7, 23], [25, 31, 5], [14, 34, 37], [12, 32, 22], [40, 27, 15], [8, 6, 24], [36, 16, 10], [26, 20, 17], [18, 33, 9], [39, 2, 1], [30, 3, 43], [35, 28, 19, 11], [0, 38, 13, 29]]
[[41, 9, 35], [39, 29, 18], [36, 17, 2], [11, 26, 3], [31, 32, 24], [42, 15, 22], [30, 5, 28], [23, 38, 40], [13, 27, 10], [20, 21, 19], [43, 16, 7], [33, 14, 4], [1, 25, 8, 34], [12, 37, 0, 6]]
[[31, 13, 11], [41, 0, 27], [1, 40, 19], [36, 2, 23], [33, 16, 42], [4, 20, 18], [25, 6, 38], [29, 8, 26], [28, 21, 35], [17, 15, 24], [14, 30, 9], [3, 37, 39], [12, 5, 22, 34], [7, 43, 32, 10]]
[[19, 12, 33], [38, 40, 11], [21, 28, 27], [9, 18, 29], [25, 1, 22], [35, 30, 7], [17, 42, 41], [15, 0, 14], [16, 37, 6], [34, 32, 5], [2, 36, 31], [23, 20, 4], [24, 3, 10, 26], [39, 13, 8, 43]]
[[11, 38, 36], [7, 19, 35], [43, 28, 14], [3, 22, 13], [42, 4, 20], [41, 12, 25], [34, 9, 21], [33, 8, 29], [10, 32, 37], [23, 1, 30], [6, 27, 18], [24, 39, 31], [26, 17, 15, 2], [0, 16, 5, 40]]
[[13, 35, 17], [11, 6, 42], [30, 33, 3], [37, 34, 8], [18, 21, 14], [16, 27, 32], [1, 26, 25], [22, 2, 31], [39, 43, 10], [41, 28, 7], [15, 40, 4], [29, 20, 24], [38, 23, 19, 36], [5, 9, 0, 12]]
[[1, 41, 22], [15, 29, 26], [31, 10, 30], [40, 34, 39], [3, 42, 43], [16, 2, 28], [6, 35, 24], [17, 0, 33], [19, 20, 23], [14, 9, 37], [5, 12, 8], [25, 4, 18], [21, 13, 38, 7], [27, 11, 32, 36]]
[[35, 36, 20], [41, 19, 2], [21, 23, 10], [34, 8, 38], [3, 30, 28], [6, 15, 40], [11, 24, 0], [9, 16, 32], [14, 13, 37], [27, 1, 22], [39, 25, 42], [17, 43, 18], [29, 4, 12, 5], [26, 33, 7, 31]]
[[3, 36, 0], [17, 30, 35], [2, 8, 33], [13, 26, 37], [14, 12, 32], [22, 28, 19], [15, 11, 25], [23, 43, 1], [21, 40, 34], [16, 5, 38], [41, 4, 24], [20, 29, 42], [10, 27, 39, 9], [6, 18, 7, 31]]
[[40, 39, 42], [14, 7, 22], [9, 34, 25], [19, 10, 41], [17, 33, 32], [3, 6, 27], [4, 13, 26], [21, 38, 8], [15, 0, 18], [43, 23, 16], [12, 2, 31], [11, 29, 1], [5, 35, 24, 20], [30, 28, 37, 36]]
[[16, 13, 43], [41, 14, 5], [3, 42, 11], [8, 30, 24], [23, 32, 25], [6, 18, 40], [2, 31, 28], [4, 7, 39], [36, 20, 34], [27, 10, 38], [35, 0, 17], [15, 21, 9], [37, 19, 22, 33], [12, 29, 1, 26]]
[[3, 38, 28], [22, 36, 24], [6, 29, 11], [15, 9, 18], [13, 30, 35], [41, 25, 27], [7, 14, 19], [20, 10, 12], [17, 34, 5], [21, 32, 0], [1, 37, 33], [42, 4, 2], [26, 31, 8, 39], [40, 23, 16, 43]]
[[31, 19, 16], [8, 40, 14], [21, 7, 42], [29, 9, 11], [22, 0, 17], [5, 37, 10], [20, 28, 4], [23, 6, 36], [3, 32, 41], [35, 33, 43], [18, 1, 27], [2, 25, 13], [38, 30, 24, 34], [15, 12, 39, 26]]
[[5, 19, 40], [41, 23, 21], [6, 18, 38], [11, 30, 9], [20, 17, 35], [4, 34, 28], [7, 15, 26], [3, 29, 42], [33, 32, 37], [31, 39, 13], [2, 12, 25], [36, 27, 14], [10, 16, 24, 0], [43, 22, 8, 1]]
[[28, 9, 4], [30, 42, 41], [10, 36, 3], [6, 5, 21], [2, 17, 25], [37, 27, 31], [1, 40, 35], [13, 26, 38], [24, 23, 32], [8, 18, 22], [20, 11, 12], [19, 33, 43], [15, 0, 14, 7], [39, 16, 34, 29]]
[[35, 22, 38], [13, 21, 8], [37, 17, 1], [23, 25, 5], [12, 6, 28], [31, 19, 15], [18, 16, 27], [40, 36, 30], [14, 43, 32], [34, 39, 29], [3, 2, 33], [26, 4, 10], [42, 9, 11, 7], [41, 20, 0, 24]]
[[23, 14, 10], [15, 19, 31], [6, 26, 7], [25, 1, 41], [27, 21, 43], [24, 17, 39], [37, 33, 32], [8, 13, 40], [38, 34, 4], [20, 22, 5], [30, 0, 29], [16, 36, 12], [28, 35, 9, 11], [18, 42, 2, 3]]
[[41, 32, 31], [18, 1, 39], [33, 43, 42], [2, 15, 36], [25, 9, 12], [28, 29, 22], [34, 16, 3], [30, 21, 6], [38, 26, 14], [20, 40, 19], [0, 8, 4], [27, 5, 10], [23, 17, 37, 13], [35, 11, 24, 7]]
[[35, 16, 17], [9, 29, 38], [12, 25, 43], [22, 7, 6], [0, 20, 41], [14, 31, 32], [4, 8, 21], [23, 11, 13], [36, 30, 10], [1, 2, 26], [42, 34, 40], [18, 33, 27], [15, 28, 24, 3], [5, 37, 39, 19]]
[[32, 40, 12], [30, 34, 8], [21, 36, 16], [6, 35, 25], [39, 9, 18], [14, 26, 15], [29, 10, 38], [24, 33, 28], [42, 4, 1], [2, 13, 31], [23, 37, 3], [5, 43, 19], [20, 0, 11, 27], [41, 17, 7, 22]]
[[39, 7, 34], [21, 4, 41], [24, 5, 13], [14, 37, 20], [42, 2, 32], [27, 22, 11], [1, 40, 30], [35, 9, 18], [29, 36, 8], [28, 19, 15], [16, 25, 31], [6, 26, 23], [17, 10, 33, 38], [3, 12, 43, 0]]
[[32, 9, 42], [24, 27, 34], [17, 23, 25], [35, 30, 10], [41, 13, 20], [11, 29, 22], [31, 2, 0], [36, 16, 14], [40, 1, 8], [12, 15, 33], [19, 39, 26], [43, 7, 6], [28, 4, 38, 21], [5, 37, 18, 3]]
[[27, 13, 39], [11, 4, 25], [34, 7, 14], [41, 8, 9], [18, 43, 32], [20, 10, 37], [23, 15, 38], [21, 26, 28], [31, 24, 12], [5, 22, 35], [17, 2, 1], [19, 30, 3], [29, 16, 6, 0], [40, 36, 42, 33]]
[[9, 31, 12], [15, 40, 0], [25, 7, 42], [36, 16, 2], [1, 41, 28], [10, 30, 27], [35, 26, 20], [13, 39, 19], [38, 37, 43], [11, 29, 5], [34, 4, 22], [18, 21, 14], [17, 3, 33, 24], [32, 6, 23, 8]]
[[29, 3, 36], [2, 26, 12], [41, 34, 21], [8, 31, 32], [14, 22, 0], [1, 13, 9], [5, 39, 42], [7, 20, 43], [16, 40, 24], [38, 10, 27], [15, 25, 11], [4, 18, 19], [35, 28, 37, 33], [30, 17, 23, 6]]
[[9, 11, 41], [35, 37, 39], [15, 42, 25], [27, 20, 13], [23, 24, 4], [17, 36, 2], [10, 32, 6], [12, 40, 28], [31, 14, 43], [7, 3, 34], [26, 22, 21], [8, 5, 0], [29, 38, 30, 33], [19, 18, 16, 1]]
[[4, 6, 25], [24, 17, 38], [22, 2, 27], [37, 19, 42], [29, 13, 39], [0, 5, 21], [23, 11, 9], [34, 33, 10], [14, 43, 36], [35, 16, 40], [32, 18, 12], [15, 3, 41], [20, 7, 8, 30], [1, 26, 28, 31]]
[[33, 13, 16], [25, 29, 20], [30, 1, 37], [15, 8, 7], [28, 32, 9], [41, 27, 0], [4, 26, 39], [18, 23, 35], [21, 24, 5], [14, 19, 36], [40, 12, 10], [3, 43, 31], [6, 38, 22, 17], [34, 2, 42, 11]]
[[36, 23, 13], [38, 43, 22], [27, 31, 9], [16, 41, 0], [30, 11, 12], [1, 7, 10], [42, 8, 14], [32, 37, 6], [19, 21, 17], [28, 24, 34], [4, 18, 35], [15, 33, 26], [29, 20, 39, 3], [40, 25, 2, 5]]
[[16, 23, 40], [17, 43, 11], [39, 12, 7], [5, 26, 38], [9, 18, 25], [4, 3, 36], [20, 42, 21], [31, 15, 32], [8, 35, 22], [2, 1, 28], [34, 6, 29], [19, 24, 33], [10, 30, 37, 14], [41, 13, 27, 0]]
[[14, 6, 38], [25, 15, 12], [33, 40, 4], [27, 1, 5], [11, 0, 29], [35, 31, 18], [9, 24, 7], [2, 37, 16], [34, 21, 17], [43, 30, 23], [39, 10, 32], [41, 19, 22], [3, 8, 13, 20], [36, 28, 26, 42]]
[[30, 34, 15], [6, 10, 16], [18, 11, 35], [17, 22, 25], [41, 3, 8], [31, 7, 12], [43, 20, 23], [21, 19, 32], [28, 4, 36], [40, 29, 14], [2, 13, 5], [27, 33, 37], [9, 38, 39, 24], [1, 42, 26, 0]]
[[0, 31, 4], [11, 30, 13], [38, 27, 15], [14, 43, 35], [41, 1, 34], [18, 7, 2], [25, 42, 33], [28, 23, 26], [17, 6, 19], [29, 36, 3], [12, 20, 8], [21, 16, 40], [24, 22, 37, 9], [5, 32, 10, 39]]
[[0, 10, 43], [27, 7, 39], [36, 35, 6], [42, 12, 18], [16, 22, 8], [21, 32, 29], [25, 41, 23], [14, 40, 2], [28, 4, 26], [5, 3, 38], [1, 20, 37], [19, 9, 15], [11, 24, 34, 17], [31, 13, 30, 33]]
[[12, 27, 3], [25, 33, 40], [15, 11, 10], [39, 23, 13], [30, 20, 0], [8, 9, 28], [16, 42, 34], [17, 7, 38], [2, 6, 21], [19, 5, 1], [32, 43, 14], [31, 26, 29], [37, 41, 24, 18], [22, 35, 4, 36]]
[[7, 28, 22], [1, 40, 20], [43, 0, 33], [6, 36, 35], [15, 21, 14], [25, 8, 41], [23, 27, 39], [13, 3, 5], [34, 11, 42], [37, 26, 10], [24, 17, 4], [19, 38, 2], [12, 18, 32, 31], [16, 30, 29, 9]]
[[40, 3, 38], [8, 33, 35], [24, 1, 12], [36, 2, 11], [17, 20, 25], [6, 5, 19], [15, 22, 4], [23, 42, 41], [13, 18, 27], [34, 31, 0], [16, 30, 21], [14, 37, 9], [39, 10, 7, 26], [32, 29, 28, 43]]
[[7, 17, 40], [35, 12, 23], [11, 0, 4], [22, 2, 1], [31, 13, 24], [25, 42, 18], [8, 26, 28], [10, 6, 41], [21, 27, 43], [37, 33, 9], [36, 39, 5], [32, 3, 20], [15, 19, 38, 30], [29, 16, 14, 34]]
[[33, 39, 13], [22, 34, 30], [40, 5, 23], [43, 9, 36], [12, 17, 29], [32, 1, 3], [42, 25, 27], [6, 26, 18], [35, 38, 11], [19, 4, 15], [8, 41, 14], [24, 10, 31], [0, 37, 20, 21], [16, 2, 28, 7]]
[[20, 31, 40], [4, 16, 22], [18, 21, 5], [42, 23, 19], [12, 28, 29], [13, 2, 1], [10, 33, 39], [38, 43, 25], [15, 32, 3], [11, 6, 27], [14, 41, 37], [34, 9, 35], [24, 17, 7, 36], [0, 8, 30, 26]]
[[22, 33, 9], [25, 29, 39], [27, 24, 16], [41, 15, 30], [12, 19, 8], [43, 0, 10], [5, 3, 14], [1, 13, 18], [40, 32, 20], [28, 2, 7], [17, 21, 31], [38, 4, 34], [23, 37, 42, 35], [36, 6, 11, 26]]
[[38, 30, 21], [24, 35, 42], [1, 41, 23], [3, 26, 9], [33, 11, 7], [28, 8, 40], [19, 13, 12], [37, 2, 15], [31, 16, 27], [20, 10, 39], [22, 43, 18], [25, 34, 4], [36, 5, 14, 29], [6, 32, 17, 0]]
[[27, 32, 10], [9, 8, 41], [22, 29, 12], [40, 6, 30], [26, 14, 4], [13, 2, 35], [42, 28, 31], [24, 17, 23], [11, 5, 18], [1, 25, 33], [7, 36, 37], [39, 15, 20], [19, 16, 34, 3], [43, 38, 21, 0]]
[[11, 35, 19], [18, 8, 17], [32, 2, 1], [31, 38, 25], [12, 28, 22], [43, 13, 34], [0, 26, 27], [16, 37, 39], [15, 29, 9], [20, 21, 36], [7, 6, 5], [3, 40, 42], [10, 24, 4, 41], [33, 23, 14, 30]]
[[33, 32, 14], [41, 21, 37], [10, 15, 0], [20, 35, 29], [1, 30, 9], [12, 31, 19], [38, 42, 22], [8, 26, 40], [5, 18, 4], [13, 34, 24], [28, 3, 2], [27, 6, 11], [25, 17, 23, 43], [36, 7, 16, 39]]
[[2, 27, 5], [8, 4, 15], [25, 28, 19], [1, 34, 24], [21, 10, 9], [38, 35, 29], [18, 3, 22], [13, 33, 37], [41, 32, 39], [7, 20, 30], [36, 16, 40], [26, 42, 0], [11, 23, 6, 31], [17, 12, 43, 14]]
[[16, 40, 32], [25, 30, 43], [23, 42, 36], [22, 19, 38], [7, 39, 15], [35, 2, 1], [17, 33, 26], [12, 21, 18], [3, 5, 24], [6, 10, 9], [0, 29, 27], [14, 37, 28], [41, 13, 20, 11], [34, 31, 8, 4]]
[[13, 43, 10], [8, 29, 36], [12, 24, 5], [19, 23, 9], [0, 40, 38], [14, 16, 39], [32, 4, 37], [30, 33, 18], [7, 25, 42], [31, 26, 41], [2, 27, 34], [1, 3, 28], [11, 6, 21, 22], [15, 20, 17, 35]]
[[24, 8, 12], [0, 7, 25], [3, 29, 35], [15, 31, 34], [28, 19, 40], [5, 23, 14], [26, 42, 38], [18, 16, 20], [17, 39, 21], [6, 11, 9], [43, 27, 41], [13, 30, 4], [37, 22, 33, 10], [36, 32, 2, 1]]
[[0, 29, 2], [40, 33, 32], [3, 12, 16], [43, 39, 4], [13, 19, 30], [21, 24, 15], [8, 10, 20], [23, 5, 11], [9, 6, 37], [1, 27, 31], [7, 36, 38], [42, 26, 17], [14, 22, 34, 35], [41, 28, 18, 25]]
[[25, 28, 18], [20, 36, 15], [27, 40, 41], [7, 24, 5], [1, 42, 16], [14, 10, 17], [13, 21, 2], [4, 29, 30], [23, 3, 32], [6, 43, 9], [12, 35, 26], [33, 37, 31], [8, 11, 38, 0], [19, 22, 39, 34]]
[[8, 37, 10], [31, 33, 11], [32, 13, 0], [14, 9, 22], [4, 6, 1], [25, 30, 12], [15, 16, 41], [42, 21, 40], [39, 17, 20], [26, 28, 18], [5, 35, 27], [7, 23, 43], [38, 24, 29, 2], [3, 36, 34, 19]]
[[40, 36, 16], [26, 15, 30], [37, 27, 10], [0, 24, 5], [19, 23, 20], [34, 41, 35], [11, 18, 38], [39, 31, 29], [2, 32, 9], [13, 14, 8], [33, 17, 42], [4, 6, 12], [22, 1, 3, 21], [7, 43, 28, 25]]
[[30, 5, 26], [7, 28, 31], [20, 29, 33], [23, 4, 16], [39, 12, 8], [43, 36, 11], [21, 2, 37], [40, 18, 25], [0, 14, 27], [41, 15, 9], [38, 13, 24], [42, 34, 10], [3, 1, 32, 22], [6, 35, 19, 17]]
[[38, 35, 16], [12, 23, 5], [25, 31, 37], [41, 4, 13], [14, 20, 1], [28, 34, 15], [42, 30, 0], [17, 10, 9], [2, 36, 7], [18, 43, 26], [19, 21, 8], [27, 6, 39], [32, 29, 24, 11], [40, 33, 22, 3]]
[[15, 25, 23], [42, 43, 16], [13, 31, 28], [3, 36, 26], [39, 11, 17], [10, 27, 12], [41, 35, 37], [19, 40, 1], [18, 14, 7], [6, 4, 33], [32, 9, 29], [24, 30, 0], [2, 5, 20, 21], [22, 34, 8, 38]]
[[4, 22, 23], [10, 14, 19], [29, 20, 26], [33, 43, 0], [42, 12, 16], [27, 5, 11], [1, 41, 35], [40, 13, 15], [9, 2, 24], [32, 36, 18], [17, 34, 6], [39, 37, 31], [3, 28, 38, 8], [21, 30, 25, 7]]
[[36, 17, 41], [23, 10, 39], [35, 15, 12], [32, 6, 7], [3, 43, 1], [28, 22, 4], [24, 37, 30], [14, 5, 0], [21, 33, 34], [16, 38, 29], [19, 8, 42], [25, 2, 9], [27, 13, 40, 26], [20, 11, 31, 18]]
[[25, 9, 32], [30, 31, 37], [7, 41, 35], [18, 15, 42], [10, 3, 13], [11, 6, 23], [27, 38, 0], [40, 5, 12], [24, 22, 43], [14, 1, 21], [29, 8, 2], [19, 39, 4], [17, 36, 34, 26], [20, 33, 28, 16]]
[[21, 39, 17], [10, 9, 0], [12, 35, 38], [30, 15, 23], [22, 18, 6], [11, 31, 16], [7, 32, 33], [29, 40, 41], [26, 36, 8], [3, 43, 27], [20, 5, 25], [14, 37, 19], [34, 4, 13, 24], [28, 2, 42, 1]]
[[9, 33, 10], [2, 16, 40], [15, 21, 14], [4, 28, 32], [35, 36, 27], [18, 37, 38], [23, 17, 12], [26, 31, 20], [5, 19, 7], [43, 42, 8], [30, 13, 29], [24, 6, 1], [3, 39, 22, 25], [11, 34, 41, 0]]
[[34, 16, 10], [11, 9, 30], [23, 39, 37], [27, 25, 32], [41, 13, 29], [3, 26, 5], [18, 6, 38], [21, 0, 4], [2, 17, 22], [43, 31, 33], [24, 19, 20], [42, 8, 1], [14, 28, 12, 35], [40, 7, 36, 15]]
[[32, 33, 11], [30, 37, 41], [13, 5, 9], [38, 7, 21], [31, 12, 40], [14, 35, 25], [2, 29, 16], [3, 43, 17], [8, 0, 26], [36, 28, 42], [39, 10, 34], [4, 23, 24], [27, 18, 19, 6], [20, 22, 15, 1]]
[[37, 15, 21], [19, 11, 43], [6, 1, 8], [42, 18, 28], [32, 26, 27], [30, 39, 20], [22, 3, 23], [38, 0, 16], [40, 12, 13], [29, 34, 41], [10, 24, 17], [35, 5, 7], [36, 31, 33, 25], [4, 14, 2, 9]]
[[15, 42, 11], [41, 3, 30], [38, 2, 31], [28, 29, 13], [25, 7, 37], [21, 0, 43], [5, 16, 35], [18, 34, 19], [36, 33, 40], [17, 22, 6], [14, 4, 1], [39, 32, 12], [24, 26, 27, 20], [8, 10, 23, 9]]
[[10, 6, 26], [23, 30, 33], [5, 41, 18], [17, 42, 19], [43, 39, 29], [12, 35, 38], [1, 40, 31], [7, 2, 9], [13, 16, 0], [8, 28, 11], [34, 27, 22], [25, 4, 14], [3, 21, 24, 37], [32, 20, 15, 36]]
[[9, 10, 39], [16, 26, 23], [19, 42, 12], [28, 34, 37], [43, 14, 30], [36, 11, 8], [0, 27, 41], [31, 29, 32], [15, 20, 5], [2, 7, 35], [17, 18, 33], [38, 24, 40], [13, 6, 1, 4], [21, 22, 3, 25]]
[[26, 8, 12], [6, 23, 38], [40, 28, 19], [27, 34, 15], [33, 43, 41], [14, 5, 0], [21, 22, 18], [32, 3, 25], [9, 13, 37], [20, 29, 10], [35, 31, 1], [7, 4, 42], [16, 39, 11, 30], [24, 2, 36, 17]]
[[16, 24, 25], [38, 36, 28], [35, 3, 4], [1, 19, 34], [0, 13, 27], [23, 7, 6], [5, 11, 10], [33, 15, 32], [41, 29, 17], [21, 18, 43], [2, 30, 37], [40, 22, 9], [42, 31, 8, 14], [39, 20, 26, 12]]
[[33, 24, 5], [16, 9, 12], [10, 40, 39], [8, 1, 14], [42, 38, 29], [35, 22, 7], [25, 23, 13], [36, 19, 18], [15, 17, 30], [0, 20, 32], [34, 4, 41], [6, 11, 2], [31, 43, 37, 27], [21, 3, 28, 26]]
