[[19, 8, 2], [6, 14, 21], [3, 10, 22], [16, 0, 25], [17, 24, 23], [7, 12, 13], [15, 1, 20], [11, 5, 18], [9, 4, 26]]
[[18, 19, 8], [26, 23, 10], [3, 17, 5], [15, 16, 7], [1, 4, 12], [0, 20, 13], [9, 11, 25], [24, 6, 22], [2, 21, 14]]
[[15, 18, 14], [12, 25, 7], [1, 24, 17], [13, 19, 21], [0, 8, 9], [22, 11, 3], [20, 26, 16], [4, 2, 5], [10, 6, 23]]
[[5, 16, 25], [24, 6, 2], [0, 21, 18], [26, 14, 22], [15, 10, 23], [4, 3, 13], [11, 9, 17], [19, 20, 12], [7, 8, 1]]
[[11, 23, 15], [22, 12, 14], [0, 1, 4], [10, 21, 3], [8, 7, 5], [2, 13, 25], [19, 6, 17], [18, 9, 20], [26, 16, 24]]
[[2, 11, 13], [18, 12, 6], [21, 14, 10], [15, 4, 5], [1, 19, 0], [22, 20, 8], [17, 23, 3], [25, 24, 7], [9, 26, 16]]
[[5, 23, 14], [9, 17, 22], [3, 11, 6], [19, 10, 2], [4, 12, 18], [0, 21, 15], [1, 26, 20], [16, 8, 7], [24, 13, 25]]
[[17, 1, 23], [9, 19, 18], [11, 3, 6], [21, 10, 12], [13, 26, 16], [25, 22, 15], [5, 14, 2], [0, 20, 7], [24, 4, 8]]
[[0, 13, 7], [26, 3, 4], [15, 22, 24], [25, 12, 1], [20, 11, 14], [10, 17, 19], [5, 9, 21], [16, 23, 6], [2, 8, 18]]
[[5, 13, 12], [17, 10, 24], [9, 21, 16], [18, 19, 23], [2, 25, 22], [15, 3, 8], [7, 11, 26], [4, 14, 6], [20, 1, 0]]
[[4, 20, 22], [2, 13, 14], [0, 15, 24], [9, 8, 18], [26, 11, 16], [21, 19, 5], [23, 3, 17], [25, 7, 10], [1, 12, 6]]
[[9, 17, 26], [0, 8, 2], [7, 16, 21], [20, 22, 1], [19, 5, 10], [13, 11, 4], [12, 6, 3], [24, 25, 18], [15, 23, 14]]
[[6, 4, 15], [5, 2, 25], [17, 9, 23], [8, 24, 3], [16, 20, 14], [1, 18, 21], [19, 10, 22], [11, 26, 0], [13, 12, 7]]
[[26, 9, 15], [14, 6, 19], [16, 7, 1], [17, 2, 24], [4, 13, 3], [18, 21, 8], [5, 11, 12], [20, 10, 22], [23, 0, 25]]
[[2, 15, 8], [26, 24, 0], [21, 4, 16], [1, 23, 5], [17, 12, 25], [9, 19, 22], [7, 10, 6], [20, 13, 11], [14, 18, 3]]
[[14, 20, 15], [10, 21, 9], [23, 25, 6], [16, 19, 4], [1, 0, 2], [5, 8, 26], [12, 17, 22], [7, 13, 18], [24, 11, 3]]
[[24, 2, 10], [1, 23, 15], [9, 6, 22], [5, 7, 26], [12, 8, 20], [0, 13, 19], [3, 25, 4], [17, 21, 11], [18, 16, 14]]
[[8, 13, 2], [26, 5, 21], [24, 17, 15], [18, 16, 12], [3, 11, 4], [25, 1, 19], [6, 0, 7], [20, 23, 9], [22, 10, 14]]
[[0, 14, 9], [8, 19, 6], [26, 7, 24], [11, 20, 1], [15, 5, 17], [12, 21, 2], [18, 22, 13], [3, 4, 25], [10, 23, 16]]
[[15, 8, 19], [13, 2, 10], [14, 9, 5], [18, 21, 6], [22, 1, 17], [7, 23, 24], [16, 20, 11], [0, 25, 26], [3, 4, 12]]
[[5, 13, 20], [16, 23, 6], [26, 21, 11], [19, 24, 10], [22, 8, 4], [14, 1, 17], [3, 12, 25], [0, 2, 9], [18, 7, 15]]
[[3, 18, 16], [13, 14, 25], [22, 2, 23], [11, 9, 4], [7, 17, 5], [0, 12, 21], [6, 20, 24], [15, 8, 19], [1, 26, 10]]
[[0, 26, 25], [6, 21, 17], [13, 19, 10], [24, 22, 12], [4, 11, 7], [1, 18, 5], [23, 3, 14], [15, 2, 16], [20, 8, 9]]
[[8, 9, 1], [26, 17, 15], [19, 12, 16], [6, 11, 2], [5, 25, 7], [21, 0, 14], [13, 10, 23], [24, 3, 18], [4, 22, 20]]
[[20, 14, 8], [3, 26, 21], [19, 11, 18], [10, 22, 5], [0, 17, 24], [16, 7, 25], [23, 2, 9], [4, 12, 6], [1, 13, 15]]
[[14, 11, 10], [25, 15, 7], [18, 17, 24], [21, 3, 22], [9, 13, 0], [12, 4, 16], [26, 19, 23], [1, 2, 20], [8, 5, 6]]
[[6, 25, 23], [10, 4, 9], [24, 11, 7], [0, 5, 14], [2, 26, 16], [17, 1, 15], [3, 21, 22], [8, 18, 13], [19, 20, 12]]
[[23, 7, 17], [19, 16, 18], [6, 14, 11], [5, 21, 15], [10, 26, 2], [12, 9, 24], [3, 13, 1], [22, 8, 20], [25, 0, 4]]
[[9, 5, 18], [3, 2, 14], [6, 7, 10], [12, 19, 8], [23, 17, 24], [16, 20, 26], [22, 11, 15], [1, 21, 13], [4, 25, 0]]
[[8, 2, 5], [14, 9, 12], [0, 13, 11], [18, 3, 19], [4, 26, 22], [16, 21, 20], [15, 23, 6], [1, 24, 10], [25, 7, 17]]
[[23, 20, 9], [4, 19, 3], [6, 25, 0], [2, 13, 22], [24, 5, 7], [16, 10, 17], [8, 1, 18], [26, 12, 11], [21, 14, 15]]
[[17, 3, 20], [21, 12, 5], [13, 1, 14], [7, 4, 9], [2, 15, 26], [22, 23, 18], [19, 11, 6], [16, 24, 10], [25, 0, 8]]
[[25, 6, 14], [16, 18, 3], [22, 10, 12], [8, 17, 20], [13, 4, 7], [5, 2, 19], [24, 1, 26], [15, 9, 0], [11, 23, 21]]
[[3, 24, 1], [25, 14, 8], [15, 7, 11], [12, 21, 13], [19, 10, 0], [16, 9, 20], [6, 4, 23], [26, 18, 17], [22, 5, 2]]
[[9, 15, 23], [19, 16, 21], [0, 26, 5], [2, 14, 10], [3, 8, 18], [22, 11, 24], [4, 6, 25], [1, 17, 13], [7, 20, 12]]
[[0, 9, 19], [13, 2, 16], [24, 11, 12], [8, 4, 18], [15, 17, 7], [23, 14, 10], [20, 21, 22], [1, 3, 25], [6, 5, 26]]
[[7, 5, 9], [20, 13, 15], [12, 4, 26], [8, 23, 1], [11, 25, 0], [24, 16, 14], [22, 10, 3], [19, 6, 2], [21, 18, 17]]
[[4, 15, 18], [17, 22, 0], [14, 25, 19], [5, 12, 20], [11, 26, 8], [2, 7, 9], [21, 6, 13], [23, 10, 24], [1, 3, 16]]
[[18, 21, 12], [3, 7, 16], [1, 5, 0], [11, 23, 13], [2, 9, 20], [24, 17, 25], [8, 15, 22], [10, 19, 6], [4, 14, 26]]
[[4, 9, 10], [2, 6, 15], [18, 26, 5], [17, 13, 22], [14, 25, 3], [23, 12, 1], [11, 0, 24], [8, 21, 20], [16, 7, 19]]
[[23, 19, 14], [25, 15, 5], [9, 8, 26], [1, 17, 6], [0, 21, 2], [10, 22, 3], [24, 11, 16], [13, 20, 18], [12, 7, 4]]
[[13, 10, 0], [14, 18, 25], [8, 19, 6], [21, 17, 9], [1, 26, 7], [4, 16, 2], [11, 23, 22], [12, 20, 3], [5, 15, 24]]
[[20, 5, 10], [11, 19, 3], [22, 1, 17], [16, 12, 26], [0, 15, 14], [24, 21, 7], [25, 9, 8], [18, 4, 13], [2, 6, 23]]
[[13, 25, 14], [21, 22, 18], [24, 11, 1], [23, 5, 19], [10, 17, 9], [6, 20, 7], [15, 26, 16], [4, 2, 8], [3, 12, 0]]
[[10, 17, 0], [5, 8, 22], [2, 9, 24], [20, 21, 11], [13, 4, 26], [7, 14, 16], [1, 18, 19], [15, 12, 25], [3, 23, 6]]
[[17, 7, 16], [3, 0, 23], [25, 6, 13], [21, 18, 4], [14, 9, 26], [2, 5, 15], [11, 24, 12], [8, 20, 19], [22, 10, 1]]
[[24, 14, 19], [15, 5, 9], [11, 17, 10], [3, 20, 23], [18, 16, 2], [26, 7, 22], [21, 8, 12], [13, 25, 1], [6, 0, 4]]
[[18, 0, 2], [7, 21, 4], [22, 6, 5], [14, 8, 13], [11, 17, 3], [23, 12, 15], [19, 16, 20], [9, 24, 10], [1, 25, 26]]
[[7, 6, 24], [21, 17, 26], [16, 1, 14], [18, 3, 0], [10, 4, 22], [15, 12, 13], [20, 2, 5], [19, 8, 11], [25, 9, 23]]
[[5, 6, 19], [15, 0, 18], [9, 2, 10], [26, 24, 8], [11, 22, 23], [20, 17, 12], [1, 4, 14], [3, 13, 16], [25, 21, 7]]
[[14, 25, 4], [20, 22, 7], [8, 6, 5], [10, 12, 3], [21, 0, 2], [23, 19, 17], [18, 26, 11], [16, 24, 13], [1, 9, 15]]
[[5, 2, 24], [11, 19, 12], [25, 6, 1], [9, 8, 7], [22, 23, 21], [0, 18, 4], [15, 20, 10], [26, 3, 17], [14, 13, 16]]
[[18, 19, 14], [1, 17, 8], [15, 24, 20], [0, 12, 2], [5, 11, 9], [6, 10, 21], [26, 25, 4], [3, 13, 23], [22, 7, 16]]
[[20, 19, 23], [0, 25, 9], [12, 7, 22], [1, 18, 3], [6, 11, 8], [14, 15, 24], [4, 10, 5], [26, 16, 13], [21, 17, 2]]
[[23, 24, 12], [21, 3, 8], [19, 6, 11], [14, 22, 10], [5, 1, 0], [9, 18, 25], [20, 17, 13], [2, 4, 15], [16, 26, 7]]
[[15, 6, 12], [23, 26, 18], [16, 19, 17], [25, 2, 20], [5, 14, 8], [11, 1, 21], [0, 4, 3], [22, 7, 24], [10, 9, 13]]
[[7, 4, 11], [2, 17, 13], [15, 24, 8], [1, 20, 26], [19, 0, 18], [12, 9, 5], [16, 21, 10], [25, 23, 3], [14, 22, 6]]
[[18, 13, 25], [26, 8, 17], [2, 11, 14], [3, 1, 4], [23, 16, 21], [19, 24, 15], [5, 12, 20], [7, 6, 22], [10, 0, 9]]
[[26, 18, 17], [0, 22, 14], [23, 15, 24], [25, 3, 4], [13, 1, 20], [21, 16, 6], [9, 10, 7], [19, 8, 2], [5, 11, 12]]
[[7, 25, 18], [21, 26, 11], [14, 9, 22], [10, 4, 24], [19, 2, 1], [5, 3, 20], [16, 23, 0], [8, 17, 12], [6, 15, 13]]
[[6, 9, 1], [23, 18, 4], [8, 11, 0], [21, 24, 2], [17, 7, 5], [26, 10, 3], [22, 12, 25], [14, 16, 13], [19, 20, 15]]
[[18, 7, 4], [24, 8, 25], [16, 22, 13], [14, 10, 2], [0, 12, 23], [5, 17, 20], [9, 6, 11], [26, 1, 19], [21, 15, 3]]
[[25, 0, 23], [24, 16, 3], [13, 20, 4], [7, 15, 26], [6, 21, 1], [11, 10, 5], [14, 22, 8], [18, 9, 17], [12, 19, 2]]
[[7, 18, 2], [20, 9, 3], [6, 8, 16], [17, 10, 14], [11, 15, 5], [12, 22, 26], [0, 4, 19], [13, 21, 1], [23, 24, 25]]
[[11, 22, 12], [1, 25, 19], [8, 3, 17], [5, 6, 7], [13, 20, 15], [23, 16, 9], [14, 24, 18], [10, 0, 21], [2, 26, 4]]
[[19, 0, 22], [7, 21, 18], [17, 15, 4], [13, 9, 25], [2, 11, 3], [14, 24, 1], [16, 20, 23], [12, 5, 8], [10, 26, 6]]
[[22, 26, 20], [16, 23, 2], [6, 7, 11], [24, 5, 17], [13, 12, 8], [10, 3, 1], [9, 0, 21], [15, 25, 14], [4, 19, 18]]
[[14, 25, 8], [11, 21, 9], [7, 2, 0], [20, 4, 24], [18, 12, 23], [26, 19, 5], [16, 13, 22], [10, 15, 6], [1, 3, 17]]
[[1, 13, 26], [0, 10, 17], [3, 24, 4], [18, 14, 11], [8, 9, 22], [2, 16, 15], [21, 20, 7], [12, 23, 19], [5, 25, 6]]
[[9, 2, 5], [1, 12, 19], [26, 15, 13], [25, 21, 7], [20, 8, 11], [22, 3, 23], [18, 24, 0], [6, 10, 4], [14, 17, 16]]
[[14, 3, 15], [19, 20, 4], [13, 6, 2], [9, 26, 25], [22, 1, 11], [7, 8, 16], [21, 5, 18], [17, 23, 10], [24, 12, 0]]
[[22, 19, 13], [21, 11, 23], [8, 4, 1], [16, 15, 7], [26, 6, 18], [12, 0, 3], [10, 24, 14], [9, 17, 2], [20, 5, 25]]
[[19, 2, 12], [14, 24, 15], [5, 11, 23], [3, 10, 18], [0, 20, 21], [8, 9, 6], [7, 1, 16], [25, 22, 26], [4, 17, 13]]
[[6, 0, 2], [25, 12, 13], [8, 9, 14], [7, 20, 26], [16, 11, 21], [15, 4, 1], [17, 3, 19], [5, 22, 23], [24, 18, 10]]
[[5, 2, 16], [21, 22, 24], [15, 19, 23], [8, 7, 13], [18, 4, 14], [6, 1, 9], [17, 11, 10], [0, 12, 26], [20, 25, 3]]
[[23, 25, 7], [5, 10, 17], [26, 3, 0], [14, 20, 9], [13, 11, 6], [24, 16, 19], [22, 12, 15], [21, 18, 1], [8, 4, 2]]
[[7, 18, 6], [9, 23, 4], [11, 19, 25], [24, 2, 13], [1, 16, 17], [21, 20, 12], [3, 22, 10], [26, 0, 8], [5, 14, 15]]
[[19, 16, 12], [24, 7, 5], [18, 2, 22], [11, 15, 25], [13, 8, 3], [4, 9, 21], [17, 20, 23], [10, 26, 0], [1, 14, 6]]
[[11, 23, 15], [3, 14, 21], [10, 7, 5], [4, 19, 25], [22, 2, 8], [12, 6, 18], [0, 17, 16], [13, 20, 24], [26, 9, 1]]
[[11, 26, 0], [16, 3, 13], [23, 10, 21], [7, 17, 19], [8, 5, 24], [12, 2, 6], [1, 18, 20], [25, 22, 4], [9, 15, 14]]
[[21, 6, 2], [26, 11, 24], [15, 22, 5], [8, 10, 1], [13, 14, 7], [18, 12, 25], [19, 3, 20], [0, 16, 17], [9, 4, 23]]
[[19, 22, 7], [21, 6, 16], [13, 1, 15], [23, 5, 14], [9, 4, 20], [3, 8, 17], [18, 12, 25], [26, 0, 24], [2, 11, 10]]
[[9, 13, 14], [4, 2, 6], [19, 25, 24], [20, 21, 7], [8, 15, 11], [17, 3, 23], [1, 16, 10], [0, 18, 26], [5, 12, 22]]
[[7, 17, 22], [23, 11, 14], [16, 26, 21], [15, 5, 4], [0, 13, 19], [8, 2, 12], [25, 10, 1], [24, 3, 18], [9, 20, 6]]
[[22, 18, 1], [8, 12, 24], [6, 3, 26], [5, 7, 17], [4, 15, 16], [14, 23, 0], [20, 10, 25], [11, 21, 2], [13, 19, 9]]
[[11, 23, 17], [15, 26, 0], [24, 7, 14], [16, 5, 18], [13, 4, 20], [8, 25, 1], [22, 19, 3], [10, 12, 9], [21, 6, 2]]
[[0, 22, 24], [19, 13, 11], [7, 23, 3], [1, 17, 18], [6, 8, 14], [20, 5, 4], [12, 16, 10], [9, 26, 15], [2, 25, 21]]
[[2, 6, 7], [22, 1, 3], [17, 11, 9], [16, 13, 15], [19, 4, 18], [0, 24, 12], [10, 20, 23], [8, 25, 5], [14, 21, 26]]
[[26, 20, 23], [14, 24, 13], [7, 5, 18], [15, 22, 9], [12, 10, 3], [21, 19, 17], [25, 4, 0], [1, 8, 16], [6, 2, 11]]
