[[33, 28, 4], [16, 30, 29], [20, 32, 18], [8, 12, 2], [3, 1, 22], [10, 31, 23], [24, 25, 17], [19, 14, 27], [21, 6, 26], [35, 36, 5], [34, 9, 13], [0, 11, 7, 15]]
[[28, 6, 27], [11, 7, 2], [3, 21, 24], [33, 29, 1], [30, 0, 32], [23, 5, 13], [15, 9, 25], [34, 16, 26], [8, 17, 19], [12, 4, 10], [22, 14, 18], [20, 31, 35, 36]]
[[11, 15, 9], [28, 27, 32], [4, 8, 18], [30, 13, 1], [33, 34, 36], [19, 25, 12], [24, 31, 5], [29, 20, 0], [21, 7, 3], [26, 14, 6], [16, 2, 10], [35, 17, 22, 23]]
[[11, 25, 21], [7, 0, 22], [34, 32, 18], [35, 14, 12], [24, 20, 9], [13, 4, 28], [6, 33, 23], [27, 10, 16], [29, 1, 5], [26, 3, 17], [36, 19, 30], [2, 31, 8, 15]]
[[32, 7, 25], [35, 8, 20], [4, 31, 26], [34, 28, 33], [10, 14, 1], [3, 2, 23], [0, 13, 21], [15, 12, 19], [16, 36, 5], [9, 18, 22], [11, 29, 30], [24, 17, 27, 6]]
[[27, 14, 8], [32, 28, 25], [12, 29, 11], [33, 24, 18], [35, 0, 31], [5, 3, 15], [13, 30, 22], [2, 23, 26], [36, 34, 17], [20, 6, 19], [4, 7, 16], [10, 21, 9, 1]]
[[7, 35, 0], [5, 32, 23], [24, 10, 6], [13, 29, 21], [22, 4, 2], [15, 36, 27], [17, 9, 8], [19, 18, 25], [33, 1, 34], [16, 14, 28], [31, 20, 26], [30, 3, 11, 12]]
[[23, 30, 21], [15, 32, 25], [36, 27, 4], [9, 12, 5], [31, 3, 14], [26, 28, 16], [20, 1, 10], [0, 33, 34], [11, 24, 6], [18, 7, 29], [19, 22, 35], [8, 13, 17, 2]]
[[32, 11, 17], [28, 14, 21], [34, 18, 13], [6, 7, 15], [26, 31, 3], [22, 8, 27], [4, 33, 1], [2, 10, 23], [5, 19, 16], [30, 12, 20], [36, 24, 25], [9, 0, 35, 29]]
[[5, 29, 24], [33, 3, 31], [10, 19, 36], [30, 20, 1], [34, 4, 25], [0, 26, 28], [9, 17, 27], [15, 18, 32], [12, 23, 11], [14, 22, 35], [13, 16, 6], [2, 7, 8, 21]]
[[13, 8, 34], [16, 32, 1], [22, 15, 28], [3, 11, 35], [4, 7, 29], [10, 23, 26], [14, 9, 27], [19, 33, 18], [12, 5, 24], [20, 0, 21], [2, 25, 17], [6, 30, 36, 31]]
[[32, 26, 21], [28, 18, 6], [20, 19, 9], [7, 34, 23], [0, 29, 33], [24, 11, 35], [30, 22, 12], [15, 16, 8], [14, 17, 10], [5, 1, 25], [2, 31, 3], [36, 4, 13, 27]]
[[12, 4, 19], [33, 13, 0], [7, 18, 29], [36, 28, 15], [10, 26, 30], [8, 9, 35], [20, 11, 24], [5, 16, 2], [27, 25, 3], [31, 1, 14], [21, 17, 6], [22, 23, 34, 32]]
[[11, 28, 13], [30, 33, 24], [22, 16, 1], [23, 19, 25], [31, 4, 32], [34, 14, 18], [3, 21, 8], [7, 9, 2], [35, 10, 17], [26, 0, 27], [36, 6, 5], [29, 12, 20, 15]]
[[7, 26, 13], [9, 12, 16], [10, 19, 23], [32, 11, 25], [14, 35, 6], [28, 1, 21], [17, 4, 36], [33, 20, 24], [0, 27, 15], [8, 18, 3], [29, 34, 30], [2, 22, 31, 5]]
[[26, 28, 7], [17, 12, 4], [16, 25, 24], [5, 30, 18], [23, 2, 0], [36, 29, 9], [15, 32, 6], [8, 1, 11], [13, 19, 31], [35, 33, 21], [27, 14, 34], [10, 22, 3, 20]]
[[14, 3, 27], [5, 2, 9], [32, 36, 31], [20, 22, 4], [15, 23, 1], [10, 0, 28], [7, 25, 19], [12, 11, 35], [33, 29, 13], [16, 17, 18], [26, 24, 30], [21, 6, 8, 34]]
[[35, 22, 3], [25, 7, 31], [28, 23, 14], [16, 27, 13], [33, 2, 8], [32, 10, 19], [5, 21, 1], [24, 36, 34], [9, 30, 20], [26, 4, 17], [11, 18, 29], [12, 0, 6, 15]]
[[19, 25, 23], [34, 35, 11], [9, 10, 18], [4, 17, 26], [24, 29, 31], [5, 28, 8], [7, 2, 27], [0, 3, 14], [21, 13, 1], [16, 36, 20], [30, 6, 22], [15, 12, 32, 33]]
[[26, 1, 7], [2, 27, 17], [6, 5, 25], [19, 36, 29], [28, 0, 32], [12, 3, 34], [31, 35, 18], [10, 22, 11], [23, 20, 15], [21, 24, 13], [30, 4, 9], [8, 33, 16, 14]]
[[25, 26, 33], [14, 16, 7], [0, 23, 17], [15, 20, 18], [30, 28, 9], [4, 8, 31], [35, 24, 11], [6, 13, 22], [2, 32, 10], [21, 29, 27], [34, 12, 19], [36, 3, 1, 5]]
[[8, 4, 0], [22, 5, 11], [6, 21, 32], [36, 9, 23], [10, 26, 29], [18, 19, 16], [14, 34, 3], [12, 20, 17], [31, 35, 15], [2, 27, 30], [13, 7, 1], [25, 24, 33, 28]]
[[35, 17, 28], [16, 25, 12], [24, 4, 3], [29, 7, 18], [1, 31, 23], [8, 5, 9], [14, 36, 21], [0, 34, 26], [32, 30, 11], [13, 33, 20], [10, 6, 2], [27, 22, 19, 15]]
[[35, 16, 23], [36, 9, 8], [11, 5, 21], [13, 15, 32], [26, 10, 24], [20, 7, 6], [0, 2, 31], [22, 17, 25], [29, 34, 19], [27, 18, 3], [30, 1, 14], [12, 33, 4, 28]]
[[36, 19, 29], [28, 17, 3], [11, 13, 7], [34, 1, 24], [8, 27, 22], [14, 15, 0], [35, 2, 31], [25, 5, 10], [9, 32, 26], [16, 12, 20], [30, 33, 23], [6, 18, 21, 4]]
[[21, 1, 32], [7, 10, 14], [24, 34, 5], [25, 28, 3], [17, 12, 4], [19, 16, 29], [30, 23, 8], [11, 9, 27], [31, 33, 18], [13, 0, 15], [6, 26, 2], [22, 36, 20, 35]]
[[1, 11, 25], [28, 19, 16], [3, 36, 14], [12, 17, 0], [31, 22, 27], [26, 2, 23], [32, 4, 30], [21, 34, 6], [18, 24, 20], [35, 33, 13], [15, 5, 8], [9, 10, 29, 7]]
[[36, 34, 3], [19, 18, 2], [35, 17, 15], [23, 9, 5], [20, 29, 33], [8, 28, 14], [26, 13, 11], [0, 30, 10], [24, 31, 27], [7, 12, 6], [16, 22, 32], [1, 4, 21, 25]]
[[20, 22, 14], [7, 36, 27], [25, 23, 13], [0, 24, 3], [30, 4, 15], [18, 10, 1], [19, 28, 34], [17, 26, 31], [21, 11, 16], [35, 32, 29], [12, 5, 9], [8, 2, 6, 33]]
[[23, 18, 6], [3, 31, 19], [4, 16, 1], [32, 36, 25], [22, 2, 30], [34, 7, 20], [12, 9, 17], [21, 15, 11], [14, 26, 13], [24, 29, 10], [33, 35, 8], [0, 28, 5, 27]]
[[9, 6, 29], [17, 8, 24], [4, 5, 16], [15, 26, 32], [2, 13, 27], [35, 31, 36], [12, 28, 33], [22, 14, 1], [19, 18, 7], [0, 10, 20], [21, 23, 34], [25, 11, 30, 3]]
[[10, 21, 2], [35, 18, 32], [0, 20, 7], [33, 14, 16], [11, 19, 6], [12, 24, 9], [31, 15, 34], [13, 26, 17], [22, 30, 27], [4, 25, 36], [28, 29, 23], [8, 3, 5, 1]]
[[16, 18, 7], [17, 11, 22], [19, 26, 36], [14, 3, 0], [21, 30, 34], [4, 31, 6], [20, 2, 35], [1, 13, 9], [23, 10, 12], [15, 32, 5], [28, 25, 8], [27, 29, 33, 24]]
[[19, 20, 23], [9, 3, 10], [25, 21, 32], [0, 15, 18], [7, 36, 16], [1, 14, 33], [2, 26, 11], [29, 6, 28], [12, 27, 31], [34, 35, 13], [5, 4, 30], [22, 8, 24, 17]]
[[31, 34, 9], [7, 22, 26], [33, 32, 3], [10, 8, 13], [28, 17, 1], [23, 15, 12], [14, 16, 5], [21, 35, 0], [19, 6, 11], [36, 25, 27], [24, 30, 18], [20, 4, 29, 2]]
[[33, 11, 31], [4, 26, 22], [1, 34, 32], [15, 13, 36], [3, 8, 35], [20, 9, 10], [2, 14, 18], [21, 24, 19], [23, 16, 29], [5, 17, 7], [12, 30, 27], [28, 25, 6, 0]]
[[33, 27, 0], [13, 9, 8], [17, 6, 35], [3, 15, 4], [22, 31, 26], [19, 25, 29], [18, 20, 30], [2, 14, 10], [24, 32, 5], [16, 36, 11], [12, 23, 21], [1, 7, 34, 28]]
[[30, 22, 19], [16, 3, 20], [2, 21, 10], [34, 7, 35], [25, 33, 32], [18, 9, 8], [12, 17, 0], [15, 29, 23], [13, 31, 14], [27, 11, 36], [5, 28, 1], [4, 24, 26, 6]]
[[23, 5, 8], [18, 35, 34], [3, 17, 19], [6, 11, 32], [25, 16, 9], [36, 1, 12], [22, 31, 10], [30, 20, 21], [26, 33, 14], [24, 15, 13], [2, 0, 4], [29, 28, 27, 7]]
[[24, 23, 29], [31, 28, 2], [10, 34, 0], [5, 30, 16], [9, 35, 7], [13, 11, 8], [25, 12, 33], [1, 22, 26], [19, 18, 17], [32, 15, 6], [21, 27, 3], [14, 36, 4, 20]]
[[12, 33, 23], [20, 2, 22], [0, 6, 17], [8, 1, 25], [31, 36, 34], [3, 24, 35], [9, 7, 16], [19, 14, 5], [26, 32, 15], [28, 29, 13], [10, 30, 27], [11, 18, 21, 4]]
[[36, 33, 25], [30, 17, 29], [16, 32, 22], [20, 31, 9], [34, 26, 19], [23, 12, 14], [3, 13, 27], [24, 28, 21], [0, 4, 7], [10, 11, 15], [18, 5, 8], [35, 6, 2, 1]]
[[12, 18, 34], [9, 30, 2], [16, 33, 36], [13, 22, 10], [28, 35, 31], [14, 20, 0], [27, 3, 21], [19, 24, 5], [6, 29, 15], [1, 26, 25], [17, 11, 23], [7, 8, 4, 32]]
[[34, 12, 16], [27, 8, 36], [14, 7, 21], [1, 28, 25], [4, 33, 35], [0, 31, 32], [20, 19, 17], [15, 30, 9], [6, 5, 3], [2, 22, 18], [29, 11, 26], [13, 23, 24, 10]]
[[19, 15, 17], [2, 21, 14], [35, 7, 5], [10, 12, 30], [20, 29, 6], [3, 23, 22], [0, 24, 1], [8, 4, 13], [18, 34, 25], [27, 36, 16], [32, 33, 9], [28, 31, 11, 26]]
[[15, 0, 6], [12, 17, 36], [27, 21, 33], [22, 28, 13], [18, 9, 11], [10, 3, 5], [29, 1, 7], [30, 16, 26], [19, 14, 25], [35, 34, 23], [4, 20, 8], [31, 24, 32, 2]]
[[3, 28, 25], [12, 2, 8], [10, 15, 35], [9, 34, 36], [24, 19, 16], [14, 20, 33], [23, 17, 26], [32, 31, 30], [0, 22, 13], [4, 21, 7], [1, 27, 5], [11, 6, 29, 18]]
[[6, 26, 19], [5, 17, 30], [27, 23, 16], [18, 32, 35], [15, 4, 20], [11, 13, 7], [10, 8, 22], [24, 21, 33], [25, 12, 31], [1, 3, 28], [9, 36, 0], [34, 2, 29, 14]]
[[27, 34, 35], [15, 25, 1], [3, 13, 36], [31, 32, 5], [24, 30, 10], [22, 0, 20], [14, 7, 28], [4, 18, 9], [17, 8, 29], [11, 26, 6], [19, 2, 16], [33, 23, 12, 21]]
[[19, 6, 14], [13, 30, 2], [3, 27, 1], [0, 12, 21], [35, 10, 17], [31, 24, 4], [5, 7, 9], [8, 36, 25], [20, 33, 34], [32, 16, 23], [28, 11, 15], [29, 22, 26, 18]]
[[33, 24, 4], [34, 2, 10], [28, 25, 5], [18, 15, 19], [35, 17, 6], [8, 3, 32], [9, 13, 26], [0, 23, 7], [16, 22, 12], [1, 31, 20], [36, 21, 29], [11, 27, 30, 14]]
[[0, 15, 12], [22, 19, 18], [1, 28, 16], [29, 9, 11], [10, 24, 17], [32, 36, 34], [35, 2, 30], [21, 8, 5], [3, 13, 6], [26, 25, 23], [4, 31, 14], [27, 20, 33, 7]]
[[13, 19, 33], [2, 25, 1], [31, 7, 11], [21, 18, 0], [3, 29, 16], [6, 36, 27], [35, 26, 12], [20, 17, 9], [8, 4, 14], [30, 5, 23], [24, 15, 10], [28, 34, 32, 22]]
[[9, 7, 25], [3, 24, 12], [6, 16, 18], [0, 23, 21], [34, 28, 13], [20, 8, 15], [30, 36, 14], [4, 32, 31], [22, 19, 10], [17, 26, 35], [1, 33, 2], [5, 27, 11, 29]]
