[[28, 4, 16], [1, 2, 24], [9, 19, 11], [21, 15, 6], [27, 10, 13], [22, 5, 18], [14, 3, 20], [23, 29, 26], [30, 12, 17], [8, 7, 25, 0]]
[[6, 23, 3], [27, 16, 4], [15, 18, 8], [20, 1, 10], [25, 30, 11], [5, 29, 9], [26, 24, 19], [28, 17, 2], [7, 14, 13], [21, 0, 22, 12]]
[[22, 2, 16], [13, 5, 6], [0, 11, 21], [9, 7, 24], [1, 27, 15], [28, 3, 29], [12, 23, 25], [30, 10, 17], [4, 26, 14], [18, 19, 8, 20]]
[[24, 4, 17], [20, 7, 0], [10, 27, 6], [12, 16, 14], [21, 18, 26], [25, 29, 15], [9, 1, 3], [23, 19, 8], [2, 11, 28], [30, 5, 13, 22]]
[[7, 28, 12], [26, 1, 27], [3, 14, 13], [19, 17, 0], [4, 8, 24], [6, 16, 9], [2, 10, 20], [30, 5, 29], [18, 11, 21], [23, 15, 22, 25]]
[[27, 13, 4], [24, 9, 25], [5, 6, 14], [3, 18, 10], [30, 12, 19], [21, 20, 15], [8, 7, 1], [17, 2, 16], [28, 0, 23], [22, 11, 29, 26]]
[[2, 20, 8], [23, 22, 16], [25, 28, 19], [15, 27, 30], [14, 7, 0], [18, 4, 21], [11, 1, 3], [5, 24, 29], [12, 26, 13], [6, 10, 9, 17]]
[[7, 13, 14], [27, 4, 29], [17, 30, 3], [28, 6, 8], [19, 10, 15], [25, 1, 12], [22, 21, 0], [9, 16, 23], [20, 2, 24], [18, 11, 5, 26]]
[[27, 23, 6], [5, 16, 26], [3, 10, 21], [28, 22, 17], [7, 20, 12], [1, 19, 29], [14, 15, 9], [18, 0, 13], [24, 25, 2], [30, 4, 11, 8]]
[[8, 4, 27], [29, 17, 2], [5, 14, 6], [28, 18, 11], [0, 9, 13], [21, 19, 20], [25, 24, 7], [16, 1, 12], [22, 3, 26], [15, 30, 10, 23]]
[[7, 10, 1], [4, 20, 19], [18, 17, 5], [12, 13, 3], [14, 28, 15], [22, 8, 6], [9, 21, 23], [24, 16, 2], [0, 26, 29], [30, 11, 27, 25]]
[[9, 0, 16], [30, 19, 6], [22, 1, 5], [14, 21, 12], [7, 25, 13], [10, 15, 29], [4, 3, 27], [24, 2, 20], [26, 8, 18], [11, 23, 17, 28]]
[[25, 1, 17], [12, 20, 14], [6, 5, 4], [29, 19, 22], [21, 8, 2], [0, 13, 30], [18, 7, 27], [15, 26, 23], [10, 16, 3], [28, 9, 11, 24]]
[[4, 9, 21], [19, 20, 28], [23, 27, 0], [26, 6, 1], [5, 18, 8], [15, 24, 29], [10, 30, 22], [17, 16, 7], [13, 14, 12], [11, 3, 25, 2]]
[[9, 20, 13], [6, 1, 21], [25, 12, 17], [0, 27, 16], [18, 30, 7], [8, 4, 3], [14, 11, 5], [29, 23, 28], [19, 22, 26], [15, 24, 10, 2]]
[[9, 0, 11], [12, 13, 10], [7, 15, 4], [29, 3, 16], [5, 22, 26], [17, 19, 21], [14, 2, 6], [25, 1, 24], [20, 28, 23], [8, 27, 30, 18]]
[[20, 25, 23], [12, 6, 28], [9, 3, 15], [4, 13, 8], [1, 14, 18], [16, 24, 27], [17, 10, 5], [19, 29, 30], [7, 22, 2], [26, 0, 21, 11]]
[[12, 20, 8], [17, 21, 15], [11, 19, 10], [18, 27, 4], [29, 3, 5], [28, 23, 16], [24, 0, 22], [9, 14, 1], [25, 2, 13], [6, 7, 26, 30]]
[[7, 2, 12], [9, 11, 20], [3, 6, 4], [14, 13, 22], [23, 28, 21], [5, 10, 15], [30, 1, 0], [29, 16, 19], [25, 27, 17], [26, 18, 24, 8]]
[[3, 24, 29], [0, 18, 21], [28, 11, 17], [7, 10, 4], [5, 6, 1], [30, 23, 19], [16, 26, 20], [2, 15, 9], [27, 13, 8], [14, 12, 25, 22]]
[[11, 30, 23], [13, 26, 2], [8, 9, 16], [21, 4, 24], [12, 5, 25], [15, 14, 22], [28, 10, 0], [3, 7, 19], [29, 6, 17], [18, 20, 27, 1]]
[[0, 23, 2], [4, 25, 6], [12, 10, 22], [21, 18, 5], [8, 19, 13], [26, 28, 20], [27, 9, 7], [24, 29, 17], [3, 11, 15], [16, 30, 1, 14]]
[[15, 22, 9], [19, 26, 1], [6, 3, 29], [16, 11, 23], [30, 14, 24], [20, 17, 7], [0, 2, 21], [10, 13, 5], [18, 4, 8], [27, 25, 28, 12]]
[[28, 22, 2], [30, 16, 27], [20, 26, 21], [14, 18, 17], [6, 8, 15], [13, 3, 11], [4, 10, 29], [9, 25, 24], [0, 7, 12], [23, 19, 5, 1]]
[[23, 26, 15], [21, 18, 19], [25, 2, 0], [24, 29, 3], [6, 27, 17], [10, 13, 8], [5, 16, 7], [14, 22, 9], [12, 28, 4], [20, 1, 30, 11]]
[[28, 29, 4], [11, 24, 22], [27, 14, 9], [25, 15, 10], [21, 20, 16], [5, 0, 6], [8, 2, 17], [30, 19, 1], [26, 3, 13], [18, 23, 7, 12]]
[[0, 2, 10], [5, 9, 28], [20, 26, 22], [3, 1, 6], [14, 11, 18], [27, 24, 16], [4, 19, 23], [13, 12, 17], [7, 29, 21], [8, 25, 15, 30]]
[[24, 3, 2], [27, 11, 15], [1, 13, 25], [17, 7, 18], [29, 28, 4], [6, 8, 26], [30, 21, 14], [12, 9, 0], [20, 16, 10], [19, 5, 23, 22]]
[[1, 25, 13], [11, 17, 10], [19, 0, 22], [30, 23, 15], [8, 21, 16], [14, 12, 4], [18, 9, 20], [28, 5, 26], [6, 7, 24], [27, 29, 3, 2]]
[[15, 28, 8], [20, 22, 4], [25, 10, 29], [9, 16, 17], [26, 2, 1], [30, 21, 7], [6, 0, 5], [3, 14, 13], [19, 23, 11], [12, 24, 18, 27]]
[[20, 25, 10], [11, 16, 17], [26, 24, 13], [23, 8, 9], [1, 22, 18], [15, 14, 7], [12, 2, 4], [30, 3, 21], [29, 6, 0], [28, 19, 5, 27]]
[[17, 8, 27], [26, 7, 29], [1, 13, 6], [0, 20, 30], [16, 28, 2], [21, 22, 11], [15, 3, 19], [25, 4, 24], [18, 23, 10], [14, 9, 5, 12]]
[[2, 26, 0], [10, 23, 22], [29, 4, 25], [9, 16, 17], [15, 7, 24], [28, 19, 6], [21, 14, 11], [13, 20, 1], [12, 3, 8], [27, 18, 5, 30]]
[[19, 20, 13], [12, 18, 29], [1, 21, 8], [16, 26, 6], [27, 7, 28], [14, 4, 5], [2, 3, 15], [10, 11, 30], [25, 0, 24], [9, 23, 22, 17]]
[[15, 12, 11], [10, 7, 24], [8, 4, 19], [23, 13, 5], [6, 0, 9], [20, 26, 14], [2, 22, 21], [18, 17, 1], [25, 30, 29], [16, 27, 28, 3]]
[[3, 29, 20], [24, 0, 10], [6, 4, 12], [19, 2, 27], [18, 1, 16], [5, 25, 14], [22, 21, 15], [9, 13, 11], [28, 26, 8], [23, 17, 7, 30]]
[[22, 1, 16], [20, 5, 25], [26, 4, 7], [30, 3, 27], [23, 15, 0], [12, 10, 2], [29, 28, 9], [17, 21, 14], [24, 11, 18], [19, 13, 8, 6]]
[[0, 22, 19], [4, 29, 14], [12, 16, 21], [1, 10, 30], [17, 25, 6], [24, 13, 26], [15, 7, 18], [11, 20, 9], [23, 28, 2], [8, 5, 3, 27]]
[[23, 3, 7], [2, 6, 14], [17, 5, 0], [9, 27, 26], [8, 21, 16], [25, 29, 10], [20, 24, 22], [12, 30, 11], [18, 19, 13], [1, 15, 4, 28]]
[[23, 8, 7], [18, 1, 6], [16, 15, 24], [17, 2, 25], [26, 27, 19], [22, 20, 3], [13, 10, 4], [29, 14, 21], [30, 0, 28], [9, 11, 5, 12]]
[[21, 20, 1], [29, 12, 24], [15, 8, 17], [11, 5, 16], [14, 6, 28], [22, 18, 4], [25, 0, 30], [27, 23, 19], [2, 26, 7], [9, 13, 10, 3]]
[[11, 23, 25], [28, 1, 14], [30, 15, 24], [4, 0, 20], [21, 26, 5], [29, 8, 19], [9, 10, 7], [18, 22, 12], [2, 27, 13], [6, 16, 17, 3]]
[[6, 0, 26], [19, 25, 1], [18, 12, 4], [9, 8, 10], [5, 20, 15], [3, 21, 28], [7, 14, 24], [23, 17, 2], [27, 16, 29], [13, 11, 30, 22]]
[[15, 20, 19], [12, 6, 10], [7, 3, 0], [2, 26, 1], [17, 30, 25], [24, 16, 5], [29, 22, 11], [28, 27, 4], [21, 18, 23], [8, 13, 9, 14]]
[[2, 5, 18], [14, 22, 19], [16, 27, 0], [25, 29, 8], [24, 1, 3], [11, 26, 4], [12, 6, 15], [28, 13, 7], [30, 17, 10], [21, 9, 20, 23]]
[[27, 15, 19], [24, 9, 12], [5, 7, 11], [16, 4, 21], [2, 3, 1], [28, 14, 23], [29, 18, 8], [10, 26, 0], [30, 22, 20], [6, 13, 25, 17]]
[[29, 26, 4], [15, 11, 10], [27, 23, 7], [17, 20, 0], [2, 16, 5], [3, 18, 30], [8, 19, 28], [13, 1, 6], [12, 24, 22], [21, 9, 14, 25]]
[[14, 4, 26], [17, 23, 25], [30, 2, 9], [22, 21, 12], [11, 24, 1], [3, 20, 0], [28, 15, 8], [18, 10, 19], [13, 6, 27], [7, 5, 29, 16]]
[[22, 0, 27], [30, 7, 11], [3, 5, 2], [16, 25, 8], [20, 29, 21], [12, 23, 10], [18, 28, 6], [13, 4, 19], [26, 9, 17], [24, 14, 1, 15]]
[[25, 5, 21], [11, 18, 9], [23, 20, 7], [13, 3, 27], [2, 6, 28], [0, 14, 12], [4, 24, 1], [19, 8, 22], [26, 17, 30], [29, 10, 15, 16]]
[[19, 11, 24], [26, 5, 14], [7, 2, 9], [23, 22, 0], [6, 4, 1], [3, 28, 29], [10, 20, 18], [21, 13, 16], [8, 12, 30], [15, 27, 17, 25]]
[[18, 14, 8], [24, 16, 3], [29, 26, 20], [7, 13, 5], [12, 25, 30], [4, 28, 23], [15, 6, 21], [10, 17, 1], [19, 2, 27], [0, 9, 22, 11]]
[[20, 7, 3], [30, 19, 28], [29, 4, 13], [24, 1, 6], [14, 22, 5], [9, 25, 16], [26, 18, 17], [12, 23, 2], [21, 15, 8], [10, 27, 11, 0]]
[[18, 22, 16], [9, 10, 2], [20, 19, 8], [0, 15, 27], [28, 26, 6], [21, 1, 11], [13, 5, 23], [24, 4, 17], [14, 7, 12], [29, 30, 25, 3]]
[[29, 23, 22], [28, 19, 8], [30, 15, 4], [12, 5, 11], [3, 0, 14], [25, 21, 26], [18, 9, 13], [20, 17, 24], [1, 27, 16], [6, 7, 10, 2]]
[[17, 1, 6], [8, 12, 11], [18, 25, 0], [28, 13, 23], [2, 26, 24], [19, 10, 15], [29, 21, 22], [27, 14, 7], [5, 30, 16], [20, 4, 3, 9]]
[[7, 16, 4], [21, 24, 8], [30, 19, 17], [6, 10, 1], [27, 20, 28], [26, 2, 15], [12, 11, 9], [3, 13, 22], [18, 29, 25], [5, 0, 23, 14]]
[[21, 22, 29], [9, 13, 1], [0, 30, 27], [10, 4, 16], [6, 15, 11], [17, 26, 5], [8, 19, 28], [23, 18, 12], [20, 24, 25], [7, 3, 2, 14]]
[[22, 14, 20], [9, 23, 5], [1, 0, 16], [6, 27, 29], [10, 17, 12], [4, 3, 2], [11, 26, 15], [24, 19, 18], [13, 28, 25], [21, 8, 30, 7]]
[[12, 25, 2], [17, 5, 11], [21, 9, 30], [4, 24, 26], [14, 0, 13], [23, 3, 29], [7, 16, 20], [1, 28, 27], [8, 19, 6], [15, 18, 22, 10]]
[[23, 17, 11], [3, 0, 21], [12, 13, 16], [15, 18, 26], [6, 10, 29], [9, 25, 28], [27, 30, 14], [1, 24, 19], [20, 7, 4], [8, 22, 5, 2]]
[[20, 24, 10], [5, 19, 11], [25, 17, 28], [21, 18, 29], [0, 16, 23], [13, 2, 9], [1, 6, 8], [26, 7, 22], [3, 12, 15], [27, 14, 30, 4]]
[[9, 24, 2], [8, 25, 28], [20, 0, 7], [29, 21, 19], [23, 22, 15], [12, 13, 14], [18, 16, 27], [5, 3, 6], [10, 4, 26], [30, 1, 11, 17]]
[[8, 28, 22], [12, 13, 25], [20, 21, 18], [3, 17, 10], [24, 14, 19], [9, 11, 30], [2, 26, 5], [27, 23, 29], [0, 7, 1], [16, 15, 6, 4]]
[[16, 21, 26], [24, 23, 3], [13, 5, 22], [28, 7, 11], [4, 17, 12], [29, 9, 0], [25, 10, 19], [27, 20, 1], [18, 8, 2], [6, 30, 14, 15]]
[[8, 27, 29], [9, 20, 21], [3, 17, 7], [22, 18, 26], [30, 16, 12], [14, 25, 13], [2, 4, 5], [15, 28, 24], [19, 0, 23], [6, 1, 10, 11]]
[[6, 8, 30], [7, 10, 9], [22, 15, 19], [27, 5, 3], [16, 24, 14], [11, 1, 20], [21, 18, 4], [23, 2, 29], [12, 28, 0], [17, 25, 26, 13]]
[[3, 5, 4], [13, 24, 8], [18, 6, 15], [20, 7, 17], [11, 1, 0], [27, 10, 16], [9, 29, 23], [22, 26, 12], [30, 28, 25], [21, 14, 19, 2]]
[[7, 6, 9], [30, 8, 0], [13, 17, 22], [12, 27, 5], [29, 20, 2], [15, 26, 16], [19, 24, 18], [1, 11, 4], [10, 25, 28], [23, 21, 14, 3]]
[[5, 4, 13], [23, 18, 20], [8, 26, 2], [15, 7, 11], [25, 12, 14], [9, 17, 21], [30, 27, 22], [1, 6, 0], [24, 19, 3], [10, 16, 29, 28]]
[[18, 1, 17], [6, 0, 2], [9, 24, 5], [11, 30, 26], [22, 25, 14], [12, 10, 20], [29, 13, 3], [16, 28, 4], [23, 27, 15], [21, 19, 7, 8]]
[[2, 7, 26], [9, 23, 5], [14, 4, 3], [22, 10, 8], [17, 27, 13], [12, 6, 15], [21, 30, 24], [29, 28, 0], [16, 18, 20], [19, 11, 25, 1]]
[[20, 12, 30], [7, 11, 18], [27, 28, 6], [16, 23, 0], [24, 21, 13], [19, 26, 4], [22, 9, 17], [8, 1, 10], [25, 15, 5], [2, 3, 14, 29]]
[[3, 16, 24], [2, 6, 9], [14, 1, 20], [17, 30, 7], [10, 29, 28], [15, 12, 11], [27, 4, 22], [0, 18, 26], [19, 5, 23], [21, 25, 8, 13]]
[[12, 3, 26], [6, 28, 4], [23, 5, 30], [11, 29, 24], [21, 18, 27], [14, 25, 20], [1, 9, 13], [16, 22, 19], [10, 2, 7], [17, 15, 0, 8]]
[[26, 18, 28], [27, 12, 21], [9, 30, 7], [14, 23, 5], [4, 24, 10], [8, 20, 1], [15, 3, 25], [22, 29, 13], [17, 0, 16], [19, 2, 6, 11]]
[[9, 11, 20], [14, 10, 24], [8, 6, 21], [26, 27, 18], [5, 2, 19], [28, 1, 0], [25, 30, 12], [3, 16, 13], [29, 15, 7], [4, 22, 17, 23]]
[[12, 26, 8], [7, 28, 10], [0, 30, 13], [3, 22, 14], [6, 29, 21], [25, 17, 16], [11, 18, 5], [20, 15, 24], [23, 19, 9], [27, 2, 1, 4]]
[[11, 14, 25], [7, 8, 28], [2, 30, 10], [5, 0, 23], [1, 16, 4], [13, 18, 6], [19, 12, 15], [27, 29, 24], [9, 17, 3], [21, 20, 26, 22]]
[[10, 13, 27], [9, 25, 12], [18, 2, 16], [5, 20, 3], [8, 0, 22], [30, 4, 17], [28, 6, 7], [19, 26, 24], [11, 23, 21], [29, 15, 14, 1]]
[[10, 12, 21], [2, 11, 14], [17, 24, 25], [15, 8, 6], [16, 29, 30], [5, 4, 13], [27, 18, 19], [26, 22, 3], [9, 20, 28], [23, 1, 0, 7]]
[[21, 30, 14], [23, 3, 25], [11, 24, 5], [1, 0, 20], [16, 28, 29], [9, 2, 7], [18, 13, 22], [12, 15, 4], [17, 8, 27], [26, 10, 19, 6]]
