[[10, 28, 31], [19, 33, 14], [9, 32, 18], [0, 27, 6], [2, 15, 23], [5, 1, 12], [4, 20, 30], [25, 21, 29], [24, 3, 8], [7, 13, 16], [11, 22, 17, 26]]
[[5, 16, 2], [13, 0, 8], [1, 18, 3], [30, 26, 14], [24, 25, 6], [23, 17, 10], [29, 12, 33], [22, 20, 4], [9, 21, 31], [19, 7, 11], [32, 27, 15, 28]]
[[6, 30, 32], [7, 13, 10], [21, 12, 25], [20, 3, 33], [27, 0, 16], [14, 29, 23], [1, 15, 9], [28, 26, 18], [8, 22, 31], [4, 19, 11], [2, 5, 24, 17]]
[[1, 20, 9], [22, 23, 29], [12, 27, 25], [18, 30, 19], [13, 3, 5], [26, 33, 15], [32, 21, 11], [14, 2, 24], [31, 4, 28], [8, 17, 7], [6, 0, 16, 10]]
[[31, 24, 19], [17, 14, 8], [9, 0, 10], [27, 2, 15], [6, 3, 25], [23, 13, 12], [28, 1, 30], [4, 21, 20], [29, 11, 33], [26, 18, 16], [5, 7, 22, 32]]
[[8, 17, 23], [30, 32, 9], [12, 31, 19], [4, 7, 13], [15, 16, 3], [28, 0, 24], [10, 29, 14], [21, 20, 25], [1, 2, 26], [33, 6, 27], [18, 22, 5, 11]]
[[33, 23, 32], [22, 10, 7], [30, 15, 21], [4, 16, 8], [24, 20, 3], [26, 13, 25], [27, 29, 31], [11, 17, 5], [2, 28, 18], [6, 0, 14], [9, 12, 19, 1]]
[[15, 9, 14], [3, 28, 6], [0, 18, 12], [30, 24, 32], [27, 19, 4], [11, 25, 1], [8, 26, 16], [29, 10, 22], [13, 2, 20], [17, 5, 21], [31, 7, 33, 23]]
[[30, 31, 9], [17, 10, 3], [15, 20, 8], [24, 29, 23], [26, 6, 33], [25, 21, 18], [16, 12, 11], [28, 22, 14], [4, 1, 2], [13, 0, 19], [27, 7, 5, 32]]
[[3, 19, 8], [4, 6, 17], [9, 24, 5], [28, 14, 26], [20, 13, 21], [0, 15, 33], [2, 27, 1], [18, 30, 10], [23, 22, 32], [11, 7, 29], [25, 12, 31, 16]]
[[2, 33, 4], [11, 17, 3], [32, 7, 10], [22, 8, 0], [6, 24, 29], [13, 25, 31], [16, 27, 26], [18, 19, 14], [5, 28, 21], [30, 20, 12], [1, 23, 15, 9]]
[[9, 31, 30], [28, 10, 15], [4, 3, 20], [6, 26, 18], [2, 0, 24], [12, 16, 22], [25, 11, 19], [7, 27, 8], [29, 13, 17], [32, 14, 1], [23, 33, 21, 5]]
[[15, 12, 13], [9, 10, 6], [7, 5, 22], [24, 14, 2], [11, 3, 18], [19, 16, 4], [0, 23, 28], [8, 29, 21], [31, 25, 27], [20, 1, 32], [26, 33, 17, 30]]
[[12, 4, 0], [26, 20, 27], [6, 29, 33], [10, 19, 5], [1, 17, 9], [13, 24, 30], [3, 14, 18], [8, 7, 22], [32, 25, 11], [23, 28, 16], [15, 21, 2, 31]]
[[19, 20, 4], [8, 32, 0], [17, 28, 33], [30, 3, 7], [12, 24, 26], [14, 15, 6], [13, 21, 2], [11, 22, 16], [31, 18, 1], [9, 10, 5], [25, 29, 27, 23]]
[[29, 2, 4], [9, 27, 5], [7, 12, 17], [19, 21, 26], [18, 16, 10], [14, 22, 6], [24, 30, 31], [1, 8, 20], [32, 25, 0], [11, 23, 28], [13, 15, 33, 3]]
[[15, 2, 20], [3, 14, 30], [1, 27, 32], [18, 22, 11], [0, 29, 7], [21, 10, 8], [5, 12, 9], [28, 31, 6], [19, 13, 16], [24, 23, 33], [17, 26, 4, 25]]
[[6, 27, 12], [17, 14, 13], [19, 1, 26], [33, 7, 2], [22, 18, 29], [28, 32, 20], [10, 31, 25], [23, 15, 30], [5, 11, 21], [16, 9, 24], [3, 0, 4, 8]]
[[32, 3, 1], [11, 27, 17], [18, 16, 30], [26, 2, 9], [14, 21, 19], [24, 0, 29], [12, 33, 31], [13, 6, 10], [22, 15, 5], [23, 25, 4], [20, 7, 8, 28]]
[[23, 19, 31], [4, 13, 11], [1, 28, 30], [25, 16, 32], [29, 27, 10], [8, 21, 3], [15, 22, 17], [26, 6, 20], [5, 24, 0], [14, 12, 9], [2, 33, 7, 18]]
[[10, 13, 23], [17, 1, 29], [25, 19, 26], [14, 30, 24], [4, 0, 2], [20, 22, 33], [3, 7, 12], [32, 9, 31], [28, 16, 11], [5, 15, 6], [27, 18, 8, 21]]
[[4, 19, 17], [13, 0, 30], [29, 5, 28], [3, 9, 11], [23, 24, 15], [31, 25, 6], [7, 8, 26], [10, 20, 33], [27, 21, 14], [2, 12, 16], [18, 32, 1, 22]]
[[5, 24, 15], [17, 22, 7], [19, 12, 13], [8, 18, 31], [25, 1, 32], [9, 0, 20], [6, 14, 4], [2, 30, 16], [3, 29, 23], [26, 33, 21], [10, 28, 11, 27]]
[[26, 32, 4], [8, 18, 25], [30, 19, 10], [14, 7, 12], [28, 13, 15], [0, 16, 9], [31, 6, 2], [11, 23, 17], [33, 24, 29], [1, 20, 27], [5, 21, 22, 3]]
[[10, 19, 7], [15, 28, 23], [1, 24, 30], [2, 20, 8], [26, 18, 16], [12, 11, 5], [3, 29, 27], [25, 17, 22], [14, 31, 13], [6, 0, 9], [33, 32, 4, 21]]
[[9, 22, 31], [2, 11, 25], [28, 6, 26], [30, 29, 18], [3, 4, 5], [17, 10, 13], [21, 19, 15], [33, 0, 20], [14, 7, 24], [27, 23, 16], [1, 8, 12, 32]]
[[17, 31, 1], [8, 25, 14], [19, 16, 20], [33, 11, 24], [10, 9, 22], [4, 2, 21], [15, 5, 30], [6, 18, 27], [7, 29, 26], [13, 12, 28], [32, 23, 0, 3]]
[[31, 12, 14], [25, 23, 17], [13, 27, 6], [15, 28, 10], [24, 29, 9], [8, 3, 4], [0, 18, 5], [26, 22, 11], [20, 7, 1], [30, 16, 2], [21, 32, 33, 19]]
[[16, 30, 13], [25, 6, 33], [5, 15, 27], [14, 26, 3], [11, 23, 12], [10, 22, 18], [32, 24, 9], [28, 2, 29], [21, 19, 31], [17, 4, 7], [8, 1, 0, 20]]
[[0, 29, 19], [21, 5, 33], [16, 9, 25], [22, 15, 26], [17, 27, 1], [20, 12, 24], [2, 28, 13], [11, 3, 18], [30, 10, 8], [31, 23, 4], [7, 14, 6, 32]]
[[33, 24, 30], [19, 25, 17], [22, 23, 20], [13, 26, 28], [7, 0, 6], [12, 21, 1], [32, 9, 4], [2, 18, 5], [15, 11, 8], [31, 3, 29], [16, 27, 10, 14]]
[[5, 27, 6], [15, 11, 29], [19, 4, 18], [13, 24, 10], [30, 0, 2], [33, 9, 3], [25, 7, 26], [23, 31, 17], [14, 21, 28], [12, 1, 8], [32, 16, 20, 22]]
[[28, 12, 13], [7, 29, 21], [11, 2, 25], [6, 33, 4], [18, 14, 1], [31, 22, 17], [20, 19, 5], [10, 15, 8], [0, 16, 3], [32, 30, 24], [27, 9, 26, 23]]
[[26, 30, 29], [11, 9, 22], [4, 21, 14], [23, 28, 0], [3, 13, 7], [32, 16, 33], [2, 15, 1], [8, 19, 20], [27, 24, 25], [12, 6, 18], [17, 5, 10, 31]]
[[8, 4, 13], [24, 14, 33], [0, 17, 30], [31, 27, 2], [21, 29, 10], [3, 15, 32], [9, 7, 6], [19, 28, 5], [20, 1, 12], [16, 11, 25], [22, 26, 23, 18]]
[[27, 28, 29], [1, 7, 33], [6, 26, 0], [17, 31, 30], [11, 5, 15], [20, 23, 9], [22, 12, 16], [13, 21, 24], [32, 10, 4], [25, 19, 14], [3, 18, 2, 8]]
[[11, 6, 20], [18, 0, 16], [7, 14, 10], [30, 33, 9], [4, 24, 3], [2, 32, 19], [25, 26, 15], [12, 27, 29], [1, 28, 17], [8, 5, 31], [22, 21, 23, 13]]
[[8, 30, 3], [25, 21, 10], [23, 12, 16], [29, 26, 22], [24, 18, 19], [9, 14, 6], [28, 11, 0], [31, 4, 17], [13, 27, 32], [1, 7, 33], [20, 15, 5, 2]]
[[17, 24, 14], [29, 8, 15], [4, 9, 22], [20, 3, 23], [1, 27, 19], [31, 30, 28], [25, 21, 16], [5, 33, 32], [26, 11, 13], [18, 6, 12], [0, 10, 7, 2]]
[[22, 15, 12], [33, 27, 23], [6, 7, 4], [20, 16, 14], [26, 10, 29], [2, 5, 0], [25, 24, 19], [18, 32, 31], [17, 1, 21], [9, 30, 28], [11, 3, 13, 8]]
[[6, 3, 31], [28, 0, 1], [7, 4, 21], [5, 13, 22], [17, 23, 9], [14, 2, 10], [12, 27, 18], [30, 20, 33], [8, 15, 11], [32, 24, 19], [26, 16, 25, 29]]
[[8, 32, 25], [17, 20, 15], [28, 10, 11], [1, 14, 33], [12, 29, 18], [9, 16, 24], [23, 3, 0], [31, 21, 7], [30, 26, 27], [13, 22, 19], [4, 5, 2, 6]]
[[26, 1, 11], [2, 22, 8], [17, 16, 33], [25, 4, 27], [18, 10, 31], [9, 30, 5], [20, 3, 0], [12, 28, 23], [15, 14, 24], [21, 7, 13], [6, 32, 19, 29]]
[[27, 7, 29], [9, 5, 32], [26, 12, 6], [19, 1, 3], [28, 15, 18], [8, 10, 21], [11, 13, 4], [20, 2, 23], [33, 31, 17], [25, 30, 24], [22, 0, 14, 16]]
[[14, 1, 31], [9, 23, 22], [6, 33, 8], [4, 15, 30], [18, 21, 10], [25, 12, 27], [17, 20, 13], [28, 19, 0], [7, 26, 24], [5, 3, 16], [32, 11, 2, 29]]
[[26, 13, 18], [4, 10, 2], [3, 0, 9], [16, 19, 33], [30, 21, 1], [20, 32, 11], [25, 5, 23], [28, 7, 12], [6, 29, 31], [27, 17, 22], [15, 14, 8, 24]]
[[9, 6, 1], [32, 24, 20], [33, 21, 3], [25, 15, 22], [11, 4, 19], [14, 10, 7], [26, 29, 17], [16, 0, 2], [18, 31, 30], [12, 5, 27], [28, 13, 23, 8]]
[[5, 22, 26], [30, 16, 11], [33, 15, 14], [23, 13, 0], [18, 6, 10], [9, 2, 19], [32, 21, 27], [7, 24, 20], [28, 29, 25], [3, 31, 17], [8, 1, 12, 4]]
[[1, 20, 11], [24, 9, 16], [10, 22, 23], [25, 18, 27], [29, 12, 15], [0, 32, 6], [30, 14, 8], [3, 4, 7], [28, 31, 19], [5, 17, 33], [13, 26, 21, 2]]
[[17, 29, 10], [14, 22, 20], [19, 32, 27], [21, 0, 11], [28, 1, 33], [8, 5, 2], [25, 6, 26], [24, 30, 16], [15, 4, 23], [3, 13, 7], [9, 18, 12, 31]]
[[20, 15, 8], [25, 24, 23], [17, 5, 30], [11, 3, 12], [22, 7, 31], [9, 14, 2], [1, 13, 33], [29, 16, 21], [27, 4, 6], [18, 10, 32], [28, 19, 26, 0]]
[[26, 22, 3], [21, 10, 31], [0, 19, 28], [23, 11, 30], [12, 17, 32], [2, 18, 33], [1, 13, 6], [25, 24, 29], [9, 16, 15], [5, 4, 27], [14, 8, 7, 20]]
[[8, 12, 0], [7, 13, 16], [24, 17, 30], [25, 15, 1], [26, 11, 28], [29, 10, 31], [14, 19, 5], [18, 6, 33], [20, 9, 32], [23, 27, 21], [3, 22, 4, 2]]
[[30, 0, 18], [28, 19, 27], [15, 12, 5], [13, 1, 9], [20, 31, 26], [17, 8, 7], [10, 4, 21], [14, 33, 2], [3, 11, 24], [23, 22, 29], [32, 16, 25, 6]]
[[9, 13, 25], [23, 11, 21], [10, 12, 16], [28, 30, 1], [3, 20, 8], [2, 24, 33], [6, 17, 15], [0, 18, 19], [32, 29, 26], [27, 7, 4], [5, 31, 14, 22]]
[[24, 16, 15], [6, 33, 8], [29, 10, 19], [32, 21, 14], [20, 22, 30], [26, 3, 4], [5, 18, 12], [11, 1, 17], [31, 28, 2], [27, 9, 13], [25, 23, 7, 0]]
[[32, 13, 19], [16, 6, 3], [29, 27, 0], [31, 9, 7], [4, 11, 1], [22, 14, 20], [26, 33, 25], [8, 18, 15], [10, 24, 21], [12, 5, 28], [2, 30, 17, 23]]
[[28, 13, 4], [14, 29, 23], [32, 11, 30], [2, 22, 8], [7, 10, 15], [6, 9, 24], [17, 19, 1], [31, 0, 12], [20, 3, 16], [26, 33, 18], [21, 5, 27, 25]]
[[1, 8, 0], [31, 4, 3], [16, 17, 12], [5, 9, 24], [13, 30, 32], [10, 21, 6], [27, 22, 28], [14, 7, 20], [23, 29, 18], [2, 33, 19], [15, 11, 25, 26]]
[[10, 19, 0], [27, 8, 6], [12, 20, 25], [29, 17, 16], [22, 33, 32], [24, 26, 9], [5, 4, 18], [1, 28, 14], [31, 3, 11], [2, 15, 23], [30, 7, 13, 21]]
[[4, 12, 33], [13, 29, 0], [28, 22, 20], [26, 21, 17], [32, 18, 1], [15, 16, 5], [9, 30, 10], [8, 24, 25], [6, 7, 27], [3, 23, 2], [14, 11, 19, 31]]
[[18, 0, 3], [22, 33, 23], [31, 2, 14], [17, 32, 8], [25, 27, 15], [6, 13, 28], [10, 26, 24], [20, 1, 21], [30, 16, 19], [9, 5, 11], [12, 29, 4, 7]]
[[16, 0, 33], [18, 23, 22], [10, 20, 13], [31, 28, 14], [32, 17, 1], [8, 3, 25], [26, 27, 11], [24, 12, 15], [7, 4, 21], [2, 30, 6], [5, 9, 29, 19]]
[[16, 25, 0], [1, 24, 6], [26, 7, 17], [9, 15, 3], [19, 5, 23], [27, 29, 13], [12, 14, 2], [32, 4, 8], [31, 21, 20], [33, 30, 22], [10, 28, 11, 18]]
[[9, 3, 30], [19, 14, 6], [25, 32, 15], [10, 29, 17], [5, 26, 7], [31, 16, 11], [21, 13, 24], [20, 33, 22], [4, 23, 0], [1, 8, 27], [12, 2, 18, 28]]
[[19, 25, 3], [8, 11, 5], [32, 27, 29], [9, 6, 20], [10, 4, 16], [0, 14, 33], [23, 2, 26], [28, 18, 15], [12, 7, 22], [13, 30, 24], [1, 21, 17, 31]]
[[33, 21, 4], [28, 13, 31], [25, 27, 20], [1, 0, 30], [22, 16, 18], [10, 23, 12], [2, 32, 17], [24, 19, 6], [8, 9, 7], [15, 5, 29], [14, 3, 26, 11]]
