[[0, 22, 3], [25, 28, 15], [27, 11, 12], [5, 17, 7], [20, 19, 29], [9, 10, 1], [21, 23, 2], [26, 6, 14], [16, 8, 18], [24, 13, 4]]
[[7, 11, 29], [10, 5, 21], [26, 14, 13], [15, 9, 18], [2, 23, 28], [1, 0, 8], [24, 12, 20], [3, 25, 16], [19, 27, 6], [4, 22, 17]]
[[8, 20, 19], [3, 25, 5], [16, 22, 18], [24, 12, 14], [1, 9, 29], [13, 21, 23], [10, 28, 27], [26, 2, 6], [0, 7, 15], [4, 17, 11]]
[[17, 7, 2], [10, 25, 11], [4, 0, 9], [1, 14, 23], [5, 20, 15], [13, 19, 6], [12, 16, 28], [3, 8, 22], [29, 24, 18], [21, 26, 27]]
[[2, 17, 25], [11, 23, 18], [19, 22, 5], [6, 10, 29], [14, 0, 9], [21, 13, 7], [20, 28, 1], [4, 26, 27], [3, 12, 8], [16, 24, 15]]
[[22, 25, 0], [19, 18, 4], [16, 13, 8], [29, 14, 3], [1, 24, 21], [26, 11, 12], [28, 27, 23], [2, 7, 9], [20, 17, 6], [5, 15, 10]]
[[5, 10, 16], [17, 20, 18], [3, 13, 24], [11, 6, 15], [19, 25, 27], [12, 21, 14], [4, 26, 28], [9, 23, 1], [0, 2, 22], [7, 8, 29]]
[[18, 7, 16], [10, 17, 6], [24, 1, 11], [5, 27, 25], [20, 14, 8], [9, 4, 19], [22, 13, 28], [2, 26, 12], [21, 3, 15], [23, 0, 29]]
[[3, 12, 8], [11, 2, 6], [21, 29, 1], [13, 15, 27], [26, 7, 20], [10, 4, 16], [18, 23, 25], [17, 9, 14], [5, 24, 22], [0, 19, 28]]
[[26, 14, 24], [21, 0, 23], [6, 18, 2], [5, 7, 12], [17, 29, 16], [19, 25, 3], [11, 1, 9], [28, 8, 22], [27, 13, 20], [15, 4, 10]]
[[29, 16, 8], [28, 6, 1], [15, 3, 21], [27, 10, 26], [13, 14, 20], [22, 23, 4], [19, 17, 5], [18, 2, 11], [7, 24, 25], [9, 0, 12]]
[[29, 23, 4], [0, 17, 24], [11, 27, 15], [19, 7, 25], [5, 21, 26], [28, 18, 6], [3, 14, 1], [9, 12, 8], [22, 13, 10], [20, 2, 16]]
[[27, 1, 0], [11, 17, 8], [10, 28, 13], [23, 6, 29], [2, 7, 14], [15, 4, 20], [25, 16, 3], [5, 18, 24], [21, 12, 22], [26, 9, 19]]
[[10, 4, 0], [23, 15, 27], [24, 19, 29], [17, 25, 5], [7, 21, 26], [6, 9, 1], [20, 16, 28], [2, 12, 8], [13, 3, 14], [11, 22, 18]]
[[20, 19, 18], [16, 28, 17], [9, 3, 29], [15, 5, 21], [11, 8, 0], [7, 25, 1], [6, 22, 24], [26, 2, 12], [23, 14, 4], [10, 27, 13]]
[[28, 29, 27], [2, 21, 7], [13, 18, 26], [8, 22, 6], [23, 15, 19], [9, 14, 11], [24, 25, 16], [10, 3, 1], [5, 17, 12], [20, 0, 4]]
[[22, 19, 0], [16, 2, 12], [21, 25, 23], [18, 27, 29], [8, 11, 15], [20, 13, 24], [1, 28, 4], [9, 5, 10], [7, 17, 3], [26, 6, 14]]
[[11, 12, 25], [15, 5, 24], [29, 2, 7], [22, 4, 16], [0, 28, 18], [19, 9, 13], [10, 6, 14], [23, 20, 26], [27, 8, 1], [21, 17, 3]]
[[15, 3, 7], [24, 16, 11], [6, 28, 13], [2, 5, 9], [20, 18, 10], [8, 4, 12], [21, 19, 29], [17, 23, 14], [1, 22, 26], [0, 25, 27]]
[[9, 10, 23], [22, 27, 5], [21, 11, 25], [0, 24, 20], [19, 1, 8], [18, 13, 4], [16, 14, 29], [26, 12, 17], [2, 28, 6], [15, 7, 3]]
[[16, 19, 8], [6, 28, 7], [24, 2, 27], [13, 10, 22], [15, 11, 26], [14, 17, 1], [25, 5, 23], [18, 9, 21], [4, 29, 12], [0, 20, 3]]
[[29, 10, 21], [27, 6, 20], [12, 19, 24], [3, 17, 5], [8, 15, 7], [26, 9, 11], [4, 22, 28], [0, 23, 14], [25, 16, 2], [1, 13, 18]]
[[8, 9, 22], [11, 15, 27], [17, 21, 1], [4, 16, 19], [12, 20, 29], [10, 25, 18], [26, 28, 7], [0, 3, 24], [2, 14, 6], [5, 23, 13]]
[[25, 26, 4], [5, 29, 3], [10, 13, 6], [22, 27, 16], [24, 21, 11], [19, 15, 2], [20, 9, 28], [14, 23, 7], [18, 0, 1], [12, 8, 17]]
[[2, 27, 18], [19, 21, 15], [24, 26, 10], [7, 12, 28], [22, 4, 9], [1, 17, 13], [29, 0, 8], [14, 11, 3], [6, 5, 23], [20, 16, 25]]
[[1, 8, 17], [26, 23, 11], [2, 0, 21], [12, 10, 29], [22, 5, 7], [20, 18, 13], [24, 19, 28], [6, 15, 27], [14, 16, 9], [25, 4, 3]]
[[8, 7, 14], [23, 27, 12], [2, 29, 15], [9, 4, 20], [24, 11, 19], [3, 26, 5], [10, 13, 18], [6, 22, 17], [0, 21, 16], [28, 1, 25]]
[[15, 11, 7], [23, 26, 16], [20, 28, 5], [9, 2, 27], [22, 14, 21], [24, 12, 29], [4, 13, 19], [17, 0, 1], [10, 6, 25], [18, 3, 8]]
[[2, 7, 9], [25, 18, 4], [19, 23, 3], [21, 15, 14], [6, 24, 28], [11, 8, 17], [5, 26, 1], [0, 12, 20], [16, 13, 22], [29, 27, 10]]
[[22, 6, 16], [27, 3, 25], [0, 10, 7], [5, 28, 20], [24, 14, 15], [4, 13, 12], [1, 26, 21], [23, 17, 18], [11, 19, 9], [2, 29, 8]]
[[27, 18, 3], [10, 22, 13], [6, 4, 17], [15, 14, 8], [11, 16, 26], [0, 19, 2], [23, 9, 28], [7, 24, 12], [29, 1, 20], [25, 21, 5]]
[[10, 6, 0], [25, 11, 15], [18, 22, 8], [12, 7, 23], [26, 19, 16], [5, 20, 21], [1, 3, 9], [2, 29, 4], [14, 24, 28], [27, 17, 13]]
[[23, 18, 27], [21, 26, 1], [5, 2, 8], [6, 11, 12], [10, 13, 3], [19, 9, 7], [17, 20, 4], [24, 28, 16], [15, 0, 22], [29, 14, 25]]
[[25, 15, 26], [0, 2, 28], [3, 5, 27], [10, 13, 14], [17, 8, 23], [6, 11, 22], [7, 20, 19], [9, 12, 29], [21, 18, 16], [24, 1, 4]]
[[9, 15, 8], [4, 17, 11], [14, 27, 13], [25, 0, 3], [28, 7, 22], [20, 29, 2], [6, 1, 18], [21, 19, 24], [26, 23, 16], [10, 12, 5]]
[[17, 24, 19], [4, 23, 16], [0, 20, 28], [18, 5, 21], [22, 11, 8], [27, 2, 13], [29, 10, 15], [6, 12, 3], [7, 1, 26], [9, 25, 14]]
[[0, 15, 21], [1, 23, 25], [18, 6, 20], [11, 4, 24], [22, 19, 7], [2, 17, 28], [26, 16, 27], [14, 13, 10], [5, 29, 9], [12, 3, 8]]
[[12, 0, 20], [29, 11, 15], [25, 8, 2], [9, 6, 4], [17, 1, 19], [5, 16, 24], [10, 21, 23], [28, 13, 27], [7, 3, 22], [26, 18, 14]]
[[6, 0, 7], [26, 22, 16], [14, 4, 11], [3, 23, 21], [12, 9, 1], [8, 17, 25], [28, 18, 29], [2, 20, 15], [24, 19, 27], [10, 5, 13]]
[[17, 25, 23], [28, 7, 4], [13, 9, 11], [6, 15, 21], [18, 24, 1], [19, 26, 8], [10, 20, 3], [12, 14, 29], [5, 0, 2], [16, 22, 27]]
[[1, 6, 20], [25, 22, 13], [10, 17, 29], [27, 5, 11], [15, 12, 0], [28, 21, 24], [7, 8, 19], [2, 23, 4], [3, 14, 18], [16, 26, 9]]
[[13, 25, 11], [24, 16, 29], [5, 1, 28], [12, 17, 10], [4, 20, 21], [22, 9, 3], [18, 2, 0], [26, 6, 7], [8, 19, 14], [23, 27, 15]]
[[4, 28, 15], [13, 11, 29], [10, 21, 14], [22, 19, 16], [26, 18, 20], [27, 17, 6], [3, 9, 12], [7, 5, 2], [25, 23, 1], [8, 24, 0]]
[[10, 29, 20], [0, 6, 22], [19, 27, 14], [28, 2, 5], [7, 17, 9], [13, 1, 26], [3, 4, 16], [11, 23, 8], [15, 21, 18], [24, 12, 25]]
[[5, 26, 4], [20, 27, 22], [10, 8, 7], [1, 16, 13], [3, 25, 21], [6, 18, 29], [14, 12, 17], [28, 23, 0], [9, 2, 11], [15, 24, 19]]
[[26, 2, 7], [24, 0, 10], [25, 13, 17], [23, 8, 4], [3, 16, 6], [5, 21, 18], [27, 1, 14], [9, 15, 11], [28, 19, 29], [22, 12, 20]]
[[18, 3, 7], [14, 0, 10], [5, 24, 12], [22, 15, 21], [4, 1, 11], [16, 27, 23], [6, 19, 25], [20, 17, 2], [8, 13, 9], [29, 28, 26]]
[[17, 23, 13], [9, 16, 25], [19, 12, 22], [18, 20, 28], [3, 14, 6], [8, 1, 10], [29, 7, 4], [26, 0, 24], [11, 15, 21], [27, 2, 5]]
[[3, 28, 27], [12, 6, 15], [17, 25, 24], [29, 18, 23], [7, 4, 1], [14, 21, 0], [9, 16, 8], [19, 13, 2], [11, 5, 20], [26, 10, 22]]
[[13, 1, 7], [17, 25, 20], [16, 5, 14], [28, 21, 9], [29, 6, 3], [24, 0, 10], [15, 23, 22], [11, 4, 12], [18, 2, 8], [26, 19, 27]]
[[28, 27, 22], [26, 10, 8], [11, 2, 6], [25, 14, 17], [4, 3, 18], [24, 29, 1], [7, 20, 9], [21, 15, 16], [19, 5, 13], [23, 12, 0]]
