[[10, 18, 0], [20, 8, 4], [17, 28, 23], [25, 24, 7], [22, 14, 16], [9, 11, 26], [3, 1, 5], [31, 15, 2], [13, 29, 30], [19, 21, 12], [32, 27, 6]]
[[1, 7, 5], [0, 9, 11], [2, 4, 26], [32, 30, 24], [17, 29, 6], [20, 27, 15], [23, 8, 25], [28, 14, 10], [16, 3, 12], [19, 21, 13], [18, 22, 31]]
[[2, 9, 13], [11, 18, 7], [31, 21, 15], [5, 10, 28], [0, 19, 6], [4, 24, 1], [32, 25, 29], [30, 12, 16], [20, 8, 26], [22, 3, 27], [17, 23, 14]]
[[29, 14, 32], [6, 13, 7], [5, 23, 9], [28, 18, 8], [25, 20, 26], [19, 15, 21], [30, 16, 27], [1, 17, 12], [10, 2, 0], [11, 22, 31], [4, 24, 3]]
[[25, 26, 0], [23, 19, 10], [3, 32, 6], [18, 12, 21], [24, 4, 13], [28, 14, 9], [5, 31, 27], [16, 15, 8], [7, 30, 29], [11, 22, 17], [1, 2, 20]]
[[18, 10, 8], [30, 17, 19], [27, 0, 7], [9, 16, 29], [5, 2, 32], [26, 11, 12], [25, 14, 13], [6, 21, 3], [23, 4, 22], [24, 31, 15], [20, 28, 1]]
[[31, 9, 21], [29, 15, 1], [23, 17, 26], [30, 27, 8], [10, 2, 20], [6, 14, 12], [16, 25, 13], [4, 7, 24], [19, 28, 22], [3, 0, 18], [32, 5, 11]]
[[5, 15, 18], [27, 9, 2], [12, 4, 20], [31, 7, 13], [26, 19, 0], [1, 28, 29], [16, 10, 32], [30, 8, 14], [25, 21, 11], [17, 3, 22], [23, 6, 24]]
[[28, 24, 17], [13, 21, 26], [30, 23, 9], [12, 25, 6], [8, 15, 14], [11, 18, 2], [20, 27, 7], [3, 0, 19], [22, 10, 31], [1, 5, 29], [32, 4, 16]]
[[23, 32, 29], [22, 28, 9], [11, 17, 12], [19, 13, 25], [6, 8, 10], [18, 14, 31], [16, 7, 24], [0, 5, 1], [27, 20, 2], [26, 3, 15], [21, 4, 30]]
[[17, 8, 31], [30, 11, 26], [21, 28, 0], [14, 27, 6], [2, 15, 9], [5, 1, 3], [10, 32, 20], [29, 7, 4], [18, 23, 25], [16, 19, 22], [12, 13, 24]]
[[20, 22, 11], [13, 12, 30], [29, 18, 31], [28, 0, 17], [14, 1, 25], [27, 26, 5], [9, 10, 8], [2, 15, 3], [6, 32, 21], [16, 19, 24], [23, 7, 4]]
[[31, 14, 9], [20, 3, 6], [25, 30, 27], [18, 2, 24], [26, 11, 32], [5, 13, 16], [17, 21, 10], [0, 29, 7], [19, 8, 1], [22, 15, 4], [28, 12, 23]]
[[14, 13, 5], [26, 2, 12], [30, 25, 24], [9, 28, 19], [23, 11, 8], [6, 4, 22], [7, 16, 21], [20, 27, 17], [15, 31, 32], [29, 0, 18], [10, 1, 3]]
[[2, 0, 24], [27, 17, 13], [1, 32, 4], [20, 28, 11], [26, 25, 18], [21, 19, 5], [3, 22, 30], [12, 31, 8], [29, 15, 10], [7, 14, 9], [16, 6, 23]]
[[2, 17, 25], [10, 13, 30], [21, 12, 19], [15, 14, 1], [4, 0, 22], [31, 23, 6], [7, 18, 9], [8, 29, 27], [26, 28, 5], [11, 20, 32], [3, 24, 16]]
[[13, 25, 6], [27, 19, 17], [1, 9, 22], [8, 31, 11], [2, 20, 5], [0, 30, 21], [12, 16, 15], [7, 26, 10], [23, 14, 18], [3, 4, 29], [28, 32, 24]]
[[8, 0, 29], [16, 32, 4], [19, 9, 1], [22, 17, 24], [21, 23, 14], [11, 27, 12], [30, 2, 10], [28, 5, 31], [7, 3, 18], [20, 26, 6], [25, 15, 13]]
[[28, 7, 6], [25, 15, 31], [4, 17, 1], [29, 11, 0], [10, 18, 9], [21, 26, 16], [24, 5, 3], [32, 27, 23], [14, 2, 19], [30, 12, 13], [22, 8, 20]]
[[31, 8, 32], [13, 23, 7], [11, 5, 19], [24, 17, 3], [18, 25, 22], [10, 16, 4], [27, 6, 28], [0, 15, 14], [20, 1, 29], [26, 12, 2], [30, 9, 21]]
[[17, 20, 26], [7, 12, 13], [32, 27, 6], [0, 8, 29], [23, 24, 30], [9, 10, 21], [5, 4, 28], [14, 18, 15], [25, 2, 31], [22, 3, 19], [11, 1, 16]]
[[24, 27, 23], [0, 25, 21], [1, 6, 5], [19, 26, 31], [22, 20, 32], [4, 10, 16], [17, 3, 18], [12, 30, 15], [13, 9, 28], [29, 11, 8], [14, 2, 7]]
[[21, 20, 24], [11, 4, 23], [32, 1, 31], [27, 15, 13], [29, 5, 14], [12, 10, 6], [3, 22, 17], [9, 0, 7], [18, 30, 25], [16, 26, 2], [8, 19, 28]]
[[28, 25, 10], [8, 11, 12], [16, 32, 1], [2, 26, 18], [30, 27, 17], [20, 3, 29], [22, 5, 13], [31, 14, 6], [7, 15, 21], [0, 9, 19], [24, 23, 4]]
[[23, 10, 18], [13, 6, 27], [16, 21, 30], [0, 11, 19], [25, 8, 20], [29, 4, 26], [32, 17, 28], [14, 22, 1], [5, 7, 15], [24, 2, 12], [31, 3, 9]]
[[30, 10, 31], [26, 13, 22], [9, 0, 15], [8, 1, 21], [20, 16, 14], [32, 17, 3], [12, 5, 7], [11, 27, 19], [18, 6, 29], [2, 28, 25], [23, 4, 24]]
[[13, 27, 30], [24, 17, 8], [2, 16, 12], [29, 19, 20], [1, 22, 28], [32, 3, 5], [31, 7, 10], [23, 4, 25], [15, 0, 14], [26, 18, 9], [11, 6, 21]]
[[16, 14, 13], [21, 0, 10], [23, 28, 30], [11, 3, 12], [4, 31, 7], [20, 32, 24], [22, 17, 18], [1, 29, 8], [6, 2, 15], [19, 26, 5], [25, 9, 27]]
[[32, 29, 2], [31, 18, 21], [11, 1, 10], [0, 28, 6], [19, 4, 25], [12, 7, 26], [16, 30, 23], [5, 20, 27], [9, 13, 24], [14, 22, 8], [15, 3, 17]]
[[1, 29, 26], [25, 6, 27], [17, 23, 18], [16, 24, 32], [13, 9, 8], [3, 2, 15], [5, 22, 7], [4, 31, 11], [30, 14, 0], [19, 12, 21], [10, 28, 20]]
[[21, 22, 2], [14, 3, 29], [0, 8, 31], [6, 16, 18], [32, 7, 11], [9, 19, 26], [30, 12, 17], [1, 5, 23], [4, 13, 28], [20, 10, 24], [27, 25, 15]]
[[26, 14, 23], [0, 32, 16], [1, 18, 31], [6, 4, 10], [12, 28, 27], [13, 19, 7], [11, 21, 17], [8, 30, 24], [29, 2, 20], [22, 25, 3], [9, 15, 5]]
[[16, 23, 19], [32, 6, 3], [9, 14, 27], [11, 22, 8], [2, 20, 24], [0, 10, 13], [29, 5, 21], [30, 26, 17], [31, 4, 25], [7, 1, 15], [12, 28, 18]]
[[0, 23, 7], [10, 22, 11], [2, 19, 15], [8, 18, 14], [25, 27, 4], [26, 21, 29], [13, 17, 5], [16, 32, 1], [3, 31, 28], [12, 24, 20], [30, 9, 6]]
[[30, 15, 22], [29, 32, 16], [13, 14, 19], [18, 8, 17], [24, 1, 6], [4, 25, 26], [20, 21, 28], [5, 2, 27], [31, 9, 23], [11, 0, 7], [10, 3, 12]]
[[28, 22, 3], [1, 25, 31], [15, 19, 4], [16, 17, 32], [6, 30, 8], [20, 18, 11], [0, 13, 5], [2, 7, 21], [27, 24, 26], [23, 12, 9], [10, 29, 14]]
[[6, 27, 30], [4, 9, 14], [0, 5, 26], [16, 31, 19], [12, 11, 22], [3, 10, 24], [7, 21, 17], [25, 2, 8], [29, 32, 20], [18, 28, 13], [15, 23, 1]]
[[6, 26, 24], [7, 2, 3], [1, 19, 4], [17, 23, 9], [21, 16, 13], [15, 10, 27], [14, 28, 0], [32, 11, 20], [22, 5, 8], [31, 30, 29], [25, 12, 18]]
[[4, 31, 9], [23, 28, 13], [3, 5, 22], [20, 26, 27], [30, 7, 16], [32, 29, 14], [19, 18, 17], [0, 15, 11], [6, 25, 10], [12, 1, 2], [24, 21, 8]]
[[5, 20, 8], [15, 21, 16], [18, 29, 7], [17, 0, 31], [2, 10, 24], [3, 13, 26], [27, 4, 32], [30, 11, 14], [23, 6, 28], [19, 1, 22], [25, 12, 9]]
[[26, 29, 2], [0, 32, 6], [13, 27, 3], [9, 8, 19], [17, 31, 21], [23, 11, 16], [14, 15, 18], [28, 12, 4], [10, 25, 30], [7, 20, 1], [22, 24, 5]]
[[25, 17, 0], [27, 21, 2], [11, 8, 12], [30, 15, 26], [28, 18, 19], [14, 4, 6], [32, 1, 24], [9, 31, 29], [10, 5, 22], [13, 3, 20], [23, 16, 7]]
[[30, 2, 14], [12, 17, 5], [3, 4, 31], [7, 13, 18], [11, 19, 1], [27, 21, 24], [6, 20, 28], [26, 0, 15], [8, 32, 22], [10, 16, 25], [9, 29, 23]]
[[14, 10, 28], [19, 2, 8], [18, 22, 11], [26, 17, 0], [21, 3, 24], [7, 5, 31], [15, 27, 20], [12, 30, 9], [29, 32, 13], [4, 23, 16], [1, 25, 6]]
[[23, 18, 28], [26, 10, 0], [20, 11, 16], [5, 12, 2], [9, 21, 3], [31, 32, 13], [8, 14, 7], [1, 6, 24], [4, 27, 25], [19, 30, 29], [22, 15, 17]]
