[[12, 6, 7], [29, 24, 37], [9, 31, 14], [13, 23, 36], [20, 15, 26], [18, 17, 27], [38, 5, 10], [41, 16, 22], [34, 2, 11], [19, 32, 40], [28, 33, 25], [3, 1, 4], [30, 35, 0], [8, 21, 39]]
[[7, 26, 0], [31, 23, 35], [2, 5, 10], [24, 15, 1], [9, 38, 4], [34, 25, 3], [16, 13, 6], [14, 8, 32], [30, 11, 28], [22, 39, 21], [27, 19, 41], [33, 17, 18], [29, 12, 36], [40, 20, 37]]
[[29, 19, 14], [37, 23, 9], [38, 33, 6], [31, 30, 8], [2, 11, 28], [32, 3, 7], [24, 25, 1], [10, 21, 17], [4, 5, 18], [39, 34, 15], [40, 27, 22], [13, 20, 35], [41, 36, 26], [12, 0, 16]]
[[21, 14, 5], [1, 32, 28], [30, 38, 23], [18, 0, 16], [3, 40, 8], [25, 12, 7], [37, 24, 34], [15, 10, 41], [11, 17, 2], [36, 6, 26], [29, 31, 4], [9, 39, 35], [19, 20, 33], [27, 22, 13]]
[[41, 35, 11], [7, 25, 3], [20, 36, 14], [13, 21, 4], [31, 24, 5], [8, 15, 26], [2, 12, 30], [19, 22, 40], [33, 32, 6], [27, 23, 29], [10, 17, 34], [28, 39, 1], [16, 18, 37], [9, 38, 0]]
[[29, 38, 26], [30, 3, 39], [10, 16, 31], [37, 34, 2], [27, 1, 8], [21, 11, 35], [14, 19, 20], [18, 24, 28], [33, 5, 4], [15, 32, 13], [36, 40, 23], [7, 22, 0], [12, 25, 17], [41, 6, 9]]
[[38, 6, 16], [1, 39, 22], [25, 19, 15], [8, 7, 12], [41, 40, 29], [37, 14, 21], [17, 18, 3], [27, 31, 2], [34, 11, 4], [35, 0, 26], [13, 24, 5], [36, 23, 9], [20, 30, 33], [10, 28, 32]]
[[33, 29, 11], [26, 23, 40], [41, 20, 34], [12, 36, 2], [10, 19, 18], [3, 28, 31], [24, 39, 35], [14, 9, 4], [25, 8, 16], [30, 37, 1], [5, 38, 32], [0, 22, 7], [27, 21, 6], [17, 13, 15]]
[[7, 20, 6], [34, 14, 27], [24, 35, 33], [19, 21, 4], [40, 18, 2], [38, 13, 25], [36, 26, 29], [0, 37, 22], [12, 5, 15], [28, 11, 30], [9, 3, 16], [23, 1, 8], [31, 32, 17], [10, 39, 41]]
[[41, 28, 31], [3, 12, 11], [8, 14, 18], [1, 27, 30], [4, 38, 15], [20, 19, 0], [39, 22, 13], [33, 36, 37], [7, 21, 23], [25, 29, 6], [9, 10, 40], [35, 17, 26], [2, 24, 5], [34, 16, 32]]
[[39, 40, 26], [18, 0, 22], [2, 25, 41], [7, 20, 35], [11, 1, 36], [33, 31, 29], [3, 16, 37], [5, 19, 38], [13, 15, 8], [4, 24, 23], [32, 17, 9], [28, 14, 10], [27, 30, 12], [21, 34, 6]]
[[22, 4, 20], [30, 23, 1], [7, 17, 11], [8, 18, 2], [24, 25, 31], [16, 41, 27], [15, 39, 33], [12, 0, 29], [21, 10, 26], [32, 28, 34], [6, 19, 35], [40, 13, 5], [38, 36, 9], [14, 37, 3]]
[[37, 12, 33], [11, 5, 38], [39, 1, 15], [14, 28, 30], [13, 29, 36], [23, 18, 4], [19, 7, 10], [6, 41, 31], [27, 35, 40], [9, 16, 24], [22, 8, 25], [0, 2, 32], [21, 34, 20], [26, 17, 3]]
[[16, 10, 5], [31, 15, 7], [38, 14, 27], [39, 33, 6], [34, 24, 26], [36, 11, 35], [25, 17, 29], [32, 3, 2], [30, 19, 41], [20, 21, 22], [8, 1, 12], [23, 4, 0], [40, 13, 28], [37, 9, 18]]
[[25, 27, 22], [5, 36, 32], [3, 11, 39], [35, 18, 20], [2, 0, 12], [17, 10, 37], [13, 30, 16], [38, 6, 9], [41, 24, 29], [33, 7, 31], [15, 40, 1], [28, 4, 21], [8, 14, 19], [26, 34, 23]]
[[11, 25, 41], [0, 38, 29], [27, 9, 20], [4, 17, 28], [31, 26, 14], [10, 12, 8], [5, 37, 22], [15, 1, 34], [19, 35, 16], [39, 2, 18], [36, 24, 3], [13, 30, 21], [33, 32, 40], [7, 23, 6]]
[[39, 34, 38], [5, 40, 2], [21, 25, 11], [33, 29, 37], [4, 18, 13], [30, 20, 3], [8, 19, 26], [9, 7, 15], [35, 27, 10], [6, 22, 24], [28, 23, 36], [16, 17, 41], [12, 0, 14], [31, 1, 32]]
[[24, 18, 9], [26, 0, 7], [23, 15, 12], [36, 6, 17], [3, 34, 4], [33, 40, 8], [29, 30, 2], [22, 38, 35], [28, 21, 14], [31, 39, 37], [19, 20, 25], [32, 13, 27], [10, 11, 5], [41, 1, 16]]
[[25, 8, 19], [18, 33, 13], [0, 39, 22], [28, 27, 40], [30, 3, 17], [12, 10, 31], [35, 5, 32], [6, 41, 29], [14, 11, 1], [7, 24, 15], [16, 4, 9], [23, 37, 34], [21, 2, 26], [38, 36, 20]]
[[24, 33, 26], [29, 30, 25], [8, 38, 4], [17, 39, 3], [32, 19, 15], [34, 12, 16], [10, 36, 20], [5, 22, 35], [0, 6, 28], [40, 21, 11], [13, 14, 1], [9, 31, 37], [2, 27, 18], [41, 7, 23]]
[[31, 18, 33], [15, 22, 4], [38, 40, 3], [32, 34, 8], [10, 28, 6], [21, 9, 2], [23, 25, 29], [0, 37, 19], [30, 36, 14], [24, 20, 13], [11, 7, 17], [27, 12, 26], [5, 41, 35], [39, 16, 1]]
[[24, 21, 38], [28, 30, 10], [6, 34, 27], [33, 32, 23], [39, 18, 13], [3, 31, 16], [4, 7, 19], [0, 41, 15], [37, 20, 17], [29, 26, 8], [40, 1, 35], [25, 5, 2], [12, 14, 9], [36, 11, 22]]
[[10, 0, 32], [20, 31, 34], [28, 12, 37], [18, 15, 7], [29, 5, 23], [25, 21, 19], [39, 4, 35], [16, 9, 27], [22, 17, 24], [33, 40, 14], [13, 41, 26], [6, 2, 8], [38, 36, 11], [1, 3, 30]]
[[6, 15, 2], [8, 27, 17], [3, 26, 16], [37, 23, 38], [25, 36, 35], [40, 39, 0], [32, 14, 19], [7, 28, 4], [18, 12, 24], [5, 1, 13], [21, 31, 33], [41, 34, 11], [29, 30, 9], [10, 20, 22]]
[[30, 39, 15], [8, 34, 37], [4, 36, 25], [41, 35, 24], [7, 19, 23], [1, 29, 32], [3, 18, 6], [20, 22, 9], [40, 21, 26], [17, 38, 5], [16, 28, 2], [27, 14, 11], [0, 12, 10], [33, 13, 31]]
[[22, 29, 0], [25, 3, 7], [21, 17, 10], [35, 13, 12], [31, 18, 26], [33, 15, 41], [24, 20, 39], [30, 38, 11], [16, 27, 5], [28, 8, 14], [2, 37, 36], [40, 1, 34], [4, 32, 6], [19, 9, 23]]
[[14, 6, 10], [8, 30, 24], [3, 36, 22], [38, 34, 29], [40, 12, 4], [11, 20, 41], [35, 0, 28], [26, 21, 15], [33, 31, 18], [7, 13, 1], [27, 25, 9], [16, 32, 39], [5, 37, 17], [2, 23, 19]]
[[11, 18, 33], [32, 31, 1], [29, 7, 19], [25, 26, 6], [41, 23, 27], [38, 15, 30], [21, 40, 2], [5, 35, 10], [8, 4, 24], [0, 34, 16], [9, 20, 3], [14, 12, 39], [17, 22, 36], [28, 13, 37]]
[[14, 3, 10], [34, 40, 11], [32, 38, 30], [0, 36, 31], [28, 26, 2], [25, 22, 39], [17, 35, 4], [41, 8, 6], [9, 18, 19], [33, 24, 27], [15, 29, 37], [12, 21, 16], [20, 1, 5], [7, 13, 23]]
[[25, 9, 24], [0, 33, 6], [30, 4, 20], [39, 27, 11], [31, 41, 14], [18, 19, 10], [21, 13, 17], [2, 35, 12], [23, 22, 26], [8, 40, 32], [7, 36, 37], [28, 15, 5], [1, 34, 38], [3, 29, 16]]
[[16, 39, 20], [24, 37, 12], [19, 17, 11], [14, 27, 1], [5, 33, 18], [32, 22, 21], [2, 9, 29], [41, 36, 31], [23, 8, 15], [40, 34, 38], [3, 28, 30], [35, 25, 6], [26, 0, 7], [10, 4, 13]]
[[38, 31, 0], [41, 10, 36], [37, 8, 12], [7, 32, 28], [30, 33, 16], [5, 23, 40], [29, 4, 21], [18, 15, 9], [1, 2, 3], [34, 19, 13], [35, 26, 25], [6, 20, 11], [17, 22, 39], [24, 27, 14]]
[[18, 32, 38], [25, 11, 0], [16, 3, 5], [6, 29, 13], [4, 35, 12], [19, 24, 21], [22, 33, 41], [34, 14, 26], [7, 40, 2], [36, 15, 30], [10, 9, 31], [37, 20, 27], [23, 17, 8], [1, 39, 28]]
[[18, 27, 28], [24, 7, 26], [35, 6, 25], [32, 2, 22], [20, 16, 5], [31, 1, 19], [0, 33, 14], [29, 10, 11], [41, 9, 13], [4, 8, 21], [15, 30, 40], [12, 38, 23], [17, 37, 39], [36, 34, 3]]
[[21, 38, 17], [22, 25, 8], [40, 10, 39], [34, 27, 11], [33, 24, 31], [30, 0, 6], [37, 3, 1], [26, 14, 23], [28, 12, 20], [19, 36, 9], [13, 2, 18], [32, 35, 29], [15, 41, 7], [4, 16, 5]]
[[0, 5, 20], [36, 35, 27], [14, 12, 18], [30, 10, 23], [1, 22, 38], [37, 9, 39], [19, 34, 25], [7, 31, 13], [24, 28, 26], [32, 3, 40], [2, 8, 11], [33, 15, 16], [21, 17, 4], [6, 41, 29]]
[[34, 20, 39], [19, 27, 17], [16, 8, 7], [0, 11, 10], [35, 13, 18], [41, 1, 21], [22, 36, 23], [9, 40, 32], [15, 2, 14], [30, 31, 28], [25, 24, 5], [4, 29, 3], [33, 12, 26], [38, 37, 6]]
[[3, 2, 28], [33, 39, 16], [10, 9, 20], [21, 30, 0], [6, 23, 18], [19, 26, 41], [32, 40, 34], [31, 27, 8], [12, 4, 13], [38, 24, 17], [15, 37, 25], [7, 35, 22], [29, 36, 14], [1, 11, 5]]
[[15, 18, 36], [31, 28, 22], [27, 0, 13], [7, 5, 9], [34, 12, 2], [26, 40, 16], [24, 6, 38], [10, 8, 23], [3, 29, 11], [35, 25, 20], [39, 21, 4], [41, 19, 14], [33, 17, 30], [32, 1, 37]]
[[22, 15, 36], [40, 2, 3], [17, 23, 20], [26, 21, 4], [38, 12, 6], [8, 39, 34], [0, 14, 29], [5, 10, 18], [13, 9, 33], [32, 25, 27], [19, 37, 24], [35, 28, 7], [30, 41, 16], [31, 1, 11]]
[[14, 32, 37], [40, 3, 8], [18, 21, 33], [35, 29, 4], [0, 38, 17], [10, 20, 13], [6, 11, 12], [27, 31, 25], [39, 2, 36], [24, 23, 19], [26, 9, 1], [5, 22, 7], [34, 41, 30], [16, 15, 28]]
[[36, 40, 34], [27, 15, 19], [25, 6, 9], [37, 18, 33], [32, 17, 1], [31, 21, 4], [13, 7, 30], [5, 8, 20], [29, 26, 14], [22, 23, 24], [38, 35, 39], [3, 11, 12], [10, 28, 0], [16, 2, 41]]
[[1, 34, 31], [41, 28, 27], [30, 24, 32], [4, 18, 33], [2, 22, 39], [11, 12, 36], [20, 3, 37], [0, 21, 10], [23, 40, 38], [14, 5, 8], [6, 7, 25], [9, 17, 26], [35, 15, 16], [29, 13, 19]]
[[37, 14, 10], [21, 26, 19], [32, 12, 11], [0, 2, 27], [23, 17, 34], [38, 41, 35], [36, 4, 7], [31, 15, 8], [28, 40, 20], [1, 30, 16], [33, 13, 9], [39, 6, 5], [3, 18, 29], [24, 25, 22]]
[[39, 28, 26], [5, 15, 19], [9, 25, 27], [16, 17, 0], [20, 8, 14], [18, 10, 11], [7, 33, 36], [41, 32, 13], [30, 3, 24], [35, 38, 12], [21, 31, 2], [34, 37, 40], [22, 4, 1], [23, 6, 29]]
[[4, 37, 27], [30, 41, 32], [19, 28, 2], [1, 22, 25], [26, 34, 13], [12, 35, 23], [7, 24, 40], [39, 5, 8], [0, 38, 20], [3, 15, 9], [18, 29, 14], [17, 16, 33], [10, 11, 36], [31, 6, 21]]
[[22, 19, 5], [2, 38, 21], [32, 23, 35], [10, 33, 36], [3, 20, 34], [31, 11, 0], [29, 7, 1], [26, 25, 13], [40, 30, 28], [15, 37, 27], [39, 14, 24], [16, 12, 6], [9, 4, 17], [18, 8, 41]]
[[29, 2, 10], [31, 18, 30], [17, 9, 20], [24, 32, 23], [25, 11, 41], [37, 4, 13], [33, 7, 40], [36, 12, 15], [26, 1, 19], [6, 3, 5], [39, 21, 8], [16, 28, 27], [14, 38, 34], [0, 22, 35]]
[[11, 18, 33], [9, 7, 12], [4, 2, 1], [40, 23, 0], [30, 15, 20], [16, 14, 17], [38, 31, 32], [37, 34, 22], [41, 39, 5], [28, 13, 6], [36, 26, 8], [3, 35, 19], [10, 21, 27], [29, 25, 24]]
[[33, 0, 15], [6, 30, 10], [22, 35, 41], [39, 36, 7], [11, 21, 5], [13, 8, 40], [17, 2, 28], [32, 14, 12], [27, 3, 16], [20, 26, 1], [24, 19, 38], [23, 29, 9], [18, 25, 37], [4, 34, 31]]
[[31, 26, 27], [0, 41, 23], [39, 15, 36], [28, 10, 38], [20, 11, 19], [16, 2, 18], [32, 8, 25], [9, 13, 35], [22, 29, 37], [7, 4, 14], [21, 24, 3], [34, 1, 5], [12, 40, 30], [33, 6, 17]]
[[2, 22, 5], [32, 6, 37], [8, 12, 36], [10, 4, 24], [33, 0, 18], [19, 3, 25], [1, 11, 35], [21, 17, 27], [7, 28, 34], [23, 14, 40], [30, 31, 38], [29, 20, 9], [26, 41, 15], [39, 16, 13]]
[[20, 17, 39], [0, 19, 8], [32, 6, 2], [40, 7, 30], [24, 21, 41], [26, 29, 3], [11, 38, 37], [33, 14, 36], [12, 15, 5], [28, 18, 23], [4, 35, 31], [25, 9, 16], [13, 27, 10], [22, 1, 34]]
[[17, 2, 28], [0, 29, 38], [4, 26, 21], [20, 37, 31], [35, 32, 6], [18, 12, 34], [10, 14, 36], [27, 41, 25], [5, 13, 16], [11, 9, 7], [30, 39, 24], [22, 23, 33], [8, 40, 19], [15, 3, 1]]
[[12, 39, 2], [25, 10, 13], [17, 4, 34], [29, 14, 38], [0, 26, 19], [31, 40, 33], [22, 18, 20], [8, 30, 3], [5, 37, 7], [15, 24, 16], [6, 35, 27], [1, 9, 11], [21, 41, 36], [28, 23, 32]]
[[31, 26, 30], [7, 17, 34], [13, 5, 29], [3, 14, 32], [39, 35, 2], [0, 10, 19], [1, 22, 27], [15, 18, 23], [16, 4, 11], [24, 21, 41], [8, 9, 33], [36, 37, 28], [38, 12, 20], [6, 25, 40]]
[[0, 28, 26], [38, 12, 23], [15, 25, 5], [2, 14, 9], [7, 31, 36], [29, 3, 19], [32, 35, 20], [4, 1, 22], [11, 17, 24], [30, 18, 16], [21, 6, 34], [41, 13, 27], [37, 8, 10], [39, 40, 33]]
[[29, 28, 22], [6, 10, 13], [16, 20, 25], [3, 15, 21], [5, 26, 4], [12, 33, 7], [38, 24, 31], [35, 9, 36], [41, 37, 17], [11, 30, 27], [1, 0, 40], [14, 18, 32], [19, 2, 39], [23, 8, 34]]
[[11, 6, 31], [37, 5, 21], [2, 8, 38], [14, 9, 17], [34, 7, 4], [36, 35, 29], [23, 27, 32], [25, 19, 30], [26, 1, 16], [24, 0, 41], [13, 33, 22], [12, 18, 39], [20, 40, 28], [10, 15, 3]]
[[26, 3, 14], [10, 22, 41], [17, 29, 9], [13, 18, 0], [27, 19, 30], [7, 40, 11], [33, 8, 6], [34, 20, 32], [21, 25, 23], [1, 5, 38], [28, 15, 4], [37, 24, 16], [39, 2, 12], [36, 35, 31]]
[[9, 23, 16], [6, 33, 15], [35, 37, 27], [5, 11, 21], [32, 13, 14], [4, 12, 39], [30, 34, 8], [0, 3, 10], [24, 1, 18], [17, 2, 25], [26, 41, 36], [40, 7, 29], [20, 31, 19], [22, 38, 28]]
[[10, 38, 28], [37, 24, 33], [6, 14, 29], [17, 5, 1], [0, 3, 35], [31, 4, 19], [36, 9, 39], [23, 25, 26], [2, 27, 21], [16, 32, 12], [20, 18, 41], [8, 30, 11], [40, 13, 15], [34, 7, 22]]
[[26, 21, 3], [25, 11, 39], [15, 14, 33], [35, 29, 32], [18, 37, 12], [17, 41, 4], [2, 22, 7], [40, 6, 8], [28, 27, 38], [13, 5, 24], [1, 23, 20], [36, 30, 19], [31, 34, 0], [10, 9, 16]]
[[14, 2, 15], [33, 16, 27], [18, 7, 4], [19, 22, 26], [38, 13, 11], [39, 25, 8], [6, 29, 17], [30, 1, 9], [40, 20, 10], [31, 23, 34], [24, 0, 28], [37, 36, 12], [3, 35, 32], [41, 21, 5]]
[[27, 14, 3], [2, 35, 17], [28, 39, 1], [18, 29, 32], [41, 38, 26], [31, 30, 24], [40, 9, 10], [16, 33, 8], [0, 21, 22], [13, 37, 25], [19, 36, 6], [12, 11, 15], [7, 5, 20], [23, 4, 34]]
[[9, 23, 38], [21, 11, 37], [4, 33, 19], [12, 5, 30], [39, 10, 14], [31, 18, 2], [17, 34, 3], [40, 0, 35], [20, 22, 32], [28, 24, 13], [7, 8, 26], [1, 15, 27], [29, 16, 36], [6, 41, 25]]
[[39, 21, 6], [29, 26, 10], [19, 1, 37], [5, 20, 17], [24, 40, 38], [36, 11, 14], [3, 4, 41], [13, 18, 25], [8, 12, 32], [30, 7, 15], [23, 0, 28], [9, 34, 22], [31, 2, 27], [35, 33, 16]]
[[16, 25, 8], [32, 13, 24], [19, 14, 6], [30, 17, 23], [9, 0, 35], [2, 12, 10], [20, 15, 29], [36, 1, 40], [18, 28, 26], [33, 27, 7], [37, 22, 39], [38, 31, 41], [11, 5, 3], [34, 4, 21]]
[[17, 8, 27], [19, 35, 24], [5, 0, 9], [4, 29, 14], [15, 12, 31], [30, 33, 13], [23, 32, 3], [16, 1, 2], [6, 38, 7], [26, 28, 10], [39, 20, 21], [11, 41, 18], [34, 40, 36], [37, 25, 22]]
[[32, 25, 11], [12, 16, 22], [18, 3, 27], [1, 9, 39], [33, 28, 23], [2, 0, 15], [41, 34, 17], [10, 31, 37], [13, 6, 26], [8, 40, 38], [36, 19, 14], [7, 35, 20], [4, 21, 29], [30, 5, 24]]
[[8, 28, 38], [21, 6, 11], [23, 29, 22], [25, 33, 18], [32, 27, 15], [0, 36, 41], [14, 16, 19], [3, 40, 20], [26, 34, 24], [1, 7, 37], [39, 12, 35], [30, 4, 2], [9, 17, 10], [5, 31, 13]]
[[25, 15, 36], [3, 40, 8], [19, 34, 11], [29, 4, 35], [37, 9, 33], [21, 1, 32], [28, 12, 5], [27, 13, 6], [7, 18, 16], [0, 38, 39], [23, 10, 31], [20, 30, 26], [14, 41, 22], [17, 24, 2]]
[[35, 38, 27], [25, 16, 40], [32, 31, 0], [24, 4, 19], [6, 7, 39], [5, 8, 11], [29, 17, 1], [15, 26, 28], [2, 13, 14], [23, 22, 12], [37, 34, 33], [41, 36, 21], [10, 20, 9], [3, 18, 30]]
[[13, 40, 0], [9, 23, 17], [21, 18, 24], [26, 10, 35], [22, 14, 16], [20, 2, 25], [15, 29, 1], [34, 5, 4], [31, 38, 39], [12, 8, 33], [37, 3, 7], [28, 19, 41], [11, 32, 30], [27, 36, 6]]
