[[1, 14, 21], [7, 15, 10], [11, 20, 17], [13, 4, 22], [5, 3, 16], [24, 2, 12], [0, 23, 19], [18, 9, 8, 6]]
[[23, 22, 18], [4, 6, 13], [16, 14, 2], [12, 17, 8], [3, 15, 5], [21, 1, 9], [19, 7, 0], [10, 20, 11, 24]]
[[17, 16, 14], [5, 13, 23], [7, 24, 19], [20, 22, 2], [15, 4, 12], [6, 8, 9], [10, 0, 11], [1, 3, 18, 21]]
[[2, 1, 23], [14, 11, 0], [10, 17, 6], [7, 18, 3], [4, 9, 20], [13, 16, 22], [21, 5, 15], [8, 19, 12, 24]]
[[19, 17, 23], [3, 12, 6], [10, 22, 15], [20, 5, 8], [1, 24, 4], [21, 11, 9], [2, 16, 18], [0, 13, 7, 14]]
[[5, 22, 24], [15, 7, 8], [0, 3, 6], [13, 12, 23], [16, 20, 17], [19, 11, 9], [14, 2, 10], [4, 18, 1, 21]]
[[5, 19, 18], [16, 6, 7], [23, 17, 4], [2, 24, 13], [0, 10, 3], [21, 8, 12], [20, 14, 22], [1, 11, 9, 15]]
[[24, 19, 0], [1, 18, 17], [3, 21, 22], [10, 8, 15], [12, 9, 6], [13, 11, 14], [16, 4, 2], [7, 20, 5, 23]]
[[14, 12, 13], [2, 21, 3], [6, 17, 24], [22, 8, 9], [7, 11, 4], [16, 19, 1], [20, 18, 10], [0, 5, 15, 23]]
[[20, 0, 19], [7, 3, 15], [21, 4, 16], [2, 17, 23], [12, 13, 1], [8, 10, 5], [24, 22, 6], [18, 14, 11, 9]]
[[8, 7, 19], [10, 24, 6], [4, 23, 0], [9, 13, 21], [17, 3, 16], [1, 14, 12], [2, 5, 20], [18, 22, 11, 15]]
[[9, 16, 13], [11, 5, 8], [1, 21, 12], [2, 14, 20], [3, 17, 22], [4, 18, 24], [15, 7, 6], [0, 19, 23, 10]]
[[13, 8, 18], [21, 16, 7], [23, 20, 0], [11, 3, 22], [6, 10, 17], [15, 19, 1], [9, 4, 24], [12, 5, 2, 14]]
[[16, 24, 10], [19, 2, 7], [17, 5, 12], [11, 9, 20], [0, 15, 22], [8, 14, 3], [1, 6, 21], [18, 23, 13, 4]]
[[18, 24, 12], [2, 21, 7], [22, 4, 8], [16, 0, 10], [14, 11, 9], [3, 6, 17], [13, 23, 1], [20, 15, 19, 5]]
[[24, 14, 21], [8, 7, 3], [18, 10, 22], [4, 5, 19], [11, 12, 13], [16, 1, 23], [6, 0, 17], [2, 9, 15, 20]]
[[5, 21, 23], [6, 4, 18], [1, 24, 19], [13, 8, 17], [7, 0, 22], [14, 9, 20], [15, 3, 2], [16, 12, 10, 11]]
[[21, 16, 24], [7, 9, 15], [1, 4, 17], [11, 3, 6], [18, 8, 20], [2, 0, 13], [10, 14, 12], [19, 23, 22, 5]]
[[18, 21, 16], [1, 14, 10], [3, 19, 13], [6, 15, 8], [24, 9, 5], [4, 17, 20], [11, 22, 12], [0, 23, 7, 2]]
[[21, 22, 18], [7, 11, 5], [6, 13, 17], [2, 3, 9], [8, 0, 12], [20, 23, 19], [15, 24, 1], [16, 10, 14, 4]]
[[15, 16, 20], [8, 17, 4], [7, 14, 12], [19, 21, 24], [23, 10, 1], [9, 11, 3], [22, 18, 2], [13, 5, 0, 6]]
[[8, 14, 15], [9, 21, 22], [16, 3, 10], [23, 0, 12], [5, 17, 13], [20, 2, 1], [11, 24, 4], [7, 18, 19, 6]]
[[1, 24, 2], [18, 14, 6], [11, 21, 12], [5, 17, 20], [22, 9, 0], [3, 23, 13], [15, 4, 10], [19, 8, 7, 16]]
[[8, 20, 12], [19, 16, 15], [17, 4, 13], [18, 1, 0], [14, 7, 22], [9, 6, 5], [21, 11, 24], [2, 10, 3, 23]]
[[5, 19, 20], [7, 14, 13], [23, 8, 22], [3, 10, 2], [12, 9, 21], [11, 16, 17], [4, 6, 0], [15, 18, 24, 1]]
[[20, 5, 6], [24, 23, 22], [1, 3, 19], [21, 18, 12], [14, 0, 2], [8, 4, 16], [17, 10, 9], [7, 15, 13, 11]]
[[4, 22, 21], [11, 24, 6], [20, 23, 1], [8, 2, 3], [12, 13, 0], [14, 19, 7], [10, 16, 18], [5, 17, 9, 15]]
[[8, 7, 20], [6, 0, 1], [16, 18, 12], [2, 24, 11], [15, 14, 19], [13, 4, 21], [17, 5, 9], [23, 10, 22, 3]]
[[7, 10, 1], [15, 18, 5], [11, 12, 4], [14, 17, 6], [3, 16, 23], [24, 21, 0], [19, 8, 22], [13, 2, 20, 9]]
[[21, 24, 10], [16, 5, 9], [22, 23, 7], [4, 6, 0], [14, 8, 15], [18, 1, 12], [11, 3, 20], [13, 17, 19, 2]]
[[5, 1, 12], [10, 0, 9], [4, 2, 24], [17, 8, 7], [11, 16, 19], [6, 20, 18], [23, 21, 13], [15, 22, 14, 3]]
[[13, 2, 17], [23, 24, 3], [20, 18, 5], [12, 21, 16], [22, 19, 6], [10, 11, 15], [0, 1, 14], [7, 4, 8, 9]]
[[23, 5, 11], [8, 19, 24], [4, 1, 0], [3, 12, 15], [18, 9, 21], [2, 17, 7], [6, 22, 20], [16, 10, 14, 13]]
[[2, 9, 21], [4, 11, 1], [17, 14, 22], [15, 16, 10], [19, 0, 13], [20, 23, 7], [24, 6, 3], [8, 18, 12, 5]]
[[0, 16, 7], [1, 21, 18], [8, 2, 6], [15, 4, 22], [13, 3, 19], [23, 11, 10], [14, 12, 5], [9, 17, 20, 24]]
[[0, 12, 16], [2, 8, 15], [13, 23, 7], [11, 9, 21], [4, 18, 3], [5, 20, 19], [6, 1, 24], [14, 17, 10, 22]]
[[11, 2, 12], [18, 0, 1], [21, 3, 19], [22, 16, 8], [7, 4, 5], [15, 14, 9], [10, 17, 23], [13, 24, 6, 20]]
[[1, 5, 9], [18, 15, 10], [17, 12, 23], [24, 11, 4], [13, 0, 14], [6, 2, 7], [19, 16, 20], [8, 3, 22, 21]]
[[23, 11, 6], [20, 15, 19], [5, 17, 10], [1, 12, 0], [24, 4, 3], [22, 9, 16], [18, 13, 7], [21, 14, 2, 8]]
[[12, 3, 4], [18, 19, 8], [15, 11, 5], [24, 20, 14], [17, 6, 23], [9, 0, 16], [13, 1, 7], [22, 21, 10, 2]]
[[5, 14, 0], [3, 17, 19], [21, 11, 15], [20, 1, 18], [13, 24, 6], [4, 22, 16], [23, 10, 7], [12, 8, 9, 2]]
[[10, 8, 9], [22, 1, 19], [16, 24, 13], [4, 6, 11], [20, 7, 18], [0, 17, 3], [14, 5, 15], [12, 2, 23, 21]]
[[0, 23, 12], [15, 3, 17], [20, 22, 11], [21, 5, 19], [7, 10, 2], [6, 1, 8], [24, 13, 9], [4, 16, 14, 18]]
[[23, 1, 24], [4, 8, 20], [2, 18, 21], [9, 12, 15], [0, 10, 13], [7, 16, 6], [3, 22, 11], [19, 14, 5, 17]]
[[15, 12, 7], [3, 24, 16], [8, 17, 1], [6, 11, 5], [10, 23, 2], [13, 14, 4], [18, 20, 21], [22, 19, 0, 9]]
[[5, 4, 18], [7, 15, 16], [24, 0, 8], [14, 9, 22], [13, 23, 12], [1, 10, 21], [20, 19, 17], [6, 3, 2, 11]]
[[4, 9, 8], [7, 20, 21], [6, 5, 15], [3, 24, 16], [1, 11, 23], [12, 19, 17], [22, 14, 10], [2, 13, 0, 18]]
[[16, 0, 8], [5, 22, 9], [3, 19, 2], [24, 6, 17], [23, 7, 4], [1, 10, 12], [20, 18, 13], [14, 15, 11, 21]]
[[11, 19, 23], [1, 17, 24], [10, 22, 0], [16, 13, 20], [15, 5, 8], [18, 21, 7], [2, 14, 12], [9, 3, 4, 6]]
[[22, 24, 1], [7, 3, 17], [4, 11, 23], [6, 20, 10], [15, 19, 16], [14, 9, 13], [12, 2, 0], [5, 18, 8, 21]]
[[4, 24, 7], [11, 5, 13], [23, 21, 18], [16, 9, 1], [10, 0, 22], [14, 2, 15], [17, 8, 19], [20, 12, 6, 3]]
[[6, 8, 9], [4, 21, 0], [20, 13, 3], [19, 2, 15], [22, 23, 24], [7, 14, 18], [17, 11, 12], [10, 1, 5, 16]]
[[23, 5, 24], [15, 10, 17], [7, 6, 3], [12, 8, 20], [9, 2, 4], [13, 11, 19], [18, 14, 22], [0, 1, 21, 16]]
[[14, 10, 18], [24, 17, 7], [20, 12, 16], [19, 2, 9], [1, 23, 3], [11, 8, 15], [22, 21, 6], [5, 4, 13, 0]]
[[7, 20, 14], [1, 23, 19], [15, 9, 24], [16, 21, 22], [18, 0, 13], [8, 6, 3], [4, 17, 12], [10, 5, 2, 11]]
[[18, 8, 9], [20, 5, 16], [7, 4, 1], [19, 21, 13], [24, 11, 0], [3, 17, 6], [10, 23, 15], [14, 2, 22, 12]]
[[16, 0, 2], [19, 18, 10], [13, 22, 17], [11, 3, 9], [8, 1, 14], [23, 4, 20], [24, 21, 15], [5, 6, 12, 7]]
[[1, 19, 14], [13, 21, 11], [23, 20, 3], [12, 24, 2], [10, 4, 18], [5, 22, 8], [16, 6, 7], [0, 9, 17, 15]]
[[19, 15, 23], [10, 20, 22], [11, 0, 21], [6, 5, 14], [1, 4, 18], [2, 9, 7], [8, 17, 13], [24, 16, 12, 3]]
[[17, 6, 13], [23, 9, 14], [8, 10, 20], [19, 21, 0], [15, 5, 22], [24, 1, 3], [11, 12, 2], [4, 16, 18, 7]]
[[5, 7, 22], [13, 14, 15], [12, 1, 3], [11, 9, 19], [23, 8, 6], [17, 20, 21], [2, 10, 0], [16, 24, 18, 4]]
[[23, 4, 24], [12, 1, 18], [20, 6, 9], [3, 0, 22], [14, 7, 21], [16, 13, 15], [11, 8, 17], [19, 5, 10, 2]]
[[22, 16, 20], [21, 4, 13], [2, 9, 8], [19, 18, 17], [11, 7, 0], [12, 15, 14], [3, 24, 5], [23, 1, 6, 10]]
[[10, 14, 6], [3, 19, 1], [20, 17, 13], [16, 12, 15], [7, 5, 2], [8, 9, 21], [0, 22, 18], [23, 11, 4, 24]]
[[20, 2, 18], [13, 5, 6], [4, 17, 3], [0, 16, 15], [8, 24, 14], [7, 1, 21], [19, 23, 11], [12, 9, 10, 22]]
[[21, 20, 15], [7, 23, 16], [14, 10, 11], [24, 13, 8], [4, 3, 0], [1, 18, 12], [5, 9, 17], [2, 19, 22, 6]]
[[4, 22, 13], [14, 11, 23], [1, 9, 7], [10, 6, 19], [16, 24, 18], [15, 12, 21], [2, 20, 3], [0, 8, 17, 5]]
[[24, 4, 14], [1, 2, 22], [15, 20, 13], [6, 17, 16], [18, 0, 5], [21, 19, 12], [10, 11, 23], [8, 3, 9, 7]]
[[0, 7, 9], [12, 24, 2], [13, 14, 17], [1, 10, 19], [23, 20, 21], [5, 8, 4], [15, 18, 6], [16, 11, 22, 3]]
[[17, 8, 1], [7, 12, 16], [5, 23, 13], [14, 10, 22], [3, 15, 20], [21, 18, 19], [11, 6, 4], [0, 9, 2, 24]]
[[21, 18, 17], [10, 14, 15], [5, 12, 13], [8, 9, 19], [0, 1, 20], [3, 6, 2], [16, 23, 24], [22, 4, 7, 11]]
[[14, 10, 7], [13, 18, 19], [9, 21, 0], [2, 17, 12], [11, 6, 23], [16, 1, 24], [15, 3, 22], [5, 20, 8, 4]]
[[8, 0, 7], [19, 3, 10], [13, 4, 17], [15, 5, 14], [22, 12, 2], [11, 21, 24], [6, 1, 20], [23, 9, 16, 18]]
[[16, 17, 24], [23, 6, 21], [3, 0, 9], [15, 20, 8], [13, 10, 19], [4, 11, 1], [22, 18, 12], [7, 2, 14, 5]]
[[7, 9, 4], [0, 18, 20], [16, 23, 12], [21, 22, 14], [10, 5, 8], [24, 15, 13], [6, 17, 19], [2, 1, 3, 11]]
[[20, 9, 8], [18, 19, 1], [17, 5, 2], [10, 15, 11], [24, 12, 4], [23, 7, 0], [13, 3, 22], [6, 21, 14, 16]]
[[17, 21, 10], [0, 23, 14], [22, 7, 6], [13, 15, 1], [24, 16, 4], [12, 3, 19], [9, 5, 8], [20, 2, 18, 11]]
[[8, 2, 20], [5, 17, 6], [15, 11, 22], [4, 24, 1], [3, 23, 13], [7, 9, 14], [10, 21, 12], [0, 16, 19, 18]]
[[13, 22, 24], [5, 17, 12], [3, 18, 21], [7, 16, 0], [4, 14, 9], [2, 20, 19], [1, 6, 11], [15, 8, 23, 10]]
[[5, 2, 9], [10, 21, 13], [19, 4, 11], [22, 1, 16], [0, 8, 6], [24, 17, 15], [12, 23, 7], [14, 3, 20, 18]]
[[16, 14, 13], [15, 0, 24], [3, 11, 20], [18, 10, 22], [23, 4, 9], [17, 1, 19], [5, 7, 12], [2, 6, 8, 21]]
[[16, 8, 2], [10, 24, 21], [13, 14, 3], [17, 5, 22], [18, 0, 15], [6, 19, 23], [7, 9, 12], [20, 1, 11, 4]]
[[6, 24, 3], [10, 23, 15], [17, 18, 1], [14, 16, 11], [7, 0, 20], [19, 13, 12], [2, 9, 22], [8, 21, 5, 4]]
