[[39, 11, 9], [28, 0, 33], [43, 19, 24], [10, 37, 1], [32, 35, 42], [30, 31, 8], [7, 3, 14], [5, 2, 22], [13, 18, 26], [38, 23, 20], [16, 25, 40], [34, 44, 4], [29, 12, 15], [36, 17, 6], [27, 41, 21]]
[[20, 14, 32], [27, 23, 37], [10, 13, 15], [40, 9, 7], [25, 42, 34], [39, 38, 12], [6, 22, 11], [44, 8, 36], [1, 3, 26], [0, 30, 16], [33, 28, 2], [31, 4, 41], [43, 17, 24], [29, 19, 21], [35, 5, 18]]
[[28, 23, 19], [33, 32, 22], [17, 34, 27], [2, 7, 6], [16, 18, 42], [21, 39, 0], [14, 31, 36], [25, 41, 20], [13, 12, 4], [30, 1, 9], [8, 26, 43], [29, 37, 40], [15, 11, 44], [24, 10, 38], [5, 35, 3]]
[[41, 35, 34], [15, 36, 1], [30, 4, 22], [33, 19, 28], [42, 23, 20], [21, 29, 7], [32, 39, 0], [11, 43, 40], [10, 14, 16], [38, 25, 8], [5, 9, 3], [13, 6, 24], [18, 2, 31], [27, 17, 44], [26, 12, 37]]
[[1, 8, 0], [18, 21, 28], [33, 34, 5], [25, 30, 12], [23, 14, 35], [10, 32, 27], [24, 26, 6], [29, 13, 17], [44, 15, 19], [16, 37, 31], [42, 7, 11], [2, 9, 39], [20, 4, 36], [43, 40, 22], [3, 41, 38]]
[[11, 10, 0], [33, 6, 26], [40, 8, 25], [29, 9, 34], [18, 21, 28], [19, 5, 37], [30, 13, 41], [1, 31, 3], [44, 32, 2], [27, 14, 16], [24, 4, 12], [35, 15, 42], [36, 22, 39], [23, 7, 20], [38, 43, 17]]
[[28, 29, 34], [5, 36, 0], [1, 19, 9], [14, 26, 17], [39, 42, 37], [2, 33, 4], [3, 43, 20], [38, 31, 41], [13, 21, 18], [25, 30, 6], [8, 35, 10], [27, 24, 23], [12, 16, 22], [40, 7, 11], [44, 15, 32]]
[[4, 36, 19], [15, 18, 11], [40, 0, 42], [26, 2, 6], [30, 44, 9], [7, 37, 29], [13, 28, 43], [39, 16, 14], [20, 5, 8], [17, 1, 23], [10, 3, 34], [31, 12, 25], [38, 22, 24], [27, 41, 32], [21, 33, 35]]
[[35, 32, 16], [30, 23, 41], [15, 38, 19], [17, 28, 36], [43, 9, 20], [34, 29, 21], [1, 22, 40], [42, 25, 26], [33, 0, 3], [39, 18, 8], [11, 7, 14], [4, 24, 44], [13, 5, 27], [31, 12, 6], [2, 37, 10]]
[[0, 3, 44], [23, 40, 27], [8, 30, 32], [41, 43, 7], [15, 1, 6], [20, 42, 29], [4, 39, 5], [19, 22, 16], [17, 36, 13], [34, 18, 21], [28, 14, 37], [33, 35, 9], [26, 11, 31], [12, 25, 24], [10, 38, 2]]
[[33, 13, 42], [19, 39, 9], [15, 25, 38], [18, 36, 23], [0, 34, 24], [37, 10, 22], [17, 21, 29], [3, 11, 32], [26, 31, 16], [41, 20, 44], [1, 28, 43], [7, 6, 8], [5, 14, 12], [4, 30, 35], [2, 40, 27]]
[[12, 41, 40], [29, 24, 8], [31, 17, 44], [5, 2, 36], [0, 32, 33], [10, 18, 43], [25, 26, 4], [35, 3, 21], [28, 19, 42], [13, 38, 37], [6, 39, 23], [30, 11, 1], [15, 9, 20], [34, 27, 22], [16, 7, 14]]
[[10, 40, 28], [17, 4, 39], [6, 15, 8], [16, 29, 20], [30, 18, 43], [37, 11, 1], [27, 21, 44], [41, 32, 42], [31, 34, 3], [38, 22, 26], [13, 36, 5], [33, 12, 19], [2, 24, 14], [7, 23, 25], [35, 9, 0]]
[[36, 39, 35], [12, 18, 7], [28, 37, 6], [44, 32, 24], [5, 2, 38], [31, 4, 26], [42, 21, 17], [40, 41, 23], [16, 34, 19], [22, 8, 30], [3, 9, 29], [1, 14, 10], [13, 0, 11], [27, 25, 33], [43, 20, 15]]
[[7, 16, 42], [36, 6, 43], [18, 38, 44], [34, 39, 11], [32, 40, 2], [14, 12, 9], [28, 30, 21], [3, 15, 5], [8, 19, 33], [23, 29, 13], [4, 1, 25], [27, 26, 37], [22, 17, 0], [10, 20, 24], [41, 35, 31]]
[[3, 37, 34], [9, 27, 38], [43, 14, 21], [22, 28, 8], [26, 35, 40], [15, 39, 36], [25, 23, 31], [4, 10, 41], [1, 0, 18], [2, 20, 6], [19, 32, 12], [30, 11, 5], [24, 44, 29], [16, 42, 13], [33, 17, 7]]
[[31, 3, 1], [17, 43, 41], [15, 11, 7], [6, 25, 27], [32, 23, 40], [36, 21, 16], [44, 24, 10], [8, 4, 28], [42, 18, 35], [26, 34, 38], [9, 19, 33], [5, 22, 0], [20, 39, 12], [2, 37, 13], [29, 30, 14]]
[[2, 31, 24], [3, 16, 8], [25, 30, 14], [27, 18, 35], [0, 41, 28], [40, 7, 33], [12, 36, 42], [13, 1, 10], [5, 9, 20], [15, 22, 37], [38, 11, 39], [44, 23, 17], [43, 6, 32], [19, 34, 4], [21, 26, 29]]
[[2, 28, 9], [26, 20, 15], [6, 1, 25], [12, 43, 11], [18, 24, 37], [22, 4, 19], [32, 21, 0], [40, 3, 41], [5, 42, 23], [39, 7, 36], [38, 8, 31], [17, 35, 34], [10, 30, 29], [13, 44, 27], [33, 16, 14]]
[[13, 29, 31], [7, 21, 44], [22, 42, 0], [19, 34, 11], [30, 17, 37], [23, 15, 43], [40, 28, 39], [25, 20, 33], [41, 24, 12], [4, 32, 3], [5, 14, 26], [38, 36, 27], [1, 18, 9], [35, 10, 6], [16, 2, 8]]
[[24, 11, 23], [42, 13, 9], [18, 6, 17], [32, 10, 38], [12, 2, 26], [21, 40, 20], [16, 15, 43], [44, 3, 34], [30, 7, 29], [14, 41, 37], [28, 33, 0], [4, 31, 25], [36, 19, 22], [5, 8, 27], [1, 39, 35]]
[[30, 44, 12], [43, 37, 0], [42, 22, 29], [21, 34, 13], [11, 40, 1], [28, 17, 32], [4, 31, 9], [2, 3, 26], [38, 14, 8], [6, 20, 5], [18, 27, 19], [16, 15, 25], [36, 7, 23], [33, 35, 41], [10, 39, 24]]
[[16, 36, 8], [33, 15, 39], [28, 5, 13], [29, 23, 14], [17, 31, 44], [3, 12, 0], [26, 2, 24], [32, 41, 22], [38, 11, 43], [7, 20, 40], [30, 18, 6], [27, 9, 34], [42, 35, 25], [19, 37, 1], [10, 21, 4]]
[[36, 23, 0], [11, 41, 17], [42, 6, 32], [1, 33, 39], [20, 9, 27], [38, 31, 21], [12, 28, 5], [43, 22, 26], [16, 37, 35], [40, 7, 25], [3, 18, 8], [24, 13, 2], [15, 19, 30], [10, 44, 29], [34, 4, 14]]
[[14, 18, 27], [2, 12, 13], [40, 42, 17], [33, 15, 31], [35, 41, 19], [37, 1, 36], [32, 38, 39], [0, 7, 26], [43, 5, 11], [24, 16, 28], [3, 29, 6], [25, 23, 21], [34, 30, 4], [8, 22, 9], [20, 10, 44]]
[[14, 7, 38], [5, 35, 11], [3, 25, 36], [12, 40, 18], [32, 27, 19], [4, 1, 10], [29, 9, 34], [44, 28, 42], [43, 16, 23], [22, 6, 26], [21, 17, 13], [0, 30, 2], [39, 24, 20], [37, 8, 31], [15, 41, 33]]
[[11, 17, 26], [9, 0, 33], [24, 20, 13], [18, 10, 8], [41, 3, 39], [36, 2, 38], [19, 15, 32], [21, 25, 22], [16, 44, 7], [23, 37, 43], [34, 28, 4], [31, 6, 12], [30, 27, 42], [29, 14, 40], [35, 1, 5]]
[[33, 3, 16], [0, 10, 25], [31, 2, 21], [34, 44, 1], [6, 29, 32], [13, 40, 8], [9, 36, 5], [41, 42, 26], [24, 17, 12], [14, 20, 30], [35, 39, 18], [43, 11, 28], [7, 22, 23], [15, 4, 37], [27, 38, 19]]
[[4, 30, 23], [35, 39, 40], [34, 0, 36], [31, 32, 1], [29, 8, 17], [24, 42, 25], [18, 21, 37], [43, 19, 41], [13, 9, 38], [20, 6, 28], [26, 44, 15], [12, 7, 14], [3, 22, 33], [16, 11, 10], [2, 27, 5]]
[[35, 21, 43], [3, 20, 33], [12, 42, 5], [34, 11, 44], [10, 22, 24], [23, 7, 6], [27, 17, 2], [36, 26, 13], [1, 4, 9], [39, 15, 28], [19, 40, 0], [41, 38, 31], [18, 37, 14], [30, 16, 25], [29, 8, 32]]
[[1, 15, 24], [22, 19, 11], [20, 29, 33], [2, 13, 43], [41, 14, 25], [9, 6, 27], [28, 34, 0], [26, 39, 40], [36, 17, 38], [18, 32, 8], [23, 4, 3], [31, 16, 10], [42, 37, 7], [35, 44, 30], [5, 21, 12]]
[[35, 6, 16], [38, 24, 5], [8, 42, 12], [1, 13, 15], [40, 2, 14], [34, 43, 36], [23, 33, 25], [28, 11, 17], [37, 29, 7], [3, 9, 19], [4, 0, 39], [44, 21, 41], [32, 10, 31], [26, 22, 30], [18, 27, 20]]
[[22, 35, 20], [33, 40, 26], [31, 10, 30], [25, 27, 17], [4, 41, 32], [16, 28, 38], [24, 6, 15], [39, 36, 37], [19, 14, 43], [11, 5, 9], [0, 29, 18], [12, 34, 44], [21, 7, 42], [23, 3, 8], [2, 13, 1]]
[[7, 6, 21], [38, 13, 28], [34, 30, 26], [44, 4, 3], [29, 23, 12], [27, 39, 35], [14, 19, 16], [15, 41, 25], [1, 33, 22], [11, 20, 31], [37, 0, 40], [43, 10, 36], [2, 24, 5], [9, 17, 8], [18, 42, 32]]
[[3, 43, 21], [36, 16, 4], [39, 22, 8], [44, 10, 15], [11, 26, 13], [20, 42, 28], [37, 17, 18], [31, 19, 7], [24, 1, 30], [25, 2, 27], [0, 34, 5], [12, 29, 23], [38, 33, 32], [14, 40, 9], [6, 41, 35]]
[[5, 0, 2], [30, 19, 12], [33, 11, 32], [42, 34, 3], [10, 9, 1], [31, 15, 35], [8, 13, 41], [38, 40, 20], [6, 24, 26], [29, 37, 44], [36, 39, 28], [22, 16, 18], [25, 43, 21], [27, 4, 7], [17, 23, 14]]
[[1, 23, 19], [26, 33, 3], [17, 42, 25], [5, 44, 11], [27, 21, 38], [15, 35, 2], [34, 22, 0], [14, 9, 16], [40, 37, 20], [43, 8, 30], [4, 13, 31], [7, 36, 18], [29, 12, 10], [39, 28, 6], [24, 32, 41]]
[[13, 38, 11], [31, 16, 39], [15, 7, 24], [42, 21, 27], [12, 29, 19], [23, 44, 20], [4, 37, 25], [14, 41, 3], [26, 1, 35], [40, 5, 18], [32, 9, 43], [22, 30, 10], [2, 33, 34], [8, 17, 0], [36, 28, 6]]
[[27, 39, 13], [2, 10, 16], [34, 24, 11], [7, 12, 30], [25, 43, 41], [19, 1, 31], [33, 21, 15], [3, 44, 38], [20, 35, 5], [36, 32, 8], [0, 9, 17], [22, 18, 37], [28, 6, 14], [29, 26, 23], [4, 42, 40]]
[[31, 28, 9], [37, 29, 25], [19, 5, 3], [18, 8, 0], [44, 14, 38], [24, 23, 34], [12, 6, 2], [27, 40, 36], [17, 16, 32], [26, 35, 20], [15, 43, 22], [7, 4, 39], [1, 30, 11], [10, 21, 33], [42, 13, 41]]
[[42, 2, 31], [15, 29, 44], [28, 14, 12], [3, 38, 27], [43, 35, 16], [11, 1, 24], [32, 36, 26], [17, 33, 10], [13, 30, 21], [6, 37, 5], [39, 40, 34], [8, 23, 20], [7, 9, 4], [41, 0, 25], [18, 19, 22]]
[[29, 2, 16], [7, 23, 28], [20, 6, 35], [32, 3, 40], [19, 41, 37], [4, 43, 25], [18, 5, 13], [15, 30, 21], [31, 27, 44], [0, 24, 33], [38, 17, 9], [26, 10, 39], [8, 1, 34], [36, 14, 22], [42, 12, 11]]
[[4, 23, 26], [34, 24, 39], [38, 32, 3], [16, 13, 27], [12, 25, 28], [29, 8, 43], [30, 42, 2], [36, 41, 11], [18, 44, 9], [6, 5, 37], [1, 21, 10], [7, 33, 40], [20, 31, 0], [35, 15, 19], [17, 22, 14]]
[[4, 22, 6], [2, 35, 31], [27, 11, 39], [32, 43, 29], [36, 30, 41], [12, 1, 10], [7, 18, 14], [17, 9, 3], [42, 33, 24], [8, 23, 28], [40, 13, 38], [44, 25, 19], [15, 26, 21], [34, 0, 16], [37, 5, 20]]
[[33, 16, 27], [21, 22, 25], [39, 36, 7], [43, 44, 28], [19, 6, 17], [29, 1, 2], [12, 18, 26], [8, 30, 13], [20, 11, 3], [35, 9, 37], [14, 38, 34], [10, 24, 42], [15, 23, 32], [41, 5, 40], [0, 31, 4]]
[[15, 0, 8], [35, 23, 34], [38, 30, 24], [3, 5, 43], [41, 42, 21], [6, 13, 29], [1, 44, 33], [7, 31, 11], [40, 19, 28], [20, 26, 37], [4, 9, 12], [22, 18, 17], [14, 39, 16], [36, 10, 27], [32, 2, 25]]
[[5, 44, 10], [17, 27, 34], [40, 37, 28], [8, 16, 4], [29, 13, 38], [7, 21, 6], [19, 22, 1], [20, 32, 3], [18, 25, 33], [11, 15, 24], [42, 31, 23], [41, 0, 9], [14, 2, 35], [39, 30, 26], [12, 43, 36]]
[[0, 30, 18], [5, 34, 3], [25, 41, 32], [20, 42, 11], [35, 27, 7], [36, 38, 12], [16, 19, 24], [9, 10, 39], [44, 37, 21], [4, 28, 8], [2, 26, 23], [43, 14, 17], [15, 29, 6], [40, 1, 33], [13, 31, 22]]
[[17, 27, 14], [18, 20, 36], [34, 24, 2], [38, 5, 39], [32, 43, 16], [25, 1, 30], [19, 28, 22], [23, 7, 10], [44, 33, 3], [0, 31, 11], [6, 40, 37], [21, 4, 42], [41, 26, 13], [12, 15, 35], [29, 9, 8]]
[[41, 6, 14], [31, 20, 15], [44, 19, 39], [10, 42, 34], [3, 7, 28], [24, 18, 21], [25, 23, 1], [12, 33, 2], [8, 29, 0], [37, 11, 35], [17, 5, 4], [32, 22, 38], [16, 26, 13], [9, 30, 27], [40, 43, 36]]
[[8, 14, 3], [13, 9, 31], [16, 44, 38], [39, 24, 17], [11, 28, 20], [6, 27, 4], [43, 41, 33], [32, 30, 2], [29, 26, 34], [23, 12, 18], [5, 37, 10], [36, 1, 15], [42, 40, 25], [7, 0, 35], [19, 22, 21]]
[[43, 33, 32], [15, 0, 22], [30, 25, 16], [4, 6, 2], [19, 10, 17], [24, 36, 1], [40, 44, 20], [12, 41, 39], [18, 42, 8], [7, 5, 31], [13, 29, 37], [38, 26, 23], [27, 9, 11], [3, 21, 28], [14, 35, 34]]
[[3, 17, 26], [8, 37, 41], [2, 42, 23], [12, 11, 9], [38, 18, 36], [30, 34, 32], [20, 1, 43], [35, 24, 40], [14, 27, 10], [29, 6, 5], [0, 16, 28], [21, 19, 39], [33, 13, 44], [15, 4, 7], [22, 31, 25]]
[[12, 13, 39], [6, 25, 31], [16, 30, 34], [41, 29, 35], [40, 21, 8], [10, 4, 0], [43, 37, 23], [36, 9, 1], [20, 27, 32], [38, 33, 3], [7, 18, 14], [2, 24, 26], [15, 5, 44], [42, 11, 17], [19, 28, 22]]
[[35, 1, 16], [34, 8, 25], [23, 15, 10], [11, 3, 7], [14, 12, 31], [39, 17, 29], [28, 22, 30], [32, 5, 24], [40, 33, 2], [6, 13, 9], [26, 18, 4], [20, 44, 21], [38, 19, 41], [43, 27, 42], [37, 0, 36]]
[[43, 2, 0], [9, 44, 22], [16, 13, 1], [19, 7, 32], [35, 26, 11], [25, 12, 17], [36, 39, 33], [8, 20, 38], [10, 28, 37], [41, 18, 3], [42, 29, 40], [34, 21, 6], [23, 30, 24], [14, 27, 5], [15, 4, 31]]
[[24, 39, 44], [27, 28, 25], [37, 3, 7], [0, 18, 23], [19, 38, 8], [4, 35, 14], [33, 5, 13], [29, 41, 32], [16, 20, 40], [2, 31, 1], [6, 42, 10], [9, 43, 34], [22, 21, 17], [30, 15, 36], [26, 11, 12]]
[[34, 30, 35], [21, 9, 12], [23, 20, 38], [11, 18, 27], [17, 16, 37], [32, 7, 26], [6, 40, 39], [10, 41, 22], [29, 24, 25], [31, 15, 14], [36, 42, 8], [5, 43, 2], [28, 0, 3], [44, 13, 4], [1, 19, 33]]
[[3, 6, 43], [38, 12, 4], [25, 22, 15], [20, 1, 32], [33, 0, 31], [39, 44, 30], [9, 37, 41], [2, 40, 19], [5, 7, 26], [14, 16, 42], [21, 36, 17], [35, 34, 29], [24, 28, 13], [23, 18, 8], [11, 27, 10]]
[[20, 14, 30], [29, 22, 13], [2, 38, 3], [28, 34, 12], [21, 31, 26], [23, 39, 37], [24, 7, 18], [27, 4, 42], [15, 1, 44], [11, 8, 32], [10, 25, 17], [19, 5, 9], [6, 40, 35], [43, 33, 36], [0, 16, 41]]
[[3, 25, 28], [17, 39, 42], [24, 5, 23], [11, 1, 26], [15, 9, 32], [38, 12, 21], [37, 2, 31], [41, 6, 36], [7, 34, 4], [29, 35, 8], [10, 16, 19], [18, 44, 0], [22, 20, 14], [33, 43, 27], [30, 13, 40]]
[[13, 1, 33], [43, 27, 21], [0, 30, 31], [7, 32, 37], [35, 40, 19], [20, 36, 39], [10, 6, 23], [26, 38, 5], [14, 15, 42], [8, 4, 11], [18, 41, 12], [22, 2, 24], [34, 16, 9], [3, 44, 17], [28, 25, 29]]
[[43, 34, 4], [23, 42, 8], [12, 20, 10], [35, 26, 29], [1, 25, 5], [0, 7, 36], [37, 3, 24], [2, 15, 19], [39, 6, 31], [44, 38, 30], [11, 41, 32], [9, 21, 13], [33, 27, 40], [14, 22, 28], [16, 17, 18]]
[[14, 38, 6], [39, 0, 3], [21, 24, 18], [27, 8, 25], [23, 20, 35], [44, 40, 32], [11, 33, 10], [43, 37, 1], [28, 12, 30], [2, 4, 26], [22, 29, 7], [41, 19, 16], [5, 31, 36], [42, 13, 34], [15, 9, 17]]
[[32, 0, 29], [39, 5, 41], [30, 22, 7], [38, 34, 42], [16, 24, 10], [35, 25, 12], [3, 4, 27], [44, 40, 21], [43, 31, 14], [1, 17, 13], [15, 23, 33], [8, 28, 19], [6, 9, 18], [2, 36, 20], [37, 26, 11]]
[[19, 9, 37], [26, 36, 22], [4, 3, 0], [35, 43, 7], [39, 8, 31], [25, 32, 1], [30, 16, 12], [28, 41, 34], [44, 17, 10], [14, 11, 23], [21, 18, 13], [42, 5, 38], [29, 15, 40], [33, 27, 20], [6, 24, 2]]
[[39, 32, 30], [19, 10, 26], [21, 42, 18], [20, 27, 25], [40, 4, 16], [5, 13, 8], [0, 35, 44], [9, 1, 24], [33, 7, 6], [29, 2, 37], [41, 23, 43], [12, 38, 14], [28, 36, 34], [22, 11, 15], [31, 3, 17]]
[[42, 1, 4], [26, 27, 39], [11, 10, 0], [22, 12, 25], [21, 2, 29], [6, 28, 14], [35, 33, 32], [37, 43, 8], [5, 31, 23], [36, 44, 24], [17, 9, 15], [38, 13, 7], [41, 30, 3], [16, 34, 20], [19, 40, 18]]
[[44, 6, 39], [34, 38, 16], [13, 22, 1], [21, 26, 18], [28, 41, 3], [19, 25, 5], [12, 10, 2], [14, 9, 0], [8, 43, 42], [20, 15, 24], [33, 7, 35], [30, 17, 4], [32, 29, 31], [37, 40, 36], [23, 27, 11]]
[[25, 11, 37], [41, 33, 17], [13, 0, 30], [24, 19, 26], [2, 7, 29], [16, 34, 40], [22, 6, 8], [10, 15, 36], [44, 14, 18], [28, 35, 5], [38, 39, 1], [43, 27, 9], [32, 23, 31], [12, 4, 21], [20, 42, 3]]
[[15, 43, 37], [7, 5, 44], [13, 16, 4], [22, 23, 40], [31, 28, 21], [25, 34, 41], [42, 14, 24], [32, 0, 38], [3, 11, 9], [19, 18, 35], [20, 2, 30], [26, 29, 36], [6, 12, 33], [17, 10, 8], [39, 27, 1]]
