[[21, 28, 11], [5, 1, 29], [0, 13, 26], [27, 7, 16], [20, 25, 14], [22, 32, 19], [24, 31, 2], [6, 9, 12], [3, 17, 23], [4, 15, 8, 18], [30, 10, 34, 33]]
[[2, 34, 13], [8, 21, 12], [10, 20, 15], [29, 3, 0], [4, 32, 19], [18, 17, 1], [27, 26, 28], [7, 22, 30], [5, 25, 11], [14, 16, 24, 9], [31, 6, 23, 33]]
[[20, 11, 31], [3, 23, 5], [24, 0, 34], [9, 33, 14], [18, 6, 26], [4, 29, 27], [12, 1, 2], [10, 13, 7], [17, 21, 25], [30, 16, 19, 15], [22, 8, 28, 32]]
[[31, 0, 2], [23, 27, 16], [1, 24, 8], [25, 9, 20], [19, 13, 18], [11, 29, 10], [28, 21, 4], [30, 33, 12], [14, 17, 34], [26, 32, 15, 3], [5, 22, 6, 7]]
[[17, 16, 29], [5, 18, 30], [20, 32, 34], [26, 3, 27], [11, 25, 15], [2, 24, 1], [4, 0, 31], [19, 9, 6], [22, 28, 8], [10, 21, 14, 7], [12, 23, 33, 13]]
[[20, 16, 19], [24, 30, 29], [13, 10, 25], [14, 2, 7], [33, 3, 27], [17, 6, 15], [21, 26, 31], [8, 5, 11], [9, 32, 34], [22, 0, 18, 23], [12, 4, 28, 1]]
[[15, 0, 19], [17, 31, 9], [5, 32, 29], [25, 23, 34], [24, 16, 6], [13, 4, 2], [21, 28, 10], [3, 8, 33], [12, 22, 18], [14, 30, 11, 27], [1, 26, 7, 20]]
[[6, 2, 14], [1, 19, 16], [23, 26, 5], [28, 34, 3], [30, 22, 17], [24, 10, 4], [11, 31, 20], [21, 0, 9], [7, 25, 8], [12, 13, 32, 33], [27, 29, 18, 15]]
[[7, 20, 22], [29, 10, 8], [5, 14, 9], [26, 19, 13], [25, 16, 23], [11, 30, 15], [27, 1, 28], [31, 0, 18], [32, 12, 4], [33, 2, 24, 3], [21, 17, 6, 34]]
[[26, 22, 11], [25, 3, 29], [14, 24, 18], [4, 33, 34], [5, 6, 9], [0, 28, 30], [31, 12, 20], [10, 8, 13], [27, 16, 32], [2, 15, 19, 21], [1, 7, 17, 23]]
[[13, 23, 0], [4, 33, 18], [12, 19, 26], [3, 9, 5], [21, 11, 24], [2, 6, 20], [14, 7, 25], [32, 1, 27], [31, 15, 16], [28, 30, 17, 22], [29, 8, 34, 10]]
[[25, 19, 23], [15, 14, 17], [28, 2, 13], [30, 18, 4], [21, 11, 8], [5, 1, 20], [33, 10, 34], [6, 12, 27], [31, 29, 24], [9, 3, 16, 0], [7, 32, 22, 26]]
[[23, 8, 32], [34, 7, 21], [9, 24, 31], [4, 12, 22], [6, 20, 28], [16, 19, 18], [0, 27, 26], [14, 29, 3], [17, 11, 25], [13, 15, 30, 2], [1, 10, 33, 5]]
[[16, 27, 1], [5, 22, 29], [0, 31, 15], [28, 18, 4], [13, 19, 9], [6, 14, 32], [25, 8, 12], [24, 17, 7], [33, 21, 20], [23, 3, 34, 11], [26, 10, 2, 30]]
[[12, 29, 23], [10, 9, 20], [7, 17, 0], [3, 1, 18], [8, 14, 25], [33, 34, 26], [4, 2, 6], [22, 5, 24], [32, 19, 30], [11, 21, 27, 16], [15, 31, 13, 28]]
[[23, 14, 26], [21, 0, 30], [13, 10, 31], [34, 25, 15], [16, 19, 28], [8, 9, 20], [6, 29, 11], [32, 7, 1], [4, 22, 3], [2, 27, 17, 33], [12, 24, 18, 5]]
[[26, 31, 7], [14, 9, 29], [2, 21, 33], [11, 25, 22], [34, 15, 5], [3, 12, 20], [30, 17, 10], [6, 8, 18], [13, 24, 27], [32, 0, 28, 23], [16, 4, 1, 19]]
[[13, 29, 31], [1, 16, 25], [22, 3, 23], [7, 20, 32], [12, 4, 11], [27, 8, 10], [26, 30, 17], [33, 2, 34], [21, 18, 5], [15, 24, 19, 28], [0, 14, 9, 6]]
[[15, 1, 21], [25, 10, 20], [16, 7, 19], [14, 23, 8], [17, 31, 13], [26, 9, 5], [29, 2, 0], [4, 18, 33], [12, 24, 28], [11, 34, 32, 30], [6, 3, 27, 22]]
[[17, 10, 31], [7, 13, 34], [5, 27, 32], [19, 8, 11], [33, 0, 4], [1, 15, 14], [21, 20, 30], [26, 29, 16], [6, 23, 25], [24, 12, 18, 9], [28, 3, 2, 22]]
[[3, 17, 19], [28, 15, 33], [26, 12, 14], [1, 32, 7], [25, 22, 31], [10, 2, 0], [21, 8, 13], [29, 16, 6], [4, 9, 27], [5, 30, 11, 18], [24, 34, 20, 23]]
[[12, 15, 26], [27, 31, 2], [14, 7, 18], [32, 20, 33], [25, 4, 22], [34, 29, 17], [10, 8, 23], [16, 13, 9], [24, 3, 0], [1, 5, 6, 19], [28, 21, 11, 30]]
[[23, 4, 9], [6, 1, 28], [33, 7, 16], [15, 18, 10], [13, 8, 12], [27, 14, 22], [17, 5, 19], [2, 34, 25], [11, 30, 26], [24, 21, 29, 3], [20, 31, 32, 0]]
[[21, 6, 14], [18, 3, 25], [17, 5, 23], [11, 15, 28], [20, 16, 13], [10, 22, 32], [26, 27, 24], [2, 1, 30], [33, 7, 9], [29, 4, 12, 19], [8, 0, 34, 31]]
[[5, 28, 6], [13, 21, 3], [10, 25, 11], [24, 23, 19], [0, 12, 22], [8, 20, 4], [26, 32, 14], [15, 29, 30], [34, 17, 31], [7, 9, 2, 18], [27, 16, 1, 33]]
[[9, 18, 8], [34, 30, 27], [22, 20, 3], [14, 12, 21], [2, 33, 1], [25, 26, 4], [16, 31, 5], [15, 10, 32], [23, 29, 7], [6, 28, 11, 24], [0, 17, 13, 19]]
[[9, 13, 21], [29, 1, 18], [23, 11, 10], [30, 33, 6], [25, 12, 26], [8, 32, 31], [28, 24, 2], [20, 34, 14], [27, 0, 3], [4, 17, 15, 7], [16, 19, 22, 5]]
[[31, 4, 18], [3, 14, 24], [32, 9, 10], [0, 22, 2], [29, 19, 1], [33, 16, 26], [12, 34, 7], [17, 8, 13], [23, 28, 11], [27, 15, 5, 30], [6, 20, 25, 21]]
[[4, 24, 6], [10, 33, 34], [17, 13, 14], [11, 5, 23], [22, 25, 15], [18, 2, 0], [30, 29, 31], [9, 19, 28], [32, 1, 3], [26, 20, 12, 16], [27, 21, 7, 8]]
[[11, 0, 29], [28, 10, 2], [24, 7, 8], [1, 6, 25], [27, 5, 26], [9, 33, 3], [16, 12, 31], [17, 14, 18], [30, 22, 19], [23, 32, 20, 13], [34, 21, 15, 4]]
[[33, 23, 21], [3, 31, 16], [7, 6, 25], [34, 5, 8], [18, 1, 11], [0, 4, 29], [14, 2, 24], [26, 13, 15], [27, 32, 9], [30, 20, 19, 28], [12, 10, 17, 22]]
[[31, 28, 11], [10, 30, 26], [17, 5, 27], [34, 3, 12], [2, 4, 1], [33, 22, 29], [14, 20, 24], [13, 18, 0], [32, 6, 16], [21, 9, 19, 25], [15, 7, 23, 8]]
[[20, 34, 17], [21, 2, 10], [12, 4, 1], [0, 7, 19], [16, 13, 3], [23, 33, 25], [32, 15, 14], [11, 24, 31], [22, 8, 30], [26, 5, 28, 29], [18, 27, 6, 9]]
[[28, 31, 12], [8, 10, 20], [0, 32, 6], [3, 33, 26], [15, 24, 34], [14, 2, 1], [7, 27, 17], [22, 9, 23], [19, 16, 29], [21, 13, 25, 18], [11, 4, 30, 5]]
[[7, 21, 10], [23, 31, 14], [4, 22, 8], [27, 16, 12], [1, 6, 2], [17, 11, 5], [30, 24, 15], [20, 0, 33], [29, 32, 19], [18, 34, 28, 3], [25, 26, 9, 13]]
[[7, 5, 14], [4, 6, 9], [17, 20, 12], [24, 13, 32], [28, 1, 29], [15, 0, 19], [23, 18, 30], [2, 33, 34], [31, 22, 25], [21, 3, 26, 8], [11, 27, 10, 16]]
[[11, 1, 12], [16, 22, 15], [20, 27, 6], [8, 28, 34], [29, 3, 32], [23, 30, 5], [21, 14, 25], [2, 17, 26], [33, 10, 0], [31, 9, 13, 19], [18, 24, 4, 7]]
[[10, 29, 13], [27, 34, 17], [32, 18, 19], [14, 5, 9], [23, 0, 21], [8, 15, 25], [4, 33, 30], [11, 24, 16], [31, 22, 2], [12, 26, 28, 1], [6, 7, 20, 3]]
[[9, 7, 8], [3, 19, 12], [28, 22, 14], [34, 16, 20], [15, 18, 30], [4, 27, 6], [5, 25, 23], [32, 24, 21], [0, 13, 11], [17, 33, 1, 2], [29, 31, 10, 26]]
[[22, 8, 14], [12, 31, 9], [16, 34, 20], [6, 5, 4], [18, 28, 27], [32, 0, 13], [29, 25, 24], [10, 2, 23], [17, 26, 30], [15, 3, 19, 11], [33, 1, 21, 7]]
[[34, 5, 10], [15, 21, 2], [20, 25, 24], [26, 0, 16], [27, 30, 7], [12, 1, 13], [18, 31, 11], [17, 3, 22], [28, 23, 29], [6, 4, 32, 14], [9, 33, 8, 19]]
[[2, 23, 33], [31, 1, 24], [7, 8, 34], [13, 27, 3], [14, 29, 19], [11, 9, 22], [17, 0, 6], [21, 32, 30], [5, 12, 15], [26, 4, 10, 25], [18, 16, 28, 20]]
[[3, 10, 32], [21, 11, 25], [28, 26, 18], [7, 8, 24], [20, 19, 1], [23, 16, 2], [5, 9, 27], [33, 0, 14], [4, 22, 17], [34, 6, 12, 30], [13, 29, 31, 15]]
[[21, 34, 16], [19, 8, 25], [9, 17, 26], [4, 31, 10], [27, 6, 20], [18, 15, 12], [7, 32, 2], [13, 24, 22], [11, 23, 30], [33, 14, 5, 0], [29, 3, 28, 1]]
[[30, 8, 34], [4, 12, 6], [20, 19, 16], [17, 18, 9], [32, 28, 11], [33, 1, 2], [29, 14, 0], [23, 31, 10], [7, 3, 15], [22, 27, 21, 25], [26, 13, 24, 5]]
[[31, 30, 22], [1, 15, 9], [32, 14, 7], [24, 5, 26], [2, 27, 8], [10, 33, 6], [19, 12, 16], [21, 17, 0], [11, 20, 18], [4, 29, 23, 3], [28, 25, 34, 13]]
[[7, 3, 16], [32, 17, 23], [13, 30, 14], [8, 11, 0], [25, 2, 24], [29, 12, 21], [10, 19, 18], [6, 4, 34], [31, 20, 15], [26, 5, 28, 1], [22, 9, 27, 33]]
[[27, 20, 3], [24, 19, 13], [25, 2, 23], [12, 15, 4], [14, 28, 32], [26, 6, 0], [5, 1, 30], [10, 16, 18], [33, 9, 17], [22, 29, 8, 31], [21, 34, 7, 11]]
[[22, 34, 10], [28, 18, 3], [1, 5, 30], [14, 29, 7], [15, 32, 33], [12, 20, 2], [24, 27, 11], [8, 19, 16], [23, 17, 6], [26, 25, 9, 31], [21, 4, 0, 13]]
[[3, 18, 14], [33, 25, 29], [1, 5, 23], [10, 20, 32], [21, 27, 30], [28, 6, 11], [16, 19, 13], [0, 15, 12], [2, 22, 26], [31, 4, 34, 24], [8, 17, 7, 9]]
[[27, 29, 19], [9, 6, 12], [8, 22, 15], [3, 14, 26], [21, 20, 31], [5, 0, 24], [11, 1, 16], [13, 32, 17], [23, 28, 30], [18, 7, 25, 4], [34, 10, 33, 2]]
[[28, 12, 0], [26, 4, 2], [16, 10, 19], [5, 31, 3], [7, 14, 30], [33, 17, 18], [22, 6, 21], [32, 20, 27], [11, 9, 23], [8, 1, 25, 24], [15, 29, 13, 34]]
[[17, 32, 8], [30, 34, 25], [0, 1, 24], [16, 20, 13], [6, 11, 27], [4, 14, 2], [33, 12, 10], [28, 19, 26], [23, 18, 5], [9, 22, 15, 21], [3, 29, 31, 7]]
[[9, 0, 24], [11, 1, 33], [14, 32, 22], [17, 2, 20], [25, 6, 8], [16, 19, 29], [28, 12, 30], [23, 5, 34], [27, 21, 10], [18, 4, 7, 31], [3, 26, 15, 13]]
[[26, 3, 25], [4, 27, 20], [1, 15, 16], [9, 28, 34], [24, 2, 10], [19, 14, 5], [0, 29, 17], [12, 23, 8], [7, 32, 13], [18, 31, 22, 33], [6, 30, 11, 21]]
[[25, 5, 4], [20, 18, 26], [2, 12, 7], [13, 15, 14], [17, 10, 28], [24, 34, 31], [16, 30, 3], [11, 27, 22], [21, 6, 23], [8, 32, 19, 29], [0, 9, 33, 1]]
[[31, 19, 16], [30, 8, 3], [2, 13, 20], [22, 4, 17], [26, 5, 6], [10, 25, 18], [34, 24, 11], [0, 33, 14], [7, 32, 1], [12, 9, 28, 29], [23, 15, 21, 27]]
[[31, 6, 2], [11, 32, 18], [27, 10, 9], [0, 21, 30], [8, 34, 4], [17, 12, 29], [33, 19, 28], [16, 24, 5], [22, 7, 23], [26, 13, 1, 25], [3, 15, 20, 14]]
[[30, 14, 22], [15, 19, 1], [24, 11, 8], [9, 34, 18], [7, 10, 32], [6, 12, 13], [23, 2, 31], [29, 26, 25], [20, 28, 33], [0, 16, 27, 21], [3, 4, 17, 5]]
[[0, 32, 8], [25, 1, 26], [33, 2, 19], [31, 4, 23], [18, 15, 5], [16, 6, 34], [9, 3, 12], [11, 10, 30], [24, 14, 22], [28, 17, 29, 27], [13, 21, 20, 7]]
[[22, 27, 12], [1, 7, 10], [3, 19, 26], [29, 11, 14], [8, 16, 6], [2, 33, 5], [13, 31, 9], [30, 20, 17], [15, 32, 0], [18, 23, 34, 24], [4, 25, 28, 21]]
[[3, 23, 14], [22, 21, 19], [6, 29, 17], [24, 26, 27], [2, 30, 0], [15, 13, 31], [4, 32, 34], [20, 18, 9], [16, 5, 11], [25, 7, 33, 12], [10, 8, 28, 1]]
[[7, 9, 12], [4, 17, 29], [13, 27, 2], [6, 32, 15], [8, 20, 0], [21, 24, 19], [5, 22, 30], [25, 14, 34], [10, 18, 26], [3, 11, 33, 1], [31, 16, 23, 28]]
[[7, 15, 5], [17, 24, 34], [19, 23, 10], [16, 21, 29], [8, 26, 2], [11, 30, 6], [27, 25, 20], [32, 18, 12], [28, 31, 9], [22, 3, 0, 1], [4, 13, 14, 33]]
[[0, 6, 34], [25, 20, 9], [18, 3, 23], [19, 22, 31], [13, 12, 32], [29, 5, 2], [4, 30, 17], [1, 11, 33], [27, 16, 21], [15, 28, 7, 26], [8, 10, 24, 14]]
[[10, 21, 17], [24, 16, 27], [30, 19, 8], [13, 9, 20], [23, 14, 26], [18, 3, 31], [2, 34, 11], [25, 6, 33], [28, 32, 15], [29, 12, 7, 0], [1, 5, 22, 4]]
[[5, 32, 33], [6, 4, 19], [10, 27, 3], [2, 22, 12], [11, 9, 16], [8, 25, 24], [34, 18, 23], [17, 21, 0], [29, 30, 31], [14, 28, 15, 7], [20, 26, 1, 13]]
[[18, 21, 7], [4, 2, 22], [0, 28, 31], [12, 17, 16], [15, 9, 33], [27, 14, 6], [20, 32, 5], [3, 13, 11], [24, 10, 34], [8, 23, 29, 26], [1, 30, 19, 25]]
[[1, 18, 29], [25, 10, 20], [34, 7, 26], [31, 24, 27], [14, 13, 3], [6, 28, 32], [16, 8, 4], [9, 0, 5], [22, 30, 17], [23, 15, 11, 12], [2, 33, 19, 21]]
[[22, 3, 8], [9, 5, 23], [18, 25, 2], [34, 31, 24], [21, 33, 16], [29, 0, 32], [6, 26, 4], [12, 15, 1], [17, 27, 10], [14, 30, 7, 11], [20, 28, 13, 19]]
[[26, 22, 33], [34, 29, 15], [19, 30, 2], [24, 21, 12], [18, 32, 6], [23, 3, 28], [1, 25, 4], [17, 10, 31], [8, 11, 27], [0, 13, 9, 20], [5, 7, 14, 16]]
[[28, 27, 7], [31, 14, 24], [25, 15, 10], [4, 6, 2], [32, 3, 33], [20, 23, 12], [17, 29, 9], [13, 16, 22], [1, 5, 0], [21, 30, 18, 26], [8, 34, 11, 19]]
[[24, 22, 1], [6, 33, 17], [29, 26, 0], [18, 21, 16], [8, 31, 10], [34, 23, 12], [27, 30, 9], [15, 28, 2], [19, 3, 13], [11, 14, 32, 4], [5, 25, 20, 7]]
[[8, 2, 30], [24, 15, 16], [29, 9, 18], [23, 26, 12], [17, 31, 28], [27, 22, 25], [34, 13, 10], [0, 6, 7], [4, 14, 32], [1, 5, 11, 3], [21, 20, 19, 33]]
[[15, 13, 12], [31, 1, 17], [20, 29, 27], [14, 16, 2], [7, 24, 10], [23, 5, 32], [8, 22, 21], [3, 0, 26], [9, 30, 19], [6, 34, 28, 11], [33, 25, 18, 4]]
[[20, 6, 26], [30, 4, 17], [21, 3, 33], [28, 9, 18], [14, 19, 29], [10, 0, 32], [13, 24, 5], [12, 27, 1], [22, 23, 34], [7, 16, 31, 15], [8, 25, 2, 11]]
[[26, 31, 16], [23, 7, 18], [21, 3, 1], [4, 30, 33], [15, 34, 13], [0, 19, 12], [8, 17, 28], [10, 27, 29], [2, 11, 24], [14, 32, 25, 9], [22, 20, 5, 6]]
[[21, 7, 26], [16, 4, 12], [18, 1, 19], [5, 22, 13], [33, 29, 28], [15, 14, 32], [30, 20, 23], [24, 2, 34], [6, 11, 31], [8, 10, 17, 25], [3, 9, 27, 0]]
[[12, 9, 28], [0, 8, 11], [24, 5, 21], [4, 29, 15], [20, 7, 17], [27, 19, 30], [13, 2, 33], [3, 23, 14], [16, 26, 32], [31, 1, 25, 10], [22, 34, 6, 18]]
[[17, 29, 34], [12, 11, 27], [2, 9, 23], [8, 0, 14], [13, 3, 6], [28, 19, 30], [26, 7, 16], [31, 4, 15], [24, 21, 1], [18, 5, 10, 32], [25, 33, 22, 20]]
[[7, 24, 30], [5, 10, 12], [21, 25, 29], [19, 2, 20], [27, 26, 4], [9, 6, 33], [13, 16, 15], [8, 11, 3], [23, 32, 28], [18, 14, 1, 22], [17, 34, 0, 31]]
[[32, 11, 1], [30, 3, 16], [5, 10, 0], [20, 2, 18], [7, 21, 29], [9, 22, 24], [6, 27, 28], [26, 15, 23], [31, 19, 14], [13, 17, 4, 25], [12, 8, 34, 33]]
[[12, 19, 34], [25, 4, 8], [1, 2, 14], [0, 18, 15], [31, 24, 29], [3, 21, 27], [13, 9, 7], [22, 5, 11], [10, 20, 6], [17, 28, 32, 16], [26, 30, 33, 23]]
