[[16, 24, 30], [21, 2, 23], [32, 10, 17], [15, 25, 36], [45, 38, 29], [41, 5, 6], [39, 44, 19], [42, 9, 40], [37, 43, 22], [14, 0, 7], [28, 26, 4], [3, 20, 11], [34, 13, 31], [33, 8, 1], [27, 12, 35, 18]]
[[15, 18, 23], [22, 45, 35], [32, 39, 40], [34, 2, 27], [17, 8, 21], [43, 9, 42], [12, 3, 6], [14, 7, 31], [36, 29, 20], [1, 25, 19], [26, 30, 13], [11, 44, 37], [41, 38, 4], [5, 28, 24], [16, 33, 10, 0]]
[[35, 43, 10], [34, 18, 33], [5, 31, 8], [23, 30, 0], [1, 4, 15], [24, 2, 19], [12, 39, 16], [3, 36, 44], [22, 17, 32], [21, 42, 45], [6, 20, 7], [11, 27, 26], [29, 40, 37], [28, 9, 41], [25, 13, 14, 38]]
[[1, 18, 42], [39, 9, 28], [31, 12, 17], [11, 16, 45], [29, 30, 5], [37, 7, 38], [21, 14, 22], [27, 19, 24], [33, 20, 13], [0, 32, 41], [3, 6, 25], [34, 40, 10], [44, 2, 8], [15, 35, 23], [26, 43, 4, 36]]
[[14, 24, 44], [45, 38, 12], [41, 31, 5], [32, 1, 4], [29, 23, 3], [17, 19, 25], [37, 13, 20], [43, 8, 22], [21, 26, 40], [10, 36, 16], [18, 9, 30], [35, 42, 7], [0, 15, 27], [6, 39, 2], [11, 33, 34, 28]]
[[18, 24, 41], [26, 36, 4], [38, 15, 5], [27, 13, 20], [29, 10, 33], [12, 30, 40], [1, 35, 16], [32, 31, 19], [2, 28, 17], [45, 23, 34], [8, 7, 11], [14, 9, 44], [21, 39, 25], [37, 0, 42], [22, 3, 6, 43]]
[[4, 29, 27], [31, 10, 0], [34, 17, 41], [45, 38, 37], [22, 39, 26], [18, 16, 23], [25, 43, 1], [12, 19, 15], [2, 44, 40], [7, 20, 32], [30, 21, 13], [42, 9, 14], [8, 6, 11], [28, 24, 33], [36, 3, 35, 5]]
[[9, 35, 7], [16, 13, 14], [18, 37, 31], [6, 21, 43], [28, 1, 26], [33, 38, 2], [23, 42, 0], [40, 19, 29], [30, 39, 27], [12, 41, 34], [45, 22, 24], [5, 25, 10], [15, 36, 32], [17, 11, 8], [3, 4, 20, 44]]
[[32, 37, 35], [16, 13, 30], [45, 21, 28], [1, 9, 19], [36, 15, 7], [8, 10, 4], [40, 5, 20], [33, 26, 12], [34, 38, 17], [42, 25, 11], [24, 22, 3], [27, 43, 41], [31, 6, 39], [18, 14, 23], [0, 29, 44, 2]]
[[18, 7, 29], [8, 4, 10], [3, 22, 15], [35, 27, 42], [13, 30, 12], [0, 37, 6], [33, 9, 26], [45, 44, 40], [43, 32, 28], [38, 34, 19], [25, 1, 24], [21, 41, 14], [36, 5, 39], [2, 23, 17], [20, 16, 31, 11]]
[[18, 5, 42], [25, 31, 10], [32, 30, 33], [6, 7, 17], [11, 2, 37], [34, 24, 29], [35, 26, 45], [13, 12, 44], [16, 21, 0], [19, 15, 43], [27, 23, 28], [4, 3, 36], [20, 22, 41], [14, 8, 40], [1, 38, 39, 9]]
[[16, 4, 43], [2, 29, 26], [30, 5, 14], [41, 8, 25], [21, 37, 24], [31, 12, 6], [38, 18, 35], [36, 9, 23], [28, 32, 39], [27, 20, 1], [10, 40, 7], [11, 19, 0], [3, 45, 17], [44, 33, 34], [15, 42, 13, 22]]
[[11, 30, 31], [9, 10, 6], [22, 43, 7], [33, 37, 39], [1, 35, 14], [24, 26, 20], [4, 3, 42], [25, 27, 29], [16, 18, 21], [15, 44, 17], [36, 45, 34], [8, 19, 0], [41, 23, 28], [40, 32, 5], [12, 13, 38, 2]]
[[8, 7, 2], [10, 9, 34], [43, 29, 27], [12, 22, 39], [42, 36, 23], [28, 16, 15], [14, 31, 3], [37, 13, 45], [20, 17, 18], [1, 21, 30], [35, 44, 26], [38, 32, 33], [0, 6, 4], [41, 25, 24], [5, 11, 40, 19]]
[[45, 29, 23], [26, 8, 39], [9, 38, 30], [19, 1, 16], [7, 3, 12], [10, 35, 11], [32, 22, 21], [5, 2, 17], [20, 25, 18], [33, 44, 14], [42, 41, 37], [43, 15, 6], [4, 27, 28], [40, 34, 13], [31, 24, 36, 0]]
[[4, 19, 42], [24, 23, 38], [41, 9, 30], [18, 16, 5], [40, 36, 20], [12, 2, 43], [35, 31, 25], [7, 39, 32], [8, 13, 27], [37, 1, 11], [21, 28, 44], [45, 14, 0], [10, 6, 33], [34, 29, 17], [22, 15, 26, 3]]
[[44, 19, 42], [20, 4, 22], [34, 24, 33], [29, 30, 3], [14, 8, 35], [12, 39, 16], [41, 2, 5], [18, 45, 15], [25, 36, 17], [31, 27, 43], [38, 32, 7], [28, 26, 0], [40, 1, 23], [9, 37, 21], [6, 11, 10, 13]]
[[13, 43, 21], [27, 38, 11], [9, 25, 32], [0, 1, 41], [6, 17, 2], [23, 20, 12], [18, 31, 45], [39, 28, 33], [8, 44, 30], [36, 4, 14], [10, 15, 22], [26, 5, 24], [40, 7, 35], [34, 3, 42], [29, 19, 37, 16]]
[[40, 24, 43], [44, 26, 2], [36, 33, 14], [9, 32, 17], [11, 37, 35], [27, 38, 39], [19, 8, 15], [10, 6, 13], [5, 23, 28], [7, 3, 16], [12, 29, 20], [25, 41, 42], [18, 0, 30], [1, 45, 22], [4, 31, 34, 21]]
[[7, 8, 21], [2, 28, 34], [42, 20, 19], [35, 44, 22], [32, 5, 14], [45, 36, 24], [39, 27, 18], [9, 31, 41], [43, 4, 23], [16, 25, 11], [0, 12, 26], [15, 33, 1], [38, 17, 29], [13, 40, 6], [30, 37, 10, 3]]
[[45, 18, 0], [21, 22, 41], [25, 3, 2], [14, 28, 10], [40, 34, 35], [27, 1, 16], [39, 23, 9], [36, 38, 5], [43, 24, 20], [32, 42, 6], [13, 8, 12], [11, 33, 29], [4, 7, 37], [31, 19, 44], [15, 30, 17, 26]]
[[21, 0, 1], [20, 16, 36], [23, 35, 43], [24, 30, 17], [18, 31, 12], [7, 28, 26], [6, 38, 34], [15, 13, 25], [3, 4, 29], [9, 44, 2], [22, 40, 10], [45, 42, 19], [5, 33, 41], [8, 39, 11], [14, 37, 27, 32]]
[[32, 42, 37], [17, 26, 23], [30, 43, 33], [44, 0, 7], [36, 41, 11], [29, 27, 22], [14, 15, 5], [19, 39, 1], [13, 35, 2], [38, 40, 45], [34, 4, 25], [24, 21, 31], [12, 6, 28], [9, 3, 18], [10, 16, 8, 20]]
[[25, 35, 9], [6, 7, 32], [27, 29, 39], [20, 5, 0], [12, 37, 43], [16, 4, 10], [31, 33, 18], [8, 21, 14], [42, 23, 13], [41, 11, 19], [34, 1, 40], [30, 28, 24], [36, 26, 45], [15, 44, 2], [17, 22, 38, 3]]
[[6, 7, 42], [8, 28, 29], [14, 25, 1], [2, 24, 9], [34, 38, 20], [13, 31, 5], [33, 44, 43], [26, 22, 39], [3, 18, 27], [19, 40, 32], [10, 15, 41], [17, 35, 16], [0, 30, 11], [12, 21, 4], [37, 36, 23, 45]]
[[24, 2, 39], [45, 33, 0], [19, 27, 36], [8, 42, 3], [11, 38, 30], [14, 7, 23], [37, 17, 28], [6, 12, 26], [29, 41, 15], [13, 9, 22], [44, 35, 10], [20, 1, 4], [21, 31, 40], [43, 18, 25], [32, 16, 34, 5]]
[[42, 28, 37], [12, 35, 15], [29, 34, 45], [32, 10, 18], [30, 17, 16], [3, 20, 43], [27, 36, 6], [2, 39, 26], [38, 8, 11], [40, 22, 9], [19, 4, 31], [0, 13, 23], [5, 14, 41], [44, 25, 7], [1, 21, 24, 33]]
[[32, 18, 2], [6, 5, 17], [11, 36, 20], [10, 25, 21], [3, 22, 30], [42, 33, 44], [29, 37, 19], [4, 13, 16], [41, 38, 40], [7, 45, 12], [15, 39, 26], [24, 34, 1], [0, 31, 8], [14, 43, 27], [9, 23, 28, 35]]
[[20, 34, 2], [13, 3, 15], [30, 5, 19], [45, 21, 29], [25, 10, 1], [42, 33, 14], [9, 40, 6], [27, 16, 44], [39, 26, 43], [8, 28, 36], [0, 24, 35], [12, 41, 37], [22, 4, 7], [31, 11, 17], [23, 32, 18, 38]]
[[10, 18, 11], [44, 29, 23], [9, 36, 6], [38, 8, 40], [37, 42, 20], [28, 30, 34], [2, 0, 14], [19, 7, 15], [5, 24, 35], [33, 26, 45], [12, 21, 13], [1, 25, 31], [43, 16, 41], [4, 17, 22], [32, 3, 39, 27]]
[[9, 42, 14], [33, 32, 36], [28, 29, 18], [11, 25, 8], [5, 20, 34], [21, 15, 40], [12, 7, 2], [35, 3, 38], [16, 30, 19], [43, 37, 45], [10, 0, 23], [27, 4, 31], [44, 24, 6], [22, 17, 39], [1, 26, 41, 13]]
[[32, 2, 20], [22, 12, 3], [19, 16, 44], [7, 40, 4], [27, 10, 5], [38, 36, 43], [15, 8, 23], [30, 39, 28], [45, 31, 29], [33, 35, 42], [21, 37, 6], [0, 14, 13], [9, 11, 24], [1, 18, 41], [17, 34, 26, 25]]
[[5, 1, 8], [45, 32, 29], [43, 17, 38], [0, 23, 4], [11, 37, 7], [10, 15, 2], [16, 34, 20], [30, 36, 21], [3, 9, 14], [33, 31, 44], [41, 39, 42], [22, 6, 26], [19, 35, 25], [28, 24, 18], [40, 27, 12, 13]]
[[6, 20, 43], [0, 27, 28], [13, 9, 37], [21, 23, 44], [10, 34, 38], [17, 31, 40], [22, 29, 41], [3, 24, 4], [19, 7, 18], [32, 45, 12], [25, 42, 16], [2, 15, 5], [35, 26, 1], [14, 30, 39], [11, 33, 36, 8]]
[[29, 37, 18], [10, 44, 12], [45, 17, 16], [15, 6, 41], [21, 9, 28], [2, 30, 25], [19, 39, 23], [31, 40, 3], [43, 8, 11], [36, 0, 42], [26, 33, 35], [22, 27, 7], [13, 14, 24], [1, 32, 38], [20, 4, 5, 34]]
[[32, 11, 17], [3, 36, 2], [40, 35, 12], [30, 0, 9], [28, 33, 13], [6, 7, 43], [26, 4, 29], [16, 15, 14], [39, 20, 31], [42, 1, 8], [27, 25, 22], [10, 23, 21], [38, 44, 37], [34, 19, 18], [24, 41, 5, 45]]
[[41, 4, 21], [27, 10, 29], [0, 3, 26], [45, 36, 15], [17, 30, 42], [7, 33, 1], [43, 28, 44], [20, 13, 32], [23, 35, 22], [2, 31, 5], [6, 8, 9], [14, 12, 39], [37, 24, 34], [38, 11, 19], [40, 16, 25, 18]]
[[26, 29, 7], [41, 23, 34], [35, 37, 12], [13, 19, 36], [1, 5, 3], [18, 31, 28], [22, 16, 15], [0, 11, 9], [30, 44, 21], [38, 42, 39], [8, 32, 2], [6, 14, 20], [40, 45, 17], [43, 27, 24], [4, 33, 25, 10]]
[[5, 35, 13], [18, 21, 4], [2, 15, 26], [27, 17, 8], [40, 30, 33], [45, 3, 1], [24, 12, 11], [9, 0, 31], [6, 34, 28], [39, 42, 23], [19, 22, 32], [29, 20, 36], [41, 10, 37], [7, 44, 38], [25, 43, 14, 16]]
[[5, 43, 3], [7, 16, 31], [38, 36, 0], [37, 41, 26], [42, 23, 22], [9, 13, 34], [12, 18, 11], [44, 14, 1], [17, 40, 10], [39, 29, 25], [19, 8, 33], [28, 21, 24], [32, 6, 30], [20, 27, 15], [45, 35, 2, 4]]
[[10, 18, 44], [28, 5, 31], [29, 2, 20], [27, 15, 1], [43, 41, 3], [23, 33, 34], [8, 40, 17], [0, 13, 7], [39, 6, 35], [25, 11, 9], [22, 45, 36], [12, 30, 16], [42, 14, 21], [26, 4, 37], [19, 38, 24, 32]]
[[19, 34, 5], [18, 12, 26], [32, 1, 29], [11, 3, 6], [36, 25, 45], [21, 13, 4], [22, 37, 44], [8, 16, 35], [14, 43, 15], [33, 23, 9], [2, 27, 31], [42, 7, 38], [0, 17, 40], [41, 10, 28], [20, 24, 30, 39]]
[[10, 32, 22], [39, 31, 27], [0, 23, 38], [35, 4, 21], [36, 43, 18], [40, 2, 1], [20, 29, 9], [15, 37, 19], [12, 11, 17], [8, 33, 5], [24, 7, 42], [41, 16, 45], [14, 34, 28], [6, 30, 13], [44, 3, 26, 25]]
[[21, 20, 27], [4, 23, 7], [24, 33, 19], [34, 17, 28], [2, 37, 44], [35, 26, 45], [9, 25, 38], [36, 22, 30], [18, 12, 42], [43, 1, 6], [3, 15, 5], [29, 32, 11], [41, 13, 8], [0, 40, 10], [31, 39, 14, 16]]
[[9, 16, 11], [43, 18, 7], [5, 34, 26], [38, 36, 24], [21, 10, 41], [31, 44, 42], [29, 23, 22], [19, 8, 37], [30, 45, 32], [33, 6, 35], [17, 3, 12], [0, 14, 27], [39, 2, 25], [20, 1, 13], [40, 28, 4, 15]]
[[23, 44, 41], [38, 0, 13], [36, 16, 21], [3, 42, 32], [28, 37, 9], [27, 17, 40], [25, 43, 29], [33, 15, 26], [18, 4, 10], [24, 45, 14], [35, 1, 7], [6, 30, 20], [39, 12, 8], [31, 2, 34], [19, 22, 11, 5]]
[[7, 21, 3], [28, 25, 40], [18, 44, 2], [22, 32, 33], [4, 20, 10], [15, 36, 6], [23, 17, 39], [13, 8, 11], [26, 45, 5], [43, 30, 27], [19, 31, 41], [42, 35, 12], [37, 29, 34], [0, 24, 38], [1, 16, 14, 9]]
[[39, 17, 23], [37, 19, 30], [10, 20, 12], [44, 7, 14], [11, 9, 32], [33, 25, 35], [45, 16, 8], [26, 21, 5], [2, 42, 43], [31, 0, 22], [24, 36, 3], [40, 34, 27], [38, 18, 6], [28, 15, 29], [4, 13, 41, 1]]
[[39, 12, 7], [11, 28, 42], [32, 35, 5], [4, 13, 33], [17, 10, 24], [25, 8, 27], [0, 29, 43], [22, 15, 2], [3, 38, 44], [34, 45, 23], [21, 40, 9], [6, 30, 20], [41, 18, 14], [31, 26, 16], [36, 19, 37, 1]]
[[1, 42, 0], [5, 12, 6], [7, 13, 30], [4, 45, 26], [27, 36, 44], [25, 17, 39], [19, 43, 9], [22, 18, 10], [28, 8, 21], [33, 24, 3], [2, 23, 32], [20, 16, 31], [11, 41, 29], [34, 15, 14], [35, 38, 40, 37]]
[[44, 22, 34], [45, 10, 19], [21, 12, 35], [17, 16, 28], [14, 32, 36], [0, 11, 23], [26, 27, 24], [7, 20, 40], [41, 31, 43], [4, 33, 5], [39, 13, 29], [30, 18, 8], [9, 25, 6], [42, 37, 2], [1, 15, 38, 3]]
[[31, 34, 21], [3, 22, 9], [6, 5, 24], [45, 13, 43], [26, 25, 29], [27, 18, 12], [36, 40, 10], [32, 0, 30], [28, 1, 17], [37, 20, 19], [33, 4, 44], [16, 8, 11], [41, 38, 14], [15, 7, 2], [23, 39, 35, 42]]
[[23, 42, 39], [24, 3, 19], [44, 34, 5], [6, 27, 20], [36, 14, 38], [22, 13, 31], [45, 21, 8], [41, 18, 40], [17, 7, 2], [25, 32, 35], [1, 16, 15], [26, 9, 0], [43, 4, 30], [28, 37, 10], [33, 29, 12, 11]]
[[5, 43, 16], [1, 0, 24], [33, 10, 38], [30, 39, 26], [23, 8, 4], [45, 41, 18], [3, 20, 6], [22, 42, 32], [13, 14, 36], [40, 17, 11], [12, 44, 7], [35, 28, 34], [25, 37, 27], [29, 31, 2], [21, 9, 19, 15]]
[[29, 6, 40], [38, 44, 11], [3, 10, 9], [33, 28, 14], [39, 17, 30], [2, 1, 24], [27, 43, 7], [37, 31, 23], [22, 8, 35], [18, 16, 26], [21, 45, 34], [19, 32, 20], [0, 41, 15], [4, 36, 42], [5, 25, 12, 13]]
[[30, 43, 19], [14, 16, 27], [35, 39, 5], [25, 42, 29], [36, 40, 31], [4, 7, 21], [33, 28, 45], [6, 38, 34], [13, 2, 22], [26, 17, 12], [41, 24, 8], [15, 44, 11], [10, 23, 20], [0, 3, 32], [18, 9, 37, 1]]
[[32, 1, 30], [45, 23, 4], [7, 31, 12], [39, 3, 24], [22, 16, 14], [13, 29, 36], [42, 34, 25], [35, 38, 10], [15, 17, 20], [5, 37, 11], [18, 33, 41], [44, 26, 21], [27, 0, 19], [40, 2, 8], [9, 43, 28, 6]]
[[4, 28, 38], [12, 45, 5], [23, 35, 3], [11, 17, 7], [37, 9, 26], [20, 33, 19], [2, 13, 0], [40, 21, 24], [43, 1, 44], [22, 16, 15], [27, 25, 39], [42, 36, 8], [10, 6, 18], [41, 14, 31], [32, 30, 34, 29]]
[[31, 8, 15], [40, 45, 24], [32, 37, 14], [18, 19, 30], [29, 28, 1], [44, 38, 34], [43, 36, 41], [7, 16, 39], [13, 25, 22], [11, 12, 20], [5, 6, 4], [26, 27, 9], [21, 3, 42], [35, 33, 10], [23, 0, 17, 2]]
[[8, 31, 24], [2, 33, 18], [43, 15, 39], [16, 26, 10], [7, 25, 9], [34, 28, 5], [38, 30, 12], [21, 35, 4], [29, 32, 23], [0, 22, 6], [14, 41, 37], [17, 11, 44], [42, 13, 36], [40, 19, 27], [3, 20, 1, 45]]
[[16, 33, 4], [29, 36, 1], [2, 10, 44], [13, 18, 24], [6, 14, 17], [7, 19, 45], [20, 43, 8], [21, 41, 42], [30, 32, 31], [35, 25, 23], [37, 27, 12], [22, 11, 26], [5, 28, 38], [9, 39, 3], [34, 40, 0, 15]]
[[45, 8, 0], [44, 14, 43], [35, 38, 26], [23, 32, 19], [5, 16, 21], [7, 39, 25], [17, 22, 33], [31, 4, 10], [18, 13, 28], [6, 34, 3], [30, 41, 42], [36, 27, 37], [9, 20, 12], [15, 2, 11], [40, 24, 1, 29]]
[[10, 20, 4], [31, 16, 35], [34, 12, 24], [28, 23, 25], [26, 14, 1], [27, 30, 5], [11, 22, 37], [9, 6, 44], [40, 17, 43], [41, 13, 0], [32, 15, 45], [39, 19, 38], [33, 21, 7], [29, 18, 2], [8, 42, 3, 36]]
[[16, 41, 36], [5, 9, 24], [44, 26, 15], [21, 31, 35], [20, 12, 1], [27, 18, 32], [2, 38, 43], [25, 17, 30], [14, 11, 10], [3, 6, 13], [0, 19, 22], [34, 7, 39], [45, 42, 8], [40, 33, 4], [23, 29, 28, 37]]
[[6, 17, 36], [23, 9, 41], [25, 43, 29], [15, 8, 2], [31, 5, 19], [32, 40, 16], [11, 26, 30], [14, 18, 12], [35, 39, 24], [38, 34, 33], [4, 21, 3], [44, 10, 22], [1, 7, 13], [20, 27, 45], [28, 37, 42, 0]]
[[0, 29, 5], [22, 34, 6], [21, 20, 26], [23, 28, 37], [11, 9, 1], [12, 18, 10], [42, 43, 44], [17, 38, 40], [33, 19, 25], [3, 36, 32], [41, 2, 27], [14, 7, 45], [8, 24, 31], [30, 15, 35], [4, 39, 13, 16]]
[[29, 32, 30], [23, 45, 18], [26, 27, 1], [3, 10, 20], [31, 24, 12], [22, 35, 9], [13, 25, 37], [43, 8, 11], [7, 15, 21], [38, 40, 42], [39, 28, 14], [5, 2, 6], [36, 44, 16], [17, 0, 33], [41, 4, 34, 19]]
[[5, 9, 8], [40, 15, 29], [41, 4, 13], [34, 26, 20], [2, 7, 39], [17, 43, 25], [0, 6, 1], [3, 28, 31], [16, 36, 27], [11, 23, 44], [45, 35, 18], [21, 38, 22], [37, 33, 14], [24, 32, 19], [42, 10, 30, 12]]
[[34, 30, 1], [6, 4, 19], [15, 29, 44], [39, 36, 23], [22, 21, 7], [0, 31, 33], [10, 3, 27], [17, 38, 11], [45, 32, 41], [16, 25, 18], [9, 12, 42], [35, 24, 40], [26, 43, 8], [5, 2, 20], [13, 28, 14, 37]]
[[38, 41, 6], [10, 0, 28], [35, 25, 19], [24, 7, 45], [20, 22, 40], [34, 33, 31], [43, 36, 26], [13, 14, 9], [21, 29, 8], [12, 11, 39], [5, 4, 44], [3, 1, 18], [17, 16, 15], [30, 42, 37], [32, 23, 2, 27]]
[[30, 44, 45], [1, 39, 28], [37, 9, 42], [4, 38, 34], [15, 7, 35], [23, 25, 29], [12, 43, 40], [2, 3, 22], [36, 19, 13], [17, 32, 6], [26, 16, 5], [21, 24, 20], [33, 11, 31], [41, 0, 14], [27, 18, 10, 8]]
[[41, 8, 5], [11, 40, 25], [28, 12, 23], [14, 24, 13], [44, 34, 43], [36, 17, 16], [26, 6, 1], [42, 30, 4], [35, 37, 21], [39, 10, 29], [7, 15, 31], [22, 27, 19], [33, 0, 32], [9, 20, 2], [18, 38, 3, 45]]
[[22, 19, 42], [32, 21, 33], [37, 6, 34], [11, 13, 17], [43, 20, 4], [35, 30, 36], [25, 40, 41], [1, 26, 12], [24, 44, 10], [23, 38, 45], [0, 28, 7], [2, 15, 5], [14, 27, 8], [3, 16, 9], [18, 29, 39, 31]]
[[22, 24, 45], [5, 1, 35], [16, 34, 31], [36, 3, 13], [25, 42, 0], [19, 28, 26], [20, 11, 17], [8, 23, 2], [32, 18, 7], [21, 6, 9], [33, 15, 12], [27, 30, 37], [41, 39, 44], [14, 43, 38], [29, 10, 4, 40]]
[[26, 16, 0], [4, 29, 12], [22, 40, 9], [2, 13, 1], [18, 37, 28], [5, 7, 41], [23, 38, 30], [42, 39, 45], [36, 43, 20], [24, 44, 32], [17, 8, 19], [35, 3, 33], [34, 31, 11], [25, 10, 14], [6, 15, 21, 27]]
[[43, 35, 16], [23, 39, 37], [10, 14, 22], [45, 2, 3], [0, 27, 18], [4, 34, 44], [11, 9, 6], [41, 32, 25], [13, 29, 38], [21, 12, 24], [17, 36, 7], [15, 19, 20], [26, 30, 42], [40, 5, 28], [33, 8, 1, 31]]
[[44, 23, 36], [4, 11, 1], [22, 31, 34], [6, 12, 28], [43, 42, 15], [2, 19, 40], [32, 33, 17], [45, 8, 20], [13, 18, 41], [21, 10, 27], [14, 3, 38], [37, 24, 26], [39, 0, 25], [9, 29, 7], [30, 5, 35, 16]]
[[26, 28, 45], [31, 10, 27], [13, 9, 32], [41, 35, 17], [14, 40, 24], [42, 33, 12], [43, 11, 4], [44, 8, 0], [34, 15, 22], [23, 21, 1], [39, 2, 29], [16, 37, 36], [20, 6, 38], [18, 19, 30], [5, 3, 25, 7]]
[[0, 26, 29], [20, 15, 23], [4, 44, 3], [45, 9, 28], [37, 8, 10], [30, 7, 2], [42, 39, 38], [33, 24, 34], [31, 16, 40], [5, 22, 12], [25, 19, 27], [17, 13, 35], [18, 1, 43], [6, 14, 11], [36, 21, 32, 41]]
[[2, 28, 38], [14, 5, 44], [3, 16, 36], [26, 13, 22], [43, 4, 45], [25, 19, 11], [9, 21, 8], [31, 35, 27], [15, 33, 24], [23, 7, 32], [40, 42, 39], [6, 17, 34], [29, 12, 20], [37, 41, 30], [18, 0, 1, 10]]
[[3, 20, 32], [27, 38, 7], [2, 24, 13], [12, 15, 18], [33, 30, 43], [23, 14, 31], [29, 39, 19], [16, 10, 11], [4, 28, 35], [26, 21, 9], [34, 17, 22], [5, 6, 40], [44, 36, 42], [45, 1, 25], [41, 37, 0, 8]]
[[45, 21, 34], [22, 8, 43], [12, 7, 6], [28, 1, 0], [16, 13, 20], [26, 25, 23], [36, 15, 40], [38, 3, 5], [17, 10, 11], [19, 30, 29], [33, 42, 39], [2, 27, 41], [31, 14, 4], [18, 32, 37], [44, 9, 24, 35]]
[[6, 19, 33], [1, 32, 34], [44, 29, 3], [31, 14, 4], [10, 41, 11], [23, 8, 7], [27, 17, 28], [35, 2, 26], [24, 21, 36], [39, 22, 40], [16, 20, 13], [9, 18, 0], [25, 30, 38], [12, 43, 42], [15, 45, 37, 5]]
[[10, 23, 1], [4, 33, 18], [25, 41, 15], [24, 7, 31], [22, 28, 32], [3, 26, 6], [43, 42, 2], [20, 17, 21], [35, 44, 45], [12, 16, 27], [38, 30, 11], [9, 29, 5], [34, 37, 13], [36, 19, 40], [8, 14, 39, 0]]
[[32, 34, 1], [14, 18, 5], [26, 10, 43], [30, 37, 36], [8, 22, 45], [4, 3, 23], [38, 35, 12], [7, 16, 21], [25, 40, 9], [15, 17, 33], [2, 13, 19], [42, 29, 39], [24, 20, 41], [31, 27, 6], [0, 44, 11, 28]]
[[9, 22, 2], [41, 1, 35], [44, 10, 38], [36, 34, 24], [25, 19, 3], [14, 29, 4], [20, 21, 28], [0, 33, 27], [15, 17, 5], [26, 7, 43], [13, 37, 39], [12, 11, 18], [6, 16, 42], [8, 32, 40], [31, 45, 23, 30]]
[[26, 42, 29], [13, 25, 2], [11, 27, 44], [4, 23, 45], [6, 0, 18], [7, 40, 36], [35, 30, 5], [31, 39, 37], [16, 33, 17], [20, 43, 1], [21, 38, 8], [19, 3, 15], [24, 22, 28], [41, 9, 14], [34, 10, 32, 12]]
[[25, 7, 5], [11, 30, 28], [43, 33, 12], [1, 35, 3], [38, 31, 26], [24, 20, 41], [22, 0, 18], [32, 15, 39], [16, 13, 8], [6, 42, 37], [19, 36, 2], [40, 14, 10], [34, 23, 29], [21, 45, 27], [9, 17, 4, 44]]
