[[6, 36, 3], [29, 38, 32], [31, 28, 2], [4, 9, 35], [25, 1, 37], [24, 17, 5], [23, 15, 21], [12, 18, 27], [33, 8, 30], [26, 14, 13], [19, 20, 10], [11, 0, 34], [22, 7, 16]]
[[26, 35, 18], [30, 28, 38], [16, 12, 10], [1, 36, 15], [20, 11, 4], [2, 32, 7], [25, 22, 37], [29, 17, 24], [3, 9, 31], [14, 0, 13], [21, 6, 33], [8, 27, 19], [34, 23, 5]]
[[8, 15, 27], [5, 24, 13], [1, 6, 19], [4, 30, 17], [34, 21, 14], [10, 31, 16], [3, 36, 28], [38, 12, 2], [37, 23, 9], [33, 18, 0], [11, 22, 32], [25, 29, 35], [20, 7, 26]]
[[13, 11, 6], [17, 8, 21], [1, 35, 33], [3, 23, 0], [19, 9, 36], [30, 25, 4], [15, 5, 2], [27, 10, 34], [31, 7, 38], [29, 12, 24], [16, 22, 37], [18, 32, 14], [28, 20, 26]]
[[35, 27, 30], [4, 11, 10], [25, 8, 24], [22, 7, 20], [1, 23, 13], [3, 34, 36], [33, 9, 18], [6, 12, 28], [2, 29, 32], [21, 5, 17], [14, 16, 0], [37, 26, 15], [38, 31, 19]]
[[22, 31, 27], [38, 1, 24], [25, 29, 30], [32, 20, 28], [5, 3, 26], [15, 10, 2], [16, 33, 13], [14, 12, 8], [36, 21, 18], [35, 0, 23], [11, 37, 34], [19, 6, 9], [7, 4, 17]]
[[12, 25, 20], [31, 34, 8], [15, 5, 4], [23, 33, 16], [2, 18, 9], [22, 3, 21], [26, 24, 19], [32, 10, 37], [38, 36, 17], [35, 30, 28], [29, 13, 27], [6, 0, 7], [14, 11, 1]]
[[13, 9, 27], [24, 33, 8], [20, 23, 17], [34, 18, 35], [30, 31, 37], [28, 4, 11], [15, 5, 12], [36, 7, 0], [25, 38, 1], [3, 16, 26], [22, 14, 19], [32, 10, 21], [29, 6, 2]]
[[19, 7, 33], [28, 27, 1], [3, 13, 11], [34, 30, 14], [12, 5, 32], [4, 17, 20], [2, 21, 6], [25, 18, 35], [10, 15, 24], [23, 8, 26], [38, 29, 31], [9, 0, 37], [16, 22, 36]]
[[4, 14, 12], [5, 18, 32], [21, 34, 25], [9, 2, 19], [0, 27, 31], [1, 16, 3], [33, 24, 28], [11, 17, 13], [8, 36, 20], [22, 6, 30], [29, 35, 7], [15, 10, 38], [26, 23, 37]]
[[15, 24, 19], [2, 18, 4], [8, 14, 35], [33, 22, 10], [37, 29, 38], [26, 12, 5], [20, 30, 23], [0, 36, 6], [31, 7, 11], [16, 21, 13], [28, 1, 9], [27, 3, 25], [17, 34, 32]]
[[23, 32, 38], [26, 36, 3], [21, 17, 25], [20, 31, 19], [10, 11, 9], [2, 4, 33], [15, 16, 29], [5, 22, 28], [12, 34, 13], [8, 27, 37], [7, 1, 30], [0, 18, 6], [24, 35, 14]]
[[22, 28, 34], [31, 25, 38], [14, 29, 33], [1, 17, 18], [15, 20, 36], [9, 23, 16], [24, 4, 19], [21, 13, 5], [37, 2, 12], [7, 0, 30], [35, 32, 3], [10, 27, 26], [8, 6, 11]]
[[26, 13, 24], [31, 2, 29], [11, 30, 37], [4, 20, 28], [16, 8, 15], [12, 21, 18], [0, 5, 35], [10, 19, 14], [22, 3, 23], [9, 33, 6], [38, 1, 36], [25, 27, 32], [7, 34, 17]]
[[6, 3, 11], [35, 23, 28], [33, 17, 22], [10, 31, 13], [32, 19, 27], [8, 9, 18], [12, 4, 25], [24, 36, 0], [26, 37, 14], [21, 2, 1], [20, 5, 34], [7, 38, 30], [15, 29, 16]]
[[12, 8, 13], [31, 11, 20], [14, 34, 3], [18, 37, 5], [0, 15, 19], [30, 27, 9], [1, 2, 22], [38, 35, 32], [26, 10, 29], [28, 17, 25], [16, 6, 24], [33, 23, 21], [4, 7, 36]]
[[35, 26, 5], [10, 29, 11], [23, 17, 13], [24, 7, 25], [15, 14, 33], [19, 21, 3], [36, 0, 22], [12, 8, 30], [28, 37, 38], [16, 34, 27], [2, 4, 6], [31, 1, 18], [20, 32, 9]]
[[20, 27, 21], [22, 5, 18], [3, 23, 6], [2, 1, 29], [37, 26, 8], [33, 24, 25], [31, 9, 16], [4, 10, 14], [13, 28, 0], [12, 38, 35], [34, 11, 32], [15, 19, 7], [36, 17, 30]]
[[29, 0, 28], [13, 22, 8], [33, 36, 27], [15, 1, 30], [14, 37, 11], [34, 19, 7], [25, 35, 6], [16, 38, 20], [9, 21, 12], [5, 4, 10], [18, 24, 3], [32, 17, 26], [2, 31, 23]]
[[36, 5, 24], [37, 15, 29], [25, 2, 22], [12, 11, 3], [7, 38, 18], [27, 14, 0], [4, 35, 1], [13, 33, 20], [19, 21, 9], [23, 10, 31], [32, 17, 28], [6, 8, 16], [26, 30, 34]]
[[37, 18, 24], [0, 29, 17], [2, 27, 13], [4, 14, 23], [7, 21, 5], [26, 8, 31], [11, 6, 36], [35, 38, 12], [32, 10, 3], [28, 33, 30], [9, 19, 20], [25, 16, 22], [34, 15, 1]]
[[36, 33, 2], [3, 28, 1], [32, 14, 18], [20, 11, 17], [35, 26, 15], [30, 21, 13], [38, 6, 19], [23, 4, 8], [25, 27, 34], [12, 29, 5], [0, 7, 22], [16, 10, 31], [24, 9, 37]]
[[30, 9, 35], [22, 24, 17], [4, 19, 37], [7, 0, 3], [38, 18, 16], [26, 2, 14], [34, 25, 31], [6, 33, 21], [27, 32, 13], [5, 15, 29], [8, 11, 12], [10, 1, 36], [28, 20, 23]]
[[37, 4, 28], [35, 2, 22], [8, 11, 17], [3, 16, 14], [36, 5, 9], [10, 29, 13], [24, 38, 1], [20, 19, 27], [18, 32, 21], [26, 15, 0], [6, 23, 34], [7, 12, 30], [33, 31, 25]]
[[32, 27, 5], [1, 29, 13], [8, 37, 7], [17, 35, 4], [10, 12, 30], [23, 2, 3], [28, 19, 21], [18, 9, 16], [34, 31, 25], [38, 14, 0], [6, 33, 36], [15, 11, 20], [26, 22, 24]]
[[34, 8, 33], [16, 6, 13], [36, 28, 22], [14, 23, 18], [24, 27, 12], [3, 32, 5], [37, 1, 26], [11, 31, 17], [20, 30, 2], [0, 29, 35], [10, 9, 19], [15, 7, 38], [25, 21, 4]]
[[30, 1, 12], [22, 9, 38], [8, 35, 26], [4, 27, 23], [24, 20, 5], [0, 6, 10], [21, 31, 7], [18, 32, 14], [15, 34, 19], [17, 29, 37], [36, 13, 11], [2, 16, 28], [33, 3, 25]]
[[8, 13, 26], [19, 9, 6], [20, 5, 12], [18, 38, 14], [7, 22, 0], [16, 3, 15], [37, 36, 11], [28, 34, 23], [4, 24, 29], [30, 31, 17], [35, 10, 33], [1, 2, 32], [25, 21, 27]]
[[29, 8, 3], [1, 27, 17], [21, 31, 36], [2, 15, 26], [5, 37, 7], [30, 33, 16], [9, 19, 12], [22, 14, 20], [13, 24, 35], [4, 18, 34], [38, 32, 28], [25, 11, 23], [0, 6, 10]]
[[25, 4, 3], [14, 31, 2], [1, 6, 32], [30, 16, 18], [22, 0, 12], [5, 10, 37], [8, 24, 11], [21, 38, 23], [36, 17, 29], [35, 34, 13], [19, 15, 7], [9, 28, 20], [27, 26, 33]]
[[22, 3, 20], [27, 11, 17], [24, 10, 32], [16, 38, 30], [37, 14, 23], [19, 2, 12], [21, 13, 28], [7, 33, 0], [18, 26, 1], [29, 15, 4], [8, 9, 34], [5, 25, 31], [6, 35, 36]]
[[22, 14, 21], [4, 16, 27], [30, 17, 5], [9, 18, 38], [33, 34, 3], [25, 36, 19], [20, 31, 32], [0, 6, 8], [1, 2, 35], [12, 7, 23], [11, 10, 29], [15, 37, 24], [26, 13, 28]]
[[29, 25, 12], [18, 32, 0], [35, 33, 31], [19, 30, 22], [7, 27, 10], [26, 15, 11], [14, 8, 9], [28, 20, 37], [13, 24, 4], [23, 3, 2], [1, 6, 38], [36, 17, 16], [21, 34, 5]]
[[23, 32, 4], [29, 11, 14], [9, 21, 24], [37, 16, 5], [7, 2, 26], [36, 25, 30], [6, 20, 0], [13, 34, 18], [38, 1, 33], [15, 31, 28], [10, 17, 35], [19, 22, 3], [8, 27, 12]]
[[15, 32, 21], [12, 2, 17], [31, 27, 3], [28, 7, 26], [24, 29, 33], [1, 18, 0], [9, 20, 16], [36, 13, 11], [30, 23, 8], [34, 19, 38], [22, 35, 25], [37, 4, 10], [14, 6, 5]]
[[11, 27, 20], [12, 35, 29], [5, 37, 30], [19, 33, 36], [8, 24, 13], [16, 1, 25], [3, 14, 7], [22, 9, 38], [2, 28, 31], [10, 17, 18], [34, 4, 15], [6, 21, 23], [26, 32, 0]]
[[0, 7, 22], [20, 19, 25], [11, 23, 3], [30, 1, 37], [6, 36, 9], [4, 8, 35], [12, 38, 16], [10, 24, 31], [32, 18, 34], [21, 13, 28], [15, 14, 33], [2, 5, 26], [29, 27, 17]]
[[23, 33, 12], [0, 16, 18], [13, 28, 5], [35, 17, 36], [1, 34, 10], [30, 26, 25], [24, 8, 6], [32, 22, 15], [7, 38, 9], [20, 21, 19], [27, 29, 4], [3, 37, 11], [31, 2, 14]]
[[9, 34, 35], [26, 24, 38], [37, 27, 29], [21, 2, 23], [28, 17, 0], [20, 10, 36], [30, 7, 32], [18, 3, 14], [31, 15, 12], [16, 6, 5], [4, 8, 19], [1, 11, 33], [22, 25, 13]]
[[21, 32, 8], [16, 10, 2], [4, 28, 13], [24, 11, 31], [14, 35, 1], [0, 38, 3], [27, 15, 22], [9, 6, 5], [29, 12, 34], [20, 23, 36], [37, 17, 19], [33, 30, 18], [7, 25, 26]]
[[34, 3, 14], [31, 32, 12], [5, 10, 13], [1, 15, 28], [18, 25, 16], [30, 19, 8], [0, 26, 4], [38, 24, 11], [6, 7, 37], [29, 27, 35], [36, 2, 17], [21, 9, 23], [33, 22, 20]]
[[19, 18, 37], [25, 24, 22], [20, 29, 5], [10, 8, 21], [33, 15, 35], [4, 0, 31], [34, 38, 26], [1, 11, 13], [36, 3, 32], [6, 2, 9], [30, 16, 23], [27, 17, 12], [28, 7, 14]]
[[16, 19, 27], [26, 28, 20], [33, 13, 12], [31, 3, 17], [9, 5, 37], [22, 2, 14], [38, 36, 4], [23, 15, 18], [10, 21, 7], [1, 0, 24], [8, 34, 30], [11, 6, 35], [25, 29, 32]]
[[29, 5, 20], [13, 6, 21], [15, 25, 2], [28, 27, 31], [24, 33, 26], [37, 4, 36], [8, 19, 23], [30, 0, 35], [12, 32, 38], [17, 14, 22], [9, 11, 34], [16, 10, 1], [3, 7, 18]]
[[29, 36, 2], [5, 9, 3], [26, 24, 33], [17, 8, 6], [38, 31, 37], [30, 16, 11], [23, 20, 13], [28, 19, 34], [32, 12, 4], [22, 14, 35], [18, 0, 7], [27, 15, 10], [21, 25, 1]]
[[34, 4, 5], [28, 9, 20], [11, 8, 30], [3, 35, 6], [36, 24, 15], [1, 0, 37], [38, 14, 17], [27, 25, 31], [29, 2, 13], [18, 21, 7], [12, 32, 19], [33, 23, 10], [26, 16, 22]]
[[15, 6, 1], [23, 32, 10], [9, 17, 16], [36, 3, 11], [5, 0, 18], [25, 37, 34], [31, 29, 22], [28, 33, 14], [8, 7, 24], [19, 26, 12], [35, 13, 20], [38, 2, 21], [27, 30, 4]]
