[[18, 1, 0], [26, 9, 19], [2, 17, 23], [15, 8, 5], [14, 20, 12], [28, 10, 16], [6, 27, 4], [11, 3, 7, 25], [21, 13, 22, 24]]
[[27, 20, 2], [8, 13, 19], [10, 9, 0], [17, 21, 16], [14, 15, 12], [18, 26, 1], [7, 24, 23], [25, 5, 22, 11], [28, 4, 3, 6]]
[[27, 14, 22], [2, 26, 15], [7, 1, 28], [19, 16, 11], [24, 10, 5], [23, 18, 12], [9, 0, 25], [8, 17, 21, 4], [6, 13, 20, 3]]
[[26, 4, 14], [17, 27, 18], [6, 22, 13], [21, 3, 19], [12, 0, 23], [2, 11, 9], [24, 28, 16], [1, 20, 15, 10], [8, 5, 25, 7]]
[[27, 14, 28], [16, 3, 9], [13, 10, 25], [5, 26, 1], [17, 19, 15], [2, 11, 24], [18, 8, 0], [22, 6, 20, 4], [21, 12, 7, 23]]
[[19, 25, 20], [12, 3, 13], [21, 17, 9], [1, 11, 28], [24, 23, 27], [8, 22, 26], [14, 16, 15], [18, 2, 4, 0], [5, 6, 7, 10]]
[[28, 6, 23], [24, 22, 10], [2, 0, 17], [4, 20, 13], [1, 26, 3], [18, 21, 8], [27, 15, 11], [12, 7, 16, 14], [5, 19, 25, 9]]
[[28, 5, 6], [14, 22, 16], [21, 12, 23], [27, 19, 8], [9, 15, 4], [0, 1, 11], [25, 17, 20], [18, 2, 3, 7], [24, 10, 13, 26]]
[[10, 27, 22], [11, 23, 19], [12, 6, 14], [3, 21, 5], [0, 8, 13], [16, 4, 18], [26, 7, 25], [28, 17, 24, 20], [9, 1, 2, 15]]
[[25, 15, 21], [7, 11, 27], [22, 1, 20], [23, 19, 4], [16, 9, 0], [14, 6, 5], [2, 28, 18], [17, 26, 12, 13], [8, 3, 10, 24]]
[[23, 6, 3], [27, 10, 22], [14, 17, 5], [13, 25, 16], [8, 12, 15], [7, 18, 1], [26, 21, 24], [4, 28, 9, 2], [19, 11, 0, 20]]
[[8, 0, 4], [1, 26, 7], [19, 27, 9], [17, 16, 24], [28, 12, 14], [15, 22, 23], [25, 18, 11], [20, 13, 3, 5], [2, 6, 10, 21]]
[[2, 10, 17], [27, 4, 14], [8, 11, 24], [18, 12, 21], [15, 20, 13], [19, 7, 3], [26, 6, 16], [1, 0, 23, 9], [22, 5, 25, 28]]
[[19, 16, 15], [21, 12, 9], [18, 22, 11], [13, 1, 20], [17, 28, 14], [8, 5, 26], [3, 25, 4], [23, 6, 7, 0], [27, 24, 2, 10]]
[[5, 0, 28], [19, 12, 3], [2, 27, 17], [1, 6, 22], [8, 25, 4], [20, 26, 18], [14, 15, 13], [7, 23, 10, 16], [21, 9, 24, 11]]
[[2, 20, 9], [16, 8, 4], [1, 7, 27], [6, 22, 25], [0, 18, 5], [11, 10, 3], [26, 24, 13], [28, 15, 19, 12], [17, 23, 21, 14]]
[[14, 8, 9], [10, 6, 12], [0, 28, 21], [19, 26, 23], [5, 25, 1], [7, 2, 20], [3, 15, 13], [11, 18, 4, 27], [22, 24, 16, 17]]
[[10, 1, 21], [5, 23, 27], [12, 17, 2], [26, 14, 6], [19, 25, 20], [13, 11, 8], [18, 16, 7], [15, 22, 4, 9], [24, 28, 3, 0]]
[[0, 7, 19], [17, 18, 21], [5, 10, 6], [11, 15, 1], [14, 13, 25], [3, 20, 26], [16, 22, 4], [2, 23, 24, 9], [27, 28, 8, 12]]
[[10, 5, 27], [3, 11, 22], [2, 12, 1], [25, 24, 23], [21, 8, 9], [0, 16, 7], [26, 14, 6], [28, 20, 17, 13], [19, 18, 4, 15]]
[[14, 4, 9], [22, 10, 0], [27, 6, 5], [15, 26, 25], [13, 11, 24], [17, 16, 12], [1, 23, 28], [21, 3, 20, 8], [7, 2, 18, 19]]
[[5, 4, 0], [12, 16, 11], [10, 17, 21], [7, 6, 27], [15, 24, 13], [28, 23, 14], [20, 9, 1], [19, 2, 22, 8], [18, 25, 26, 3]]
[[24, 27, 25], [9, 10, 6], [15, 14, 3], [16, 22, 19], [20, 4, 13], [0, 12, 23], [2, 7, 11], [21, 26, 1, 8], [17, 18, 28, 5]]
[[15, 1, 16], [23, 28, 17], [21, 4, 22], [25, 7, 2], [27, 12, 24], [11, 9, 6], [13, 5, 20], [0, 3, 26, 19], [10, 18, 8, 14]]
[[28, 17, 16], [7, 2, 0], [22, 8, 10], [15, 19, 5], [23, 27, 6], [11, 25, 14], [3, 20, 12], [13, 21, 4, 1], [18, 9, 24, 26]]
[[3, 6, 23], [2, 25, 26], [27, 18, 15], [13, 1, 20], [12, 8, 14], [7, 16, 0], [10, 28, 21], [22, 17, 5, 19], [4, 24, 9, 11]]
[[8, 10, 26], [16, 2, 23], [6, 1, 21], [11, 22, 20], [18, 24, 5], [13, 4, 14], [12, 28, 0], [3, 19, 9, 7], [27, 25, 15, 17]]
[[5, 10, 24], [2, 17, 3], [22, 26, 19], [6, 12, 21], [0, 7, 1], [23, 13, 8], [18, 15, 20], [4, 27, 11, 14], [28, 9, 16, 25]]
[[1, 20, 3], [0, 7, 24], [22, 6, 14], [23, 26, 18], [4, 5, 17], [8, 12, 25], [2, 9, 21], [28, 19, 15, 10], [27, 11, 13, 16]]
[[23, 15, 13], [9, 18, 8], [5, 3, 6], [19, 12, 25], [4, 1, 7], [24, 16, 21], [17, 14, 11], [22, 2, 10, 26], [27, 0, 20, 28]]
[[6, 24, 2], [9, 11, 26], [12, 19, 17], [7, 28, 8], [14, 13, 27], [21, 23, 22], [20, 15, 1], [16, 5, 4, 25], [3, 10, 0, 18]]
[[25, 5, 21], [4, 20, 24], [18, 3, 0], [6, 13, 1], [12, 2, 7], [15, 11, 9], [27, 22, 26], [10, 17, 8, 19], [23, 28, 16, 14]]
[[8, 25, 11], [9, 26, 13], [16, 17, 7], [28, 24, 23], [4, 2, 22], [15, 21, 18], [3, 6, 0], [12, 20, 10, 5], [19, 14, 27, 1]]
[[0, 25, 11], [27, 19, 10], [7, 16, 22], [3, 24, 14], [8, 23, 9], [17, 26, 20], [5, 28, 15], [13, 21, 18, 4], [12, 2, 6, 1]]
[[16, 14, 4], [5, 15, 27], [18, 26, 1], [20, 2, 17], [3, 0, 12], [19, 28, 7], [6, 9, 21], [11, 24, 13, 10], [25, 8, 23, 22]]
[[4, 1, 7], [17, 16, 12], [26, 22, 6], [21, 19, 15], [24, 2, 10], [8, 27, 5], [3, 11, 23], [25, 18, 9, 13], [28, 0, 14, 20]]
[[11, 18, 1], [22, 15, 13], [5, 19, 2], [9, 20, 17], [21, 26, 25], [6, 27, 3], [23, 24, 16], [10, 0, 4, 14], [28, 7, 12, 8]]
[[14, 5, 24], [26, 1, 23], [0, 2, 12], [25, 28, 18], [9, 6, 16], [7, 20, 22], [4, 15, 27], [11, 10, 19, 13], [17, 8, 21, 3]]
[[6, 2, 8], [18, 1, 21], [3, 0, 17], [20, 14, 28], [12, 27, 5], [13, 11, 19], [9, 15, 26], [7, 24, 25, 10], [4, 22, 16, 23]]
[[21, 8, 28], [16, 26, 4], [10, 5, 15], [7, 0, 1], [27, 25, 18], [19, 20, 14], [24, 17, 11], [23, 13, 3, 12], [9, 2, 6, 22]]
[[10, 27, 21], [8, 19, 1], [3, 9, 0], [17, 12, 28], [18, 24, 13], [20, 14, 7], [25, 26, 6], [5, 15, 4, 22], [2, 16, 11, 23]]
[[5, 24, 4], [16, 9, 13], [27, 21, 3], [17, 8, 7], [23, 18, 14], [25, 26, 1], [2, 20, 28], [10, 6, 0, 12], [15, 19, 11, 22]]
[[28, 17, 16], [9, 26, 19], [7, 18, 10], [11, 5, 21], [14, 23, 15], [25, 24, 27], [13, 3, 12], [0, 22, 6, 8], [20, 2, 1, 4]]
[[1, 13, 6], [5, 20, 22], [12, 10, 14], [8, 27, 9], [7, 28, 26], [15, 19, 25], [11, 16, 21], [3, 18, 24, 2], [17, 23, 4, 0]]
[[18, 27, 10], [2, 11, 0], [5, 17, 9], [20, 23, 13], [14, 12, 8], [1, 4, 7], [25, 21, 16], [15, 3, 19, 22], [6, 28, 26, 24]]
[[12, 14, 19], [20, 3, 24], [18, 13, 22], [17, 6, 5], [2, 0, 27], [25, 26, 8], [7, 9, 11], [21, 1, 23, 16], [10, 28, 15, 4]]
[[14, 11, 9], [24, 16, 26], [13, 18, 5], [22, 2, 4], [20, 1, 17], [23, 10, 12], [8, 0, 19], [3, 25, 6, 27], [7, 21, 15, 28]]
[[8, 2, 5], [27, 23, 21], [20, 19, 14], [17, 11, 6], [7, 16, 4], [1, 22, 10], [12, 26, 3], [18, 25, 13, 15], [9, 24, 28, 0]]
[[7, 14, 15], [5, 8, 0], [19, 26, 24], [4, 25, 21], [22, 16, 13], [1, 11, 28], [6, 20, 18], [10, 17, 23, 12], [2, 27, 9, 3]]
[[8, 2, 15], [5, 20, 21], [22, 28, 6], [13, 9, 24], [11, 25, 23], [0, 4, 19], [1, 26, 12], [3, 27, 18, 17], [16, 10, 14, 7]]
[[20, 2, 23], [11, 14, 21], [13, 18, 17], [10, 26, 28], [25, 6, 16], [19, 22, 1], [7, 15, 0], [12, 8, 27, 5], [24, 9, 4, 3]]
[[7, 25, 4], [16, 23, 1], [22, 21, 0], [6, 8, 11], [12, 26, 20], [15, 28, 2], [10, 17, 3], [5, 13, 24, 18], [27, 14, 19, 9]]
[[15, 24, 13], [19, 26, 28], [17, 14, 8], [7, 16, 3], [21, 12, 0], [20, 4, 22], [9, 11, 27], [1, 5, 6, 18], [10, 25, 23, 2]]
[[2, 23, 9], [18, 0, 27], [19, 7, 25], [4, 13, 15], [21, 11, 1], [12, 24, 20], [10, 22, 3], [5, 26, 17, 16], [14, 28, 6, 8]]
[[1, 14, 20], [7, 19, 11], [6, 21, 13], [15, 12, 27], [5, 24, 0], [3, 2, 18], [23, 25, 16], [22, 4, 17, 10], [8, 28, 26, 9]]
[[1, 22, 13], [10, 11, 25], [28, 2, 16], [26, 15, 12], [27, 6, 8], [24, 20, 7], [0, 5, 4], [14, 18, 21, 3], [23, 19, 17, 9]]
[[20, 12, 3], [25, 14, 10], [2, 28, 16], [1, 9, 27], [26, 4, 0], [24, 22, 13], [23, 6, 15], [18, 8, 21, 19], [17, 7, 5, 11]]
[[27, 26, 5], [0, 17, 19], [18, 21, 9], [1, 28, 12], [15, 6, 11], [16, 10, 22], [23, 13, 4], [20, 14, 3, 24], [8, 2, 25, 7]]
[[12, 17, 14], [10, 13, 26], [2, 3, 18], [24, 19, 23], [6, 22, 16], [28, 7, 15], [5, 1, 25], [4, 9, 11, 8], [21, 0, 20, 27]]
[[23, 8, 3], [16, 1, 27], [14, 22, 11], [25, 15, 24], [12, 9, 4], [26, 13, 5], [19, 28, 2], [20, 10, 21, 17], [7, 6, 0, 18]]
[[21, 1, 26], [3, 14, 27], [12, 17, 2], [23, 0, 4], [22, 19, 16], [28, 24, 8], [5, 13, 10], [18, 6, 7, 9], [11, 15, 20, 25]]
[[0, 4, 12], [20, 17, 8], [23, 6, 25], [14, 21, 3], [5, 10, 7], [19, 24, 13], [15, 22, 27], [18, 11, 28, 2], [26, 16, 9, 1]]
[[0, 22, 27], [26, 10, 13], [4, 7, 14], [28, 5, 18], [6, 11, 24], [21, 2, 8], [1, 19, 15], [12, 17, 25, 16], [3, 23, 9, 20]]
[[7, 8, 2], [17, 1, 0], [22, 19, 26], [21, 24, 4], [10, 11, 23], [13, 28, 25], [20, 6, 27], [18, 9, 14, 16], [3, 12, 15, 5]]
[[16, 4, 15], [0, 18, 19], [3, 25, 2], [6, 5, 11], [27, 12, 10], [8, 24, 23], [7, 26, 13], [22, 9, 14, 20], [1, 21, 28, 17]]
[[15, 12, 23], [11, 3, 20], [22, 18, 16], [21, 7, 5], [14, 4, 19], [27, 2, 13], [8, 25, 26], [6, 28, 9, 1], [0, 24, 10, 17]]
[[4, 15, 27], [18, 22, 6], [19, 21, 3], [10, 2, 28], [14, 16, 24], [0, 8, 12], [23, 7, 25], [9, 26, 17, 5], [13, 11, 20, 1]]
[[14, 24, 11], [20, 10, 1], [15, 13, 4], [3, 8, 26], [12, 19, 25], [21, 22, 0], [7, 18, 5], [2, 27, 16, 9], [17, 23, 6, 28]]
[[26, 4, 18], [6, 8, 7], [24, 2, 27], [5, 13, 19], [1, 20, 14], [3, 9, 11], [10, 17, 12], [0, 28, 22, 16], [21, 25, 23, 15]]
[[18, 11, 6], [23, 5, 2], [12, 7, 8], [26, 13, 9], [19, 24, 27], [20, 14, 25], [16, 1, 4], [0, 22, 10, 21], [28, 17, 3, 15]]
[[5, 6, 17], [21, 15, 28], [23, 9, 19], [1, 24, 8], [14, 3, 16], [11, 22, 25], [0, 12, 20], [18, 10, 4, 26], [13, 2, 27, 7]]
[[13, 23, 24], [3, 11, 15], [2, 28, 9], [27, 20, 5], [14, 4, 12], [21, 19, 18], [6, 17, 22], [26, 8, 10, 16], [7, 1, 25, 0]]
[[6, 9, 7], [13, 10, 20], [27, 3, 19], [23, 15, 24], [21, 25, 4], [17, 12, 0], [22, 11, 2], [28, 18, 5, 8], [26, 14, 16, 1]]
[[12, 16, 1], [10, 9, 19], [24, 0, 4], [20, 3, 26], [28, 11, 22], [8, 2, 5], [27, 23, 18], [25, 15, 14, 13], [6, 17, 7, 21]]
[[1, 9, 28], [27, 12, 26], [7, 11, 17], [15, 18, 22], [21, 10, 6], [5, 25, 13], [20, 16, 2], [3, 0, 23, 4], [14, 24, 8, 19]]
[[16, 24, 2], [20, 13, 12], [19, 11, 25], [26, 21, 5], [6, 15, 0], [14, 3, 7], [10, 28, 8], [27, 17, 9, 1], [4, 18, 22, 23]]
[[19, 7, 13], [20, 23, 5], [9, 21, 11], [8, 15, 4], [28, 18, 26], [27, 6, 16], [22, 12, 3], [1, 14, 25, 17], [2, 0, 24, 10]]
[[14, 17, 9], [20, 6, 12], [24, 10, 4], [27, 11, 25], [22, 15, 16], [18, 3, 23], [21, 28, 5], [19, 0, 8, 26], [13, 1, 2, 7]]
[[13, 22, 15], [16, 3, 23], [17, 7, 18], [8, 26, 2], [21, 14, 10], [20, 19, 4], [27, 25, 11], [6, 0, 24, 5], [28, 1, 12, 9]]
