[[38, 17, 18], [0, 4, 33], [10, 13, 42], [28, 23, 14], [9, 5, 36], [37, 35, 11], [40, 12, 20], [15, 21, 1], [26, 6, 3], [39, 8, 25], [24, 16, 29], [32, 19, 41], [7, 34, 31], [27, 22, 2, 30]]
[[31, 25, 37], [26, 11, 42], [8, 21, 36], [15, 33, 38], [41, 28, 7], [20, 27, 40], [5, 1, 14], [9, 24, 35], [30, 34, 6], [3, 39, 29], [32, 0, 4], [17, 19, 22], [23, 16, 13], [18, 2, 12, 10]]
[[33, 28, 42], [20, 6, 31], [11, 16, 18], [29, 13, 32], [30, 4, 22], [0, 25, 2], [21, 23, 24], [36, 1, 8], [40, 38, 14], [3, 35, 27], [5, 37, 15], [7, 17, 19], [12, 39, 9], [10, 26, 41, 34]]
[[29, 1, 26], [42, 24, 10], [8, 30, 13], [40, 38, 19], [22, 2, 20], [37, 39, 36], [17, 21, 6], [41, 32, 15], [34, 27, 25], [9, 23, 11], [35, 33, 4], [5, 7, 12], [18, 28, 16], [3, 31, 0, 14]]
[[25, 14, 4], [0, 39, 27], [21, 12, 8], [26, 33, 24], [42, 37, 16], [1, 15, 13], [38, 3, 29], [28, 36, 41], [40, 20, 7], [23, 11, 22], [5, 30, 34], [32, 2, 35], [19, 10, 9], [17, 31, 18, 6]]
[[35, 21, 31], [23, 5, 36], [4, 7, 20], [12, 1, 30], [33, 17, 14], [9, 11, 8], [19, 10, 3], [24, 39, 40], [37, 27, 42], [2, 13, 28], [34, 41, 16], [22, 15, 29], [32, 25, 0], [18, 6, 26, 38]]
[[15, 16, 17], [19, 29, 22], [41, 27, 10], [23, 36, 9], [6, 5, 18], [0, 3, 1], [31, 30, 34], [13, 2, 4], [11, 21, 32], [25, 24, 35], [40, 7, 37], [38, 39, 8], [26, 42, 14], [33, 12, 28, 20]]
[[21, 33, 6], [23, 9, 40], [5, 8, 2], [16, 29, 12], [24, 1, 17], [11, 36, 28], [13, 30, 35], [42, 0, 41], [18, 20, 26], [4, 3, 22], [31, 7, 32], [10, 19, 34], [27, 39, 15], [38, 14, 37, 25]]
[[12, 39, 9], [38, 2, 35], [30, 5, 24], [3, 36, 21], [15, 18, 41], [11, 19, 27], [20, 25, 1], [31, 13, 14], [16, 33, 28], [42, 17, 22], [0, 10, 34], [40, 37, 8], [7, 26, 23], [29, 32, 4, 6]]
[[14, 42, 26], [19, 12, 24], [27, 8, 22], [4, 18, 9], [33, 13, 0], [21, 28, 29], [1, 39, 2], [16, 25, 34], [32, 11, 37], [17, 6, 15], [23, 10, 5], [38, 40, 20], [30, 36, 7], [3, 41, 31, 35]]
[[4, 39, 40], [37, 18, 32], [30, 23, 13], [26, 24, 38], [20, 19, 16], [27, 11, 1], [3, 35, 29], [42, 21, 12], [31, 7, 5], [36, 6, 33], [9, 25, 14], [41, 0, 17], [8, 15, 22], [2, 34, 10, 28]]
[[22, 41, 33], [16, 25, 42], [29, 10, 1], [9, 17, 23], [28, 8, 34], [12, 19, 39], [3, 27, 31], [6, 24, 7], [36, 2, 35], [5, 14, 32], [13, 30, 37], [15, 21, 11], [0, 26, 4], [18, 40, 20, 38]]
[[20, 19, 7], [1, 40, 2], [15, 28, 33], [32, 36, 10], [25, 26, 17], [5, 30, 29], [38, 6, 0], [21, 42, 39], [3, 37, 16], [18, 4, 12], [35, 8, 9], [13, 14, 27], [34, 23, 11], [41, 24, 31, 22]]
[[30, 32, 18], [6, 29, 35], [36, 13, 8], [3, 27, 26], [28, 21, 33], [17, 34, 42], [9, 37, 15], [16, 31, 19], [0, 10, 39], [14, 5, 11], [24, 7, 38], [12, 1, 22], [2, 4, 20], [41, 40, 25, 23]]
[[40, 4, 35], [27, 37, 9], [34, 2, 31], [32, 7, 21], [8, 28, 3], [20, 15, 38], [22, 19, 39], [12, 17, 41], [29, 42, 36], [33, 13, 6], [11, 30, 25], [14, 1, 23], [26, 10, 5], [18, 16, 24, 0]]
[[18, 21, 8], [2, 5, 6], [23, 17, 42], [30, 22, 19], [28, 34, 1], [15, 11, 24], [12, 7, 14], [26, 38, 4], [29, 40, 32], [36, 9, 33], [13, 39, 10], [20, 16, 31], [41, 25, 0], [35, 37, 3, 27]]
[[29, 12, 28], [19, 34, 0], [22, 21, 23], [5, 6, 18], [3, 42, 20], [16, 41, 8], [35, 40, 39], [14, 24, 33], [36, 15, 2], [17, 26, 25], [4, 13, 32], [1, 11, 27], [9, 10, 37], [31, 38, 30, 7]]
[[2, 11, 23], [28, 30, 10], [37, 40, 24], [32, 41, 42], [7, 35, 21], [22, 19, 15], [4, 18, 0], [14, 8, 5], [27, 12, 39], [31, 20, 3], [9, 36, 29], [25, 6, 1], [13, 33, 16], [38, 34, 17, 26]]
[[21, 22, 34], [24, 1, 31], [2, 23, 9], [41, 30, 13], [7, 6, 5], [12, 26, 38], [0, 25, 3], [20, 42, 32], [19, 27, 29], [18, 17, 40], [15, 37, 36], [14, 10, 33], [35, 28, 11], [16, 39, 4, 8]]
[[10, 2, 9], [40, 28, 6], [3, 41, 30], [34, 7, 5], [31, 26, 8], [11, 12, 13], [14, 22, 38], [25, 1, 33], [20, 32, 19], [29, 42, 0], [24, 21, 36], [35, 15, 18], [39, 37, 23], [16, 27, 17, 4]]
[[21, 19, 25], [39, 29, 30], [4, 31, 5], [37, 36, 22], [10, 41, 34], [2, 13, 23], [17, 28, 12], [16, 8, 6], [9, 32, 38], [40, 7, 3], [14, 24, 42], [35, 18, 27], [1, 0, 11], [26, 15, 33, 20]]
[[30, 21, 9], [8, 28, 32], [13, 0, 23], [37, 29, 38], [34, 11, 18], [19, 15, 17], [6, 42, 7], [40, 14, 4], [5, 16, 25], [36, 1, 12], [22, 20, 41], [27, 24, 39], [3, 10, 31], [2, 35, 33, 26]]
[[8, 10, 27], [14, 18, 4], [42, 36, 30], [6, 34, 37], [11, 21, 3], [23, 12, 32], [40, 13, 41], [5, 29, 15], [9, 16, 2], [33, 25, 35], [0, 28, 26], [7, 1, 39], [24, 22, 19], [20, 38, 17, 31]]
[[30, 8, 4], [10, 23, 36], [1, 28, 33], [0, 22, 15], [41, 5, 11], [2, 37, 40], [32, 14, 13], [6, 7, 16], [24, 19, 20], [27, 26, 17], [35, 25, 34], [38, 31, 9], [39, 29, 21], [42, 3, 12, 18]]
[[14, 4, 0], [26, 24, 41], [25, 37, 39], [34, 17, 30], [42, 38, 11], [23, 19, 15], [28, 21, 12], [31, 20, 18], [7, 29, 40], [9, 32, 6], [33, 1, 35], [2, 16, 5], [3, 13, 8], [22, 10, 36, 27]]
[[27, 24, 10], [5, 4, 41], [21, 26, 22], [2, 13, 19], [25, 29, 23], [17, 16, 42], [39, 28, 15], [3, 0, 20], [1, 14, 40], [37, 33, 35], [30, 9, 38], [36, 32, 11], [12, 8, 34], [31, 18, 6, 7]]
[[26, 7, 38], [11, 21, 40], [39, 2, 12], [27, 5, 41], [0, 20, 32], [13, 19, 42], [37, 29, 18], [16, 17, 34], [10, 31, 24], [14, 8, 36], [30, 22, 1], [6, 3, 4], [35, 15, 9], [33, 23, 25, 28]]
[[40, 41, 4], [13, 23, 15], [29, 27, 31], [33, 0, 14], [16, 32, 25], [28, 12, 2], [20, 18, 1], [8, 38, 7], [9, 17, 10], [26, 34, 22], [30, 6, 19], [21, 11, 24], [39, 5, 35], [3, 36, 37, 42]]
[[33, 11, 10], [3, 42, 6], [1, 25, 40], [5, 19, 12], [14, 16, 8], [39, 27, 18], [34, 38, 15], [36, 21, 41], [23, 35, 7], [0, 24, 37], [4, 31, 29], [2, 20, 32], [22, 28, 26], [30, 17, 9, 13]]
[[17, 22, 6], [8, 20, 18], [5, 21, 27], [34, 23, 37], [35, 41, 0], [31, 19, 32], [11, 14, 29], [25, 1, 3], [30, 10, 9], [36, 39, 42], [4, 13, 40], [26, 28, 33], [7, 12, 16], [2, 15, 24, 38]]
[[18, 20, 14], [16, 9, 15], [42, 35, 10], [30, 12, 23], [40, 34, 31], [24, 8, 17], [27, 7, 5], [26, 38, 6], [41, 13, 21], [2, 33, 37], [1, 22, 25], [32, 0, 4], [28, 36, 19], [29, 11, 3, 39]]
[[35, 24, 15], [29, 3, 13], [16, 31, 2], [38, 32, 11], [42, 6, 34], [23, 26, 4], [20, 7, 10], [5, 17, 40], [28, 9, 1], [41, 14, 37], [0, 39, 21], [18, 36, 30], [12, 8, 25], [33, 22, 27, 19]]
[[23, 8, 38], [15, 29, 10], [12, 18, 24], [5, 20, 25], [19, 11, 17], [6, 42, 0], [32, 4, 28], [21, 34, 3], [35, 9, 26], [40, 2, 37], [16, 22, 7], [30, 31, 14], [13, 41, 27], [36, 1, 33, 39]]
[[2, 4, 13], [41, 35, 20], [39, 5, 27], [21, 30, 37], [19, 33, 12], [23, 15, 11], [18, 14, 16], [1, 10, 22], [26, 6, 8], [24, 29, 32], [40, 31, 17], [7, 38, 42], [9, 3, 36], [0, 34, 28, 25]]
[[1, 27, 36], [6, 3, 14], [13, 39, 32], [4, 19, 9], [25, 38, 21], [35, 24, 42], [34, 0, 29], [20, 40, 23], [33, 5, 41], [7, 37, 11], [31, 18, 8], [30, 16, 26], [12, 15, 17], [10, 2, 28, 22]]
[[11, 20, 22], [38, 7, 42], [15, 23, 2], [0, 26, 27], [16, 36, 37], [10, 18, 34], [24, 30, 32], [41, 3, 39], [35, 13, 21], [28, 6, 9], [5, 17, 19], [14, 31, 29], [1, 4, 33], [25, 40, 8, 12]]
[[40, 32, 6], [9, 26, 21], [18, 8, 33], [13, 19, 5], [41, 37, 14], [29, 11, 31], [28, 0, 1], [12, 42, 10], [23, 38, 35], [36, 22, 17], [3, 2, 16], [39, 25, 34], [7, 27, 4], [20, 24, 15, 30]]
[[41, 37, 6], [1, 4, 12], [33, 21, 14], [0, 36, 17], [23, 11, 15], [2, 40, 18], [29, 34, 31], [8, 39, 19], [42, 9, 20], [25, 7, 10], [27, 38, 24], [16, 32, 3], [5, 13, 28], [30, 35, 22, 26]]
[[21, 10, 29], [25, 8, 35], [23, 14, 30], [12, 9, 1], [37, 38, 34], [27, 20, 22], [19, 33, 28], [6, 31, 39], [42, 18, 4], [13, 7, 5], [11, 2, 3], [15, 24, 32], [0, 36, 16], [26, 40, 41, 17]]
[[24, 16, 6], [2, 21, 28], [10, 27, 8], [35, 17, 1], [38, 20, 37], [26, 0, 12], [15, 34, 18], [19, 25, 31], [30, 14, 9], [5, 32, 41], [13, 22, 29], [36, 33, 7], [3, 4, 40], [11, 39, 42, 23]]
[[19, 41, 38], [29, 4, 30], [2, 24, 18], [35, 10, 20], [15, 3, 40], [25, 16, 0], [28, 9, 36], [34, 39, 7], [17, 21, 42], [33, 8, 13], [31, 22, 6], [37, 27, 14], [11, 23, 26], [12, 1, 32, 5]]
[[7, 17, 33], [34, 0, 27], [23, 5, 31], [30, 6, 11], [16, 18, 14], [19, 13, 20], [32, 2, 22], [42, 9, 24], [1, 39, 37], [15, 12, 8], [4, 25, 38], [40, 41, 28], [36, 29, 26], [10, 21, 35, 3]]
[[6, 31, 16], [20, 34, 32], [12, 40, 30], [37, 18, 25], [28, 13, 21], [17, 7, 27], [42, 14, 38], [8, 23, 39], [9, 33, 0], [22, 15, 29], [11, 35, 4], [36, 10, 41], [3, 24, 1], [2, 19, 5, 26]]
[[30, 31, 35], [42, 34, 22], [23, 32, 0], [36, 14, 18], [26, 3, 7], [6, 20, 29], [28, 1, 40], [19, 33, 41], [38, 2, 39], [25, 27, 21], [10, 17, 15], [4, 9, 37], [12, 5, 13], [8, 16, 11, 24]]
[[35, 26, 25], [14, 34, 19], [8, 10, 6], [32, 42, 38], [29, 3, 7], [31, 36, 41], [2, 40, 30], [16, 18, 22], [5, 17, 33], [24, 28, 9], [4, 21, 11], [0, 27, 23], [20, 15, 37], [12, 13, 1, 39]]
[[41, 25, 35], [17, 18, 31], [22, 15, 13], [32, 12, 3], [20, 8, 29], [38, 30, 21], [4, 36, 40], [0, 2, 16], [26, 42, 24], [39, 28, 14], [37, 11, 33], [6, 34, 19], [7, 9, 27], [10, 5, 23, 1]]
[[11, 18, 24], [34, 29, 30], [7, 12, 40], [6, 4, 25], [14, 35, 3], [21, 39, 26], [0, 1, 32], [38, 20, 33], [31, 37, 8], [9, 10, 41], [22, 36, 27], [23, 5, 15], [16, 28, 17], [42, 19, 13, 2]]
[[28, 38, 8], [15, 1, 20], [21, 13, 2], [35, 22, 4], [34, 32, 14], [16, 11, 33], [24, 12, 23], [9, 31, 3], [5, 26, 17], [29, 30, 19], [0, 37, 41], [39, 18, 10], [27, 6, 7], [25, 40, 36, 42]]
[[7, 40, 3], [33, 20, 27], [26, 28, 14], [6, 16, 42], [13, 37, 24], [10, 8, 36], [23, 5, 35], [29, 38, 12], [4, 0, 21], [30, 2, 9], [31, 1, 41], [11, 15, 17], [34, 25, 39], [19, 22, 32, 18]]
[[7, 42, 28], [19, 30, 37], [1, 5, 10], [21, 41, 36], [17, 14, 34], [3, 35, 8], [33, 38, 11], [22, 18, 23], [4, 32, 26], [27, 9, 15], [25, 2, 6], [16, 39, 29], [0, 31, 13], [40, 20, 24, 12]]
[[15, 9, 16], [11, 31, 25], [17, 3, 30], [38, 19, 35], [13, 40, 28], [8, 39, 5], [42, 7, 1], [33, 10, 12], [14, 41, 32], [4, 29, 18], [23, 27, 21], [37, 24, 36], [22, 26, 20], [2, 34, 6, 0]]
[[2, 1, 42], [21, 41, 6], [16, 28, 15], [0, 3, 26], [22, 14, 19], [24, 38, 13], [40, 31, 39], [34, 4, 11], [33, 12, 29], [8, 37, 35], [23, 20, 27], [5, 9, 32], [17, 36, 25], [18, 30, 10, 7]]
[[41, 17, 0], [19, 1, 10], [11, 3, 12], [21, 23, 5], [24, 39, 34], [6, 9, 36], [32, 15, 26], [33, 22, 38], [27, 30, 16], [8, 35, 29], [28, 25, 31], [14, 7, 20], [42, 40, 13], [37, 2, 4, 18]]
[[26, 29, 11], [35, 31, 33], [18, 15, 25], [28, 16, 9], [22, 13, 6], [4, 37, 0], [32, 5, 21], [30, 10, 20], [17, 7, 34], [40, 1, 12], [38, 39, 42], [2, 23, 27], [41, 8, 14], [3, 36, 24, 19]]
[[3, 32, 19], [2, 30, 8], [34, 9, 27], [29, 5, 4], [42, 14, 24], [26, 11, 39], [33, 12, 7], [1, 22, 40], [35, 15, 41], [13, 20, 21], [0, 38, 23], [28, 37, 10], [17, 25, 16], [31, 6, 18, 36]]
[[19, 25, 17], [33, 34, 27], [13, 29, 40], [11, 30, 9], [12, 39, 10], [0, 7, 42], [6, 36, 35], [4, 2, 32], [38, 14, 8], [1, 5, 24], [41, 16, 3], [22, 31, 37], [26, 28, 15], [23, 20, 21, 18]]
[[36, 25, 27], [20, 26, 4], [19, 42, 12], [29, 6, 35], [10, 11, 13], [34, 23, 38], [8, 32, 14], [41, 9, 24], [28, 39, 33], [22, 30, 21], [16, 40, 3], [0, 5, 37], [1, 7, 2], [15, 17, 18, 31]]
[[2, 34, 33], [29, 24, 7], [37, 21, 22], [38, 27, 40], [26, 41, 36], [14, 11, 23], [1, 0, 10], [35, 16, 30], [3, 9, 15], [5, 31, 18], [8, 28, 12], [20, 42, 39], [19, 4, 13], [6, 25, 17, 32]]
[[1, 38, 32], [29, 14, 40], [28, 22, 24], [4, 11, 10], [12, 31, 2], [3, 20, 35], [21, 36, 39], [34, 37, 18], [25, 27, 0], [7, 16, 41], [6, 33, 15], [5, 26, 13], [23, 17, 30], [9, 19, 42, 8]]
[[26, 0, 18], [23, 35, 6], [25, 8, 14], [1, 41, 15], [37, 30, 32], [20, 7, 42], [17, 12, 29], [21, 36, 19], [34, 9, 10], [13, 3, 16], [28, 24, 40], [2, 39, 4], [33, 27, 11], [5, 31, 38, 22]]
[[30, 24, 12], [15, 32, 19], [41, 35, 8], [29, 38, 39], [9, 31, 10], [26, 1, 25], [36, 0, 27], [13, 33, 42], [5, 34, 21], [2, 40, 3], [20, 7, 37], [17, 14, 16], [6, 22, 23], [11, 4, 18, 28]]
[[12, 32, 29], [18, 6, 3], [25, 1, 16], [37, 42, 15], [22, 35, 23], [5, 14, 21], [31, 2, 7], [30, 26, 41], [13, 10, 8], [11, 4, 36], [38, 17, 39], [0, 40, 19], [24, 34, 20], [9, 27, 28, 33]]
[[39, 40, 34], [36, 10, 7], [4, 33, 35], [30, 8, 5], [32, 22, 18], [11, 16, 2], [19, 27, 29], [42, 38, 3], [12, 37, 6], [9, 21, 15], [41, 14, 23], [25, 31, 20], [26, 28, 1], [24, 17, 0, 13]]
[[39, 7, 0], [26, 34, 13], [38, 30, 5], [37, 42, 19], [27, 6, 11], [23, 2, 16], [31, 1, 4], [12, 9, 25], [40, 24, 41], [10, 15, 20], [21, 28, 22], [29, 32, 35], [8, 3, 17], [36, 14, 18, 33]]
[[33, 31, 4], [21, 12, 37], [40, 15, 38], [23, 14, 35], [28, 18, 22], [13, 6, 41], [11, 19, 24], [42, 29, 26], [5, 36, 10], [25, 3, 34], [20, 27, 32], [0, 7, 16], [30, 8, 17], [1, 2, 9, 39]]
[[29, 37, 3], [16, 23, 32], [20, 14, 34], [35, 40, 2], [26, 17, 38], [8, 9, 24], [18, 28, 1], [33, 10, 30], [22, 25, 31], [42, 39, 0], [4, 5, 15], [6, 19, 11], [36, 7, 13], [21, 27, 12, 41]]
[[41, 17, 18], [0, 30, 34], [28, 1, 8], [36, 20, 5], [11, 7, 6], [33, 15, 23], [26, 2, 3], [38, 40, 14], [13, 39, 21], [27, 31, 25], [37, 35, 32], [42, 10, 16], [22, 29, 24], [19, 4, 12, 9]]
[[32, 8, 14], [24, 5, 35], [7, 4, 0], [34, 3, 15], [12, 21, 1], [26, 38, 40], [9, 6, 23], [41, 17, 27], [13, 2, 20], [33, 28, 29], [10, 36, 11], [37, 16, 18], [31, 39, 30], [25, 42, 22, 19]]
[[6, 5, 24], [19, 8, 25], [28, 4, 27], [40, 10, 23], [41, 11, 3], [39, 15, 17], [13, 30, 9], [12, 31, 1], [29, 33, 22], [36, 7, 16], [42, 2, 0], [38, 34, 37], [18, 26, 14], [35, 32, 20, 21]]
[[20, 0, 29], [16, 37, 12], [2, 30, 4], [13, 8, 11], [1, 32, 21], [14, 27, 19], [18, 42, 5], [23, 3, 36], [40, 28, 35], [25, 34, 41], [31, 24, 26], [6, 7, 15], [33, 38, 39], [17, 9, 22, 10]]
[[34, 33, 2], [29, 0, 18], [13, 11, 31], [8, 12, 14], [7, 35, 26], [6, 10, 9], [41, 15, 1], [16, 23, 20], [37, 24, 30], [19, 5, 17], [25, 28, 4], [39, 3, 22], [32, 42, 40], [27, 36, 38, 21]]
[[15, 31, 7], [29, 21, 30], [27, 16, 22], [34, 5, 28], [37, 38, 20], [6, 42, 23], [40, 4, 19], [32, 33, 25], [9, 11, 0], [8, 36, 13], [14, 12, 35], [39, 10, 24], [1, 41, 3], [26, 18, 2, 17]]
[[28, 14, 27], [34, 20, 19], [31, 36, 23], [5, 22, 0], [3, 16, 33], [6, 24, 42], [11, 41, 17], [39, 13, 15], [30, 38, 35], [21, 26, 10], [2, 25, 8], [29, 1, 18], [7, 32, 4], [9, 12, 40, 37]]
[[16, 1, 7], [19, 39, 23], [21, 11, 13], [33, 42, 12], [40, 31, 35], [4, 6, 8], [27, 15, 25], [17, 24, 0], [10, 14, 37], [2, 30, 26], [20, 18, 22], [34, 3, 32], [9, 38, 41], [29, 36, 28, 5]]
[[22, 10, 12], [15, 34, 39], [38, 37, 41], [25, 32, 18], [28, 0, 42], [11, 36, 21], [40, 7, 9], [3, 14, 31], [8, 20, 5], [2, 1, 13], [26, 16, 27], [35, 24, 23], [17, 19, 33], [30, 29, 4, 6]]
[[39, 3, 20], [38, 22, 17], [26, 10, 27], [37, 9, 0], [30, 1, 28], [16, 12, 7], [18, 35, 36], [6, 23, 31], [21, 15, 34], [24, 42, 32], [41, 25, 5], [11, 14, 33], [29, 4, 40], [8, 13, 19, 2]]
[[41, 35, 9], [14, 22, 36], [16, 19, 1], [10, 25, 20], [27, 3, 17], [32, 31, 12], [6, 24, 7], [38, 34, 40], [23, 42, 13], [0, 2, 15], [5, 11, 26], [29, 37, 4], [21, 28, 8], [18, 33, 39, 30]]
[[30, 15, 31], [23, 42, 24], [33, 27, 19], [3, 35, 32], [25, 40, 9], [12, 38, 16], [5, 28, 11], [6, 2, 39], [0, 7, 10], [29, 26, 22], [14, 34, 13], [21, 37, 1], [20, 8, 4], [36, 41, 17, 18]]
[[33, 41, 6], [14, 0, 23], [12, 9, 30], [8, 22, 31], [37, 15, 17], [25, 4, 28], [32, 29, 39], [16, 3, 38], [40, 35, 26], [7, 27, 10], [5, 36, 1], [34, 21, 2], [19, 11, 13], [42, 18, 24, 20]]
[[19, 0, 13], [41, 14, 26], [9, 12, 20], [42, 34, 27], [23, 3, 7], [10, 35, 4], [11, 37, 32], [30, 38, 31], [36, 8, 17], [24, 15, 25], [33, 21, 39], [6, 28, 18], [29, 40, 2], [16, 1, 22, 5]]
[[39, 29, 6], [4, 35, 34], [8, 22, 0], [21, 33, 7], [31, 19, 3], [26, 18, 17], [12, 30, 13], [5, 37, 1], [23, 2, 40], [41, 28, 38], [25, 20, 9], [15, 27, 32], [42, 36, 11], [10, 24, 14, 16]]
[[30, 29, 12], [41, 2, 20], [26, 21, 27], [37, 7, 19], [3, 9, 16], [22, 40, 35], [17, 34, 33], [36, 14, 0], [1, 23, 6], [31, 28, 13], [39, 4, 42], [11, 5, 32], [25, 18, 38], [8, 24, 15, 10]]
[[31, 8, 36], [16, 33, 38], [22, 18, 0], [26, 5, 17], [39, 9, 13], [20, 10, 19], [28, 1, 34], [3, 2, 23], [25, 21, 12], [42, 40, 30], [7, 35, 24], [37, 15, 14], [4, 32, 29], [11, 27, 41, 6]]
[[7, 16, 34], [14, 0, 11], [1, 26, 8], [13, 24, 10], [28, 15, 31], [21, 9, 38], [12, 33, 23], [17, 25, 42], [5, 22, 27], [2, 41, 4], [35, 37, 18], [39, 30, 3], [6, 40, 19], [20, 29, 36, 32]]
[[38, 30, 21], [7, 40, 37], [28, 2, 22], [14, 8, 12], [4, 16, 18], [27, 24, 6], [3, 39, 41], [5, 26, 17], [20, 19, 13], [35, 0, 1], [10, 9, 32], [25, 11, 15], [31, 33, 36], [42, 29, 23, 34]]
[[10, 21, 17], [33, 6, 19], [35, 18, 42], [7, 14, 25], [28, 8, 31], [16, 23, 3], [34, 27, 22], [1, 32, 20], [26, 11, 38], [29, 2, 36], [24, 0, 5], [13, 15, 39], [30, 41, 37], [12, 4, 9, 40]]
[[22, 20, 18], [42, 2, 28], [31, 7, 4], [35, 1, 38], [17, 21, 12], [11, 5, 13], [16, 41, 29], [3, 39, 37], [32, 6, 19], [0, 34, 9], [10, 33, 27], [30, 15, 25], [26, 8, 36], [23, 40, 24, 14]]
[[10, 14, 26], [24, 40, 42], [34, 25, 37], [17, 21, 19], [33, 2, 35], [12, 5, 31], [23, 18, 13], [36, 8, 16], [38, 39, 22], [7, 11, 27], [41, 32, 0], [30, 6, 1], [28, 20, 29], [3, 9, 15, 4]]
[[40, 20, 25], [39, 29, 17], [24, 35, 19], [16, 22, 14], [5, 2, 1], [34, 41, 26], [18, 11, 3], [42, 10, 15], [27, 33, 4], [9, 7, 32], [30, 36, 23], [21, 31, 0], [6, 12, 8], [37, 38, 13, 28]]
[[41, 8, 30], [35, 34, 40], [25, 2, 19], [11, 1, 27], [0, 26, 18], [29, 22, 15], [3, 10, 37], [5, 16, 36], [17, 14, 23], [7, 33, 38], [13, 4, 6], [39, 20, 21], [42, 28, 24], [12, 32, 31, 9]]
[[16, 12, 10], [28, 29, 4], [40, 30, 22], [19, 8, 14], [9, 6, 2], [38, 17, 20], [11, 42, 36], [39, 31, 3], [0, 13, 23], [21, 33, 7], [24, 1, 27], [34, 26, 15], [25, 37, 18], [41, 5, 32, 35]]
[[19, 2, 33], [39, 0, 1], [38, 28, 23], [27, 37, 18], [41, 36, 21], [26, 10, 11], [13, 7, 20], [22, 35, 15], [34, 17, 5], [24, 42, 9], [29, 6, 40], [30, 4, 32], [3, 31, 12], [8, 14, 25, 16]]
[[9, 0, 31], [3, 7, 1], [29, 10, 30], [6, 2, 39], [15, 25, 35], [8, 42, 28], [40, 14, 36], [33, 11, 4], [26, 5, 41], [20, 37, 21], [13, 38, 22], [24, 19, 27], [16, 23, 17], [12, 32, 34, 18]]
[[16, 17, 2], [39, 10, 11], [4, 28, 13], [35, 42, 41], [8, 5, 20], [22, 6, 36], [25, 23, 3], [24, 21, 29], [7, 1, 0], [37, 33, 26], [15, 31, 12], [27, 9, 34], [38, 18, 32], [19, 40, 14, 30]]
