[[25, 6, 33], [11, 30, 35], [17, 7, 31], [10, 21, 14], [16, 2, 27], [1, 22, 23], [12, 24, 34], [5, 19, 29], [20, 9, 32], [15, 26, 3], [28, 4, 8], [13, 0, 18]]
[[34, 23, 25], [19, 1, 24], [0, 21, 17], [7, 29, 30], [33, 26, 27], [22, 3, 10], [6, 5, 28], [2, 13, 20], [32, 18, 35], [12, 15, 16], [14, 8, 11], [4, 31, 9]]
[[8, 27, 29], [28, 15, 20], [17, 7, 4], [33, 12, 24], [1, 31, 35], [11, 26, 32], [16, 14, 21], [30, 25, 5], [9, 19, 22], [18, 10, 6], [0, 34, 3], [23, 2, 13]]
[[28, 15, 34], [27, 26, 33], [18, 35, 20], [7, 16, 1], [13, 2, 25], [10, 19, 8], [31, 5, 14], [22, 4, 6], [0, 32, 29], [3, 23, 17], [21, 24, 11], [9, 12, 30]]
[[30, 12, 4], [1, 28, 15], [24, 16, 34], [22, 35, 23], [8, 10, 17], [5, 3, 19], [18, 27, 31], [6, 29, 14], [0, 32, 21], [20, 13, 7], [2, 26, 11], [9, 25, 33]]
[[11, 34, 15], [35, 16, 8], [3, 26, 17], [2, 12, 25], [10, 31, 23], [14, 6, 20], [0, 7, 22], [28, 1, 19], [21, 32, 18], [29, 30, 5], [33, 9, 13], [27, 24, 4]]
[[18, 28, 1], [8, 12, 13], [5, 3, 16], [10, 29, 17], [9, 35, 27], [32, 21, 14], [19, 24, 30], [26, 7, 15], [33, 22, 0], [34, 25, 23], [20, 31, 4], [6, 2, 11]]
[[34, 14, 29], [16, 8, 25], [10, 4, 0], [19, 2, 6], [32, 27, 33], [35, 11, 22], [23, 17, 28], [9, 5, 31], [12, 26, 3], [15, 30, 20], [24, 1, 7], [21, 13, 18]]
[[23, 1, 30], [16, 26, 4], [25, 15, 7], [19, 5, 8], [3, 35, 0], [2, 28, 32], [14, 13, 11], [9, 27, 34], [22, 10, 20], [12, 29, 17], [6, 24, 21], [31, 18, 33]]
[[28, 2, 15], [12, 17, 27], [22, 30, 14], [25, 24, 1], [4, 0, 19], [35, 18, 16], [10, 31, 13], [5, 34, 8], [7, 26, 33], [6, 3, 32], [23, 21, 20], [9, 29, 11]]
[[13, 14, 27], [0, 6, 11], [4, 19, 22], [1, 16, 34], [3, 17, 26], [20, 29, 9], [12, 8, 23], [7, 10, 25], [24, 33, 32], [2, 28, 18], [31, 15, 30], [5, 21, 35]]
[[26, 32, 8], [19, 9, 3], [17, 31, 15], [22, 2, 0], [7, 27, 5], [12, 25, 1], [23, 13, 33], [34, 20, 21], [35, 6, 24], [11, 16, 29], [10, 4, 30], [18, 14, 28]]
[[21, 30, 0], [5, 2, 8], [31, 24, 26], [1, 25, 6], [7, 33, 9], [23, 14, 35], [13, 28, 3], [16, 32, 34], [22, 12, 17], [19, 20, 18], [4, 11, 29], [27, 15, 10]]
[[9, 1, 4], [29, 2, 21], [32, 19, 8], [17, 35, 6], [26, 5, 27], [24, 25, 16], [23, 0, 34], [15, 14, 31], [7, 11, 18], [20, 3, 10], [12, 33, 30], [13, 28, 22]]
[[33, 20, 32], [23, 1, 13], [24, 0, 18], [21, 9, 17], [31, 5, 11], [14, 30, 7], [35, 16, 26], [15, 12, 34], [25, 22, 2], [4, 28, 8], [3, 19, 29], [10, 27, 6]]
[[9, 34, 11], [29, 4, 32], [31, 22, 16], [15, 6, 35], [24, 12, 7], [10, 2, 14], [23, 33, 3], [13, 21, 8], [28, 0, 26], [17, 27, 25], [20, 19, 30], [18, 1, 5]]
[[5, 2, 1], [4, 15, 24], [34, 0, 6], [19, 33, 7], [13, 21, 14], [29, 8, 28], [30, 35, 32], [17, 27, 23], [10, 16, 31], [18, 20, 3], [25, 26, 11], [22, 12, 9]]
[[24, 7, 19], [29, 9, 26], [14, 17, 12], [3, 4, 5], [6, 11, 25], [23, 8, 2], [35, 30, 22], [27, 32, 20], [0, 16, 33], [28, 21, 34], [10, 31, 13], [18, 15, 1]]
[[5, 6, 16], [17, 7, 27], [14, 19, 12], [23, 26, 4], [2, 32, 22], [24, 1, 10], [3, 0, 15], [31, 30, 11], [28, 13, 34], [29, 21, 25], [9, 33, 8], [20, 18, 35]]
[[33, 16, 21], [15, 25, 14], [29, 6, 11], [22, 17, 32], [2, 10, 1], [3, 4, 13], [7, 9, 30], [12, 34, 27], [19, 35, 8], [5, 28, 18], [24, 20, 23], [26, 31, 0]]
[[1, 12, 5], [30, 34, 21], [24, 28, 3], [8, 4, 31], [23, 10, 9], [7, 17, 27], [25, 0, 19], [15, 22, 35], [26, 14, 32], [29, 2, 18], [11, 13, 20], [6, 33, 16]]
[[1, 31, 24], [30, 5, 16], [13, 35, 6], [34, 8, 26], [17, 18, 0], [21, 2, 23], [9, 27, 15], [33, 22, 14], [12, 20, 4], [11, 29, 32], [19, 28, 7], [10, 3, 25]]
[[0, 14, 32], [23, 9, 2], [18, 34, 33], [16, 15, 12], [3, 7, 4], [17, 20, 25], [19, 31, 28], [8, 24, 26], [21, 27, 35], [10, 13, 22], [6, 29, 5], [30, 1, 11]]
[[16, 32, 1], [4, 3, 23], [6, 29, 35], [10, 2, 24], [26, 31, 22], [5, 13, 18], [21, 11, 27], [19, 17, 0], [20, 8, 9], [12, 14, 33], [34, 28, 25], [30, 15, 7]]
[[12, 8, 14], [29, 17, 10], [20, 19, 30], [3, 21, 2], [13, 22, 34], [26, 15, 31], [35, 18, 24], [28, 0, 33], [1, 5, 27], [7, 23, 4], [25, 9, 32], [16, 11, 6]]
[[33, 24, 3], [27, 11, 7], [20, 32, 12], [16, 10, 28], [15, 2, 14], [21, 0, 35], [22, 30, 34], [17, 23, 26], [29, 9, 13], [19, 25, 5], [18, 6, 8], [1, 31, 4]]
[[28, 26, 30], [29, 8, 0], [16, 34, 2], [11, 4, 31], [10, 5, 22], [20, 12, 6], [1, 15, 21], [27, 17, 23], [24, 35, 14], [9, 7, 3], [25, 32, 13], [33, 18, 19]]
[[5, 9, 12], [21, 22, 14], [11, 27, 10], [25, 15, 13], [3, 0, 29], [18, 16, 8], [1, 4, 26], [33, 2, 31], [32, 30, 19], [7, 24, 6], [20, 35, 34], [17, 28, 23]]
[[10, 11, 0], [24, 14, 28], [26, 4, 35], [16, 13, 30], [32, 6, 8], [22, 9, 5], [19, 18, 2], [12, 3, 17], [31, 33, 29], [25, 34, 20], [7, 23, 15], [1, 21, 27]]
[[18, 30, 6], [13, 8, 0], [32, 14, 26], [29, 34, 25], [1, 16, 5], [15, 9, 23], [28, 35, 19], [24, 12, 22], [4, 31, 27], [3, 33, 17], [20, 10, 2], [11, 21, 7]]
[[17, 24, 35], [1, 22, 26], [28, 2, 13], [18, 7, 33], [19, 12, 30], [10, 21, 11], [25, 6, 23], [3, 15, 9], [5, 34, 16], [0, 27, 32], [20, 31, 29], [4, 14, 8]]
[[15, 11, 12], [1, 9, 32], [14, 6, 13], [0, 4, 19], [33, 22, 28], [24, 27, 29], [3, 21, 7], [2, 35, 18], [16, 20, 8], [26, 31, 23], [10, 34, 30], [17, 25, 5]]
[[1, 25, 33], [14, 23, 35], [10, 22, 18], [24, 13, 21], [0, 26, 27], [4, 15, 11], [29, 17, 34], [9, 2, 19], [32, 5, 30], [7, 20, 8], [12, 16, 3], [6, 28, 31]]
[[8, 31, 3], [7, 34, 16], [20, 13, 9], [21, 30, 33], [22, 14, 0], [27, 15, 10], [12, 23, 6], [29, 19, 25], [35, 28, 17], [26, 24, 32], [2, 1, 18], [11, 4, 5]]
[[12, 8, 29], [15, 11, 6], [30, 19, 22], [16, 24, 27], [2, 10, 0], [14, 32, 3], [25, 9, 7], [35, 26, 13], [21, 33, 20], [23, 31, 28], [17, 1, 34], [4, 18, 5]]
[[6, 34, 23], [7, 2, 0], [5, 3, 22], [9, 17, 1], [25, 18, 26], [15, 27, 19], [4, 31, 11], [33, 30, 8], [20, 24, 16], [12, 28, 32], [13, 21, 35], [14, 10, 29]]
[[3, 24, 8], [9, 29, 32], [20, 18, 13], [28, 21, 25], [30, 5, 1], [10, 22, 11], [33, 2, 0], [31, 15, 23], [16, 6, 14], [34, 12, 7], [19, 4, 35], [17, 27, 26]]
[[1, 18, 0], [5, 3, 35], [11, 7, 9], [31, 19, 28], [10, 2, 23], [13, 21, 20], [27, 34, 32], [6, 26, 4], [14, 16, 12], [29, 25, 22], [15, 24, 30], [17, 33, 8]]
[[30, 4, 22], [1, 12, 24], [15, 28, 20], [14, 9, 16], [21, 8, 33], [0, 29, 35], [34, 19, 32], [10, 18, 13], [31, 7, 26], [5, 3, 17], [27, 11, 23], [6, 25, 2]]
[[8, 4, 10], [30, 18, 25], [0, 20, 33], [11, 17, 9], [22, 2, 35], [3, 12, 14], [7, 26, 15], [19, 6, 28], [5, 24, 16], [31, 21, 23], [1, 27, 34], [13, 29, 32]]
[[24, 21, 5], [2, 8, 33], [31, 18, 1], [0, 14, 28], [11, 35, 30], [34, 22, 25], [9, 3, 12], [4, 29, 6], [32, 26, 23], [19, 27, 17], [16, 15, 20], [10, 13, 7]]
[[24, 12, 21], [31, 4, 5], [18, 6, 27], [0, 26, 11], [19, 7, 14], [20, 30, 33], [34, 35, 29], [15, 10, 8], [9, 23, 3], [16, 25, 1], [32, 13, 22], [28, 17, 2]]
[[23, 11, 34], [18, 35, 29], [10, 21, 33], [15, 13, 28], [4, 19, 26], [6, 3, 24], [2, 5, 7], [22, 12, 20], [9, 25, 31], [8, 27, 17], [32, 1, 14], [30, 16, 0]]
[[28, 12, 31], [1, 19, 34], [17, 0, 35], [10, 25, 15], [23, 26, 3], [7, 27, 22], [11, 24, 8], [5, 2, 33], [18, 29, 9], [30, 16, 21], [14, 4, 13], [32, 20, 6]]
[[11, 12, 22], [15, 26, 30], [6, 25, 19], [17, 5, 8], [20, 23, 35], [32, 10, 24], [9, 27, 28], [34, 1, 31], [3, 16, 0], [18, 33, 14], [2, 4, 29], [13, 7, 21]]
[[5, 33, 31], [24, 0, 17], [32, 3, 28], [20, 29, 27], [16, 12, 34], [2, 26, 23], [21, 19, 10], [7, 1, 9], [14, 15, 11], [6, 30, 35], [22, 4, 8], [18, 13, 25]]
[[21, 22, 33], [27, 8, 7], [31, 30, 28], [4, 17, 24], [9, 19, 18], [13, 10, 20], [6, 23, 35], [11, 1, 29], [25, 32, 16], [3, 34, 5], [15, 12, 26], [14, 2, 0]]
[[13, 21, 9], [8, 11, 14], [0, 7, 5], [16, 17, 28], [18, 10, 27], [26, 25, 33], [35, 22, 4], [34, 29, 12], [32, 30, 1], [19, 6, 2], [20, 15, 24], [23, 31, 3]]
[[13, 4, 8], [31, 17, 1], [7, 11, 18], [15, 5, 29], [3, 9, 30], [14, 23, 28], [19, 6, 12], [10, 22, 32], [0, 24, 34], [26, 16, 35], [25, 27, 21], [20, 2, 33]]
[[15, 35, 28], [20, 26, 8], [32, 30, 17], [33, 23, 1], [6, 10, 25], [5, 16, 2], [34, 7, 31], [11, 22, 9], [3, 12, 4], [24, 27, 0], [18, 29, 21], [13, 14, 19]]
[[21, 6, 12], [33, 22, 20], [25, 32, 3], [9, 8, 0], [4, 27, 34], [5, 23, 15], [14, 1, 17], [7, 31, 10], [19, 24, 30], [16, 2, 18], [13, 35, 28], [26, 29, 11]]
[[31, 15, 34], [25, 30, 10], [21, 20, 28], [35, 17, 18], [23, 0, 14], [4, 33, 32], [9, 1, 6], [5, 22, 24], [19, 29, 8], [7, 3, 12], [16, 26, 13], [2, 27, 11]]
[[11, 1, 26], [31, 13, 33], [7, 6, 21], [5, 25, 24], [9, 22, 3], [16, 19, 14], [27, 20, 2], [0, 34, 32], [18, 30, 12], [17, 23, 15], [35, 8, 10], [4, 28, 29]]
[[11, 30, 1], [34, 31, 21], [13, 25, 8], [22, 19, 15], [28, 26, 4], [14, 24, 5], [17, 29, 27], [7, 16, 3], [10, 12, 32], [35, 18, 20], [2, 9, 23], [33, 0, 6]]
[[16, 1, 30], [8, 20, 10], [7, 33, 13], [34, 14, 4], [22, 26, 2], [28, 27, 0], [9, 19, 32], [31, 24, 35], [29, 6, 21], [12, 15, 23], [17, 18, 25], [5, 3, 11]]
[[33, 34, 12], [10, 4, 13], [29, 3, 14], [24, 17, 9], [19, 1, 21], [32, 0, 16], [26, 18, 30], [8, 15, 25], [31, 7, 5], [20, 11, 2], [6, 28, 23], [27, 22, 35]]
[[20, 21, 31], [9, 6, 23], [3, 17, 34], [18, 0, 8], [14, 11, 35], [33, 1, 30], [15, 13, 25], [7, 32, 27], [10, 19, 12], [16, 28, 4], [29, 5, 22], [26, 2, 24]]
[[2, 30, 27], [31, 23, 8], [21, 7, 29], [14, 0, 6], [10, 11, 5], [16, 26, 24], [19, 33, 18], [20, 35, 28], [12, 15, 3], [34, 13, 25], [32, 17, 4], [22, 9, 1]]
[[35, 24, 4], [1, 17, 27], [29, 26, 25], [33, 30, 15], [28, 16, 8], [21, 2, 10], [0, 22, 34], [14, 7, 5], [32, 9, 18], [12, 31, 20], [23, 6, 11], [19, 3, 13]]
[[29, 23, 14], [26, 21, 33], [13, 35, 7], [1, 15, 9], [30, 17, 18], [20, 6, 16], [22, 2, 3], [8, 28, 10], [19, 4, 5], [0, 32, 12], [25, 11, 27], [34, 31, 24]]
[[9, 0, 28], [16, 31, 30], [33, 17, 29], [5, 8, 7], [13, 4, 15], [1, 19, 26], [20, 32, 6], [22, 21, 23], [12, 10, 18], [35, 3, 2], [25, 11, 27], [24, 34, 14]]
[[20, 3, 21], [13, 6, 22], [28, 18, 34], [31, 24, 32], [29, 0, 16], [17, 10, 14], [23, 4, 12], [27, 33, 7], [2, 5, 25], [30, 11, 8], [15, 26, 1], [35, 9, 19]]
[[28, 34, 31], [19, 4, 11], [21, 29, 10], [0, 26, 5], [13, 1, 24], [23, 2, 17], [15, 18, 14], [30, 9, 8], [7, 6, 33], [22, 27, 3], [32, 16, 35], [20, 25, 12]]
[[2, 29, 35], [10, 0, 27], [3, 13, 30], [16, 20, 21], [28, 25, 31], [26, 8, 32], [15, 34, 11], [14, 9, 4], [33, 1, 17], [22, 6, 5], [7, 24, 18], [12, 23, 19]]
[[30, 5, 14], [18, 10, 16], [8, 33, 34], [7, 12, 1], [2, 25, 11], [23, 26, 35], [22, 19, 21], [9, 24, 0], [4, 29, 6], [13, 20, 17], [32, 28, 31], [15, 3, 27]]
[[5, 31, 30], [8, 12, 17], [15, 11, 34], [6, 26, 13], [1, 9, 23], [28, 10, 29], [21, 32, 24], [14, 3, 22], [19, 35, 33], [18, 4, 0], [16, 7, 25], [27, 20, 2]]
[[14, 23, 18], [17, 20, 26], [21, 6, 30], [32, 33, 22], [29, 35, 24], [12, 3, 25], [5, 8, 4], [2, 7, 13], [19, 31, 10], [1, 0, 27], [11, 28, 9], [34, 16, 15]]
[[26, 22, 21], [8, 2, 4], [9, 34, 12], [30, 32, 11], [5, 15, 33], [28, 1, 14], [29, 31, 23], [35, 20, 6], [7, 27, 19], [18, 0, 17], [25, 10, 24], [3, 16, 13]]
[[6, 14, 9], [2, 24, 10], [29, 1, 20], [17, 30, 5], [26, 4, 3], [16, 32, 0], [18, 23, 35], [8, 19, 31], [12, 7, 25], [13, 28, 15], [11, 21, 27], [34, 22, 33]]
[[4, 12, 14], [26, 9, 30], [0, 33, 19], [25, 13, 15], [8, 22, 21], [17, 20, 24], [6, 34, 11], [16, 1, 10], [27, 7, 18], [31, 35, 5], [23, 3, 29], [2, 32, 28]]
[[16, 33, 18], [14, 13, 35], [34, 11, 2], [24, 32, 7], [22, 25, 27], [21, 3, 10], [26, 19, 6], [17, 0, 23], [9, 12, 29], [15, 1, 4], [28, 20, 5], [30, 31, 8]]
[[21, 16, 28], [7, 31, 27], [34, 17, 18], [32, 35, 3], [10, 33, 24], [6, 9, 26], [20, 2, 14], [11, 8, 5], [23, 19, 29], [0, 12, 4], [15, 25, 1], [30, 13, 22]]
[[23, 0, 4], [18, 20, 7], [1, 29, 5], [32, 12, 22], [19, 33, 3], [6, 24, 14], [2, 28, 35], [27, 8, 31], [34, 9, 25], [26, 30, 15], [11, 21, 17], [16, 13, 10]]
[[33, 17, 32], [19, 29, 6], [9, 34, 24], [4, 21, 11], [28, 10, 22], [18, 1, 8], [0, 30, 2], [5, 26, 14], [12, 35, 16], [7, 15, 13], [31, 3, 20], [27, 23, 25]]
[[10, 14, 6], [33, 26, 9], [20, 25, 27], [5, 8, 4], [1, 15, 11], [34, 22, 7], [21, 16, 18], [31, 35, 12], [3, 24, 2], [0, 28, 30], [19, 23, 13], [32, 29, 17]]
[[31, 26, 23], [25, 14, 10], [12, 28, 35], [27, 5, 9], [32, 34, 17], [19, 8, 33], [16, 2, 0], [11, 15, 3], [21, 29, 22], [4, 7, 6], [18, 1, 20], [24, 30, 13]]
[[14, 10, 1], [23, 33, 6], [7, 32, 13], [8, 19, 27], [18, 3, 15], [5, 26, 31], [21, 24, 35], [20, 28, 9], [11, 30, 22], [16, 4, 34], [0, 17, 12], [25, 2, 29]]
[[31, 33, 0], [12, 2, 7], [15, 20, 1], [24, 34, 4], [14, 16, 25], [11, 6, 30], [19, 23, 18], [13, 21, 29], [10, 32, 3], [17, 9, 5], [28, 35, 8], [26, 22, 27]]
[[32, 22, 27], [8, 15, 9], [33, 21, 29], [23, 28, 25], [11, 17, 2], [31, 18, 3], [16, 30, 19], [14, 0, 10], [26, 20, 1], [24, 7, 4], [35, 34, 6], [12, 5, 13]]
[[32, 11, 20], [8, 25, 35], [4, 3, 14], [21, 24, 29], [19, 7, 17], [23, 34, 12], [31, 26, 5], [2, 16, 27], [0, 30, 28], [15, 1, 13], [22, 10, 33], [18, 9, 6]]
[[34, 8, 11], [5, 27, 33], [18, 9, 6], [24, 21, 23], [16, 31, 25], [28, 1, 14], [7, 13, 26], [19, 15, 30], [29, 22, 20], [12, 17, 0], [32, 4, 10], [2, 35, 3]]
[[25, 32, 11], [15, 8, 2], [30, 4, 35], [6, 20, 10], [22, 21, 29], [18, 3, 27], [33, 5, 17], [0, 12, 9], [24, 34, 28], [7, 16, 1], [19, 13, 31], [26, 23, 14]]
[[25, 24, 10], [17, 28, 32], [6, 29, 12], [31, 18, 1], [7, 0, 34], [23, 27, 16], [4, 5, 15], [2, 9, 30], [20, 11, 22], [26, 8, 33], [3, 35, 13], [14, 21, 19]]
[[27, 33, 26], [31, 11, 5], [10, 16, 34], [7, 21, 3], [18, 32, 1], [30, 6, 0], [12, 25, 28], [2, 17, 19], [8, 4, 14], [22, 24, 23], [29, 20, 15], [35, 13, 9]]
[[11, 35, 25], [28, 17, 18], [27, 13, 10], [29, 7, 22], [31, 14, 15], [26, 32, 5], [19, 0, 30], [33, 2, 21], [34, 23, 12], [8, 24, 3], [6, 9, 20], [4, 1, 16]]
[[32, 13, 24], [19, 25, 5], [6, 16, 12], [3, 14, 7], [15, 2, 21], [22, 17, 26], [33, 30, 0], [10, 9, 27], [8, 28, 11], [20, 34, 4], [35, 23, 1], [31, 18, 29]]
[[9, 31, 22], [0, 11, 15], [33, 23, 16], [24, 25, 34], [13, 28, 10], [27, 19, 20], [4, 6, 18], [29, 32, 7], [21, 2, 26], [30, 14, 17], [3, 8, 35], [5, 1, 12]]
[[18, 2, 10], [16, 20, 27], [9, 30, 7], [24, 32, 14], [12, 22, 33], [19, 3, 26], [0, 35, 11], [1, 31, 17], [28, 34, 8], [23, 21, 13], [6, 4, 15], [25, 29, 5]]
[[18, 35, 6], [15, 22, 26], [1, 29, 16], [21, 19, 7], [24, 32, 3], [14, 5, 10], [0, 28, 30], [27, 2, 12], [31, 9, 25], [13, 4, 17], [8, 23, 34], [20, 11, 33]]
[[6, 35, 27], [28, 1, 3], [19, 30, 5], [24, 7, 11], [18, 31, 17], [33, 20, 16], [21, 12, 4], [14, 10, 2], [26, 13, 23], [29, 22, 9], [32, 25, 15], [34, 0, 8]]
[[16, 23, 25], [10, 35, 32], [19, 14, 17], [7, 33, 21], [8, 12, 2], [24, 11, 34], [4, 27, 9], [6, 13, 3], [29, 26, 22], [5, 31, 28], [20, 0, 15], [30, 18, 1]]
[[26, 17, 11], [18, 12, 3], [6, 2, 10], [23, 29, 24], [21, 30, 22], [20, 28, 27], [5, 15, 35], [7, 14, 19], [34, 25, 0], [32, 1, 33], [9, 31, 4], [8, 13, 16]]
[[17, 14, 9], [24, 20, 16], [22, 5, 11], [8, 34, 35], [30, 27, 2], [15, 3, 13], [12, 26, 29], [1, 21, 23], [4, 18, 7], [33, 19, 6], [28, 31, 32], [10, 0, 25]]
[[33, 21, 34], [18, 11, 22], [0, 13, 20], [8, 16, 35], [26, 31, 6], [12, 29, 2], [9, 10, 28], [30, 3, 32], [1, 14, 5], [24, 17, 25], [15, 7, 4], [23, 19, 27]]
[[13, 15, 34], [5, 11, 23], [8, 27, 28], [14, 9, 7], [18, 32, 25], [4, 20, 0], [29, 19, 35], [33, 1, 6], [10, 31, 26], [22, 12, 16], [21, 30, 17], [3, 2, 24]]
[[21, 35, 5], [19, 6, 14], [27, 22, 4], [7, 18, 26], [10, 3, 31], [16, 33, 1], [25, 11, 8], [9, 17, 2], [20, 32, 13], [23, 0, 15], [28, 12, 34], [24, 30, 29]]
[[20, 35, 21], [12, 29, 8], [33, 19, 1], [16, 9, 2], [25, 6, 27], [23, 32, 15], [4, 30, 34], [13, 17, 26], [22, 10, 3], [11, 28, 0], [7, 14, 5], [31, 18, 24]]
[[20, 34, 10], [0, 11, 1], [35, 9, 32], [25, 4, 21], [24, 12, 33], [3, 28, 7], [8, 15, 31], [14, 2, 29], [22, 13, 27], [30, 6, 23], [26, 16, 18], [5, 19, 17]]
[[6, 4, 16], [23, 27, 21], [30, 17, 31], [19, 14, 35], [10, 22, 7], [28, 20, 2], [32, 0, 3], [24, 18, 25], [34, 1, 9], [12, 11, 33], [13, 5, 29], [26, 15, 8]]
